cyclostationary_mean_rr_2,cyclostationary_mean_tg_1w_1,cyclostationary_mean_tg_4w_1,cyclostationary_mean_rr_8w_14,cyclostationary_mean_tg_2,cyclostationary_mean_tg_8w_2,cyclostationary_mean_tg_12w_0,cyclostationary_mean_tg_4w_2,cyclostationary_mean_tg_1w_0,cyclostationary_mean_tg_4w_0
-0.11087261159766865,-0.8237756701322935,-0.1258269081511868,0.8498833044134226,-1.1362317541084288,0.20009688292009317,0.10392317621128401,-0.06475669981984351,-0.9601066113421886,0.031658424296506296
-0.7855988647277921,-1.8411647149129684,-0.8704930165174581,0.8389936141378563,-1.4647793674278549,-0.4822788634497777,-0.2599862322543646,-0.8210892472453776,-1.7959671005925681,-0.703722479826855
-0.4252513328836895,-0.8292340359196346,-1.2676585434339724,0.7527303544826773,0.5198259788610762,-0.9138347379726306,-0.05624429179752852,-1.1626427237417658,-0.9923027672280101,-1.1029106358286875
0.01061689133662321,0.5228245251114291,-1.0104495155763704,0.6681678539030248,0.6580748868240465,-0.6040915493693303,-0.013675674998221855,-0.8552209119520003,0.3563830271133129,-0.8475444130910472
-0.5428525230844258,0.11974188085562643,-1.0042085402458885,0.1669228313853005,-0.13945593457923222,-0.6339872814160717,0.07798490108872191,-1.00215705038323,0.0688107710555928,-0.935011087635094
0.07427170822675185,-0.07856255663303686,-0.2584204484978145,-0.2221143738294277,0.5444158123793718,-0.6485828494048399,-0.06742928299855998,-0.3457319619117014,-0.04165549924208248,-0.36783968970083114
0.041275690832300774,0.45751404713250404,0.1654055112015106,-0.20432155184193354,0.7447013574756415,-0.8545257632881127,-0.2847430131739611,0.36851255348604295,0.34543266974581033,0.22307756899706063
-0.3711745265983391,-0.049211446705297285,-0.22967864919740266,-0.6354134983371904,-0.4306926846988767,-0.986443951091827,-0.2825461295440879,0.03625463212346369,-0.467335892390613,-0.06518926082674394
-0.606835185019179,-0.8834007529504211,-0.9526300499694161,-0.5122184840231974,-0.5810170093010016,-1.1980264427829423,-0.4655306279111287,-0.4743723384053691,-1.226052099231056,-0.612709506069925
-0.11866333792691407,-0.5178987156198551,-0.8083622975786212,-0.274069068876325,0.39212097533639106,-0.8859946776872284,-0.5773599037349553,-0.31252558428105526,-0.7045917225020553,-0.4703729941579559
-0.4425742420157765,0.19559460634753117,-0.9465820109785761,-0.5121425495743661,0.5324613702381692,-0.4637998526853599,-0.755128751812098,-0.3446433726821368,0.034252925942205296,-0.5673373868334763
-0.5211371953974794,0.277551447468411,-1.0048938985397735,-0.17301757531126852,0.3409749530581854,-0.4869489851908076,-0.7569996387285638,-0.482852621995002,-0.044708390852905885,-0.6801130741699924
0.6484940664940758,-0.7632684015068963,-1.0627594149737092,0.27044737188615503,-1.2137302623836728,-0.9600432824274924,-0.9563705776078706,-0.7807248377796527,-1.0065458402837666,-0.8696443395281288
1.0109919798136715,-0.5608614186660987,-0.6754608778777018,0.28339074384601987,0.5971083127757196,-0.8636463582073582,-0.7201068645238669,-0.439332460372386,-0.8348019768918982,-0.47423719904383116
-0.2300248966331868,0.605083139878771,-0.6318519408747785,0.26488172194341325,0.6853074519006817,-0.9633239645987105,-0.4355469011405642,-0.46818709722382834,0.12729564612897495,-0.41494409698055224
-0.35555782178451234,0.2893877369868672,-0.7747379052265982,0.3673500832923428,0.16372860616282714,-1.1216456303209603,-0.47672525411651806,-0.6794005329905578,-0.09885790445682602,-0.5413684956755108
-0.47932813916904016,0.2579239573016612,-0.7719264117555488,0.370603184111589,0.7355139471501235,-0.8939529436809477,-0.557863717499292,-0.6232265198378423,-0.10538860518891124,-0.43912245034652614
2.197427944153875,0.3808772694706796,-0.1808056508989666,0.7816458474410152,0.3836631534779001,-0.5947434048598301,-0.442855010221927,0.006749678179783507,0.18955545282870076,0.10812787194859197
0.32227062101517495,-0.33491354907892495,-0.6363865334166777,0.50931730140546,-0.5078045734445853,-0.8402687104305253,-0.6942111206056937,-0.3555897115590831,-0.5517192097380818,-0.2864812267384748
-0.61039565270811,-1.130140750509273,-1.3599360017816766,0.554681231450394,-0.9972316402423721,-1.2374190342334321,-0.983636410392566,-0.8638931375332867,-1.6675536374390838,-0.8489217264688921
1.796022226989989,-1.5395766579707417,-1.8482260209621781,0.6131076124772237,-1.2441568036381787,-1.604112740830596,-1.0924701271281523,-1.3547441621860532,-1.9536701210454857,-1.275840517733273
-0.939439270613887,-0.94896978509822,-1.850101372742249,0.14039841067368147,0.036622239329034405,-1.2915559963561316,-0.9593073105870644,-1.5078240966485454,-1.139309891046824,-1.4137072161688093
-0.2970039917714958,0.5981044654091622,-1.8616947176377066,0.30001607368273414,1.33846581085706,-1.1461946493102797,-0.829174901065614,-1.3120187560697674,0.27205891111038216,-1.2265177849453244
-0.6287267734828051,1.4559882146622145,-0.8831833095721625,0.2702894627482447,1.523685665899178,-0.8401544966894297,-0.6582379914073978,-0.4973847236744168,1.1499433020331506,-0.4968792583294814
1.53654521242418,1.2553158582660846,-0.08412360699571042,0.6623485138698693,0.9731490173991276,-0.6230066090592081,-0.5515577493451884,0.22512142116464953,0.9845067330891047,0.18113722740752244
-1.6511097825360885,0.414414821383522,0.6828404367034748,0.2977682414190376,0.11571295491408462,-0.5459505221187406,-0.28258641326226863,0.9346968168084696,0.3952113591852926,0.7479569909671544
-0.34688579157186805,-0.6164899709682962,0.662623861261825,-0.3945252656836107,-0.6762667583409305,-0.7178595847284931,-0.38537044648085034,0.7895644374092781,-0.20433866740336626,0.6642863651236272
-0.9508962210980716,-0.8766229219354924,0.6980602246368708,-0.5622627373688186,-0.3355759660347017,-0.5020526770331222,-0.44546494895953986,0.4474023643539885,-0.46512990196816184,0.315489911539067
-0.786374412145183,-1.0781233126757943,0.013318985517282902,-0.5529633560613877,-0.9769220590639651,-0.316158620277278,-0.5528647185630686,-0.2765536722871663,-0.7104515885921502,-0.37135166268957126
-1.4988439729216658,-0.7699688611825329,0.14930299736988734,-1.2639434968929808,0.10975672769965722,0.19916950714016213,-0.5324494092566762,-0.38862851859873754,-0.422444674287335,-0.46279382464615126
-0.4541228481038344,-1.0003022365839418,-0.28159293069868524,-1.171734915050904,-1.2962548245428744,0.01275617730316319,-0.7558626375044064,-0.9594259989142483,-0.5628905009715887,-0.9038227250331636
-0.9807352121368806,-2.2608382714384976,-0.67854662255135,-1.5290064968017318,-1.9448139354041707,-0.5644818649970003,-0.9212873259838436,-1.4100241289408535,-1.9940147172163818,-1.4364395469589148
-0.3039839185280143,-1.7609058625488927,-1.4442523597483905,-1.522025704858045,-0.4393022443297124,-1.0346904436452418,-0.8411287679761947,-1.5415856312257192,-1.9807906416189904,-1.6958536402012472
-0.7290896597242607,-1.3198106990722043,-1.3970875552784563,-2.0809420783716073,-1.1653612491993328,-1.2524370535769809,-0.7377427560822155,-1.4982374463230268,-1.2640333632147338,-1.7060821898891283
-0.3004164004080159,-1.0897074038309045,-1.630806351894987,-1.7052563927792113,-0.28857425568116024,-1.3333186424252088,-0.7489165968172323,-1.6495936205319257,-0.7882516754099018,-1.8952365460861496
-0.3665917464046653,-0.565267008825802,-1.2912165284317279,-1.5773758778157467,-0.48306092355432406,-1.2768719466143972,-0.940244423606403,-1.3630520406821154,-0.47743380467752267,-1.6629230254870122
-0.20626494393675504,0.22635085776137503,-0.0514152126233805,-1.3696779024331163,1.0607981590643318,-0.8368075434312688,-0.8898253660342913,-0.24085796950077878,0.628653140059386,-0.48967163825617843
1.5270130296213387,0.8377132491657348,0.8982105233589514,-0.7604394245225282,0.43070809870356186,-0.5214832446231773,-0.8576910240694872,0.13106337375255533,1.2944972450078922,0.07512460548655317
1.3290369252546315,0.9896881863039276,1.7249379323306895,0.04936767567995255,1.2625470382938964,-0.3383034834234065,-0.6680132902027833,0.8267787400708064,1.2171947716453495,0.8214269355310416
-0.4606444968409855,0.9934152306654748,1.5088636005397251,0.02777813125089802,0.5825165434351919,-0.04499715335902486,-0.58285979044796,0.9848521955299316,0.8120010239678603,0.9592950149936702
-0.595730756088354,0.3963305207989402,1.5356725161941573,0.42005721969584037,0.2786294360211812,0.3894245506227046,-0.524594037097962,1.1655337739284812,0.06012702904576401,1.1452590538097747
0.036326288223133,0.866652248663047,1.1881507805495362,0.5566727849492854,1.3551020907849574,0.789889618804013,-0.22215936269126832,1.114156795960283,0.6210014776516943,0.9794851734511762
-0.516906936757165,1.291545475168315,0.9524237976666464,0.5757426863034862,1.051290644397157,1.0736067352327994,-0.1399317902920366,1.2963240659585036,1.0044771736107743,1.0204958344615633
-0.709207444114784,0.6121813034923058,-0.039102892565312374,0.5020862709372156,0.1859987225039104,0.9445009620407295,-0.026203763773199096,0.749147567470942,0.16362728467506957,0.4580200193810364
-0.6805121896713189,0.28762845001675136,0.08508607508011873,0.31531341355636644,0.42103429606669424,1.0945195258161273,0.3615478062848927,0.7407924454813183,-0.13143378155860516,0.5366541235781217
2.6365041145097594,-0.7281614740931102,-0.3018770076269832,0.7710236535192863,-1.4384975538179368,0.3953777992198905,0.37102429825012595,0.2548101932997628,-0.5100805256380501,0.14404125081653282
-0.221000344867183,-1.5765979540095254,-1.1186775304411138,0.16504086510233615,-1.0343762154724607,0.014614118537065728,0.3673866850139161,-0.5042789385396189,-1.252045475549711,-0.4664632823949753
-1.3276007530180556,-0.6896300386609031,-1.435414649715043,-0.5324688209001377,-0.1442076133131989,-0.3274441845041082,0.38531367286480084,-0.9013881932227794,-0.740366383578688,-0.7883383744054846
1.1347728728448003,-0.8092302820656342,-1.5177893780437737,0.8032276258468939,-1.3155970254575948,-0.694353764728754,0.24016862471831166,-1.2743828419459406,-0.9495084611667216,-1.0844837414620383
1.982999658891879,-1.0689056150348233,-1.4818032489121682,1.2056025444205307,-0.5275387982478564,-0.8248225529433109,-0.05560293296916488,-1.6177566004578663,-1.012293613433374,-1.295514607561588
-0.42690818418447923,-0.11115004273557254,-1.079885977985141,1.2371817833282082,0.34801724857466715,-0.9380747389998758,-0.06814986147568342,-0.9648894610999151,0.1444560658922721,-0.7370641239392827
-0.5609016266164333,-0.10401120196665974,-0.8973376363543117,1.5935645868711263,-0.5743945909079923,-1.2783298520009956,-0.3932811664563452,-0.8093902864700253,-0.03546890290090249,-0.6339164541936457
0.5201762210712102,-0.5407999540979043,-0.7416557869358211,1.949455542279568,-0.4400962693849944,-1.2766320089934666,-0.4404770202223114,-0.9124937035074379,-0.5715447517461868,-0.6624413608111807
-0.7026152910669607,-0.43104281959808743,-0.5287365615709056,1.9848168344739194,-0.4163461901136478,-1.40702529850138,-0.48946258268320714,-0.5221113684815462,-0.2946356094701506,-0.2826542399570286
-0.31526460823551905,0.6640090840888329,-0.11842880906183667,1.594893439725672,1.3640949441859342,-0.8582392461846211,-0.43289845680200617,0.12078139650382158,0.6562469316837731,0.2559065157954924
-0.4425742420157765,0.3042966771297205,-0.49805555241126637,1.7245325274927494,-1.0553933519619103,-0.891623808581012,-0.689097171027248,-0.461583411485161,0.2636359842868715,-0.21518145537439076
-0.00546866714317179,-0.9561383710370039,-0.38796047947151857,2.0977417145834916,-0.6034159988185962,-1.0274679291301612,-0.7213954230484773,-0.5007304901415538,-0.904601141135238,-0.22576809982193533
3.5066683168224015,-1.1413625607492943,-0.45559338569924956,1.485985319380978,-1.2944381284739819,-0.9488817643314605,-0.9039447469832207,-0.7616077458706327,-0.9285417726795141,-0.4241755129400243
0.16455247804212522,-1.1762635600639768,-0.3001217242066749,0.8210066415709641,-0.6465968273485264,-0.8959615604344255,-0.776435935892654,-0.8437627736611545,-0.711035676630331,-0.47247860810169895
-0.047630244924970505,-0.8673358188981578,-0.7059598652379059,0.9684489060231036,-0.7630607641219898,-1.1658861166298664,-0.6920624760094907,-1.5209696446292864,-0.46010108587921594,-1.0519921169033288
4.065450231052578,-1.3298401601951957,-0.8392616401113924,1.452090942675412,-1.3510051385641675,-1.3662289578424938,-0.8840002207337423,-1.6752793021387353,-1.1466840628386732,-1.2485424705926622
-0.47932813916904016,-1.0446831317036382,-0.7493364217347417,1.035357510140965,0.01203240581073881,-1.2759210921023092,-0.6947992369179811,-1.4496510778754386,-0.9641989273424181,-1.0815773788836096
-0.1567462413363431,-0.5778095554545157,-0.7054428028572417,1.485886086862619,-0.5740433075720168,-1.4247586278539077,-0.7319134674245571,-1.3337200425981224,-0.4484218290684601,-0.9783903791707592
0.5797523635889692,-0.6750432107422029,-0.781465547068009,1.8064847813938298,-0.22386786519444501,-1.8431557801224412,-0.8968914178351782,-1.4151108824017882,-0.6126058223701121,-1.0174527791245151
0.14079252534569348,-0.6631746337316654,-0.9071735464143952,1.7648347362099128,-0.6374011026245243,-1.7382721867512805,-0.8693162897580421,-1.3986168141233277,-0.553391900495809,-1.01565656918254
-0.812037981229756,-0.4521161284063194,-0.48178111250774097,1.5104198169668102,0.13644075033626957,-1.551128450822108,-0.7981445928159411,-0.8490183216377849,-0.20497565890776434,-0.4964814676070913
1.2818342892597916,-1.123673082804104,-1.0031125784881734,1.2221105210181422,-1.7090397661093364,-1.6934847737651821,-1.034899597195401,-1.4623225539212703,-0.9099703078753466,-0.9797475694926777
-0.4331125635236069,-1.4449590522383298,-0.9740288526879747,1.1424570099771345,-0.3617455352650767,-1.7140283229995097,-1.3179068239341762,-1.3125915528310859,-1.2757456171969763,-0.9417425031551568
1.675036829877001,-0.39340119693978354,-0.8194503481836608,1.1530015436671044,0.09455696796994137,-1.5440719554268034,-1.1553556248667787,-1.0992426591385647,-0.18133297398991433,-0.7463955788515811
-0.01105965897945378,0.2871766793598294,-0.7020555311055817,0.4949820855141777,0.6235950763082829,-1.11878115671741,-1.014585947802334,-0.7086088993804207,0.2252169959910178,-0.5115963337516227
-1.706596675034877,0.33410794737767935,-0.9257612765545696,0.31594936456532774,0.2864117130027958,-1.0650278333714898,-0.9113286481374974,-0.5877129829445376,-0.01163679886259974,-0.6267450329779422
-1.6511097825360885,-0.4017298445035148,-0.5787372062003285,-0.4663178354876607,-0.4514204801210617,-0.9640977385526079,-0.9788050326140908,-0.07109849627004217,-0.5664471686174679,-0.32319131141581287
-0.37209108263707374,-0.7211929689123447,-0.6399632600478963,-0.2626064186686686,-0.4360970437138874,-0.9177740146755187,-0.9877508817855497,-0.1271127872489285,-0.7393002542967687,-0.3375801004185873
1.7662341557311092,0.25984086824886893,-0.6657637795809823,0.8912002734922388,0.9817905874641286,-0.6277738256485489,-0.6530587006952442,0.1322030465394395,0.07029245886310827,-0.1717271818296772
2.81630185744156,1.7408473677346978,-0.35943316589664714,3.11687276531725,1.8640657075620437,-0.343687701975279,-0.39892814536529114,0.4093972992404756,1.2280334572434242,0.2239401478961736
0.8313469962216594,1.344972206947509,-0.06118471849350957,2.82005535953363,0.33321346207278196,0.026308634091545522,-0.27668709084582876,0.2193182739765367,0.9539509289655078,0.34701795593839213
0.5769517756928353,-0.02208458623206895,0.19303599435093158,2.9662291735337036,-0.17504848875885565,0.0669713205800928,-0.22440386530217313,0.22109877843920486,0.0414577595801833,0.5392587920764808
0.10740520902701321,0.27485152952819325,0.4077514545767826,2.752848194969228,0.9351023299334573,0.15358607051672327,-0.05774727744883435,0.6157897567956719,0.25983867179497033,0.8927961916624213
0.6286118508845988,1.2909360805343022,0.8176741697154748,2.942731776077765,1.4582762930205886,0.43133044914730656,0.15305460128518672,0.864046206961651,1.1970289509714265,1.1459065363256564
0.2690398664578873,0.344167153670541,0.14873876874091588,3.3025920322205655,-0.6416248170547164,0.30447945360804834,0.30983550846608165,0.2971653621931879,0.465030210579445,0.4635250761827465
-0.3004164004080159,-0.7574208061890276,-0.025075283777318463,3.678277717812961,-0.2897632146644624,0.32553516499883545,0.3146284031816479,0.2107052710518492,-0.6660190394420963,0.2626780709566182
-0.3121271664106192,-0.08595029074642137,0.1629581380799118,3.142473892162398,0.38428049756538374,0.5316071289969515,0.3103435182309131,0.43228383445186785,-0.1754022427741718,0.3382594351635056
-0.4843691973820813,-0.38854790383869603,-0.47920019681862697,1.85761124445054,-0.7784631873147689,0.12730453178833587,0.07292944066877366,-0.13361967584259457,-0.6736284629390801,-0.2438141948543359
-0.7831664660096113,-1.3206852579128399,-1.152675510791876,-0.3014287685250871,-1.0904027896611446,-0.4166349717709774,-0.06477059679840874,-1.045872871668787,-1.4145135205622363,-1.0779121511252394
-0.48528575342081604,-1.8590067321908277,-1.049586870238943,-0.3812980024320928,-1.6698041196603635,-0.8421193456526352,-0.20653231330457597,-1.5500772208198021,-1.6172638891861413,-1.4020694196837502
-0.4606444968409855,-1.6563506017733367,-0.8658572456688258,-0.5241496842958006,-0.6504339222491827,-0.9150647523665549,-0.1929667685985389,-1.6020948774731967,-1.224538628511095,-1.4165340795430443
-0.17732292440593841,-0.3624026622192178,-0.7189916361079538,-0.7103392270469917,0.46470151690797445,-0.8986808307114796,-0.200858622298538,-1.5389715728436142,0.08796475493012744,-1.274439492720834
-0.7299145601591221,0.7863072398240375,0.05418316341350881,-1.0919762750665334,1.1286054044658897,-0.9613274627539733,-0.2833676834679092,-0.7833756750991033,0.8951872629168406,-0.5758406888955456
-0.709207444114784,-0.052844679377253165,0.35209438711926316,-1.21196133313448,-0.8008372336369103,-0.9193493039685435,-0.3831463646120634,-0.5762325386259675,0.283802372074623,-0.36881537952395554
-0.6805121896713189,-0.4005756302196517,1.016157360250436,-1.2912696875898912,0.6635819286603417,-0.6035490999410201,-0.2512132458752403,0.36424604376339187,0.16869927536622698,0.3876529152364502
0.0958107751370186,-0.5660172481103126,0.284284256358517,-1.422912409336356,-1.4818945567084665,-0.9894721515417603,-0.602069426338738,0.002350020748431217,-0.5443625199628707,0.029559069642281458
0.7813946921106152,-1.3701944406527975,-0.2636368444602953,-1.311970453811035,-1.0125800198450008,-0.9495851313519531,-1.0008378823708577,-0.5863418506971305,-1.586253701888308,-0.48728275965557816
-1.1082265903624258,-0.029948271311404945,-0.4333474601895813,-1.4240427971541845,0.7312278747312967,-0.6112069513136553,-0.8440253976716658,-0.8744488455419971,-0.443443994959251,-0.688230392755379
-1.1612458319876977,0.9888898971296265,-0.29257823823738377,-1.5929796879743399,0.7487005831467485,-0.05163599654214205,-0.6986754484371794,-0.47960048576769637,0.44648072550344936,-0.3847912672808616
-0.7959524227499611,1.913411216555825,-0.046445270793582905,-1.758981884925462,2.6002393860481794,0.6324631394906455,-0.383821694994691,0.045788393602724374,1.5330997755045928,0.07794408991595835
-0.8755623651451417,1.4216218657085367,0.28424676879820826,-1.7592493812792989,0.09774138258955535,0.4087358907332641,-0.2685438735615288,0.410592461713612,0.9258448891380407,0.42794512860507855
-0.011426281394947668,0.13375185586461735,0.47572157516600627,-1.742322039430188,0.3969848984498998,0.14343984420100644,-0.1083624049765849,0.8252257173133746,-0.39245933605160505,0.7341368779112825
-0.16036663768934536,0.834517550146318,0.8317702608147185,-1.4555314324581439,1.2113677584217524,0.43965111868726703,0.3189805085301981,1.0531299825537395,0.5663394772377135,0.9722815002146218
-0.4719956908591621,2.109560781738317,1.262124525323879,-1.590479028511694,2.566672912205953,0.6840974950665178,0.707729634413016,1.6143992090511559,1.8118806575914883,1.4668804816829426
-0.7983953971147429,2.493270930745148,1.0898640904042025,-1.5376182974276063,1.8165187805278713,1.4026300987828708,0.8566100924333444,1.3095315751273684,2.090899383584859,1.2775338137174665
-0.31526460823551905,1.8364645298164608,1.7653431044955157,-1.6573099723977958,1.2630334306052478,1.9746521949069105,0.9316289263044787,1.9894193001683083,1.728282662912364,1.8921805609296758
0.37911824670993133,0.3900949671116494,1.6075265744133997,-0.9193410314317128,-0.6927608620547412,1.727977641000561,0.8982504832916395,1.7048771390134771,0.4353004087674525,1.713635683753845
-0.5211371953974794,0.2550112187443448,1.4353780709256663,-0.8615531900882363,1.0662399328725234,1.785926409916792,0.9309081505792399,1.7139482569547497,0.16185358794970564,1.6783191001537585
-0.24881429542724925,1.155559456648273,1.1613370491269208,-0.6192196142324717,0.8835933841613967,1.399704787268037,1.3495303660437725,1.2457585041716643,1.1262420901571315,1.345498782435093
0.39598287782265085,0.8017317629113119,0.8033990108970367,-0.24226547818800925,0.359910995606932,1.5606285246936562,1.5667211059662407,0.8129444590611914,0.7762245765155271,0.9586636009757245
-0.2300248966331868,1.0595232351220376,0.8035030268235838,-0.22869219545943104,1.0354558724831775,1.8260170132469542,1.7154074394121503,0.6568931413993573,0.9206439249523969,0.903387755712112
-0.6227339070756934,2.443797340516146,1.7656827683190723,-0.6518800561445304,2.677187896863664,2.2614926752716773,2.05775588624934,1.8887516462817926,2.276949443600436,1.9567736963888496
-0.47932813916904016,2.377796113592452,1.7486156883961794,-0.4746421494407818,1.070800380441342,2.077042311807396,1.8754811683482295,1.9492574349419824,2.1340177341201656,1.9758429806477222
-0.5751540730187588,1.351924864986492,1.73925164232222,-0.5041142073933939,0.9656585758043237,1.9485420206847637,2.133635260652439,2.055679493215287,1.2136218242397177,2.0071437654072803
-0.5901609155452736,0.25803988719448934,1.373911780545772,-0.5925864691963897,-0.7616473163796036,1.4715236342757136,2.02793272493675,1.706532328885548,0.18099637893597165,1.6568065731539634
0.02477768213507517,-0.3176018602143124,0.9566643684882759,-1.1345755008608402,-0.035958302242548514,1.709849435854451,1.8613618981036402,1.3965060818216608,-0.4371026943098473,1.2758042751823826
-0.5732751331393525,0.7533462865886847,0.683634321243847,-1.0773830546275178,1.0552898700682638,1.8574871566947824,1.729198054396931,0.8505233688919441,0.7117338903610926,0.7996948683130528
-0.5311135553575537,0.5048749676040389,0.4610691567910461,-1.1762100139984055,-0.3670293355020603,1.6658810960462347,1.4556321358113236,0.3930377555860069,0.5862506153549835,0.4155894382112185
0.38353886698905976,-0.3042317877058682,-0.15447383045662214,-1.0351013728919594,-0.2939748732168517,1.5894158303798454,1.1433349216114017,-0.09026116407521603,-0.4451912122362381,-0.10055977563572863
-0.4976592599437352,-0.3766778014348313,0.1199856638280608,-1.0438510923368278,-0.45355312333236986,1.2560881626591869,1.2151299110946192,0.0832700932138881,-0.4526331111898042,0.0724480048534969
0.6896474326332663,-1.3324478200871732,-0.41854024880030777,-0.4667018221891367,-1.763240082670871,0.16713300634025244,0.786723531593022,-0.6075639707039979,-1.163171945476098,-0.5018041789659841
2.185135517588228,-2.2198835227226463,-1.571791739051754,0.018898978086430835,-1.8496362444844412,-0.5038951088427922,0.3246061905524408,-1.6761824208785168,-2.1797337570343305,-1.4798713676842983
0.23787696114090567,-1.28506223909019,-1.4088346194553367,0.2643959140491865,-0.24229672943562985,-0.8169094983843834,0.2609347630845345,-1.7014033782753422,-1.1747082819529784,-1.4494858823788874
-0.28043547876359837,-0.38219209831081824,-0.9469085603380242,0.44586198892649087,-0.3474655558677236,-0.7088146640942775,0.07590651541496882,-1.6921009385650756,-0.005417898822516689,-1.2684527084087558
0.4890133157542286,0.14341166333810668,-0.3499886967984485,0.894442156722453,0.583586606520164,-0.5101156755350101,-0.1261285154180224,-1.3657983135303342,0.8348161071009037,-0.7808977512355749
-0.12263508076143138,0.9300006471034792,0.4310510122694649,1.1385275460653634,0.8635567231132479,-0.6672975448914674,-0.1333574610794313,-0.48294308532966257,1.3474648864487988,0.08412682333539288
-0.27768581064739406,0.575696013719707,1.4623592870485933,1.196185953689241,0.14179106576112882,-0.48877031833090817,-0.19612642895431315,0.30998112366252417,0.947222058660578,0.8968988041626748
-0.9807352121368806,0.3505562918674097,1.317288917609518,0.669865305227939,0.6726792663356083,-0.2852841362635396,-0.0009826356276654707,0.656823484784659,0.67529046995938,1.0883547868031567
-0.06201312430203897,-0.06966160409155137,1.168130918812152,1.0778749050614367,-0.6360749560662254,-0.26200068629162226,-0.033938903108620626,0.5599161865595906,0.16410179659474888,1.0141532512734561
1.0655270641183896,-0.565803693044576,0.5393357800297226,1.0026609706026626,-0.3865931151363959,0.10187279245565076,-0.23233366274380066,0.1031411992356648,-0.1564620183902025,0.5722883769876483
-0.3004164004080159,-0.0768513195527116,0.48079439689336106,0.5713533012414079,0.26250823307940646,0.6425325502618127,-0.12433330331645714,0.07287784034935328,0.24645364729812352,0.42720280889108925
1.937171856955141,0.3988730972423125,-0.14615355378065445,0.49193277089567744,0.4455160424046891,0.694334319830206,-0.016314444740223612,-0.04796437639015599,0.3507733821774662,0.27677926384920226
-0.6902065323887057,-0.428042879388929,-0.6211355402725326,0.35536293888982395,-1.1655275371690255,0.49565859540728796,-0.15520484068288687,-0.7232602419240909,-0.5752255871676364,-0.21650713928913623
-0.4843691973820813,-0.37327871663852225,-0.040007055704815664,-0.11262365793129545,0.6340200848482369,0.5231230057325443,0.2882239145245854,-0.1957887781750763,-0.022450240519386207,0.1614425380200625
-0.7831664660096113,0.8097299085875941,0.3016980488294985,-0.4047203283306642,0.8458169146464775,0.7019089177840819,0.7725461415790323,0.4694072607041489,1.2815921143101252,0.5482024854423551
-0.0019081994542406613,0.029638676673555214,0.3349034903587183,0.33502789483416856,-0.7241493792139189,0.5740334223535173,0.7601246014747328,0.19843804203658152,0.5857739685829417,0.32918055187110523
