cyclostationary_mean_rr_3,cyclostationary_mean_rr_12w_5,cyclostationary_mean_rr_4w_3,cyclostationary_mean_tg_0,cyclostationary_mean_rr_4w_4
-0.627231370460976,0.30907876459864136,0.6722737571015776,1.3074343874275727,0.02510725500854482
-0.6258037626690607,0.23137968858175023,-0.2922385731771737,1.1521304271284043,-0.6356099091818492
0.9572705177858054,0.44181574585302885,0.2569119494377485,1.209584075500743,-0.39626853101286696
-1.4357332499490025,-0.2801926001607951,-0.9377381850352484,0.05923107347258264,-1.5175243387183999
0.021508218859075664,-0.38509386720100774,-0.41935847756801214,-0.6122147934895376,-0.8736025365505461
-0.30917765875912095,-0.3279842948868518,-0.03842108965925425,-0.912586425878854,-0.7117310995226346
-0.469908991791911,-0.7597800602147624,-0.08081076031913666,-1.47394318177704,-0.7145609152839928
-1.130502772883114,-0.8707680053568787,-0.853273132283861,-1.0002355803801402,-1.3033984116265867
-1.0369115458984854,-1.1597123835968681,-0.5725545116164008,-1.5383196537260153,-1.2394394535814117
-0.8395748109177097,-1.6301033528055096,-1.2717287180426537,-2.382744538390349,-1.8241755666228219
-0.4478286579436211,-1.6584269261192104,-1.8175301031008058,-0.9242128880611379,-1.9259507654608063
-0.6488617915506016,-2.0738239205305966,-1.9046076795768294,-1.3706394455776316,-1.9175722913438442
-0.3109210706989447,-1.882236334251423,-1.3989959451999188,-0.3964612652616765,-1.5573117759603605
-0.685417203192069,-1.885323025710508,-1.3349007202864822,-0.8745010992925278,-1.3309265150517133
0.4092118864695252,-1.6211970340786221,-0.7670598493708751,0.6377611682856947,-0.756177987050391
-0.2664359466860206,-1.7702229601489292,-0.8285032644886288,0.497254964912506,-0.6874173054282511
0.018696264117424168,-1.3734385996294036,-0.10098415780185185,1.005818454160814,-0.21744594270858505
-0.44592518088773403,-1.4485943343691459,-0.19789307355742639,0.3942249362384252,0.004534537105458924
-1.1223949700446858,-1.6268363153285905,-0.3020797339744867,0.605358242194241,-0.20381758414747445
-0.8899587910997867,-1.659734434748508,-0.7291920054885206,1.3774742556784128,-0.7424535940177409
-0.5684398859393737,-1.5038102734960428,-0.670970048196634,0.8238842133708673,-0.8151410184761545
-0.7966408284349239,-1.422885778314041,-1.3477119080549604,0.08795685281378157,-1.341239194562123
-1.118458233406374,-1.4508394110783382,-1.519824185312555,0.41415154251594993,-1.8855412382532082
1.3470636840735128,-0.6192246166615766,-0.13500982393579444,-1.1790631538201188,-0.10636393652875867
0.09133121813638703,-0.3550755037453522,0.10930435899581777,-0.6433940346048217,0.4343848317153723
-0.9879835333937521,-0.49270957302246804,-0.10698510515430515,-0.2976901676069541,0.3739044556392877
0.5434070189095626,-0.2137593699374555,0.4731287343564339,-0.6526329832345725,0.9306867124317468
1.7829166690294689,0.12882870009446643,2.2849041158736965,-0.059336857829248274,2.1311389476666904
-0.6971841522648252,0.06373072404163013,1.0682734246498151,0.7328976280182928,0.6746801523016447
0.1879759395648343,0.003314808067180957,1.1091702246099056,-0.279494903413523,0.5255279475042718
0.525410508562994,0.14084020730790925,2.121415131210952,0.24784476544083647,0.9813502314171473
-0.8756351262542367,0.20887458647163543,1.4615702105100086,-0.2530775092821087,0.3956936101818712
-0.4745205975682192,0.2843794526048772,-0.10659224444383363,1.6352108488445805,-0.5633919865842946
-0.2886503891450662,0.34584738701669226,0.513084632914945,-0.5943280657052741,-0.46324723966311093
0.0501901572239191,0.43625160877715785,0.41834627258472595,-0.05439258315251668,-0.6371976791112991
3.7812214909734423,1.3987559938297236,1.4736879991245044,-0.5136898223553177,0.5477396537216285
1.0360614896468756,0.9301569241572553,2.021276900415302,-0.4419399768729746,1.252525969851724
-0.3507945889355606,0.7165046962346006,2.033534154582015,-0.15386798342136457,1.238931756880494
0.3373556276097888,1.05234135123991,2.6986296586784118,-0.8780992750090005,1.723082075798096
-0.6421131001706385,0.752350779407577,2.486681305379,-0.38883317320762556,1.548854203432128
0.738894112549163,0.3598877869307699,1.2582824715729426,-0.4222909763551288,0.43721464747673017
-0.005486546660777184,0.4560954510600019,1.4901488628932633,-0.14731429622979583,0.08903633566257407
-0.021449797424920862,0.40814190734358097,1.5312813792796367,-0.16636281033395453,0.3649540428918246
-1.588054675262146,-0.10163616973435756,-0.07846538187762143,0.18106205727733612,-0.7812067044329005
1.696308462986608,0.5960485851561902,1.1715191836652963,-1.3717313970218632,0.6575604071752383
-0.627231370460976,0.5711816438509779,0.5256974260246348,-0.8610506937709035,0.1327512271072637
1.3847438776116405,0.8141979028825305,0.7782479337512834,0.1462436725129926,0.6063292177580722
0.7469363031102857,1.0376165613094361,1.5255377556925422,0.8764815247943987,0.7817116378818797
-1.2399346782457112,-0.00980074047338782,1.4780408957965294,0.14639302797714773,0.8691030069826438
-1.3243798421796098,-0.5053245457571254,0.05024757269417886,-0.46489234318057043,-0.6671924457220741
-1.1848203653093452,-0.7028034352855485,-0.11119853627411268,-0.07268118923568946,-0.8959465569286902
1.200279646559313,-0.46619177201554285,-0.21538519669117304,1.7299654115498158,-0.5799504635770378
0.30471892725572536,-0.2845683032217074,-0.9653759360169235,2.8325415953699102,-0.9124399438907236
0.9860086952454818,-0.11393091268093757,0.0683191653758714,1.3057669079740586,0.2131054035435651
0.04506615080579892,-0.13091349602698896,0.9414717374344589,-0.23052302215995432,0.6125732368242668
0.5409324987369093,0.023263852193761404,1.569247438339609,1.041086965473571,1.396959325264238
0.6657054197503058,0.5355274673380046,1.7481562058883615,1.9050767842657323,0.8221610016110058
1.0523708271484533,0.21932078273541508,2.201802289787645,-0.07259585147279313,1.2793010918833372
-0.3109210706989447,0.3078799260057309,1.669250132190147,-0.5722911275265651,0.6752741432922765
-0.24034965885193219,0.046297275650993126,1.1612615905148835,0.386527006365204,0.5114962441626961
-0.6747317751737939,-0.26969900526412294,0.6596334637421546,-0.629513466588457,-0.0678669180377042
-0.11740234537850017,0.10617215357193958,-0.34510780328888546,-0.8144194263309834,-0.17888276713713672
-0.5684398859393737,0.2455125736331785,-0.9166022788118783,-1.393410885938998,-0.7584401323799833
-0.9284566145551024,0.3042637571353123,-1.1005887710434763,-0.8413454809968747,-1.0857768297707435
0.8634074685094839,0.015259263556044638,-0.95827497867515,0.4848589095291362,-0.7084680615896659
-0.8033505850569257,-0.16146480508662894,-1.0866952520176492,0.9286844411980818,-0.7235881556086871
-0.7966408284349239,-0.5764918589486118,-1.1089508112658635,-1.2857718115114414,-1.1550817067316062
-1.118458233406374,-0.7879475648591838,-1.2854041993741692,0.1027601517264352,-1.379247504298011
0.2830200098326494,-0.8995817498985388,-0.26345563322447424,-1.8981667460283314,-0.9364432265271296
1.0405606172335178,-0.8577322252472748,-0.03669643114028418,-1.3033637790916972,-0.8490518574263652
-0.6139070310697667,-1.2201352359566182,0.13458494571466303,0.027901009946546595,-0.8179473591444696
-0.746717816560068,-1.3461971024227077,0.1415189372544863,0.37296963670585564,-0.7670917712159906
-0.9103735825241753,-1.489476233270877,0.1411614340079572,1.6271927725609237,-0.759712055603037
-0.6229485470852302,-1.4090950882708109,-0.9743469103405422,-0.4993811617622799,-0.980207202257273
0.2622115447444295,-1.4166095056805683,-0.7915095356870736,-0.5740341962991239,-1.2654082417353227
-0.668545474742161,-1.4507249607208665,-0.8846764531754061,1.3127603831779007,-1.2181379407443114
-0.5853116143892816,-1.3470144398240465,-0.8519904420641716,2.040628820793751,-1.1504443088059415
-1.0241063366134269,-1.674088128065362,-0.9725161794297444,1.9266256012062337,-1.1623696560717554
0.23071765163793456,-1.515924670424789,-0.7203781754490909,1.0048718351429249,-0.967398337853298
1.047590504087646,-1.2014405215053594,-1.0050273675248196,-0.278419957123517,-0.7739721075769397
-0.5924929141910373,-1.0655220515261021,-0.9440553852596318,0.6285275229645261,-0.7242902743006078
-0.6466122277572807,-1.1853018650376344,-0.8163756543563714,0.7453290670132735,-0.6887788608247418
-0.3507945889355606,-1.4598786771901682,-0.43962223301413583,0.7642775174997456,-0.4564608036743336
-0.44640105015170584,-1.4258557072872204,-0.5060156930838312,1.1669056757872391,-0.7386100810568013
-1.3515043902260004,-1.5595198520435503,-1.0965226626900955,2.493455735019282,-1.5178892697102488
-0.14720906564000422,-1.4544833254899618,-1.0773117739480356,1.4126765484061627,-1.5292853603329128
-0.448875570324359,-1.4503122457954383,-1.1962326753113321,1.1336696902307255,-1.53366880043384
-0.5596579349769856,-1.584230724679483,-1.3938612557140557,-0.6096475624110854,-1.3767698149322967
0.45342446717672,-1.38149174296423,-1.3540251796722382,-0.007467521234329588,-0.951187719057464
-0.8338884135512592,-1.4361967017072634,-1.2125167517603785,0.7637413829604572,-0.7456952909570342
-0.24787704539112196,-1.2398738763957258,-0.9964826470720624,-0.35436241591293594,-0.4693721048479509
-0.286984846721165,-1.2911915669832843,-0.88669575722723,0.15612845371205686,-0.41129472465971645
-0.6258037626690607,-1.5755371217685026,-0.8062771697936995,-0.15459086495464405,-0.6600240059465071
0.28296377073781626,-1.38659229828913,-0.6953234836387665,-1.7721112130199603,-0.6465130228506113
1.3728471460123464,-0.7298553379606753,0.7083089057695823,-1.566259643538081,0.8292807127843472
0.9741984853305464,-0.42972950661496634,0.8839962154924684,0.014564520880365363,1.0093346764236997
-0.40197216523361484,-0.36766041881037076,0.7171875578262398,-0.22772852506362343,0.997255674003423
0.22295665655097682,0.04200827740634698,1.0371529634698098,1.8048278480041728,1.4888113177263884
-0.6355987383524796,-0.029303543812250355,0.7365948769235353,1.7273797794146484,1.0464584019717422
-0.034730875973951046,0.020652303127816577,-0.15963826187525726,0.49544509066234416,-0.21709915156135978
-0.8395748109177097,-0.10091940991988847,-0.7689259377456152,0.2819401590121973,-0.826249361367428
-0.15088623722524058,-0.20528888742033366,-0.5282201804396842,-0.0964355197193459,-0.8029023142865402
0.817291410746402,0.23731029801437414,-0.056315895021234304,0.5318701161174523,-0.5900557797655674
-0.21812656422445076,0.24704898297741962,0.24143323744516842,-0.043068143923289365,-0.35491751030095564
1.9375741798202923,0.7399138405623199,0.6650745845821859,0.9919550723987282,0.5947353672606834
-0.1351825515141724,0.8668265702920371,0.9267394607917753,-0.9330052762991151,0.992481693718236
-0.6747317751737939,0.6186103344129323,0.7501289283992808,0.06940549633312383,0.7896355488335561
-0.7112871868152614,-0.09884311858636173,-0.09817520372198,-0.05891362968853411,0.08773026684963965
4.564978168734937,0.7997193546302533,0.9481601910302374,-0.4703767872411459,1.9576622782780964
2.762601701020793,1.4926989281580765,1.1220599845204777,-2.173686338074886,2.1490909915464376
2.8280077683116023,1.9689777324233166,1.9112248295909011,-1.919209064510422,3.0295243561219154
0.4522996852800594,2.2720341865588303,2.3683182662245725,-0.7298148242006404,3.5244646814417995
-0.2955504934726567,2.3050166986665808,2.8123490842350645,0.5346975576807788,3.7796176018248855
1.2508948319090372,2.647373555855126,1.578452164785958,-0.6316390897809082,2.0664906755258006
-0.2675607285826811,2.597847764803741,0.3340855074027834,-0.2513665163260772,0.8366305510061551
0.5800489522353882,2.4900332159369767,-0.0901313806750748,-1.320267181741677,0.24517558178927287
0.10699164300527608,2.6284788422943457,-0.578889390572755,-0.3655839308490405,0.36474916935254087
0.2588371990544479,2.302368155545696,-0.19540233665303672,-0.5735607692152941,0.533957640006055
0.502352479681453,2.4052463102063584,0.2399855457270807,-1.7535461402233927,0.5594814684418338
-0.554899242337268,2.4971996580174496,0.31828268532406456,-0.37368497095339515,0.6624731039193156
-0.11515278158517911,2.6401238771510354,0.06423930689762411,-1.1960473404136804,0.2447658347107051
0.35838039690890505,1.5162791699898948,0.48660385672560885,-0.515214202627615,-0.09897355041896773
0.18222224755499392,0.8618774593795495,0.11327225217158061,-0.2291446597144203,-0.3611433895225256
-0.4745205975682192,0.2546223596622381,-0.1543444638016528,-1.505566312940859,-0.5542367002975476
-0.4123763977777247,0.07968672236308723,0.05803407197572546,-0.362763803063809,-0.5334377678615025
-0.531322083349576,0.004773761108890774,0.01666583916306923,-0.08559428669256158,-0.5486965783394139
-0.09140257922877014,-0.12050891807501753,-0.19763967839917232,-1.1939771644280326,-0.5203770797321576
-0.7517793350950404,-0.16424282739980528,-0.5067817714692506,0.6942914304551757,-0.6487218156960152
1.0101915060236837,0.06846133881712667,-0.1546410736380589,-0.5663042766270661,0.14029740247088557
0.8384459625720558,0.10342072073575147,0.10596504295680935,0.515400933014221,0.5054289996607798
-0.6421131001706385,-0.17507861730467533,-0.10598331034260262,0.17842604639444481,0.33120112729481155
-0.448875570324359,-0.3526292718624221,-0.2894512264363781,0.12522822813673504,0.16560782096991014
-0.5003905811914114,-0.4101665879368257,-0.6783636867677089,0.10616779261564839,0.14701981547863655
-0.69575654447291,-0.5275533485194044,-1.2776727005920885,0.7915197562021947,-0.8435437469587448
-0.37553979066209225,-0.576096484986437,-0.3874503306635112,0.10922497013435857,-1.1901428252409212
-0.2956802759991945,-0.5512526649655622,-0.31722647866671805,0.336966869444556,-0.9385111688142762
-0.627231370460976,-0.6587781977781055,-0.2748544867388068,0.5247826692839327,-1.0482807038830653
-0.4216558484251741,-0.6968011498714777,0.10971686274181294,1.8641106506189766,-0.9988976445181891
0.24584596814801862,-0.5973703787055685,0.053645817839758136,-0.2462776570563059,-0.6220989260859533
-1.2399346782457112,-0.9173920752238807,-1.4264176227908345,1.2815639092059763,-1.1542152623883848
1.2120033347898904,-0.5152435767380049,-1.0115370694973331,2.305254558493893,-0.6824512561999854
3.337365250214325,-0.17048210597833763,0.1500341931539578,0.14720757551116634,0.9656283213764797
-0.2968050578958551,-0.36865463403689236,-0.02999422741963909,-0.18508688534285747,1.019172874508059
-1.130502772883114,-0.4796425791790083,-0.26875532420873566,-0.9159609564883743,0.45474947493012263
2.2975043867516627,0.2100907660277992,1.1778560269252027,1.6464474421367867,2.193699003576443
-0.8024570083279121,0.12698130947588301,0.5734987529712628,1.3763398884692837,1.3907725711977397
-0.028207140973319948,0.28115865769663373,-0.3942114634907269,0.6232680568334251,0.08775338625945478
0.2217193964646503,0.3731351267920637,0.0496032811290057,0.5629004843430299,0.2822338616233777
-0.5653683661446467,0.2690662259880088,0.46305971434704746,0.1178947501720418,0.505540684194348
-0.6488617915506016,0.26357492095780144,-0.8489772004148545,-0.5421508025888747,-0.8927212214178815
0.4590483766600227,0.40304250808289777,-0.49530434581282373,-0.4446938302050554,-0.4403206101576284
-0.5620372812968445,0.2380050926087225,-0.6841957040146592,-1.287438894054216,-0.7677746830136034
-0.6747317751737939,0.3896460359376259,-1.0554883614813397,-0.7332360692874181,-1.1173401594166608
-0.7112871868152614,-0.03023648763527695,-1.1501285066339413,-0.027374921658638248,-1.164269004508866
0.6255160973657813,-0.5569971480592674,-0.6429846154861916,-0.8183082170602388,-0.462086289607169
-0.0005115498101632393,-0.547540542765142,-0.755087419219254,-2.3965714371989457,-0.6371678017201534
-1.1223949700446858,-0.5351417540390423,-0.9386123001160479,-1.2756740023096844,-0.8274867833173734
-0.5684398859393737,-1.2608841874734074,-0.8803903428241612,0.39975096133809035,-0.7475861029966746
-0.536816210306341,-1.087682646499585,-0.6695027134430227,0.7683257472618351,-0.5717789970987267
-0.8462610144145252,-1.2773164842522213,-1.1858395452158068,0.22202983303900833,-1.2567608710980507
1.1924061732826896,-1.0520342503076958,-0.8633205449541714,-0.46780527424854806,-0.408072234614731
0.16210595594164212,-0.927526134149101,-0.27701522064640066,-0.3506478276681006,0.015012965000080362
0.15938052288434926,-0.7080126606468354,-0.25866862546737834,-0.11146817243001361,0.37834338232377074
-0.4621479967049532,-0.8598038923239342,-0.40622710832049996,1.1051834473687883,0.32238729690687107
-0.431778885495119,-0.7569257376632718,-0.24611672576781174,-0.9053034830463033,0.5035509922173445
0.6638019426944187,-0.3839331787272544,0.3321742400463392,-0.37205184351307263,0.06638073677676906
-0.49870340834642063,-0.36665001868481234,-0.10295828287197156,1.6318908683015338,-0.13947448821614247
-0.33448525143398283,-0.6222904989647574,-0.280393822756456,0.2886769096931359,-0.39127687259219096
-0.38116370014539497,-0.6640590991208396,-0.3263585258816298,-0.901508702197446,-0.3327385269405678
-1.0241063366134269,-0.6340476720504855,-0.6073521490464203,1.2929677560683233,-0.6771394828741785
0.36681626113385896,-0.3737482529764909,-1.3243033026215119,0.8768982661193987,-0.8026031846918569
0.6750065008188447,-0.4056787466468752,-0.6915225562649542,-1.3521843283140573,-0.6683256524862381
-0.5924929141910373,-0.34415300902421586,-0.43954169656848896,0.3437524888863088,-0.7468178272243604
-0.05272738632051952,-0.6127182872489435,-0.31186196566522884,0.03826890424985371,-0.6624782202191783
-0.3507945889355606,-0.7120588854059358,0.12387949135431296,0.9600412838110653,-0.43016016306877025
0.1722289930115869,-0.747469132369146,0.2147874597574342,-1.5444455297645134,-0.440702613944418
3.10881822098134,-0.24300895068888176,-0.6667526884697216,-0.9035478124617398,0.20025279010255512
3.558384892908119,0.6854724644607362,1.0322127400356298,-1.5201495530124787,1.8093423722340642
1.7143049733331766,0.8775640947384717,0.9747568611291627,0.5920522378417252,2.452986741484138
-0.095685402604516,0.9883150467161264,1.0720684591129703,0.003416986340222935,2.640403347941504
0.8679065960961261,1.1579905918284477,0.7579763210909501,0.20403985998535565,2.711981040728796
-0.8338884135512592,1.0569968218413086,0.9360011520411422,0.20082667316101732,1.8340979248975289
5.86418778106221,2.3262281649180006,0.6295697978733178,-0.8009861767781992,2.0432823449038024
2.2184668280901705,2.7840873980156005,1.0486736038043885,-0.7215143188322027,2.5916391773932137
0.2217193964646503,2.945346795628993,0.9493191301261286,-0.9459825255563366,2.7091213475762923
-1.2399346782457112,2.7377407835606506,0.5872194132844825,0.6854036179557883,1.865725277524472
3.0122167603950722,3.128317079235501,1.4206341244788707,0.5482041211915477,2.630458444888768
-1.1848203653093452,2.930838189707077,-0.3109583860311442,0.1918515437202695,0.4942249779811946
-0.6246789807724002,2.7317061283485073,-0.9103459719976182,-0.8100308116490988,-0.9796480682229776
1.5035208458989926,2.866948300760886,-0.6746491887502001,-2.3539866552073554,-0.2103820738020275
-0.48094122756165636,1.9012705194329693,-0.37294198462579614,-0.9431858725876455,0.23163792245128265
-0.5234486100729523,1.3781167793656623,-1.1259184653511305,-0.5422951099021547,-0.4703954054946863
-0.3313358621233334,1.3339135079688187,-0.7284769989954623,-0.4237995095343141,-0.027806671759926477
0.3625766986002924,1.3948612134830352,-0.23777432858094782,-0.8632273603803738,0.7554291371209406
-0.6488617915506016,1.434086472361969,-0.7770935119163191,-0.16751806899087415,-0.4050172713700973
-0.0077923495489312395,0.40067373250249905,-0.5692309100058114,-0.8136414589612508,-0.2400695301038769
-0.685417203192069,-0.3413807670321238,-0.625920710526859,-1.4088774542023241,-0.20899704331249408
-0.35170306662132483,-0.5285706850302637,-0.7136897218533124,0.9018239305657386,-0.24958547918373802
-0.6747317751737939,-0.3802360853616537,-1.078500177597212,-0.9728269685809957,-1.0505769948025385
-0.39522347385365164,-0.8360375241531969,-0.8185442454781744,-0.161549530504113,-0.9679019853040375
0.43871578083577456,-0.41524170984895414,-0.4632115543744012,0.4683375209020488,-0.8069567474016384
-0.39859781954363316,-0.2512771219680487,-0.30335653128351925,-0.9569257132452579,-0.6063727478465507
0.0317999732135195,-0.7553292129797521,-0.4299107162512784,-1.0181997716839246,-0.4553105241152295
0.7987325094515033,-0.4109434630905727,-0.19472465192747324,-1.3360258838412404,0.43941063572592887
-0.7966408284349239,-0.45070051150927354,-0.4039033372180607,0.6255315737834185,0.3006088128611253
-0.33279807858899213,-0.36425465362742515,-0.8850005632615453,-0.16429660762211967,0.1927087488383013
-0.7287213062134994,-0.6861029316084167,-1.0655397027587552,-0.39045092485298244,-0.0006619948545011278
-0.8242412457452862,-0.7261374354391703,-1.169535825731237,1.006825302195659,-0.36628656899829715
0.5091011710614163,-0.48519515561271054,-1.1807716420507237,-0.47038071501718276,-0.4389739934567106
0.26502349948608084,-0.24757424828136373,-1.078179996118178,-0.3799051178613682,0.056773021424103697
-0.9019377182992215,-0.37614014984122746,-1.145594894035099,0.8631831397106423,-0.4029333233376946
0.30499651765970903,-0.05604908946990211,-1.1676540229280783,0.4215136186139144,0.11925945090567569
1.0107538969720136,0.2153716673705331,-0.7896827333833807,-1.6840734646987672,0.8123935844890028
-0.5853116143892816,-0.04296244253475537,-0.7373340437130441,-1.4634557103699866,0.22701012797277204
-1.0241063366134269,-0.2791116801180069,-1.020779117711177,0.10831046711547325,-0.35864649326250386
-0.4745205975682192,-0.4218254955641185,-0.861434813543908,1.0463392080505154,-0.14890720742066946
-0.4123763977777247,-0.7488529412367585,-0.6911905889646056,0.5395685297816607,-0.5248373474103163
1.2936365439821376,-0.48486567731089814,-0.5499768065855999,0.2192681401037179,-0.8086512222994653
-0.5924929141910373,-0.60353566917422,-0.8156095759709519,0.8578016962005904,-0.932364962635761
-0.7517793350950404,-0.5997784604693414,-0.4140862868334837,1.4786823284737103,-0.7555334890413937
1.3228808732953115,-0.06649759786211545,-0.042282910443189936,-0.8494165223983609,0.030433967029924968
-0.26890181469023805,-0.2233061482404982,0.5638245579759006,-1.7522867482014342,0.39251380212423675
-0.3699158811787896,-0.39600248915154157,0.8125446737754515,-1.0963803746937597,0.19387183299361052
1.184307743626734,0.1373107432537568,1.182440711416406,-1.4998404428531737,0.8614095787626624
-0.9148727101108176,-0.24094190786909028,0.7401581235675123,-0.13635423849358388,0.6780264201099475
1.580802014368007,0.10290627215923713,1.1352188540177233,-0.27196477993596,0.7708384016042633
1.727802356093103,0.9346019910711807,1.326011658058241,0.32553711838446037,1.9196027501573873
-0.01279762898907071,1.2797102810959138,1.1263205589255423,0.9275716237595999,2.250857653986951
-0.5529957652813808,1.2713750580921674,0.8428538775883331,0.40530898945135846,1.5246321756105483
-0.6258037626690607,1.1936759820752763,1.1431566046728014,0.04396958402766452,1.6716716220340562
-0.013978649980564256,1.1277895702265244,0.14327698893384677,0.8454559078721159,1.0047677037771638
-1.2399346782457112,0.9069581835170086,-1.089598492668034,0.3301516446820478,-1.019660297264986
-1.4357332499490025,0.7387624006023015,-1.9328740076952589,-2.042095312334036,-1.7749820864184294
-0.5785629230093183,0.22252192455197176,-2.1252186115421394,-0.25597903661694194,-1.845044568654769
0.3157511630254708,0.23377620970335436,-1.4962682571126795,1.1446604854162656,-1.405368880556701
-1.130502772883114,0.036823329393614414,-1.7013219049433155,0.7763882676391008,-1.8965499898406633
-0.56056641266275,-0.38933431074854463,-1.2687429766430693,2.0587489296010655,-1.5431004525886831
-0.10959135998502423,-0.21950847728802844,-0.7719902512872934,0.6874751439300323,-1.1161667604477412
-0.3313358621233334,-0.825790170934722,-0.5571308001232871,-0.038300447195646674,-0.9360295669330551
0.05944797745027896,-1.5170356481372158,-1.1478754504593869,0.7030899861991561,-1.1370702637527963
-0.5127631820546773,-1.750132876187889,-0.9161367388699696,1.6759549870337638,-0.9088123306491331
-0.685417203192069,-1.7697512859484403,-1.0402414373079383,1.8325592311659273,-0.9021539406224083
-0.20323185626213464,-1.5667926520319784,-0.944304851810781,0.8162980650584655,-0.684461577804208
-0.5077016635197048,-1.7009400316309657,-0.8560526218104475,-0.3540892120772494,-0.7541804700423734
0.804356418934806,-1.1729770644214152,-0.29901542043280843,1.237559327260874,-0.38301790803981095
-0.3704782721271199,-0.8881575233072739,-0.0783848454319748,1.6415019375900772,-0.17216889052685577
-0.5634648890887597,-0.8376721989558734,0.06793612618316154,1.9082221556516779,-0.13973058014024725
-0.8687566523477357,-1.101353105864259,-0.0060395455986350976,2.1483664714819484,-0.525362335854731
-0.5684398859393737,-0.9454289446117938,-0.15568019021725615,0.9416403034462636,-0.540066280497082
3.1378462460836176,-0.08255417377044147,0.9737354232819366,-1.3924204742628097,0.4780271637815659
0.14354705464674322,0.08952598491300161,1.238287825713492,-0.4890456256441306,0.702470394265751
-1.2635550980755825,-0.16924049300940242,0.6675594285759185,1.0485333689910505,0.28162599898685686
-0.7287213062134994,-0.3257715879757324,0.47297551867934995,2.0741564001120607,0.3201891745583049
-0.8242412457452862,-0.39060366925868506,0.22166252219068674,2.120043251027365,0.22270351544907638
2.5010899100472193,0.1949197353096076,-1.0859939956494573,0.1902150860872146,-0.4954849447091704
-1.124644533838007,-0.15517119148990274,-1.5859878218666246,1.5107935238024,-1.1962804950219663
-0.6971841522648252,-0.16571449714790076,-1.2464579528415702,0.25739928749794,-0.7514915048392729
0.20034854042810016,-0.29391045815836137,-0.9203639201146439,0.846225024972422,-0.25849320994384994
