cyclostationary_mean_tg_1w_4,cyclostationary_mean_rr_12w_2,cyclostationary_mean_tg_4w_0,cyclostationary_mean_rr_1w_2,cyclostationary_mean_rr_0
-1.3520237748508135,1.137563891311126,-0.8587996890129903,1.3045157245005832,0.12795586684767268
-0.7409369593003172,1.0678215667200388,-0.2592124986728799,-0.34915082948810205,-0.6496891511854337
0.40276002928246735,0.9472685313894225,-0.22628576278813267,-0.6239007009312574,-0.3891758858248685
-0.03378801322685469,-0.05978117536956107,-0.3223991128524964,-0.0978865741171443,-0.18625472235776058
-0.2186121214803967,0.17270774691785837,-0.21904492956031568,0.28447101059111696,-0.07837659312927606
0.11800782878168227,0.08280768936413613,0.42669372243047776,-0.3314815156235653,-0.4877305747895155
-0.09518508912385257,0.35531580033087207,-0.12967478912107439,-0.5827947503815348,0.31908566026121
-0.8095359587973355,0.32017263208918506,-0.8254849965890914,-0.49986040332366466,-0.23105394537185306
-1.534193779577886,0.4245141130296734,-1.3466961746258372,0.4677763664830875,0.9722143825059671
-0.9747771609282587,0.39703732776235784,-1.3186852596265077,0.7972851926055274,-0.40280856299027223
0.6243503118506137,0.24253795035308448,-1.2922012108460756,-0.2463186064566545,-0.17672145242723353
1.4385937033117062,0.12769703989147302,-0.376865108321912,-0.3609303720644597,-0.30389210673905354
1.3928175315720408,-0.2461730407287683,0.42425481959668543,-0.04925004281434492,0.5666980153890402
0.8442061240832667,-0.7236564632952072,1.3405370070969425,-1.186624878310776,-1.9400340739545119
-0.004636653462934339,-0.5459821792745426,1.1869396822398204,-1.2264206302579308,-0.05024928796110939
-0.1590753806222093,-0.5949432495802983,1.014776422253831,-0.24727370450338618,-0.7366440740039216
-0.21180858702826735,-0.6576385278128482,0.3269964130454639,-0.4246035751799071,-0.07630986189623831
-0.14391940061354339,-1.0384740530077845,0.5931152720187771,-1.0133419294861121,-1.4029008130536045
-0.6983383696847208,-1.0671434797312656,0.1404084156379921,-1.52973160675239,-0.9076545141015947
-2.2621234746026366,-1.370370128882428,-0.15052471935180284,-1.5539539544375582,-1.3869120816053484
-1.9658707972646323,-1.10470819834477,-0.5488544161338893,-0.6097783110094979,0.26418422927307406
-1.2401109002775,-1.5453578310965714,-0.47542067642721325,-0.04425414533913291,-0.6482064376610269
-1.0091773524394219,-1.7000748132627588,-0.9155751775663872,-0.9448136446331119,-0.8022480657139477
-0.8717686668767901,-1.790815996896093,-0.7773115382463232,-0.9645523375989006,-0.4967693029910205
0.24758800341691048,-1.7461735440737172,0.49744314533694595,-0.4958196038951844,0.041655624834393
1.0639656224559888,-1.6475985891914624,1.0978453443666436,0.3698175924593223,0.9161568107877109
1.0854282905607557,-1.1058129609567973,1.781664269816521,0.6871305512158037,1.0231692095919354
1.3576189200515756,-0.9087300065021077,1.7046739824669288,0.935578491833578,0.7601873684522484
0.7684298266890514,-0.6528268123706914,1.8575481890776246,1.07820646681218,0.6916604226120493
1.0331575001299282,-0.3718120292913451,1.4003028783697045,1.1464690384906409,0.612185874041296
1.3982882682636109,0.1421976071352466,1.328005384796247,1.3129744646375356,0.6190163893792336
0.9443038600610674,0.29004330063117406,0.6436861804184635,0.4069194781208234,-0.10402620952834431
0.33234967253336456,0.6656653785250344,0.7445563573089854,-0.022237910877291666,-0.3364943458661793
-1.1893026029754326,0.5968269506165147,0.29307829936312507,0.28789956768194874,0.26358069740468426
-1.5778633592505118,0.5563524658304234,-0.3912757449037756,-0.36411403222023203,-0.7170315392392003
-0.23945367463618544,0.2820616697397343,-0.5721717368088861,-1.8658465276980576,-1.5940097054193567
-0.8455176676675689,1.2191983158675899,-0.9463746583639084,0.9749971025007412,3.8488331083612133
-1.568736252927581,2.006676453486145,-1.1010572439104958,4.550565823448688,2.455753498352686
-0.44504545893704844,2.016552361684571,-0.6636238141390958,2.702950692770349,0.8905389224515978
-0.29828174249091377,1.6342208037858486,-0.5175279495878257,-0.4027097891855957,-0.5995032868032552
-0.8883409440198468,1.857115030176085,-0.5724849874836765,0.4690498305453963,2.3129471723475454
-0.5449902419384267,1.484960679369977,-0.08500449393543151,0.6414572728272231,-0.8288406830617093
0.6467624376086644,1.2710769637987451,0.5553627661946852,-0.5683335863662763,0.07209544751978167
0.16175593708442063,1.1475318630605544,0.1676567800736595,0.32562594052785127,0.10129836948463126
-1.1109195381279533,1.2857276225286978,0.11771793154446512,0.44978868660297355,0.2915794827806525
-1.2710654087258977,1.5253355681327114,-0.12112005485820176,1.0832513436744038,1.0561781279779283
-0.9701393202299452,1.34951092454582,-0.19276038591036335,0.4745355218907273,-0.4982474478944393
-0.7522839359232734,1.732712901472201,-0.8379236678107557,0.242691593469981,0.5294410995035541
-1.5205976554304383,2.838061372460433,-1.2094733666255115,2.4897924004946357,2.4372312659795448
-1.04850651518005,1.888086045674623,-0.9872925725210735,1.4296335686224373,-0.6747378722949007
-0.5792443209461734,1.543019302397503,-0.9106902128009209,0.7611506498375111,1.078067883163883
-0.8940428886990319,1.7555354557656648,-1.045082377516727,2.3150951718700035,1.0661987873239844
-1.0203976435023008,2.124986485937797,-1.2658897170560954,1.3001810487500318,0.5664933195247676
-0.8036668329578754,1.5333191518873537,-0.599664264963379,-0.18117602173085065,-0.5585853867288945
-0.8381154550179224,1.8885003316541331,-1.1940992526635072,-0.05052350687665384,0.5032224184550061
-1.1876444723186903,1.7363946065709186,-1.078938840843669,0.02588433686188297,-0.5129920628849285
-0.477088970688059,1.8992173659321707,-0.9865979611253172,0.35698499306220904,0.5562069893809711
0.2655540953397443,1.9823423830734983,-0.6804342653169128,1.1694550648153172,0.5684762279440057
0.36515138231240046,1.6623294797895882,-0.766780477493407,0.3900950586822417,-0.40426888529416954
-0.013244704694142465,1.5426970799689947,-0.40461251342715643,-0.8119080779763683,-0.4584905693133944
-0.3595231292222863,1.8951079837919784,-0.4636417485445519,0.9238234389507263,3.0641553752436317
0.4356627044430773,1.8902955708986777,-0.3243019413908045,3.5068983511833896,3.5018071301281415
1.760576363831615,2.393914580182604,0.02662132149157802,2.889188689459656,1.9361347873202388
1.5886643324248844,1.836247989400046,0.143170307773936,0.6030023315995189,-0.6220065323658384
0.454107963899481,1.2834956393778074,0.4516525740239577,-0.9340953221086781,-0.6418355430440668
0.7763443147616185,1.2131314673467684,1.005964587651679,-0.5231166326000233,0.027650213217209164
1.9063132340731874,1.6750728886212771,1.485187844256974,0.9646159214235726,1.2968195323229905
1.1947937729864988,1.5611567983765529,0.7083308026420727,0.9678314181809027,0.010837797952806778
-0.038815213648691234,1.4845599239426597,0.43108367907748574,-0.5315745564138585,-0.7822299526020439
0.26209719390124847,1.2706879255506458,0.4806913936809908,-0.4929543097549893,0.2111820478881874
0.10925448590381842,1.3656724019438116,-0.48076810785867374,0.8215789685634214,1.2680020630800657
-0.883859066106078,1.3626259353470092,-1.3686157533678454,0.6591143418450068,-0.27895621812021726
-1.6175709369578526,1.5493894026757167,-1.4736616166325605,-0.27433481582745123,-0.3804968199054129
-1.6675063899043072,0.8572305179994258,-1.3256839901145538,-0.5550111930990443,-0.6382101184366265
-0.5004751798022147,0.11976799681628787,-1.2139962979996701,-0.6763086450339715,-0.4493868015656905
0.4975019485152061,-0.36069786633193834,-0.3756183392344824,-0.6745845706111533,-0.6720124760754549
-0.2504189528653869,-0.38280148798621194,-0.044177123466364376,-0.8675633554379707,-0.7735361987883715
-0.3938568313358275,-0.3004018200345996,0.844431798379706,-0.7576634068607085,-0.5459011166950651
-0.492441728303541,-0.40484122311569926,0.40144486312803196,-0.5876069751554525,-0.28110386124468395
-1.5196810320475849,-0.7288212285064347,-0.09763401967382881,-0.2889796525440042,-0.1735267360866677
-0.5757012295477978,-0.890175155758514,-0.25427078450262486,-0.4523014185351266,-0.6509282366691888
0.3067663034895646,-0.8915895866784581,-0.09269466546994425,-1.0078501157174045,-0.5363522031242708
1.2505428071316023,-1.213112332198806,0.1554318938276315,-1.437898929559136,-1.3351478175525657
1.0509378048059084,-1.6867541938643311,0.4032097400025208,-1.5051476279264506,-0.9484931478031411
-0.019693902644542786,-1.7615014278644516,0.5540191157663825,-0.9455238457447842,-0.5074247625106024
0.6583693522058623,-1.8384247094337165,0.7291071103073319,-0.7181370415421193,-0.5454057019576455
1.898035440878727,-1.8617502654922025,1.2364000440641072,-0.8483487419132092,-0.836875812659544
2.5121129112276055,-1.8461329394767254,1.1215348622696502,-0.6988636527529436,-0.11429465482035854
2.144172076782909,-1.82184824860507,1.8732139246706432,-0.5578275078522276,-0.34806788498620006
0.7827094508992957,-1.7459418508036941,1.793988881718659,-0.5743947855089968,-0.075253214455851
0.5482426619439695,-1.9252230622600348,1.8684332782342274,-1.0601478561993423,-1.1193539767091634
1.306298955368632,-1.80423481741559,1.6333985591281206,-0.7581776904243333,0.05202554240218558
0.9184605530430252,-1.7866088321055178,1.2547070490669978,0.11661865130139532,0.12151732096671705
1.15439941178932,-1.8197935575349746,1.2077350634592896,-0.4978277587626717,-0.8515656593623203
2.556844132310818,-1.7820140239691313,2.308570952106657,-0.9944052739826431,-0.7426875783119937
2.3571515719306437,-1.3795757865315113,2.1148335819078534,-0.14978023465623388,0.3642165526020208
1.3963034366160845,-1.2085677405447843,2.085795869774662,0.17281025305077763,-0.17916952054186522
0.4576865649532855,-1.2244947348681783,1.788237724313046,-0.49174206992644515,-0.6372840489564359
-0.1698012422961884,-0.9747932763088242,1.3030715289337318,-0.034090922534167296,0.6655794664855355
0.725419668614239,-0.9219153203786081,0.9004996668369645,0.037027147407086285,-0.3393372343905146
0.37629560731544814,-0.9529825841350121,0.7010095314798799,-0.6350435114764605,-0.45930134296901526
-0.20554408184903938,-0.5210371416597899,0.03999062524670942,0.6151798316953481,1.488755756141019
-0.14098369761497925,-0.5042271741881471,0.1985681904368918,0.7387058457393159,-0.31061206148165244
-1.2686353990951167,-0.027153852894354572,-0.5016721759032832,0.3850012024330059,0.6575808564460923
-2.3967251644665812,-0.2676656951809359,-1.7618297944914787,-0.06597650347890283,-0.5327643462006473
-1.685945568940261,-0.40715034436311087,-1.723714898172315,-0.9952869029488564,-0.36505745976678633
-0.5002672294228211,-0.33164149371379,-1.2788081447784578,-0.6850269759220867,-0.5551469446411362
0.535526769862981,-0.23156841377431633,-0.6965595906786897,-0.4806359939215008,-0.06560486864057695
1.0068205389765936,0.12364415129394107,0.15814715974128682,1.1824284799500895,2.012459590209246
0.3197593259336182,-0.037872979525823976,1.1314131147322695,0.7395813522821533,-0.9076545141015947
0.2831207644432111,-0.025137521637175773,1.1967162005813718,-0.927091269765979,-0.42885200539719337
0.10319169867302264,-0.1604123557144287,0.97651615414535,-0.39265268838582223,0.2374691112554549
-0.415694357361343,-0.14746487267801767,0.30567824531011245,-0.3209142128757516,-0.2941391437337738
0.2988551596482445,0.7845363011866561,0.457495793134748,2.1299653338118403,3.052664288898804
0.9073590125915375,0.8541698233992863,0.08660911418099287,3.5460573710993892,1.3418314144185772
-0.0043931326239081666,0.99216471693797,-0.32622880531753107,1.346246162234707,0.14581142212323814
-0.3254521012721904,0.6838187763901665,0.2244369592167425,-0.11346201918692302,-0.6115485741963598
0.7066740363875995,0.8450136847814235,0.8784635945182557,-0.49655429470036255,-0.5306377817851965
0.16070852385768622,1.0193569421385509,0.6192563989536326,-0.013470600602164701,0.678656248041233
-2.0100143457113435,0.9425424629477432,-0.08784620323289792,-0.3996485774973529,-0.7553094784352639
-2.5340971850938994,0.945893576204226,-0.3382884454001243,-0.6955967276392508,-0.32378617376374136
-1.6485705925280916,0.38874379671934084,-1.0082019188616818,-0.4380386210372665,-0.4902206071409556
-0.5597574550645653,0.48033866055287744,-1.473479857058018,-0.6226762162559603,-0.41129265869367115
-0.33712194822104685,0.523243065124514,-1.7224239585906882,-0.533533731894334,-0.33311990130332625
-0.8297208265445126,0.7715635704188337,-1.208641787204096,0.45949885007807934,0.6764904620572737
-1.2757990160463006,0.9788321013798663,-1.0819631606831641,1.0121822531201625,0.260080840654636
-1.1644279069350916,-0.15956718441818205,-1.0410363800966693,-0.5946110274981515,-1.1842408788200363
-0.9495968325539941,-0.6191266705458506,-1.3861482816059485,-1.1297206264803705,0.020865502775519146
-1.9568811084438733,-0.6706236732110327,-1.77972237887899,-0.14915329850248188,0.7573927746052653
-0.8899251975681213,-0.8606177342385471,-1.2988154487343981,-0.820087635607353,-1.289764783164091
-0.20202807872376868,-1.1220698496712824,-1.1107785761886726,-1.8175283624108354,-1.0833383402413164
-0.6300994070836039,-1.2522393413747728,-1.1114580001076244,-1.1593923391321694,-0.37360255257367514
0.03527066605619173,-1.3036442804889523,-0.7577725781449213,-0.9309524781087491,-0.8749460129478476
-0.7313083094965586,-1.280556415780327,-0.658032154575669,-0.7784551566472527,-0.22268485457734563
-0.9897665526176438,-1.1862791548471332,-0.9106913365594004,-0.09461720003410112,-0.34387561876478673
-0.18242383032537107,-1.1438294884213562,-0.7474524455226834,-0.22260033829615028,-0.3953153810417398
-0.7037165775780913,-1.1806883864771767,-1.0907308593995375,-0.5171746166323651,-0.42438649516854215
-0.3127972262104179,-1.2176811951526365,-1.0332324682815632,0.2434017945816534,0.28275659565463773
0.42036740680084755,-1.4388764305561952,-0.5058684015259457,0.25669969815537946,-0.4903962472066099
0.3856944172261909,-1.016915698657856,-0.21266794903580205,-0.007152259677631855,0.3243590064825894
0.47277090240799896,-1.0489253583999747,-0.1329303732497839,0.011312969225847902,-0.28143714004540576
-0.040067293827775415,-0.7405250166629422,0.20454723800305671,0.6595918908683724,0.9377618275892837
-0.22300616772076443,-0.5579295173705199,-0.0745050228770413,0.6166124787654456,-0.45253425762306393
0.5834388108941528,-0.443402459923689,0.23581152965320556,-0.948119753256414,-0.9569534222631573
0.8021259967183982,-0.44144401711145853,0.21420518069126354,-0.8185447849164786,-0.21941575122111306
0.717594167494959,-0.1473009716591879,0.3076737595351833,-0.06453161156205224,-0.046486241677570136
0.8059019378179119,-0.2646987380145444,0.5528642343150032,-0.2612818091887846,-0.6180465412214319
1.4170735752336863,-0.10426963097935162,1.1493586830283222,0.03129655912669589,0.2924026774367399
0.8031660222342862,0.014760171052863315,0.43404252891257533,0.5951227727139822,0.060574048135428646
0.6096982922899031,0.3769381806958156,0.6480332332198547,0.890884801185235,1.4874068774745082
1.7862292776843134,0.7276584629458485,0.8815105125147509,2.329409397724226,1.8267765380849477
0.7266564261337898,0.7473516934466079,0.5565836703394779,1.3405645533413288,-0.598226437386279
-0.2756753472994825,0.5522439206316035,-0.013364761080538023,-0.5204317458686555,-0.4737149617000315
-0.42899884934295357,0.2575798791747973,0.5974510014338842,-1.4218055274717067,-1.8807243607668591
0.1753788302829006,0.03861509252961221,0.36755593539929216,-0.8433344771678677,0.5379046313082707
1.3379983153221666,-0.17782910568131385,0.8266130086793646,-0.6574352545720596,-1.4500792543678374
1.2079207014899154,0.19343557644556317,0.8962659879182059,-0.4951004232292266,0.6786992397997743
0.4416954543968492,0.06874805073357199,0.9486607049349413,-0.09703678175248821,-0.7185626910656622
0.5014010181288335,-0.15248066232489618,1.0848538109446917,-1.0767151338561116,-0.601705200351723
0.3594215285033495,-0.15269826708181095,1.474584369393254,-0.9092546096624852,-0.6028773186236334
0.24482718851154217,0.007241229250324526,0.8135425516017367,0.4986578699940793,1.3623624384137127
-0.7153399093105041,-0.21794621650124188,0.04123383822310868,0.4042011221416638,-0.42005646587883194
-1.4038061555089862,-0.5765588558962877,-0.3272431426362308,-0.8173692796281934,-0.5316095465599813
-0.2382552237654709,-1.0508786400737393,-0.7426200005584283,-0.10782938968055647,0.3813492057128241
-0.5713014373101047,-1.0087721196107897,-1.9471657574228758,0.0758678013075091,-0.2713676166009539
-2.46805515440666,-1.0543184691157337,-3.081029001132815,-0.5304970098995971,-0.630111304525653
-2.3429894183367117,-0.8880412342384644,-2.6875854089874194,-1.0685355762251272,-0.8825608250744464
-0.028994209743994567,-1.1451412545329103,-1.8256057764741709,-1.109090508670966,-0.7432621915494244
1.0832065049282888,-0.7983685457576719,-1.3083003548991874,-0.39504451511823585,0.08104328550413903
0.49159862031071433,-0.9679805735346553,-0.6513070669312175,0.023288429350253152,-0.1266610590928729
-0.3312364052463712,-0.6033838033244615,0.15500336864662395,0.47350695476347776,0.6700504498220747
-0.6913517385717877,0.08275747288177147,0.47226444406298895,1.997843437347287,2.2218843644242634
-0.16212349539384507,0.2277910433652654,0.2455274985977937,1.5228413421060498,0.02297495798319868
1.3092129968693436,-0.4787716023360176,0.21471082568928002,-1.1444291364000392,-1.3166278438131456
0.7624840875519205,-0.47521460150183875,-0.005355725412055765,-1.6528596632768862,-0.5928224478200149
-0.7118950471044995,-0.44618947469493936,0.06578785570769788,-0.7220309028095641,0.2787407118771507
0.7374233306458057,-0.9051179070275561,0.8528140613952448,-1.3657669863067363,-1.5294973481778646
1.4690912681632793,-1.0442761490743595,0.8023326305532994,-1.6741901863205613,-0.8901644473409644
-0.02312508390453433,-1.048452486524372,0.21084581734716196,-0.9499075008823477,-0.06755966672240861
0.517001400867147,-0.9478605029337946,0.9942046771488723,-0.7864143070366836,-0.830511266768714
1.4285299994247451,-0.7068632346510193,1.2661976872555445,-0.10956815791947833,0.3785976019478745
-0.15036061801210165,-0.6225246525192074,0.2007897162893498,0.5569188508447137,0.35502587166180677
-0.22362208391025795,-0.6916978569768263,0.3076900641525427,0.06766375398301869,-0.32317562426098556
0.5976998290178203,-1.039865468039978,0.4783370268884612,-0.7476716119102845,-0.6722519836706708
0.3577633978466069,-1.2687856723140003,-0.09212195988791815,0.3092300907256236,1.5398676840757497
-0.5163450771769789,-1.4348181018397406,-0.6032849460600244,0.36717270556068055,-0.5393409365869122
-1.0651890607479702,-1.1540828571788921,-0.4077870258584671,-0.808797886901114,-0.25491435140894625
-1.1960172112784793,-0.6793780799699766,-1.0722500440910472,0.5576290519563861,1.4369849348743609
-0.40106121750612944,-0.8558304295864287,-0.8285434031215694,0.15068381496815966,-0.9031047575332403
-0.07781603368501437,-0.024404500484877443,-1.0128726099444385,0.5507474480812163,1.6101495273760165
-0.5880742771217091,0.045773033620039004,-0.6645136807132526,0.9639865363004698,-0.5294906498537137
0.02581986855059926,0.04479381221392392,-0.36757870786242075,-0.7474267149752252,-0.4879553769369382
-0.5295061472412219,0.23753304094405156,-0.3652117679551224,-0.2253064494285569,0.5356628328031825
-1.2021216493893585,0.04832570480692027,-0.8379042755569387,-0.09923350725997106,-0.44548207094031816
-1.0264391492615208,-0.0342553004421209,-0.6126941540996538,-0.2383594560672235,0.021944829525107033
-0.1301921674001394,-0.11729662344617359,-0.24286085419349845,-0.4169627908060534,-0.7789162294385658
0.833083241355999,-0.30036080990733505,0.09899738903437486,-1.5263214169316879,-1.5674717202680928
0.5482350006142038,-0.7701694800856751,0.8279447519587814,-1.6011374305923383,-0.8834449588119968
-0.7264242117700155,-0.8095559410871943,0.487497276006229,-1.122780247340787,-0.8961858746494338
-2.4463804316386963,-0.6927272948653065,-0.6032953282717242,-0.5821947528906393,-0.27918867705707384
-2.5772589736536866,-1.0951056909947752,-1.3648919562613377,-0.27791643350269524,-0.5992190307319567
-1.069267122738597,-0.8720608151574438,-1.595846960694122,-0.37406297020702073,-0.22647939763674907
-0.6933756977249108,-1.4139744954221385,-2.0618388751372754,-0.38229273170969225,-0.4847034417768288
-1.2974469241600803,-1.2739793120025873,-2.174884452017905,-0.21206487214989425,0.022879075339419325
-1.1239022086561907,-1.2718032644334425,-1.5722643953021487,-0.33142029138980045,-0.6488697716095438
-1.197771929414072,-1.4576377268383995,-1.5015382720141761,-0.7627082837229325,-0.38452213061936263
-1.657448979252511,-1.5423947796565856,-1.8792192797731198,-0.8910097880005589,-0.7228247940961838
-0.7172962845903239,-1.629403204767464,-1.0625337652437856,-0.7409614358896566,-0.03657918844185247
-0.6584271738975582,-1.5787012964063927,-0.7413706206650843,-0.5231990812348267,-0.5406997980062049
-1.0644147192036495,-0.8856803621161713,-0.269649764173173,0.6498817273932668,1.5661960280070732
-0.5688060327573832,-0.7675879344214341,-0.17255519237648292,0.7722567258424554,-0.3471487206915037
-1.2200300077200186,-0.1502432390550834,-0.5438246400469291,1.0291781004132854,1.1274612239684911
-1.7292443949759428,0.046993712612191936,-1.7648550221582024,1.8013479325330164,0.7535808774442035
-1.5534907539288383,-0.007489078400268425,-1.6324597683210302,0.13979569723541826,-0.6586257659692252
-0.6853567480290106,0.312699582571919,-1.4079502598427607,0.40341745194947404,1.1214471563424526
0.05180545740717348,0.7415006363097271,-1.239494818088252,1.8093217767385514,0.6945155357700932
-0.2168773775259829,0.6281620356121982,-0.69849831599363,0.7110080023840962,-0.016362618042707038
0.49874007412935817,0.6642844252600002,0.12134082192057291,-0.5573622036756147,-0.6443159940365835
0.7430379908894295,0.32416819020268417,0.2696720302223442,-1.6522229312457315,-1.6943851743708198
0.07241361362398518,0.7777870664665878,-0.13481676651154648,-0.5588903605503854,0.5205255350422485
0.3978121783475049,0.9381282946576421,0.22594469302062126,1.055543704441782,0.1436389368780407
0.8622045030386901,0.8247311080640207,0.3629985639420254,-0.38583639036000206,-1.0563468750881642
0.24128655968344814,0.13797049524195446,-0.2678576495936749,-1.6914554202422498,-0.9526372209813972
-0.40934913460063954,-0.12472029342244798,-0.35126879728331517,-2.005927574552042,-1.2036396495528119
0.10146729143337442,-0.6560525239114907,0.07816954202952106,-1.2942081018823766,-0.555975313381244
0.7199308730739333,-0.6736567487458714,-0.07402399657147765,0.1951081189879372,0.44802127105296824
1.0566019900740986,-0.4764524377921331,0.16009788664531174,0.6653224791487627,0.15733792858998427
0.9632295335372336,-0.8493014499376219,0.7081800449808558,-0.11053550081296303,-0.31879753449361303
1.3649546433035995,-1.3648908132052755,1.4564917250193303,-0.7903326579976342,-0.8811706859006436
2.0724155149461523,-1.3095104025705429,1.6300786781503658,-0.6356067744270971,-0.040177811096001735
1.2975705118125123,-1.1739426390128285,1.3160700742791476,0.001370153662435739,0.20879874817142619
-0.28224767376399745,-0.7854930396793177,0.47046934036968385,-0.11889873114524195,-0.29288113140326316
-1.066896442810358,-0.9108551401377437,-0.021586549523457503,0.2109284609927753,1.0991460882702067
-0.995952255547838,-0.8681502065932787,-1.1039129455244154,0.8136810424077552,0.5215118664570738
-0.22965784367215253,-0.778907148017164,-1.2632900272571765,0.00025587260791544436,-0.4908365022440315
0.21916173379166487,0.23802683635397295,-0.9645295553313847,1.545322880744504,2.530121434408792
0.2864254729578406,0.4897955401040143,-0.1762969749902557,1.706416084626586,-0.13587510081305948
0.7262022187261671,1.0439762700690765,0.27671887563104486,1.064075913659252,1.4061396828443473
0.6274805122983258,0.8966578496379805,0.7870462180227635,1.3856255893922609,0.15404716263431634
0.31328664235922976,0.8021629839478719,0.6754475419337167,-0.04224599047164573,-0.17916737683849776
0.6016593684128241,0.9606880493600632,0.8776665445628818,0.07682289935424078,0.28707107170750973
1.2525632092387622,0.9291102513662828,1.1052942305161397,-0.4188729868995168,-0.992476668670918
0.1162673388299432,0.42409982705016336,0.8686498918565823,-2.205714494173511,-2.1036927720093854
-0.36852245550945834,0.27134128769620564,1.1439858276474315,-1.923323838356502,-0.2929346923076664
1.0865843304988314,0.3678238891465904,1.1914773549473456,-0.2835674302791912,-0.01356537168059968
1.4681338299581546,-0.09200216280829845,1.4152659462162123,-0.8522487256040303,-1.454984416807247
1.5346683747018521,-0.04048423660879763,1.2770180901380954,-0.3810670225497199,1.6739549241274663
1.451859356607692,-0.2401728685373094,1.6774865546617228,-0.4333055796056849,-1.4284291754555736
0.5165376776015196,-0.9987120843103591,1.665756497962057,-1.2585421285834404,-0.4847034417768288
0.47268142902107546,-0.8491422915865712,1.7735962188777983,-0.07548585146725974,0.45747593146032317
1.7132332221388045,-1.349959639625223,2.0657062698434716,0.03629245660190807,-0.2245697741622752
2.5330037157890395,-1.4550627372149119,2.587435390599363,-0.38735475135737035,-0.15395553318974617
1.6671339064543182,-1.3158710175131987,2.2710900268927845,0.057500531178053066,0.2876265974846786
0.5600033503743514,-1.4973533847798666,2.43069544940938,-0.04692352193128055,-0.5658855808954574
1.0463007849643555,-1.0791170419902558,2.403938836111423,0.2738914629965505,0.7115269283075176
1.8898186647034823,-0.5955406862302116,2.2828780347733195,0.43307447078516875,-0.35392897084546543
2.4698360518590747,-0.14114010672416125,1.9158302151441038,0.8212850922413499,1.58859806355087
2.8961835810213072,-0.26299877059626425,2.439561247673037,0.6894815617923739,-0.29910667929525253
2.2134031359857143,-0.041014717948890916,2.3026022965496855,-0.5592723997690782,-0.5942721999512657
-0.2130877554804574,-0.051150077972868774,1.2361968375246941,0.23882222189604235,0.2677293986505208
-1.253488129288745,0.1928211219877374,0.3084427893048107,0.25092013048797734,-0.4174190963324975
0.26858825554644744,0.16617541950356074,0.20566979091209578,-0.6226272368689482,-0.6606398489683756
2.1434360418874236,-0.105144234713873,0.4709951865272193,-0.9473605727577297,-0.9763042725766231
3.098762821010167,-0.20546002765144364,0.9651929609416368,-1.0511478938359087,-0.7740931398504972
1.6073645895139148,-0.037142748178101224,1.78806223400012,-0.1883759916215973,0.35059121219587275
1.0391155521184716,-0.26936050146075025,2.359513769303521,-0.12947827873980858,-0.570501557277886
1.2851728385357786,-0.023709839145496407,2.033009765450571,-0.0076175638542447955,0.1554346462801654
0.5707401568051398,0.1349240286451518,1.2697329040914753,1.4568661078010443,2.191931818790712
