cyclostationary_mean_rr_24w_2,cyclostationary_mean_tg_8,cyclostationary_mean_rr_8w_0,cyclostationary_mean_tg_24w_2,cyclostationary_mean_rr_12w_0
-0.2658025957041945,-0.9500915270629124,-0.9614239510192992,0.40903750423064694,-0.45912207926498266
-0.2258726995475984,-0.4458703441720008,-0.646554164374869,0.44180715792689906,-0.6877052705595454
-0.1875642345631019,-0.2690948910927107,-0.439119342937171,0.4644951398304605,-0.6431701967355493
-0.2504139758619564,-0.5432311830474769,-0.6934186711220753,0.43717974897931383,-0.7796610468766643
-0.2727382701798423,-1.4947098008733497,-0.32680840315777065,0.35109678986891146,-0.6410450404106302
-0.462423608251816,0.07142732924485636,-0.20891008590038934,0.3373403790821134,-0.4716793528680542
-0.4965162584291308,0.12339908146460242,-0.2664013496035243,0.45056256298390623,-0.37713837624303986
-0.6156758034245998,-0.5678019552812814,-0.1748657883510363,0.33826725684427833,-0.656743508419149
-0.64404637060733,0.07967681372418171,-0.2235293120663914,0.43972541062259324,-0.5609945186398893
-0.43895595161101403,-0.34241630914494936,0.01035675637563124,0.27988257616497236,-0.28494846286821696
-0.4525350265018933,-1.0648016663741386,-0.17628632569752323,-0.06376304551236736,-0.3786202638325964
-0.5137093914509057,-3.231501266587187,-0.26302930994144363,-0.1222681389956878,-0.2873982194352027
-0.41818144301436966,-1.6719087274892457,0.110071856901721,-0.37853479879693125,0.08317085220171039
-0.7244670710897622,-0.31585846877784257,-0.24501742345153965,-0.46984819416328405,-0.06206800707367632
-0.6490283518493214,0.8497640746167163,-0.08940305877649776,-0.5695912175562597,-0.01981980319230755
-0.7823151952561095,0.5876800679609995,-0.12468981851390327,-0.4183076927068979,-0.12363466024769468
-0.549381874215486,0.8232853446905144,0.1670923468874385,-0.3694045243566719,0.019494732574899417
-0.7675853781103079,-0.004814829363549119,-0.3682618221104524,-0.14605178172030733,-0.6071538410811603
-0.6997005464159195,-0.8232017642563144,-0.6554194265533781,0.006673688489755702,-0.6491829322354389
-0.9191955384117765,-0.7533561289980318,-0.7580353902988689,0.08216219086341192,-0.7718176146337932
-0.861604657589635,-1.0370943978362468,-0.8686255425036662,-0.02961617766114193,-0.845812994661528
-1.0985610958494818,-0.36874224733724703,-1.7695304907517726,0.09409893327516002,-1.1693828735726386
-1.1533834478934049,-1.8074752557661484,-1.7118720074242033,0.00875950900116089,-1.4513946591408835
-1.1999139191906845,-2.0640647767193676,-2.138383515669829,-0.1411070943802985,-1.6034005854993272
-1.1672419059245083,-0.8763326748080273,-2.157081996378018,-0.1601182516380374,-1.655142762398926
-1.1779111790530563,-1.586389071720245,-2.514490543732747,-0.07371982886823152,-2.0892935985441223
-1.2806002972253296,-0.6709107811116602,-2.0048760629210913,-0.1028498082216054,-2.0298932683701105
-1.244410692082335,-0.6660765832067759,-1.7901650590744487,-0.14860956007702245,-2.0268211644590255
-1.183410282673462,1.0676900715313087,-1.631778956751535,0.14190848523889063,-1.9925704319432378
-0.8709228760231009,0.3690137326956982,-0.8584761815603189,0.4405066280990103,-1.6610965649216778
-0.6347070666538478,1.4649852440555888,-0.029534284244416183,0.5854747818802876,-0.9010510249659005
-0.6317814507515036,0.8594434697391241,0.05907917186225805,0.5931292473994998,-0.8940400660310365
-0.6143595398375453,0.45381843314315656,0.3798610458198157,0.6587672343981477,-0.7094039767065086
-0.47144452085304356,1.321955682153057,0.6214218729065201,0.7685986717917541,-0.4755034715670744
-0.7467075504655809,1.0004292747432144,0.6707634752909872,0.7873788413545535,-0.13997604973267916
-0.7322112554539667,0.4566782544293225,0.729208876457095,0.8552157238863373,-0.07582277182099038
-0.749822936048077,0.5303186525480944,0.4729838292568993,1.049501905121476,0.06873129806103773
-0.8443229653837893,-1.4106750523106275,0.7937811867449862,1.1525085138980748,0.3740083370512246
-0.837443814478278,-0.7042441980644518,-0.005543640372482846,1.0357357377266552,0.33486330668835573
-1.1247287533284471,0.3416254442243403,-0.7024087586878908,0.9897113785311531,0.15079495529869885
-0.5443861873854836,-1.060929908325175,0.12864121796778152,0.6697836644318794,0.6546973853433083
-0.3676594827778921,-0.5342498212271665,0.7092356269808864,0.6207747994947398,1.187056947214225
-0.022589676321426205,0.5806024333282245,0.6470269730447096,0.5392498024323172,0.750022868113389
-0.029305414446806854,-0.18122688207526186,0.6296494152071579,0.4901220288348998,0.4172895437778725
0.32998657526105357,-0.3901038290917658,1.0439261676685494,0.4269366091779807,0.7366078834494729
0.344349504358561,-0.08741543677832565,1.0657235906121805,0.5009105607662326,0.6457330496544738
0.6151376594855135,1.4512910998199096,0.7720793142175176,0.5631909533977045,0.5273578338590806
0.6959252480162397,-0.45481828500390853,0.9761893193068648,0.5077726474301275,0.6048593382730545
0.8736867245186598,-0.3848791555881928,1.369023370101578,0.5757296807829329,0.6773294020929042
1.1873865485699926,-1.1693670550282256,1.1128989124293722,0.5541980664526401,1.1810471907881581
1.2522139798619316,-0.404567925212182,0.4671878576631871,0.5670719107387104,0.9375633968338793
1.3139233898813725,-0.5341398281007758,0.5143618573249691,0.4973280178638055,1.1793962430116476
1.600148781350693,-1.492789151666368,1.1372198452056075,0.34961134629744184,1.8740513017400777
1.5136243499613706,-0.4895926119124215,0.6871757799270908,0.029464108517655192,1.178943035010107
1.272597879200263,-0.9891208957608144,1.151281365558555,-0.1863503535400351,0.9855928513372678
1.1946816113578373,-0.5057066049287032,1.4066228948497332,-0.43215305123683734,1.11891395626387
1.2157302317147012,-0.7726049261164561,1.447493109986051,-0.5677686831776028,1.2323915820950249
1.1337708154090365,0.2960332933352711,1.2633123740249985,-0.5967612569679891,0.8427349857648014
1.1571045789977312,-1.1607156725870889,0.8706411042128092,-0.9424229190831044,1.0077267252666142
1.2164655892252902,-0.705593729115172,0.8706573836155471,-1.0708296372710313,0.9964440289345915
1.5048048040763042,-0.002158072310720175,1.2797599270759732,-1.0565882417604338,1.4181551267231656
1.6423472325605013,0.6744646446834959,1.0306538347767333,-1.06574420860182,1.6184087444501338
1.2328927907324518,0.1520522908894573,0.7083567211421822,-0.9945047090220881,0.8634755612696481
1.0005461742862982,-0.31879020864664903,-0.29341357955837677,-0.9398551018091067,0.3924475503309347
1.6247671802464165,-0.24243805691185205,0.46209988727268214,-0.9887344884272771,1.101555452918423
1.8391431351201721,1.310169918660261,1.5533852951162823,-0.8175641507501313,1.6095425020234713
1.9740403851182502,1.9010759088673594,2.4363758720090014,-0.6435545385070202,2.2506437815367297
1.9196766431346943,1.3401430456018075,2.2121110802178583,-0.605222451686819,1.87123626452806
1.9012426272599257,0.07810635630848775,2.0927791180321935,-0.45532296492276414,1.5550803126956363
1.692040531860315,1.4156643261818658,1.598634832431346,-0.21786924062626298,1.5467442065313608
1.9200382598029841,2.331781846074977,1.6818403312846333,-0.01920152933822329,1.9405825569822475
1.850893568287586,-0.032241192378657545,1.982498830395777,-0.2531979182767822,1.743387671745874
1.785764614059406,0.03749994940955367,2.4850134681126086,-0.19062923820450378,1.665506947540154
1.7886849585817457,0.4125160141833374,1.6061272313863997,-0.07455568560805058,1.3208184603428947
1.4553334298746683,0.14275787170941806,0.39408402569812556,-0.13454622266284066,1.0487024341113313
1.3887928000813567,-0.3910387706660887,-0.4820059432701362,-0.23659099249852583,1.2713754856000687
1.3591887299776384,-1.091529996087151,-0.44415952597679553,-0.34090823895285244,1.7176913568542531
0.9600767357178747,-0.823561357169516,-0.354798747193545,-0.13821145507673513,0.8631358527394749
0.9840615147370909,0.4459539246062003,-0.4869997950882525,-0.00011357944483857329,-0.131092426483634
0.7411094088604405,0.9130012382313307,-0.9907484853351912,0.17847137380429273,-0.8133510938683959
0.554123017350629,-1.2499200980901863,-0.9333425579946589,0.2573962348286421,-0.785831057163823
0.5130853240177502,0.21694823546014486,-0.9203706171130955,0.46879957178909587,-0.7473500124129216
0.4852629803554593,-1.3937361108464141,-1.1783485792956994,0.33743985357293793,-0.8922304260846626
0.44161068254048563,-1.2820930875595524,-0.9624733308743121,0.4899547436598426,-1.035875477786779
0.3571262752127977,0.17174106051344562,-0.906546437248293,0.6011231615728384,-0.9975326079139534
-0.06164796646271917,0.35009491495644707,-1.0514194751267825,0.6874244247877508,-1.0617787414893027
-0.37176430638718083,1.9082245454733888,-1.3239740273971545,0.9186489207345018,-1.4174891582813753
-0.28135486793474573,-0.1278082971929895,-1.4557312521150172,0.8703919244031183,-1.5488789061605563
0.021206530167662895,-0.14432418817108247,-1.3406062546646909,0.9196306794167951,-1.4484612797323138
-0.45417178999320446,1.0267176319506623,-1.347784105001547,1.04644544439567,-1.459303372681814
-1.2575933591968969,2.1410029988546544,-1.340737376017016,1.2204220264553711,-1.4910143719825286
-1.8277326420036857,1.865402529167429,-1.2109083233067763,1.2312314334626193,-1.4229425281694388
-1.77119709145839,1.5166270168961615,-1.380607496767513,1.3355275405995632,-1.3151064512679451
-1.6951379307914523,-0.16443643133167737,-1.22818832625224,1.1917145917929248,-1.215415060135111
-1.7557672350480278,1.0526590877594937,-1.1289204793080292,1.0994904170676447,-1.2083678783301008
-1.9296068048273063,1.1465551431536531,-0.8460975080019691,1.0815394778817156,-1.1314409143971365
-1.8554595736879,0.6733647134195856,-0.5519327202122676,1.2224753068722412,-1.21616268530922
-1.8307552512981076,1.2189856168821247,-0.5484750308457004,1.3423246667735138,-1.1764078569828424
-1.9544376403371997,2.8030473960972024,-0.5849102372965863,1.5198811109269093,-1.095264829944912
-1.9828082075199303,1.067580078404918,-0.5455124446110646,1.761440090659132,-0.8820426470108191
-1.95486251356554,1.4325427714265637,-0.5905798886000605,2.005738725924156,-0.7471161104483504
-2.060406084010101,-0.5106562956162977,-0.7619387981075609,2.1079160230188174,-0.8748190262813913
-1.9368976505111475,0.33898560919095533,-0.6612458674050397,2.0803377508664003,-0.6947380894905574
-1.940872271034332,1.1786731360598237,-0.6361182495547895,2.158394680302056,-0.6793113502757487
-1.9034217517943264,-0.498557051713288,-0.642579199757803,2.059058913988965,-0.7208866209198211
-1.8860261977803898,0.11896974287493445,-0.7068574551098757,1.9647804041394192,-0.7083016424268699
-1.8889043712626963,0.1363782703787401,-0.785462935345477,1.8785319892179644,-0.8449949378997623
-1.7087375640643485,-1.9171933993411676,-0.49712695672960827,1.7811140874744191,-0.604358375768742
-1.604311526180683,-2.2691883258118017,-0.0382898698303123,1.6141610436151241,-0.2328898897800306
-1.4354165108453667,-0.7312475105934412,0.10851595350533265,1.550398764508858,-0.21061661451327263
-1.3805256308613887,-0.303869218001224,0.2010236605451734,1.5756602487811957,-0.26710601651324767
-0.8110995657691712,1.0131224815287356,0.45113261209593053,1.5506164994778995,0.13496452737067952
-0.08695164475899216,1.2477167381048397,1.4450096497383784,1.6550314136437871,0.9103369451994824
-0.11463693254117331,0.5307036284904633,1.3682853693733046,1.8083865915966546,0.8501756715122409
-0.16342882586026478,0.6516105173111444,1.1237075433883228,1.8048991914317678,0.7980703167450822
0.059202637238104865,-0.5345290345480052,1.4875715038159276,1.645903474465726,0.8912702262737876
0.3206578140675795,-0.06188433994103113,1.6134525121266798,1.5145933523403508,1.2062169169560024
0.2941032372963042,0.20749432624683903,1.157594927245811,1.4805220575487685,1.2022628097480064
0.3340618791423187,0.8021666644234431,1.1513959854033589,1.574921264770062,1.2637849897019744
0.3279734352374407,-0.6939598407468935,1.1211540882448305,1.396188742824586,1.2482074572088204
0.28466377712274143,0.6460864180746189,0.6278977122017919,1.3867394679545146,1.025992955408094
0.20880334748196303,0.7329809879235062,-0.42987241222389855,1.5182788703684258,0.5764432304307342
0.46576203716783515,-0.6124295510619978,0.25089437004392584,1.4421635059293059,0.9592992438751904
0.5223819297931985,-2.517150907240859,0.4090040775955026,0.9916374955649851,0.9705024458106897
0.527350205447179,-1.8250576570197494,0.017059104461999104,0.7922007196495494,0.5408401228953769
0.5732091029319207,-1.2052628887754417,-0.3008921677072456,0.653033194558088,-0.19993036763595107
0.6796698934972156,0.26430027637146936,-0.29081552279666606,0.7342406953344355,-0.1329267208267016
0.5504947264937222,-1.0105200585001826,-0.4184934121529884,0.6441396398199812,0.030434696180285832
0.6240937341126889,-0.23765335591384354,-0.28750404244509814,0.3885811471510583,-0.17553436234390546
0.6777089401356446,-1.4556072444413501,-0.15791477537952914,0.2467529950517822,-0.3799712583085659
0.5743529923928372,-0.45813457776459643,-0.2710756641523679,0.2979853503047817,-0.530382665238752
1.163741246423048,-1.06697953027668,-0.16313116484269805,0.17989583857562003,-0.06079350903534851
1.2417191894115231,-2.0708537969093896,0.11497767520698357,0.16768524037243226,0.19512076693398642
0.9490679857170544,-0.045533438652523996,0.019294937261801145,0.43100592777415236,0.07475745016212043
0.7614384858467279,-1.0045804296750676,-0.11032701305837106,0.3922258500355714,0.08027307738362022
0.7988547411167052,-0.2902850668919363,-0.2266475411648415,0.30776370743295506,-0.5064974702804378
0.41897643107835125,0.06140526322869277,-0.22528034742152375,0.14199666058389657,-0.4687590885790319
-0.1514844059086952,-1.5904588173967122,-0.23001357310142498,-0.07958698542900262,-0.35209941666730243
-0.07069681737796911,-0.390087330122807,-0.2872598511577695,-0.21517086774116043,-0.3403858457838897
0.03319153974526504,-0.28082565802230997,-0.06096509234206103,-0.2685376616770715,-0.32372705938047586
-0.10991588460939096,-1.1778365257603323,-0.7047762255887501,-0.4368554110835543,-0.2810696871434169
-0.3172129032754748,0.631732315080593,-0.9477098974031282,-0.3625348559952928,-0.3251013431991291
-0.2856557868801917,-0.1669277756444334,-0.7026090359320183,-0.4576247904120665,-0.3597208062279799
-0.1336081020383728,0.634862888677876,-0.3096534163572356,-0.38943504389012523,0.04932923481162193
-0.13721372596126158,0.5219041783791838,-0.24234363265464648,-0.27800197798451115,-0.560207844110592
-0.13249900368548423,0.2407672469801149,-0.192379706420682,-0.4582389688871011,-0.7096076802366531
-0.17046348247590087,0.31280724510989855,-0.3830798538645538,-0.7000886142333368,-0.6706959018912654
-0.5255647250804037,0.9751308556732852,-0.5684672396255487,-0.6049157486483694,-0.7088582360605713
-0.4070113887854204,0.35955432382607166,-0.39957506531533854,-0.31522254323571597,-0.4688937009370559
-0.39196950594336893,0.8719573031185296,-0.5064551026230718,-0.14727806539117172,-0.5158434097158836
-0.40120496371076836,0.5914452172874607,-0.48888022806839654,-0.09169344990933943,-0.5439274718530872
-0.4294648319134096,2.2579806887714793,-0.5868310083482471,-0.005134449632491874,-0.6051163214395147
-0.4245924953755062,-0.48766773220057946,-0.864512698133922,-0.06474996706640605,-0.6067741102606745
-0.4209605145525961,1.3051102348462753,-0.7958486205155189,0.14781115404608547,-0.6520923450343387
-0.033677497022309454,1.6503617365681686,-0.18004501517896207,0.361047920264155,-0.12389932287610314
0.04177176497813955,-0.09361735690483355,-0.07466586197969466,0.2986235160330132,-0.2012277143133317
-0.6356063640825681,-0.3401669497102529,-0.12301345993563141,0.4120676627673247,-0.5960887006352021
-1.0434503993193276,0.04021219658447855,-0.7332347748247446,0.7281546271396274,-0.8985132880883538
-0.5844713423515993,0.8803717772874416,-0.21367675491407404,0.7338158989448507,-0.5644894241972007
-0.6179815050384472,1.4985575905218187,-0.45191751128543434,0.9119099502680944,-0.6367809859684115
-0.5460134623927873,0.621953926144434,-0.3390864610690129,0.8582911286927207,-0.46617927125735387
-0.5834428961127753,0.4391343507699585,-0.6087337537719921,0.7887818009356968,-0.8268100410968959
-0.6234790272448517,0.5259696935507892,-0.6830053003817668,1.0289915230834357,-0.8382759251460474
-0.7010458025929973,0.38639264666547574,-1.43700373365769,1.1234700027449143,-0.9218741613197061
-0.6896701645438833,0.23289723878683982,-1.365157007583319,1.1517227004269057,-0.8657421287589688
-0.7847078746400262,-1.424149210293525,-1.293534813224335,1.039203805353422,-0.9801822266976469
-0.8280175327547258,-0.8185270563846972,-0.9069379814765375,0.815940904815934,-1.0131399480671524
-0.9038779623955042,0.32584143058723203,-1.475958084917479,0.7684302889982941,-1.6210419365300202
-1.1289079033957954,-1.155655988773102,-1.258569035010368,0.4455170528440467,-1.5964405783734887
-1.075203083912768,-2.9366943048301484,-1.2761178901207488,0.041097519792753945,-1.3918892634646816
-1.1046563925483657,-1.192283699861304,-1.118463337681966,-0.17927140819504134,-1.1233955952017596
-1.0614837903137762,0.8032115991241578,-1.118799330852588,-0.050754928166857796,-1.5443642497477232
-0.8080305683307124,0.8287300044468687,-0.7667209410166883,-0.0465156819809559,-1.1563583419566215
-0.8542869278677723,0.15161231838389283,-0.6876751709474307,-0.1513244175644305,-1.12322892088666
-0.6186193420189583,-0.6193845010537975,-0.3337042289482114,-0.2768391145242691,-0.7213357855032964
-0.37878736596680784,-0.6063503155764643,0.06453734902473782,-0.4356998650793294,-0.38695381385090205
-0.2721315343413562,0.1554070812443826,0.3394604853059992,-0.5226926278878568,-0.1736434681762537
-0.45668412970321753,1.4196680759824984,0.0693524801348849,-0.30873895424277936,-0.41989768220809587
-0.510478562646317,-0.8730286505114362,0.004934636492638431,-0.49605973040031537,-0.3224103177717427
-0.7812693534632716,-0.5579364179449818,0.2859053831761765,-0.6315322654234132,-0.13226799550215673
-0.8565815595836108,1.637894438742236,0.2226096446149229,-0.4408609074607175,-0.1453394708886219
-0.8131348455888018,0.6564807685185675,-0.17803381657462886,-0.42149729273815567,-0.23977816068323962
-0.5359050640966886,-0.7954834964057839,-0.17936023828859224,-0.5859307942068991,-0.1907032667297738
-0.9117333728777979,1.6778642486707798,-0.43035717754404884,-0.5455461609739038,-0.13325282327350274
-0.696350057285235,1.1415504559028629,-0.7092290014523845,-0.6493989296490713,-0.022071478084111334
-0.525523608316371,-1.3516087434386626,-0.5614000038639193,-0.7187897959236851,0.02717313495923013
-0.4341099719731314,0.4658457584635265,-0.1792243750249471,-0.6542173118261926,0.02136106966112362
-0.41045201851417695,0.01709072480770369,-0.17398324522097539,-0.7783774663722007,-0.1619966408011365
-0.27223116342343606,0.6606605073214256,-0.24698954285445213,-0.9222939391136881,-0.3577177586177616
-0.23728191399543513,-1.3321399600674564,0.006581492717232515,-1.0932000353235498,-0.39465446406186555
-0.24713939460333287,-0.6585462845538537,0.1255238079145918,-0.9343624567125438,-0.18849977865634646
0.06822618552933439,-1.3782820765884793,0.30855533466157875,-0.950449477240786,0.043723554786998076
0.05815257834126343,0.5729409890246057,0.3119970525184179,-0.9113998732055755,-0.12759739027962322
0.6174670823093795,-0.710898782211107,1.2908475902832648,-0.7862599926039455,0.7888819544241983
0.6143358825868709,0.07764194088594718,0.9762717214784242,-0.44167001257506683,0.9030615587306947
0.6307140602599929,0.18230040064698053,0.8360768716473834,-0.22938370258855056,0.7750973208762671
0.7487191730345373,-1.1004944358880178,0.8941930268939832,-0.5055054662415044,0.8349048303151401
0.6583202773421107,-1.1417714718186693,0.8780503405387486,-0.7366293471680205,0.8514580824611008
0.6305664616198747,-0.8218818467396227,0.9502464650007428,-0.7017283341691669,0.7659948633967552
0.21885059777001278,0.9427378799511369,0.648447189605192,-0.5507301901044717,0.428004616280983
-0.1998656587254576,0.6842371109128497,0.05542559679923789,-0.34650324487011347,0.18874295774443628
-0.3596306438934595,0.12235414676388834,-0.034917481305878136,-0.33172767507026807,0.02068601893316451
-0.285140773053779,-0.8374458741239489,-1.2847542462338832,-0.5787617380046133,-0.23732792067012817
-0.3080907801781663,-2.6033415210808437,-1.3420757027729435,-0.8753717280648892,-0.2618644238784727
-0.42669946596319425,-2.111033369370634,-1.2408889909652479,-1.0486587415263124,-0.4336065198343019
-0.3895573224534363,-0.7735948642539752,-1.3925940779033634,-1.163297259692747,-0.49516859585004364
-0.28291414213999516,-0.6018845946449903,-1.435830874769396,-1.3046389635770201,-1.274927021501363
-0.31733098218756944,-1.3736115992217233,-1.6620952250935737,-1.5090366494517773,-1.3099581010392272
-0.3280002553161175,-0.6335736143582363,-1.4306731935417314,-1.7404520090429743,-1.3520031749842882
-0.4570726304095289,-0.9733918786869012,-1.152710049939059,-1.902299907754345,-1.4123524255170758
-0.637164056873816,-0.9758172271238226,-0.9758162924302864,-1.878814126142155,-1.4344281127581875
-0.5090747941511925,0.0374394531900387,-0.47717505142206,-1.7930990724592781,-1.3570817302363063
-0.5523844522658916,-0.9461740795614488,-0.46914310470238,-1.8707966334994275,-1.135995308472379
-0.4131356780743271,-0.45752961556944616,-0.06536095485401752,-1.7990867841079308,-0.5187602258665083
-0.3657354290763507,-0.1556830937233842,0.1685564960695574,-1.8007917513599132,-0.3300632721992308
-0.3204226465600466,-0.8752835096024515,0.17642247576838893,-1.9269349364865533,-0.12916186073469998
-0.6772818943959579,-0.8395742411196144,0.08389706846617086,-1.9395899888377124,-0.1888795748990684
-0.6363707141831804,-1.1816693631645725,0.22988063288645444,-2.0410481426160274,-0.19398471696077857
-1.1224024933325831,0.5329034910182832,0.3766188352591186,-1.8493295753922188,-0.020177117823503805
-1.1038314215777043,0.026385143987743144,0.31188133131830553,-1.8177580048811424,-0.06428389663104413
-1.1075319303406694,-0.1393195009202926,-0.06931126473032656,-1.7941242480472732,-0.10424929002736637
-1.2951350733109748,1.0029591166502074,-0.1937677482621124,-1.5463442111245183,-0.16427141560612438
-1.5243768469346404,0.10327033933505049,-0.8853274776784579,-1.4822063026093748,-0.32070719328109426
-1.6164304288103928,-0.41725013268506256,-0.9856510965054545,-1.5121078670472174,-0.35450374292693854
-1.418453209991776,0.6109436141926954,-1.0386121563966846,-1.5318308501652855,-0.6006006970103374
-1.3749063397768868,0.6332341443063164,-1.1089630287526593,-1.5986481671586876,-0.717724493204086
-1.3793606558804552,-0.6053053808757495,-1.299597557289731,-1.7894463610256797,-1.1948379592552474
-1.3000738292369316,-0.920105708606783,-1.4901820325392126,-1.7374330706055232,-1.3507491683399682
-1.3030484689733146,-0.09286009653468,-1.5347545207036921,-1.366863926479163,-1.428924649704655
-1.3028771491231776,0.6733097168563903,-1.4142978718899675,-1.1126860954767983,-1.2959448550534185
-1.2220895605924513,0.8258866821296611,-1.1700916849003022,-1.0509661589974355,-1.2855023666165504
-1.1650880200547824,0.2866288810288418,-0.7309133973635694,-0.9403768770756589,-1.2037434632668558
-1.1875862699128077,1.2293080487434342,-0.798765615962151,-0.5863103849793119,-1.2248914101745607
-1.0677309027567812,1.3467976297484623,-0.6194826876448707,-0.3637503667447987,-1.0161998638276049
-0.9510620848133073,0.15667200219787894,-0.31262191598949457,-0.3095333024874941,-0.7913199471142085
-1.0379713269429383,-1.0802049345737395,-0.18799458598883745,-0.39987258184783814,-0.6222583770588194
-0.8666936478457125,-0.9608581619346467,0.4699669493851858,-0.6207284458810375,-0.18415649318042973
-0.861978925569935,-0.926204827465164,0.48574055230584906,-0.6494705187604387,-0.20541352443975044
-1.1791262321440297,0.3122022829147481,0.298750552813724,-0.6362795847136279,-0.16451646301922238
-0.5248794456798548,-0.19123625657684334,1.2883746730383017,-0.5116332258678173,0.7827087752500392
-0.5080901003664036,0.6705048921334192,1.072157311253609,-0.2708881098548283,0.8338173922977307
-0.18042375499388105,0.8226803824953639,1.6589762037060625,-0.1100781516269485,1.3150425020110377
-0.14669219434685565,0.46258826972040806,1.5300273620615772,-0.03530960562030725,1.3249538908003136
-0.24731756724747547,0.18900998135683203,1.3544076821297255,-0.13820645255664948,1.2166067060150887
-0.06379289098643758,0.738590637369447,1.6963450237689548,-0.08643890670106621,1.3127776387395929
-0.23614066022452077,0.8834515848263894,0.718398754379312,0.07202141639972547,1.028330096978935
-0.4481344784743675,-0.9037886513571647,0.1547668928939966,-0.08382901405497008,0.4145979882603588
-0.20232475749742773,0.4447989967790952,0.3584311186781824,0.002625509210966643,0.3654189980223471
-0.0919673628330107,1.214574892513846,-0.5898253213199912,0.0820469815836761,0.47035865741304006
-0.3286971317526759,1.1878254807849422,-0.9447908862339879,0.18495978463938878,-0.267758500672183
0.3277794484532854,1.8307673858688482,-0.5776457708603726,0.21933881910902325,0.48043741911730464
0.31914492800636746,1.0883932222097918,-0.8308895658248058,0.4366145952011195,0.4311148667336578
0.38994799567109406,-0.07859229583982373,-0.7201815518690633,0.648569017904727,-0.37525915077090927
0.4204482003755306,1.185378486264814,-1.0933841052586672,0.7051012439407729,-0.41391415502487855
0.35130350886013256,2.304727767487653,-0.7958151604594443,0.9404135553864055,-0.9354147081295429
0.3437722882480987,2.3411904888862685,-0.18192485992788163,1.149218748282924,-0.9616463968528247
0.34970786213285426,1.3471826056908314,-0.07475417761439308,1.1451311360467096,-0.7741414512581621
0.3525544073351348,-0.014532299029707194,-0.206456887637202,1.1887338238258884,-1.061490902157509
0.2618919426424971,1.3990443647841864,0.18216492160274136,1.1809228460529773,-0.7287466588160001
0.17732846461474594,1.8001892967321516,-0.7468305423194851,1.4452065919716133,-0.26748689432638106
0.23426991142036666,1.98467315271902,-0.5535638138851329,1.7712037293117306,-0.3149018794599502
-0.09829618166608127,2.061807947853137,-0.5949819274214662,2.08341030773697,-0.40376877016409424
-0.12103375217629835,0.5715110783815235,-0.6174818826229848,2.324665938264751,-0.17521985841448834
0.050792150441366805,-1.6709737859149218,-0.3780896970384195,2.0253767023363505,-0.7860660037475913
-0.6943015990155936,-0.8284264377598873,-0.35107849333689245,1.8850746463419716,-0.5842645504709768
-0.7673523831141212,0.9147996258478239,-0.6611677445276327,1.8860259156241947,-0.7391032083230062
-1.1349362535686252,2.1752658577254502,-0.8232345762944872,2.0791018709391733,-0.8418757767285191
-1.2638952939919454,2.279429348417724,-1.0216725244807068,2.2761329112313895,-0.9025017534867182
-1.008011965826935,-0.10362673140641418,-0.6261019540584153,2.2522137736128536,-0.6097918876835638
-1.2692473261102335,1.5365357727729323,-0.6852591784825058,2.2587220409520556,-0.7959876517972244
-1.1788378876577985,0.2551327723372654,-0.8625400588478407,2.1121619339617275,-0.9179801105999557
