cyclostationary_mean_rr_8w_2,cyclostationary_mean_tg_1w_4,cyclostationary_mean_rr_8w_0,cyclostationary_mean_rr_24w_4,cyclostationary_mean_rr_12w_2
-1.572461188248993,-0.9066465654686006,-1.6892838356202056,-0.4240419435734781,-0.8022157758027896
-1.4485442183212476,-1.3194197605936238,-1.8962900514614651,-0.9602249588764387,-1.1373295577600795
-1.1937402850262993,-1.3333561691848688,-1.60826568677097,-1.005146847539576,-1.238074976560486
-1.3670031337037931,-0.8848548982552848,-1.8906128883981008,-0.9053561481182436,-1.6369858880642996
-1.031063369426323,-0.09137914038157623,-1.5078774842143023,-0.8802931192234053,-1.494284596551376
-1.3387591794431624,0.25320950384535307,-1.9517900885417108,-0.9298045858189962,-1.5175014385590526
-1.4035799776922864,0.6300880005396834,-2.0033049398625997,-0.7553836049373097,-1.2942148522582402
-1.3824165045369379,0.9932731119661369,-1.6801600844772655,-0.9858553027196646,-1.5661247630648956
-0.9943126792402511,1.049937858236556,-1.0638492988672326,-0.9141939694892045,-1.1405675926487961
-0.21848857450640768,1.1708966706541215,-0.6144429418873386,-0.4996285709551596,-1.1824257730263728
-0.4139343514109821,0.9669344514979892,-0.6924739206050932,-1.369407484075202,-1.6419485022212885
-0.6113807468392586,1.4223104030556242,-0.9488012404267173,-1.4760021807775263,-1.648980104424074
-0.600680817422365,1.5348474783145793,-0.9753600638634649,-1.7217649074687473,-1.447976868303131
-0.7861027600683035,0.8372820843658184,-1.0468063556435772,-2.0487652437192074,-1.3693932746320883
-0.8740822214324784,0.6179875122207066,-1.113944577286481,-2.013364790939838,-1.4158335050104152
-0.2196742521650652,-0.28328809376023933,-0.7544468745198756,-1.6613269549672167,-0.8225914909191302
0.1622885810800145,-1.1358346439826408,-0.7209567902168884,-1.3237083739327742,-0.5358393372472716
-0.06774554445041604,-0.4892705162774497,-0.8595205932962601,-1.195391187856699,-0.6815495203500535
-0.5299173965527607,-0.3898659146348062,-0.7018483719328569,-0.9642434397608488,-0.4284964582191648
0.16834596189222467,-0.3456356697818322,-0.1618963941274321,-0.6959866753660697,-0.040980932767069427
0.40833416218122903,0.3795896943818436,-0.09732903773733793,-0.4583289882374753,-0.04907322996460881
0.6648734619103559,0.2885538485097778,0.10087051861078446,-0.5987016169667817,-0.18423440522085788
0.8556802324403748,0.1420050256723542,0.20837888502147744,-0.7063779941706977,-0.06757499817731286
0.9635268814229826,0.0036890498275104376,0.5089937198870845,-0.7725997225710375,0.05038506442983042
0.17837787105391856,0.5753881727036991,0.09742783276705556,-0.6208981294974075,0.16503744891767574
0.12851714012780607,0.5437246523843906,-0.023252139432944408,-0.2930997702195496,0.40055517393364104
0.20322616281253672,-0.5043255232177704,0.05976695105053022,-0.2670274460082003,0.4980135431136008
1.257291977226784,-0.7323606422651333,0.49432046423463566,0.4663311325229673,1.4639568841797252
1.4675603177527246,-1.0298442254536546,0.4341054088240608,0.9552998865380111,1.2205507354420835
1.429680114752035,-0.8734938458301574,0.5281704298477595,0.9062678010738079,1.0658379219062597
1.5885008508307399,-0.8876352693577036,1.0645994042422258,1.1040527025799123,1.4690386776401032
1.555464597218092,-0.9349798984115646,1.1074890902400654,0.9945609175411567,1.2481600712988081
2.005946669936051,-0.9186793681447508,1.481316622814782,1.2764616064446515,1.0520699789218197
2.183264501223621,-0.8183303156719565,1.9018249448335758,1.2153712417524751,1.3394582283980927
2.3246920160207143,-0.8024504115553507,2.117059884286808,1.0945142472476934,1.5454514880403036
1.8291683301874362,-0.42102818495255234,1.7907141001975317,0.8470798325085572,1.1294205110862434
1.4208623539000695,-0.7144206835694944,1.8486025417599408,1.4551809435852852,1.8145069004927963
0.5920342758309624,-1.2063759068404407,1.5564577559472144,1.3210866002847987,1.7428863998153759
1.1223874511275265,-0.6097617103571602,2.1420166670384675,1.7424314124520726,1.982881255561481
0.773284650683864,0.550130102197561,1.7535096236247736,1.852271150659172,2.1402207136991946
0.4508313250571167,1.0400466937985482,1.335130510194901,1.003274875148386,1.0724538298868025
0.15822940734306082,0.1284763434151004,0.521421435415274,0.9450305404472861,0.6203786922160233
-0.22650902100033188,-0.293133417779906,-0.07277316133815824,0.8313311695413246,0.3568853923320369
-0.18915237501919574,1.2668666962290709,0.42634788757418723,1.0383869428289918,0.48188464226607125
0.2213893870279846,2.899370496030123,0.7196468022875148,0.6329821048365459,0.5058041883607451
0.012022234566711348,1.9512800748756447,0.31827074673636274,0.9500733399885072,0.5717829635711158
0.49840430092402116,0.2640349835436268,0.4236872904354913,1.0271294181448354,0.6479756909644601
0.30952828255355197,0.4020231658442496,0.02174171490034781,1.2231840090583588,0.6622970716412943
0.9192330680295391,1.5347491172159275,0.17534354199762747,1.7955386052372009,1.333264983112119
1.7219806446879922,0.8507854276983604,0.8153971093610517,2.065098302963443,1.124086929292158
1.6574809284852714,-0.38323287520695676,1.1373975959825238,1.927319249073181,1.1938529633924093
1.765133351082868,0.12176959075172718,1.418310802058627,1.8947175500391886,0.7145677847997948
1.243671138530698,0.37300157395689143,0.5279439353082419,1.16362823130157,0.48486205587596576
1.504322470598801,-0.21432245131176275,0.6646073807126425,0.8354365336594969,0.7618519865848294
0.8997209310660603,-1.0593686798196027,0.1768989485437865,0.8055674016269039,0.8080128121575056
0.37204757235845676,-1.0844864648243862,0.0009454522611769789,0.5144497358619429,0.8872941208887608
0.29171857885746894,0.08478512659689535,-0.020414350550461983,0.6977208299384714,0.8849807044146497
-0.48929119225605394,0.9888120790937724,-0.5461829495813858,0.35753231218783404,0.7835190819748515
-1.1273559602051308,-0.12731457305335842,-0.9182554559234707,0.19050533613346304,0.31194817585349083
-1.328583047988921,-0.5154986068923118,-1.1017265578857784,-0.15888503008001656,-0.1321518568907284
-1.2542504508514143,-0.6018237163066762,-1.0766515933565588,0.27341841584027204,-0.08162688671796399
-0.9886124243959422,-1.6261267123770782,-0.7402848750673608,-0.1038176590898859,-0.2661192203634211
-1.0773169955536273,-0.5917457348873874,-0.9296082008511937,0.12021501402827275,-0.6311487655835866
-1.097606795337269,0.5394644880788294,-0.9436133344413415,-0.30053411744319425,-0.7485887904712724
-1.0499299262568151,1.5276065350475188,-0.9746326831502864,-0.43182308832390537,-0.8510026822154036
-1.4336334286306223,0.9942014380260167,-1.226621440239281,-0.24544121728038604,-0.8893298550050693
-1.1865259883432948,-0.12386249009222719,-1.1120314373672575,-0.37473229401785946,-0.7304000640520965
-1.1283007789133725,0.7428416084279911,-1.0493221737000227,-0.30749601738482085,-0.7222158168499748
-1.0083622649162876,1.8261981203075104,-0.7934767881915026,-0.6187249980701127,-0.6479921091263817
-1.1360999662891575,2.188938648782209,-0.7756922558749177,-0.7569686198681096,-1.0650380425217436
-1.1723066523724284,1.816260654743438,-0.9908591192692104,-0.9557274120356124,-0.8755454162288834
-1.0493678644025726,0.7314860844955271,-0.7617306355311062,-1.0647668159321906,-0.5711972144793802
-1.0503309772590421,0.1544542697369032,-0.6556148021794865,-1.3722136969615673,-0.48006985655407486
-0.9408100915275759,0.49991733722023607,-0.4982404155221662,-1.8412129647933768,-0.8172941992603158
-0.9058680324867576,0.8967341123544869,-0.4782451340826939,-2.1347417190889835,-1.0503468773306304
-1.018072881583986,0.863613834218136,-0.34742864022111947,-2.21905133909374,-1.010042056098152
-1.1357078244476217,1.8104695586775887,-0.40626449274085547,-2.3098500965831326,-1.0404255769351411
-1.0468082152917786,2.216447506864299,-0.3971187619771458,-2.2304449143071854,-0.8348403541098379
-0.9705670622315219,1.3710218855473708,-0.542719838251364,-2.416002287625715,-0.7510028517425564
-0.9870313267459518,0.38670831974870634,-0.6497577279135625,-2.2872501600892092,-0.982036394576025
-0.9585110717661347,-0.2382078431601301,-0.9356277165940063,-1.7369073839077955,-0.828366946191312
-0.9619349097899097,0.7395774942174463,-1.0989119756913408,-1.9987232325885502,-0.8528126809566517
-0.9961486305029523,0.608264275747377,-0.8876209446105583,-1.964035705594321,-0.7710880617700591
-1.0203439424632927,0.16748676977753563,-0.7048239083136777,-1.9389698401247406,-0.8557010315615632
-1.126659023371912,0.37516229317318706,-0.8860526529324787,-1.9657660161869024,-1.0658782398858513
-0.7750408538756571,-1.0955823799554876,-0.4688963089624416,-1.879649498071533,-0.8607090082252783
0.16241388415828129,-2.268081228969552,0.503347150697925,-1.2880629251423599,-0.13567396128007939
0.6165344762233246,-1.0428615221394617,1.1358686197068324,-1.2216492551844826,0.33055073895399
0.4786494927768672,-0.0889684872260827,1.179526309532313,-1.168548576015428,0.25199564547130426
0.44519829538686184,0.501728379275514,1.5146657196528672,-0.9489674341922822,0.576597315170952
0.5298774636534704,1.4045978420131147,1.9176922542944261,-0.9620550748766067,0.43524845636202253
0.5959015797904658,1.1896933537511754,1.6866753530430323,-0.9919242069092,0.5590042830342465
0.5909378427176109,0.9142824694864046,1.2580741052066302,-0.9656333613843978,0.5049933127464739
0.6611147734769802,0.4082134651512336,1.453235426827422,-0.9470065205790138,0.4314212503148734
0.6413745192955554,-0.21550186308014602,1.6190887368551883,-0.6565696327521178,0.7659431086587906
-0.27275754936529073,-0.27024660991902727,0.6044924615847557,-0.7248015471195766,0.7315702044407549
-0.06492035818379784,0.21269256323189734,0.5473124711978212,-0.42817525320577504,1.1645206794745369
0.03721138291612337,-0.5267859460819151,0.506037268766109,-0.27403578172893617,1.222527557339325
-0.26455052577450056,-0.9927157901356904,0.18792192462290666,-0.31926969361368623,0.9949293814821427
-0.3269873630411944,-0.1563469915721838,-0.2259250609272922,-0.37200161806628884,0.22782891664872393
0.48228639081747493,-0.6451187244839403,0.2887532377295047,0.3116318052387291,0.4422990985649157
1.3654654294088375,-2.1107060050184105,0.9260571128142691,1.1549643865147814,1.2018575882489768
2.0474664811423486,-3.3122423403362427,0.977750745076119,1.6013788462512915,1.5657927951199127
2.03912930295453,-2.6739732551661053,0.5803656084534798,1.7788236158078823,1.7480077154681806
1.8667882596063639,-0.9174637908201883,0.5764174237346188,1.6492299710979355,1.6720920094990652
1.2432580767700745,-0.8959625614332987,-0.18217342341756354,1.233028814462707,1.8136487155560634
1.1443273237498626,-1.2487771420369778,-0.16691504573004792,1.3024776193944563,1.711827707248921
1.572023271692206,-1.4523938304015918,0.14707118206497136,1.5711390684524185,1.7971530554583062
2.1163185027820743,-1.7054375467236176,0.6238190840964877,1.9117360529658949,1.9402707478647614
1.375205652628907,-1.152440853823018,0.4165530575602158,2.0698703672042944,1.8047540671633
0.5816807693227407,-1.700482635173243,0.6249520148080545,2.0001019748516193,1.771254169948514
-0.0743244201459098,-1.7579259774938834,0.3934217733819291,1.3021060281032628,1.7482644784004024
-0.19258386034063738,-1.4734389591436763,0.23127419649061992,1.153620795612018,1.824650864888043
-0.02766246621715133,-1.4780137868233807,0.27824431734947186,1.1568166698212663,1.23745067056956
0.11490268087823333,-1.0540336843985578,0.5815515680005322,1.0513840232382217,0.6277779051379666
0.22496205242511655,-1.6293263275065397,0.7738669723063986,1.1571141949941985,0.12026933250242651
-0.10456336596839591,-1.6329903360198017,0.5542844951525057,1.1685210075564394,-0.014074221833863402
-0.5629321502891945,-0.5912887128271387,0.28614034812517186,1.194593331767789,-0.040609083724525964
-0.5067609662169993,-0.9659095113296872,0.03638596982502016,1.2721831062088966,0.005724270994892695
-0.5990639347178907,-0.6991205801210564,-0.5835783897207442,1.1243124649117375,0.034977374182129484
-0.11727650935191207,-0.4485600784207435,-0.017360193266831855,1.3348836998295786,-0.0009300690528606614
0.038805388028759796,-0.5585586541313435,0.17598527946335824,1.1256863126117491,-0.06406911800597073
0.06428057858417997,-0.07885364918903187,0.15945905029774335,1.0364760369778405,-0.3760426561523311
-0.11211480044968912,-0.2918197097105532,-0.01922881799454913,1.0317313929594947,-0.42513610844971267
-0.29789332741403246,-0.1453538142630938,-0.20619908484074748,1.009851946450023,-0.4719846678937629
-0.37316160167141743,0.21277894592977653,-0.31830275590036616,0.31976058798252927,-0.5394241451441497
-0.31215370232138606,-0.03891720030532737,-0.044237261642438436,-0.47257037943350166,-0.4389009834397474
-0.06914453507209989,-0.025632693140746562,0.10379753594846598,-0.7784892922018879,-0.5020354001015402
-0.1904126917841507,0.2723277225400705,0.04594171168725824,-1.049145798828346,-0.6098168888195814
-0.7826421078067676,1.0794323666005725,-0.4284139492187722,-1.1253740173933238,-0.5841560487209028
-0.589916329302312,0.5534241624100369,-0.14945495325513336,-0.7599872606851493,-0.43436677589141304
-0.9837067171902919,0.07060477326683838,-0.5571443124526885,-0.9667357383757735,-0.7257540452301793
-0.4760830436292928,1.3976777432821332,0.10201275554357227,-0.8005313689965642,-0.27421756310293455
0.28742799598448127,0.61899185505472,0.5867936090493107,-0.5383467655993573,0.12246125032977297
0.3949019923214483,-0.42265678674990936,0.6526538292336752,-0.542218690122101,-0.013981848254776417
0.10516287633603892,-0.5910157051095293,-0.16008567390748418,-0.7015412140024008,-0.2103139365854027
0.9633596731075225,-0.06435536913846747,0.6964010653565995,0.007659202976606189,0.6131955945264038
1.0872766430352678,1.0457154719642001,0.5727592493906216,-0.02615697028022976,0.6625233740324507
1.3162473800646224,0.9475195370302885,0.5920025837563567,0.05632116796614887,0.796292425569256
1.0232546828659503,0.29694264506626283,-0.1517872459764455,0.1402554145800549,0.7699193309880068
1.2272871237239489,0.21419331863639257,0.057261342110004415,0.01568250716333602,0.6607149624984311
0.6559556522800489,-0.10086856768597843,-0.7004304775915453,-0.07500656943603534,0.6375427710927798
0.10865895561452404,-0.7478404217251611,-1.0738132362874313,0.01484666313937874,0.7631026725547951
-0.031166812826599857,-1.4036647746430468,-1.1162769014690685,-0.13253230520251105,0.553388511034988
0.10003919220273358,-1.7068680442005042,-0.7138151028941735,-0.17776621708726115,0.6765324675317063
-1.1854396927868671,-0.9525213449276518,-1.8976183033727425,-0.5184955750886947,0.20065682577196609
-0.6634157313511703,-1.1288733503028485,-1.2676205821286897,-0.4291434707176894,-0.18799100537653077
-0.7887175877079213,-2.7479868721248057,-1.33743938979637,-0.4270916816543552,-0.1477422631600213
-1.0983032116272144,-2.76622398730115,-1.2141725578123475,-0.5423152387216509,-0.13180851040133917
-1.0359252468140334,-0.7921904505858618,-1.1323564766367369,-0.4812248740294747,-0.9632308933094464
-0.7888859247462194,0.3840193991291101,-0.7935621314940153,-0.4052992234369698,-0.8406297500625081
-1.0574190514107489,-0.06289473369809866,-0.9922122645958608,-0.41046178946729445,-0.9896186878300361
-0.1804795693190053,-0.8050672314164501,-0.07823252248703012,-0.18281721117773633,-0.7061688392610408
-0.018944860129260985,-0.8138114639804774,0.24136701086104073,0.02146344648740304,-0.524087292907738
0.047289639160460945,-0.29000981942457854,0.34168409116736187,0.1493835120996071,-0.4519545303604856
-0.5019510441677382,0.41593723011097644,-0.21286969680839013,-0.2362847540134148,-0.6055747386689502
-0.4835090378905024,-0.09169357340185816,-0.23564846626090302,-0.06997637689366767,-0.5203376157378647
-0.030990344878984704,-0.9087172547175505,0.15276863549874534,-0.30420180858451823,-0.25140176294947125
-0.050562507930195885,0.19533194449670474,0.1686374847445069,-0.9056407511173511,-0.2376023533052926
-0.11334990094355166,0.5102809574271799,-0.10116194024086349,-0.868642361233357,-0.5935827452627626
0.10032818155374994,-0.8192616363320283,0.17583177784601633,-0.7114094474129508,-0.5953267147079634
-0.8099561929101472,-0.3682402941629702,-0.7279654398804344,-1.5949268375331065,-0.527483604989745
-0.5681487547151592,0.7120916715214565,-0.8483369981513516,-1.3367848784347782,-0.403203162313014
-0.49563758916677436,-0.5628040757898003,-0.5160384658964033,-1.3966460607387818,-0.188695217856126
-0.3803807287076895,-0.8931107806339659,-0.26682252447757665,-1.448545923267083,-0.08805061908282417
-0.20477940620272148,-0.14440084034008493,-0.0070288785634034425,-1.3172125127154153,-0.5049537568076586
-0.4326932732764695,0.28272128874894586,-0.18213875258035608,-1.2402656952158129,-0.6199993157582396
-0.051565547131382276,-0.7040294208992295,0.07729405486506097,-0.9450160855767644,-0.5168881541426225
0.2882514734241006,-1.9427826474176544,0.5183608680583967,-0.7572821139062555,-0.18877117301345894
0.6072755297517344,-1.871151810797266,0.6839333080345605,-0.3925836993354572,0.4864985913100175
0.947608037968249,-1.0794325011137762,1.0494355758378897,-0.19677494489956882,0.4733475926593892
0.7807441926417508,-0.3399643577237093,1.1671068547816195,-0.3695412571817916,0.6972430243685325
1.8329791053861446,-0.644694873379678,1.227048789402915,0.2389418459601837,1.189638596013503
1.7004551214835628,-0.5773877787304895,0.9620366387496723,0.33948896531269884,1.0949714242686612
2.461401997155617,-1.0443657328518714,1.1038189301965609,1.0071808385680328,2.1737892266830157
3.672670024946974,-1.5138015626702543,1.8011434804825504,1.8151129670647155,2.7202579005500143
3.593650714356083,-1.3947362589902095,1.968077971628857,2.0695537214164355,2.6320302993926936
2.875434693611782,-0.35429006434006466,1.059643863455215,1.4652876593908057,2.383754134482344
2.6374472664487447,0.4058362133055862,1.1479801430349141,1.4944003714922156,2.777801220648431
2.2373627889725984,-0.05167880420540953,0.527995078490127,1.3323090354888139,2.543030699790702
2.0493800510605698,-0.7543686501462504,0.2881697268629838,1.3083399789194494,2.383679560999575
1.5997386248092273,-2.2320121910583834,0.8849542711746994,1.688145045040888,2.6572211143020454
1.7530513018865124,-2.321643070339825,1.4404737869564384,1.6128607755150324,2.074798928080664
0.6924015599360239,-1.4541193727821247,1.0036765583875813,1.5951605491253473,1.8123842984401934
-0.4935629659295727,-1.0891978923436707,0.3060877429066036,1.5289076184028463,1.681784536131759
-0.426329225642832,-0.9924538777957195,0.07843917562798203,1.762518458899611,1.4067604885285248
-0.23218215450847243,-0.7698921968398699,0.484421769577409,1.8325629445271667,1.4020103676919495
-0.27408488181451235,-0.5989938191241398,0.26771936404769764,1.7007823006911875,0.5107251751220026
-0.14808197176812207,-1.1312840034583425,0.47121097447042803,1.6567775711946096,-0.2183711956924853
-0.06777969927461444,-0.23624983534152508,0.49194625232563716,1.6446086655517016,-0.32796782729529267
-0.8207176154427476,0.012960792733256093,-0.5153073671941412,1.5155445147935824,-0.16038828477983344
-0.9550781588283737,-0.09864104584998938,-0.8316349453375972,1.48567538276099,-0.6404483715335829
-0.6093220997025514,0.14880967872665754,-0.3539265499962971,1.2309509709350763,-0.2029001504814491
-0.6367718016424984,-0.6352964358503752,-0.18644178500535236,1.1088837045404012,-0.17669886519576508
-0.8344840472029832,-1.1984439019903435,-0.2001265666910643,0.9089940645757799,-0.742698508297483
-0.20964877036632115,-1.664673206063435,0.05309706969867293,1.1134070957288762,-0.6953988022463315
-0.4606876951044826,-0.4866007150283173,-0.203353044073153,0.9026874133995405,-0.7124714930197327
-0.2684842324598181,0.4565785618093787,-0.18313577060855166,0.36479720033522905,-0.7633639977953554
-0.35375289497109375,0.04339284131159302,-0.3353962205934339,0.4013039172639541,-0.9895690406417599
-0.35826722970976527,0.6191507992188189,-0.2638989814329854,-0.31030758824569915,-1.0118366735326363
0.4144707083484056,0.0927899232670732,-0.10107901664820916,-0.6484651184811098,-0.8205019505828224
0.5127308995300917,-0.8843043525274654,-0.4473425049376664,-0.6160761625527628,-0.6606226856413658
0.4425622527910581,0.0532750219490208,-0.669888478604783,-0.47545769734582205,-0.7777666871337485
0.6235950532032699,0.753794934519126,-0.8106096665940504,-0.30946134344768794,-0.685934245058537
0.36087118533021734,-0.6367476651747525,-0.5939289574017792,-0.01986597279423289,-0.38552333779886383
0.6933685656309103,-1.993893562099066,-0.3890299284885416,0.11104195154614438,-0.4682076439174309
0.4349141621994873,-1.0540636304004896,-0.35825601563441584,-0.37568307184802746,-0.5624670396163546
0.5109229260338674,0.47755458439315956,-0.18446062913353367,-0.41462766717996125,-0.5769484701461459
0.6143437759207784,0.638264180482454,-0.15104924257044725,-0.3383200245222087,-0.7649118714845048
0.12417137142767681,0.07213501396554328,-0.21815709703908445,-0.2467459366033533,-0.5432135044589738
-0.29339392004816234,0.29999782832486954,-0.27792803490856416,-0.5653216458702611,-0.5811421651393279
-0.2528869355438317,1.073413220212321,-0.05020393953154565,-0.4927998849680801,-0.572419133575532
-0.34857932035448624,0.20788622992187586,0.21070754281404797,-0.4391952410198748,-0.2801038542271842
-0.26601770908104194,-1.5850477083427523,0.2556335277057516,-0.16569270440234077,-0.33637932025223605
-0.3811693824015695,-1.5825921361843613,0.1787591104918571,-0.12915762172619638,-0.31706852001161623
-0.026894386737131182,-1.3251663983642987,0.3226267683313865,0.12299685338352227,-0.10219689244279302
-0.24786214759306313,-0.5528290625463848,0.21396398394304136,-0.006927725046317402,-0.29885133656721874
0.021696416298366775,0.028640980052363683,0.6712088137783725,0.15210011023579226,-0.29155598015826023
0.943890595488987,-0.21778466984277833,1.0621176522529838,1.4420041083840751,0.018834587907105033
1.4637019376304372,0.44302223708880395,1.3266014100604118,1.7160134463555021,0.3234468772830569
1.3467715118681327,0.6915717495824797,1.132060949977174,1.2209082356487353,0.26294845938272066
0.9471956314916221,0.29544603603126607,0.7596466219691633,1.1379195139488079,0.18442476707822847
0.8308799559469743,0.44735542356830715,0.27294385752881567,1.2464071515289177,0.04888111659262833
0.44885144025743284,0.947813007849218,-0.24204149499920255,1.0726007618413183,-0.12386909993309743
-0.07745376251949382,0.027348694892084826,-0.74092456282743,0.9197093832509315,-0.33256605696201635
-0.030902268421030832,-0.4360956310013678,-0.8219000035176622,0.31925378662863646,-0.6158983014171947
-0.08576696334573224,0.6334907877745571,-0.93151270312275,0.3170904256254528,-0.6166280914669325
-1.43981337144731,0.8558074106146001,-1.9872669027309238,0.2551191468884197,-0.9378881950035134
-2.0252230466598506,1.3273850706326755,-1.990093297651039,-0.10789623333549578,-1.1729472834364219
-1.8356852390518301,1.5032604354771273,-2.070523499177121,-0.24041575236258822,-0.9736749371237661
-1.6718156984330323,0.5034802203885129,-1.9387130474907528,-0.35325469559682926,-1.2466240888111708
-1.966497868450634,0.4486974651625646,-1.894659937440501,-0.22844540695161578,-1.7315633929331153
-1.7676936067434428,1.1218865831851415,-1.4762342704223648,-0.3293612810205826,-1.9595029814366478
-1.5294124588441962,1.8096679272412655,-1.1945186067381686,-0.3788727476161733,-1.978377508551099
-1.1958864408783727,1.711198562274332,-0.8953693963243337,-0.2857290883401129,-1.8523032176885619
-1.508311593413586,0.8272524772573426,-1.2959146578497058,-0.2799235653682824,-1.8942667189598257
-0.9881039764112655,0.8450473130205439,-0.43383616244798523,-0.009134685253867807,-1.5438222662825172
-0.7110449797473424,1.5673149336088212,-0.6754156245204241,-0.06457081096045017,-1.229607203168646
-0.8924126484134571,2.298183967367298,-0.5646436004169924,-0.39760359616209534,-1.2176130502943818
-1.044730220112105,2.502295916533089,-0.7691273725577911,-0.5848080738807762,-1.5240727715616467
-1.0028513702281667,1.7330361082982995,-0.8393159075572358,-0.8008245867782214,-1.3236554789363835
0.18637125501699225,-0.5393056784279346,-0.14649292544998477,0.03135080051287995,-0.43795738769369447
0.5158607747790311,-1.7069601857449088,0.21229722835640485,-0.030042132151769353,-0.33305442508985644
0.02086989827481034,0.07839971756963386,-0.13531332455628117,-1.5434114884698233,-0.493748077080993
0.017585806113307602,1.5582412950235462,-0.27852042437007657,-1.9759607708677471,-0.5507381548006632
-0.4168900085513358,1.9575274635478495,-0.8459437376057178,-1.929053279885254,-0.6229182361119222
-0.2244089280068738,0.9811979625718714,-0.5731377835215378,-1.4776975069482905,-0.25915846229795375
-0.2286462478223623,1.0081931315439043,-0.6660268817540991,-1.786787710278162,-0.4045101662298314
-0.10552496564697808,1.2729388240053559,-0.5931204254096819,-1.600405839234643,-0.4768246323707891
0.3560172331323813,0.8086859560597502,-0.28956467568534516,-0.9481827535720038,-0.5211902533089091
