cyclostationary_mean_tg_1w_2,cyclostationary_mean_rr_1w_3,cyclostationary_mean_tg_4w_0,cyclostationary_mean_tg_4w_1,cyclostationary_mean_tg_1w_1
-0.28920187557522503,1.0945300722305675,-0.2324427635658551,-1.1731553518831785,-0.8768967292792541
0.21552548030750995,1.5438803222306914,0.6421155375356618,-0.294215380626557,-0.21888317500175536
0.061710769178894474,0.8826753922163848,0.20062500460390154,-0.8167722985038427,-0.4766904228636991
0.014242189109031866,0.45553878451852703,0.40029144404870504,-0.5765067362857395,-0.6415549031142974
0.23634714708656138,0.32847675054956554,0.3146251223993476,-0.7477916599675991,-0.4809875900125427
0.8129798895988359,0.2930695510011052,0.8329745859257368,-0.20261466278064497,0.046222704520275736
1.8448433401463407,0.32482255830936596,1.052160104869728,0.040120676722427334,1.2557823712222238
0.7417129212709809,-0.261540668107505,1.1107984722835544,0.19154579275042627,0.26102469643172543
-0.6294942139468563,1.2968569267931982,0.752706730115837,-0.07900548074129679,-0.8645127524656494
0.18819886945936234,2.1909242956846873,1.0819821420637568,0.45834987708363,0.018365919809195764
1.277089227099548,0.7774250394032672,0.9751561576774617,0.48256819828094827,1.0972702862846229
0.5787598546770419,0.8610079554910749,0.45260082178715655,0.033377317329563755,0.4603989728702819
-0.04336211477698018,1.2206574022896675,0.5379167654416791,0.1362223632886845,-0.38720004400941715
-0.5890251598352267,-0.33448988477633174,0.38980766901646396,-0.10205956575173068,-1.1179979384026781
-1.6797692380863287,-0.6715025722764246,-0.44453879945529656,-0.8649176099707778,-1.8553788570721637
-1.1434722253817173,-0.2864661057038139,-0.8708829908592415,-1.321916076128883,-1.1858268089419746
0.19896147389704558,-0.8702406254073645,-0.6675880749467572,-1.1906138753452657,-0.14917780200198663
-0.0892241369840476,-0.6923776262633333,-0.8530283304733799,-1.3041287858194541,-0.3539091524234435
-0.3265813953353266,-0.4934087820435387,-0.48277186776588266,-0.9632716004083857,-0.6925015926315511
0.1834558573457598,-0.6480195789854578,0.10270524305216785,-0.3662272411297235,-0.09999183075083541
-0.31107731714139497,0.0010418932369432592,-0.08163501391811183,-0.41676447780852205,-0.16297796277512133
-0.9158773827954816,0.5328614923211507,-0.5709489802276164,-0.795151277228368,-0.9519568276981429
-0.6615946040556749,0.724629654568678,-0.4828695405662794,-0.6669384809415272,-0.8221376161774143
-0.14170212138255361,0.2937696173039645,-0.5694304756750287,-0.61746973651659,-0.3599508327483049
