cyclostationary_mean_rr_8w_3,cyclostationary_mean_rr_8w_0,cyclostationary_mean_tg_1w_2,cyclostationary_mean_tg_8w_0,cyclostationary_mean_rr_24w_2
2.1798347618892837,1.5352968789978303,-0.9087430531247569,0.5236587035002452,2.0046671769869273
1.3899951531236823,2.0986424348978163,-0.2867130166597448,1.3509802154510908,2.3918225967334967
0.7406161363607844,1.3050372010631741,-0.8896959476608399,0.3958512357704331,2.130311221240185
0.3839377888626626,1.1474245910952976,-1.00262906520327,0.5849917061511467,1.4521512363373525
0.3882283432953511,0.8010674611100382,-0.7955977476513406,0.3757053108208901,2.044707620279604
0.10131642064274061,0.6183213703027557,-0.0004000239297999344,0.7286771410936068,1.3093766917669085
-0.07489226640510441,0.4017952998633563,1.7977854804352744,1.0115754622853463,0.7892486831557901
-0.2300088813520749,0.21098351884536182,0.0466029531194246,0.7438831398236337,0.3864595260944523
-0.08393091453912653,0.5730810406950139,-0.7543327789674201,0.6377089726945644,0.2920603071855531
-0.015405201238814422,0.7247948300652732,0.47589018394941046,0.7698270212411198,0.18659311939420078
-0.28813843340516665,0.33860753408457417,1.195133562606518,0.7870517404271702,-0.06760309763708892
0.18065226044130955,0.9888072130438891,0.9590892308615356,1.0031127685665169,0.6766885578955887
0.25935133472908933,0.9079027106506942,-0.015498870387353625,0.8594191024145043,0.25618006108443286
0.2259228371382354,0.984889332000057,-0.9801699778090924,0.6531078617996908,0.5832455208573311
0.11769300101108579,0.9581147988874097,-1.7526434909005812,0.11413873715623446,0.41964356686276383
0.11962833508213516,0.9258385819654074,-0.7265607291370618,-0.08451950360416649,0.12309957325034306
0.2059442346509402,1.0259226798147774,0.5231553806101908,0.1871891010417441,0.09240148094317766
0.033455893843072265,0.5791172927188502,0.19205956665628884,0.17443523574893913,-0.01904572596853785
-0.23838816735497287,0.23531250316769897,0.1747800983353461,0.03818310480437025,0.10971204683706054
-0.07033891448629484,0.2456458400272119,0.3442311464638616,-0.1490030276400309,0.33763760019047245
-0.6307060977856108,-0.43900202713850595,-0.44465454470012794,-0.3494010321102008,0.2001762504632138
-0.8012591045224295,-0.49097370516757266,-1.0570869860130532,-0.5089394497994268,0.11945117156922443
-0.7801463692018902,-0.5556904870671475,-0.542332466783225,-0.25797132672423295,0.07792639557804758
-0.5958579040824974,-0.6708324216567597,0.1454925799663117,0.03229666609672954,0.01791022123855518
-0.6324939133855103,-0.7155530273373251,0.1061708060187927,-0.07386784754570089,-0.08022962808416362
-0.27051606631486275,-0.2244888658769558,-0.7707672926116031,-0.48795871967884025,0.08722139455246407
0.18453104886622385,0.00887232801948287,-0.6321996394488564,-0.40865422205815166,0.06922290813535274
0.02037953174903045,-0.07617090032134521,0.31699515035388964,-0.3373542847809007,-0.12873660339801204
0.2858451107954276,0.08169960896273405,0.012708723090818512,-0.4790775924853844,0.18180376158473657
0.22444223890485895,0.010646575117239132,-0.10340721341640637,-0.25291014537074963,-0.12858073265471587
0.9300799283946477,0.5566159245043933,0.34510223375948956,-0.02116829787916506,0.012570311154178239
1.4100563118196021,0.8147939557776999,-0.3421298035618694,-0.2413430047771766,0.2585343440759418
1.2256189748485902,0.8598789700601609,-1.6749514383592283,-0.5849699291955353,0.3001426636688355
1.7768779075897507,1.3520901811714627,-1.9633081358981468,-0.8730135724811915,0.5552205506398139
1.3021932417996236,0.7380148420426182,-0.9902455541951911,-0.6737835212914142,0.39234020832867283
0.8871926547040985,0.5863254690551337,0.33694304942377307,-0.46464692734383495,0.36097351345707973
0.8606257960924195,0.5478023955385783,1.2936872624552969,-0.3333712159571857,-0.12474722925634886
0.7550012173686059,0.6450632546598262,1.1778413630097162,-0.032864107696220696,0.11396514655523007
0.5376618478092842,0.3370568334851075,0.7985141155640373,-0.06228425856079794,-0.3246184496119082
0.18467450719596626,-0.0817578475587444,0.3345933472827456,-0.23560850376043527,-0.16651967157306632
-0.07748882350542334,-0.36706651554423714,-0.25638354387170914,-0.16168238628092374,-0.0597207058132547
-0.002010794734495083,-0.404049407824123,-0.6769735264441404,-0.14100399039615244,-0.17615064973533515
-0.8031511304184621,-1.1735284427979336,-0.2911447663411348,0.005496340922765944,-0.30547523011829364
-0.8694803072171567,-1.2485005036143764,-0.2747392889401389,-0.23837904297737517,-0.6202699495063098
-1.1547187749195205,-1.5122649518352227,-1.867278827178257,-0.9892450729584692,-0.9749553540218748
-1.1283955247923096,-1.4843414593566644,-2.321014798127922,-1.4648679807761695,-0.982923099664498
-1.4912706631140802,-1.8837175662338104,-1.6745002598112364,-1.962435653622947,-1.0486730467338325
-1.1209519322113504,-1.506093073332691,-0.7159430684262227,-2.086764819008872,-1.0663377863829442
-1.5002774101370413,-1.7088531397069626,-0.05580407955606551,-2.114658856058451,-1.1322766121176848
-1.6567417261888076,-1.6088986158992828,1.4082531102877367,-1.7611802286252363,-0.9558767750423918
-1.6435462666134704,-1.2689601788514675,2.038107297513224,-1.3534004272988183,-1.2839021698760988
-0.9729530109948388,-0.5750171702333913,1.5164242839474,-0.9757784631461187,-1.3039269759560637
-0.8628149084060249,-0.5031980236090853,0.6669913250657532,-0.6031388413397157,-1.1259776003150586
-0.8322014421912428,-0.34599341206490575,-0.23403233728875963,0.0008376043550718766,-1.623177764828907
-0.9068904501485895,-0.32323101430377665,0.4857915428763833,0.49868878184167176,-1.6418318252545883
-0.793585437261695,-0.24777142602342583,0.9842276934347787,0.9474752801110551,-1.7999085980120237
-0.9376189537032591,-0.35030353085626104,-0.1828771774637079,1.0194508648581464,-2.1055069435455507
-0.9902248525436034,-0.44625696367152257,-0.5206848307082826,1.2544392541725187,-2.2393632365681717
-0.39672691535667165,0.17408060601557904,-0.5709331663230138,0.8003123321891554,-1.9214694400487324
-0.26075277960958243,0.19648067405948813,-1.48565523479057,0.5197054336177496,-1.648200520448335
-0.7977200145953003,-0.35052415126589703,-1.2420701906897678,0.21992709030605134,-1.6500526316333872
-0.4752933583584635,0.3923210781932493,-1.1770037667535351,0.00608712905963813,-1.432568934172056
0.7921745187179172,1.0417549087690667,-0.8934648520265903,-0.11382242057833597,-1.153497038487406
0.8417041837516209,0.9485821002359051,0.19051774214302722,-0.24144335325089797,-0.9796186399066136
0.9657415037597897,1.354658749705777,-0.09319539004304313,-0.49247993671698037,-1.0470831651522088
1.5924649314671855,1.91042826202745,-0.5842608019461236,-0.45069084097484063,-0.9226432987981424
1.578849923946376,1.9480619520212354,-0.27380528978427104,-0.5860584906753994,-0.9555631997823482
0.8117538739667787,1.1777053965362714,0.7231250838188946,0.014350307530967903,-0.8355633573954171
1.1199037196333357,1.2273014530282322,0.2751684420421473,0.04312358276568069,-0.646138227500894
1.3276882230796443,1.459181631036172,-0.6326206649750767,0.1008018676556831,-0.5371142832877531
2.281837694477343,1.8675035704595513,-0.3623725321779653,0.1447174111689949,0.1401440963352278
1.3972140845467436,1.355170803791601,-0.4350792851197234,0.07520992857294925,0.4064263390890434
1.4768063899442387,1.446469240782375,-0.20963519233966801,-0.10298070190375389,0.36580458961254375
2.2150213007097133,2.046297569112458,-0.7600037806176758,-0.22607205135731218,0.665974965732454
1.5793520281004734,1.5344142574198245,-0.7818099992515659,-0.3129104347136559,0.4532114011328292
2.141774996332604,2.0147746259285544,-0.3211634024232519,-0.34895141221853704,0.6233268965931005
2.4973486470226876,2.2755918985839925,-0.39233123447606694,-0.7232486255791799,0.5381022754789652
2.1783311561879297,1.9670439601404677,-0.3011306281809737,-0.6158504198215436,0.5206539210970179
1.872724312423122,1.6608956822083447,0.06002216458643383,-0.5597249168981085,0.4179075946629134
1.3711615105133854,1.1177102419981528,-0.8866152022586354,-0.7530946454201781,1.0547083475332186
1.111339528023825,0.8890004269603792,-1.2095562989911572,-0.8151889767996499,1.0305758889240304
1.6324722115191383,1.2389652362656176,-0.031178441708659365,-0.7412273416554573,1.3748485165295767
1.3700855730403196,0.6481377391100989,0.26915213245367614,-0.3746802293055602,1.6666027893982052
1.1777837421624069,0.3966798081357495,0.10187433544989448,-0.28569736711398375,0.837003680371097
0.5388406421980143,-0.3120579096837106,-0.5962795730686233,-0.3103344656375509,0.581430674568471
0.008031288347453711,-0.3405864306478155,-0.7420995863567661,-0.29290570305251484,0.48500169767149803
0.42904088472651675,0.5665021372191259,0.028520074285052783,0.0606792784769602,0.7258238298379306
0.7590153438404468,1.6387599405841877,0.9705380726465964,0.5571510608538933,0.35897057440572055
0.41769278949172695,1.268637305439314,0.8073834221754547,1.085630352209038,0.63869437655204
0.8253039192250634,1.4405765901352112,-0.1843672082679673,1.1870353898501562,0.6188284975044563
0.5530200093745071,1.247868798751482,-0.07122458306315294,1.333924609430528,0.6635624839438059
0.5824222000692967,1.3064206739922937,1.1551571330529766,1.560900631796128,0.9090497357684275
1.257677851404548,1.7736010518922063,0.4875093716945051,1.5087144288648942,1.1506585567451444
1.5331652128258546,2.120301551923231,-0.6594095029399594,1.5254335422318668,1.127844581246899
1.7020129601713994,1.9855161317254324,0.15806571997797778,1.6680630044453737,1.1123491955897835
1.1558968732134476,1.0002913150639237,-0.4381906302551338,1.2146452490803283,0.39907550539807457
1.0097791508492147,0.12007600707611295,-1.5169049331319362,0.4946612534443096,0.2940644687525456
0.5790793503102115,-0.06714711924862213,-1.7165581412898954,-0.03624050350210741,0.2925149301868341
0.12621117768464185,-0.24068775264871542,-0.9275630058246602,-0.13042754518797198,-0.07894338882305967
-0.039418230904989436,-0.4189626173303014,0.5845864668993354,-0.1960949298496789,0.14252143079940666
-0.7972801659427892,-0.91542412157439,1.0952042148977978,-0.37899335668087103,-0.09964760796645174
-1.271288141498283,-1.1792212166345317,0.5298261224489674,-0.5749190536797301,-0.24045390236664307
-1.4566403636665186,-1.35430052514164,0.5275816208505657,-0.4103754961972653,-0.45685750726560187
-0.8554010901953891,-1.135424358052502,-0.5159965942120687,-0.9371838874212653,-0.1456386461061509
-0.5191807802157999,-0.9054386535455345,-1.5480608220722343,-1.0542304353319727,-0.5047740075283743
-0.4667778884458458,-0.9444379529352861,-0.4181958264847166,-0.8508634135262123,-0.5081023063411159
