cyclostationary_mean_rr_8w_4,cyclostationary_mean_tg_1,cyclostationary_mean_rr_16w_1,cyclostationary_mean_tg_16w_1,cyclostationary_mean_tg_24w_0
-0.2705001749430613,0.5442356857018075,0.5574059232920472,-0.1640750830995859,1.1670200022162336
-0.24151004996552353,0.5358706050468748,0.46476395563085016,-0.14855500265779553,1.136115392400978
-0.48030043891560775,-0.6305919397571836,0.12201966862038832,-0.31795483093315635,0.9993016258525624
-0.41103232528860567,0.6110985663875947,0.021273200805633587,-0.5263112004060487,0.8540776434766207
-0.5062177465639001,0.9648303156590797,0.005935267563277965,-0.5809371058700629,0.9939581741453258
-0.6019975510322032,0.37076396567496955,-0.31665343299495474,-0.7471198368705526,0.8496043876209588
-0.5479613986987415,0.8299553108802827,-0.3156332140933188,-0.6818948806373661,0.8934923820283515
-0.45978595634838687,0.9142897053783728,-0.3729610111697419,-0.40441672479509394,0.8070008158332495
-0.3109242174682953,-0.33338903670362524,-0.32416692492049015,-0.347603585866758,0.5789039122954217
-0.3541007840923489,-0.8197903727142078,-0.06999033875056994,-0.5631028404046238,0.47645040110056525
-0.046187783982704116,-0.6208780281046027,-0.05380202190412466,-0.8017024336061723,0.31644516661663963
-0.39190296162403504,0.5738192102392341,-0.07973739996949138,-0.8198376376106349,0.12035927628306686
-0.5179749100285177,1.3851024019054747,-0.1941293854888734,-0.5615585665202418,0.08700231841248439
-0.6686428850012516,1.880911035935095,-0.23488234828353072,-0.475850235856247,0.13051510423143267
-0.5766837491828273,0.9487896577030467,-0.11282181788883983,-0.2220750353974827,0.2317002033864487
-0.8477635566030871,0.800695736275746,-0.4097344892069435,-0.08251849956297783,0.35532278827435404
-0.5816437722386874,0.012266937148905718,-0.3576255677196119,-0.05450120342980402,0.41651499119947916
-0.5254459247901734,-0.13372910892340117,-0.3534877498265266,-0.144558908610388,0.2945855629969763
-0.6623352980063962,-0.18039253899619945,-0.4281811682129625,-0.3513158462717881,0.16114371875137848
-1.1485357459711525,0.4463357265955749,-1.011114827815894,-0.4118234877255384,0.07051125325629548
-1.2275384905016582,-0.8942585382444657,-1.2133583396693555,-0.5988190568581006,-0.04073427942496327
-1.1801454587455527,-1.6260739644972813,-1.4425649012750357,-1.0586704369451407,-0.3314381075244404
-0.8716851022241644,-0.4870519144179126,-1.2567210502826227,-1.2198659640438627,-0.4010023595157705
-1.0220784142985708,-0.6084594967519118,-1.3568230657282858,-1.5380921442646378,-0.47757025534745123
-0.7849818549328683,-0.19993297726272066,-1.533950769400999,-1.7166426993888584,-0.502870969046037
-1.2099940114069248,0.24323555794136278,-1.7025397885043612,-1.7606124289866691,-0.5685128137830201
-1.346660338616947,2.3341117896741976,-1.8316960467999792,-1.503150328317025,-0.46535026238639254
-1.2412997048022754,1.1383633904424262,-1.8159062208851702,-1.2874441343481133,-0.31928131106657304
-0.899073810014206,1.9862155420405738,-1.6714469229432907,-1.06249992509583,-0.20975781791948642
-0.1772416675697234,0.4847787065778837,-1.5816841704800935,-1.2051611714294328,-0.2440325304631331
-0.3363229645317795,1.0597116804944278,-1.6900039616285192,-1.2293375340109178,-0.11972148139983628
-0.57963290777922,1.547279760996252,-1.8850007621154736,-1.220156333250314,-0.040867208947568685
-0.6064825622835496,1.589917585850083,-1.6525051699804623,-1.1131711571486171,-0.01664304205506935
-0.7197394811219544,-0.07396194797726234,-1.8434402004701935,-1.1154447654179664,0.02785959548307811
-0.7766159780478614,0.3726971579041554,-2.0110504536574982,-1.0113313154150645,0.13777304259605463
-0.2668775673813632,-0.6806546356670519,-1.5848304273188503,-0.931133155623647,0.12307932413424282
0.13118087319962982,-0.573547995646463,-1.0737460098962057,-0.797626453499214,0.07122190966121505
0.013272394423574281,-0.0692061323886873,-0.9261268442054263,-0.7324572531511231,-0.14535558116202146
-0.4583539440998836,-0.5029233279783868,-0.31099201500489004,-0.4702415927968212,-0.3174532230338894
0.14441388933633093,0.12002355059438773,-0.28645820503783864,-0.2466312024178094,-0.42228605647410455
0.31333790832013914,0.732334694340457,-0.2626511553677123,0.10625330772636347,-0.3723315907548947
0.40486503815923575,-0.11757596250835906,-0.16583297898778274,0.16417635028981883,-0.3636444680668017
0.4001871390422007,0.6345424873751788,0.04152632210762922,0.3555500494731668,-0.25068560339523616
0.6267072399471079,-0.14178687040861246,0.03608753743783033,0.20795545999608825,-0.20247833220241535
0.028847332726553602,1.6582127567981388,-0.1547171942269612,0.3296750334413094,0.03094380804195303
-0.07469078294992933,-0.3019752435706042,-0.14566375622546726,0.11101078491713857,0.11207857373478222
-0.07108498511171339,0.14043435851848188,-0.223572429850607,0.02771189141149703,0.31416914820206554
0.9219169844349159,-0.3881536854082153,0.2804958323246799,-0.17110092427854312,0.35877910712512606
1.1104628727418964,-0.13613763096083023,0.4708236208668707,-0.3803868278314234,0.45976804094286194
1.1093620423077601,-0.29837760501975663,0.6014656266185289,-0.5080584722681578,0.4437934200266918
1.7248067785883752,-0.5955234853070998,0.9839424834201966,-0.5143056859740159,0.45196493089150963
1.8646743275675972,-0.4598421210940171,1.164094229254228,-0.6097549674279402,0.2530344308951083
2.313480756534882,-0.4548359999507627,1.0083581237549142,-0.5298676420496049,0.12305451756419696
2.6915770060013045,-0.37411585892048643,1.1502422703726953,-0.49387103364973395,-0.06375606006572282
3.008253418096546,-0.368740132217098,1.302267162969136,-0.4292562406706987,-0.17125062179503317
2.6376012729420504,0.3358663330097736,0.7749269268915469,-0.3573923797352396,-0.27803296139203293
2.7818115617188153,-1.120314516492642,1.0679312038792363,-0.4914550993537147,-0.49574858207833944
2.120894808024431,-0.03346619360497458,1.0880441531485687,-0.7256987412163377,-0.6803930043315172
2.660851036616966,0.05403118962762582,1.415455103793799,-0.6882898293747371,-0.6548622737145188
1.98705542883436,0.9859928970157342,1.5437001025529264,-0.5594649232621356,-0.5505616828074296
1.7037449023960498,0.9033441888251925,1.2178510611915134,-0.44601149679952556,-0.37453156608468186
1.0740312074075027,-0.015759036773310364,0.8978098374818798,-0.7139049222002016,-0.3564097547101601
0.4265121709558417,0.5512109237509065,0.8375858823016462,-0.7000935218878682,-0.3172809266040642
0.25761497789548893,1.2716166298339286,1.4266838755426088,-0.39492992557389356,-0.06459993751287892
0.587576027893826,1.5922269281194668,1.1057405501133155,0.10749501661753633,0.1865520186958635
0.5008204780421,0.07774990177169513,1.0202680680262064,0.37919852616940014,0.2208455871127681
0.8699229128392192,-0.2548981106385635,0.8966467096823948,0.378061321229274,0.20914129423879274
0.5995373247141728,0.9723003754710615,0.7233758807708773,0.5650794783052203,0.2736366424320647
0.9916066431002832,1.8498239074330305,0.9479638088609309,0.9695628820557716,0.5274032925771882
1.7574020252945537,-0.2344924156832552,0.8299517157446499,1.02940853510483,0.4023834748575175
1.8962157931471182,-0.05527070408643636,0.5422374001703104,0.964394908144663,0.36542276083182523
2.1054376323423694,0.6105268010971495,0.5345557952755753,1.0475357729728378,0.42750980360475654
1.6417077218277776,-0.9717257719070659,0.6076631631848245,0.9868476321874524,0.43145586895453636
1.7930547415584224,-0.9788690819789583,0.19981772432286762,0.9893730220006213,0.40285420573067887
0.6221561291201949,-1.8958755210172589,0.17649586299569633,0.9776564736286091,0.31231747815606753
0.12954302613105137,-0.17948941928686923,-0.2973897472010038,0.8329175899064903,0.28549490762412216
0.1864765620471965,0.46495946694930895,-0.4804130764836886,0.7434294233821569,0.4025550183686451
-0.332346391412029,1.0139482101095632,-0.31310488229141314,0.8740979335009522,0.5623687179969773
-0.9516010102280439,-0.4851009762883378,-0.07368176871356692,0.7216726461405444,0.4549749159752671
-1.1382023757989315,1.124350686230313,-0.20376535306387913,0.7615328880186872,0.5191000844533238
-1.0587661444803256,-1.7622262559871242,-0.7218177116770078,0.23072383964222035,0.34864123808869285
-0.765455137098115,-0.873331704871941,-0.5921837665430177,-0.3680382016684534,0.31858605144598195
-0.8196612021911651,0.3229363179159412,-0.6941619523230722,-0.606782571247452,0.40125856990701686
-0.7986046486052646,1.1039847470442716,-0.6598589480578934,-0.5025416192395228,0.47305367160623935
-0.7142217555770629,2.356765628686355,-0.9388738363445668,-0.4077494942832785,0.5480294961051889
-1.1735019640941684,-0.03752494267561094,-1.205778468671374,-0.7648854196085966,0.4473729991813715
-1.0418609275037414,-0.06620178898723084,-1.300209352430368,-0.8491569126357584,0.4384031380123909
-1.00916975623157,1.0606118667836009,-1.2719483044753688,-0.5707885717130688,0.5658224905640791
-0.8700335489363037,1.8604303052994198,-1.3587746484270145,-0.37408211284855997,0.5397149153545755
-0.8454589914311739,1.5269105515886114,-1.2179952936911365,-0.0008156544815660241,0.4710322267417133
-0.9821712215655262,1.4478738287296908,-1.242021183139646,0.31826928714699904,0.4974923271717347
-0.9654749734758702,-0.20776360915510814,-1.063224662463723,0.4998661547765907,0.5386508875721719
-0.942018202759848,0.7219442745628247,-0.9526019868730927,0.6758264880681818,0.4730442361418382
-0.8456448802571358,1.1014201216381359,-1.0142219848464449,0.7094159522488063,0.34094336970800765
-0.8137930754546878,0.9622640306598095,-0.9199544290871157,0.7189537570300438,0.4460293438626813
-0.7144611757847392,0.849693046376597,-0.8203077671979873,1.1038049190079566,0.6012158917733088
-0.7816329268273295,2.622690944037121,-0.7320238830358302,1.4520164355626162,0.7988212560037236
-0.6969227608628666,1.2619264617085983,-0.8053245681498283,1.9551922671759185,1.0056792320800538
-0.7902091182782005,0.8701717170930029,-0.9110965490397739,2.3231746050942697,1.2157963035226298
-0.7906553145561427,-0.6625608352056221,-0.9030679233672494,2.2982569656470417,1.3210839573378106
-0.8522822497215451,-0.00021939608990763823,-0.8928462591911757,2.2757867115735375,1.4112634256629004
-0.996218611958152,1.4947796602822876,-0.8337941603140236,2.1242666031991684,1.4590710629031658
-0.9271943829581281,-0.029281858216227825,-0.70585669004647,2.1709569060319915,1.3538285410105024
-0.9011824166492275,0.09055282833446054,-0.5165377358991674,2.331159437473475,1.5590315486198163
-1.0813735062312713,-0.24322872596973602,-0.5390949613943387,2.171975370078624,1.558077871698807
-0.7360190960058196,-1.7238606720109744,-0.3237328335617697,1.6771680626218253,1.556704813968351
5.644030300889479e-05,-1.4605919551326825,0.25199527916543013,1.1293045241018158,1.515278685684487
0.452035739745404,-0.023278509272823756,0.699288675158495,0.9621881286787756,1.526261179070565
0.26136907341058674,0.0005420910383085639,0.6220049140478082,0.9201057177505956,1.4329989125910267
0.4189982138102308,1.1067536374683569,0.7499627718269054,1.1168731114691686,1.380376517883046
0.7110349801932441,0.3403856616408431,0.9691691236153027,1.2693648097290282,1.5211604527399678
0.6515051620608375,0.16670947301017858,0.912779792133419,1.2226406040799778,1.6135663960304771
0.5689380945409975,0.18493745546922735,0.6249948678760205,1.1335585121513128,1.5283408655226773
0.5983949337507816,-0.45548691005770703,0.8302624956711814,0.7632878029679396,1.319731148975384
0.5269163622698342,-0.49981582640073824,1.205378728365334,0.5405725764964334,1.1176813848866114
-0.23010510157128763,0.85352635342167,1.1668380184644993,0.2634378722432138,0.9928882100592215
-0.21542123511263786,0.2865691703546092,1.6070557311386777,0.4640320699841082,1.095892787776064
-0.06289597801614467,-1.3130851293891814,1.5481635501718392,0.22697889424686554,0.9135478841370955
-0.33784893970271673,1.3362175624362198,1.5769683205270433,0.16630291063434263,0.8697227260792124
-0.5389255130280524,1.2488945561937925,1.3436035130356418,0.16843100088317806,0.7759193036616112
-0.08593435156472333,-0.009275777005532912,1.4875039832793198,0.04232517494223147,0.6594328095173003
0.3681991983385075,-1.9814078787745153,1.7112460210527907,-0.2781441423460395,0.1951845357005669
0.7855051371506376,-1.4631441370103822,1.55964642409563,-0.3113230285698711,-0.1845514771363996
0.7242886427130726,-0.1629662755912387,1.0001968881977161,-0.19605846141923045,-0.41205800665363534
0.6946952027419452,0.2735434336716856,0.5606471238928639,-0.10419002731548709,-0.32021084643613595
0.17367400517987108,-0.6920040561764992,0.3786437240201828,-0.19308845568775265,-0.4346452618256589
0.09947546419227465,-0.21512236720619335,0.19603909595845662,-0.39533687723462496,-0.5134179466198591
0.5783602345382054,-1.4297928689868007,0.121278957936011,-0.849976590421106,-0.6676319105557935
1.0998603264793034,-0.7846159798685767,0.34053084008332174,-1.0444722399019546,-0.7980535872783434
0.8738910597115009,-0.587931501163991,0.7393114683996701,-1.1593234896954734,-0.8722364631021101
0.5751961605876255,-1.929179083439963,1.077887623991716,-1.3399115894250946,-0.8659695240235159
0.16396683798918252,-0.2697371789892901,0.6237442840531352,-1.5037278529676965,-0.7893318355999986
0.11546222014779266,-0.8905145716904413,0.5889217517287981,-1.6061609302365174,-0.9118635285580639
0.22359134654884025,-0.49666038674010915,0.24996443362612003,-1.8767525111823038,-0.9730073369919037
0.43851026231883217,-0.18735336666662974,0.446870712813134,-1.741552186100907,-1.154726865406786
0.5665330176016369,-1.7277591349023371,0.5994660968450916,-1.9636946543506062,-1.4356452294207804
0.18436764667868497,-0.20995015349848004,0.7305308277658817,-2.029519493760213,-1.5353021253737
-0.23343345143036212,0.22650931109498665,0.43880363271982953,-2.022041446044473,-1.5667116145025206
-0.36135408056420526,-1.065005194364247,0.25804965372089933,-1.8949744563872197,-1.644554034951944
-0.48629201832691216,0.873186605002339,0.16885642572734488,-1.5782506053223615,-1.5844483785918662
-0.025804256960953273,-0.4045235325535545,0.3704547816630768,-1.5371788535319832,-1.6540542232563662
-0.02944782133028127,0.303754025449032,0.4923518305502515,-1.6022626664699366,-1.7239336277339332
-0.08971851070924147,0.05049148186676353,0.6566243249919228,-1.4785564132082947,-1.5701837723107903
-0.30462536703451776,0.05046261486808825,0.6857400841470688,-1.4969775295575851,-1.587997457471679
-0.5006431313641254,0.0801027140270845,0.5131310006975004,-1.2651598084691458,-1.5832833419153467
-0.6134566701901306,0.8834736432628997,0.28798027253476155,-1.1438733879700895,-1.4939668031545252
-0.45528381999316075,0.5115477050900697,0.3941333017143165,-1.061725336096779,-1.24817236933607
-0.18116758650381337,0.48800879157637783,-0.08723193477254237,-0.750644023447796,-0.9643960290115161
-0.2536956968544308,0.4310619965065925,-0.06438684403431914,-0.5955310335756332,-0.8371304575688902
-0.6862843477093737,1.6817658957320916,0.033168181561582195,-0.12325628678863153,-0.6916113286474652
-0.3730246877936297,-0.7485391376363185,0.14322701138541316,-0.04332112824498619,-0.6188115484807087
-0.6715806828050215,1.427454216049627,-0.20710790423882922,0.17451618247250897,-0.5044388401633255
0.011065245531344052,1.3034837563093566,0.12726886040195673,0.7097383279057187,-0.14895672861273013
0.6434664287287853,-0.962183840576146,0.25536891401181694,0.8192053839724266,-0.08334908377814959
0.9001911343338994,-0.21719484522350688,0.11918470191424549,0.8455451923527476,-0.045510204765881336
0.531208371044455,0.17473217838079894,-0.28044816578614856,0.8738773606052855,0.0489618376637511
1.1539701774420845,1.0856715523136173,0.29873161255507497,1.0237542136377844,0.26363641937857885
1.2188676347855412,1.3950588428625619,-0.21696076512529244,1.2990348434179864,0.5148548274109009
1.2892295814908872,-0.08848600192948185,-0.31588827955919707,1.316797800224956,0.6476163427931978
1.0161668469484553,-0.5582400239552868,-0.7649820716056385,1.3974992943500741,0.6894672032592987
1.1749104180804084,0.861767417056324,-0.9036152813243487,1.4493595424961383,0.9107109017204743
0.4692445283811963,1.0496126308912368,-0.9714095800482793,1.3739992741506464,0.9675780698611028
0.12874573502033695,0.028198304755095622,-0.8464885924933554,1.29209096147202,0.922861041834954
0.07534014432791329,-2.419277714464339,-1.2546070767282658,1.1150524249705263,0.8621790316171903
0.18161313938490878,-1.3850986796716909,-1.3310053854574857,0.8862549730972618,0.6934562223934538
-0.8520035425897677,0.17610693878334616,-1.423642316379035,0.8153912264566466,0.7371561244407128
-0.12164437348534214,-1.2526435667083102,-1.3584163102021611,0.3980035819890069,0.5850844065681786
-0.2702977924293666,-2.6014007176626293,-1.5049394235356461,0.11136127746347582,0.3125929015799534
-0.5629391595257771,-1.0885699218590688,-1.3645908693537658,-0.2534864146597182,0.14032234065026014
-0.5273113381830506,1.31761227513075,-1.8822782190635676,-0.5240974599832856,0.16298154162457024
-0.2578891559841668,1.1194754184464923,-1.926687677544114,-0.4109289405023079,0.184904502168552
-0.5791733586585316,0.03854133290012233,-1.9153475538334126,-0.3638526380986017,0.14912025460859715
0.329624708166053,-0.6835674826147548,-1.1887133497794744,-0.28949410434870126,0.03033871795760112
0.44216112545670544,-0.26355568743636393,-1.5475879537118586,-0.4666520155835772,-0.012838805236198346
0.42968385352751054,0.8736753288632455,-1.3644004723781396,-0.6758650027897033,-0.19794819464653926
-0.3619339959834021,1.2039543857762445,-1.505905455307525,-0.5930241933725878,-0.05114846446339507
-0.11839819502493776,-0.10482972131608082,-1.1199768337112865,-0.7547434628236449,-0.21479659175391755
0.2965421489896684,-0.07147685085140716,-0.8789848976635848,-0.8697175221985521,-0.445146805844903
0.29926318920898975,1.364583300071959,-0.8176290944089114,-0.6167772845435063,-0.3136516054238338
0.18180364893195058,0.2074230455759861,-0.9249957605495865,-0.5349622232622014,-0.2632254967258063
0.42083005981351485,-0.8597215194902063,-0.7100223665234097,-0.5740564398687801,-0.31767631487166276
-0.6254192530112846,1.2843005725746803,-0.6825897701403174,-0.35880472017195764,-0.3703363685828056
-0.49656896449281507,0.87709714329204,-0.516056964184929,-0.17317333635276322,-0.40295376819133644
-0.12317504525344203,-0.841208819010038,-0.457163526211677,-0.24456057220077104,-0.5751558290528267
0.02787006290127261,0.3952351081293582,-0.3401789693318216,0.04749223558585509,-0.5807527186117468
-0.014555320346350958,0.09607068076452115,-0.13660167691380856,0.23740049465652205,-0.640306009250034
-0.2032187637522295,0.971017697661833,-0.06898817386973895,0.28908059285885745,-0.5608925550525011
0.027960350977781812,-0.9092805282318319,-0.10581349383275458,-0.13511737001192256,-0.6898813422800124
0.5250429389955503,-0.6055699496390717,0.11920476431685358,-0.34462155483092716,-0.648785506246005
0.7442474079504439,-1.4528037885345402,-0.05944825354301513,-0.4950324793014847,-0.6878096363385194
0.8939169634113237,0.43803340717755906,-0.08040403597380986,-0.461396573596761,-0.6423705894760432
0.8911367383866509,-0.3350959006230873,0.09522962921883825,-0.4445234570749963,-0.5593470757038046
1.6033393860955727,-0.14053634666872714,0.28247952128080783,-0.6169713983475917,-0.3014898850864094
1.4057178779624124,-0.3108256020078042,0.21717493858856998,-0.5693772075472394,-0.16673240599585157
1.9390862781236349,-1.1436521109667406,0.28013648774333144,-0.6210502209184554,-0.3045227185839053
3.1055032843784467,-0.8820576492436955,0.5232202284282309,-0.9483067810375817,-0.4670982325619376
3.355916176751697,-0.33329752001882634,0.765239266830601,-1.1352865810639217,-0.5419995357617023
2.5269814773156214,1.014144146891826,0.27961992921711754,-0.8548133279866901,-0.4141105603726141
2.5378870893195757,0.5730053100912912,0.4691581321283708,-0.8761670487806236,-0.34380729592379633
2.191317553109021,0.5985012415852488,0.2206254494995277,-1.0166967563630012,-0.3595620030325313
2.156214105887879,-1.391811766505439,-0.08612700331144064,-0.9443597024516608,-0.5744423278226156
2.3443177185291906,-2.4621895980239645,0.20368286258954657,-1.231888057622266,-0.7696009604051693
2.863201812096891,-0.8568969149758857,0.40117267516076377,-1.3492697860413407,-0.8242698028320095
2.1084026565814225,-0.6735894835753381,0.3306959064489463,-1.566081499261664,-1.021728261185999
0.8951328329641135,-0.3114761981314104,0.27854805378963116,-1.3739429734849706,-1.0985560599579614
0.6098395955066628,-1.5462776127808917,0.20895642354745617,-1.3123058631484932,-1.0827061593677736
0.8183622781563953,-1.7658032312494882,-0.05479737371757498,-1.105525972561461,-1.2215538542347661
0.5084076056743994,-1.4419737072447536,-0.10625610599586231,-1.2629266897562859,-1.4397350588292184
0.6272091569088339,-1.4697706004753013,-0.2770286724542297,-1.461560949925564,-1.4718548377719158
0.49581422050732393,1.0396185949977905,-0.3292675940846263,-1.3683665682075374,-1.4074001387689057
-0.7783884978901168,-1.500325407603361,-0.29905766425424746,-1.4731986584301533,-1.5166078056136492
-1.218772429792403,0.7272028595711477,-0.323977801651205,-1.3782528294263117,-1.5619286208763086
-0.7115133329148446,-0.7757538482283451,-0.2823790065612717,-1.1749453496781008,-1.3864912375783913
-0.6596360218980213,-1.4574840950566477,-0.2509807806461675,-1.1486274422851188,-1.3741953030362553
-0.7294479242005885,-1.3225593163814853,0.22385809290701741,-1.3998085317408164,-1.3555584903048565
-0.32235337070728765,-1.3933794749728505,0.12538499491818247,-1.682964561524433,-1.5458325433417095
-0.4449120783729294,0.5112498639193845,0.28802684972991405,-1.6167290592346546,-1.4630370340349144
-0.32324414361866033,-0.03811567593660406,0.33396635628110843,-1.4745263680678313,-1.4619408929134963
-0.41025893276239184,-0.07895972652821415,-0.15548043500136965,-1.2007543852458384,-1.4457251408083005
-0.26317063821758874,0.4620582543917618,-0.4925542161731196,-0.9830843083519077,-1.3044186686337493
0.25660360337603744,-0.8691064580940996,-0.3237081038228236,-0.9279370638142107,-1.2906928232583494
0.009161076041598099,-0.807615533922119,-0.3662387457148845,-0.9039690713869835,-1.2882990007367996
-0.07115979105178506,0.7589199366784012,-0.4681525913046379,-0.6923239644164221,-1.290088033131296
-0.0630272274220249,0.28940918233400525,-0.3918355255443377,-0.6128527799955246,-1.2942571958671512
0.061574027560351775,-1.3457275540822644,-0.41243571973863224,-0.6939518063060197,-1.4579317198324904
0.40238938063499724,-1.4625375164894654,-0.31287473599870624,-0.763019790608204,-1.5509772156671513
0.3588198753959681,0.27859388648012,-0.39384513930311615,-0.8959603597328797,-1.331533167392789
0.5121011399287074,0.975468322034994,-0.31063780411541564,-0.6398941137468651,-1.1654376371599535
0.4631974380894497,0.40904873336332287,-0.43120164219534796,-0.5879807553466699,-1.0612466118896537
0.26655031488776393,-0.15488622451361478,-0.5720273747458536,-0.6729012115580099,-1.0504179459022809
0.07243473283247881,0.6305465676551175,-0.7868491763041994,-0.5218887482979472,-0.9231715142701514
0.10430418909623934,0.6206479406876615,-0.6909970772338435,-0.13569535077226608,-0.7444620615973089
0.2779555854567593,-0.9784420447560821,-0.5732122790548685,0.02552796463063382,-0.7089770451521231
0.14482014120227432,-1.8612034999745661,-0.26204102571556614,-0.28627725200540016,-0.758989848929703
-0.04852344270156179,-0.9321419328446581,-0.14458476377885512,-0.4271885432873073,-0.9123596192544031
0.03738911463009731,-1.5163081811779175,-0.023737239748385233,-0.5730619650984999,-0.9539970126456007
-0.16007543451028325,0.3690289468943961,0.003586318676178903,-0.7299762496656291,-1.0128512286680171
-0.025791518709570745,-0.41982421917094176,0.4442520638149958,-0.705266829002431,-1.0717823602632766
0.45375664289262335,0.053244293829712706,0.6601106558623953,-0.6055578317262069,-0.9683001553608919
0.952811840743289,0.42297767027580946,0.8328512842596403,-0.5760112603384798,-0.775508667850795
0.8740139803169846,-0.06369370003915556,0.8824864330553694,-0.5534418851336466,-0.5738801610066923
0.4532818904123645,-0.2041094637832502,0.695290734780593,-0.3839803023286047,-0.6741041013278126
0.13976448290893964,0.5871315649375733,0.573055285569386,-0.023374472592582952,-0.6108164653183062
-0.1349528872558248,1.125179016078788,0.2038929023980456,0.10623892541445026,-0.55386645671808
-0.42513548908794135,-0.620959100042019,-0.14875893780034619,-0.3029408395800211,-0.7720416937878759
-0.4687531462686529,0.9053648981973907,-0.19434582716550056,-0.41659791828196574,-0.7004988665140635
-0.4622135579514004,0.8030817279917072,-0.03518211405908869,-0.23532474216892468,-0.5110031373790057
-1.3843255642367185,0.4741087042741438,-0.39396483940421895,-0.19486934743658282,-0.5360521862005037
-1.9968520693718983,1.3908507727330874,-0.25724555199512616,-0.1423281728647337,-0.4012597737735526
-1.830396866057833,0.31736027418067336,-0.61448241595793,-0.005756921300387485,-0.2013074523658157
-1.724939766503917,0.19056221209289606,-0.8749701964813859,0.23569239131803538,-0.02256342982231026
-1.8009678379925227,0.9051198595044466,-0.9549982774231375,0.39070117632350376,0.05995424401640605
-1.6511345641232598,2.163994077974165,-1.0088839296419423,0.7528345599116083,0.12190927947828058
-1.5249629491380416,2.301270325939083,-1.058104485061311,1.0743027409550427,0.3018630150834733
-1.3494908488209687,0.11062418158134929,-1.4516651241619904,1.2650988520190165,0.4268844043768679
-1.588498945644479,0.625709042457154,-1.6156263737227596,1.2153871719718448,0.413032950399275
-1.1849896878877728,1.0734927620185395,-1.461200885652782,1.28729385805647,0.43417578482521246
-1.0102631540512967,1.2259271876188296,-1.5132512140627477,1.4274534635978748,0.6607090461674378
-1.261306540206715,1.5246207967502252,-1.380178013392417,1.7393249966090247,1.0717358209425283
-1.3924765114305726,1.254974077666476,-1.4503585652670246,1.9410792665194851,1.3324567197759385
-1.404661125757146,0.3754217541726545,-1.1440295231093733,1.9595427621389383,1.5464515500299778
-0.4797555222087358,-2.264246871028688,-0.47118001543125343,2.082078253836302,1.377043808865105
-0.007606437636289658,-1.1779251395996022,-0.3636973759062025,2.0956223297936556,1.34625676003016
-0.13595854569817037,0.5515400149228914,-0.745130769269965,2.0077851454673463,1.406250451736406
-0.19213282341400953,1.9354026406769578,-0.5022789472913899,2.109771842083059,1.4897474515633924
-0.5168382720382679,1.7944878961546096,-0.9109081061563913,2.0677164346351806,1.6124410321015892
-0.376761567209174,-0.47554193017508356,-0.4373101062329283,2.0275341494092025,1.645263547783102
-0.3265440683202408,1.2983841808780774,-0.4845116226918902,2.2255954721252444,1.7265112709486716
-0.22994929181250698,-0.16667769286465242,-0.5268843090432054,2.2009702289661406,1.6795011528602686
-0.0839651688774159,-0.030297706886615056,-0.362216418344367,2.1664678451640103,1.9123053224240163
-0.5835959677225355,-1.1137072058611406,-0.13129166828724398,1.8173916416345164,1.82231441258291
