cyclostationary_mean_tg_1,cyclostationary_mean_rr_4w_1,cyclostationary_mean_rr_1w_3,cyclostationary_mean_rr_12w_2,cyclostationary_mean_rr_16w_1
0.8313139537843756,-0.6321876611255854,0.3671633566813879,-1.611633999950319,-1.2171648912095399
1.9123133309737246,0.5404609988713293,1.1097458222413747,0.41019702844176603,0.8736026221127533
0.2705129449425621,-0.2236437959724242,0.7459524067141556,-0.8799016441394476,-0.3928331397498716
1.5183215715343776,-0.1823970868627978,0.2658676550277689,-0.7106008768487112,-0.3112628634787863
0.758465158326866,-0.12482219983992815,0.4897413405173379,-0.6077619209427656,-0.04375205876020814
1.8530341290214418,-0.1517706157035579,0.2566123714322094,-0.7790481305259666,-0.23073238710388078
2.3987530490530684,-0.6594154891649635,0.01850744342473706,-0.8188243957787343,-0.3900204713850663
0.40579044337199405,0.1796669826055637,-0.3725817535781988,-0.5070619934615833,0.13046641384470292
-0.206029216141168,0.275139600017135,0.5762595028862604,-0.24435956082422597,0.17909281353498605
0.5818959257257547,0.7034549617393799,1.3099720569885034,0.1748823748205442,0.5140881619570332
0.9006927870037855,1.0788189530474939,0.9019645996495986,0.4246290818634502,0.6858184437430849
-0.24837908468004213,1.5189328183142683,0.6355898726752276,0.42750065203528936,0.7944178088502415
-0.1865525222141423,1.9907844059586877,0.6345523323041857,1.0558663775865826,1.3829828284357863
-0.8365540132719438,2.249007174158195,-0.31979424041478133,1.3142592025291184,1.5284410101988801
-1.5992802893657891,2.0744527282023424,-0.9296985842411251,1.2641741374494286,1.537555637585663
-0.30935652697473637,1.5365318038930769,-0.018293478307320473,1.4686962204705438,1.2771663480845983
0.6797357974529072,0.6363422738388945,-0.8502039349553576,1.1632996064510592,0.8996263748696082
-0.6319732043306365,-0.530810421043465,-1.3486679732144868,1.0763640598669073,0.8338306335399168
0.38134966229022793,-1.431417673876801,-0.9256119456368171,0.8967800593516462,0.38196330722867555
0.2559452270053187,-1.6945409547597727,-0.508076056318956,0.9667424754122248,0.5604673202689452
-1.0829580729536363,-0.5306529418941778,1.1520520602279405,1.154695216455807,0.9623670585975368
-1.077793952681642,0.605713355735173,1.6743371784344605,1.3124083988780304,1.1578573825468261
-0.4720691797819885,0.940993234986938,0.8975370549233771,1.1245034246182857,1.3112060226977
-0.3101631911373816,1.5920462392698866,0.27012792283702663,0.9332031873633754,1.4640342068577588
-0.592546268688797,2.176986187009378,0.864511509684315,1.1258179665094923,1.589491743911106
-1.7629971900678316,1.655062046489955,0.9035717285100493,0.610579960420754,1.695379754423366
0.3327375324887141,0.7091243773014178,-0.6168060523454896,0.2760022997097479,1.2625276594908332
0.08139796181189045,0.7371918194942174,-0.9135425984634725,0.09616354301401994,1.2634475130277132
-0.30097554759259715,0.42211205811769487,-0.7140384071174161,0.03726391409019323,1.047639387898527
0.16296656825831649,-0.26695937359937916,-0.584388209323752,0.3283241240539326,0.5056836079390549
-0.03380641741641462,-0.6340159687237145,0.054457158566674525,0.38388007810913816,0.2642539872473802
-0.8699717907790987,0.2073626644274065,-0.15624823392797701,0.8269647649852861,0.3180963986781315
-1.3619471192053398,0.264744792352027,-0.6739131213393671,0.8739099601407281,0.5262168359576407
-1.8403201956582311,0.5707992826995165,0.49334097037605484,0.6598829240264122,0.8740053559151699
-0.2276287104962081,0.4242801242031019,0.5296760576558078,0.2644631185155233,0.8788286293831632
0.7567260948993006,0.3146837361869408,-0.3378135640016519,0.055875126854164466,1.0795330454016077
0.9692592408286288,-0.33003735526564115,-0.2169718722152006,-0.09355465836019423,0.9618108570029571
0.5510728635109958,-0.18143039703638206,0.49237754003151585,-0.1978429221768132,0.741224259562496
-0.030106212978046304,-0.7675672099564945,-0.32681351863927915,-0.6997890245497181,0.23619607133228504
-0.7149706187574576,-0.5924035355661263,-1.49435346331407,-0.47590929315586505,0.10595815553546216
-0.6073977070678622,-0.8298746935813033,-1.1224693503220524,-0.614343801621295,-0.1639106675114654
-1.1319363858289828,-0.24422823082885872,-0.9344628002306031,-0.43892570154710964,-0.4113183829767608
0.02557273305602039,-0.9738101984940052,-1.2823758486977836,-0.6478056013319197,-0.749191390188642
-1.5185567207820523,-0.9314220966898801,-1.477539309920093,-0.871602536967121,-0.7477043730720275
-2.2768328270042644,-1.3827621242679797,-1.0062765922616304,-1.4012639888065974,-1.1495500958215967
-0.7057527661296596,-0.8571681459468196,-0.7177133233522631,-1.3194490414498201,-1.0541855910576856
-1.463629259707197,-1.6035188816542822,-0.458718778667963,-1.6641277847163178,-1.2101984702091608
-0.7855271979835639,-1.6039123622560112,-0.57422243111687,-1.8354487685181526,-1.3542780369998038
-1.0861953436063572,-1.6676242638023544,-0.20178778649940182,-1.9814750111614803,-1.761444294283072
0.7162214298093931,-1.2690515830059619,-0.12960673811481555,-1.8902213473184242,-1.8849620365721176
0.09238345402686052,-1.2469473542944978,0.7985895823952385,-1.8668563842269497,-1.9020007743666594
0.9026563773996984,-1.1338733216015724,1.440530631964161,-1.5319921228129194,-1.9450003526554294
0.3946988111356225,-0.36527086337676395,0.2649338686938311,-1.236500429089968,-1.7286870229930338
0.008214417056116773,0.3972794471097568,0.32796973980794814,-0.8686388734010286,-1.5416946205787567
1.198940940138643,0.39980349753236266,0.4530695819743285,-0.8875825429805086,-1.795026574108
0.9210716711127174,0.5797567391845365,0.044299850077107156,-0.3515766007633344,-1.3763168698489616
0.2351948528214838,1.3011702983804403,0.06826703264817505,0.04603410789956531,-1.0620510537100862
0.34589889514239913,0.5664656395091455,-0.3242620162982476,0.2501808501481268,-1.0310095714007579
-1.8812371739081963,0.16225509170666805,-0.022507162671347735,0.047235707884098324,-1.2101517626202412
-0.4907008358463235,0.157677731859744,-0.1705154727444675,0.21573144564456098,-1.0663011265630427
0.1804266017787295,-0.47276372665537336,-1.417194338577811,0.22444155945470645,-0.9835238404048334
-1.6740253171287072,1.4165585067040611,3.5190903104349407,1.7269858691599906,0.3892077495916696
-0.827691321484986,1.685582916281029,5.768562532026921,1.8919022825849006,0.3273058960320878
0.36802500729592713,2.150526016167046,1.910451722872995,1.9661700780953617,0.6677803888512942
-0.7605046879383527,2.6596051647336494,1.0970412462694334,1.9887733202072413,1.1171693533015115
-0.08089013090975852,3.3442760906566917,2.2624743487622108,1.8885968211433493,1.5241163708816887
