cyclostationary_mean_rr_3,cyclostationary_mean_tg_3,cyclostationary_mean_rr_4w_2,cyclostationary_mean_tg_0,cyclostationary_mean_tg_12w_3,cyclostationary_mean_tg_8w_5,cyclostationary_mean_tg_12w_0,cyclostationary_mean_tg_12w_2,cyclostationary_mean_tg_12w_1,cyclostationary_mean_rr_4w_1
-0.7869195754999012,-1.4644386566481558,0.460315562103044,-1.3790712215946683,-0.9803509662967198,-0.765309986880212,-0.6884239905381992,-1.0563474799796253,-0.7892265171980862,0.412966426192897
1.0689119446037245,-1.545424654996912,0.8534575717586588,-1.3249707587512949,-1.0554785795706987,-1.1725764086465071,-0.8060832009164818,-1.12680680214734,-0.8798650797810297,0.7296002453876852
-0.7998898598570612,-0.3165971067184668,0.8033033718295145,-0.34355046890974517,-0.7515386627133146,-0.9349849667890667,-0.700716094791447,-0.8417877627090186,-0.6106978470370215,0.6569318056534847
-0.33208662309065057,0.9020469714086388,-0.22679868401268527,1.0706561422215297,-0.5859578128334898,-0.788297745851597,-0.5667225927446461,-0.6635622751717377,-0.4471247778486548,-0.18609607896885025
-0.6458677331157876,0.9335027637929194,-0.6759502001242301,0.8906667937635097,-0.31644082964329245,-0.6747852984003656,-0.45875613777165286,-0.4225974069560612,-0.23414479514313702,-0.6450745477606308
0.8473902963537319,0.6608013110864341,-0.26717127857784057,0.9921722403370488,-0.24472460177674116,-0.5691896165149636,-0.3560853842504502,-0.3409405163977562,-0.18857228472691517,-0.2387083581528806
-1.510969071168663,-0.16568904333383197,-1.1949215520799548,-0.08352554105855746,0.1297781439594155,-0.6288101112048208,-0.13660640043896877,-0.0024817043769213604,0.15725431032778547,-1.1288145407794876
0.5009215754630982,-0.8539122104296742,-0.9246214834352742,-0.6632342046194449,0.11783136499770341,-0.8570550499316885,-0.25938395950071447,0.004063865654853417,0.1355909159251885,-0.8635747357496567
0.3420355920878898,-0.6929660363779142,-0.5136574912316582,-0.6910449344060527,0.2157322808564018,-0.7592497881723537,-0.40474455372544893,0.10012723738148957,0.20120821828204713,-0.5201423742999488
-0.582907811132074,-1.4607186997906705,-0.5230447596254761,-1.2371982529359866,0.006334683244086288,-0.727181446838901,-0.5689189066868217,-0.08914862180071798,-0.030270741246420724,-0.4835730506572379
-1.2596143831830615,-0.4461837025207356,-1.1319041712284341,-0.5947386184470956,0.1790028505195579,-0.42302595465275533,-0.6739982709793407,0.07976087938339016,0.07287051323248851,-1.1956632030192886
-0.6296548776693378,-1.7727253570290844,-0.7729380323209971,-1.758918878666772,-0.1252530157052728,-0.7416240067367564,-0.9479623246969348,-0.215131313568747,-0.24468674742113225,-0.8539900096807934
-1.0026706481632137,-2.4687010299497647,-1.1964130714474115,-2.2139438475144435,-0.19416455433461965,-1.440441075057516,-1.1615007044470134,-0.33242540079745714,-0.42576534931209026,-1.2733534009442713
-0.3833026177317434,-1.1045950237799746,-1.5951713955266777,-0.8475338057370253,-0.19170167990251283,-1.8818158043512245,-1.1046854078769974,-0.30917341527278597,-0.4211721747850352,-1.6068390641950672
-0.7096382978718238,-2.0287490931422827,-1.6210696040741608,-1.5080317772477065,-0.03579817294052569,-2.1805835758426086,-1.0998745509112986,-0.1889014570917646,-0.354888062193725,-1.6553773073234108
-0.23692547590483432,-1.0021705780734618,-1.220438890672602,-0.8776006825135764,-0.10030372877569485,-2.2277303523941683,-1.1616753549964296,-0.27187137583257853,-0.4703613369014487,-1.2656144313235587
-0.5215691746930055,-0.919186925098771,-1.1689531633117103,-0.8670436969208976,-0.22383191671029345,-2.1464550100476942,-1.405203531759601,-0.4394265819517483,-0.6408406549466344,-1.2153877156249202
-0.031649940240668396,0.8416521822810696,-0.8102108424056212,0.6417746300854706,-0.19740859444481312,-1.663218431416038,-1.3909236331444315,-0.42799362924063517,-0.6324224810527256,-0.8455112030039632
0.38418901624865937,0.3727017205605722,-0.6466890312683599,0.5113652621627919,-0.07929607876892342,-1.3399261666613973,-1.415643733890402,-0.31675517448273555,-0.5134595661180391,-0.6592859955674727
0.9116472467731611,1.1341860677011346,-0.06680883474245572,1.0762259817970528,0.05619154297521538,-1.0678877458997815,-1.2403504294959649,-0.18284587074760875,-0.4229541213291528,-0.12966130832821324
-0.6855684432474789,0.4537458627030136,-0.24916151652023436,0.47977069783881304,-0.06084591324707035,-0.6658173630305113,-1.1029163989354327,-0.31748048318517835,-0.5286997216413366,-0.1843862333280456
-0.9879589830358796,0.3119082311334402,-0.4446741277484478,0.47888290951618234,-0.18907989673839082,-0.08232110261098181,-0.9785253507113536,-0.44250164176616846,-0.6618315602364097,-0.37503402227777105
-0.42715631314317926,1.364332077808627,-0.5480467477862061,1.2723367589895285,0.1741499708135005,0.4247220824331357,-0.5975947768482306,-0.11393330052334491,-0.30569535841123097,-0.47511589106464225
-0.5307564594459937,0.9296154358721784,-0.7488854687414083,1.009814035742406,0.05407113282981443,0.7947017158444933,-0.40851143495495185,-0.24972946450312722,-0.3925950207510001,-0.6830758671275154
-0.6558448749289876,0.24236410075652187,-1.3105851945646105,0.1777388649173703,-0.002132059434651267,0.7978260368140044,-0.17456534395368328,-0.28808957692455156,-0.40682702270554333,-1.1927907171454821
-0.8333964277797243,0.780385236248206,-1.3647339767889968,0.5653295095096412,0.24274513824714017,0.9365455571130711,0.27581460890167026,0.017743852006755892,-0.04204036932694783,-1.3550452039637675
2.347565810813736,-1.281356309714404,-0.02721467159893717,-1.3720007179556817,0.4542275316473968,0.35202921712862056,0.25683015596972,0.16691251217185157,0.10390680479050053,0.05066164348280703
0.4969722901620401,-0.8479400121924685,0.20628914859534528,-0.7857131844273088,0.2760906622746979,0.056915871720827814,0.31821661041485916,0.023568857792031925,0.007718817838788343,0.41424059001176583
-1.006333552541856,0.20489873198195158,0.0007900816290280371,0.01114773103595803,0.12781820933671323,-0.2441393475752555,0.39417993075310337,-0.08541835262042789,-0.07956584802920558,0.1417339410085147
0.6583484018481264,-1.0843659673308914,0.5348162289957508,-0.7840701706808644,-0.16598716302915079,-0.4847157004470766,0.34729086693401073,-0.3341592655169618,-0.3045793740014499,0.5192563499217667
2.8101726195524384,-0.5582053351255851,2.0745057825727593,-0.3377897066686009,-0.58213399990922,-0.5488459335431038,0.130109009100085,-0.714896517511992,-0.6753295281489827,1.9783958736434883
-0.5589003136440618,0.3910211686998722,0.8882172660730646,0.598007750891066,-0.702533427371223,-0.6191117757141774,0.13911736320125614,-0.8294757216171771,-0.7940956363633727,0.7074544561745701
0.0447999089029759,-0.3847333266625516,0.8292545000569771,-0.23857396440837325,-1.1741687589193597,-0.8199084157131362,-0.09580493247348626,-1.2562330101552592,-1.1619764303536824,0.19999199897189449
0.0831703334595738,-0.0024794144564281133,1.3813945417548146,-0.03678778448438789,-1.134460256881375,-0.7673353175094886,-0.1545769009580542,-1.2094817343398345,-1.125785488068452,0.5915466507161736
-0.6768800155851508,-0.027128229851293203,0.8995710980583859,-0.16232464951793324,-1.2818072788760304,-0.8490174789421071,-0.2301831574247825,-1.340267406892814,-1.2102542240864704,0.2590556572852687
-0.30647862577010415,1.7446585232540508,-0.39955583284962914,1.6676000343037192,-1.234923417858222,-0.2930967171205787,-0.16529941211953575,-1.2797999089432146,-1.1188154892221849,-0.972674396209426
0.376568974188828,-0.6945317656793237,-0.04771336570204009,-0.8003307967348121,-1.4601158926121136,-0.17564862575811738,-0.438154761827113,-1.464491378263809,-1.29454935740334,-0.6849797144852576
-0.2513549172521747,-0.3111440494963159,-0.16599738588891608,-0.21473496472512676,-1.3209511336561528,-0.12399831231084768,-0.4545719800240352,-1.3324193650930063,-1.1299595857970601,-0.5052321914956622
3.765192948196778,-1.1467160491775679,1.0229712563387825,-0.8150587029223382,-1.3620287697067988,-0.09941395379995549,-0.6626473214188386,-1.402652732546387,-1.2175816258908185,1.090925155019006
0.45660643724280203,-0.4818625340154928,1.3822275999428821,-0.46051336748136024,-1.2646448947736568,-0.11250658268211451,-0.538684004482496,-1.2740388347017846,-1.092530892279931,1.4562238116828516
-0.3016147691361692,-0.34526615013392564,1.3995374565555956,-0.2996151427603219,-1.021494045988992,-0.33031189870141003,-0.4356167036714684,-1.0647306371042198,-0.8796352378650524,1.4786655357184133
3.924785645783754,-1.4804406592962458,2.6441963800728954,-1.12996704674263,-1.0957858366945021,-0.5387868355173276,-0.5983872978413757,-1.150101191247011,-0.9472468646044372,2.759113037317267
-0.6129015937080062,-0.28047735145492164,2.535898815624124,0.0055935885934114415,-0.8958312262704806,-0.5436455122453542,-0.457163686187327,-0.964634121990967,-0.7585109906731852,2.6802464071351495
-0.0972247048079248,-0.5666062826876294,1.696655853344826,-0.34281239669808694,-0.9166217552452264,-0.6465661932657396,-0.46360907969390447,-0.971316154436832,-0.7381050098555537,1.9421109762467959
1.146733650746684,-0.5725128615005334,2.1391668031621447,-0.06707643964454774,-1.0438614292643236,-1.0500835952422338,-0.5794711080433302,-1.100665442952758,-0.8367904820260449,2.3099415197249096
0.07032476337507901,-0.6222133457179463,2.3053687400274097,-0.20948156783924593,-1.0119923041500674,-0.9618176622453604,-0.561695319431748,-1.0571570027750743,-0.7757950539041345,2.546426324506977
-1.4170592238519188,-0.09075415265657018,0.4275907148381803,0.2298490909207646,-0.9599826874111779,-0.9213681035560624,-0.5068970811354524,-0.9856106071391848,-0.686283718146097,0.7860251515342406
2.5372562195371993,-1.7604154852800744,1.5300954283248593,-1.4194414835304396,-1.2144391362009208,-1.100308966959516,-0.7255002258220445,-1.2279070069155518,-0.9586695925987077,1.9968095959290777
-0.5401516013200902,-0.6836588762599881,0.7978116747167826,-0.6609623237367247,-1.4580100054111251,-1.1162261771389757,-1.051498620337234,-1.4671871188255052,-1.2213073364810034,0.9845069928670761
0.8819236784546699,0.07353944266027095,0.602964827204443,0.24318269585666186,-1.2924182482576958,-0.9905455392980858,-0.8716811944993483,-1.2979690995093534,-1.0569648098050615,1.103554995608104
1.5726453633249216,0.47550534686448226,1.2412273803531089,0.7144338714091908,-1.2609727592397861,-0.5846148401979671,-0.7328485899918687,-1.2273578954457303,-0.9821240930266648,0.991953041816311
-1.5240640697984877,-0.19214862258921214,1.1502396725170503,0.23201480875380145,-1.2963075048235917,-0.5348671501596811,-0.5775813915069795,-1.2350160403963784,-0.9594604832723905,0.8241744383123487
-1.510969071168663,-0.8736146502330842,-0.37314720545330987,-0.5272460618317494,-1.4559080351868452,-0.5048654828585684,-0.6076559570241327,-1.3932727059222534,-1.1190442930636217,-0.8159127885122254
-0.5156244610293073,-0.6412969694314088,-0.41357101261199386,-0.255493477507029,-1.5501504947995635,-0.4682964159808137,-0.6186290432013907,-1.4675483498399433,-1.2130962889895909,-0.8349677029131165
1.739043303056985,0.9859816907229128,-0.28241556058489503,1.4992868437093965,-1.3502099252305133,-0.12572993940476107,-0.2464073933946951,-1.2580201280979748,-0.9897527196374731,-0.8574094269486782
0.803201258120241,1.9739478814678988,-0.7350424201961818,2.571343193766981,-1.129370778390736,0.25471322698227394,0.09510856405753378,-1.0294912004642616,-0.7819143201326011,-0.7207749493562903
1.2310404990682229,0.12299489231857699,0.42826871267361927,0.9450801471978976,-1.0088775242712626,0.5856299594430847,0.22153189535742007,-0.9608151413688074,-0.7756002622697113,0.45367527517144685
0.5429549043983387,-0.29028565569938164,1.4636014710778265,-0.017349874527071565,-0.9262484653803778,0.6558597226044183,0.22202107583566744,-0.8987628633434609,-0.7694102169980438,1.5237189636366277
0.6084128070730609,0.3589826924402931,2.01416587198143,1.2246233249041392,-0.7943393935573602,0.5930935737490692,0.37986934577916326,-0.7984144769252794,-0.6882123317317097,2.071703118444028
0.8888661062996881,1.1914120200728011,1.8033748370171427,1.7301086021548906,-0.5768736675815253,0.7636842273489753,0.595090597612384,-0.5996964980517706,-0.46671531379807285,1.813450663388639
0.5625304261596077,-0.742367495370655,1.816819565390479,0.07338522793046384,-0.43984215440233404,0.7064872829467024,0.8390863829532685,-0.431423692971067,-0.2581862894075188,1.940495756678848
-0.23692547590483432,-0.5294283103789948,1.1940419934384523,-0.4025903568680178,-0.41346842708810466,0.722363563157129,0.8669915645411531,-0.4171115078646233,-0.2649200347009382,1.3046896551456155
-0.643955447601591,0.16045195483690644,0.5494783945230286,0.37318463333973084,-0.31440085478199786,0.845359360403073,0.898005132076599,-0.3333380562039894,-0.1891778417786579,0.6213012530308697
-0.4837391786512893,-1.2082529485382607,0.07836179704700788,-0.7005646770018698,-0.6455969034143244,0.3269751010909863,0.6640535538554977,-0.6602133383431878,-0.5103970019698083,0.11456712430788299
-0.675591301434279,-1.4718353778306759,-0.49844564386717205,-1.036974486634134,-0.6748097157082418,-0.31476168012981154,0.46879543021236864,-0.6955470809293175,-0.6198491390247765,-0.4930035069992146
-0.364304476862442,-1.8644015071598756,-0.9427319635934869,-1.4471112134909145,-0.6474463190326596,-0.676915834209304,0.3217740668559653,-0.6791496481297754,-0.6275950069954883,-0.9589364441184991
-0.6855684432474789,-0.9466640207436613,-1.1250846453712655,-0.8323370910310159,-0.47261417277854956,-0.8282687959938374,0.29057160486708955,-0.49346765501946716,-0.4140972693469381,-1.124160143655336
0.13559189940309493,0.21391517313144642,-0.6442496047299411,0.3915593354083738,-0.3240589141221925,-0.7483145407488558,0.1896135884472801,-0.3404909759022987,-0.2332249932519678,-0.6254113228913765
-0.7660049919739811,0.857143765483156,-0.8258921385441209,0.9799320227037259,-0.3539352622705736,-0.8344921357701847,0.011610766834576817,-0.3555371777646989,-0.24438453881853825,-0.740996888209775
-0.6558448749289876,-1.0184799122024648,-0.8285722642721252,-1.0250155927322153,-0.3631739037970303,-0.9591821856736724,-0.1697772331570221,-0.3366524639365023,-0.19164180329608946,-0.7499406961770613
-0.8333964277797243,0.39019469620390346,-1.0074407826034988,0.29619513829600497,-0.23807785386905939,-0.7571977497046986,-0.06414952744266177,-0.17558484005423586,0.010728928691104197,-0.9224213751932366
1.235904355702158,-1.8140822068525153,-0.21717925186153722,-1.8584421768864763,-0.5827498691701971,-1.2295023056982959,-0.47060258171436714,-0.4898500699626088,-0.322434072913805,-0.189144207640054
0.4058061568439259,-1.3208774769085962,-0.28641867831239154,-1.1335618285389006,-0.9527270002782346,-1.2590090924647381,-0.8963120430314165,-0.8538263452213863,-0.722461592904755,-0.28553675564041975
-1.0367638350721158,0.18365963477397518,-0.2579700826071775,0.4234002713342195,-0.6906035215399488,-1.0222478261408134,-0.8405236844442463,-0.6265627541036611,-0.555029328952896,-0.3451446052106271
-1.2143985307712957,0.43830037922306403,-0.4705535583449702,0.5598506126010949,-0.6182718462406812,-0.5584914321646317,-0.699913521777287,-0.5362531620174411,-0.4115262097469788,-0.4836749837627475
-0.6435438905017964,2.240865134203431,-0.42055470328286293,2.0364325157835426,-0.36773436277864047,0.04246147382856231,-0.44824976061364935,-0.2896117894875366,-0.13562602553125896,-0.40705252598418645
-0.8383018558378809,-0.111415965055805,-1.282172447674866,-0.1924133471162368,-0.15257422955476063,-0.1819910345352877,-0.37372225823787014,-0.09956371079473962,0.03228069954895958,-1.2383498830611928
-0.1632650693264638,-0.3675103043470497,-1.564012420728023,-0.3728051544562303,-0.0025540216093280993,-0.47320098388624027,-0.26613703320881266,0.019328203763563496,0.1578474172698391,-1.52026068308887
-0.9987675533335126,0.6294273353261256,-1.6409508070726972,1.1201929608110894,0.3734365726643552,-0.25556186834725997,0.11207743753024174,0.38335904026569745,0.538572246490417,-1.5256697140102617
-0.5902035960829765,1.921154008988771,-1.4072677428010647,1.9293318895719687,0.6142896626504825,-0.07790843851520479,0.46898871785791385,0.6298234445888898,0.7700988963845538,-1.37627195114495
-0.9265579894604784,1.2901360286239931,-1.4887452720188366,1.5256768827046068,0.7693254086185293,0.5527860020870262,0.5820083805300488,0.7723712164840996,0.8214133634652608,-1.5042226597945911
0.00264648474220633,0.967246929771567,-1.2309752179241866,0.9157128566561696,0.8409410605754357,0.8957634320895304,0.5391928283422683,0.8290223926837241,0.813306856186429,-1.2305487123250212
0.632191661727854,-0.6630552076544409,-0.7991386796847083,-0.48893289023086295,0.6854105100573026,0.6481980596166256,0.5483338196314976,0.6966919252753699,0.6518843721305849,-0.8012492180599782
-0.5685033126392667,0.8511545394206567,-0.5963880219044333,0.7403614162607146,0.6323547592312745,0.7876567999624682,0.6007813177162783,0.6586004676717763,0.6297526229204565,-0.641575940526369
-0.42915589864824133,0.8092702423259285,-0.5282582016467016,0.8221000831445712,1.1406999964938913,0.6105655577252707,1.0436849511066055,1.1423019025640266,1.1327259951238102,-0.5359929722066777
0.1917964649507878,0.4452111844154909,-0.23890704820932993,0.48061500042938765,1.3332350696361837,0.8949345795449128,1.3001167713337989,1.351359237053551,1.3636963591904876,-0.07729399741387502
-0.3713300475559036,1.124683710561547,-0.30570534103531427,1.2280865618651686,1.453682706042294,1.2443938282797176,1.4292282989686482,1.5004235191878783,1.5571433817671978,-0.13072667368902233
-0.9320454174577385,2.7873054910208896,-0.970012912166246,2.5009674921396687,1.7375279297719488,1.7881430922393424,1.7318661145880696,1.8506224874422015,1.8994136555714904,-0.787534283121908
-0.6129015937080062,1.075390232899938,-0.9151130119034381,1.2573318169830274,1.5296234234198316,1.7151017020470012,1.5713674351537203,1.669213825800676,1.6701468328894946,-0.711248862224467
-0.6381936482044681,0.9644610114283707,-0.9912541888755155,1.1095972412787631,1.825684371758139,1.6778054047093593,1.7813533573645761,1.9660381984360173,1.9311864304846051,-0.8263428469211342
-0.7203221538967919,-0.7053589706893351,-1.17657549399151,-0.4897637601778381,1.6699538143831394,1.4532445766294824,1.734053927467939,1.8491763179647631,1.859716830245894,-1.1611602168729416
-0.864200853127979,-0.0010756571517153218,-1.348564453925523,0.10539944223994072,1.5122171623214526,1.7370482687556337,1.5988639996572904,1.7204930324519796,1.7037705557720872,-1.2797807582037686
-0.9582354147173885,1.0142727994794105,-1.3655328932480448,0.9771073250953055,1.5165415046079216,1.802868620168898,1.4920400583334819,1.7059216221338942,1.6767885559280309,-1.3252067534493783
-0.7226085822289836,-0.2601768612021673,-1.6598004556641754,-0.27161319889326485,1.1564285260761393,1.5596875502172682,1.250213828546954,1.357092022476415,1.401949772398689,-1.6165217045014815
0.25049531595178065,-0.500738501322933,-1.3863371558258692,-0.02096846969111722,0.8060025322510164,1.354840910454206,1.0814191272619111,1.030630160367039,1.1391373877407032,-1.4697626938029882
-0.43780275488634796,-0.5868743785410448,-1.37899668408675,-0.180345191622015,0.9016214174791921,1.029793287492294,1.1300678368670993,1.126320380633678,1.259645079718536,-1.4091618184952368
0.05674337908186067,-1.8876120942866281,-1.0458929049113261,-1.67637051878795,0.49128315575231046,0.042003967730260924,0.7101096417018886,0.7108377578952763,0.8071420978677918,-1.0827309125951072
1.0214789495668033,-1.9301579846909445,-0.05247101564085998,-1.5411381987745632,-0.055236333902061244,-0.5443852284129673,0.2762733062789096,0.20232756287172185,0.2901559406276315,-0.3059513261422199
0.09668104633161533,-0.4055197329053996,0.3447680014970538,-0.06332044190831243,0.008477209242596854,-0.7324278420008572,0.17582242301313622,0.24610347175325006,0.26159423558529205,0.09564866874178701
-0.7934047176784812,-0.6650528622803766,0.020950772614841247,-0.11676850175502018,-0.0458904274749646,-0.6680851038130836,-0.04312023209797299,0.1522836346311444,0.08926348106496243,-0.09930661595688872
0.017508268901451986,0.6327693575246515,0.31914634095462596,1.5805161120073457,-0.08612946894285564,-0.5261698211440121,-0.21649792275790217,0.05722851909831232,-0.04729821687616451,0.1747175210525764
-0.5105804615570784,0.7089465872603427,0.02519316695988022,1.5794886702865456,-0.10399088273479212,-0.6130410620008064,-0.1944844399748277,0.015053023933818901,-0.08072604898658448,-0.07186715560039157
-0.290806198838536,-0.26957123701062236,-0.6923806227002918,0.43089072301523257,-0.009263501405529968,-0.49662630765451504,-0.26908528196043513,0.07694451102931814,-0.04350057382662163,-0.40494179826445575
-1.0026706481632137,-0.03134642364562833,-1.04506278670548,0.3665295993372057,0.11528443961068213,-0.2435942072435941,-0.098587513419792,0.21500475244891648,0.07938309437030723,-0.7960927364546561
-0.03256451157354501,-0.7690430372882991,-0.7944795665693631,-0.2730823418921353,0.13291384785910001,-0.21803075426135143,-0.13512314874782597,0.20916788552378027,0.07463298739796455,-0.5394679229227256
1.2521172111486079,-0.14490679021910502,-0.26868157589625774,0.38663863473283605,-0.16273172016453846,0.11366852613264584,-0.2717787312496354,-0.08348616964246273,-0.23124239300543203,-0.11309653931756036
-0.23692547590483432,0.19868980544188025,-0.07310608698376732,0.3794916475285876,-0.048858156682866964,0.5387808278313144,-0.17431287145785884,0.03903163606536193,-0.1425606009319206,-0.03131960936765664
1.1310612238151156,0.4622182440687296,0.43487162822778835,0.9451465614042867,-0.05294989081401575,0.566492484036738,-0.04435927752307277,0.02870888604515055,-0.1499254344829458,0.4044772983324444
-0.643955447601591,-1.1775987098812268,0.6080877936437676,-0.8481211833096756,-0.28944187919379183,0.36794492516443544,-0.16483456715749245,-0.18603883029223803,-0.3936012202970892,0.5886218282209896
-0.4837391786512893,0.7284462159738709,0.47379130254690616,0.38856958025696514,0.47428240552643136,0.4434016796505538,0.24158871371681367,0.5437829765615636,0.32481615719242185,0.4574569385831048
-0.675591301434279,0.5943334027083325,-0.36462713697657884,0.3173241019621704,1.0136651636174456,0.4645302946918431,0.6105338822055568,1.1009647659438864,0.8634498324010258,-0.315393291060625
