cyclostationary_mean_tg_1w_1,cyclostationary_mean_rr_24w_2,cyclostationary_mean_tg_4w_0,cyclostationary_mean_tg_8w_1,cyclostationary_mean_tg_8w_0
0.26080599682052513,3.5914597538821664,-0.7328429364443452,-1.7643575145637669,-0.8183326329781742
0.9934972712966826,3.6037371547426393,0.2828308579047311,-0.4293640796722776,0.3864447092869259
0.778256513817598,1.8807403595404426,-0.3403782854976766,-1.3472468782577465,-0.3515236559716243
0.5024010629997634,1.840501702895494,-0.03642569378101958,-0.7642566162582681,0.0016265909230841794
0.7565370815360183,0.9928282358060632,-0.2694179764991831,-1.2910341329763657,-0.2653209028783966
1.1009799281488382,0.8529881153300309,0.3409574567096167,-0.4429243275909692,0.23377724030893796
2.2751693852160697,0.47335296681209915,0.625059061751597,0.09539225086656161,0.6648767433402551
1.4959966351975995,0.36424852862970397,0.6807637867465017,-0.3450118119895264,0.3986612791158252
-0.16731813110163246,1.1479893982704137,0.5599632403505895,-0.16671169464980262,0.3860476010765877
0.015982252923422393,1.6334031997269662,1.0368228273760614,0.1853880908753591,0.6326301636997921
0.8923322166965955,1.2954426997236896,0.9124576113806817,0.3469773538200151,0.6796477565830896
0.40647431523141975,1.7016319692951642,0.340246692944108,0.7296784411840651,0.8617593610454685
-0.2907667766685032,1.5443181853571313,0.4778563509850008,0.5196666753958922,0.6634719037781236
-0.6263450463409902,1.1608604316999636,0.0011839819079075312,0.5409819877391563,0.5366054201840956
-1.499220139287873,0.8310593132375755,-0.7998220026621643,-0.27191407465687706,-0.13844435796454535
-1.2980351395073053,0.7108450640109719,-1.2121733228559057,-0.6453170030096347,-0.5502197328749823
0.13626370133965898,0.4400518727565507,-1.0025609952513603,-0.1056478234506426,-0.2695474377814167
0.011807532820816449,0.3262701292407462,-1.0332260673509295,-0.25915977319583394,-0.4061731012140882
-0.17347702140481536,0.2582821119738716,-0.4356758924932696,-0.21010607813966303,-0.44911922494350304
0.46622963482645846,0.12537241307375793,0.15290011794390068,-0.43271978305271397,-0.6566049317926193
-0.47350218948984474,0.05627661765419488,-0.14028055343984236,-0.6947367570971031,-0.8777833739595363
-1.412860255291707,-0.012447493048176004,-0.7468797927842061,-0.9340819234517537,-1.0765368837678766
-0.9507755620610148,0.01817835088148022,-0.649122447877787,-0.5793786728746552,-0.8402729553914007
-0.3885284620711494,-0.045828465303212114,-0.8430052080970446,-0.15145972179303105,-0.4826019594639172
-0.5456370410979823,-0.12105941959507084,-1.0251643380229087,-0.2559991065865056,-0.536507821830841
