,mean,median,year,week
2010-03-03,0.4127565,0.44,2010,9
2010-03-11,0.41081226,0.43,2010,10
2010-03-19,0.6572165,0.7,2010,11
2010-03-27,0.61084193,0.66,2010,12
2010-04-04,0.3994369,0.4,2010,13
2010-04-12,0.6129951,0.64,2010,15
2010-04-20,0.55078536,0.57,2010,16
2010-04-28,0.5171295,0.54,2010,17
2010-05-06,0.43698695,0.46,2010,18
2010-05-14,0.5418911,0.57,2010,19
2010-05-22,0.6604711,0.71,2010,20
2010-05-30,0.4115341,0.43,2010,21
2010-06-07,0.3360233,0.33,2010,23
2010-06-15,0.35058135,0.36,2010,24
2010-06-23,0.47644308,0.49,2010,25
2010-07-01,0.75542146,0.8,2010,26
2010-07-09,0.53570324,0.57,2010,27
2010-07-17,0.538567,0.57,2010,28
2010-07-25,0.4486745,0.47,2010,29
2010-08-02,0.44790375,0.47,2010,31
2010-08-10,0.5589818,0.57,2010,32
2010-08-18,0.6701137,0.71,2010,33
2010-08-26,0.7618424,0.81,2010,34
2010-09-03,0.5484829,0.58,2010,35
2010-09-11,0.6386204,0.67,2010,36
2010-09-19,0.67862916,0.72,2010,37
2010-09-27,0.6346707,0.67,2010,39
2010-10-05,0.60176116,0.64,2010,40
2010-10-13,0.617402,0.66,2010,41
2010-10-21,0.6587937,0.7,2010,42
2010-10-29,0.64936125,0.68,2010,43
2010-11-06,0.614088,0.66,2010,44
2010-11-14,0.53931564,0.56,2010,45
2010-11-22,0.51446587,0.53,2010,47
2010-11-30,0.39352494,0.42,2010,48
2010-12-08,0.54447603,0.58,2010,49
2010-12-16,0.4045427,0.45,2010,50
2010-12-24,0.39181787,0.43,2010,51
2011-01-01,0.15187263,0.0,2011,52
2011-01-09,0.14120437,0.0,2011,1
2011-01-17,0.13328123,0.0,2011,3
2011-01-25,0.45044285,0.48,2011,4
2011-02-02,0.43649513,0.46,2011,5
2011-02-10,0.2787743,0.29,2011,6
2011-02-18,0.23864643,0.24,2011,7
2011-02-26,0.4300235,0.44,2011,8
2011-03-06,0.4307146,0.45,2011,9
2011-03-14,0.37117767,0.38,2011,11
2011-03-22,0.49508053,0.51,2011,12
2011-03-30,0.32996812,0.33,2011,13
2011-04-07,0.32639453,0.33,2011,14
2011-04-15,0.22805618,0.23,2011,15
2011-04-23,0.3808062,0.4,2011,16
2011-05-01,0.46541888,0.49,2011,17
2011-05-09,0.38795587,0.38,2011,19
2011-05-17,0.2598194,0.23,2011,20
2011-05-25,0.2167172,0.19,2011,21
2011-06-02,0.2681938,0.26,2011,22
2011-06-10,0.61751914,0.65,2011,23
2011-06-18,0.6522147,0.69,2011,24
2011-06-26,0.6083678,0.64,2011,25
2011-07-04,0.5371552,0.57,2011,27
2011-07-12,0.6124524,0.65,2011,28
2011-07-20,0.5926884,0.62,2011,29
2011-07-28,0.7146451,0.76,2011,30
2011-08-05,0.61244845,0.65,2011,31
2011-08-13,0.5794222,0.6,2011,32
2011-08-21,0.34286648,0.35,2011,33
2011-08-29,0.22449955,0.22,2011,35
2011-09-06,0.33117983,0.33,2011,36
2011-09-14,0.3373109,0.34,2011,37
2011-09-22,0.32122,0.32,2011,38
2011-09-30,0.23741591,0.23,2011,39
2011-10-08,0.15978815,0.15,2011,40
2011-10-16,0.26570842,0.25,2011,41
2011-10-24,0.45967087,0.46,2011,43
2011-11-01,0.4647962,0.48,2011,44
2011-11-09,0.4522487,0.47,2011,45
2011-11-17,0.4171814,0.43,2011,46
2011-11-25,0.3612231,0.36,2011,47
2011-12-03,0.2841267,0.28,2011,48
2011-12-11,0.23768097,0.23,2011,49
2011-12-19,0.34827536,0.35,2011,51
2011-12-27,0.4038199,0.4,2011,52
2012-01-04,0.2527567,0.24,2012,1
2012-01-12,0.26624736,0.26,2012,2
2012-01-20,0.28896374,0.29,2012,3
2012-01-28,0.33900693,0.35,2012,4
2012-02-05,0.29697835,0.3,2012,5
2012-02-13,0.6007727,0.63,2012,7
2012-02-21,0.59660673,0.63,2012,8
2012-02-29,0.31950003,0.32,2012,9
2012-03-08,0.19559902,0.19,2012,10
2012-03-16,0.31474736,0.32,2012,11
2012-03-24,0.28173542,0.28,2012,12
2012-04-01,0.22065923,0.22,2012,13
2012-04-09,0.24516304,0.25,2012,15
2012-04-17,0.6352525,0.67,2012,16
2012-04-25,0.6787481,0.72,2012,17
2012-05-03,0.52544004,0.55,2012,18
2012-05-11,0.5020177,0.53,2012,19
2012-05-19,0.40315986,0.42,2012,20
2012-05-27,0.6151642,0.64,2012,21
2012-06-04,0.5426394,0.57,2012,23
2012-06-12,0.5674565,0.6,2012,24
2012-06-20,0.64393735,0.68,2012,25
2012-06-28,0.336224,0.34,2012,26
2012-07-06,0.35584784,0.37,2012,27
2012-07-14,0.3355998,0.34,2012,28
2012-07-22,0.34491146,0.34,2012,29
2012-07-30,0.34804106,0.35,2012,31
2012-08-07,0.26687327,0.26,2012,32
2012-08-15,0.25623402,0.24,2012,33
2012-08-23,0.14902686,0.12,2012,34
2012-08-31,0.09123097,0.06,2012,35
2012-09-08,0.12657586,0.1,2012,36
2012-09-16,0.33984601,0.34,2012,37
2012-09-24,0.5599824,0.58,2012,39
2012-10-02,0.5167226,0.54,2012,40
2012-10-10,0.59070754,0.64,2012,41
2012-10-18,0.5692987,0.61,2012,42
2012-10-26,0.54174626,0.59,2012,43
2012-11-03,0.5196444,0.57,2012,44
2012-11-11,0.59117806,0.63,2012,45
2012-11-19,0.5436353,0.58,2012,47
2012-11-27,0.41831198,0.44,2012,48
2012-12-05,0.48298228,0.52,2012,49
2012-12-13,0.7301297,0.78,2012,50
2012-12-21,0.66953206,0.73,2012,51
2012-12-29,0.56552356,0.61,2012,52
2013-01-06,0.4020064,0.44,2013,1
2013-01-14,0.2909045,0.32,2013,3
2013-01-22,0.43664333,0.49,2013,4
2013-01-30,0.5463812,0.62,2013,5
2013-02-07,0.45357585,0.5,2013,6
2013-02-15,0.37419546,0.41,2013,7
2013-02-23,0.6172098,0.68,2013,8
2013-03-03,0.58638144,0.64,2013,9
2013-03-11,0.45397943,0.49,2013,11
2013-03-19,0.46862513,0.5,2013,12
2013-03-27,0.6115979,0.67,2013,13
2013-04-04,0.56071305,0.61,2013,14
2013-04-12,0.5909901,0.63,2013,15
2013-04-20,0.41184822,0.42,2013,16
2013-04-28,0.27373558,0.28,2013,17
2013-05-06,0.5315919,0.58,2013,19
2013-05-14,0.48576713,0.51,2013,20
2013-05-22,0.49069282,0.53,2013,21
2013-05-30,0.70817685,0.75,2013,22
2013-06-07,0.70018893,0.74,2013,23
2013-06-15,0.45576772,0.44,2013,24
2013-06-23,0.2919446,0.28,2013,25
2013-07-01,0.32294166,0.32,2013,27
2013-07-09,0.5299615,0.58,2013,28
2013-07-17,0.36570412,0.37,2013,29
2013-07-25,0.48472422,0.5,2013,30
2013-08-02,0.36592147,0.37,2013,31
2013-08-10,0.26111686,0.25,2013,32
2013-08-18,0.3882983,0.39,2013,33
2013-08-26,0.44470313,0.44,2013,35
2013-09-03,0.5887275,0.59,2013,36
2013-09-11,0.48808584,0.49,2013,37
2013-09-19,0.42319942,0.42,2013,38
2013-09-27,0.51077765,0.51,2013,39
2013-10-05,0.264855,0.24,2013,40
2013-10-13,0.6014258,0.62,2013,41
2013-10-21,0.73994625,0.79,2013,43
2013-10-29,0.44769114,0.46,2013,44
2013-11-06,0.5416277,0.56,2013,45
2013-11-14,0.49371868,0.53,2013,46
2013-11-22,0.527436,0.57,2013,47
2013-11-30,0.5788154,0.62,2013,48
2013-12-08,0.5883364,0.65,2013,49
2013-12-16,0.45210087,0.49,2013,51
2013-12-24,0.34919274,0.37,2013,52
2014-01-01,0.30365258,0.35,2014,1
2014-01-09,0.3306923,0.36,2014,2
2014-01-17,0.3684292,0.42,2014,3
2014-01-25,0.44506034,0.5,2014,4
2014-02-02,0.4663707,0.52,2014,5
2014-02-10,0.42617652,0.48,2014,7
2014-02-18,0.45800444,0.5,2014,8
2014-02-26,0.49962655,0.56,2014,9
2014-03-06,0.52590424,0.57,2014,10
2014-03-14,0.42269212,0.45,2014,11
2014-03-22,0.40998507,0.43,2014,12
2014-03-30,0.6527173,0.7,2014,13
2014-04-07,0.60764533,0.64,2014,15
2014-04-15,0.46310532,0.49,2014,16
2014-04-23,0.49183425,0.52,2014,17
2014-05-01,0.43844002,0.46,2014,18
2014-05-09,0.6048592,0.64,2014,19
2014-05-17,0.42440888,0.43,2014,20
2014-05-25,0.36390033,0.36,2014,21
2014-06-02,0.5141766,0.53,2014,23
2014-06-10,0.24937107,0.25,2014,24
2014-06-18,0.18505818,0.17,2014,25
2014-06-26,0.5393581,0.56,2014,26
2014-07-04,0.79645246,0.86,2014,27
2014-07-12,0.7632315,0.84,2014,28
2014-07-20,0.637127,0.68,2014,29
2014-07-28,0.78010035,0.84,2014,31
2014-08-05,0.86920816,0.94,2014,32
2014-08-13,0.75197375,0.81,2014,33
2014-08-21,0.7627278,0.82,2014,34
2014-08-29,0.79825926,0.86,2014,35
2014-09-06,0.73795456,0.8,2014,36
2014-09-14,0.6661454,0.72,2014,37
2014-09-22,0.6646088,0.71,2014,39
