,mean,median,year,week
2016-01-31,0.6364636,0.66,2016,4
2016-02-08,0.28104496,0.28,2016,6
2016-02-16,0.36657315,0.38,2016,7
2016-02-24,0.44012383,0.46,2016,8
2016-03-03,0.501978,0.52,2016,9
2016-03-11,0.5905066,0.61,2016,10
2016-03-19,0.6042781,0.62,2016,11
2016-03-27,0.5769331,0.6,2016,12
2016-04-04,0.61552876,0.65,2016,14
2016-04-12,0.589296,0.61,2016,15
2016-04-20,0.49678573,0.53,2016,16
2016-04-28,0.48950392,0.53,2016,17
2016-05-06,0.6690786,0.71,2016,18
2016-05-14,0.5651584,0.6,2016,19
2016-05-22,0.6376891,0.66,2016,20
2016-05-30,0.6309998,0.66,2016,22
2016-06-07,0.5429518,0.57,2016,23
2016-06-15,0.62787855,0.65,2016,24
2016-06-23,0.76786125,0.8,2016,25
2016-07-01,0.65143466,0.68,2016,26
2016-07-09,0.49821454,0.52,2016,27
2016-07-17,0.5632829,0.58,2016,28
2016-07-25,0.4898568,0.5,2016,30
2016-08-02,0.4717293,0.48,2016,31
2016-08-10,0.4828542,0.49,2016,32
2016-08-18,0.61455923,0.62,2016,33
2016-08-26,0.4621321,0.46,2016,34
2016-09-03,0.5025893,0.51,2016,35
2016-09-11,0.30813223,0.3,2016,36
2016-09-19,0.4007659,0.39,2016,38
2016-09-27,0.31344032,0.3,2016,39
2016-10-05,0.4385434,0.44,2016,40
2016-10-13,0.4940006,0.5,2016,41
2016-10-21,0.73178995,0.76,2016,42
2016-10-29,0.5999201,0.61,2016,43
2016-11-06,0.51467925,0.54,2016,44
2016-11-14,0.5603308,0.57,2016,46
2016-11-22,0.6778257,0.7,2016,47
2016-11-30,0.47440308,0.48,2016,48
2016-12-08,0.50412387,0.51,2016,49
2016-12-16,0.4070142,0.41,2016,50
2016-12-24,0.39187956,0.4,2016,51
2017-01-01,0.36742634,0.37,2017,52
2017-01-09,0.46170858,0.47,2017,2
2017-01-17,0.5201717,0.54,2017,3
2017-01-25,0.4553904,0.45,2017,4
2017-02-02,0.29807755,0.28,2017,5
2017-02-10,0.24315321,0.24,2017,6
2017-02-18,0.2581464,0.26,2017,7
2017-02-26,0.3299955,0.33,2017,8
2017-03-06,0.36279732,0.37,2017,10
2017-03-14,0.31905386,0.33,2017,11
2017-03-22,0.3216587,0.33,2017,12
2017-03-30,0.44692624,0.47,2017,13
2017-04-07,0.33837205,0.35,2017,14
2017-04-15,0.34011197,0.36,2017,15
2017-04-23,0.6236611,0.66,2017,16
2017-05-01,0.6479216,0.68,2017,18
2017-05-09,0.5690975,0.59,2017,19
2017-05-17,0.5309462,0.56,2017,20
2017-05-25,0.45178685,0.48,2017,21
2017-06-02,0.35755116,0.37,2017,22
2017-06-10,0.35775945,0.37,2017,23
2017-06-18,0.32387573,0.32,2017,24
2017-06-26,0.3077268,0.3,2017,26
2017-07-04,0.5247518,0.53,2017,27
2017-07-12,0.31338915,0.3,2017,28
2017-07-20,0.41064933,0.39,2017,29
2017-07-28,0.33097377,0.32,2017,30
2017-08-05,0.23163222,0.2,2017,31
2017-08-13,0.26857853,0.25,2017,32
2017-08-21,0.21489802,0.19,2017,34
2017-08-29,0.2593847,0.24,2017,35
2017-09-06,0.27565196,0.27,2017,36
2017-09-14,0.44497362,0.44,2017,37
2017-09-22,0.62784773,0.63,2017,38
2017-09-30,0.52307796,0.53,2017,39
2017-10-08,0.6105346,0.63,2017,40
2017-10-16,0.44830793,0.46,2017,42
2017-10-24,0.34757823,0.35,2017,43
2017-11-01,0.48175377,0.49,2017,44
2017-11-09,0.34453067,0.33,2017,45
2017-11-17,0.55378556,0.57,2017,46
2017-11-25,0.39376742,0.39,2017,47
2017-12-03,0.5832131,0.61,2017,48
2017-12-11,0.4995632,0.51,2017,50
2017-12-19,0.39558965,0.4,2017,51
2017-12-27,0.41681397,0.43,2017,52
2018-01-04,0.29288715,0.33,2018,1
2018-01-12,0.22367004,0.23,2018,2
2018-01-20,0.2898993,0.3,2018,3
2018-01-28,0.3442005,0.34,2018,4
2018-02-05,0.2683998,0.26,2018,6
2018-02-13,0.39669642,0.4,2018,7
2018-02-21,0.5389504,0.56,2018,8
2018-03-01,0.7096453,0.74,2018,9
2018-03-09,0.666782,0.7,2018,10
2018-03-17,0.41043687,0.41,2018,11
2018-03-25,0.5390112,0.55,2018,12
2018-04-02,0.60149556,0.61,2018,14
2018-04-10,0.5481353,0.56,2018,15
2018-04-18,0.472354,0.48,2018,16
2018-04-26,0.2707224,0.27,2018,17
2018-05-04,0.26600453,0.27,2018,18
2018-05-12,0.43382865,0.45,2018,19
2018-05-20,0.4757638,0.5,2018,20
2018-05-28,0.5767257,0.61,2018,22
2018-06-05,0.52251476,0.55,2018,23
2018-06-13,0.57608294,0.6,2018,24
2018-06-21,0.56036,0.59,2018,25
2018-06-29,0.613627,0.64,2018,26
2018-07-07,0.6309028,0.66,2018,27
2018-07-15,0.63560253,0.67,2018,28
2018-07-23,0.6063489,0.63,2018,30
2018-07-31,0.5682031,0.6,2018,31
2018-08-08,0.4679711,0.49,2018,32
2018-08-16,0.38384843,0.38,2018,33
2018-08-24,0.45504016,0.46,2018,34
2018-09-01,0.47333524,0.48,2018,35
2018-09-09,0.6028159,0.61,2018,36
2018-09-17,0.46607354,0.48,2018,38
2018-09-25,0.4037297,0.41,2018,39
2018-10-03,0.38046807,0.38,2018,40
2018-10-11,0.5881518,0.6,2018,41
2018-10-19,0.36355448,0.37,2018,42
2018-10-27,0.38736713,0.4,2018,43
2018-11-04,0.36194164,0.37,2018,44
2018-11-12,0.36413914,0.37,2018,46
2018-11-20,0.44346347,0.46,2018,47
2018-11-28,0.5784098,0.6,2018,48
2018-12-06,0.5296752,0.54,2018,49
2018-12-14,0.36584523,0.37,2018,50
2018-12-22,0.54229677,0.57,2018,51
2018-12-30,0.44332,0.47,2018,52
2019-01-07,0.40591386,0.42,2019,2
2019-01-15,0.47576582,0.5,2019,3
2019-01-23,0.3637786,0.36,2019,4
2019-01-31,0.43625978,0.45,2019,5
2019-02-08,0.47831494,0.49,2019,6
2019-02-16,0.3025655,0.3,2019,7
2019-02-24,0.24054548,0.24,2019,8
2019-03-04,0.24120684,0.24,2019,10
2019-03-12,0.26800293,0.26,2019,11
2019-03-20,0.31996605,0.34,2019,12
2019-03-28,0.38163882,0.39,2019,13
2019-04-05,0.36821738,0.37,2019,14
2019-04-13,0.37737936,0.39,2019,15
2019-04-21,0.5647511,0.58,2019,16
2019-04-29,0.4805899,0.51,2019,18
2019-05-07,0.6260493,0.66,2019,19
2019-05-15,0.618907,0.65,2019,20
2019-05-23,0.73359114,0.77,2019,21
2019-05-31,0.6829619,0.72,2019,22
2019-06-08,0.6570868,0.7,2019,23
2019-06-16,0.3772996,0.38,2019,24
2019-06-24,0.41860265,0.43,2019,26
2019-07-02,0.44084293,0.46,2019,27
2019-07-10,0.3897337,0.4,2019,28
2019-07-18,0.5149646,0.53,2019,29
2019-07-26,0.79114574,0.85,2019,30
2019-08-03,0.46819368,0.5,2019,31
2019-08-11,0.65092653,0.69,2019,32
2019-08-19,0.56738025,0.59,2019,34
2019-08-27,0.53664434,0.55,2019,35
2019-09-04,0.57213175,0.59,2019,36
2019-09-12,0.54092276,0.55,2019,37
2019-09-20,0.5815067,0.59,2019,38
2019-09-28,0.5031705,0.51,2019,39
2019-10-06,0.43989396,0.45,2019,40
2019-10-14,0.602455,0.63,2019,42
2019-10-22,0.47197485,0.49,2019,43
2019-10-30,0.3296289,0.34,2019,44
2019-11-07,0.2897356,0.3,2019,45
2019-11-15,0.51146954,0.53,2019,46
2019-11-23,0.56221044,0.59,2019,47
2019-12-01,0.41696706,0.42,2019,48
2019-12-09,0.32718617,0.34,2019,50
2019-12-17,0.51945114,0.54,2019,51
2019-12-25,0.45259473,0.46,2019,52
2020-01-02,0.3940412,0.41,2020,1
2020-01-10,0.41243383,0.43,2020,2
2020-01-18,0.5039077,0.52,2020,3
2020-01-26,0.3087281,0.32,2020,4
2020-02-03,0.30076072,0.31,2020,6
2020-02-11,0.27009198,0.28,2020,7
2020-02-19,0.29724228,0.32,2020,8
2020-02-27,0.4427637,0.46,2020,9
2020-03-06,0.44536126,0.46,2020,10
2020-03-14,0.42202884,0.45,2020,11
2020-03-22,0.6134079,0.64,2020,12
2020-03-30,0.609263,0.64,2020,14
2020-04-07,0.25697237,0.26,2020,15
2020-04-15,0.37539634,0.38,2020,16
2020-04-23,0.37980995,0.4,2020,17
2020-05-01,0.4241445,0.45,2020,18
2020-05-09,0.35876957,0.37,2020,19
2020-05-17,0.4088227,0.42,2020,20
2020-05-25,0.46040097,0.47,2020,22
2020-06-02,0.4547401,0.46,2020,23
2020-06-10,0.71211374,0.75,2020,24
2020-06-18,0.53544885,0.56,2020,25
2020-06-26,0.37118822,0.38,2020,26
2020-07-04,0.52171797,0.53,2020,27
2020-07-12,0.6377003,0.66,2020,28
2020-07-20,0.5592518,0.58,2020,30
2020-07-28,0.47156283,0.48,2020,31
2020-08-05,0.5773596,0.61,2020,32
2020-08-13,0.48904142,0.51,2020,33
2020-08-21,0.46136418,0.47,2020,34
2020-08-29,0.590833,0.6,2020,35
2020-09-06,0.39835307,0.4,2020,36
2020-09-14,0.27309588,0.26,2020,38
2020-09-22,0.56212497,0.57,2020,39
2020-09-30,0.6304561,0.64,2020,40
2020-10-08,0.54092616,0.55,2020,41
2020-10-16,0.58532286,0.61,2020,42
2020-10-24,0.5766928,0.59,2020,43
2020-11-01,0.3890975,0.39,2020,44
2020-11-09,0.27513576,0.27,2020,46
2020-11-17,0.49729574,0.51,2020,47
2020-11-25,0.4662267,0.48,2020,48
2020-12-03,0.47132263,0.49,2020,49
2020-12-11,0.372474,0.38,2020,50
2020-12-19,0.38974547,0.41,2020,51
2020-12-27,0.4450153,0.49,2020,52
2021-01-04,0.15755606,0.0,2021,1
2021-01-12,0.46786785,0.54,2021,2
2021-01-20,0.31838807,0.33,2021,3
2021-01-28,0.4123691,0.46,2021,4
2021-02-05,0.23038815,0.24,2021,5
2021-02-13,0.25854048,0.27,2021,6
2021-02-21,0.21965049,0.22,2021,7
2021-03-01,0.27240205,0.29,2021,9
2021-03-09,0.2956873,0.32,2021,10
2021-03-17,0.308753,0.35,2021,11
2021-03-25,0.30572885,0.34,2021,12
2021-04-02,0.34045,0.4,2021,13
2021-04-10,0.3487009,0.44,2021,14
2021-04-18,0.25552678,0.28,2021,15
2021-04-26,0.38942835,0.5,2021,17
2021-05-04,0.3637949,0.5,2021,18
2021-05-12,0.41934493,0.5,2021,19
2021-05-20,0.38305655,0.5,2021,20
2021-05-28,0.42103496,0.5,2021,21
2021-06-05,0.40551537,0.43,2021,22
2021-06-13,0.32620963,0.34,2021,23
2021-06-21,0.15139852,0.12,2021,25
2021-06-29,0.12772392,0.08,2021,26
2021-07-07,0.11632101,0.04,2021,27
2021-07-15,0.11913266,0.05,2021,28
2021-07-23,0.13246976,0.07,2021,29
2021-07-31,0.12167963,0.03,2021,30
2021-08-08,0.08074661,0.0,2021,31
2021-08-16,0.05879091,0.0,2021,33
2021-08-24,0.077079386,0.0,2021,34
2021-09-01,0.18660358,0.15,2021,35
2021-09-09,0.09702353,0.03,2021,36
2021-09-17,0.24705729,0.23,2021,37
2021-09-25,0.40540135,0.41,2021,38
2021-10-03,0.43429443,0.49,2021,39
2021-10-11,0.5153325,0.5,2021,41
2021-10-19,0.55115116,0.5,2021,42
2021-10-27,0.54585683,0.5,2021,43
2021-11-04,0.51414263,0.5,2021,44
2021-11-12,0.11542666,0.0,2021,45
2021-11-20,0.54716027,0.54,2021,46
2021-11-28,0.5281809,0.5,2021,47
2021-12-06,0.5431473,0.51,2021,49
2021-12-14,0.54884315,0.51,2021,50
2021-12-22,0.32648614,0.41,2021,51
2021-12-30,0.17305164,0.0,2021,52
2022-01-07,0.4262811,0.45,2022,1
2022-01-15,0.35243502,0.39,2022,2
2022-01-23,0.32284686,0.34,2022,3
2022-01-31,0.26986468,0.27,2022,5
2022-02-08,0.18155102,0.17,2022,6
2022-02-16,0.20701918,0.2,2022,7
2022-02-24,0.23513763,0.24,2022,8
2022-03-04,0.25522143,0.27,2022,9
2022-03-12,0.2411971,0.24,2022,10
2022-03-20,0.27028713,0.29,2022,11
2022-03-28,0.24651046,0.25,2022,13
2022-04-05,0.31436038,0.36,2022,14
2022-04-13,0.52699107,0.55,2022,15
2022-04-21,0.48215044,0.51,2022,16
2022-04-29,0.50490177,0.55,2022,17
2022-05-07,0.31075427,0.44,2022,18
2022-05-15,0.39639327,0.5,2022,19
2022-05-23,0.40089524,0.48,2022,21
2022-05-31,0.22450264,0.18,2022,22
2022-06-08,0.4830974,0.55,2022,23
2022-06-16,0.3778717,0.4,2022,24
2022-06-24,0.28963324,0.28,2022,25
2022-07-02,0.18940336,0.17,2022,26
2022-07-10,0.28862944,0.27,2022,27
2022-07-18,0.19280127,0.17,2022,29
2022-07-26,0.13451067,0.11,2022,30
2022-08-03,0.19568378,0.17,2022,31
2022-08-11,0.1663827,0.13,2022,32
2022-08-19,0.33824056,0.33,2022,33
