,mean,median,year,week
2008-06-25,0.52179146,0.55,2008,26
2008-07-03,0.57458586,0.61,2008,27
2008-07-11,0.67325795,0.72,2008,28
2008-07-19,0.57822335,0.62,2008,29
2008-07-27,0.49800393,0.53,2008,30
2008-08-04,0.62858933,0.67,2008,32
2008-08-12,0.6305299,0.67,2008,33
2008-08-20,0.5181864,0.55,2008,34
2008-08-28,0.4877422,0.5,2008,35
2008-09-05,0.3826917,0.38,2008,36
2008-09-13,0.61324877,0.64,2008,37
2008-09-21,0.47889555,0.49,2008,38
2008-09-29,0.5389632,0.54,2008,40
2008-10-07,0.22588402,0.21,2008,41
2008-10-15,0.1916341,0.17,2008,42
2008-10-23,0.35511085,0.35,2008,43
2008-10-31,0.4067265,0.43,2008,44
2008-11-08,0.35366255,0.36,2008,45
2008-11-16,0.31439644,0.31,2008,46
2008-11-24,0.4051449,0.45,2008,48
2008-12-02,0.39308178,0.43,2008,49
2008-12-10,0.24241848,0.26,2008,50
2008-12-18,0.2364338,0.25,2008,51
2008-12-26,0.19372691,0.19,2008,52
2009-01-03,0.00014024551,0.0,2009,1
2009-01-11,0.0036137146,0.0,2009,2
2009-01-19,0.008004554,0.0,2009,4
2009-01-27,0.22747293,0.24,2009,5
2009-02-04,0.23137671,0.25,2009,6
2009-02-12,0.33578932,0.37,2009,7
2009-02-20,0.33405623,0.36,2009,8
2009-02-28,0.21182616,0.23,2009,9
2009-03-08,0.28279832,0.29,2009,10
2009-03-16,0.27257493,0.27,2009,12
2009-03-24,0.27707234,0.26,2009,13
2009-04-01,0.41817847,0.44,2009,14
2009-04-09,0.37065238,0.39,2009,15
2009-04-17,0.37754092,0.38,2009,16
2009-04-25,0.64402294,0.7,2009,17
2009-05-03,0.36406413,0.37,2009,18
2009-05-11,0.31108502,0.31,2009,20
2009-05-19,0.23533064,0.225,2009,21
2009-05-27,0.275229,0.27,2009,22
2009-06-04,0.3134286,0.3,2009,23
2009-06-12,0.4162546,0.43,2009,24
2009-06-20,0.58844215,0.62,2009,25
2009-06-28,0.63319993,0.68,2009,26
2009-07-06,0.62715876,0.68,2009,28
2009-07-14,0.6141654,0.66,2009,29
2009-07-22,0.4892413,0.5,2009,30
2009-07-30,0.5107035,0.53,2009,31
2009-08-07,0.55100185,0.58,2009,32
2009-08-15,0.39517584,0.42,2009,33
2009-08-23,0.37050754,0.38,2009,34
2009-08-31,0.38492343,0.39,2009,36
2009-09-08,0.31098005,0.3,2009,37
2009-09-16,0.49169517,0.5,2009,38
2009-09-24,0.3331006,0.34,2009,39
2009-10-02,0.37808275,0.38,2009,40
2009-10-10,0.42413574,0.43,2009,41
2009-10-18,0.6095007,0.63,2009,42
2009-10-26,0.43299463,0.44,2009,44
2009-11-03,0.58545804,0.62,2009,45
2009-11-11,0.5021905,0.53,2009,46
2009-11-19,0.32623813,0.34,2009,47
2009-11-27,0.38270557,0.4,2009,48
2009-12-05,0.40992147,0.46,2009,49
2009-12-13,0.4720865,0.53,2009,50
2009-12-21,0.32472774,0.0,2009,52
2009-12-29,0.086512014,0.0,2009,53
2010-01-06,0.086512014,0.0,2010,1
2010-01-14,0.39675257,0.46,2010,2
2010-01-22,0.34975845,0.38,2010,3
2010-01-30,0.5251587,0.62,2010,4
2010-02-07,0.5675142,0.67,2010,5
2010-02-15,0.38891867,0.44,2010,7
2010-02-23,0.42972547,0.48,2010,8
2010-03-03,0.39133182,0.44,2010,9
2010-03-11,0.39849195,0.44,2010,10
2010-03-19,0.63594043,0.71,2010,11
2010-03-27,0.52475584,0.58,2010,12
2010-04-04,0.40673873,0.43,2010,13
2010-04-12,0.61877644,0.67,2010,15
2010-04-20,0.50755346,0.54,2010,16
2010-04-28,0.46662125,0.49,2010,17
2010-05-06,0.4243239,0.44,2010,18
2010-05-14,0.53673905,0.58,2010,19
2010-05-22,0.6208679,0.68,2010,20
2010-05-30,0.27048936,0.25,2010,21
2010-06-07,0.25509337,0.23,2010,23
2010-06-15,0.24915092,0.24,2010,24
2010-06-23,0.44413474,0.46,2010,25
2010-07-01,0.7462721,0.8,2010,26
2010-07-09,0.44087085,0.46,2010,27
2010-07-17,0.43736473,0.46,2010,28
