,mean,median,year,week
2017-06-26,0.4323605,0.45,2017,26
2017-07-04,0.5928553,0.63,2017,27
2017-07-12,0.36854953,0.39,2017,28
2017-07-20,0.5706191,0.6,2017,29
2017-07-28,0.52760625,0.55,2017,30
2017-08-05,0.40148503,0.43,2017,31
2017-08-13,0.5687188,0.59,2017,32
2017-08-21,0.3785955,0.39,2017,34
2017-08-29,0.30169854,0.3,2017,35
2017-09-06,0.39660868,0.39,2017,36
2017-09-14,0.5701579,0.58,2017,37
2017-09-22,0.6892615,0.71,2017,38
2017-09-30,0.5401885,0.55,2017,39
2017-10-08,0.46681562,0.47,2017,40
2017-10-16,0.3016193,0.3,2017,42
2017-10-24,0.2448871,0.24,2017,43
2017-11-01,0.5073751,0.52,2017,44
2017-11-09,0.3350625,0.33,2017,45
2017-11-17,0.52751064,0.54,2017,46
2017-11-25,0.36023864,0.36,2017,47
2017-12-03,0.59336513,0.62,2017,48
2017-12-11,0.5231182,0.55,2017,50
2017-12-19,0.44585896,0.46,2017,51
2017-12-27,0.4094138,0.42,2017,52
2018-01-04,0.31411707,0.32,2018,1
2018-01-12,0.3114439,0.33,2018,2
2018-01-20,0.32104367,0.34,2018,3
2018-01-28,0.3983224,0.42,2018,4
2018-02-05,0.30067596,0.31,2018,6
2018-02-13,0.44992363,0.47,2018,7
2018-02-21,0.50960886,0.54,2018,8
2018-03-01,0.6557416,0.69,2018,9
2018-03-09,0.72118026,0.76,2018,10
2018-03-17,0.5276261,0.56,2018,11
2018-03-25,0.7135988,0.76,2018,12
2018-04-02,0.6605404,0.7,2018,14
2018-04-10,0.66088194,0.71,2018,15
2018-04-18,0.6308009,0.67,2018,16
2018-04-26,0.3517716,0.37,2018,17
2018-05-04,0.35764623,0.37,2018,18
2018-05-12,0.5212687,0.53,2018,19
2018-05-20,0.507457,0.53,2018,20
2018-05-28,0.62244856,0.65,2018,22
2018-06-05,0.48532155,0.5,2018,23
2018-06-13,0.561518,0.59,2018,24
2018-06-21,0.5821197,0.61,2018,25
2018-06-29,0.5644613,0.59,2018,26
2018-07-07,0.43908244,0.46,2018,27
2018-07-15,0.52361864,0.55,2018,28
2018-07-23,0.5998119,0.64,2018,30
2018-07-31,0.55638945,0.59,2018,31
2018-08-08,0.41983846,0.45,2018,32
2018-08-16,0.5337376,0.57,2018,33
2018-08-24,0.43561733,0.45,2018,34
2018-09-01,0.4819493,0.5,2018,35
2018-09-09,0.6668585,0.69,2018,36
2018-09-17,0.40335822,0.42,2018,38
2018-09-25,0.39117277,0.4,2018,39
2018-10-03,0.32218125,0.32,2018,40
2018-10-11,0.48475268,0.49,2018,41
2018-10-19,0.2693469,0.26,2018,42
2018-10-27,0.21949843,0.21,2018,43
2018-11-04,0.19047771,0.18,2018,44
2018-11-12,0.37856278,0.37,2018,46
2018-11-20,0.40896112,0.42,2018,47
2018-11-28,0.51949245,0.53,2018,48
2018-12-06,0.49001694,0.51,2018,49
2018-12-14,0.3156012,0.33,2018,50
2018-12-22,0.40968496,0.42,2018,51
2018-12-30,0.37002864,0.38,2018,52
2019-01-07,0.31228703,0.32,2019,2
2019-01-15,0.447713,0.47,2019,3
2019-01-23,0.3999604,0.41,2019,4
2019-01-31,0.4856742,0.5,2019,5
2019-02-08,0.42895955,0.43,2019,6
2019-02-16,0.33725336,0.34,2019,7
2019-02-24,0.27731392,0.28,2019,8
2019-03-04,0.22408284,0.22,2019,10
2019-03-12,0.29638565,0.3,2019,11
2019-03-20,0.25765547,0.26,2019,12
2019-03-28,0.43331203,0.45,2019,13
2019-04-05,0.3161708,0.32,2019,14
2019-04-13,0.28711295,0.28,2019,15
2019-04-21,0.6425643,0.69,2019,16
2019-04-29,0.45425057,0.46,2019,18
2019-05-07,0.75249857,0.79,2019,19
2019-05-15,0.6605704,0.7,2019,20
2019-05-23,0.79881203,0.85,2019,21
2019-05-31,0.74824953,0.79,2019,22
2019-06-08,0.6218814,0.65,2019,23
2019-06-16,0.31489074,0.32,2019,24
2019-06-24,0.33703008,0.34,2019,26
2019-07-02,0.33498672,0.34,2019,27
2019-07-10,0.19404244,0.19,2019,28
2019-07-18,0.31470153,0.31,2019,29
2019-07-26,0.4729857,0.49,2019,30
2019-08-03,0.2996798,0.31,2019,31
2019-08-11,0.4521382,0.48,2019,32
2019-08-19,0.6161146,0.65,2019,34
2019-08-27,0.58317685,0.61,2019,35
2019-09-04,0.49175104,0.51,2019,36
2019-09-12,0.50551003,0.52,2019,37
2019-09-20,0.61672777,0.64,2019,38
2019-09-28,0.5481274,0.56,2019,39
2019-10-06,0.4621876,0.47,2019,40
2019-10-14,0.6047844,0.62,2019,42
2019-10-22,0.56523824,0.58,2019,43
2019-10-30,0.4966143,0.51,2019,44
2019-11-07,0.5350315,0.56,2019,45
2019-11-15,0.58414054,0.62,2019,46
2019-11-23,0.6400747,0.69,2019,47
2019-12-01,0.44024807,0.44,2019,48
2019-12-09,0.35449463,0.37,2019,50
2019-12-17,0.48533827,0.51,2019,51
2019-12-25,0.45439938,0.47,2019,52
2020-01-02,0.3992196,0.43,2020,1
2020-01-10,0.45049235,0.47,2020,2
2020-01-18,0.5299623,0.56,2020,3
2020-01-26,0.374755,0.39,2020,4
2020-02-03,0.3344471,0.34,2020,6
2020-02-11,0.27518326,0.28,2020,7
2020-02-19,0.29027787,0.29,2020,8
2020-02-27,0.44615677,0.46,2020,9
2020-03-06,0.49441037,0.51,2020,10
2020-03-14,0.46097556,0.48,2020,11
2020-03-22,0.526706,0.55,2020,12
2020-03-30,0.5181861,0.54,2020,14
2020-04-07,0.227708,0.23,2020,15
2020-04-15,0.30292875,0.3,2020,16
2020-04-23,0.3783759,0.38,2020,17
2020-05-01,0.41989923,0.43,2020,18
2020-05-09,0.3257537,0.32,2020,19
2020-05-17,0.6547371,0.68,2020,20
2020-05-25,0.6069008,0.63,2020,22
2020-06-02,0.5403814,0.56,2020,23
2020-06-10,0.72802454,0.77,2020,24
2020-06-18,0.6396869,0.68,2020,25
2020-06-26,0.50824034,0.55,2020,26
2020-07-04,0.61304516,0.65,2020,27
2020-07-12,0.6469299,0.68,2020,28
2020-07-20,0.46378076,0.49,2020,30
2020-07-28,0.42400554,0.45,2020,31
2020-08-05,0.6366395,0.68,2020,32
2020-08-13,0.5529967,0.59,2020,33
2020-08-21,0.464388,0.49,2020,34
2020-08-29,0.6970667,0.72,2020,35
2020-09-06,0.462482,0.47,2020,36
2020-09-14,0.29081348,0.29,2020,38
2020-09-22,0.71499693,0.73,2020,39
2020-09-30,0.62228394,0.64,2020,40
2020-10-08,0.5783586,0.6,2020,41
2020-10-16,0.6488446,0.67,2020,42
2020-10-24,0.6396819,0.66,2020,43
2020-11-01,0.46031138,0.47,2020,44
2020-11-09,0.33759874,0.34,2020,46
2020-11-17,0.56020015,0.58,2020,47
2020-11-25,0.49591848,0.51,2020,48
2020-12-03,0.42609602,0.47,2020,49
2020-12-11,0.41774452,0.45,2020,50
2020-12-19,0.4375349,0.49,2020,51
2020-12-27,0.39972636,0.47,2020,52
2021-01-04,0.47590292,0.54,2021,1
2021-01-12,0.50442654,0.56,2021,2
2021-01-20,0.18159063,0.0,2021,3
2021-01-28,0.44131562,0.49,2021,4
2021-02-05,0.19096217,0.18,2021,5
2021-02-13,0.30067387,0.32,2021,6
2021-02-21,0.20653352,0.21,2021,7
2021-03-01,0.25685236,0.26,2021,9
2021-03-09,0.27013904,0.28,2021,10
2021-03-17,0.2616691,0.27,2021,11
2021-03-25,0.26150218,0.27,2021,12
2021-04-02,0.24368976,0.25,2021,13
2021-04-10,0.3417193,0.4,2021,14
2021-04-18,0.2762189,0.3,2021,15
2021-04-26,0.23010156,0.22,2021,17
2021-05-04,0.29453036,0.33,2021,18
2021-05-12,0.29101926,0.32,2021,19
2021-05-20,0.2923826,0.31,2021,20
2021-05-28,0.35068884,0.41,2021,21
2021-06-05,0.40513152,0.44,2021,22
2021-06-13,0.43294168,0.46,2021,23
2021-06-21,0.3208954,0.34,2021,25
2021-06-29,0.32463804,0.35,2021,26
2021-07-07,0.4256254,0.47,2021,27
2021-07-15,0.5447119,0.62,2021,28
2021-07-23,0.5022922,0.56,2021,29
2021-07-31,0.5941063,0.68,2021,30
2021-08-08,0.53606236,0.58,2021,31
2021-08-16,0.43329358,0.47,2021,33
2021-08-24,0.43485636,0.46,2021,34
2021-09-01,0.41923764,0.43,2021,35
2021-09-09,0.33647645,0.33,2021,36
2021-09-17,0.46538016,0.49,2021,37
2021-09-25,0.48364726,0.49,2021,38
2021-10-03,0.47786897,0.49,2021,39
2021-10-11,0.629723,0.62,2021,41
2021-10-19,0.5777755,0.56,2021,42
2021-10-27,0.5767649,0.54,2021,43
2021-11-04,0.6120535,0.64,2021,44
2021-11-12,0.17155832,0.0,2021,45
2021-11-20,0.6342419,0.68,2021,46
2021-11-28,0.60448533,0.64,2021,47
2021-12-06,0.5968552,0.62,2021,49
2021-12-14,0.6129399,0.65,2021,50
2021-12-22,0.37410957,0.41,2021,51
2021-12-30,0.02322897,0.0,2021,52
2022-01-07,0.41398302,0.44,2022,1
2022-01-15,0.4078051,0.42,2022,2
2022-01-23,0.34062773,0.35,2022,3
2022-01-31,0.25515595,0.26,2022,5
2022-02-08,0.16773838,0.16,2022,6
2022-02-16,0.22199701,0.22,2022,7
2022-02-24,0.21253875,0.21,2022,8
2022-03-04,0.20312358,0.2,2022,9
2022-03-12,0.20088795,0.19,2022,10
2022-03-20,0.22646467,0.22,2022,11
2022-03-28,0.22671776,0.22,2022,13
2022-04-05,0.2425699,0.25,2022,14
2022-04-13,0.4197511,0.42,2022,15
2022-04-21,0.3590761,0.37,2022,16
2022-04-29,0.41524845,0.43,2022,17
2022-05-07,0.21668638,0.2,2022,18
2022-05-15,0.29046714,0.3,2022,19
2022-05-23,0.32534692,0.35,2022,21
2022-05-31,0.14731027,0.0,2022,22
2022-06-08,0.5169518,0.59,2022,23
2022-06-16,0.38637966,0.4,2022,24
2022-06-24,0.29793492,0.3,2022,25
2022-07-02,0.3315774,0.34,2022,26
2022-07-10,0.24997713,0.24,2022,27
2022-07-18,0.14611676,0.11,2022,29
2022-07-26,0.1334488,0.08,2022,30
2022-08-03,0.15723047,0.11,2022,31
2022-08-11,0.120293856,0.04,2022,32
2022-08-19,0.26647198,0.25,2022,33
