,mean,median,year,week
2001-01-05,0.27805966,0.09,2001,1
2001-01-13,0.4451589,0.48,2001,2
2001-01-21,0.4889818,0.52,2001,3
2001-01-29,0.36248717,0.37,2001,5
2001-02-06,0.43073237,0.45,2001,6
2001-02-14,0.31145874,0.32,2001,7
2001-02-22,0.29640493,0.3,2001,8
2001-03-02,0.6212049,0.62,2001,9
2001-03-10,0.48884007,0.51,2001,10
2001-03-18,0.43331695,0.43,2001,11
2001-03-26,0.44831687,0.46,2001,13
2001-04-03,0.6299505,0.65,2001,14
2001-04-11,0.55255485,0.56,2001,15
2001-04-19,0.66672665,0.69,2001,16
2001-04-27,0.4674681,0.47,2001,17
2001-05-05,0.40462452,0.41,2001,18
2001-05-13,0.39871398,0.4,2001,19
2001-05-21,0.55376476,0.57,2001,21
2001-05-29,0.27879933,0.28,2001,22
2001-06-06,0.38836324,0.38,2001,23
2001-06-14,0.32113275,0.31,2001,24
2001-06-22,0.0,0.0,2001,25
2001-06-30,0.4777783,0.48,2001,26
2001-07-08,0.5051211,0.51,2001,27
2001-07-16,0.6238512,0.63,2001,29
2001-07-24,0.48024088,0.48,2001,30
2001-08-01,0.39173192,0.4,2001,31
2001-08-09,0.575933,0.59,2001,32
2001-08-17,0.38086832,0.38,2001,33
2001-08-25,0.29387403,0.28,2001,34
2001-09-02,0.5480098,0.55,2001,35
2001-09-10,0.4510549,0.45,2001,37
2001-09-18,0.549534,0.56,2001,38
2001-09-26,0.5969183,0.6,2001,39
2001-10-04,0.5962662,0.6,2001,40
2001-10-12,0.42432496,0.43,2001,41
2001-10-20,0.45227084,0.45,2001,42
2001-10-28,0.5100801,0.52,2001,43
2001-11-05,0.4744818,0.48,2001,45
2001-11-13,0.6811344,0.69,2001,46
2001-11-21,0.5970749,0.6,2001,47
2001-11-29,0.44210675,0.44,2001,48
2001-12-07,0.3621018,0.36,2001,49
2001-12-15,0.5213943,0.53,2001,50
2001-12-23,0.32753828,0.39,2001,51
2001-12-31,0.1879605,0.2,2001,1
2002-01-08,0.25138438,0.27,2002,2
2002-01-16,0.23092303,0.24,2002,3
2002-01-24,0.19496587,0.17,2002,4
2002-02-01,0.2952335,0.31,2002,5
2002-02-09,0.26242775,0.25,2002,6
2002-02-17,0.24566378,0.22,2002,7
2002-02-25,0.31680402,0.3,2002,9
2002-03-05,0.3218409,0.32,2002,10
2002-03-13,0.29044393,0.29,2002,11
2002-03-21,0.41304874,0.41,2002,12
2002-03-29,0.45983964,0.45,2002,13
2002-04-06,0.35724697,0.36,2002,14
2002-04-14,0.50114,0.5,2002,15
2002-04-22,0.6142339,0.62,2002,17
2002-04-30,0.4256703,0.43,2002,18
2002-05-08,0.5738138,0.58,2002,19
2002-05-16,0.53263086,0.54,2002,20
2002-05-24,0.6578622,0.67,2002,21
2002-06-01,0.53286034,0.54,2002,22
2002-06-09,0.5298677,0.53,2002,23
2002-06-17,0.47515965,0.48,2002,25
2002-06-25,0.37784266,0.38,2002,26
2002-07-03,0.7314518,0.75,2002,27
2002-07-11,0.5519126,0.56,2002,28
2002-07-19,0.70554835,0.72,2002,29
2002-07-27,0.7421047,0.76,2002,30
2002-08-04,0.6696603,0.69,2002,31
2002-08-12,0.8807315,0.91,2002,33
2002-08-20,0.68419695,0.7,2002,34
2002-08-28,0.8655189,0.89,2002,35
2002-09-05,0.8843734,0.92,2002,36
2002-09-13,0.85720503,0.88,2002,37
2002-09-21,0.74477494,0.78,2002,38
2002-09-29,0.72058326,0.75,2002,39
2002-10-07,0.587174,0.6,2002,41
2002-10-15,0.6082358,0.63,2002,42
2002-10-23,0.6250401,0.64,2002,43
2002-10-31,0.51694506,0.53,2002,44
2002-11-08,0.44066647,0.44,2002,45
2002-11-16,0.51959383,0.53,2002,46
2002-11-24,0.3586747,0.36,2002,47
2002-12-02,0.33520383,0.34,2002,49
2002-12-10,0.4163503,0.43,2002,50
2002-12-18,0.5602747,0.6,2002,51
2002-12-26,0.4165187,0.44,2002,52
2003-01-03,0.3976679,0.41,2003,1
2003-01-11,0.5657118,0.58,2003,2
2003-01-19,0.5222933,0.54,2003,3
2003-01-27,0.4042456,0.41,2003,5
2003-02-04,0.3702434,0.37,2003,6
2003-02-12,0.4291141,0.43,2003,7
2003-02-20,0.4210599,0.42,2003,8
2003-02-28,0.3181915,0.32,2003,9
2003-03-08,0.17032897,0.16,2003,10
2003-03-16,0.39922184,0.4,2003,11
2003-03-24,0.27197397,0.27,2003,13
2003-04-01,0.40600228,0.41,2003,14
2003-04-09,0.5531292,0.55,2003,15
2003-04-17,0.40983024,0.4,2003,16
2003-04-25,0.3616555,0.35,2003,17
2003-05-03,0.22074206,0.22,2003,18
2003-05-11,0.3470897,0.34,2003,19
2003-05-19,0.36958948,0.36,2003,21
2003-05-27,0.3957917,0.4,2003,22
2003-06-04,0.3826719,0.38,2003,23
2003-06-12,0.24899517,0.24,2003,24
2003-06-20,0.31653523,0.32,2003,25
2003-06-28,0.4227142,0.43,2003,26
2003-07-06,0.31793794,0.31,2003,27
2003-07-14,0.25950676,0.26,2003,29
2003-07-22,0.2496488,0.24,2003,30
2003-07-30,0.25114107,0.24,2003,31
2003-08-07,0.12781231,0.11,2003,32
2003-08-15,0.17341943,0.15,2003,33
2003-08-23,0.13693029,0.11,2003,34
2003-08-31,0.17323086,0.16,2003,35
2003-09-08,0.2545687,0.24,2003,37
2003-09-16,0.20293611,0.18,2003,38
2003-09-24,0.2703652,0.25,2003,39
2003-10-02,0.6202581,0.63,2003,40
2003-10-10,0.3385101,0.33,2003,41
2003-10-18,0.63975596,0.66,2003,42
2003-10-26,0.68690056,0.7,2003,43
2003-11-03,0.47530043,0.47,2003,45
2003-11-11,0.5159147,0.52,2003,46
2003-11-19,0.28981817,0.29,2003,47
2003-11-27,0.29309776,0.29,2003,48
2003-12-05,0.3755036,0.36,2003,49
2003-12-13,0.21268107,0.2,2003,50
2003-12-21,0.4470078,0.45,2003,51
2003-12-29,0.01703351,0.0,2003,1
2004-01-06,0.18259367,0.0,2004,2
2004-01-14,0.2858003,0.31,2004,3
2004-01-22,0.40510142,0.44,2004,4
2004-01-30,0.48084456,0.53,2004,5
2004-02-07,0.2120708,0.21,2004,6
2004-02-15,0.32295316,0.33,2004,7
2004-02-23,0.6071966,0.64,2004,9
2004-03-02,0.47473714,0.48,2004,10
2004-03-10,0.34980524,0.35,2004,11
2004-03-18,0.25374103,0.25,2004,12
2004-03-26,0.48382756,0.48,2004,13
2004-04-03,0.45271596,0.46,2004,14
2004-04-11,0.50419116,0.5,2004,15
2004-04-19,0.5617154,0.57,2004,17
2004-04-27,0.4353424,0.43,2004,18
2004-05-05,0.607188,0.62,2004,19
2004-05-13,0.56941813,0.58,2004,20
2004-05-21,0.40203547,0.4,2004,21
2004-05-29,0.5061369,0.51,2004,22
2004-06-06,0.36529052,0.36,2004,23
2004-06-14,0.36125228,0.37,2004,25
2004-06-22,0.46732768,0.47,2004,26
2004-06-30,0.4126505,0.42,2004,27
2004-07-08,0.53641903,0.54,2004,28
2004-07-16,0.4936319,0.49,2004,29
2004-07-24,0.3967984,0.39,2004,30
2004-08-01,0.4111741,0.41,2004,31
2004-08-09,0.56141937,0.58,2004,33
2004-08-17,0.41862443,0.43,2004,34
2004-08-25,0.43449107,0.43,2004,35
2004-09-02,0.48215264,0.49,2004,36
2004-09-10,0.29856715,0.29,2004,37
2004-09-18,0.57969975,0.59,2004,38
2004-09-26,0.32249522,0.31,2004,39
2004-10-04,0.38318402,0.38,2004,41
2004-10-12,0.39507553,0.4,2004,42
2004-10-20,0.5400647,0.55,2004,43
2004-10-28,0.4076802,0.41,2004,44
2004-11-05,0.35609385,0.34,2004,45
2004-11-13,0.60386103,0.61,2004,46
2004-11-21,0.47653303,0.48,2004,47
2004-11-29,0.26486087,0.26,2004,49
2004-12-07,0.28322196,0.27,2004,50
2004-12-15,0.27561545,0.27,2004,51
2004-12-23,0.44277245,0.45,2004,52
2004-12-31,0.32659158,0.37,2004,53
2005-01-08,0.35465896,0.37,2005,1
2005-01-16,0.37676248,0.39,2005,2
2005-01-24,0.3414827,0.34,2005,4
2005-02-01,0.37870726,0.38,2005,5
2005-02-09,0.23973171,0.23,2005,6
2005-02-17,0.23699543,0.23,2005,7
2005-02-25,0.41100687,0.41,2005,8
2005-03-05,0.51678264,0.52,2005,9
2005-03-13,0.32905814,0.3,2005,10
2005-03-21,0.105599396,0.09,2005,12
2005-03-29,0.28857756,0.28,2005,13
2005-04-06,0.5593824,0.56,2005,14
2005-04-14,0.5624449,0.57,2005,15
2005-04-22,0.65904665,0.68,2005,16
2005-04-30,0.4732603,0.48,2005,17
2005-05-08,0.302346,0.29,2005,18
2005-05-16,0.36767614,0.36,2005,20
2005-05-24,0.57099,0.58,2005,21
2005-06-01,0.27368757,0.27,2005,22
2005-06-09,0.45239756,0.46,2005,23
2005-06-17,0.6335145,0.64,2005,24
2005-06-25,0.37646893,0.38,2005,25
2005-07-03,0.3316214,0.32,2005,26
2005-07-11,0.54717225,0.55,2005,28
2005-07-19,0.48891735,0.49,2005,29
2005-07-27,0.40236324,0.4,2005,30
2005-08-04,0.45813686,0.46,2005,31
2005-08-12,0.5428278,0.54,2005,32
2005-08-20,0.3263705,0.32,2005,33
2005-08-28,0.55590403,0.56,2005,34
2005-09-05,0.549486,0.57,2005,36
2005-09-13,0.7833005,0.8,2005,37
2005-09-21,0.6291744,0.64,2005,38
2005-09-29,0.6485139,0.67,2005,39
2005-10-07,0.6782007,0.71,2005,40
2005-10-15,0.70976216,0.73,2005,41
2005-10-23,0.6270541,0.63,2005,42
2005-10-31,0.48672003,0.5,2005,44
2005-11-08,0.5143714,0.53,2005,45
2005-11-16,0.6395778,0.66,2005,46
2005-11-24,0.68326014,0.71,2005,47
2005-12-02,0.6622479,0.74,2005,48
2005-12-10,0.49350902,0.6,2005,49
2005-12-18,0.32143626,0.35,2005,50
2005-12-26,0.3440887,0.41,2005,52
2006-01-03,0.27988324,0.29,2006,1
2006-01-11,0.3268099,0.36,2006,2
2006-01-19,0.27940905,0.29,2006,3
2006-01-27,0.33521524,0.36,2006,4
2006-02-04,0.25488353,0.26,2006,5
2006-02-12,0.31155342,0.33,2006,6
2006-02-20,0.32533705,0.34,2006,8
2006-02-28,0.38618731,0.4,2006,9
2006-03-08,0.3116102,0.31,2006,10
2006-03-16,0.41351497,0.43,2006,11
2006-03-24,0.4058104,0.4,2006,12
2006-04-01,0.28452513,0.27,2006,13
2006-04-09,0.4226917,0.42,2006,14
2006-04-17,0.36342964,0.37,2006,16
2006-04-25,0.29653576,0.28,2006,17
2006-05-03,0.3260546,0.32,2006,18
2006-05-11,0.5342463,0.54,2006,19
2006-05-19,0.53721225,0.54,2006,20
2006-05-27,0.39605737,0.4,2006,21
2006-06-04,0.42435604,0.43,2006,22
2006-06-12,0.33241647,0.33,2006,24
2006-06-20,0.24280326,0.21,2006,25
2006-06-28,0.34731832,0.34,2006,26
2006-07-06,0.3493285,0.35,2006,27
2006-07-14,0.3036949,0.3,2006,28
2006-07-22,0.19049843,0.18,2006,29
2006-07-30,0.2734974,0.26,2006,30
2006-08-07,0.40773252,0.4,2006,32
2006-08-15,0.5614542,0.57,2006,33
2006-08-23,0.49304643,0.5,2006,34
2006-08-31,0.3203181,0.31,2006,35
2006-09-08,0.29807356,0.29,2006,36
2006-09-16,0.553414,0.56,2006,37
2006-09-24,0.5894701,0.6,2006,38
2006-10-02,0.7158063,0.74,2006,40
2006-10-10,0.58915186,0.62,2006,41
2006-10-18,0.59566224,0.62,2006,42
2006-10-26,0.52412456,0.54,2006,43
2006-11-03,0.6970484,0.72,2006,44
2006-11-11,0.4484149,0.46,2006,45
2006-11-19,0.44906855,0.45,2006,46
2006-11-27,0.3366823,0.34,2006,48
2006-12-05,0.4298137,0.46,2006,49
2006-12-13,0.48297694,0.51,2006,50
2006-12-21,0.5473498,0.58,2006,51
2006-12-29,0.42602617,0.52,2006,52
2007-01-06,0.47579795,0.5,2007,1
2007-01-14,0.39337963,0.43,2007,2
2007-01-22,0.42269975,0.46,2007,4
2007-01-30,0.59486,0.63,2007,5
2007-02-07,0.48263437,0.52,2007,6
2007-02-15,0.4695754,0.51,2007,7
2007-02-23,0.5746686,0.6,2007,8
2007-03-03,0.47914985,0.52,2007,9
2007-03-11,0.5091798,0.56,2007,10
2007-03-19,0.51800156,0.54,2007,12
2007-03-27,0.78007495,0.81,2007,13
2007-04-04,0.78314537,0.8,2007,14
2007-04-12,0.57193166,0.58,2007,15
2007-04-20,0.42255825,0.44,2007,16
2007-04-28,0.33457577,0.34,2007,17
2007-05-06,0.45731074,0.46,2007,18
2007-05-14,0.34166703,0.34,2007,20
2007-05-22,0.29982346,0.3,2007,21
2007-05-30,0.46397012,0.45,2007,22
2007-06-07,0.60432184,0.61,2007,23
2007-06-15,0.6934696,0.71,2007,24
2007-06-23,0.52831995,0.55,2007,25
2007-07-01,0.56481403,0.59,2007,26
2007-07-09,0.35029268,0.34,2007,28
2007-07-17,0.1933136,0.17,2007,29
2007-07-25,0.19601037,0.17,2007,30
2007-08-02,0.18582621,0.16,2007,31
2007-08-10,0.38316774,0.37,2007,32
2007-08-18,0.35886386,0.36,2007,33
2007-08-26,0.49450898,0.49,2007,34
2007-09-03,0.741949,0.76,2007,36
2007-09-11,0.52355283,0.53,2007,37
2007-09-19,0.5138329,0.52,2007,38
2007-09-27,0.50954956,0.51,2007,39
2007-10-05,0.54196286,0.55,2007,40
2007-10-13,0.47813806,0.48,2007,41
2007-10-21,0.6238731,0.63,2007,42
2007-10-29,0.5457075,0.55,2007,44
2007-11-06,0.43052694,0.43,2007,45
2007-11-14,0.48358157,0.48,2007,46
2007-11-22,0.59153515,0.6,2007,47
2007-11-30,0.28297552,0.28,2007,48
2007-12-08,0.20849705,0.2,2007,49
2007-12-16,0.29560336,0.29,2007,50
2007-12-24,0.45066097,0.46,2007,52
2008-01-01,0.33678874,0.34,2008,1
2008-01-09,0.15998434,0.0,2008,2
2008-01-17,0.26035953,0.27,2008,3
2008-01-25,0.15782224,0.16,2008,4
2008-02-02,0.24570277,0.25,2008,5
2008-02-10,0.34349987,0.36,2008,6
2008-02-18,0.31550333,0.32,2008,8
2008-02-26,0.24845143,0.25,2008,9
2008-03-05,0.3497878,0.36,2008,10
2008-03-13,0.38682032,0.39,2008,11
2008-03-21,0.51099133,0.52,2008,12
2008-03-29,0.31733683,0.32,2008,13
2008-04-06,0.40121126,0.39,2008,14
2008-04-14,0.6757358,0.69,2008,16
2008-04-22,0.5486578,0.56,2008,17
2008-04-30,0.39743814,0.4,2008,18
2008-05-08,0.3911602,0.39,2008,19
2008-05-16,0.6443494,0.66,2008,20
2008-05-24,0.6974517,0.72,2008,21
2008-06-01,0.7198605,0.74,2008,22
2008-06-09,0.8178663,0.85,2008,24
2008-06-17,0.5384895,0.55,2008,25
2008-06-25,0.5577645,0.57,2008,26
2008-07-03,0.5301632,0.55,2008,27
2008-07-11,0.7542097,0.78,2008,28
2008-07-19,0.5858857,0.6,2008,29
2008-07-27,0.5515714,0.57,2008,30
2008-08-04,0.5796445,0.59,2008,32
2008-08-12,0.711872,0.73,2008,33
2008-08-20,0.5529607,0.57,2008,34
2008-08-28,0.49585286,0.51,2008,35
2008-09-05,0.43450543,0.43,2008,36
2008-09-13,0.7009426,0.73,2008,37
