,mean,median,year,week
2006-06-12,0.37120456,0.38,2006,24
2006-06-20,0.3557954,0.36,2006,25
2006-06-28,0.30846572,0.3,2006,26
2006-07-06,0.34996936,0.36,2006,27
2006-07-14,0.3523617,0.37,2006,28
2006-07-22,0.21279845,0.21,2006,29
2006-07-30,0.31073064,0.31,2006,30
2006-08-07,0.49750084,0.51,2006,32
2006-08-15,0.7146749,0.76,2006,33
2006-08-23,0.7065184,0.75,2006,34
2006-08-31,0.5643806,0.6,2006,35
2006-09-08,0.44298908,0.46,2006,36
2006-09-16,0.5627914,0.58,2006,37
2006-09-24,0.53623617,0.55,2006,38
2006-10-02,0.64369124,0.68,2006,40
2006-10-10,0.49501845,0.51,2006,41
2006-10-18,0.41446933,0.41,2006,42
2006-10-26,0.44917318,0.45,2006,43
2006-11-03,0.5934495,0.6,2006,44
2006-11-11,0.3533441,0.35,2006,45
2006-11-19,0.34149572,0.34,2006,46
2006-11-27,0.22823632,0.21,2006,48
2006-12-05,0.3364092,0.34,2006,49
2006-12-13,0.39516762,0.4,2006,50
2006-12-21,0.46882644,0.47,2006,51
2006-12-29,0.2680807,0.3,2006,52
2007-01-06,0.43430904,0.46,2007,1
2007-01-14,0.32151958,0.33,2007,2
2007-01-22,0.3523362,0.37,2007,4
2007-01-30,0.60606205,0.65,2007,5
2007-02-07,0.3880086,0.41,2007,6
2007-02-15,0.42609385,0.46,2007,7
2007-02-23,0.5098091,0.53,2007,8
2007-03-03,0.41583377,0.44,2007,9
2007-03-11,0.42808184,0.46,2007,10
2007-03-19,0.39792112,0.42,2007,12
2007-03-27,0.6751444,0.71,2007,13
2007-04-04,0.6455062,0.67,2007,14
2007-04-12,0.44119072,0.44,2007,15
2007-04-20,0.3360272,0.34,2007,16
2007-04-28,0.28177902,0.28,2007,17
2007-05-06,0.39885816,0.41,2007,18
2007-05-14,0.3862581,0.39,2007,20
2007-05-22,0.37891522,0.39,2007,21
2007-05-30,0.5373872,0.57,2007,22
2007-06-07,0.6139643,0.64,2007,23
2007-06-15,0.71716195,0.77,2007,24
2007-06-23,0.6188863,0.67,2007,25
2007-07-01,0.66918975,0.73,2007,26
2007-07-09,0.51163983,0.54,2007,28
2007-07-17,0.29016474,0.29,2007,29
2007-07-25,0.294361,0.3,2007,30
2007-08-02,0.28483433,0.26,2007,31
2007-08-10,0.43480346,0.45,2007,32
2007-08-18,0.45357016,0.48,2007,33
2007-08-26,0.5148083,0.54,2007,34
2007-09-03,0.73303676,0.77,2007,36
2007-09-11,0.49214402,0.5,2007,37
2007-09-19,0.51148736,0.53,2007,38
2007-09-27,0.48944727,0.5,2007,39
2007-10-05,0.4198989,0.42,2007,40
2007-10-13,0.38160574,0.38,2007,41
2007-10-21,0.5956143,0.61,2007,42
2007-10-29,0.51794535,0.52,2007,44
2007-11-06,0.4164605,0.41,2007,45
2007-11-14,0.43638647,0.43,2007,46
2007-11-22,0.5800104,0.59,2007,47
2007-11-30,0.33691192,0.33,2007,48
2007-12-08,0.2622106,0.26,2007,49
2007-12-16,0.37204888,0.37,2007,50
2007-12-24,0.41450316,0.42,2007,52
2008-01-01,0.35474622,0.37,2008,1
2008-01-09,0.09235937,0.0,2008,2
2008-01-17,0.33695596,0.34,2008,3
2008-01-25,0.18540023,0.18,2008,4
2008-02-02,0.25493944,0.25,2008,5
2008-02-10,0.37752354,0.38,2008,6
2008-02-18,0.42659053,0.43,2008,8
2008-02-26,0.20311552,0.2,2008,9
2008-03-05,0.40945792,0.41,2008,10
2008-03-13,0.35574228,0.36,2008,11
2008-03-21,0.4526284,0.46,2008,12
2008-03-29,0.30658248,0.29,2008,13
2008-04-06,0.4415583,0.44,2008,14
2008-04-14,0.67077917,0.69,2008,16
2008-04-22,0.6433518,0.66,2008,17
2008-04-30,0.4541343,0.45,2008,18
2008-05-08,0.35740438,0.35,2008,19
2008-05-16,0.6417215,0.66,2008,20
2008-05-24,0.7088863,0.74,2008,21
2008-06-01,0.70264924,0.73,2008,22
2008-06-09,0.7036951,0.74,2008,24
2008-06-17,0.54423016,0.56,2008,25
2008-06-25,0.5841656,0.62,2008,26
2008-07-03,0.52948177,0.56,2008,27
2008-07-11,0.7308485,0.78,2008,28
2008-07-19,0.5618628,0.59,2008,29
2008-07-27,0.55949223,0.59,2008,30
2008-08-04,0.60418177,0.64,2008,32
2008-08-12,0.693322,0.74,2008,33
2008-08-20,0.48791453,0.51,2008,34
2008-08-28,0.48744592,0.5,2008,35
2008-09-05,0.56245625,0.59,2008,36
2008-09-13,0.70689124,0.74,2008,37
2008-09-21,0.57284266,0.59,2008,38
2008-09-29,0.55363744,0.56,2008,40
2008-10-07,0.23512311,0.22,2008,41
2008-10-15,0.20729817,0.18,2008,42
2008-10-23,0.38438675,0.38,2008,43
2008-10-31,0.38692874,0.39,2008,44
2008-11-08,0.35795835,0.35,2008,45
2008-11-16,0.34604463,0.34,2008,46
2008-11-24,0.5262102,0.54,2008,48
2008-12-02,0.45750287,0.46,2008,49
2008-12-10,0.2800294,0.28,2008,50
2008-12-18,0.22808477,0.22,2008,51
2008-12-26,0.2879335,0.31,2008,52
2009-01-03,0.01210505,0.0,2009,1
2009-01-11,0.012204015,0.0,2009,2
2009-01-19,0.018365081,0.0,2009,4
