,mean,median,year,week
2019-12-17,0.2874277,0.33,2019,51
2019-12-25,0.19492556,0.14,2019,52
2020-01-02,0.27590093,0.29,2020,1
2020-01-10,0.31043944,0.39,2020,2
2020-01-18,0.406569,0.55,2020,3
2020-01-26,0.26547694,0.26,2020,4
2020-02-03,0.21528284,0.22,2020,6
2020-02-11,0.19770274,0.16,2020,7
2020-02-19,0.22103967,0.22,2020,8
2020-02-27,0.35453257,0.42,2020,9
2020-03-06,0.2994498,0.36,2020,10
2020-03-14,0.36245206,0.44,2020,11
2020-03-22,0.3419126,0.38,2020,12
2020-03-30,0.4854305,0.59,2020,14
2020-04-07,0.22225557,0.23,2020,15
2020-04-15,0.30964038,0.34,2020,16
2020-04-23,0.48432416,0.56,2020,17
2020-05-01,0.41917348,0.48,2020,18
2020-05-09,0.43926045,0.49,2020,19
2020-05-17,0.5084661,0.57,2020,20
2020-05-25,0.551703,0.61,2020,22
2020-06-02,0.5187365,0.56,2020,23
2020-06-10,0.7189198,0.8,2020,24
2020-06-18,0.66083366,0.72,2020,25
2020-06-26,0.5582434,0.61,2020,26
2020-07-04,0.45404905,0.48,2020,27
2020-07-12,0.62701327,0.66,2020,28
2020-07-20,0.49766937,0.52,2020,30
2020-07-28,0.35904607,0.37,2020,31
2020-08-05,0.3942932,0.42,2020,32
2020-08-13,0.39368346,0.42,2020,33
2020-08-21,0.36329877,0.38,2020,34
2020-08-29,0.5420376,0.57,2020,35
2020-09-06,0.42515305,0.44,2020,36
2020-09-14,0.27701443,0.29,2020,38
2020-09-22,0.6836715,0.73,2020,39
2020-09-30,0.5415303,0.58,2020,40
2020-10-08,0.5444242,0.58,2020,41
2020-10-16,0.61655957,0.67,2020,42
2020-10-24,0.49578777,0.55,2020,43
2020-11-01,0.22550552,0.22,2020,44
2020-11-09,0.3933786,0.43,2020,46
2020-11-17,0.337486,0.37,2020,47
2020-11-25,0.4058211,0.47,2020,48
2020-12-03,0.2933512,0.35,2020,49
2020-12-11,0.20970346,0.0,2020,50
2020-12-19,0.23915805,0.0,2020,51
2020-12-27,0.0042015,0.0,2020,52
2021-01-04,0.30863404,0.0,2021,1
2021-01-12,0.28737408,0.0,2021,2
2021-01-20,0.26206386,0.0,2021,3
2021-01-28,0.19906873,0.0,2021,4
2021-02-05,0.15483506,0.0,2021,5
2021-02-13,0.18394426,0.07,2021,6
2021-02-21,0.13134572,0.02,2021,7
2021-03-01,0.17872693,0.13,2021,9
2021-03-09,0.21396096,0.21,2021,10
2021-03-17,0.17927118,0.05,2021,11
2021-03-25,0.20842206,0.18,2021,12
2021-04-02,0.23332617,0.24,2021,13
2021-04-10,0.24596998,0.26,2021,14
2021-04-18,0.21380018,0.09,2021,15
2021-04-26,0.2550268,0.29,2021,17
2021-05-04,0.22342028,0.0,2021,18
2021-05-12,0.23143265,0.0,2021,19
2021-05-20,0.29120517,0.46,2021,20
2021-05-28,0.29378232,0.49,2021,21
2021-06-05,0.23479694,0.16,2021,22
2021-06-13,0.32808384,0.37,2021,23
2021-06-21,0.3885995,0.45,2021,25
2021-06-29,0.39132786,0.46,2021,26
2021-07-07,0.42810768,0.5,2021,27
2021-07-15,0.4220293,0.5,2021,28
2021-07-23,0.37248063,0.45,2021,29
2021-07-31,0.5163547,0.65,2021,30
2021-08-08,0.49017745,0.56,2021,31
2021-08-16,0.40729308,0.45,2021,33
2021-08-24,0.4501679,0.51,2021,34
2021-09-01,0.46935928,0.53,2021,35
2021-09-09,0.35780394,0.39,2021,36
2021-09-17,0.45000595,0.53,2021,37
2021-09-25,0.4263511,0.48,2021,38
2021-10-03,0.57876503,0.61,2021,39
2021-10-11,0.5760367,0.6,2021,41
2021-10-19,0.5508801,0.54,2021,42
2021-10-27,0.5071477,0.5,2021,43
2021-11-04,0.37449566,0.5,2021,44
2021-11-12,0.016191497,0.0,2021,45
2021-11-20,0.34096467,0.5,2021,46
2021-11-28,0.26217574,0.0,2021,47
2021-12-06,0.28328928,0.5,2021,49
2021-12-14,0.1505359,0.0,2021,50
2021-12-22,0.20500535,0.0,2021,51
2021-12-30,0.102349654,0.0,2021,52
2022-01-07,0.25088486,0.28,2022,1
2022-01-15,0.21650232,0.21,2022,2
2022-01-23,0.19244254,0.18,2022,3
2022-01-31,0.13659997,0.1,2022,5
2022-02-08,0.09003215,0.05,2022,6
2022-02-16,0.1506681,0.13,2022,7
2022-02-24,0.09292604,0.04,2022,8
2022-03-04,0.095397174,0.04,2022,9
2022-03-12,0.10080148,0.05,2022,10
2022-03-20,0.110241756,0.05,2022,11
2022-03-28,0.1413624,0.1,2022,13
2022-04-05,0.1895951,0.13,2022,14
2022-04-13,0.25750744,0.27,2022,15
2022-04-21,0.2664737,0.27,2022,16
2022-04-29,0.36817312,0.44,2022,17
2022-05-07,0.17100036,0.0,2022,18
2022-05-15,0.32836372,0.5,2022,19
2022-05-23,0.3418602,0.5,2022,21
2022-05-31,0.24349292,0.0,2022,22
2022-06-08,0.40306658,0.46,2022,23
2022-06-16,0.27518997,0.29,2022,24
2022-06-24,0.304635,0.33,2022,25
2022-07-02,0.3807848,0.41,2022,26
2022-07-10,0.24140407,0.25,2022,27
2022-07-18,0.1706669,0.16,2022,29
2022-07-26,0.13068715,0.09,2022,30
2022-08-03,0.15250923,0.12,2022,31
2022-08-11,0.2171097,0.19,2022,32
2022-08-19,0.17334522,0.15,2022,33
