,mean,median,year,week
2009-01-03,0.012482225,0.0,2009,1
2009-01-11,0.013392688,0.0,2009,2
2009-01-19,0.014044547,0.0,2009,4
2009-01-27,0.16803499,0.0,2009,5
2009-02-04,0.15842068,0.14,2009,6
2009-02-12,0.32309318,0.34,2009,7
2009-02-20,0.36079028,0.39,2009,8
2009-02-28,0.21750706,0.22,2009,9
2009-03-08,0.2976493,0.31,2009,10
2009-03-16,0.22832568,0.22,2009,12
2009-03-24,0.2926043,0.3,2009,13
2009-04-01,0.44489336,0.47,2009,14
2009-04-09,0.4071239,0.43,2009,15
2009-04-17,0.42299125,0.44,2009,16
2009-04-25,0.6623237,0.72,2009,17
2009-05-03,0.34649658,0.35,2009,18
2009-05-11,0.34174985,0.35,2009,20
2009-05-19,0.24661297,0.24,2009,21
2009-05-27,0.2558982,0.25,2009,22
2009-06-04,0.29421315,0.3,2009,23
2009-06-12,0.36303908,0.38,2009,24
2009-06-20,0.5311583,0.57,2009,25
2009-06-28,0.54222804,0.59,2009,26
2009-07-06,0.5249745,0.57,2009,28
2009-07-14,0.6042163,0.66,2009,29
2009-07-22,0.5116825,0.56,2009,30
2009-07-30,0.54635185,0.59,2009,31
2009-08-07,0.5260857,0.57,2009,32
2009-08-15,0.3605883,0.4,2009,33
2009-08-23,0.39559743,0.42,2009,34
2009-08-31,0.33807966,0.34,2009,36
2009-09-08,0.34088528,0.35,2009,37
2009-09-16,0.5272113,0.55,2009,38
2009-09-24,0.32035047,0.33,2009,39
2009-10-02,0.3761593,0.39,2009,40
2009-10-10,0.46593028,0.49,2009,41
2009-10-18,0.6134644,0.65,2009,42
2009-10-26,0.4019084,0.41,2009,44
2009-11-03,0.55873215,0.6,2009,45
2009-11-11,0.53494495,0.57,2009,46
2009-11-19,0.3267948,0.35,2009,47
2009-11-27,0.3327125,0.35,2009,48
2009-12-05,0.3702529,0.4,2009,49
2009-12-13,0.5172013,0.57,2009,50
2009-12-21,0.35363618,0.45,2009,52
2009-12-29,0.2610791,0.0,2009,53
2010-01-06,0.2610791,0.0,2010,1
2010-01-14,0.36179513,0.43,2010,2
2010-01-22,0.28503805,0.31,2010,3
2010-01-30,0.43051597,0.51,2010,4
2010-02-07,0.5467941,0.62,2010,5
2010-02-15,0.4259743,0.47,2010,7
2010-02-23,0.4768533,0.53,2010,8
2010-03-03,0.39038634,0.43,2010,9
2010-03-11,0.41414902,0.45,2010,10
2010-03-19,0.60930914,0.68,2010,11
2010-03-27,0.5226194,0.57,2010,12
2010-04-04,0.414731,0.44,2010,13
2010-04-12,0.6140742,0.66,2010,15
2010-04-20,0.45599946,0.48,2010,16
2010-04-28,0.4291871,0.44,2010,17
2010-05-06,0.38945636,0.4,2010,18
2010-05-14,0.45378911,0.48,2010,19
2010-05-22,0.5767779,0.63,2010,20
2010-05-30,0.32077706,0.3,2010,21
2010-06-07,0.29152328,0.29,2010,23
2010-06-15,0.25409928,0.24,2010,24
2010-06-23,0.44418803,0.46,2010,25
2010-07-01,0.65885925,0.7,2010,26
2010-07-09,0.45905048,0.5,2010,27
2010-07-17,0.35967597,0.39,2010,28
2010-07-25,0.34157237,0.37,2010,29
2010-08-02,0.43591642,0.47,2010,31
2010-08-10,0.57483983,0.62,2010,32
