cyclostationary_mean_rr_8w_4,cyclostationary_mean_tg_0,cyclostationary_mean_rr_1w_14,cyclostationary_mean_rr_8w_6,cyclostationary_mean_rr_1w_9
-1.2135234323709092,-2.068117517902271,-1.4436676911719197,-0.9990035277526802,-2.148325475071561
-0.9814562150334438,-0.9479290961706214,-0.8444291624211187,-0.9293362861608875,-1.0504470279868714
-1.1905444967614744,-1.4788718522637112,-0.3234823551770632,-1.4625124469482065,-0.3779861849435161
-0.9266415105866262,-0.2602534167659615,-0.647842144503289,-1.1949948161544561,-0.8405281941490805
-1.2975000040014921,-0.5658753166842642,-0.7051864620249692,-1.3287280226012703,-0.8835821024831783
-1.4534523475526027,1.163361717244779,-0.3316716607228016,-1.3934369355642087,-0.5848254302107767
-1.3877707523400435,0.7562652804796212,0.5474416591965208,-1.2985628589143876,0.5463891297222327
-1.0525571994407108,1.4034451046720249,0.3697701683868738,-0.950169439471244,0.5830035787405894
-0.5167261866770059,0.6791014856801557,0.2715176805395269,-0.8286631445004182,0.27165188472580937
-0.6593767878088493,1.0913555999109061,-0.43830524113100944,-0.9856768844141385,-0.5502368186286877
-0.8567128590002014,1.2499119984943425,-1.2211357258482947,-1.0567607913284611,-1.3285771331167155
-0.8425785787361009,0.9900444863953544,-0.9286797064877259,-0.9765775340732741,-1.0351140632357794
-0.9760307642269651,-0.17879471426861931,-0.9593330251147831,-1.0719594307540947,-0.9577974785919893
-1.03384261535686,0.15183706633481212,-1.2687430166121967,-1.1079427299463516,-1.0845603833731126
-0.47411625087633147,-1.0094193766435566,0.3625397979167488,-0.6712175032870853,0.34879131784916584
-0.12898583758450805,-0.43292865750642856,1.3482099834382304,-0.648725216935535,1.2386781207315056
-0.2867493277059489,-0.4090935323028883,-0.20058523588645233,-0.9004666447490821,-0.010510734946759349
-0.49955148478891254,-0.407107506542287,0.5047786376824815,-0.494916773125918,1.1540578916950743
0.20379677649058156,0.14044608386674515,1.3200652389689773,0.35253242281141395,1.8495484543489469
0.36816752455944746,0.6898319906331832,0.07673878798093711,0.3886137988336923,0.1274574111939912
0.49732516317978515,-0.13012580319541414,-0.5413332256549108,0.4767303818950464,-0.28966843982082147
0.6649919730350594,0.4458159690240808,-0.4328009537969885,1.3766506818937707,0.07365522168588376
0.8271525728849228,-0.46296894698410324,-0.04859402640173167,1.2999763956682342,0.11905092780554646
0.18014036058554822,1.4084032656505705,0.024706970778155115,0.6242270368215153,-0.0419590571916439
0.15535156911436585,-0.3547573786689767,-0.3090618895099892,1.018149355374377,-0.1698187646573113
0.20893688608383837,-0.08111455227529264,-0.19786377814186162,1.0898326206943854,-0.12937880701923749
1.1299487434523605,-0.5029696521141499,1.1768099280230946,1.1101868321514712,0.9603567092186649
1.1795953714964253,-0.48460578270651733,2.008302532087456,0.8051787882108035,1.3569115777515717
1.1896403701123144,-0.4226552559911759,0.3730113689424469,0.8506973347662419,0.22601694288679253
1.582048085819607,-0.489644762289114,0.23032182969117604,1.0976438953343035,0.6755028628929273
1.5172628031868605,-0.7634928425579788,0.48986719725669353,0.22441139052692932,0.7286999920413006
1.9352658746495182,-0.5148629725734162,1.1816659752460006,0.8245010134675543,0.3091885781436735
2.2225924244794775,-0.4302063076381233,2.2465250193116346,0.8712509691110379,0.9538017964630328
2.3686340147456453,-0.3793587410167785,1.4840527262496213,0.6361586280648837,0.6415734161015972
2.007556134528693,0.04925624885904191,-0.34996814196550474,0.2525256587238112,-0.610440046795933
1.90727157956709,-0.886760876153194,1.02224877253573,-0.05390994796494415,0.8400005747664969
1.2900454185305696,-0.819312047486148,1.5665595001553967,-0.5069050309821875,1.2488511009215246
1.8193772838034787,0.062450274518573774,0.911089018570627,0.08455274117400764,0.9747999952466417
1.4155449109800509,1.1670773594594503,1.6783924265435801,-0.31488367471116246,2.026505205771792
1.1778984126892444,0.6994746374060006,-1.1519236278308231,-0.45938353760920303,-0.3242943755938185
0.682637850640754,-0.2607460587989758,-2.954435807331445,-0.9665726076685461,-2.541446703984525
0.12473213551417321,-0.031967352722675396,-2.0199727548477187,-1.2241223633044653,-1.5905326576099579
0.08783356973434718,2.074997242869866,1.0195062182194756,-1.1129032380603174,2.3740656400709614
0.41912911453759144,2.6227191911111722,2.25857979214717,-0.6529474244679518,2.317793069581338
0.3789627429573024,1.0312052770337587,1.3550328065012192,-0.5417391966493619,-0.5379828355763604
0.8117641040793289,-0.24301578552829958,0.07844995434919827,-0.16094682290372103,-1.0822560152644476
0.5792104366969837,1.058922324995666,-0.45462780779473355,-0.3507658094694901,-0.3738048571243629
0.9607058224226878,2.0095779023272295,0.8535471604233702,0.5452989813668412,1.5067737064310767
1.7216168468813866,0.15949202271150664,0.7241733936320669,1.1146567744915716,1.121028795051796
1.8278013077413975,-0.7176870124671628,-0.19532068232133495,1.2014079101305182,-0.30510959705529594
2.0223176249474033,0.5163602367763461,0.21048146297673515,1.422157059657336,0.0783776104097705
1.5776705491313432,-0.4567809516040237,0.07023720816827826,1.0735157237827502,-0.009678077461445632
1.7256966461677936,-0.772411497099086,-0.6010940595671368,1.1710177146058642,-0.23978331265859854
0.7761691792656265,-1.3240884096815202,-0.5873812879858655,0.8886763158256732,-0.23637148117260906
0.24179008324154003,-0.7565942209898324,-0.9668702548091045,0.5216691854108035,-0.8930277448498731
0.2774493585588647,0.3879048195525508,-0.004981659162835124,0.8143380743922368,-0.573904768696363
-0.3222742523250285,1.0608168023675113,-0.047322478491468305,-0.10136169781435803,-0.6999932496796432
-0.9490630636264452,-1.4995544324360073,-1.0680129729743497,-0.5529074232323976,-1.0353404222221718
-1.1426527496368974,0.25456902803554643,-1.2687430166121967,-0.6558848255270896,-1.0845603833731126
-0.9774029671774489,-1.630520043198423,-0.6000967670884989,-0.5230343105504672,-0.5403960990842429
-0.667469279355072,-1.187531665219937,0.07058242479549913,-0.19620962064284028,0.6004974844588955
-0.7613330903280316,-0.0037684277696719342,-0.7012260601626858,-0.34300884033360224,0.019083250490525158
-0.7931518764749333,0.7623975822103559,-1.0644898455065464,-0.3441421725916261,-0.8082717917551241
-0.7336273334389843,1.8914043918254624,-1.1736646038651297,-0.3577835699050323,-1.0449700484961102
-1.1959047491948875,-0.27137760244999065,-0.9072149037551959,-1.061768158372326,-0.9301350330301335
-0.9255947439059296,-0.32806740011853186,-0.5852140947149791,-0.5592769684710026,-0.496995378389455
-0.8703827561227744,1.2344229815599526,-0.8935500789277051,-0.5179975204575957,-0.4169078232239616
-0.7504661372462139,1.8230566885323423,-0.7432082377730397,-0.539247500295543,-0.2386598220549616
-0.8762369686583117,1.9565483622735789,-0.35027500118970106,-0.5408385244269995,-0.0009307544022037779
-1.0216940118075009,1.291424117472332,-0.3263399817023911,-0.6388717647460623,-0.022641505102343085
-0.8975411537035222,0.14564623717161698,0.1571723442532362,-0.14521620748710196,0.250695180447221
-0.8631140137034657,0.4320679284327919,0.46182601777560706,-0.09038036207964045,0.21182626956550618
-0.7679661514779524,0.7197537134504618,-0.22139412702726283,-0.05983705772589782,-0.3210057025794121
-0.7008135400793248,1.2050811613326713,-0.7788614438843452,-0.05016014383046343,-0.39888049354146327
-0.7778942816296934,0.7950166014027742,-0.3318250903348996,-0.06078513374943716,-0.2579177054778343
-0.8847458982274151,2.4781594303668504,-0.4171703120644904,-0.17962155945857217,-0.34743107094066056
-0.7696507137580263,1.5621152625841257,-0.6482928439888272,0.14082813649767043,-0.38703866447904745
-0.7882618801610898,1.2813282209310477,-0.43644107134401694,0.008501787690384299,-0.0381463177686455
-0.8438418361882885,-0.28764271265908564,-0.7340753401128979,-0.2072672383564636,-0.3918116101405318
-0.9557273212829613,0.1369016979885756,-0.670846996967254,-0.30904047512700505,-0.8404184945783043
-1.0490829661810253,0.8519065767030742,-0.8344604995684088,-0.31783469755224786,-0.9172008592607033
-0.9638148601167774,-0.00260129353621441,0.04215958915431855,-0.35155133222845725,-0.18164170208688968
-0.9558234745397051,0.520517919617522,0.9093437567330105,-0.37813015316422804,0.8213457836145457
-1.070654176634753,0.229373698813496,0.3324100578409765,-0.8810463426623102,0.18838764811956588
-0.6672240912133719,-1.656016715601854,0.6499345579482302,-0.4950835037369541,0.26492181315144653
0.12559059618779764,-1.5936608223582112,2.5936767775150393,0.08214223064059517,2.9686264601793004
0.5553406486770344,0.10160618638086863,3.9395977743728032,0.5325426366324975,3.9838196951978384
0.42029888639742574,-0.14815656665465515,1.6201256134791602,0.5471451868801125,1.6524160334845508
0.55117456436691,1.3795313689581792,0.005708549060102782,0.4337127945051508,0.3884033995035703
0.7160751798250516,1.1445078448328478,0.5035444882401672,0.3751691000516063,1.1206893967475575
0.6905183006003686,0.5758891300475478,-0.28775722893508676,0.6772021468149616,0.45975120215186704
0.5861284693046491,0.40903316207196555,-1.3613910616842917,0.6684115568649048,-1.5505216188756739
0.6134000528099912,-0.2138675929060976,-0.7073014466084053,0.8596286831297555,-1.1662179133950572
0.552713548371729,-0.03813400529977462,1.4262672985931593,0.9762769057868596,1.7726720559202565
-0.2685477708745806,0.04920011844948179,0.9976904452492713,0.2168538442787514,1.5024186725317432
-0.18566498706114976,1.1577312202075998,0.4823395569131284,0.41816198661023724,1.4036584655595863
-0.0016746740280382223,-1.3560820596853103,0.12084980145915258,0.5529195510594959,0.996568936191405
-0.2719215354394626,0.28719389478440815,-1.0212994097009198,0.28314397369014427,-1.0223682230854296
-0.37977307653377235,0.2665446135105783,-0.9987644354240055,0.3042877036289018,-1.0252503775723927
0.2100119619301437,-0.35969488845923403,0.08776654135049101,1.0008184530145772,0.43992164862154437
0.9540066862034863,-2.1060720364788126,1.146891153663957,1.901912042498371,1.762560685877578
1.487683439766232,-2.1730925935915715,0.8522353372399311,2.5164941516884762,0.9129225656968916
1.4124044748038096,-0.9431978293451024,0.6674869055722573,2.302152688389716,0.2704282843154156
1.3671646732996454,0.6215433753771317,0.15962913591695768,2.2301457695306373,-0.0885424985071227
0.8974846351394578,-0.9955985579435921,-0.9039832925503787,1.5069381223791696,-0.7817348618833071
0.7524825727837547,0.06112106683441295,-1.1623204019206235,1.2813723107557506,-0.9618838782127731
1.2498431953631068,-1.4989576459705831,0.06195200911497871,1.7479891757203954,-0.08344534820567107
1.6841657239096095,-0.7506026333282192,1.0390493150604765,2.107113834981702,0.5703135998299267
1.3074965960051925,-0.49498536957076106,0.8146872754192137,1.6212978856691107,0.5315838468542209
0.7247404830796902,-1.5974146214186273,0.8867416570008034,0.7763986873123327,1.9968186963011465
0.17852488367084432,-0.8305623735904647,0.19466862357987058,0.014614153685822473,1.4303502669899077
0.09006349028934196,-1.1073860920541243,-0.8868950695029483,-0.1154357229224138,-0.6830730243856
0.23281749989163855,-0.7499607561068063,-0.3834349761044117,-0.07883127047335511,-0.4003551063912732
0.3552870609887086,-0.40377276350617153,0.584936020653004,-0.055772317992792995,0.03025339777875701
0.5015478884084159,-1.6384433656550401,0.8639285915519608,0.12711917514580506,0.26739206126572335
0.08438359712604164,-0.42557554154186383,0.15168723562072767,-0.32824936715795333,0.044104929519539926
-0.26331080102615584,0.06095376925621675,-0.2335169842531671,-0.7006906804510401,-0.1922714975329396
-0.40994671982089653,-1.0072661851942988,-0.3233672829679896,-0.999794499224426,-0.1966237891482004
-0.5336839455200398,0.5478919565242973,-0.6053517313028602,-1.0928694109146344,-0.2850469166786433
-0.10671705648876507,-0.6138534334004389,0.7103455498417216,-0.9086593292835276,0.9823163698037185
-0.04481748335029978,0.4667423152463143,2.243356697821808,-0.9468874981407167,1.4486869821273205
-0.16174904331365839,0.13175118124076352,1.0520908320888185,-0.9942041199132123,0.24864624991636508
-0.36166814144285325,0.10003531830554367,-0.2910856925825408,-0.983163938080482,-0.24755678228620975
-0.5691695352206528,0.3054821987432274,-0.5673357091652435,-1.263663671941384,-0.46125296849586334
-0.6526482603045035,0.5140962789421056,-0.8663163227802854,-1.2618895710605544,-0.6929294056474525
-0.43621829583638544,0.2950910320369651,0.7004301611598794,-1.1125730460659125,0.5910482479627073
-0.30553823397965363,0.6083435916529054,0.8412401876629482,-1.0824089721215857,0.9664704211630599
-0.35276284772517863,0.2956690901960939,-0.6741073762243395,-1.1130961224926927,-0.29040032628153634
-0.7659514603700708,2.037439727996407,-0.473900911137778,-1.207304366440925,-0.25335507515785444
-0.5587261192935015,-0.28607561772042617,0.0520577170048,-0.7480999303407782,0.4133807958229275
-0.8298467914939225,1.1786472410628688,-1.017538466334364,-0.8770164746909909,-0.6685198365188381
-0.284604378040915,1.982275780681952,0.4189060016613032,-0.2668816048710737,0.6412997141601969
0.4673443064377735,-0.11720568986409088,2.7877249615460116,0.6100342297748781,2.136658816947122
0.6299715756043038,-0.11564376021535175,0.7178252434315061,0.5638618376859643,-0.34128944529258254
0.1975059026134109,-0.6623863287711341,-2.148704994073437,0.24621005574171778,-2.3494723111523825
0.9870561346428828,1.2608720227660646,0.296406840427072,0.9012761008795015,0.7494591051581087
1.0081952551429127,1.3602081136350432,1.265975973287296,0.9688437718138014,1.248986495789231
1.1060263694350805,0.5571842322816548,-0.7617938912152112,1.0688745102376316,-1.1147150594360655
0.9289920778522558,0.035263790188751004,-0.935336633782634,0.9541812857256179,-1.4440152658744085
1.084602946238303,0.5277624792953145,-1.3361082056740363,1.1045984507016098,-2.158540072967181
0.4957562828960373,0.11551644443104525,-0.9515272935992903,0.40681449737677355,-1.3517234531807663
0.07271554900003421,-0.3738472130982292,-0.4028821794378511,0.14218141512820523,-0.596497211322025
0.11596811277924768,-1.5721753268120817,-0.6059270923482283,0.17876407272614805,-0.7643822133315754
0.2337147705955345,-1.1120079871594806,-1.1227739194023276,0.3827992958035038,-1.219660151635244
-0.8404687358115807,-0.19299976684328332,-0.9987644354240055,-0.4390082577960384,-1.0403028926006215
-0.24977118191153155,-1.0247130726444866,0.04340620475261606,0.1957522510521513,-0.17345985429004462
-0.3513040959702158,-2.522474923484998,0.7060878781059985,0.1225945640541562,0.3425792683666046
-0.6965867509002459,-1.5557820734921042,-0.5891457285249939,-0.3840049552825034,-0.7926009313458858
-0.6468361301651518,0.546431951916393,-1.167306864313813,-0.344588967039501,-1.0778401716523838
-0.43457754466992127,0.7554171886342327,-0.3696838471201158,-0.08709369853137128,-0.30078106676826255
-0.7602268535208967,-0.030568506721300622,-0.10315743220413293,-0.5703182400462893,-0.4733717797265843
-0.06926308185260291,-0.5546602530010061,1.7914105966852212,0.3931231535295602,0.651227907490183
0.12464366662869722,-0.11657924797288273,2.146696042199978,0.6015146224736952,1.6826516804555605
0.15700136949981566,0.22377511834044234,-0.28435780409203726,0.5980819334229499,0.1366768450035184
-0.4142676265646876,1.1636783769360621,-0.9465600099076129,-0.1058590653421122,-0.8114460732601253
-0.29924643576039084,-0.42743884588680003,-0.828726067816241,0.15215927959279762,-0.7538622486427351
0.15892784490099907,-0.2676400570531097,-0.09055702531057318,0.49069870197519033,0.04290598185941151
0.15037431188551012,1.1821008707493137,-0.22319692496941587,0.4214237677034828,-0.004987510008420699
0.08768745803687251,0.3686469958010452,-0.8140160037563317,0.47205320684558644,-0.6831216540586098
0.29033599097557933,-1.1938798444758658,-0.6170507392253434,0.542744806439824,-0.3274952248194756
-0.6093064145986167,0.7571882679098126,-0.7314900511490442,-0.5964284716830693,-0.2882911585539145
-0.560369238518058,1.0330444016442006,-0.4058740568737648,-0.747444995064747,-0.39120360115681146
-0.20734627894307256,-1.1453979488992283,0.18377512112090258,0.1371535245995393,0.6335722546145739
-0.09981175191550677,-0.04577060880692811,0.9190098222951935,0.361847542178325,0.8557305257542311
-0.06899148593074739,-0.059627828601198064,0.9716170005433432,0.08333113976896454,0.22287023196512218
-0.2608533069132102,0.9171713863892654,-0.2934293299073399,0.6290742117096787,-0.16286652186500625
-0.02368636938549756,-1.640182201238082,-0.44701237161757884,0.7524657613020248,-0.2053097956119049
0.41180903744395825,-1.1799870046168577,0.10665756234007455,1.0528206045294604,0.596046225712912
0.8662445894873375,-1.4882780231462718,1.1041993640976495,1.920244781514462,0.9254971134254236
1.1203308023983631,0.25422048264007124,1.5814805299319408,2.0003190645140703,0.9647258101993754
1.1099675387189538,-0.19117500821939495,0.8889184396224454,2.1102413961168254,0.91213764491462
1.5585747802072911,-0.0027167499925418383,0.6839748352623539,2.494866031183669,0.5488057455696375
1.3867355517224143,-0.2509094807594219,-0.19818789819741894,2.3832219063427624,-0.2507201373167204
2.1336588386406423,-0.8110218641711608,-0.018176605803275254,3.716162308311059,-0.13003603079825135
3.147667137188254,-0.8559278048092687,1.8664952131057495,4.365899512351018,0.7838931080322713
3.2923015495160586,-0.7759015461686324,1.355382817803818,4.81979908168957,1.0102576618587653
2.535821137380956,0.7024717972285847,-1.596142630128117,4.086086316300266,-1.2805468441990697
2.368752444527669,0.5593051346893626,-0.9660839280471016,3.4836548366072435,-1.5685362183977452
1.992944890734942,0.056708384729546445,-0.37444016509515826,3.422454894673956,-0.5876925978935414
1.925174242918063,-0.9300207360517864,-1.7011076635047573,3.4277074537928742,-1.6597738081430982
2.111477582359133,-2.3340565409044993,0.8092769637226032,2.973000385220482,0.6895658875080037
2.450616970061221,-0.80669785050504,1.9927514819662342,3.255731366964369,2.4872116306981287
1.5027575542985179,-0.762312063839771,0.28543662316205504,1.9417742803179696,0.4632180083731843
0.4405670821574913,-0.3782086181678423,-0.39841929559594635,0.7399767667413689,-0.6762119993370412
0.3323909443008174,-1.0199459071160288,-0.14748516500943706,0.4714859958452964,-0.2522520147316697
0.5507452204386969,-0.5718012254200503,-0.5182037116311162,0.5967192103569314,-0.7726601370526629
0.23762522159610774,-1.0692231611287741,-0.5271697545881013,0.40452894398975864,-0.5035839542014375
0.35059866656299793,-1.4148811315425247,-0.20055646783418404,0.4998705201960148,-0.27877520049216165
0.26301285772008115,0.6200641633426106,-0.09032688089242602,0.39931997457307217,-0.2930560936859438
-0.7748035089012265,-1.0972116975912523,-0.3301757220048447,-0.38938011043894816,-0.3060759871469
-1.0518111220325694,0.47851276571665874,-0.1939494051632079,-0.6905277413757225,-0.26520812111200054
-0.6522847073274061,0.11438086616212476,1.2984796104169203,-0.4957798492301055,0.8075442007563253
-0.637318129404836,-1.022918857311925,1.5006806604607574,-0.700218821924382,1.31332972508119
-0.8244661624795396,-1.2891646815392126,0.4216543095880113,-0.9146692594787214,0.4902444678183416
-0.4377283803046902,-1.5996184827847055,-0.15527938930402257,-0.6069695514252468,-0.2683733361131224
-0.5955356621237091,0.6382330204728304,-0.5726328665229315,-0.7849430364095553,-0.4868618688258845
-0.47026619518579793,0.04581199113582381,-1.010942910884295,-0.7024931146383203,-0.8203620759082161
-0.5295669263328543,-0.07662232940397007,-1.3111663043573323,-0.8621839887641036,-0.9908158043999946
-0.4264691252409188,0.6147013560664533,-0.9699963831556039,-0.9643582507951766,-1.0857794110838865
0.03860982490660497,-0.6837177813512253,0.142234053645331,-0.6320085661296834,-0.38785898787527934
-0.13669678498250587,-0.7076178484948381,0.140018913620664,-0.9027747194822501,-0.21174974704488392
-0.22514017055430977,0.7193681779354767,-0.7725037043330283,-0.909291379965887,-0.7170424993808919
-0.15732805390474844,0.5363688426875466,-0.9873722867257184,-0.7999684067688174,-0.6857829652291147
-0.12342653119905518,-1.507797916433278,0.10042448434858774,-0.803793403139648,0.05739143697072773
0.20498923402249408,-1.823806757975884,0.4804696335156824,-0.23112279264530972,0.5132438475901153
0.0884676629993954,-0.151189928098281,-0.5916197810200765,-0.42778863168912085,-0.18425145529542886
0.19802768328170367,0.8469303957590734,-0.6828720428154458,-0.2827221026620684,-0.43803838200351664
0.1789591580257587,0.2871833436382276,-0.34471509562129465,-0.16929951797010878,-0.23271145517101338
0.036268889696133316,-0.23945545044682554,0.03525333873975103,-0.21916613732315796,0.02274768629219786
-0.16507520412828264,0.26010180601006044,-0.1231608178814281,-0.20504525328520326,-0.017563391223831725
-0.13176646216924534,1.184210647827491,0.025435761435621287,-0.20617858554322713,0.06571045333689207
0.012670018541445144,-0.7193629102831104,1.2064985579640848,-0.10257676076406633,0.5893115796844428
-0.043014881196943765,-1.9092920079094078,1.2777282553806466,-0.1922298808290874,1.0273444927231241
-0.17751505807554546,-0.900295474656836,0.32805649259769165,-0.46238795783552195,0.6060193119089804
0.08491590344706114,-1.5006340022214695,-0.40901552818147435,-0.0072231973896965266,-0.14962376156246593
-0.1283173665417757,-0.07202764146630262,-0.7236613051917367,-0.22538965705928704,-0.36231455313335137
0.08199719838977408,-0.45249953043308594,1.1823717514616519,-0.06622403884539563,1.394355539813573
0.5231894709081649,0.0001834653739826786,2.1101030797145723,0.2560673220301358,1.9768927680947948
0.9446280056727383,0.6172717239544607,1.2837887250585234,0.5177145096758337,0.6160567002249864
0.8964869171842647,0.4045354734840911,0.5802372387824984,0.4870273593047262,0.18013751082886229
0.4965425527457874,-0.3242410307383437,-0.6466818330617968,0.15396934197796822,-0.5254875083545156
0.23941783652869095,0.666297442705343,-1.1793491709933657,0.1316492349502331,-0.9591848521754224
-0.09805095764034065,0.4991356068739129,-2.0926197583060366,-0.2886753662443611,-2.365841607887164
-0.5225343752920779,-1.5279608220303726,-2.781654885407426,-0.8098894229967495,-3.2770659601967864
-0.5058465108518537,0.004756992808288562,-1.7950833009148688,-0.5516313346995652,-1.7524428122805207
-0.545001502554092,1.1330948312973297,0.11192019803504075,-0.6034278881189225,0.37810857684200705
-1.4569354675096546,0.46330775489127946,-1.183126416256207,-1.4088375406101818,-0.8818891778516685
-1.9813747402580408,1.8648990128780578,-1.3408980863767253,-1.7129955853573322,-0.7468162880724074
-1.8440745099303069,0.4505026960206359,-0.06690542441227783,-1.5301113571691056,-0.16106023234468672
-1.735156013540208,-0.0746854942832004,-0.5396469915986156,-1.4113806364878823,-1.1134520040146512
-1.8445138695875458,0.644130246470709,-0.5506406494988144,-1.5625148520655856,-0.5813380216804194
-1.6777574779705455,1.4756277473317583,-0.6553314274438296,-1.3998816730391634,-0.7906434750798935
-1.5231471980809892,2.044718561951842,-0.6359992963194637,-1.2196164594600243,-0.8734100031450505
-1.3491139504858078,0.992341174370195,0.03034550902276172,-1.2669003889558461,-0.28124112864967965
-1.5927437395023536,0.10552469473012986,0.3170670966311624,-1.3590261348799597,0.15592325831014892
-1.1678509274206086,1.3640744355584111,0.24635522415543182,-0.9295994589881114,0.6992361326689577
-0.9497599254931057,1.4942745428495994,0.048891313385124584,-0.8831328364091335,0.46203697993263915
-1.140519832385465,2.1114591717471507,-0.5966254221147784,-0.9976902063491913,-0.4128902198383738
-1.2645530398498246,1.679193941694086,-0.9950437673306255,-1.1647292145286812,-0.8251372431434383
-1.256362831121885,0.5943300240994828,-1.208445179057627,-1.1253132262856786,-1.2499465899919395
-0.2606343354195903,-1.72993142849752,0.952227333314441,0.06718115509212495,0.5527020689855465
0.1615672274923111,-0.7546579733763181,1.6164241240872925,0.29299760750337644,1.2189403767860245
-0.029857443772361013,0.5887090193206272,-0.5671861152934478,-0.036976438390489634,-0.5113613101842553
-0.07023362457906816,1.4253472642223668,-1.492673535469433,-0.1760929730629169,-1.2586269882323509
-0.4200684654111589,1.597479984833266,-1.6282094190566279,-0.5036586879084824,-1.2468533149195475
-0.21132850871788675,-0.008864779650810936,-0.23623844199775787,-0.024825808893407134,0.1374392382823835
-0.21525257416683335,1.4575231827085144,0.19150413783034628,-0.12522379055853874,0.40460898334415857
-0.13957846216061398,0.028448641351159154,-1.0257680471532784,-0.04225079236052381,-0.8481926611575843
0.041109779382468056,0.7713610135647293,-0.08881176347295697,0.10352406932779364,-0.1750167145219998
