cyclostationary_mean_rr_4w_1,cyclostationary_mean_tg_0,cyclostationary_mean_rr_1w_16,cyclostationary_mean_rr_24w_2
-1.2854984976357922,-2.068117517902271,-1.8717862274509616,-1.4385593964824
-1.4306257042361723,-0.9479290961706214,-1.175546454172932,-1.223220783204773
-1.2314145476487164,-1.4788718522637112,-0.5074157717679122,-1.2304925136512173
-0.8991139578334438,-0.2602534167659615,-0.7325865868048343,-1.2337510548403026
-0.7531771981243955,-0.5658753166842642,-0.7569223627281675,-1.3020166919341154
-0.5102271003199393,1.163361717244779,-0.9638005756458422,-1.2248174039118815
-0.8200875749907994,0.7562652804796212,-0.10965963050848883,-1.3268864776700524
-0.7430306673567827,1.4034451046720249,0.14526307745291966,-1.2637252090965
-0.10353482088676755,0.6791014856801557,-0.29235596056435614,-0.8450835991873575
-0.2604536873649413,1.0913555999109061,-0.7635443581964987,-0.9164087659874499
-0.5140614478990284,1.2499119984943425,-1.1890242196441838,-0.9663522285769663
-0.46756515527804116,0.9900444863953544,-0.9746305127367828,-1.0311924526205427
-0.6853920271683146,-0.17879471426861931,-0.916771315425904,-1.1885056987654066
-1.5839804952737944,0.15183706633481212,-1.060546482384001,-1.1803597204023115
-0.39413239794917365,-1.0094193766435566,0.6263052248454302,-0.8992459492554552
0.17771465279450493,-0.43292865750642856,1.5188160743527013,-0.7059617520612516
0.2600381215039305,-0.4090935323028883,-0.23276259517210718,-0.6258744618266303
0.48286995290932555,-0.407107506542287,0.6654066954854362,-0.5280231446290793
1.239693256340823,0.14044608386674515,1.4001082495880257,-0.40030005086855797
0.519134139099715,0.6898319906331832,-0.06326202091421525,-0.28413520732660247
0.26838425506314484,-0.13012580319541414,-0.2878080760595709,-0.4662075485017205
0.14507632492621353,0.4458159690240808,0.561509355209071,-0.6434987095173019
0.1752506109471889,-0.46296894698410324,0.38579563570600517,-0.3947818833818172
-0.27831933221639477,1.4084032656505705,-0.33293089984568497,-0.27376633700048514
-0.10976497199439304,-0.3547573786689767,-0.21248775854395607,-0.12837837373046063
-0.26233489810670024,-0.08111455227529264,-0.09065957968849715,-0.07376529501284372
1.2306278818813183,-0.5029696521141499,0.5230016361571899,0.23021687833301185
1.944410612118416,-0.48460578270651733,0.7605367250775761,0.5738241268863891
1.9552615860139682,-0.4226552559911759,0.003876698315518226,0.546814064954514
2.493331647468551,-0.489644762289114,1.1053031211221533,0.9609658183048565
2.5060632403198846,-0.7634928425579788,1.197122152980128,0.9052642242401177
1.7475449083999899,-0.5148629725734162,0.44783291479173465,1.2808662815273981
1.4339493437438608,-0.4302063076381233,1.2644997509919311,1.4432006918433817
2.0399581326963925,-0.3793587410167785,0.9768713220892918,1.3249328833950589
0.6453850601909423,0.04925624885904191,-0.36980781182766825,1.2803037534331794
2.069268619641184,-0.886760876153194,0.4661071416200535,1.7657491234810883
1.244453318382295,-0.819312047486148,0.7806921223146925,1.726493986187931
1.6010479309251675,0.062450274518573774,0.7823344139414206,2.0796667055882927
0.9151788873843482,1.1670773594594503,1.7873158253988504,2.223945854253274
1.127371190243884,0.6994746374060006,-0.4781508240530293,1.7430090514935972
-0.42214231534646257,-0.2607460587989758,-2.714850955556459,1.4951526473073453
-0.5553548478019679,-0.031967352722675396,-1.3486136213575564,1.341356192600918
-0.9972672838272706,2.074997242869866,1.8505589829517575,1.617201845858713
-1.0492598034441531,2.6227191911111722,1.7228832505768883,1.4652142256989076
0.9694362906898936,1.0312052770337587,-0.1412670449981852,2.2646732033031416
1.4592104148308973,-0.24301578552829958,-0.8798420849072495,2.4353466383018043
2.3002815588774674,1.058922324995666,-0.45015887565968743,2.7320736830269965
2.5084848204842265,2.0095779023272295,0.8486692141930355,2.799921321864165
3.304390627616368,0.15949202271150664,0.3202992081029998,3.1224563876827385
1.667365850845788,-0.7176870124671628,-0.5798534655191303,3.0530555358654556
1.2334940789891025,0.5163602367763461,-0.555287998459192,3.0637734425341
0.5864249513367361,-0.4567809516040237,-0.6105585766605288,2.5559212890491256
0.20383170591103209,-0.772411497099086,-0.5625646136668483,2.312329298988386
-0.5933052272627038,-1.3240884096815202,-0.5053830052089552,2.3082454211615504
-0.9729007042866384,-0.7565942209898324,-0.6078252521349256,1.837427711694184
-0.47783502193079636,0.3879048195525508,-0.6157381117909787,2.083700098736611
-0.5310781070631168,1.0608168023675113,-0.8819156854460476,1.6931647384133695
-0.9259657413177516,-1.4995544324360073,-0.9546933220794414,1.4526727326350002
-1.1145963335509936,0.25456902803554643,-1.060546482384001,1.0767902992441636
-0.7873553716070864,-1.630520043198423,-0.5380795385047217,1.3147446399845744
-0.9992897883691287,-1.187531665219937,0.26007419208508625,0.9207912168886787
-0.7752809236918765,-0.0037684277696719342,-0.4089356969483837,1.0389710469285687
-0.6887672824426723,0.7623975822103559,-0.9208827867711389,0.6854809340411415
-0.6506392916042404,1.8914043918254624,-0.9752426396158358,0.5247014664255086
-0.7083222634686956,-0.27137760244999065,-0.9127896195728509,0.6402756620859247
-0.8843936438964886,-0.32806740011853186,-0.39619932342361897,0.7203106590874575
-1.0085937020899922,1.2344229815599526,-0.19887166796599304,0.7419432585576882
-0.9652218616947169,1.8230566885323423,-0.17050481259523662,0.4585883715480813
-0.6980912780649705,1.9565483622735789,0.2687450324919368,0.4925444494460667
-0.5416141831251001,1.291424117472332,0.10884554774414705,-0.29403020776973426
-0.47578998731744837,0.14564623717161698,0.076555567760172,-0.3669353358386955
-0.46071433352744323,0.4320679284327919,0.2590107221226037,-0.593350831395066
-0.5204226932149474,0.7197537134504618,-0.22155366770576781,-0.8569518829206373
-0.6242025559740041,1.2050811613326713,-0.34100454329736174,-1.2204947912781456
-0.6138554193932251,0.7950166014027742,-0.2123085994574039,-1.15480241320464
-0.9442396438919071,2.4781594303668504,-0.2942279433276895,-1.24811815910598
-0.8120071733922438,1.5621152625841257,-0.28258260270179997,-1.2241578924810503
-0.7590660524561895,1.2813282209310477,-0.15817269547089735,-1.3841701353823606
-0.6616301706556614,-0.28764271265908564,-0.47377980172343,-1.400973078539789
-0.7681302633974115,0.1369016979885756,-0.7508194692285641,-1.2438703755179965
-0.8059144251918026,0.8519065767030742,-0.5455445004443943,-1.5705973856889859
-0.8790528343238128,-0.00260129353621441,0.06538798469842157,-1.5289063620905559
-0.8052628185350524,0.520517919617522,1.0212131960109478,-1.483856548478367
-1.0051731729660394,0.229373698813496,0.47522587974328445,-1.4993880683239773
-0.5968312293400252,-1.656016715601854,1.0663498012652584,-1.455705747195469
0.8451076781704103,-1.5936608223582112,4.055332046467049,-0.9556121872613416
1.2356502275178907,0.10160618638086863,3.522423343517692,-0.9769198826000172
0.9412051442218042,-0.14815656665465515,1.1920000406338294,-1.039709231069575
1.271742893890434,1.3795313689581792,0.5958332502076862,-0.8823706557395823
0.9768814989534905,1.1445078448328478,1.299903577151152,-0.8280672731901868
-0.3656024284022739,0.5758891300475478,0.2578098202967188,-0.8890855344631261
-0.9295270778223286,0.40903316207196555,-1.8750708107044174,-0.8494107403310636
-0.7668854767201344,-0.2138675929060976,0.05288768261961246,-0.8595714679488311
-0.8133943607563976,-0.03813400529977462,1.7852233391443757,-0.829688949757416
-0.8698004092005612,0.04920011844948179,0.5598969234301016,-0.8443861627086588
-0.06767553289679755,1.1577312202075998,0.8410273900781765,-0.7957101547418759
0.1955452628907731,-1.3560820596853103,0.2038687709577657,-0.785171655526639
0.1380987227077467,0.28719389478440815,-0.8191296132549848,-0.7727174955820231
-0.13677714672680374,0.2665446135105783,-0.5674914885470322,-0.7889274969993911
0.37041491650888303,-0.35969488845923403,-0.06407742444916413,-0.7746563120587839
0.33558542561709037,-2.1060720364788126,0.3384333233379893,-0.6226680211335234
0.7380359863580017,-2.1730925935915715,-0.08376195485623959,-0.4347772841008854
0.9805766676039257,-0.9431978293451024,0.2505190408023051,-0.3459395886587029
1.0996875381353006,0.6215433753771317,0.22297907352332785,-0.2489219211113584
0.50775678593153,-0.9955985579435921,-0.6171277431674408,-0.3069519406151705
-0.21107495552250452,0.06112106683441295,-0.8632532805968657,-0.24844561666129894
-0.12824487833249204,-1.4989576459705831,-0.06599534543981848,-0.021668196229645997
0.41483904021409135,-0.7506026333282192,0.801881129666533,0.2290182799616699
0.6601190234595128,-0.49498536957076106,0.6933256531398121,0.4387192741254522
0.8276181035992404,-1.5974146214186273,1.8550230301916817,0.3783816163863484
0.9151555579033525,-0.8305623735904647,1.4213696096478965,-0.17600679429998997
0.36202481074265136,-1.1073860920541243,-0.6080549432715308,-0.05845201292161922
-0.06306998456503307,-0.7499607561068063,-0.24978270839456104,0.11344090755384385
-0.10921213756819136,-0.40377276350617153,0.1657285577244532,0.0748023486969674
-0.11532954020423607,-1.6384433656550401,0.613029077149643,0.05731779807799179
-0.12312926269509547,-0.42557554154186383,0.38037951870485187,0.13756904471510661
-0.14158309814077596,0.06095376925621675,-0.19248166054563315,0.19772495668071022
-0.2979729286824694,-1.0072661851942988,-0.13555730616073802,0.22181689010442113
-0.5805933755987481,0.5478919565242973,-0.2429034588532318,0.08024122725444208
-0.16407945597129664,-0.6138534334004389,0.5852479341772304,0.2964387911705725
-0.05722594840985946,0.4667423152463143,0.8359672943387615,0.19803804617474374
0.002439737671276186,0.13175118124076352,0.0015338487221440227,0.20899724091700242
-0.1559684982596178,0.10003531830554367,-0.1384651959501613,0.1987504894227729
-0.19737738206317426,0.3054821987432274,-0.3991416668835329,0.2179739300224131
-0.9099791757203113,0.5140962789421056,-0.7426080110949241,0.07484622768833739
-0.706232568868368,0.2950910320369651,-0.19736719102122824,0.03969110591085198
-0.40311204860709327,0.6083435916529054,-0.010157430131066462,0.058821607820429646
-0.4804151832989308,0.2956690901960939,-0.5101490962935156,-0.03182048368771705
-0.38743481983894174,2.037439727996407,0.2732240096557405,0.016488203014515344
0.29486699932998695,-0.28607561772042617,0.6853381438643624,0.18134491314353862
-0.39143818302316963,1.1786472410628688,-0.923211854896317,0.0416130604854363
-0.03442088962412912,1.982275780681952,0.2971118878626932,0.07924996800852385
0.8163362080314823,-0.11720568986409088,1.0622704866791477,0.08536054200365538
1.0353944516604554,-0.11564376021535175,-0.7245542877577463,0.07027737100617001
0.2310011048482987,-0.6623863287711341,-1.970630617934384,-0.06895083802599328
2.0465466600221616,1.2608720227660646,-0.6651580739244172,0.3410161921799948
1.1847939159368872,1.3602081136350432,-0.15723376914692955,0.1605748078963178
0.5983812811341259,0.5571842322816548,-0.9855459459730154,0.13022886558320398
0.44784970260189993,0.035263790188751004,-2.37565456957456,0.10923906093442524
0.5532266180156609,0.5277624792953145,-3.18644131267766,0.03660879676810114
-0.9981342427871915,0.11551644443104525,-1.2218126293945923,0.00555673304774338
-0.5959172897859453,-0.3738472130982292,-0.4069948068440687,0.21655041689820748
-0.3071236192209141,-1.5721753268120817,-0.7601564139315702,0.35572149568852063
-0.4888072876224578,-1.1120079871594806,-1.187002937642057,0.3681756556331366
-0.42148959515496265,-0.19299976684328332,-0.9517877292013839,0.12977802901636146
0.5547023340793171,-1.0247130726444866,-0.8584757049554751,0.5658740913190452
0.20381840414273203,-2.522474923484998,-0.40746567367410963,0.519694137543095
-0.48160818409062617,-1.5557820734921042,-0.6535108192057227,0.45362909216372443
-0.40435925344484586,0.546431951916393,-0.9901576335713023,0.44811416418381844
-0.0744648205391397,0.7554171886342327,-0.3386846628176482,0.631742296792717
-1.1360589778839316,-0.030568506721300622,-0.37571087403842485,0.630396380187743
0.3157444869311636,-0.5546602530010061,-0.05524580024668974,0.7466016233025914
0.7176322223513201,-0.11657924797288273,0.9399829255504782,0.8286132612940581
0.6887375057831616,0.22377511834044234,0.17900470542024038,0.6562306458216861
0.3290864291355437,1.1636783769360621,-0.8207029975407312,0.4444661424230155
0.69652066539467,-0.42743884588680003,-0.7629241921276643,0.7792093812178098
-0.4239864556508027,-0.2676400570531097,-0.21927972545337526,0.6328589990886022
-0.5709768247359468,1.1821008707493137,-0.25331995189828294,0.3321665378139156
-0.32310982938083194,0.3686469958010452,-0.7030551973714891,0.3452640708918532
-0.023513799271091155,-1.1938798444758658,-0.4168485566044367,0.49933821589578875
-0.2615463460265833,0.7571882679098126,-0.36189495217161516,0.08579930993378071
-0.3074523822139813,1.0330444016442006,-0.5020869373986692,0.12621506695189913
0.17663583623782783,-1.1453979488992283,0.11883711218647817,0.2568144199826805
0.10802173747700415,-0.04577060880692811,0.23724289310651792,0.2866625715572897
0.1872849473304599,-0.059627828601198064,-0.026120964125135867,0.437878417691252
0.3093467681582472,0.9171713863892654,-0.14885642297018575,0.5578964886755744
0.4299833468897994,-1.640182201238082,-0.053006311664787954,0.40927128307330024
0.7659415752613609,-1.1799870046168577,0.05558017316537456,0.478376989337885
1.2378049108543707,-1.4882780231462718,0.384187797749768,0.7609994320204532
1.1237716958988826,0.25422048264007124,0.8720517718994566,0.7777799962904246
1.2166579296266755,-0.19117500821939495,0.8766915328588838,0.3457374508534615
2.1564132275268606,-0.0027167499925418383,0.30188946350408374,0.7842260835276607
1.1731704928693993,-0.2509094807594219,-0.5636097083384023,0.8497379724070506
1.5725204907916204,-0.8110218641711608,0.035826735417317596,1.2706896805325303
3.172959570833673,-0.8559278048092687,0.7748694520017478,1.6388794584657367
3.623860523856163,-0.7759015461686324,0.6213898345220765,1.917736303248094
1.9614449270677787,0.7024717972285847,-1.2893533081133854,1.4328296693582372
2.557603220027881,0.5593051346893626,-1.928193266353747,1.596219983423899
1.328813045029206,0.056708384729546445,-1.0989852940949003,1.550416708061144
-0.13287173937061025,-0.9300207360517864,-1.4143167709835067,1.7205739587735227
0.8983634270359164,-2.3340565409044993,-0.40596464209639394,2.234155333535157
1.7533550388495078,-0.80669785050504,1.6152235694829284,2.3988605984186986
1.2589195651112928,-0.762312063839771,0.888449804960271,2.3700797899642367
1.4592856644973584,-0.3782086181678423,-0.6293013734075225,2.205474766162535
1.5277489637922352,-1.0199459071160288,-0.1104290958161166,2.218048287799687
-0.10511751240310459,-0.5718012254200503,-0.4450086899522482,2.2070731801972987
-0.49319375437156376,-1.0692231611287741,-0.28916784758827435,2.197225946338044
-0.5402355349885991,-1.4148811315425247,-0.11314404505079144,1.958293120572642
-0.5645903516817861,0.6200641633426106,-0.5269510029361942,1.853687079063791
-1.052983569521134,-1.0972116975912523,-0.5727858692457847,1.7124764758990185
-1.1612854843009186,0.47851276571665874,0.1500406530943102,1.5856087748484384
-0.7054786552239894,0.11438086616212476,0.9457826267497624,1.7633764667563172
-0.471002089975896,-1.022918857311925,1.6095670424254611,1.564853358636864
-0.2912964392120331,-1.2891646815392126,1.0740536419870004,1.3782558333272672
0.42193424655412143,-1.5996184827847055,0.06494008698204114,1.541482748428339
0.39065389757111685,0.6382330204728304,-0.20237445779922414,1.4567826725820903
-0.09106692875086317,0.04581199113582381,-0.8486908625360888,1.0210139484248073
-0.28923272482839013,-0.07662232940397007,-0.9220771806814868,1.0088745340337284
-0.22021353565502608,0.6147013560664533,-0.8490698529114875,0.6817570393853157
-0.18522904672534757,-0.6837177813512253,-0.2918850937343152,0.413164773633538
0.2004977755056286,-0.7076178484948381,-0.14260078486474,0.09542636591179347
0.010367823603498291,0.7193681779354767,-0.5377958699510141,0.17696082797856388
0.30142588038601686,0.5363688426875466,-0.4492005531952953,0.026681118693829334
0.7653428313425434,-1.507797916433278,-0.07102558133147492,0.48674658538200766
0.5354413836216092,-1.823806757975884,0.08479688574157061,0.5215856714948732
0.225079127364164,-0.151189928098281,-0.4013099512130872,-0.18137703237449715
0.4489761352464198,0.8469303957590734,-0.5694208940945169,-0.43222142598080193
0.27893028438088907,0.2871833436382276,-0.3143098394010921,-0.3662226194853718
0.08997526458965475,-0.23945545044682554,0.2624331200580228,-0.24886562074144164
-0.33106177341130055,0.26010180601006044,0.278300183774718,-0.3331572457230897
-0.32869730778932477,1.184210647827491,0.5963075624047761,-0.37983738901869857
-0.07269770891959504,-0.7193629102831104,1.0924174483585953,-0.3376662786817877
0.41694491071073697,-1.9092920079094078,0.7322043233773107,0.09679761700390395
0.05144076706418826,-0.900295474656836,0.39896842239032,0.17915368075491667
0.2887812644945796,-1.5006340022214695,0.0832441736581187,0.26458473688942774
0.1526227439688905,-0.07202764146630262,-0.30553104416003696,0.24567555807673933
-0.008103424084352787,-0.45249953043308594,1.4334283943196755,0.014325732369530702
0.5654457838321916,0.0001834653739826786,2.116621711038523,0.30215328942175473
1.1412212542970281,0.6172717239544607,0.4438615550398288,0.37975409983456265
0.7835815458352602,0.4045354734840911,0.04404967810778777,0.16266058151407697
0.7431251299678152,-0.3242410307383437,-0.4280345149571157,0.09178807963464858
0.6919279113941145,0.666297442705343,-0.768089945789918,0.14508314911711215
-0.715447399976303,0.4991356068739129,-2.016978078297165,0.11317390063279892
-1.681343556664362,-1.5279608220303726,-3.2141076100817703,-0.07462829420029979
-1.7909064117573086,0.004756992808288562,-1.4520779938414206,-0.4136001848921267
-1.3393449241882145,1.1330948312973297,0.9890874451896454,-0.3457931637052614
-1.7594418764621225,0.46330775489127946,-0.4704867964616319,-0.38555733222255284
-1.6745455087905028,1.8648990128780578,-0.5567668265603691,-0.5129895378721189
-1.2938725660893045,0.4505026960206359,-0.13095710311928155,-0.8470467553214654
-1.0980382721818023,-0.0746854942832004,-1.0939371933370634,-1.015151326321675
-1.3799545073820485,0.644130246470709,-0.6162549168483406,-1.0448585725535184
-1.1943674066827932,1.4756277473317583,-0.37603244162967225,-1.0935424051367257
-1.0907965346228665,2.044718561951842,-0.3100996008671167,-1.1618080422305388
-1.139403382493596,0.992341174370195,0.30897543506835773,-1.3074773853515576
-1.2026522992507196,0.10552469473012986,0.7361205572564313,-1.3474990244931782
-0.7677893717045084,1.3640744355584111,1.1815490939182876,-1.185684190977808
-0.5928911619070529,1.4942745428495994,0.8396538370812768,-1.2469429226409958
-0.6850175787395868,2.1114591717471507,-0.16276422129163756,-1.7255769346638812
-0.9264711623228384,1.679193941694086,-0.4170208249568908,-1.8699365187675587
-0.8505819295978114,0.5943300240994828,-1.039426382373142,-1.9397161558214957
-0.03344416803372601,-1.72993142849752,0.31002052973991184,-1.551790920775324
0.5100130560890677,-0.7546579733763181,0.8888536785421354,-1.332036747858517
0.5615716545483733,0.5887090193206272,-0.44939579066140967,-1.6662890273884088
0.6048340435426554,1.4253472642223668,-1.0816780669516899,-1.8719214201266638
0.48012661504393783,1.597479984833266,-1.2694965093538557,-1.883078332413337
-0.406053694952571,-0.008864779650810936,-0.040614474844931164,-1.7652868165537898
-1.2476986413057474,1.4575231827085144,0.3653301554344717,-1.9113679477690089
-1.141968091246296,0.028448641351159154,-0.7366015878726954,-1.8354379592389596
-0.7062906052547777,0.7713610135647293,-0.04146433205037094,-1.7120553779511156
-0.15700277473237664,-0.8755772883739825,0.635412478411831,-1.343279638109606
-0.20916178260557267,0.31860909719034247,0.3665245493448193,-1.3803910545809368
-0.04712794377294531,0.6679830231425283,-0.24693453830065515,-1.276799438443357
0.12719893649462413,-0.666003119180947,-0.5694208940945169,-1.1579924344013515
-0.025094566699653043,-0.617049093876877,-0.2342555875600417,-1.1237893579065217
-0.4198537620276214,-0.2933086206221966,-0.11420751501327402,-1.0928860339617168
-0.7438001701516109,1.401859041069859,-0.16078887751683188,-1.120834038627871
-0.5780010775902877,-0.16996351807012247,-0.21783267129276176,-1.1131580485835981
-0.3977241827595402,-1.0598052380211027,-0.12198255998736396,-0.9426893985370366
-0.48317934354331854,-0.2082314497398158,-0.23017856988529747,-0.8698200765772992
-0.0013409226003399941,-1.6794593228555066,0.11320967933964797,-0.6813889906976134
0.2466199311151844,0.34417298105629845,0.05254825016218441,-0.6835451342009409
0.5209220422598821,-1.4769097245770324,-0.6703471795188923,-0.44910581198898925
-0.04968780251939402,0.5945166010862775,-0.7606732189889321,-0.38183873843278976
-0.16515869096892477,-0.7289542806503403,-0.7114159547439224,-0.30930887407504426
-0.4593805370555478,-0.2185064581209151,-0.10376805285456249,-0.2279212623603959
-0.5118877010907422,-0.2871067031210272,0.2559052979556998,-0.43030301625959616
-0.7635796809728375,-1.436918844068591,-0.3426353503672595,-0.6660056851567074
0.09122831382336977,-1.5309008599061353,-1.235157684431361,-0.34109168390084244
0.7513671522264399,-0.8420213136003732,-1.7261913962662028,-0.13449214941096088
0.3177785413093302,-0.48675537109550454,-1.5259811170441804,-0.1650215901817081
0.05329580264915108,-2.0401986925738895,-1.4816507276793547,-0.19989343960272873
-0.19405909264920865,0.1497681519004995,0.34784721457175827,-0.16247471584010148
-0.9358460860009731,-0.2726323110302904,0.05011964921114424,-0.2212438897349832
-1.1409454990640406,-0.49784816888281785,-1.4961576370487852,-0.12497028828459197
-0.8851422201407017,-0.6052707574431342,-0.35175408849049045,-0.3866285542770842
-0.8893162498624436,-0.7705205922300733,-0.6425315828759885,-0.47215782981466664
-0.7708411307181704,-0.31629100177005515,-0.25121827799834423,-0.4872006284346733
-0.15064742913183995,1.6339212787103548,1.9558448061489013,-0.29115834876327545
-0.4907208097752108,0.9810581682416452,1.5077977905297444,-0.3756930532886377
-0.5614404976506165,1.3279408334077525,-0.7930022464661303,-0.4047206358808848
-0.14654319371275967,0.7385085819006987,-0.31658837547621677,-0.252715789106474
-0.25769507931502733,-0.3728158603047023,0.11062565405283818,-0.26724140921700473
-1.0012489677070122,0.07547907404893157,-0.6078252521349256,-0.49437601538059006
-1.2863707724388487,1.3454267673329943,-1.0033189356987866,-0.5923110982401059
-0.23226162213400064,-0.29422843108769525,-0.6848406902386875,-0.4578453739157992
-0.4977397729161698,0.09889992554628228,-0.3702671941008789,-0.5684744963606101
0.19605361077944136,-1.6284496347321331,0.3001667799795439,-0.6189329866815074
0.4394256109157057,-0.07667735144520099,0.026650574509935174,-0.6186296236266723
0.7551596806879386,-0.02385547138708564,0.007459880046561136,-0.602462760135681
-0.028634979431197766,-0.6030689398716189,2.041363410129793,-0.6266677292873571
0.012436038186602364,-0.9395898060826188,1.232161535869269,-0.8171642300317414
-0.7461896119012589,-0.6407577813206133,-0.6911261881918921,-0.9007652370990908
-0.9419275600800582,0.010883701139705937,-0.9549379431399262,-1.3168737526481573
0.08358908125011971,-0.7649310495442094,0.7989410831179847,-1.1362782030056606
0.16833459870520218,0.305130877336086,1.356125842295157,-0.9281186604636966
0.803302841105222,-0.7855110742407475,0.3935477115664346,-0.6248995533255415
1.7397192164152677,-2.1597838831584157,0.666179606160113,-0.4373459171310251
2.16251950531787,-0.29773699807194687,0.9694063601496192,-0.32451941313595195
1.1988508265093938,0.8347492552861594,0.6201540962071399,-0.4243300520444365
0.9658746011959819,0.18351920185427603,-0.00526041509864114,-0.3694927561743074
0.27526627225196687,-0.2820203500496588,-0.13719959778746604,-0.32373689788971877
-0.136701220232043,-0.882467553284956,-0.24454575047995983,-0.0697553678051456
-0.2673309822094501,0.39976037436079753,0.14317288810981135,-0.2720852750834411
-0.5303674385083238,0.5882811879866692,0.2887855841607505,-0.3138781947224334
-0.2852778251894667,-0.22298210651383688,-0.05758864984006399,-0.2551996493537808
-0.40987424432320635,-0.49568018354887017,-0.28134456747549735,-0.41681796008531063
-0.9516624777282777,0.6681171113585744,-0.5880052039572529,-0.4357271388979991
-1.113283621279826,1.4566441748904189,-0.7146890534405482,-0.3604289839469396
-0.9518189625320638,-1.3690026840685001,-0.6358590553576042,-0.2682072965683201
-1.17900000223708,-1.8994533024382716,-0.7796457068725311,-0.5274962128944503
-1.2037540051335773,-0.7699213224792736,-0.7294696780811002,-0.5879436404847654
-1.2442104210010223,0.8612158587600555,-0.5824099278695476,-0.8698662884974848
-1.3102046774513048,1.1316531462790855,-1.4299334713613017,-0.8859252991231291
-1.275904418276031,0.6355784519177902,0.7125106053247712,-0.8676365470840309
-1.0582083211356694,0.8014285298504269,3.67530576404219,-0.8195710536536195
-0.6631325878897283,0.5024041206216111,2.9279137746421555,-0.6804561337433286
-0.7150744591367051,0.04098133169247455,0.3748703767933734,-0.7219693619010774
0.29859923603130456,-1.1598607438484787,1.607012111349288,-0.325907940705726
0.14105381758578467,-0.4732767870366467,4.539264091176615,-0.6471499465379311
0.7980682037793776,1.2298239893475673,3.6775171792629497,-0.4772587996136387
0.7954795867861395,0.7152627553503459,1.2988817068056324,-0.7254096079770922
1.3656182127280891,-1.3763451369824249,-0.1202828455764846,-0.7159932115860083
0.6585724577576472,-1.8018106281491262,-0.20194952919650425,-0.7297463000496274
