cyclostationary_mean_tg_0,cyclostationary_mean_rr_8w_0,cyclostationary_mean_tg_4w_0,cyclostationary_mean_rr_4w_5,cyclostationary_mean_rr_8w_3,cyclostationary_mean_rr_8w_1,cyclostationary_mean_tg_4w_2
0.3573679422221146,0.7233029794411461,0.008551067852978165,0.04212561786359717,2.3609366119801747,1.367351858347249,2.0400702431522806
0.48896414025327223,1.0042897911926203,-0.04682862377573399,-0.2511296053380695,2.468617917667263,1.468998450124414,1.3904970127757788
-0.18746991637937968,0.4854970688932046,-0.25743056623366073,-0.41614963602182214,1.1953644990221917,0.7023012977183103,0.6761972293582535
0.12180752120278802,0.3949046333817623,0.010821024016241673,-0.4671735617560341,0.8785664393529423,0.5236345167495001,0.3641413780052527
0.46657793033328293,0.508240621042006,0.36600032321951864,-0.20527307888502525,0.6494661744988734,0.34722066853322997,-0.006660231353880236
-0.4066931786692959,-0.056352697641116736,0.12908679108676221,-0.2051915324340592,-0.045823005944173864,-0.22194771698615426,-0.2906926078533349
-0.6225789948888475,-0.16392795755759235,-0.21297944205796618,-0.585090135516917,-0.20891423374574888,-0.27647659790090945,-0.5397224859329554
0.07920572287689641,-0.3228581630268157,-0.12574214661348235,-0.42266462897679424,-0.3971123445212773,-0.43681199328958475,-0.4703110303822252
0.24305496712134222,-0.22220791467556494,-0.08714911621007483,-0.6406490694737743,-0.41716223282487397,-0.32504795912895285,-0.4827804895410537
0.11087720301021697,-0.18359427472446874,-0.19722284391365166,-0.6980781937070899,-0.3168988057755698,-0.26824597640889675,-0.5485363596698477
-1.037933607231115,-0.08325264654812452,-0.395480558018906,0.3181051080280939,-0.1537807673104874,-0.002411539895524722,-0.6706875857409628
0.3483233768695186,0.13544322725330932,-0.08721119615465563,0.7949973196921853,-0.07867346738750167,0.0724953566172398,-0.4305838754078966
0.5746791806099242,-0.06620726065700044,0.05840320891748909,0.5351803750611451,-0.31209592128229086,-0.16956658948992118,-0.38101728167605414
-0.18510968828461571,-0.10937747546268034,-0.06534491824841974,0.931706472939368,-0.26052596838964004,-0.16398888159410244,-0.42104102862498766
0.5175879636438561,-0.1057612662946471,0.06364785019493564,0.9139591216198836,-0.2322171924381208,-0.2360593996655958,-0.2755465847935624
0.20587133533873575,0.4461433348216158,0.45861947101686185,0.825929489419653,0.09524325091008261,-0.11429373284771836,-0.010748555186956442
-0.7340759917846332,0.5024038461017708,0.12057319355459789,1.0552564686736496,0.25684748692995346,0.4420787511453673,-0.2804507152266662
-1.2941332021423944,0.5228082699986174,-0.4507108870451505,0.9663759815639857,0.4060490734552089,0.5411625478876463,-0.6189970539982083
-1.1904286804982944,0.9821165178491763,-0.7648627188812231,1.1117345396146894,0.6513049768835328,0.9225819540161316,-0.7928285382948854
-0.2735797776486839,0.3703584113557447,-1.0071525263555767,0.8826952008479838,0.13795899339716952,0.3287484945753348,-0.9633850039804147
1.0580141752103192,0.311941943906986,-0.7500942964780293,0.09390425479294134,0.256161769961215,0.5455451691060549,-0.7198502962447367
0.9266320521982554,0.2083424785799641,-0.22154593216404453,-0.5543880613693511,0.16857862060856363,0.4686803116118869,-0.26759488248646285
0.9530237262806691,0.49785373487961043,0.4654170173464268,-0.19725129174686476,0.19950715536430638,0.7913393500282605,0.21098637441047355
0.1823906384580808,0.05551325664699027,0.8926092656137118,-1.2837325213649349,-0.36139078011392745,0.23898446800053438,0.45457861384243037
-0.6671381212610122,-0.236833899755185,0.7657907988414799,-0.5808652719581484,-0.3712645257565688,0.12543355858000524,0.30938612208153643
-0.7156301214986777,-0.5139125236589406,0.2220590648443713,-0.046210900363005195,-0.5815001595605948,-0.6619419377628771,-0.09507510299795485
-1.0392805827961897,-0.6588618872978866,-0.38533843734327633,-0.15142994384511219,-0.8497965454637498,-0.962584971950554,-0.47621758808853415
-0.39746738019464495,-1.545472597425549,-0.7777760656670634,-0.8150232781208058,-1.6398240817198453,-1.9156759557625875,-0.6483678187412142
-1.7642931601440168,-1.5059730866498717,-1.377061056511171,-0.4925494297964172,-1.7455980703777816,-1.9521612523652554,-1.0704137318572133
-2.197834359427757,-1.7520427626491064,-1.8464513022682287,-1.1533378184369654,-2.1689493121873245,-2.466091596575008,-1.3048395124274474
-1.0663750124348939,-1.686480616561239,-1.9514136337174801,-1.747542880163196,-2.1226085745289476,-2.5234532460609866,-1.3120443747021087
-1.6306604365229633,-2.0961350916214228,-2.1459727356866596,-1.7373525258053963,-2.2232951245513894,-2.868561575034707,-1.59426736148661
-0.6913364609481092,-1.6416253360278712,-2.252349260366699,-1.2778688523834463,-1.734806360438172,-2.3395576291053852,-1.7946714022261263
-0.5693422433666168,-1.8652438441061268,-1.8744541562758799,-1.2037803902955195,-2.103185300964285,-2.352956635022112,-1.458854245630541
1.0902532730404182,-1.858919667689134,-0.8285529229782447,-0.849365831903159,-2.146355802769185,-2.1788792394173337,-0.673373976484439
0.500760397785653,-1.4118721601043724,-0.3425883086218913,-0.82752989607243,-1.9495087235317665,-1.6354070982110847,-0.39041719256758733
1.1713950655821743,-0.7031337279399363,0.5389807057748258,-0.09927648768908097,-1.507151722446163,-0.9892239140655624,0.3505267343517079
0.498491230143974,-0.5652654039999485,0.9044777293369897,-0.2649191846803956,-1.2530465264539572,-0.8640754014890986,0.6657050202518131
0.6971657071187619,-0.5659297595724978,1.2874257954008517,-0.40610650429319783,-1.214970298157268,-0.6676432979454527,0.923781132226744
1.144845560948471,-0.48230817526158987,1.2725996376657427,-0.6663411441440125,-1.3132775736042603,-0.5335576846720411,0.7697866482749283
1.0444081918086976,-0.43826688907831646,1.438391864935355,-0.7191537185658431,-1.3072030543093665,-0.49772083350451735,0.8980814376272396
-0.08900444574547736,-0.5515718484343937,1.0229908269722525,-1.4192580917572175,-1.3374072868458111,-0.5245755487654316,0.4779249583253644
0.005102422726855485,-0.6570032384592357,0.8612240099955961,-1.4932451394891069,-1.4293780132045706,-0.6837204470858929,0.2535459827422782
-1.4839010671742712,-0.10775411139724766,0.1795122568140572,-0.36420668193098366,-1.1488632500818754,-0.3719295406025675,-0.27628699271088913
-0.9410566461972099,-0.30078281526878925,-0.4728764272961754,0.04050118567312081,-1.1598310096018332,-0.7527594988401072,-0.7034912834767764
-0.18194534281246058,-0.8102056409429385,-0.8590282875528176,-0.16505067911435536,-1.1597207019276785,-0.9733863286176128,-0.9733435262024303
-0.8971505726444043,-0.6118168268956419,-1.1029498786046914,0.3431570067250468,-0.8874389062995043,-0.43347839733114557,-1.0543972887755837
-0.4317291219992884,0.21049734098148998,-1.227461325541434,2.0576287884501245,-0.4767294121961113,-0.0150987152823119,-0.9637768269926487
0.45019027078056295,0.07229318645087053,-0.6320474356906408,1.074433939360767,-0.4191662976735618,-0.09001925879621338,-0.5536303268336852
-0.3233514555081194,0.08156515860550452,-0.43754032063615556,1.2162634721307446,-0.28904138759065984,0.060926500308423316,-0.37010600240308644
-0.004036721664502817,0.282716484166418,-0.38389744046016916,1.9499694667865128,-0.05132610208035056,0.2594485253606114,-0.33789003918562355
-0.31876779842188246,0.41512662056928235,-0.20930249408488846,1.4680278601244758,0.20801295434624745,0.3954806319191077,-0.18604370301132195
1.5669384655869467,-0.18222227299440316,0.40185324722660587,-0.004818605169874594,-0.028246796357043812,0.0658138776074313,0.10394642011054026
-0.630703900731926,-0.2516409041406245,0.07068328566743384,0.3245146394415726,-0.0615087954219455,0.1367328761334782,-0.10774440439991259
-0.34097041498761976,0.020352789001187695,0.06143330098238906,-0.058353213714248765,0.0604265029843183,0.3213129893800209,-0.19266261746627453
-0.9102201897398823,0.8053443330801351,-0.21497839132983085,0.5682586831111591,0.11610873573366912,0.3053108214342817,-0.35576318971791376
-0.5788083786780956,0.32409569563213986,-0.28702678554598315,1.2170232266789331,0.1469128760398119,0.0789144402908869,-0.43550801686579305
-0.7210724761891089,0.5365600357176931,-0.9968708961985742,1.2396799427714171,0.24847737984596283,0.35884934918934897,-0.8994922138607724
-1.062766970988715,1.4547209366514902,-1.1284455013662877,2.2875980662272557,0.8015791251126656,0.7293030041852002,-0.9397714587155401
-0.4215978285329719,1.3584623074331812,-1.1616368456787012,2.2167090784679164,0.6770583050965537,0.6495729454389784,-0.9829854454250495
-0.7077196192725291,1.6409994515508226,-1.106047277690071,1.7679184741744751,0.7723561606646012,0.9271474791842651,-0.9818612546393789
-0.554771026305258,1.8750007719276558,-1.108878072828316,1.7054515733055915,1.0226289465623375,0.8953260715428955,-1.0339828274295637
-0.6945266336990895,2.0056188992258352,-1.0946624691569513,1.7950419918847471,1.2107083550244044,0.8670992867564612,-0.9774141617189492
-0.10271565062351186,1.7321672741889718,-0.8090490351902789,0.1785813382628572,0.9709859337247966,0.6857044505156101,-0.893785051722933
-1.447486799284219,1.2094510174567206,-1.1118438694042618,1.058928788074481,0.9871499495765791,0.40188432432957577,-1.01331161748866
-0.8717306611201061,0.9711032029115712,-1.152481912623984,0.3723541954658422,0.7558387883640144,0.23026307955199835,-1.0274465477868129
-0.10130691218076808,1.4092259999873207,-1.0045815958774813,0.4402507919325117,1.0250350128301757,0.45683571270026263,-0.8702224273693611
0.7771939609677282,0.8617556708838597,-0.5456876434388042,1.0943877219996359,0.8958349437779394,0.7418683416486973,-0.5313860180732586
0.11867591144920438,0.42876964672508633,-0.4630893541733919,0.9898402695688227,0.4364711062247625,0.23461891700832854,-0.4318811972919965
-0.5155084747924741,-0.27552332399504703,-0.17728424355005581,-0.3225104521884698,-0.2232440442371379,-0.6479483140840726,-0.23811104949771641
-0.2155116044072294,-0.6266458321164841,0.031019031452730415,-0.4960055149393788,-0.40848133568269296,-0.0980489548594307,0.015102562122473812
1.3726693463917572,-0.07168401407404557,0.4815194058283378,-0.5081665910922974,0.020824314784933108,1.0365151291613357,0.36096543183381447
2.097882086096734,0.8199050026586319,0.8632182632619725,-1.1225196923498357,0.31215130494946886,2.084402793321334,0.48544826985468664
0.7686384625042516,0.7822391374087062,1.0353512360672308,-0.017207239472750328,0.13980794577924466,1.8941690414127126,0.5998881045860777
-0.0781482624851148,1.0138209007633905,1.1668026587345828,0.9885817099276137,0.02654154870898511,1.8609225921469077,0.7549938952411329
1.060956822391253,0.7026305671919824,1.5376964007527985,1.6288100187939085,0.003275232700165587,1.6712303075818857,0.8484201885717747
1.898911308218312,0.8683015743185623,1.7071116972620946,1.776752765844186,-0.19517319507566558,1.5840174153632012,0.9629600784271286
-0.11634852111925474,1.5564732546556974,1.0389050679734495,2.081137700524037,0.3213794704839854,2.0820089319468074,0.5767324107743697
-0.7519446542997926,2.022403155851909,0.5848224443361861,1.4976729109107914,0.7943682925700573,2.632318075908238,0.1457376388390603
0.3225402752227282,2.184318505195067,0.718728757736093,0.9003749930505258,0.7562221713985329,2.3706340170847437,0.15488752110782497
-0.5560992987356996,1.3948263099041094,0.21218930060705252,0.40893857681438855,-0.01576636299331898,1.1272818212145876,-0.2837977377930949
-0.671799209095029,0.606345152058901,-0.5982421440341302,-0.3958076741832729,-0.017167726290299463,0.028657881033512102,-0.9762855041866731
-1.446781489354068,0.09778781318939822,-1.0333318777089058,-0.9641392869853858,-0.2794670700336313,-0.036500880091895144,-1.4541130422613988
-0.8871592273272382,-0.1282974397281109,-1.0730273154914263,-1.160422667346147,-0.17961076281516294,-0.01230881403332431,-1.478363724262081
0.4934467050827238,-0.29012518379814234,-1.0311502730488808,-0.773162382986772,-0.6039534453550763,-0.36509301497469127,-1.5521481247395892
0.9837026115407052,-0.902386627374371,-0.5404485200335575,-0.9505657308435336,-1.0394896487859633,-1.1848017486494786,-1.1495136203518803
-1.060886599257436,-1.2624649798953393,-0.6445712013245133,-0.9620614690861564,-1.2098729422866352,-1.294335806898682,-1.1970264039945169
0.4121276385866388,-1.439049190891922,-0.03318248063681932,-1.091771070875848,-1.377783525905452,-1.375684360071495,-0.6299836426189446
-1.670736139052342,-1.2063735325245644,-0.283644508818725,-0.19696884139062426,-1.2397279554840692,-1.2807237926651571,-0.7855756138267488
-1.1223897479754847,-0.9420910150075501,-0.794133685203033,-0.1610043040071583,-1.0404491892847278,-1.0310037242227394,-1.2168096247102484
0.2478710251235994,-0.9983907531355851,-1.026773459977199,-0.03517381726555262,-1.3098849262855836,-0.9968883866783256,-1.4126605617432315
0.6772403473000473,-1.1242622200304984,-0.4873662511038119,-0.1034900313858231,-1.3038824132411821,-1.0220382574279514,-0.9695673386221463
2.0292321956994104,-1.2103697853549782,0.009722742732032448,-0.09386860721631698,-1.4062433580209546,-1.126745336840819,-0.580286083876629
-0.1301739455295079,-1.4136677370149962,0.48978059846683053,-1.0176330391245683,-1.318732941688781,-1.0846251876015607,-0.17358880544642774
-0.2580670384341999,-1.2463559198487144,0.7630949891051089,-1.194980404474949,-1.1461637470670438,-0.8955760331106455,0.12244035908606188
1.2672997037676978,-1.2108011290696452,1.081001494248923,-1.2585542258730522,-1.0513924314855339,-0.7279080407511935,0.42973019181100114
1.7730793935543248,-1.0652940493668954,1.4066960317450563,-1.198846579549941,-0.7953746854547059,-0.5105571742510634,0.6141532256586251
1.5764931886510458,-1.4176868685942643,1.2625741789564824,-1.2570292105976706,-0.8380257943830068,-0.6689445964002262,0.5332409696179341
0.9803162650998635,-1.6227735328320012,1.6193807672687115,-1.0319401187389663,-0.9578933403704951,-0.8202420916448171,0.8504853938278769
-0.4372555697553747,-1.1254285788317422,1.5698788188533712,-0.9746154517102005,-0.5427034577432526,-0.23257978553656203,0.9080223608676301
0.602166032659037,-0.9516794532192632,1.3621980542188643,-0.837209184425097,-0.40426122247044216,-0.14713181922727536,0.7395563325934719
0.8504323518343324,-0.8076897231847311,1.093864640485237,-0.7665991200172022,-0.29968607942441877,-0.04994299092812306,0.6336292235428309
0.5927141444955326,-0.5714273905037269,0.7941687607860729,-0.45807702655043653,-0.2167800013247529,0.10857858086406244,0.4452629457918771
1.1299796831395847,-0.5485676716539889,0.8229243082523073,-0.5379085685582661,-0.1489337573785216,0.11608013828662443,0.37295703844078726
2.536022996581323,-0.5913119918980823,1.739244135997561,-0.9593805644986662,-0.18936210846270335,0.010248778079736127,0.9336088681081514
1.2131645169180536,-0.5548168996659714,1.930985392422437,-0.8966194980546855,-0.16207189629981186,-0.06021820586566859,1.1013316297471551
1.2048174097269888,-0.47111360333322305,2.025471356442456,-0.9296701369069111,-0.24334719764916035,-0.12737446707609862,1.131582581797929
-0.39134607451593467,-0.5598564585845319,1.7001590728981555,-1.1909586682297342,-0.31407492785063873,-0.2728505204679464,0.7891912675483783
0.20187608197580661,-0.7928996013180781,1.4179789349608833,-1.2193192500860794,-0.5972385048824463,-0.6676040653848144,0.6425238560583503
1.1638084653657088,-0.9081447796205626,1.0029164523908936,-1.1700514035566774,-0.6995901510806172,-0.7197259697019323,0.3777351172846838
-0.15006084037404915,-0.8665213929323788,0.5838847465363018,-1.2812032263277486,-0.5515659903660364,-0.7644693742558528,0.07598047695327236
0.32060244907619573,-0.8619364922160362,0.3089844209110279,-1.0952949859365264,-0.26333411876139856,-0.5395335046862042,-0.1353988366489133
-0.019087639996200445,-0.929730427942026,0.4268368290887582,-0.9817019539480678,-0.33922694174681384,-0.6067315033993802,-0.016057194192653865
-1.6741174309596791,-0.5544184275516697,-0.1567905712687351,-0.839914850113503,0.005896840560339245,-0.359068790851852,-0.4379783064084953
-1.590036547919332,0.10690433209566211,-1.0239853089559425,0.14222732510276792,1.0485703946813998,0.6991867282762263,-1.0833910303267758
-0.2723718269962668,0.6024861975625225,-1.0676313072257753,0.29493621314829094,1.3926629266822603,0.7790913907832933,-1.1442692131623704
-0.013981797194813052,0.6571012303305369,-1.1634175344291011,0.05325885655917514,1.523640845737282,1.1401074302866505,-1.1932051022735175
1.251681409217381,0.8411475692424345,-0.7726273077872463,0.25421838859919227,1.6410699320965036,1.3273549897418506,-0.9433955089064413
1.1960257558567302,1.0901276881800352,0.10156077118628906,-0.04045393301535793,1.8700206935406711,1.9068493456813864,-0.37268557834606963
0.3691751949935101,1.059727457053339,0.7094899165744011,-0.6087008938788045,1.5562408140030786,2.012119520053832,0.0846923004193844
0.4965543586660572,0.742640755557393,0.9531852839310216,-0.9213743552515571,0.9499783054003734,1.4761224530319288,0.3109292440682847
-0.4733948345848997,0.806909256519015,0.806438373717539,-0.7011695018569066,1.1617378348871605,1.636395571763493,0.20893465872912043
-0.02073484146350431,1.009333210061939,0.4075134474537492,-0.0014734189850896197,1.2535099364766245,2.0365410532446706,-0.08159200999499351
0.4115382042958049,0.3455950227411703,0.1998416485198512,0.25767227909707746,0.14035001907767347,0.9294876867053377,-0.1717487043670356
0.7382823120046638,0.25958442202927634,0.3067323315306048,0.4478328166083005,0.22794642947653365,1.05090497108095,-0.10177711879197678
-0.8998373858202676,0.16459486803832304,-0.14496313411035197,0.6149285545375667,-0.047784772588745854,0.6205378961921276,-0.5495852411077498
0.6156299562391648,-0.1431119476662981,0.20892098789520505,0.5079202464391712,-0.10355738440384403,0.4466747906666187,-0.3681888747600085
0.6223658624304446,-0.4034864829906979,0.43920253361453615,-0.4598234584352548,-0.4288437236141867,-0.2827613612074187,-0.12929833280499436
-0.5473706386627761,-0.04155066294531049,0.13081150730772237,0.4290113820063452,-0.0049219006798790045,0.10837508997116291,-0.39256730571360776
-2.381012725524389,0.47760392296167287,-0.8322217378422134,0.8376236084407409,0.8247508437209298,0.6134268023730113,-1.1739844236252814
-1.9738097085451094,0.6427236101026486,-1.1535821535788262,1.7234346497042392,0.6525908979431204,0.5850705007452537,-1.4149759445136556
-0.9197595858725532,0.4700032100742481,-1.6472840556761645,2.047171191862602,0.38547083191096704,0.26487247102538336,-1.7887345401256256
0.3440314030931333,0.5459956128208986,-1.757974773233022,2.5103405760925455,0.47887049995279163,0.3739207878038486,-1.9273323271981684
-0.7502583771499948,0.011061787926235012,-1.8377865275931853,1.5099186385649264,-0.17375586222643796,-0.061564353829075845,-2.046062918718796
-0.15562392507980666,0.0583857616072182,-1.1513244193031185,0.3081914202986518,-0.02047878620390529,0.07322590156667978,-1.5496885553887398
-1.3570092784726606,0.18444360083337089,-0.96622027933199,-0.09070091626495873,-0.0034876176650978944,0.011504653886114997,-1.3855429431012793
-0.45543045381296676,0.24195471515040104,-0.8309142546147804,-0.381372714018701,0.3815953546489338,0.24600695547403617,-1.2780247789097616
-0.7334313594103408,0.73813782719315,-1.163545752812024,0.12288132133317675,0.2780669504646782,0.20018669810987194,-1.506884080008022
-1.7378029988643122,0.6326542840483294,-1.4721992599712135,0.4508946586775079,0.29733250159404045,0.32946185794568605,-1.704720753911944
-0.13387716589757373,0.2827575853869642,-1.4611494219511296,0.6320868355533228,0.22675819462221894,0.18006553896233005,-1.6375801923354472
-0.9477311781955384,-0.04624615719990275,-1.3314011343437924,0.24836179588703247,0.029175098298736248,-0.166692340574025,-1.516397356928403
-0.44451629723230124,-0.1726922940430735,-1.3218578260749148,0.3220900872631309,-0.0336086356560371,-0.23723226209132328,-1.4735782306188192
-0.15845710784935374,0.09947850525809857,-1.1420152389697935,-0.09966634209623276,0.37946950254864686,-0.038100707148555214,-1.3429382206287594
-1.6390220502560395,0.2921009196648296,-1.1072389494783386,-0.32785028743377925,0.7629187923071225,0.12820738861592218,-1.2549191920688638
-0.23630992027068318,0.19613688200595877,-1.1361147817802033,-0.1476917820288079,0.7671479753414887,0.16780970488524158,-1.242155106303937
-0.07750477030993046,0.31427120790256374,-0.8613988665040104,-0.14024549270263126,0.5440139952986625,0.14729308317009596,-1.0292905101204926
-1.1198687285377007,-0.40352337270216415,-1.0771119709257682,-0.1110144057868874,0.5202991059644029,-0.0887990878200159,-1.224456069554329
0.5364700142814832,-0.6528511037334987,-0.8565615250756978,-0.6001408142988185,-0.0811024702005301,-0.5643735077939672,-1.0464035097154603
-0.4867555064046212,-0.12987798869099992,-0.48525657803003003,-0.17447653279454017,0.29543908270999164,-0.4124369921537421,-0.7390395289968699
0.3613435784240196,0.06187722227297715,-0.2960701215228891,-0.10102549100889924,0.41288910320077915,-0.09223268525453394,-0.5756869429017486
0.12462187927076396,0.08539929854472728,-0.23465976642520953,-0.18815320496310345,0.40964224364152574,-0.14620395828092916,-0.49715617748124263
-0.04235697782541353,-0.09562080963049109,0.10865351015231536,-0.3816047567579277,0.1522284134329756,-0.3132862028476381,-0.17321038267401018
0.09030382259726585,-0.39332225747056637,-0.03615096284826215,-0.5838991052288899,-0.23080351848777064,-0.5567566196556006,-0.3090075196249086
0.5012440224335852,-0.47286721474159327,0.27381765590426693,-1.2525163478981762,-0.3615764501170103,-0.7088230524360875,-0.06784161694905606
0.007335171438029884,0.12113387868219475,0.17828310063455563,-0.31214358161322575,0.15715761625812602,-0.320342795165536,-0.09203262321508889
0.31791849893043544,-0.12044675778122757,0.2471966814093787,-0.40371490686131545,0.031037081678834323,-0.4668240421291611,-0.025812211439323596
0.43046668993515447,-0.18382543292845566,0.39614144516630895,-0.32158430764220236,0.042232973264374696,-0.4502514078082116,0.06582899127789885
1.975795644091818,-0.5502613792249035,0.990733013131592,0.09439574605673383,-0.04522923210291378,-0.478306923787877,0.5769177112757725
-0.32337189713010733,-0.6669120735484101,0.7224827353630401,0.1112806800313768,0.02191496515396276,-0.7561094949215321,0.36387864396991737
1.2847225707211947,-0.8101932212233117,1.1066033497157566,-1.2161270925225673,-0.11356479601117131,-0.8099994195737262,0.5712035810132287
1.831644471674707,-0.4202537631616893,1.5603155856255566,-0.33318529627898424,0.2785618550049371,-0.411296819975838,0.8587414602486746
-0.273983147038052,0.37827113044530075,1.3156202008457138,1.0136128513181704,0.4401322266511537,-0.1785851842061701,0.5687665240652715
-0.03372999548043866,0.3263084741031159,0.6947193672998495,0.7689422372900414,0.4502032741958857,-0.2921754821109319,0.11134397783376224
-0.22680201104823974,-0.7077949036759867,0.7406818528806256,0.533531019350933,-0.6202034915985754,-1.2642492966861874,0.15036276635308132
1.2577665584293478,0.2008453089697316,0.7174809347054271,1.9563898896892213,-0.05463376020910253,-0.560730193835399,0.11661381570061305
1.3929275364263929,0.10214490643022826,0.6019276461772941,0.9708235264367636,-0.2948956109111628,-0.7694445046119809,0.1314512560526707
0.2550249848453112,0.1510851699399683,0.7797655744305347,-0.2087317843317152,-0.4751265448851293,-0.7367088453762676,0.37102235152049784
0.15904750688555352,0.05406532503617553,0.8140768376038772,0.08350595155229062,-1.3237516548729187,-1.0488074821508562,0.3333247968687733
0.4473976302797819,0.15831213922203521,1.035899937520088,0.465733528419518,-1.42432318332941,-1.0934840473733476,0.5568035741192989
0.42199994955210685,-0.33425703599778367,0.8182790315898087,-0.8423581088542366,-1.9347112133489415,-1.5519705739915652,0.49556537150730134
-0.2093608305993167,-0.9528460877485743,0.3203089769464146,-0.5617747613803977,-1.9214925140235664,-1.6201500329265253,0.056858692074882235
-1.592998989541667,-0.954768402228026,-0.2642153576173132,-0.7727207752830348,-2.0748189162611523,-1.6166424431965996,-0.48668165669136004
-0.9625752361678404,-0.6034831434737329,-0.6047254232891666,-1.0095968121207493,-1.6448502143335664,-1.1253604191761892,-0.8129989366063813
-0.004299453511273655,-1.5414971752047122,-0.7633874878941653,-1.1267931629976446,-2.340060506968544,-1.9989170899541082,-1.0582376188371236
-1.2180060366324108,-1.1194476314520025,-1.3116148524143447,-0.597928802584932,-1.9849627241016676,-1.7489444600029982,-1.6274056582475893
-2.831063567996064,-1.1151527708475961,-2.146779387980872,-0.6400945974926248,-1.9711936541062554,-1.7925177205786578,-2.3844870473032116
-1.3849180505922885,-1.251124178342357,-2.0627268462103543,-0.8156526375378105,-1.5015922468146092,-1.642780257644592,-2.281466896943426
0.652746834824161,-1.2856999093082075,-1.5286612840284668,-0.8103502972086791,-1.3986020465547682,-1.5922391490487686,-1.7438644624446633
0.7872904179013496,-1.1536121071866503,-1.2705040295793018,-0.6792385001835358,-1.2016914458400934,-1.4063161715722439,-1.448371307504833
-0.019788486815516888,-1.1149004196023058,-0.8877142351549591,-1.1933919274723226,-1.4039673610661825,-1.4600926426250096,-1.1122986530034131
-0.676147144543976,-0.46665433487433855,-0.20139093546492032,-0.8382745542333907,-0.8316860295848297,-0.8924596449794058,-0.45489628784666664
-0.5327197700915587,-0.10810220900807457,0.06732013727699973,-0.40196038229668984,-0.4777084127094751,-0.5169058851513408,-0.20893309931651385
0.1499481713532956,0.1531119547819845,-0.09008216369906578,-0.3812418732713215,-0.30814999670266774,-0.20965964882659188,-0.3298604368177237
1.1607009109711213,-0.2409628116535886,0.013470548482333443,-0.3561662516324398,-0.5122798189599604,-0.320387968177527,-0.3194529172269235
-0.7285603516215986,-0.27587088197850473,-0.19488233846385505,-0.20583587415358273,-0.6139047120868255,-0.3190881160439766,-0.3821311989445323
-0.4264649401299129,0.1565550634329111,-0.11547362903194755,-0.10919653086019296,-0.2167165386194772,-0.06070105489445148,-0.2796041774099933
1.3686608465084125,0.19030704289191505,0.47231118946490697,-0.4033290354439491,-0.1167938164318992,0.07011915216826548,0.16959598167012294
0.26782660055050916,0.07952439856528846,0.49347438030157204,-0.6980154469252512,-0.2541459273134349,-0.11917355440351435,0.20363080410534282
-0.9051615216237622,0.0498309345890556,-0.1542066657314975,-0.845857634995151,-0.11617848333995513,-0.05423095748311795,-0.2517129182559695
1.247103284997242,-0.5615664947054573,0.44804495973053604,-1.0710274996755595,-0.5068172847582879,-0.41661557086728734,0.15076060458407745
0.8649908568467277,-0.7770185509548064,0.846887691770915,-1.3663148096066746,-0.6976303526253584,-0.6453041245490768,0.4386227696230825
-1.3395881712006272,-0.41838012283655773,0.01381824886647593,-0.7530077702266477,-0.4631086676669698,-0.4440151897471666,-0.12331003363580499
0.24946321717452855,-0.21911719134660843,0.007447368512990538,-0.3250264565164539,-0.24564042878162645,-0.24083182587545926,-0.1609611341228326
