cyclostationary_mean_tg_1,cyclostationary_mean_rr_24w_0,cyclostationary_mean_rr_1w_5,cyclostationary_mean_rr_16w_2,cyclostationary_mean_rr_16w_1
1.1391916273150486,-0.9420184961036486,0.22274507305985253,-1.0861037774119293,-1.4619997543013927
0.5545635936802762,-0.9236635130347849,-0.44187568663619203,-1.0907341131944164,-1.4637777837565418
0.5951670391968764,-0.9526676774852529,-0.5574166845058893,-1.0171510286947862,-1.345621923147845
-1.3741100189207924,-1.0310690088995271,0.20526342215804155,-0.8144600847475947,-0.9948449629870466
-0.836405508645546,-1.0298312190468246,-0.06140022496039718,-0.5887832732133911,-0.6905655674020186
0.38348751270315984,-1.2976959202694636,-1.7052853082140158,-0.6823945649034501,-0.7604813477625961
-1.0746254491648708,-0.8355622873866477,0.4871176874977685,0.09587413061635211,-0.14534385409806308
-0.5021906310304249,-0.6098073502609345,3.275747297175624,0.5525721263586505,0.23819065757766408
0.5039543326401303,-0.21885027873732643,2.0392268243305405,0.639928032789233,0.378144308588535
-0.3485570441662488,-0.24388706093415638,-0.060564062022645894,0.7035189624138575,0.3800855371238842
-0.3917762555999566,0.0488756053343196,0.6753368785543375,0.8115066658406077,0.31919402198320773
-0.1425356537692034,0.07507144207690139,0.6492604092028639,0.8265499809990247,0.34028654718407503
1.404123317358923,0.32382278136594167,-0.6261275076275254,0.46763353378643624,-0.029912437071000855
-0.5734476147970236,0.413956506434525,-0.0704326130306561,0.3971507060162835,-0.1095611076980148
-0.33074326878471966,0.5904163807868549,0.28866733336984307,0.41510644751008413,-0.07293505068869244
-1.142331844276318,0.9160799784594384,1.3431045129338184,0.6740844623416856,0.3636951339751773
-0.30829222722337574,0.9696807638837285,1.0015819351812574,0.6620401021271676,0.27403683343148943
-0.5586698304429785,1.1180991513685985,0.3947763524455664,0.6938108746292451,0.47355899346235986
-1.470361410442369,1.322090360368021,1.8430826194866468,0.9098960250837891,1.03417012384382
-0.394564214991169,1.2950023466629526,0.9923512427025749,0.9320093606940434,1.0510887201180754
-1.0434281532454157,1.1845585322939907,0.8657841115222233,0.9363497201153116,1.0119983458929633
-0.5952181401050805,1.1460742235051091,1.9027921684703484,1.1649245365501464,1.1149991095040037
-0.8608004427838752,1.2050122861691899,1.2501555296064968,1.2762594198087214,1.3003490443376517
0.21767201054567042,1.1005003958712836,0.10253920494617391,0.6311645841551407,0.7284651697779427
-1.2912939184753038,1.0923897720359983,-0.10288013263668735,0.32102916760636385,0.48441983802369776
-0.5660537760550048,1.110403326174607,0.1784189522500315,0.2999963843756142,0.41019793739468613
0.04787948859584394,1.428959040902991,0.9495204191919985,0.8437210557453647,0.7331866861961548
0.7070625348721244,1.633564287793236,1.80002260152266,0.9133369090672744,0.7929923519871642
0.4806624747863016,1.2766062338204611,-0.21897321812704576,0.6672368837273479,0.476718064988599
-0.3068720085645563,1.050915162169557,-2.5952528207330707,0.33758821073149997,0.0725289703296812
-0.04371026422921008,1.7890125998048625,1.2823565045482832,0.7576044078250266,0.44785591899767735
1.0903092626275952,1.9649499106869421,4.931886691281864,1.5964844942011234,1.4420280962827736
1.5295293552053275,1.992452016270495,3.151737647321885,1.6370836469679106,2.0206315401418866
0.7068090548600239,1.892274651019136,0.8374550047813064,1.6021303100355737,2.0104474638689744
-0.3364719978514209,1.8688842834362143,-0.743419812929461,1.4493123455825758,1.8493161039911519
0.9313194634858657,1.6995097050760135,-0.4358291812213205,1.284476612633774,1.4424480520106762
1.9365148683871158,1.9437510441298385,0.7733039762867291,1.3751796988961817,1.9264747964167204
-0.17210641115354267,1.894158830745357,0.5254929667572389,1.1561808558339344,1.681624653734537
-0.23560695368802698,1.8121367439287284,-0.6350608358935698,0.9540386298919598,1.6186838347382304
0.6344363163564827,1.8564234604765977,-0.13047209538605628,1.0289301957886465,1.7100971566847747
-0.36674995590308157,1.5642206514763253,0.2768614553411133,1.029808144596994,1.761870188558402
-0.6511905310639178,1.5073538250132048,-0.3218807116481621,0.8791850521648653,1.593335543875981
-1.5541811253457674,1.3950699258407397,-0.543867553600161,0.8751962943577091,1.5717655602426037
-0.8007009743601204,1.082109220014415,-0.3844162857625241,0.3152717791108531,1.267983845971817
0.5435224778739142,1.0835580803646427,-0.46391425186859153,0.03302769876726786,1.0332478475367979
0.9745165544273047,0.7984466403994882,-0.5882654732159253,0.18104438067461498,1.2370306081139129
-0.8814923617032041,0.6339980316174622,-0.5851000216064048,0.46617091890868356,1.5723051669119632
0.5362931550434213,0.5354595599019079,-0.6050623589515656,-0.017469130889780523,1.1151345822017507
-1.4643453456776092,0.5313605125489677,-0.9853869765569595,-0.8994784524759516,0.1578289338482721
-1.1883178771330578,0.5550449117488575,-0.38991532133107326,-0.9847263672364917,-0.6868991029841026
0.3634163675262213,0.5310697093727926,-0.027745145008715007,-0.9698350047564425,-0.7889996376923857
0.42146090617986603,0.1404805562330501,-0.7898460497657155,-0.9477765409467099,-0.8807815113788542
2.122416810681897,-0.18771269661100376,-1.4438958716040402,-1.16518958897388,-1.1382982005033746
-0.1893287284888202,-0.09222086806808451,-1.6056487893678904,-1.3462665306955648,-1.6594668757287538
-0.20200472642971046,0.2163928004970147,-0.9789373005823009,-1.2230244667237755,-1.5632203631828576
1.0551807999238783,-0.367877551513051,-0.4774746865430575,-1.2005325156899214,-1.542431843118791
2.1134371583323857,-1.0182523263811694,-0.6186252154244251,-1.2563286950050485,-1.6826326281050468
1.8443867306058686,-1.3872126238009561,-0.4628878837916679,-1.209907151763671,-1.612207466853497
1.456979926738954,-1.3463091365699746,-0.17705705194794738,-1.1053763717697895,-1.4924919178559375
-0.21723891347923013,-1.2330035823704566,-0.2450636494376998,-1.0637561110740628,-1.1949298698175421
1.0861421919902527,-1.3115736805612241,-0.6217498167387,-1.0447198172007572,-1.1790742655554918
1.223662315250273,-1.529874464587888,-0.8078782127684884,-0.9967618635447717,-1.1212177321571692
0.634495481830507,-1.4335114176478643,-0.01557679505929347,-0.8901185192308033,-0.912232016605505
1.3225833414508676,-1.3799995789320598,0.0757610951213805,-0.8707276691079731,-0.829455452191666
2.915460216174678,-1.501089347635604,-0.5284045201752923,-0.8558785157052484,-0.8141320863906795
1.125516804675782,-1.5081019333420642,-0.3647672318202632,-0.8233944097963886,-0.9084256771278975
1.3129104731309322,-1.4623450743329813,-0.21299670377249924,-1.0196104812820166,-1.0665991493052702
-0.48645134491052316,-1.5259804817106442,-0.6766703858449545,-1.0668762060698824,-1.0304045551368046
0.3533863443942357,-1.409178860820501,-0.11721063589938868,-0.9943905575806864,-0.7547001658642313
1.3415180926942616,-1.401500902483695,0.1976360609199642,-0.8589340308127619,-0.6591593719369945
-0.31318565829573575,-1.3576928593307327,-0.3050392694175128,-0.8381376184150287,-0.6078934940845122
0.16776562182673269,-1.3103616790484398,-0.1679162474094976,-0.8950565591869852,-0.5183603546883685
-0.02189125483889373,-1.306927975016193,-0.25575272933712606,-0.9355519479720166,-0.5594739842481091
-1.884902070149908,-1.118417077945116,0.2526833866836737,-0.7604724940473557,-0.43403884038937984
-2.0434554022096574,-1.001141957340668,1.0738452628294537,-0.364935451348116,-0.15469240568853243
-0.5452267880234591,-0.9186838131376955,0.6370091761597265,-0.3408467309190798,-0.07432868352222345
-0.3021992281281221,-0.8635531735992601,-0.2422386267641946,-0.46115315356295694,-0.24926652766831342
0.906116674810336,-0.488075075166271,0.1676262295068568,-0.24872204293238626,0.12171696573170923
0.8802536444287125,0.08983287652334417,2.2307815537400772,0.22441462971621146,0.5878605779725343
0.37574884466612246,0.03664115976287625,1.351405219855834,0.1534653916416239,0.44984709195274664
0.7809869782948101,-0.05313005146111094,-1.1802838881579674,0.011731530894014157,0.3073587474339695
-0.3928398303423721,0.14030673536420854,-0.25803263225365863,0.22920958090026347,0.5018418122313428
-0.30849599830804875,0.2917506187456753,0.534656016065694,0.6472229572747472,0.9797285216386693
0.4703515377027563,0.2948281707866566,0.21673914219494664,0.5862603868951134,0.9378255244093054
0.5766251248356056,0.3159667098683771,0.4581490881619655,0.719324503160291,1.1171532147463843
-1.1013874004525193,0.31023375599624264,0.055460921767303765,0.6411237456013711,0.8257620159727126
0.677406672233568,0.29485953919367464,-0.4542591770433606,0.6310273343053742,0.8653662790578291
0.9669171442523006,0.18167919226591261,-0.6121082365134395,0.6417822072076319,0.7997059884140648
-0.5516454433462229,0.4890550243185695,0.7078477777742215,1.0271510831794233,1.0067370285229131
-2.4775676205738466,0.49767870436103845,0.7069612887487653,1.0632567279227165,1.1221265639636422
-1.851959980079529,0.4538375634388251,-0.687305039578583,0.795745726019214,0.9614756131505524
-1.1231650651789558,0.46715197279987597,-0.6098043990574238,0.3727727830591129,0.8209428298171706
0.05116497520228927,0.5331892734568906,-0.5524075348020772,0.30959423611994785,0.7353845303068484
-0.9118884623323615,0.4294073709736889,-0.38859393341785675,0.39585270654009597,0.6204967057242868
-0.3628773018313786,0.4690990776294084,-0.21350487204556867,0.1808595049159341,0.2659481434993217
-1.4069894268610343,0.5263487029043584,-0.052663386967587066,-0.18981041161994508,-0.17732111101473455
-0.4258352804710202,0.3697199725274043,-1.0391544986021726,-0.24901708438288397,-0.1572425013366545
-1.0115120989088888,0.7546769976986684,-0.057003867909122125,0.42301980532686306,0.3642180270000213
-2.1136921395797725,0.7394624056575623,1.1650306972613111,0.3117397938688093,0.44880717513715696
0.08219191186170775,0.40665995291492735,-0.5755747864790134,-0.19664743796495177,-0.06577848497874603
-0.8382695211036072,0.28172412291725196,-1.1555696040988173,-0.16504676804449164,-0.10858310703390822
-0.18844129186281916,0.2383909173939288,-1.0987297814811388,-0.2930626786616708,-0.24103588120505412
0.17096219955564967,0.014570306124837782,-0.963789685092194,-0.15669781254972487,-0.13485709627753364
-1.5475081979573149,-0.4393618090172979,-0.385558103848189,-0.05145369914906065,-0.0817918869537399
-0.27823363874722035,-0.3729342750903122,-0.24671085912944715,0.048879388104909376,0.027825393834909687
-0.17044717757513486,-0.26010896244921833,-0.34392823803096967,-0.3049761907364832,-0.32285780213270343
-1.0984130230128413,-0.39008881550114444,-0.3302705084882326,-0.23069665646100046,-0.2915788973176234
0.715044439722384,-0.5619207545544133,-0.37101561317737214,-0.1250410045564233,-0.2470174223818949
-0.09560461708044835,-0.5515520607542578,-0.2835351945116555,-0.06429792137887629,-0.3674994783188309
0.45139587307922385,-0.4733080894539378,0.43062868018508416,0.13549030432071615,-0.2993306322340592
0.4323509333640323,-0.4612027029603903,0.12779877003150153,0.12802773944976184,-0.3097464781111752
0.13274531676419937,-0.40721861022199984,-0.1182411801169223,0.12512502120216265,-0.34390855378171464
0.11991489802633298,-0.432248686868469,-0.39944790622146215,-0.022940201144107403,-0.494858665129238
1.1133261087817,-0.8285517383274126,-1.2088340764990646,0.018981854454488793,-0.5429165793481076
0.5116094344681615,-0.717282117325725,-0.6066228918011312,-0.40157757346420286,-0.7297507959348429
0.7543151717662344,-0.6937569740152997,-0.26736394115821305,-0.5300324584855558,-1.016893621079977
0.5044078582474076,-0.6965163513300164,-0.3878183024391053,-0.4357795888201659,-0.9554743452222803
1.9687461506009825,-0.7045411256251755,-0.302072665020767,-0.37251240281861964,-0.9092613175772042
-0.518480559260147,-0.6986714283527777,-0.25904339270331145,-0.39162425094033554,-0.8284705477218133
1.3082271680704007,-0.7117962878493018,0.06946724789833089,-0.4590616937815327,-0.9104918229605814
1.4910402018885593,-0.4111575122828413,1.5737985142667965,-0.1730487649236517,-0.5954887353749141
-0.30016420863667553,-0.31312874215078373,0.9478325057996873,-0.2558228760106704,-0.5278825940338139
0.04204274291829983,-0.7672726382430374,-1.0137722646794516,-0.400190583183323,-0.7192552586078027
0.09313341897844794,-1.1028664836209257,-1.544604898496971,-0.7446817264779858,-1.1899379295676988
0.6309271523014226,-0.7587703383217328,-0.3228685503853937,-0.5273345246114421,-0.7376843673706851
1.9404948795258858,-0.8208275890492082,-0.06041021364618468,-0.7205930060489496,-0.9214677750312159
0.4039656250603011,-0.7043297181394662,-0.6409257916020253,-0.9053472025871364,-0.9184492247828907
0.24259353042548637,-0.8472685206967856,-0.8240464321133163,-1.2818226259666763,-0.9129543366994626
0.953565315476125,-0.9092049302157146,-1.2257950696120319,-1.342845555326884,-0.9565290827199561
0.5826978507694694,-0.9756229280447962,-0.6532640497950589,-1.3788963282696558,-0.9086492677594165
0.052259669079015254,-0.9552534322570985,-0.3156078819308585,-1.3116235008300237,-0.8354289102372813
-1.5302815298488703,-1.0501120795300123,-0.3764640647520561,-1.552189916132721,-1.191315695188256
-1.0055010366698403,-1.0726842628860493,-0.6257180574591111,-1.562286327428718,-1.1921307655768387
0.2392425434249362,-1.1514922643211656,-0.6034823128886496,-1.6249879117941177,-1.2705418369445445
-1.319819983959683,-1.3083216032474452,-0.5415015390944464,-1.6652638133770619,-1.2474686786172196
-3.0600679428923936,-1.2522605847112316,-0.22130841741746615,-1.5868482116145608,-1.2637853815698035
-1.2095082454452228,-1.339698694569224,-0.45930882416929536,-1.6213625741427249,-1.257282982260869
0.9748385029997022,-1.2955747167643954,-0.7416851441787685,-1.9936339734207538,-1.6631987380526032
0.7381190300243998,-1.0810440414057627,0.18683454113215228,-1.816583777675817,-1.5845116386549896
0.04384696111080653,-1.1078291409294465,0.6728883346660198,-1.6597052999842117,-1.3231056424896146
-0.6351660301638624,-0.9654680858059538,0.3992916657172246,-1.2139588010960403,-0.7546363968999057
-0.7470134840327332,-0.772164068607954,1.151976996728038,-1.2335480338822953,-0.940755865669836
0.43502763266511074,-0.6636366639175705,1.2438558022593575,-0.9502786950505003,-0.7204570701284017
1.5016465941969142,-0.8223866276267958,-0.6346632605562477,-1.0963803511196395,-0.8998974435203331
-0.7400299662048335,-0.8362390709830325,-1.2323990466717505,-0.7314280058496615,-0.8252655925410988
-0.5700915904493463,-1.0851524537342827,-0.08040011792294362,-0.40609310055636744,-0.6374654094903023
1.676366646444023,-1.1373831401943062,-0.6405501654131027,-0.3667500195822923,-0.528527105405241
0.6053386854222257,-1.1107947988890847,-1.469986394666338,-0.4289746413739258,-0.6079592434592671
-0.8261735127317822,-0.8326659856546367,-0.5990797470028864,-0.23548823091886664,-0.47758152998556813
1.5499690279096172,-1.0852916446978027,-0.190771581609884,-0.18906668767748916,-0.4444582337382454
0.989784852532333,-0.920783109223195,-0.23772783878765905,-0.08453590768360737,-0.3247426847406863
-1.3147494015817702,-0.7979367269670391,0.5226427308462093,0.004082050158974874,-0.043605278746532375
0.4658426540092069,-0.5898934686298497,0.7730787243166857,-0.00042165839153880983,-0.0777254799246375
-0.027990067997820767,-0.5592186422870838,-0.05916100960565017,0.08073373458008899,0.035070936288124376
0.4866729893175916,-0.4529453707439321,-0.15185895454851256,0.1414768177576361,0.12836694654145087
-1.2875279387893523,-0.41142114731607665,0.19315094104407396,0.11499484264430622,0.04744235644535866
-0.7205156514692376,-0.3553001167264301,-0.3461902630617676,0.05982757858131277,0.05779116217597876
-1.5472946136620713,-0.17368093548486027,0.19288043420763692,0.07299681070652618,0.11055469778115969
0.5907495356170289,-0.14251073260259525,0.06919005716948176,-0.1486303916007119,-0.09754167390037577
-0.819005880644305,0.4181635715453224,2.2692443416514982,0.1155562233727208,0.34910032890601644
0.048286482167869696,0.3945065563485528,2.5372768826432246,0.3594613766917783,0.4127567366908852
0.024122056988067662,0.42707507387466437,-0.4509166863874452,0.3414634261206534,0.3210365728016592
-1.2181885281834708,0.5021974874377448,-0.18978234966014543,0.07676186040386289,0.317347412924211
-1.066881023821409,0.41676421314863704,0.027044320738185468,0.13392139291656818,0.44181293321114146
-0.8475263892031462,0.4683777610253133,0.3837901365815331,0.3306367977869442,0.6069796012707565
0.8486149392569968,0.1837833305792011,-0.38018509368437114,0.07027010431136987,0.3171377283413639
0.5483408605163067,-0.18046496273154566,-1.8830770880939371,-0.10337803980122028,0.3308915859611038
-0.1691004335996953,-0.3315329195472981,-1.4974462150639019,-0.17224214945598237,0.14502700991508713
-1.0733133421011722,-0.2800807258344285,-0.9398944352303278,-0.3697257595336625,-0.3096189689854205
-2.6064459434785032,-0.2958576080943299,-0.7364428342635742,-0.385451595472415,-0.35902694905626265
-1.4681726648648108,-0.3601021541859791,-0.3153301941016116,-0.1585795635653088,-0.3407538047514075
-0.514616577602491,-0.33272548011053843,-0.557458548692234,-0.2295288016398963,-0.4347440227626577
-0.5487068467716696,-0.23106285596048243,-0.46146316624906125,-0.3171810157932962,-0.48625653387184503
-1.6708553145860447,-0.29819504002787234,-0.23192879462473184,-0.34596760652853853,-0.5392528167661692
-0.4655878922848882,-0.33356125095595024,-0.5334724867466392,-0.5605163465684744,-0.8568104247242835
-1.0646915673044794,-0.3845651082020661,-0.451640559970091,-0.5990857351551935,-0.9485148474188799
-0.9899431960934746,-0.5181813387304062,-0.16116179879445164,-0.9277678202803125,-1.467962520793198
0.5286961807277458,-0.42289299872580827,0.6027148428160163,-0.891890104554571,-1.3349084232972368
-1.0975318655468747,-0.4391421334026688,0.424546058971316,-0.9019865158505674,-1.334004316692167
0.08487951591309373,-0.24943108257458294,0.6951478213768907,-0.7178367532996665,-1.0334342314558471
-0.4577287599188343,-0.25067637959657224,0.8715414744837875,-0.6064976491333582,-0.9893260006983188
-0.8622748407625128,-0.20130294438367072,0.12411877652163611,-0.7164607373788907,-1.0585324079690848
-0.9256587590478927,-0.41940972214998345,-0.13294940571032915,-0.6257850870167438,-0.8845655418508725
-1.2394917103266276,-0.369892086868655,-0.4656466329901353,-0.38360206405252195,-0.7684086606641531
0.503030042227327,-0.8573408125913385,0.11871208093182489,-0.30493700664303375,-0.5776074341562225
0.08443443249543939,-0.8540561449364786,0.24655099742666056,-0.19151699496463287,-0.4155923714261828
-0.14256377010614363,-0.8773102673385101,-0.4432538665425554,-0.22949376810571714,-0.40477778078639987
0.9152204836989355,-0.9998641326522801,-0.9449163692214005,-0.59231701716699,-0.5549289855888921
-0.07400588359248371,-1.169318963783471,-1.4620016315796451,-0.6285872773118488,-0.5153794349326111
-0.4607022111362975,-1.2476377612799547,-0.6291858976684196,-0.7337326214715739,-0.49890415024671747
0.753978054719703,-1.0742296695150146,0.31585935881727695,-0.7092049266383638,-0.4963946381087896
0.6672578817291889,-1.0125254364608482,-0.7270468240785932,-0.7371346731039208,-0.4829505126207106
-0.6684107283659134,-1.0339654435071917,-1.50253137087765,-0.6904442580399867,-0.47883864958473854
-0.9935203749892326,-0.9761236800777161,-1.3164920644787113,-0.7500899052070995,-0.4618165690820566
0.052985716159387644,-0.9758244232983789,-0.8709240160355345,-0.898619427403938,-0.5914162957500033
0.6968042261070465,-0.9854026259175168,-0.3516808443691121,-0.8132937775926592,-0.5151730496979071
0.8391651219266952,-0.8894761140589761,0.13946404395391282,-0.9618043057047017,-0.905362567492038
0.24505080145516125,-0.796011752480803,0.5410702017449212,-0.7881223943302521,-0.9239526934902929
1.1514719682485977,-0.8037604565944079,0.00467484079909973,-0.7935167144123105,-0.9412212061773599
1.184858432569643,-0.6599493789440225,-0.060929479504079294,-0.6021513100928023,-0.659939839063385
-0.24197498102609025,-0.5903627041205847,0.32135700740579204,-0.6068154131371489,-0.6667021285746013
-1.4942686845316866,-0.6317733900763884,-0.4006860775716525,-0.6695887529339998,-0.557631308016047
-1.1122512625565835,-0.4882595936656768,0.5906552114298824,-0.46579488579632156,-0.06440069221221713
-1.2784839498397642,-0.47730092298883253,0.8152633198652082,-0.41755708595767504,-0.0577402653746856
0.3644898684729673,-0.8054703826515685,-0.8276476794450544,-0.32720433503705987,-0.0845560271057745
-0.2142076252271664,-0.32228366650674617,1.1396722201208203,0.4378183078367984,0.6317230821004307
0.5398170523412422,-0.3579843743650844,1.6278011354542912,0.5025450837322225,0.5861994252740916
0.6319053939310365,0.003643245293849973,1.5211167165649095,1.036008728404411,0.6054146116865369
0.27115392055775017,0.006425100915631615,1.7570230507774627,1.130261598069801,0.6881521239844828
0.04317333666664692,-0.09203703611613535,-0.08636527913721023,1.0540995389456498,0.6578500807046557
0.5514312965103974,0.08241663514951113,0.4208081462167735,1.467596966137196,0.7764863341334589
1.1230701893262873,-0.07773641845215992,-0.4163883737756201,1.2462441228325662,0.4836562668419872
-0.6731104509537842,-0.31473895684602365,-2.748661054794551,0.9069380129448953,0.07946717218306944
0.7057635692496717,-0.16974039750650965,-1.8897564432851046,0.9122880134957629,0.16076892334767406
1.0717004790014126,-0.13855235140494646,-0.12741793235764043,0.7159621984090914,0.08749739834306165
0.8221403110535759,-0.3251587234712845,-0.7862305904520814,0.4855495283990901,-0.24181243345649964
1.3859957199874635,0.24979993430860928,1.2157693529779494,0.7717059681198741,0.15952688082811706
0.721320061701578,0.21903216432363637,1.2596996392136923,0.5509018428204616,0.029813773420115312
0.183061435938308,0.28803909765492536,-0.8117302148115074,0.5798184375138631,-0.08203143210898177
1.0552003856809131,0.28972212502766054,-0.17537908712302316,0.3168178976132459,-0.6145938112086448
2.30921184888159,0.2180929861410541,-0.4729714945508243,0.24811291617999703,-0.6715882544742492
2.2121417119410425,0.1829080235044012,-0.4777577899880221,0.30210676789337204,-0.512811029861883
0.7337523925109649,0.1514864709754668,0.04548788187726568,-0.28091455446539665,-1.0967846247054704
0.5039950414101895,0.1608786845768156,-0.037664918078519204,-0.30176583866365153,-0.9980513463122828
1.0477623576258779,0.09212197568740293,-0.1923716705555398,-0.8137197375313245,-0.9348610892029091
1.6066483297392984,0.028186648473505823,-0.1388542763340804,-0.8177084953384806,-0.9636239758450701
2.0227542731627652,0.04459300502294841,-0.16919447046129799,-0.7523139718397844,-0.9130847205213871
2.1180451459633423,-0.2516995742461519,-0.24010850474211456,-1.1389790885762079,-1.030378283963479
0.9867372089853411,-0.2732847607669471,-0.5729866513632197,-0.9450621455324397,-0.7637083615611454
-1.9362084982344916,-0.1115529398987463,-0.28651617639396654,-0.5681899568260508,-0.10287632025674077
-0.9595039193100054,-0.6349090285867872,-0.004612282724956566,-0.5755976498964834,-0.19460768328214068
0.9732927329148882,-0.7124068850464221,-0.5144486513348043,-0.7845549534632558,-0.4255839018951827
2.5008001580642643,-1.1027451853035242,-1.051680114030345,-0.6929510551422831,-0.21053308445480526
2.2976773411394524,-1.2176109932060297,-1.0858936942389035,-1.1102299935713222,-0.9142732203384991
-0.3046287458920509,-0.9795976699092154,0.2935380543427034,-0.7730976511658578,-0.6153852778149466
1.3656258349845825,-1.1950566290547477,0.39324014164284715,-0.8062731417612913,-0.6730009569381579
