cyclostationary_mean_tg_0,cyclostationary_mean_rr_8w_0,cyclostationary_mean_tg_4w_0,cyclostationary_mean_rr_4w_5,cyclostationary_mean_rr_8w_3
-0.6945266336990895,2.0056188992258352,-1.0946624691569513,1.7950419918847471,1.2107083550244044
-0.10271565062351186,1.7321672741889718,-0.8090490351902789,0.1785813382628572,0.9709859337247966
-1.447486799284219,1.2094510174567206,-1.1118438694042618,1.058928788074481,0.9871499495765791
-0.8717306611201061,0.9711032029115712,-1.152481912623984,0.3723541954658422,0.7558387883640144
-0.10130691218076808,1.4092259999873207,-1.0045815958774813,0.4402507919325117,1.0250350128301757
0.7771939609677282,0.8617556708838597,-0.5456876434388042,1.0943877219996359,0.8958349437779394
0.11867591144920438,0.42876964672508633,-0.4630893541733919,0.9898402695688227,0.4364711062247625
-0.5155084747924741,-0.27552332399504703,-0.17728424355005581,-0.3225104521884698,-0.2232440442371379
-0.2155116044072294,-0.6266458321164841,0.031019031452730415,-0.4960055149393788,-0.40848133568269296
1.3726693463917572,-0.07168401407404557,0.4815194058283378,-0.5081665910922974,0.020824314784933108
2.097882086096734,0.8199050026586319,0.8632182632619725,-1.1225196923498357,0.31215130494946886
0.7686384625042516,0.7822391374087062,1.0353512360672308,-0.017207239472750328,0.13980794577924466
-0.0781482624851148,1.0138209007633905,1.1668026587345828,0.9885817099276137,0.02654154870898511
1.060956822391253,0.7026305671919824,1.5376964007527985,1.6288100187939085,0.003275232700165587
1.898911308218312,0.8683015743185623,1.7071116972620946,1.776752765844186,-0.19517319507566558
-0.11634852111925474,1.5564732546556974,1.0389050679734495,2.081137700524037,0.3213794704839854
-0.7519446542997926,2.022403155851909,0.5848224443361861,1.4976729109107914,0.7943682925700573
0.3225402752227282,2.184318505195067,0.718728757736093,0.9003749930505258,0.7562221713985329
-0.5560992987356996,1.3948263099041094,0.21218930060705252,0.40893857681438855,-0.01576636299331898
-0.671799209095029,0.606345152058901,-0.5982421440341302,-0.3958076741832729,-0.017167726290299463
-1.446781489354068,0.09778781318939822,-1.0333318777089058,-0.9641392869853858,-0.2794670700336313
-0.8871592273272382,-0.1282974397281109,-1.0730273154914263,-1.160422667346147,-0.17961076281516294
0.4934467050827238,-0.29012518379814234,-1.0311502730488808,-0.773162382986772,-0.6039534453550763
0.9837026115407052,-0.902386627374371,-0.5404485200335575,-0.9505657308435336,-1.0394896487859633
-1.060886599257436,-1.2624649798953393,-0.6445712013245133,-0.9620614690861564,-1.2098729422866352
0.4121276385866388,-1.439049190891922,-0.03318248063681932,-1.091771070875848,-1.377783525905452
-1.670736139052342,-1.2063735325245644,-0.283644508818725,-0.19696884139062426,-1.2397279554840692
-1.1223897479754847,-0.9420910150075501,-0.794133685203033,-0.1610043040071583,-1.0404491892847278
0.2478710251235994,-0.9983907531355851,-1.026773459977199,-0.03517381726555262,-1.3098849262855836
0.6772403473000473,-1.1242622200304984,-0.4873662511038119,-0.1034900313858231,-1.3038824132411821
2.0292321956994104,-1.2103697853549782,0.009722742732032448,-0.09386860721631698,-1.4062433580209546
-0.1301739455295079,-1.4136677370149962,0.48978059846683053,-1.0176330391245683,-1.318732941688781
-0.2580670384341999,-1.2463559198487144,0.7630949891051089,-1.194980404474949,-1.1461637470670438
1.2672997037676978,-1.2108011290696452,1.081001494248923,-1.2585542258730522,-1.0513924314855339
1.7730793935543248,-1.0652940493668954,1.4066960317450563,-1.198846579549941,-0.7953746854547059
1.5764931886510458,-1.4176868685942643,1.2625741789564824,-1.2570292105976706,-0.8380257943830068
0.9803162650998635,-1.6227735328320012,1.6193807672687115,-1.0319401187389663,-0.9578933403704951
-0.4372555697553747,-1.1254285788317422,1.5698788188533712,-0.9746154517102005,-0.5427034577432526
0.602166032659037,-0.9516794532192632,1.3621980542188643,-0.837209184425097,-0.40426122247044216
0.8504323518343324,-0.8076897231847311,1.093864640485237,-0.7665991200172022,-0.29968607942441877
0.5927141444955326,-0.5714273905037269,0.7941687607860729,-0.45807702655043653,-0.2167800013247529
1.1299796831395847,-0.5485676716539889,0.8229243082523073,-0.5379085685582661,-0.1489337573785216
2.536022996581323,-0.5913119918980823,1.739244135997561,-0.9593805644986662,-0.18936210846270335
1.2131645169180536,-0.5548168996659714,1.930985392422437,-0.8966194980546855,-0.16207189629981186
1.2048174097269888,-0.47111360333322305,2.025471356442456,-0.9296701369069111,-0.24334719764916035
-0.39134607451593467,-0.5598564585845319,1.7001590728981555,-1.1909586682297342,-0.31407492785063873
0.20187608197580661,-0.7928996013180781,1.4179789349608833,-1.2193192500860794,-0.5972385048824463
1.1638084653657088,-0.9081447796205626,1.0029164523908936,-1.1700514035566774,-0.6995901510806172
-0.15006084037404915,-0.8665213929323788,0.5838847465363018,-1.2812032263277486,-0.5515659903660364
0.32060244907619573,-0.8619364922160362,0.3089844209110279,-1.0952949859365264,-0.26333411876139856
-0.019087639996200445,-0.929730427942026,0.4268368290887582,-0.9817019539480678,-0.33922694174681384
-1.6741174309596791,-0.5544184275516697,-0.1567905712687351,-0.839914850113503,0.005896840560339245
-1.590036547919332,0.10690433209566211,-1.0239853089559425,0.14222732510276792,1.0485703946813998
-0.2723718269962668,0.6024861975625225,-1.0676313072257753,0.29493621314829094,1.3926629266822603
-0.013981797194813052,0.6571012303305369,-1.1634175344291011,0.05325885655917514,1.523640845737282
1.251681409217381,0.8411475692424345,-0.7726273077872463,0.25421838859919227,1.6410699320965036
1.1960257558567302,1.0901276881800352,0.10156077118628906,-0.04045393301535793,1.8700206935406711
0.3691751949935101,1.059727457053339,0.7094899165744011,-0.6087008938788045,1.5562408140030786
0.4965543586660572,0.742640755557393,0.9531852839310216,-0.9213743552515571,0.9499783054003734
-0.4733948345848997,0.806909256519015,0.806438373717539,-0.7011695018569066,1.1617378348871605
-0.02073484146350431,1.009333210061939,0.4075134474537492,-0.0014734189850896197,1.2535099364766245
0.4115382042958049,0.3455950227411703,0.1998416485198512,0.25767227909707746,0.14035001907767347
0.7382823120046638,0.25958442202927634,0.3067323315306048,0.4478328166083005,0.22794642947653365
-0.8998373858202676,0.16459486803832304,-0.14496313411035197,0.6149285545375667,-0.047784772588745854
0.6156299562391648,-0.1431119476662981,0.20892098789520505,0.5079202464391712,-0.10355738440384403
0.6223658624304446,-0.4034864829906979,0.43920253361453615,-0.4598234584352548,-0.4288437236141867
-0.5473706386627761,-0.04155066294531049,0.13081150730772237,0.4290113820063452,-0.0049219006798790045
-2.381012725524389,0.47760392296167287,-0.8322217378422134,0.8376236084407409,0.8247508437209298
-1.9738097085451094,0.6427236101026486,-1.1535821535788262,1.7234346497042392,0.6525908979431204
-0.9197595858725532,0.4700032100742481,-1.6472840556761645,2.047171191862602,0.38547083191096704
0.3440314030931333,0.5459956128208986,-1.757974773233022,2.5103405760925455,0.47887049995279163
-0.7502583771499948,0.011061787926235012,-1.8377865275931853,1.5099186385649264,-0.17375586222643796
-0.15562392507980666,0.0583857616072182,-1.1513244193031185,0.3081914202986518,-0.02047878620390529
-1.3570092784726606,0.18444360083337089,-0.96622027933199,-0.09070091626495873,-0.0034876176650978944
-0.45543045381296676,0.24195471515040104,-0.8309142546147804,-0.381372714018701,0.3815953546489338
-0.7334313594103408,0.73813782719315,-1.163545752812024,0.12288132133317675,0.2780669504646782
-1.7378029988643122,0.6326542840483294,-1.4721992599712135,0.4508946586775079,0.29733250159404045
-0.13387716589757373,0.2827575853869642,-1.4611494219511296,0.6320868355533228,0.22675819462221894
-0.9477311781955384,-0.04624615719990275,-1.3314011343437924,0.24836179588703247,0.029175098298736248
-0.44451629723230124,-0.1726922940430735,-1.3218578260749148,0.3220900872631309,-0.0336086356560371
-0.15845710784935374,0.09947850525809857,-1.1420152389697935,-0.09966634209623276,0.37946950254864686
-1.6390220502560395,0.2921009196648296,-1.1072389494783386,-0.32785028743377925,0.7629187923071225
-0.23630992027068318,0.19613688200595877,-1.1361147817802033,-0.1476917820288079,0.7671479753414887
-0.07750477030993046,0.31427120790256374,-0.8613988665040104,-0.14024549270263126,0.5440139952986625
-1.1198687285377007,-0.40352337270216415,-1.0771119709257682,-0.1110144057868874,0.5202991059644029
0.5364700142814832,-0.6528511037334987,-0.8565615250756978,-0.6001408142988185,-0.0811024702005301
-0.4867555064046212,-0.12987798869099992,-0.48525657803003003,-0.17447653279454017,0.29543908270999164
0.3613435784240196,0.06187722227297715,-0.2960701215228891,-0.10102549100889924,0.41288910320077915
0.12462187927076396,0.08539929854472728,-0.23465976642520953,-0.18815320496310345,0.40964224364152574
-0.04235697782541353,-0.09562080963049109,0.10865351015231536,-0.3816047567579277,0.1522284134329756
0.09030382259726585,-0.39332225747056637,-0.03615096284826215,-0.5838991052288899,-0.23080351848777064
0.5012440224335852,-0.47286721474159327,0.27381765590426693,-1.2525163478981762,-0.3615764501170103
0.007335171438029884,0.12113387868219475,0.17828310063455563,-0.31214358161322575,0.15715761625812602
0.31791849893043544,-0.12044675778122757,0.2471966814093787,-0.40371490686131545,0.031037081678834323
0.43046668993515447,-0.18382543292845566,0.39614144516630895,-0.32158430764220236,0.042232973264374696
1.975795644091818,-0.5502613792249035,0.990733013131592,0.09439574605673383,-0.04522923210291378
-0.32337189713010733,-0.6669120735484101,0.7224827353630401,0.1112806800313768,0.02191496515396276
1.2847225707211947,-0.8101932212233117,1.1066033497157566,-1.2161270925225673,-0.11356479601117131
1.831644471674707,-0.4202537631616893,1.5603155856255566,-0.33318529627898424,0.2785618550049371
-0.273983147038052,0.37827113044530075,1.3156202008457138,1.0136128513181704,0.4401322266511537
-0.03372999548043866,0.3263084741031159,0.6947193672998495,0.7689422372900414,0.4502032741958857
-0.22680201104823974,-0.7077949036759867,0.7406818528806256,0.533531019350933,-0.6202034915985754
1.2577665584293478,0.2008453089697316,0.7174809347054271,1.9563898896892213,-0.05463376020910253
1.3929275364263929,0.10214490643022826,0.6019276461772941,0.9708235264367636,-0.2948956109111628
0.2550249848453112,0.1510851699399683,0.7797655744305347,-0.2087317843317152,-0.4751265448851293
0.15904750688555352,0.05406532503617553,0.8140768376038772,0.08350595155229062,-1.3237516548729187
0.4473976302797819,0.15831213922203521,1.035899937520088,0.465733528419518,-1.42432318332941
0.42199994955210685,-0.33425703599778367,0.8182790315898087,-0.8423581088542366,-1.9347112133489415
-0.2093608305993167,-0.9528460877485743,0.3203089769464146,-0.5617747613803977,-1.9214925140235664
-1.592998989541667,-0.954768402228026,-0.2642153576173132,-0.7727207752830348,-2.0748189162611523
-0.9625752361678404,-0.6034831434737329,-0.6047254232891666,-1.0095968121207493,-1.6448502143335664
-0.004299453511273655,-1.5414971752047122,-0.7633874878941653,-1.1267931629976446,-2.340060506968544
-1.2180060366324108,-1.1194476314520025,-1.3116148524143447,-0.597928802584932,-1.9849627241016676
-2.831063567996064,-1.1151527708475961,-2.146779387980872,-0.6400945974926248,-1.9711936541062554
-1.3849180505922885,-1.251124178342357,-2.0627268462103543,-0.8156526375378105,-1.5015922468146092
0.652746834824161,-1.2856999093082075,-1.5286612840284668,-0.8103502972086791,-1.3986020465547682
0.7872904179013496,-1.1536121071866503,-1.2705040295793018,-0.6792385001835358,-1.2016914458400934
-0.019788486815516888,-1.1149004196023058,-0.8877142351549591,-1.1933919274723226,-1.4039673610661825
-0.676147144543976,-0.46665433487433855,-0.20139093546492032,-0.8382745542333907,-0.8316860295848297
-0.5327197700915587,-0.10810220900807457,0.06732013727699973,-0.40196038229668984,-0.4777084127094751
0.1499481713532956,0.1531119547819845,-0.09008216369906578,-0.3812418732713215,-0.30814999670266774
1.1607009109711213,-0.2409628116535886,0.013470548482333443,-0.3561662516324398,-0.5122798189599604
-0.7285603516215986,-0.27587088197850473,-0.19488233846385505,-0.20583587415358273,-0.6139047120868255
-0.4264649401299129,0.1565550634329111,-0.11547362903194755,-0.10919653086019296,-0.2167165386194772
1.3686608465084125,0.19030704289191505,0.47231118946490697,-0.4033290354439491,-0.1167938164318992
0.26782660055050916,0.07952439856528846,0.49347438030157204,-0.6980154469252512,-0.2541459273134349
-0.9051615216237622,0.0498309345890556,-0.1542066657314975,-0.845857634995151,-0.11617848333995513
1.247103284997242,-0.5615664947054573,0.44804495973053604,-1.0710274996755595,-0.5068172847582879
0.8649908568467277,-0.7770185509548064,0.846887691770915,-1.3663148096066746,-0.6976303526253584
-1.3395881712006272,-0.41838012283655773,0.01381824886647593,-0.7530077702266477,-0.4631086676669698
0.24946321717452855,-0.21911719134660843,0.007447368512990538,-0.3250264565164539,-0.24564042878162645
-0.09835944146403802,-0.15399777943345325,0.2625066999327661,-0.27683110540005296,-0.13723274904878102
0.6051112116970342,-0.3331575871763912,0.06558584480844154,0.09922128668872524,-0.27187528014517587
-1.5489774743395828,-0.1412495737102803,-0.6738911888684764,0.21094351361403724,-0.2229776069383222
-1.0512909356286828,0.05985705360014839,-0.5809002296597087,-0.495099145005353,0.11935269443308132
-1.7097147513164759,0.5713867877053336,-1.181670428093872,0.8129687392382147,0.34962762777237344
0.3512539626077787,0.7801747337881834,-1.0384291833070016,0.8986611247055287,0.6089831812734338
-0.4905163566343622,1.044940040732669,-1.3795647933862867,1.4344065295158566,0.8098651368372872
-0.17626029317850236,0.8103807108005057,-0.9660851589976893,1.4128195750219137,0.6548385762014299
-0.09276514829618795,0.6315276736521425,-0.6771983709547889,1.4699295409637463,0.4836055950155244
-1.089442014914574,1.3333460699593316,-0.49315239921656523,2.778846634422384,0.6874014615129053
-0.9401806841129041,2.0418936010926165,-0.8958384044986764,3.3015756020317033,0.9866342533835516
-0.7614169026867794,2.0148204846895363,-0.9655348066749689,2.8508013318004397,1.1021900440791335
0.7850052039199983,1.495212839997796,-0.653957347753221,2.162991582491273,0.38736762703742633
0.5215227889998995,1.5036106119432033,-0.45911600718590106,3.278977255384836,0.10046544112440761
0.2154421411912066,1.1004537762985587,-0.04861593219166282,0.2932142955642752,-0.28110230107320106
-0.9413274925523083,0.5782871293065092,-0.0639816225739169,-0.3996152017215406,-0.7093693361080319
-2.676108468285272,0.5119910445401296,-0.6752601742039362,-0.13540246381036056,-0.5427613978155854
-1.3302525521869752,1.006138258963323,-1.3341095675667334,0.48801209666403034,0.2175220915335873
-0.7072008537819096,0.18719223290377823,-1.710320793859082,-0.5340709662923427,-0.23015375168624427
-0.3474934752771863,-0.5286032991510581,-1.881623109622014,-0.15381125912776628,-0.5121233308916844
-1.3956452168925655,-0.3849805794085803,-2.027126837369899,0.4790216286253024,-0.44639286110408527
-0.7607872429100967,-0.0729110837014415,-1.44465858684387,-0.16805778064195578,-0.1318499942123295
-1.082124571212101,-0.5623675239811823,-1.3886433864828818,-0.26404142899098165,0.08568497858149357
-1.344279281632197,-0.3368063328088064,-1.5912779603308114,-0.3233127333707835,0.24164276912488147
0.29914241901615585,0.1676030185799915,-1.3804543824297224,-0.139472952165921,0.370074510752902
-1.0834216431902042,-0.06456574401715935,-1.2757238147371421,-0.6635209054636708,0.04880037709771941
0.031802716151059555,-0.2400754657568934,-0.9787172708278955,-0.43190361741850125,-0.2838278663262058
-0.1277383658941626,0.2624366809053035,-0.6871812158128691,0.09274631665120797,0.11147941604878557
-0.931147644956249,0.13977476217175316,-0.5634009383256217,0.2297546566175742,0.43546977155400113
-1.0416220830255376,-0.20942135695820868,-0.9987296548724943,-0.18094753325889362,0.17542721151590296
-1.3103104180031229,-0.0008217410682109164,-1.0589342750787016,0.012743260562701957,0.5208597120815665
0.6145947523799546,-0.10205312105408469,-0.9075505365866317,-0.2034648359929757,0.26609961392617276
-0.07666332199084232,-0.0849288866315377,-0.866222913317716,-0.8319794122196017,0.19101044391218758
-0.2882620285356844,-0.5291528384105706,-0.6574542399768154,-0.9912364296394066,0.08129894805543487
0.7167389882206916,-0.5636208697596117,-0.10604901230150172,-0.7114557904391167,0.023519195493077606
-0.5557914205558775,-0.6747042961245168,0.13333557209706992,-0.6825024927546933,-0.18914790270400156
-0.49501500601128534,-1.1761433191034938,-0.21131852589397557,-0.5429318054368986,-0.4100671658551394
0.8286610046695138,-1.1076300053607788,0.06687961047627121,-0.5917578890948014,-0.7894785581285505
0.4993317481965712,-1.1407725321357771,0.3088176923042399,-0.5853524812616218,-0.8042757146855216
-1.1709462365169823,-1.188706080341146,-0.26640778612043264,-0.5748205802420606,-0.9078833013727738
-1.2217012287003306,-1.1089261026136836,-0.470996010573655,-0.5315645459798692,-0.790707598596673
0.11583368976971672,-1.1905128194149206,-0.27396935034852704,-0.7647012800989204,-0.7615761011832328
0.833085440542516,-1.0419975176903145,-0.2640020779033581,-0.6314396427119389,-0.6366645962799545
0.6492081762863658,-0.8861150928971845,-0.20844847604499858,-0.47793623633611326,-0.458731877360123
0.1458045037297811,-0.7651032143307468,0.19635618279980488,-0.3481763799561246,-0.4386440142054366
0.8920753328767812,-0.7910957448344625,0.8631593381232884,-0.5918169209524903,-0.41937973630655545
1.1718198936209527,-0.6512834144358153,1.1841733116798254,-0.19047081913900296,-0.07680286084991067
-0.5543371655651556,-0.24259562018702457,0.7455916324731255,0.13804918313238662,0.3359467310760985
-1.6115354718055925,0.08196180406488723,0.0306168147699907,0.609179043033985,0.4291268723655023
-1.0915593734195967,0.3887126213761915,-0.3514137484677311,0.4772440059985522,0.5464339548456696
-1.35618144367321,0.6178503141863732,-1.0601213112935248,0.6162330776726168,0.6583945317528993
0.13503382947552847,0.39631558936090383,-1.3705441944783692,0.1628717132685032,0.5966079524014252
-0.37861471551159454,1.2555238688280907,-1.3158885893914674,0.48311508932823083,1.029941979090793
0.38695593024616626,1.5539140392720727,-0.6890323912696977,0.832517496118531,1.1724090284441497
0.6755825543711406,1.817894141788251,-0.1494185917763078,0.9785811251744232,1.2388290478046182
0.35776946549950994,1.6519008083262223,0.379293594407658,0.9020691599274565,0.9608034172433406
-0.03234667420721429,1.2649637031855967,0.3130724725410802,1.1092416657200155,0.5142572394618702
0.7675452387664893,0.9506645771791863,0.6724834325370004,0.2974966976655877,0.31967579791498435
0.7154709925876739,0.1854137667258495,0.784927469204226,-0.9997961549113328,-0.3658474900490024
-1.111320477197563,-0.3619641945289023,0.2630630411933377,-1.8278652492875471,-0.9454707665930542
0.32659708071424415,-0.29016965101635606,0.29024641570886295,-2.0262709137597676,-0.8753416551357305
1.1612256374922905,-1.1084305173402034,0.6603921498577782,-1.327697171327274,-0.94814237126431
0.8259459203912398,-2.0132483133820815,0.6658613507782742,-1.6054065034905054,-1.6540058007576686
1.8463593508877905,-2.0919121804013443,0.9978116307948364,-1.211599338593218,-1.4533354737116868
0.7274369959453213,-2.002964743889984,1.5341061382857386,-0.6704164696729836,-1.6726591577747585
-0.09012673172496612,-1.8778176640158721,1.3756556110405271,-0.474441476493386,-1.580234432610009
1.2642319805898354,-1.9838543554150896,1.424455573501005,-1.117237607081108,-1.6743465825024075
2.109397660644682,-1.6351934189831434,1.8455869735159351,-0.869014787631557,-1.0188142506579136
2.3835213365016417,-1.2408064083495027,2.0330595844513932,-0.9220242093343354,-0.553101444229817
0.943643387053717,-0.9290962020716873,2.0887423570782855,-0.8182554064962673,-0.15717854017569372
0.15052771748822225,-0.9396899498143999,2.1762754616232955,-0.7172144367380798,-0.3648944816381926
1.2332316343728607,-0.2863655802400057,2.157278955450538,-0.16462648498424096,0.6056593451574626
1.536603715662826,-0.45745567725716685,1.9609584424108806,0.015388200031846015,0.2618049300867995
2.0719785780147655,-0.5611500615402537,1.8574437148873946,0.08498581935948714,0.6125124627819651
1.860910841925096,-0.737558904591497,2.150035045291671,-0.1351801618821822,0.3784996483286835
0.7211909183933808,-0.7726644961839959,2.3105989779635268,-0.31322481121755735,0.3581513196445523
-1.8519973451523268,0.4401296237839568,1.331026427887421,0.8147246407511778,0.6951746188974062
-0.7940078996958418,0.6234371874142125,0.6029308288964472,1.1714197662142718,0.866929147167893
0.794303060720861,0.21543974002480973,0.19866333089781493,0.8081464242830876,0.3332468547978666
1.887844511153835,-0.05412367779098616,0.22412667745167295,0.7576743667253306,-0.03630327005463078
2.000316734599912,-0.5654091527414902,0.6199091281244834,0.5240643027870335,-0.804129490213273
-0.0414835007589339,-0.039403110409717466,1.1950237419482275,-0.8642470600274516,-0.4267890164271445
1.4953818537541297,-0.039983150095668815,1.9171426597197831,-1.404719229549274,-0.6412536532756232
0.17485948429326875,-0.01481325820038873,1.7291181614450724,-1.1552391696601898,-0.5077766790585734
0.5423624399145055,0.2644315737738662,1.3036061938006511,-0.7192121441013664,-0.16193149991901928
