cyclostationary_mean_tg_0,cyclostationary_mean_rr_24w_0,cyclostationary_mean_rr_8w_1,cyclostationary_mean_rr_16w_1,cyclostationary_mean_tg_1w_0
0.06618932784291652,-0.9526676774852529,0.5730180513560692,-1.345621923147845,0.22266985709531487
-1.154114028441029,-1.0310690088995271,0.8863158300147629,-0.9948449629870466,-0.7215524504873766
-0.9635753996645456,-1.0298312190468246,0.10725816556995618,-0.6905655674020186,-1.3364924318098899
0.324514746252985,-1.2976959202694636,-0.6237851979805049,-0.7604813477625961,-0.35294273675350923
-1.3778166168063573,-0.8355622873866477,0.1364317104348775,-0.14534385409806308,-0.6091719046374915
-0.5945727210339113,-0.6098073502609345,0.7083433946384676,0.23819065757766408,-1.2306189199768578
0.259547856541221,-0.21885027873732643,0.6811373459628638,0.378144308588535,-0.24294927356925608
-0.5964813468315292,-0.24388706093415638,0.6112659231748604,0.3800855371238842,-0.2148071246202249
-0.4820749576054727,0.0488756053343196,1.0737539001017267,0.31919402198320773,-0.6751557261954717
-0.32209225233270317,0.07507144207690139,1.0479276603206213,0.34028654718407503,-0.5315496685344338
1.5056001579657765,0.32382278136594167,0.7527319205765297,-0.029912437071000855,0.6923078440315509
-0.5016035881102701,0.413956506434525,0.9921223881588322,-0.1095611076980148,0.6150817708418524
-0.5999607178613015,0.5904163807868549,1.4525507634703234,-0.07293505068869244,-0.6682085642012
-1.037661159349325,0.9160799784594384,1.2284897570042563,0.3636951339751773,-1.0133438420379213
-0.29785104999569495,0.9696807638837285,0.5449531554279011,0.27403683343148943,-0.8240946664394563
-0.6724732383111345,1.1180991513685985,0.6027588567247503,0.47355899346235986,-0.6024860134820942
-1.4219311963395886,1.322090360368021,1.3319970886642025,1.03417012384382,-1.272573906533655
-0.40496321665357726,1.2950023466629526,0.8409676704956792,1.0510887201180754,-1.0917087141254203
-0.7677225878692823,1.1845585322939907,1.3858904919666357,1.0119983458929633,-0.710590184607029
-0.6216290761407279,1.1460742235051091,1.658687609529209,1.1149991095040037,-0.8583323593758642
-0.9418321702328861,1.2050122861691899,1.7697118681505923,1.3003490443376517,-0.9522535448267435
0.08939632285596412,1.1005003958712836,1.5404186366124666,0.7284651697779427,-0.5366273231634446
-1.5042727043541506,1.0923897720359983,1.1547300051918339,0.48441983802369776,-0.8480377173591459
-0.7388935241338914,1.110403326174607,1.1492760479092803,0.41019793739468613,-1.371451838528623
-0.31117234197492416,1.428959040902991,1.4293075031256965,0.7331866861961548,-0.6878757329059073
0.2624612994930295,1.633564287793236,1.1185016757416049,0.7929923519871642,-0.018901452430459726
0.046791487169614024,1.2766062338204611,0.8293266812890673,0.476718064988599,0.20500457059503538
-0.3147861241669034,1.050915162169557,-0.2114001254570658,0.0725289703296812,-0.139461456985888
-0.32941825806352193,1.7890125998048625,0.54910348282804,0.44785591899767735,-0.3834356137576159
0.546622592638721,1.9649499106869421,1.4268540751760892,1.4420280962827736,0.14229310667731268
1.6739160234036206,1.992452016270495,2.320696458275346,2.0206315401418866,1.4123636761846363
0.9362807672746608,1.892274651019136,2.0941238042917734,2.0104474638689744,1.670603570754884
0.21637095927894084,1.8688842834362143,2.0056883896042437,1.8493161039911519,0.7204418316529971
1.3258456537216596,1.6995097050760135,1.5693181480603458,1.4424480520106762,0.8761502071662773
1.7760883368079368,1.9437510441298385,1.6797034423152142,1.9264747964167204,1.8439505077169145
-0.1836605690036677,1.894158830745357,1.9791496911089037,1.681624653734537,1.0314075264900855
-0.020001235715133455,1.8121367439287284,2.48310118383887,1.6186838347382304,-0.039065828116647106
0.5433153727893495,1.8564234604765977,1.5959890848961111,1.7100971566847747,0.3421092310986249
-0.843138485902914,1.5642206514763253,0.5588885056133607,1.761870188558402,-0.11009315788236172
-0.8680747285505217,1.5073538250132048,-0.3071743051403543,1.593335543875981,-0.9550495794405994
-1.6286133495919586,1.3950699258407397,-0.27172906143626174,1.5717655602426037,-1.504798897169877
-0.42995278212674476,1.082109220014415,-0.20895427778861822,1.267983845971817,-1.322251688101503
0.4358512017512033,1.0835580803646427,-0.3370210393654643,1.0332478475367979,-0.11107517562939728
0.8357194323418584,0.7984466403994882,-0.8674044971578349,1.2370306081139129,0.7028834312171138
-0.5637578678754852,0.6339980316174622,-0.8543756924459228,1.5723051669119632,0.0937364443227125
0.38368168611652415,0.5354595599019079,-0.8512395563556537,1.1151345822017507,-0.21692698450644532
-1.1907096782693618,0.5313605125489677,-1.1454984950962461,0.1578289338482721,-0.5394765119653397
-1.0069121129032315,0.5550449117488575,-1.0003726057523745,-0.6868991029841026,-1.3691819228722206
0.33604044808009287,0.5310697093727926,-0.981969404622271,-0.7889996376923857,-0.46068206258237643
0.49346346485871617,0.1404805562330501,-1.123085025294577,-0.8807815113788542,0.47267741241052996
2.1636192524020976,-0.18771269661100376,-1.4030565887926045,-1.1382982005033746,1.6101489100423425
-0.1642911939293868,-0.09222086806808451,-1.5458330419980701,-1.6594668757287538,1.2475795525455946
-0.1575086637324488,0.2163928004970147,-1.4737924082087164,-1.5632203631828576,-0.17615784914496704
0.8917224753235081,-0.367877551513051,-1.4631488227060445,-1.542431843118791,0.43103042240704476
1.9658302862156711,-1.0182523263811694,-1.4720027581155404,-1.6826326281050468,1.7433913343500629
1.883476424865421,-1.3872126238009561,-1.2975895591043183,-1.612207466853497,2.401597988794894
1.4375931363790004,-1.3463091365699746,-1.4591713560358657,-1.4924919178559375,2.0530471455610684
-0.44362820963229327,-1.2330035823704566,-1.2820919547477818,-1.1949298698175421,0.6089709399843174
0.9897025387904819,-1.3115736805612241,-1.2197087172455783,-1.1790742655554918,0.33851322332540645
1.3529030744931965,-1.529874464587888,-0.9368415149304203,-1.1212177321571692,1.4083165118291434
0.8138236046049911,-1.4335114176478643,-0.6001508994369715,-0.912232016605505,1.3216201472650122
1.2342920575347913,-1.3799995789320598,-0.5648722738057379,-0.829455452191666,1.2600905552906343
2.5266382748620115,-1.501089347635604,-0.613023212789275,-0.8141320863906795,2.293718998839912
1.0911903877895723,-1.5081019333420642,-0.524711952626511,-0.9084256771278975,2.2273038973098154
1.147708860920974,-1.4623450743329813,-0.5751485686376512,-1.0665991493052702,1.3903204131246842
-0.5262171854979139,-1.5259804817106442,-0.7300986056138072,-1.0304045551368046,0.3871656584706594
0.33770922273489135,-1.409178860820501,-0.6083496157731995,-0.7547001658642313,-0.08589432485970885
1.194062771635619,-1.401500902483695,-0.545244703868076,-0.6591593719369945,0.9052552459333827
-0.12883629762274587,-1.3576928593307327,-0.5355585153251126,-0.6078934940845122,0.5683176880848774
-0.10313246966332286,-1.3103616790484398,-0.597639377047466,-0.5183603546883685,-0.12281161143894603
0.032845563104340295,-1.306927975016193,-0.654181902211375,-0.5594739842481091,-0.00562115619778115
-1.8744165891311244,-1.118417077945116,-0.3569796869435933,-0.43403884038937984,-1.1185275400708161
-2.0049700122946046,-1.001141957340668,-0.054132325733275984,-0.15469240568853243,-2.332487742924052
-0.42522016208516283,-0.9186838131376955,0.06641229472421728,-0.07432868352222345,-1.5074667189320958
0.2052641547748505,-0.8635531735992601,0.17300150844898018,-0.24926652766831342,-0.21502612367851848
1.368891620259918,-0.488075075166271,0.3262604130038256,0.12171696573170923,0.8853712734003427
0.6823852609660719,0.08983287652334417,1.178799256676449,0.5878605779725343,1.2172246445539225
0.5183088370747149,0.03664115976287625,1.093507081129283,0.44984709195274664,0.6736736259338634
0.6015604329763625,-0.05313005146111094,0.8039352079193429,0.3073587474339695,0.6224577513944656
-0.18407900492510273,0.14030673536420854,1.1275587359373551,0.5018418122313428,0.24246802672750067
-0.056224722661339696,0.2917506187456753,1.164373825365607,0.9797285216386693,-0.16213086841883242
0.7574689977980237,0.2948281707866566,0.9457641265908369,0.9378255244093054,0.4072244089147055
0.42934500117217095,0.3159667098683771,0.9979872882464221,1.1171532147463843,0.7450428726147098
-0.9222525540007993,0.31023375599624264,0.9695298882969106,0.8257620159727126,-0.24763918924299902
0.5464505381572381,0.29485953919367464,0.5605115638040054,0.8653662790578291,-0.3509039509379848
1.1477946055273072,0.18167919226591261,-0.3605635873415217,0.7997059884140648,0.8442910783772278
-0.36211854092700907,0.4890550243185695,0.24971926621966067,1.0067370285229131,0.356602424910004
-2.274329294249931,0.49767870436103845,0.4089057084785109,1.1221265639636422,-1.6841668159879393
-1.4293759869320757,0.4538375634388251,0.06467925898245375,0.9614756131505524,-2.2570839079740184
-0.6967597663413057,0.46715197279987597,-0.17985101748510632,0.8209428298171706,-1.3209283530788856
0.20584804205334872,0.5331892734568906,-0.29048634679987306,0.7353845303068484,-0.3288924704240665
-0.8932486454263644,0.4294073709736889,-0.4604309739186241,0.6204967057242868,-0.4190529565062982
-0.7041749360555879,0.4690990776294084,-0.36264972478942936,0.2659481434993217,-0.9778844935045856
-1.4575946523087113,0.5263487029043584,-0.26653141345729653,-0.17732111101473455,-1.3263319629185293
-0.32163663844702595,0.3697199725274043,-0.4295339151688161,-0.1572425013366545,-1.092085588491184
-1.1262149121184466,0.7546769976986684,-0.3429612345905954,0.3642180270000213,-0.8866653564166329
-2.2294945524576133,0.7394624056575623,-0.09575479825165768,0.44880717513715696,-2.0718686435400158
0.17033281460176486,0.40665995291492735,-0.24063848188941622,-0.06577848497874603,-1.2822531691266217
-0.8587760072555274,0.28172412291725196,-0.39048021425417667,-0.10858310703390822,-0.456660537906437
-0.23220776560849662,0.2383909173939288,-0.5295711659292451,-0.24103588120505412,-0.6998425469335458
-0.052356729950017944,0.014570306124837782,-0.5609673223472522,-0.13485709627753364,-0.19706011748838886
-1.638985636817483,-0.4393618090172979,-0.5592366257840163,-0.0817918869537399,-1.0540206294346846
-0.3295612872886721,-0.3729342750903122,-0.6009000121553011,0.027825393834909687,-1.2372286633755143
-0.014994486868629258,-0.26010896244921833,-0.34136781843853475,-0.32285780213270343,-0.2531863304141534
-1.3868068804056484,-0.39008881550114444,-0.8954079104966958,-0.2915788973176234,-0.868370944049502
0.5865119191326005,-0.5619207545544133,-1.1009142278043453,-0.2470174223818949,-0.5154348127547319
0.07585341001732841,-0.5515520607542578,-0.8438953472671376,-0.3674994783188309,0.36375694463524305
0.47000866895339066,-0.4733080894539378,-0.4508658264796166,-0.2993306322340592,0.2955383522357501
0.3271600696396493,-0.4612027029603903,-0.3604595535167143,-0.3097464781111752,0.45703113778715876
-0.1642149701343017,-0.40721861022199984,-0.23086824507786405,-0.34390855378171464,0.08282596063453852
-0.20108151656185744,-0.432248686868469,-0.44464314144105394,-0.494858665129238,-0.22980982791073745
1.1293256451326912,-0.8285517383274126,-0.6341248273652007,-0.5429165793481076,0.5691232257327087
0.5008342226344284,-0.717282117325725,-0.4926303337236291,-0.7297507959348429,0.975948093119276
0.7248419698570973,-0.6937569740152997,-0.5870504684180402,-1.016893621079977,0.7621987406631264
0.3847137695394977,-0.6965163513300164,-0.5772471505978006,-0.9554743452222803,0.710863360201588
1.6749074163058464,-0.7045411256251755,-0.6379933430601008,-0.9092613175772042,1.2856813420820756
-0.916022821651154,-0.6986714283527777,-0.8662180055367723,-0.8284705477218133,0.5082965374962539
1.3790092535496994,-0.7117962878493018,-0.7344359875579034,-0.9104918229605814,0.3136741713530379
1.1090950840215217,-0.4111575122828413,-0.18602978011852214,-0.5954887353749141,1.5462901153283573
-0.413284120924356,-0.31312874215078373,-0.06062575283054963,-0.5278825940338139,0.47308124548014424
-0.05543550771384337,-0.7672726382430374,-0.08450184020616781,-0.7192552586078027,-0.24863024583386745
0.19344881291111768,-1.1028664836209257,-0.624210736726881,-1.1899379295676988,0.02184983271442304
0.6473209824499111,-0.7587703383217328,-0.13383282831311177,-0.7376843673706851,0.44956712757138617
1.5109700428387551,-0.8208275890492082,-0.3661146366327329,-0.9214677750312159,1.2610777930004116
0.08750554419719582,-0.7043297181394662,-0.2495201650047053,-0.9184492247828907,0.9795729978271484
0.13517827568138818,-0.8472685206967856,-0.49754073902040036,-0.9129543366994626,0.2538371309545748
0.6445933549811809,-0.9092049302157146,-0.6240989236170936,-0.9565290827199561,0.5049668913376539
0.49249697357183686,-0.9756229280447962,-1.3503555416898003,-0.9086492677594165,0.5755855415635679
0.15377406367767119,-0.9552534322570985,-1.2362932785350427,-0.8354289102372813,0.27829175833495595
-1.8974187987862317,-1.0501120795300123,-1.1619854699776655,-1.191315695188256,-1.0273474037798755
-0.9642496918741503,-1.0726842628860493,-0.8011961425536411,-1.1921307655768387,-1.646019880452233
0.13725585581906247,-1.1514922643211656,-1.340926682589267,-1.2705418369445445,-0.44086337933614267
-1.6616819316413782,-1.3083216032474452,-1.1132644552088888,-1.2474686786172196,-0.8538573775054374
-3.064511374213243,-1.2522605847112316,-1.1748443949567429,-1.2637853815698035,-2.808672360684045
-1.6786990370930879,-1.339698694569224,-1.05919610672774,-1.257282982260869,-2.8353132831502514
0.6810520826316406,-1.2955747167643954,-1.0684153250005899,-1.6631987380526032,-0.6288047314668939
1.030863257723422,-1.0810440414057627,-0.7206676139169123,-1.5845116386549896,0.9481175221091692
0.06474983991203166,-1.1078291409294465,-0.6655342019362679,-1.3231056424896146,0.6507027764077903
-0.6106968368971529,-0.9654680858059538,-0.3340769175598086,-0.7546363968999057,-0.3141077077085027
-0.970445493500791,-0.772164068607954,0.12711777268946453,-0.940755865669836,-0.9683681334705918
0.3053838836456951,-0.6636366639175705,0.40007328379899676,-0.7204570701284017,-0.4123116324938982
1.260682335085083,-0.8223866276267958,0.09574319085267288,-0.8998974435203331,0.964448495996456
-0.493851321597925,-0.8362390709830325,0.04457980181811956,-0.8252655925410988,0.500010252341593
-0.4888341880532893,-1.0851524537342827,0.3161788001625452,-0.6374654094903023,-0.5893128301953932
1.4852658926679951,-1.1373831401943062,0.19754697326259507,-0.528527105405241,0.6015889403069703
0.6110689751770774,-1.1107947988890847,-0.24048287228446522,-0.6079592434592671,1.3123229658625646
-0.8212697502369559,-0.8326659856546367,-0.2837733532338221,-0.47758152998556813,-0.10967461899907312
1.3247150799421925,-1.0852916446978027,-0.5371381312915263,-0.4444582337382454,0.3057750278643726
0.7986478808439241,-0.920783109223195,-0.882575502759302,-0.3247426847406863,1.3277783798883267
-1.1934967497316464,-0.7979367269670391,-0.7403064412232352,-0.043605278746532375,-0.21163070802252032
0.33191310960576126,-0.5898934686298497,-0.3026871117715354,-0.0777254799246375,-0.5309738320562603
-0.015964788036749417,-0.5592186422870838,-0.31682902133828494,0.035070936288124376,0.1861156559672228
0.1297658678960725,-0.4529453707439321,-0.36010338028716954,0.12836694654145087,0.09031093151497828
-1.124581968760126,-0.41142114731607665,-0.0666924704617466,0.04744235644535866,-0.5942791939235331
-0.7447227705238395,-0.3553001167264301,0.06631770153210305,0.05779116217597876,-1.1288049963114204
-1.3692722890454023,-0.17368093548486027,0.33646017755697055,0.11055469778115969,-1.2899402541120775
0.6327429987402613,-0.14251073260259525,0.2940401922343094,-0.09754167390037577,-0.44168765665608595
-0.908113218160696,0.4181635715453224,1.3064184689879923,0.34910032890601644,-0.16520144813982005
-0.06967796107131288,0.3945065563485528,0.9668006229541236,0.4127567366908852,-0.6215800509338588
-0.13677618761482008,0.42707507387466437,0.7908894196383732,0.3210365728016592,-0.13720107782988872
-1.2929530003999385,0.5021974874377448,0.9304109263115997,0.317347412924211,-0.8489317276991515
-0.9171432144536549,0.41676421314863704,0.8980671520172534,0.44181293321114146,-1.328183919968141
-0.4093157676827926,0.4683777610253133,0.9817169934716051,0.6069796012707565,-0.8622200644398541
0.7489099941989674,0.1837833305792011,0.7178434971561992,0.3171377283413639,0.13158689066813217
0.8089089787687342,-0.18046496273154566,0.06900309321761296,0.3308915859611038,0.9166858862748919
0.19675383207890065,-0.3315329195472981,0.022183183667931587,0.14502700991508713,0.5631403578635654
-1.19509077136014,-0.2800807258344285,-1.2530163782830048,-0.3096189689854205,-0.607149868938292
-2.868605081474817,-0.2958576080943299,-1.2597911254056702,-0.35902694905626265,-2.393305590551127
-1.7677449635586564,-0.3601021541859791,-1.1798634072865022,-0.3407538047514075,-2.785122746348741
-0.2778635759564638,-0.33272548011053843,-1.3890972121693792,-0.4347440227626577,-1.2798164884085566
-0.863306423418753,-0.23106285596048243,-1.432408883943122,-0.48625653387184503,-0.7371113575913649
-1.9071051274848192,-0.29819504002787234,-1.6174293877200787,-0.5392528167661692,-1.6488808391531544
-0.5256664075031818,-0.33356125095595024,-1.3962839289351405,-0.8568104247242835,-1.363632650735834
-1.0866789718866525,-0.3845651082020661,-1.1025365960355116,-0.9485148474188799,-0.9180154132888808
-0.9281428769920183,-0.5181813387304062,-0.9325252117552996,-1.467962520793198,-1.2323184304310506
0.5233354035979801,-0.42289299872580827,-0.4548899157512404,-1.3349084232972368,-0.3471729212899159
-0.8788046112092067,-0.4391421334026688,-0.4673540778148675,-1.334004316692167,-0.2947686855556117
0.06902332392607644,-0.24943108257458294,-0.039559585966176446,-1.0334342314558471,-0.49514406912111
-0.5229113655239214,-0.25067637959657224,0.17195321553408469,-0.9893260006983188,-0.2729271376702481
-1.2603937455491645,-0.20130294438367072,0.2181313102854054,-1.0585324079690848,-1.0005220965993398
-1.013825291377072,-0.41940972214998345,0.12835593037050988,-0.8845655418508725,-1.2966258495424712
-1.006384641257366,-0.369892086868655,0.24574782078990653,-0.7684086606641531,-1.2257571223136612
0.53820251923353,-0.8573408125913385,0.3971879619946598,-0.5776074341562225,-0.35513254261203486
0.22603479509001478,-0.8540561449364786,0.3834073802529106,-0.4155923714261828,0.41709717496126486
-0.12494351741158591,-0.8773102673385101,0.006905841223753575,-0.40477778078639987,0.042325829864854725
0.9344388724195778,-0.9998641326522801,-0.10742204102460597,-0.5549289855888921,0.4995061058672067
0.05496583362603436,-1.169318963783471,-0.8249610222856861,-0.5153794349326111,0.6393616406107088
-0.12882466405690218,-1.2476377612799547,-0.8206857672843193,-0.49890415024671747,-0.014925085626182928
0.5734591452791651,-1.0742296695150146,-0.876620457694857,-0.4963946381087896,0.2546420662184621
0.5521669956640041,-1.0125254364608482,-0.9953588536213072,-0.4829505126207106,0.6898790148545094
-0.773931599041795,-1.0339654435071917,-1.218502871075444,-0.47883864958473854,-0.05973251577623812
-0.9289893170561229,-0.9761236800777161,-1.469447882524035,-0.4618165690820566,-0.995582360597426
0.15650158419242802,-0.9758244232983789,-1.5540902678566582,-0.5914162957500033,-0.49692631774645857
0.7271593346480564,-0.9854026259175168,-1.4176557548637942,-0.5151730496979071,0.5349907484454635
0.9259872301748717,-0.8894761140589761,-1.1633317725024572,-0.905362567492038,1.0462115086215145
0.47547860590017893,-0.796011752480803,-0.7129121654810378,-0.9239526934902929,0.9081630058382927
1.261135939100633,-0.8037604565944079,-0.884483986062721,-0.9412212061773599,1.105775817922438
1.354277993087065,-0.6599493789440225,-0.7398475258231096,-0.659939839063385,1.6463160891577007
-0.11190243600402051,-0.5903627041205847,-0.4276968161682706,-0.6667021285746013,0.8481238250728276
-1.3854769933176558,-0.6317733900763884,-0.2720165728680356,-0.557631308016047,-0.8268424364531989
-0.9074268332697342,-0.4882595936656768,0.3870397046500226,-0.06440069221221713,-1.3546220598026877
-1.1472811918515617,-0.47730092298883253,0.41959100238456637,-0.0577402653746856,-1.2262411141752585
0.17641486868553385,-0.8054703826515685,0.1879816720438748,-0.0845560271057745,-0.6240976846738461
0.031585047161752894,-0.32228366650674617,1.0469334201703342,0.6317230821004307,0.06193743152302462
0.4107186872019521,-0.3579843743650844,0.8614285030397747,0.5861994252740916,0.2501791000282091
0.491442341586904,0.003643245293849973,1.5095702590046622,0.6054146116865369,0.5686787482892441
0.21408852078356946,0.006425100915631615,1.4008301424664769,0.6881521239844828,0.4529059754246407
0.018887716850888733,-0.09203703611613535,1.262110490707278,0.6578500807046557,0.11696128295036054
0.6987226824560882,0.08241663514951113,1.5925126737977253,0.7764863341334589,0.40083322887877476
1.4506518093990617,-0.07773641845215992,0.6621154621086179,0.4836562668419872,1.3028111881733524
-1.0147253567023322,-0.31473895684602365,0.0666757877472825,0.07946717218306944,0.2108717714925128
0.6295554567680866,-0.16974039750650965,0.2978618862087837,0.16076892334767406,-0.3114864257537835
1.0310956830710662,-0.13855235140494646,-0.550303968914112,0.08749739834306165,1.0197052027672253
1.4449023272697423,-0.3251587234712845,-0.9031704314978537,-0.24181243345649964,1.511265331547001
1.242739199727575,0.24979993430860928,-0.6155472494067963,0.15952688082811706,1.6673108944584656
1.0697009734282263,0.21903216432363637,-0.888142800558846,0.029813773420115312,1.4945791753605466
0.7145575300737363,0.28803909765492536,-0.805759306774574,-0.08203143210898177,1.0960223273990286
1.0645354159469937,0.28972212502766054,-1.1178357610742178,-0.6145938112086448,1.078454030499575
2.2614876375760034,0.2180929861410541,-0.820398479657334,-0.6715882544742492,2.004447673934834
2.2474310200033343,0.1829080235044012,-0.18394416111992898,-0.512811029861883,2.672664404491943
0.27253534180194355,0.1514864709754668,-0.08033628159707804,-1.0967846247054704,1.5168747953384767
0.5697538171653377,0.1608786845768156,-0.19497020060112105,-0.9980513463122828,0.4408625118957262
1.0591042696027713,0.09212197568740293,0.22858296109749432,-0.9348610892029091,0.9204808840537476
1.7205053948042077,0.028186648473505823,-0.6622354912395026,-0.9636239758450701,1.6788134737794518
1.8025455826371561,0.04459300502294841,-0.4229456277274109,-0.9130847205213871,2.1519545053188307
2.2361525636673716,-0.2516995742461519,-0.47919978168931315,-1.030378283963479,2.5443051138448856
1.095360045087936,-0.2732847607669471,-0.5298858469518432,-0.7637083615611454,2.0953242275028687
-1.7654470995952913,-0.1115529398987463,-0.27053793411417804,-0.10287632025674077,-0.3384856113318481
-0.7418201663397452,-0.6349090285867872,-0.25144770266860783,-0.19460768328214068,-1.4346347212122434
0.7635393500851583,-0.7124068850464221,-0.548096430760144,-0.4255839018951827,0.06425032398545072
2.502558399462122,-1.1027451853035242,-0.7091254840513997,-0.21053308445480526,2.03635639536057
2.45663552863587,-1.2176109932060297,-0.946650083494757,-0.9142732203384991,3.0846385871025155
-0.20441264097895503,-0.9795976699092154,-0.5348755772538686,-0.6153852778149466,1.3893861208323441
1.3002869998024407,-1.1950566290547477,-0.6555050307622446,-0.6730009569381579,0.6911937475791897
0.328208524778879,-1.07907821360245,-0.8053052706732653,-0.6759921137247862,1.0329890362359253
0.5019409749421574,-0.6204404833244797,-0.42577623560842204,-0.41972112579587456,0.5394895660098352
