cyclostationary_mean_tg_0,cyclostationary_mean_rr_24w_0,cyclostationary_mean_rr_8w_1,cyclostationary_mean_rr_16w_1,cyclostationary_mean_tg_1w_0,cyclostationary_mean_rr_12w_1,cyclostationary_mean_tg_8w_1,cyclostationary_mean_tg_4w_1
-1.82020937187197,-0.14604427389961708,-0.21151684780450672,-0.4077900768873204,-1.52393542812614,-0.2950324683911731,-1.0688024859489653,-1.4887227106284888
-1.5473333472384299,-0.15924265016740358,0.10944855261893592,-0.0552268330893424,-1.9723320325913918,0.08012380739833128,-1.352497312435936,-1.9506671095732737
-0.12433878020995028,-0.46797904317026284,-0.24784999497285895,-0.12531625849630001,-1.0293232043384501,-0.02649125749509631,-1.0451182303207998,-2.128736239410715
0.9147751674394983,-0.39899159173513876,-0.07661998128390714,-0.16183990005069282,0.4896199221015967,0.000749929994380377,-0.9688485737176089,-1.7550396257745147
1.2870966810276905,-0.5448280188745855,-0.08906069957865569,-0.08118002011085353,1.3541244154103078,-0.1497132900539229,-0.6266416432315777,-1.0976391040485254
0.6755758233494374,-0.43310531031003746,0.23236784954684783,0.06964381466095376,1.2229545269225228,-0.18039007082369918,-0.602167213336528,0.30351881493660066
0.6915773254580504,-0.6517769619420773,-0.3346175971210157,-0.3462931811069977,0.8586641453160208,-0.6524140083036631,-0.3864830668009447,0.9719956962486105
-0.2753966866084287,-0.6022490509629783,-0.5953725264004497,-0.4733486785052159,0.2562223835744991,-0.6934703333550448,-0.5100083376727395,0.8340180078820717
-0.033261283327042326,-0.8854498915915099,-0.6884412935122549,-0.6665040725662004,-0.17254548994010133,-0.8326676978092493,-0.1902563377465117,0.34357348995563647
-0.778117011025039,-0.8525251350681959,-0.7706165558352401,-0.7680779667954611,-0.47308175412429526,-0.8843996779912222,-0.01370402557111306,-0.19668166525430936
0.43870738640620477,-1.0431612569201956,-1.6389947071729607,-1.2774022757536057,-0.21664497042433362,-1.2517005102542287,0.5403895894838486,-0.4790791424402817
-1.0443116038642288,-1.1168458434392412,-1.6000577545979873,-1.4022859351245034,-0.4660399064363689,-1.4796517959515074,0.5436917568149425,-1.0636695567814145
-1.890296726179514,-1.1864506103582286,-2.0251496966063485,-1.547546459705495,-1.918595905264255,-1.6646351741030125,0.14483750890709432,-1.4270352615707464
-1.0375986868101468,-1.221006501871366,-2.047762022230175,-1.5566954799950237,-1.8684314066934906,-1.7474704155266798,-0.4766366511134696,-1.4221848636820185
-1.1822170362324027,-1.2908429270735857,-2.432024735007485,-1.588210416958229,-1.4416028091091295,-2.204542271058701,-0.6273570840009899,-1.5853882914065298
-0.7370050251065762,-1.4054575450507105,-1.8911517746288131,-1.967690892731461,-1.3172613128622124,-2.1715592617654225,-0.8699101178580726,-1.728685371447182
-0.6212983401417072,-1.352237754286189,-1.6882285994479993,-1.847890190566499,-0.9553064690415477,-2.1626708832096844,-0.8980661067176715,-1.3727458624770372
1.6840534496057982,-1.3975319346809405,-1.5443646390610966,-1.9440655170109804,0.5267530338782638,-2.05586885412833,-0.5114351314016762,-0.3247346392228537
0.7467715142702344,-1.1639649029974646,-0.8347699854404549,-1.8829141972117895,1.3748226987292298,-1.5548306012252862,-0.07766658499748869,-0.0004300795573946095
1.4731716547435594,-0.9874885406987395,-0.033996665773396474,-1.6657085462949643,1.297053604659958,-1.069274499008386,-0.04031195610606645,0.9039535481732792
0.5024988409550376,-0.9819781349407606,0.09663353163413187,-1.751234818851817,1.230243555370306,-1.0849895969665149,-0.03265677084851063,1.2917436932298498
0.5640581829137287,-0.92155313707228,0.4607566395777758,-1.7583399685185446,0.7011560675268792,-0.9846150934808967,0.32515797633799925,1.5746176229537594
1.3168356774104115,-0.8010543229607923,0.7112778967831129,-1.7955881860408551,1.1491380867432708,-0.8867762286304529,0.9084135338627782,1.54447010103013
0.8913874626786723,-0.9420184961036486,0.7707813839485593,-1.4619997543013927,1.3559626034473211,-0.5094904981149501,1.193792220202523,1.7337697516084656
0.2180693213516961,-0.9236635130347849,0.8136916826842607,-1.4637777837565418,0.7494597905561515,-0.4711527334177397,1.1405631498060511,1.3999908586673386
0.06618932784291652,-0.9526676774852529,0.5730180513560692,-1.345621923147845,0.22266985709531487,-0.28971662175067425,1.204240542508751,1.315757256846224
-1.154114028441029,-1.0310690088995271,0.8863158300147629,-0.9948449629870466,-0.7215524504873766,-0.04193348880057607,0.6071062238549253,0.6885737000673466
-0.9635753996645456,-1.0298312190468246,0.10725816556995618,-0.6905655674020186,-1.3364924318098899,-0.06430855431780899,0.2061360942143747,-0.014872202998286378
0.324514746252985,-1.2976959202694636,-0.6237851979805049,-0.7604813477625961,-0.35294273675350923,-0.14780726595430693,-0.041982550012182325,-0.23917075145149624
-1.3778166168063573,-0.8355622873866477,0.1364317104348775,-0.14534385409806308,-0.6091719046374915,0.48514331708582475,-0.30715977496136343,-0.7518441674347953
-0.5945727210339113,-0.6098073502609345,0.7083433946384676,0.23819065757766408,-1.2306189199768578,0.9465608267155918,-0.5768718758997812,-1.0997105856493414
0.259547856541221,-0.21885027873732643,0.6811373459628638,0.378144308588535,-0.24294927356925608,0.49198519574669497,-0.8423507634314799,-0.4749852921891339
-0.5964813468315292,-0.24388706093415638,0.6112659231748604,0.3800855371238842,-0.2148071246202249,0.3685534601122213,-1.146890768973846,-0.31820449934034545
-0.4820749576054727,0.0488756053343196,1.0737539001017267,0.31919402198320773,-0.6751557261954717,0.5974329977371234,-1.1627195877633574,-0.5672060487559852
-0.32209225233270317,0.07507144207690139,1.0479276603206213,0.34028654718407503,-0.5315496685344338,0.6493938827221518,-1.2476295032358873,-0.25996620337791043
1.5056001579657765,0.32382278136594167,0.7527319205765297,-0.029912437071000855,0.6923078440315509,0.6667032293638143,-0.8358877306578889,0.3675452879432664
-0.5016035881102701,0.413956506434525,0.9921223881588322,-0.1095611076980148,0.6150817708418524,0.7064129069535106,-0.7263115654416689,0.027894785166137998
-0.5999607178613015,0.5904163807868549,1.4525507634703234,-0.07293505068869244,-0.6682085642012,0.7177368730384518,-0.8813044632210209,0.007888843907532259
-1.037661159349325,0.9160799784594384,1.2284897570042563,0.3636951339751773,-1.0133438420379213,1.0400580799372179,-0.8538112904062655,-0.23596250511607963
-0.29785104999569495,0.9696807638837285,0.5449531554279011,0.27403683343148943,-0.8240946664394563,0.8808252288579401,-0.7550996714531403,-0.3094981209199206
-0.6724732383111345,1.1180991513685985,0.6027588567247503,0.47355899346235986,-0.6024860134820942,1.025975128808824,-0.9793181089860702,-0.9450214654947292
-1.4219311963395886,1.322090360368021,1.3319970886642025,1.03417012384382,-1.272573906533655,1.4350679312500305,-1.1668143194360032,-1.2540531838734594
-0.40496321665357726,1.2950023466629526,0.8409676704956792,1.0510887201180754,-1.0917087141254203,0.7112679121362021,-1.2215095693272067,-1.2762787671502378
-0.7677225878692823,1.1845585322939907,1.3858904919666357,1.0119983458929633,-0.710590184607029,0.41750826414056474,-1.3080145444713638,-1.2360363749052592
-0.6216290761407279,1.1460742235051091,1.658687609529209,1.1149991095040037,-0.8583323593758642,0.5641943022841409,-1.7755468069270297,-1.3043664777398767
-0.9418321702328861,1.2050122861691899,1.7697118681505923,1.3003490443376517,-0.9522535448267435,0.5378525641311743,-1.8612839630883575,-1.3966822759617403
0.08939632285596412,1.1005003958712836,1.5404186366124666,0.7284651697779427,-0.5366273231634446,0.26924566311501547,-1.6791584765601186,-0.8402127539383355
-1.5042727043541506,1.0923897720359983,1.1547300051918339,0.48441983802369776,-0.8480377173591459,0.3413734149652827,-1.8834716954363266,-1.104439288449499
-0.7388935241338914,1.110403326174607,1.1492760479092803,0.41019793739468613,-1.371451838528623,0.29129733111799766,-1.8964255123621534,-0.9766353903099414
-0.31117234197492416,1.428959040902991,1.4293075031256965,0.7331866861961548,-0.6878757329059073,0.9031679546237475,-1.8179900005416563,-0.7872947759868112
0.2624612994930295,1.633564287793236,1.1185016757416049,0.7929923519871642,-0.018901452430459726,1.1938927190715865,-1.4866781196320549,-0.2948179251576045
0.046791487169614024,1.2766062338204611,0.8293266812890673,0.476718064988599,0.20500457059503538,0.641196261044508,-1.3688305000724332,-0.26511496232134757
-0.3147861241669034,1.050915162169557,-0.2114001254570658,0.0725289703296812,-0.139461456985888,0.2782836130210958,-1.2461136532491308,0.033725012554490424
-0.32941825806352193,1.7890125998048625,0.54910348282804,0.44785591899767735,-0.3834356137576159,0.7827837352524727,-1.09246028842024,0.19299382490937575
0.546622592638721,1.9649499106869421,1.4268540751760892,1.4420280962827736,0.14229310667731268,1.5396905642705034,-0.920919734257024,0.5639094879622273
1.6739160234036206,1.992452016270495,2.320696458275346,2.0206315401418866,1.4123636761846363,1.884142183098248,-0.6211574516736772,0.8808068757583165
0.9362807672746608,1.892274651019136,2.0941238042917734,2.0104474638689744,1.670603570754884,1.6778686370280984,0.010041823671115386,1.0823762258438043
0.21637095927894084,1.8688842834362143,2.0056883896042437,1.8493161039911519,0.7204418316529971,1.3664317777183383,0.2647474922838166,1.1297126422171047
1.3258456537216596,1.6995097050760135,1.5693181480603458,1.4424480520106762,0.8761502071662773,1.444905195168547,0.6683131931634834,1.5361668748770214
1.7760883368079368,1.9437510441298385,1.6797034423152142,1.9264747964167204,1.8439505077169145,1.6019702722851132,1.0520316238328145,1.8295580844051145
-0.1836605690036677,1.894158830745357,1.9791496911089037,1.681624653734537,1.0314075264900855,1.4173153447340188,1.0158734521781683,1.2484363905533262
-0.020001235715133455,1.8121367439287284,2.48310118383887,1.6186838347382304,-0.039065828116647106,1.3471850778428667,1.1012813164648276,0.8962512848339659
0.5433153727893495,1.8564234604765977,1.5959890848961111,1.7100971566847747,0.3421092310986249,0.7595768475351731,1.2198786300956936,1.1261328996004951
-0.843138485902914,1.5642206514763253,0.5588885056133607,1.761870188558402,-0.11009315788236172,0.4086799330920288,0.9551472035869576,0.7068206400225211
-0.8680747285505217,1.5073538250132048,-0.3071743051403543,1.593335543875981,-0.9550495794405994,0.5951084938853426,0.4008700790015795,-0.14719474931658044
-1.6286133495919586,1.3950699258407397,-0.27172906143626174,1.5717655602426037,-1.504798897169877,0.9348982196398169,-0.07241525895973529,-0.5553332377521965
-0.42995278212674476,1.082109220014415,-0.20895427778861822,1.267983845971817,-1.322251688101503,0.3736266743989293,-0.11492583649226595,-0.7756704532538217
0.4358512017512033,1.0835580803646427,-0.3370210393654643,1.0332478475367979,-0.11107517562939728,-0.6778093876369325,-0.16789267766987348,-0.7915104568972512
0.8357194323418584,0.7984466403994882,-0.8674044971578349,1.2370306081139129,0.7028834312171138,-1.1019102770643576,-0.35825060028251726,-0.43066445178551466
-0.5637578678754852,0.6339980316174622,-0.8543756924459228,1.5723051669119632,0.0937364443227125,-1.0816372953897553,-0.1795072606474766,-0.5852122198574182
0.38368168611652415,0.5354595599019079,-0.8512395563556537,1.1151345822017507,-0.21692698450644532,-0.9731829071340256,-0.020020838496684294,-0.003952407779808702
-1.1907096782693618,0.5313605125489677,-1.1454984950962461,0.1578289338482721,-0.5394765119653397,-1.0748449369732547,-0.35254055938274326,-0.2074165323056522
-1.0069121129032315,0.5550449117488575,-1.0003726057523745,-0.6868991029841026,-1.3691819228722206,-0.9410341623657917,-0.1427010065092766,-0.7636279739602285
0.33604044808009287,0.5310697093727926,-0.981969404622271,-0.7889996376923857,-0.46068206258237643,-0.8673045822027506,0.20065501275688638,-0.9748422088331928
0.49346346485871617,0.1404805562330501,-1.123085025294577,-0.8807815113788542,0.47267741241052996,-0.9103381798686072,0.6980831282731151,-0.5157831518407427
2.1636192524020976,-0.18771269661100376,-1.4030565887926045,-1.1382982005033746,1.6101489100423425,-1.1817990639480298,1.1127959383849375,0.007499435757346724
-0.1642911939293868,-0.09222086806808451,-1.5458330419980701,-1.6594668757287538,1.2475795525455946,-1.2425624250240748,0.8352144903428228,0.42012375005138825
-0.1575086637324488,0.2163928004970147,-1.4737924082087164,-1.5632203631828576,-0.17615784914496704,-1.0993579632448558,0.607181042428202,0.7579853112487924
0.8917224753235081,-0.367877551513051,-1.4631488227060445,-1.542431843118791,0.43103042240704476,-1.1377866834929489,0.6934714252418592,1.0018082365986154
1.9658302862156711,-1.0182523263811694,-1.4720027581155404,-1.6826326281050468,1.7433913343500629,-1.1218745151745733,0.9347384953411563,1.566475721200907
1.883476424865421,-1.3872126238009561,-1.2975895591043183,-1.612207466853497,2.401597988794894,-1.0793073173613008,1.5244747554414235,1.508857993951946
1.4375931363790004,-1.3463091365699746,-1.4591713560358657,-1.4924919178559375,2.0530471455610684,-0.9449381767331392,1.930652003526682,2.0363765745820497
-0.44362820963229327,-1.2330035823704566,-1.2820919547477818,-1.1949298698175421,0.6089709399843174,-0.8966635181019547,1.7027436735375714,2.0279971442586473
0.9897025387904819,-1.3115736805612241,-1.2197087172455783,-1.1790742655554918,0.33851322332540645,-0.8561529263558715,1.7135598272775852,2.0333328090939986
1.3529030744931965,-1.529874464587888,-0.9368415149304203,-1.1212177321571692,1.4083165118291434,-0.7942728332384293,1.5154571918213513,1.723991050924133
0.8138236046049911,-1.4335114176478643,-0.6001508994369715,-0.912232016605505,1.3216201472650122,-0.9886498985616903,1.748474192200414,1.3306790387915828
1.2342920575347913,-1.3799995789320598,-0.5648722738057379,-0.829455452191666,1.2600905552906343,-0.9629903270403467,2.067044593440597,1.267054157574598
2.5266382748620115,-1.501089347635604,-0.613023212789275,-0.8141320863906795,2.293718998839912,-0.8631666099461874,2.3961494248915765,2.257523022542987
1.0911903877895723,-1.5081019333420642,-0.524711952626511,-0.9084256771278975,2.2273038973098154,-0.6656626949070131,2.1796411395021824,2.267331829089167
1.147708860920974,-1.4623450743329813,-0.5751485686376512,-1.0665991493052702,1.3903204131246842,-0.5499758244302322,2.0019468846994957,2.3250626205486458
-0.5262171854979139,-1.5259804817106442,-0.7300986056138072,-1.0304045551368046,0.3871656584706594,-0.6803707127934203,1.523339988681564,1.9565980677594428
0.33770922273489135,-1.409178860820501,-0.6083496157731995,-0.7547001658642313,-0.08589432485970885,-0.6635540420523744,1.6611909621471417,1.6547338995112606
1.194062771635619,-1.401500902483695,-0.545244703868076,-0.6591593719369945,0.9052552459333827,-0.7060555497455645,1.7861882493957413,1.141756791223669
-0.12883629762274587,-1.3576928593307327,-0.5355585153251126,-0.6078934940845122,0.5683176880848774,-0.7974961969000017,1.4916713910657087,0.6648852419322316
-0.10313246966332286,-1.3103616790484398,-0.597639377047466,-0.5183603546883685,-0.12281161143894603,-0.847572280747287,1.1777845261974293,0.27671150905827446
0.032845563104340295,-1.306927975016193,-0.654181902211375,-0.5594739842481091,-0.00562115619778115,-0.9843062656984081,0.9785598952031299,0.45313150105251915
-1.8744165891311244,-1.118417077945116,-0.3569796869435933,-0.43403884038937984,-1.1185275400708161,-0.7815860498160903,0.10723461516765638,-0.26855838471441384
-2.0049700122946046,-1.001141957340668,-0.054132325733275984,-0.15469240568853243,-2.332487742924052,-0.32291236597129525,-0.5199441479324443,-1.3674578501389796
-0.42522016208516283,-0.9186838131376955,0.06641229472421728,-0.07432868352222345,-1.5074667189320958,-0.2873740110068193,-0.5376820836550379,-1.445766170281579
0.2052641547748505,-0.8635531735992601,0.17300150844898018,-0.24926652766831342,-0.21502612367851848,-0.40633881847570275,-0.2801510420611962,-1.5905592499010024
1.368891620259918,-0.488075075166271,0.3262604130038256,0.12171696573170923,0.8853712734003427,-0.12929174764621174,0.05969274106972015,-1.2976904255385162
0.6823852609660719,0.08983287652334417,1.178799256676449,0.5878605779725343,1.2172246445539225,0.4601183289680961,-0.21558272090831532,-0.3541576393426174
0.5183088370747149,0.03664115976287625,1.093507081129283,0.44984709195274664,0.6736736259338634,0.41570523878051346,0.008098398372504203,0.4742304166398004
0.6015604329763625,-0.05313005146111094,0.8039352079193429,0.3073587474339695,0.6224577513944656,0.3282716889510913,0.18948481830882455,0.9111523142383037
-0.18407900492510273,0.14030673536420854,1.1275587359373551,0.5018418122313428,0.24246802672750067,0.6016739687332516,0.12368801536113104,0.8635411930374347
-0.056224722661339696,0.2917506187456753,1.164373825365607,0.9797285216386693,-0.16213086841883242,1.1374425881237609,0.5557372180248764,0.4886444171076131
0.7574689977980237,0.2948281707866566,0.9457641265908369,0.9378255244093054,0.4072244089147055,1.1552511796780478,1.2016337624215232,0.27701572493212223
0.42934500117217095,0.3159667098683771,0.9979872882464221,1.1171532147463843,0.7450428726147098,1.2522956993841134,1.024922876838828,0.3545870748880525
-0.9222525540007993,0.31023375599624264,0.9695298882969106,0.8257620159727126,-0.24763918924299902,1.223973151456361,0.6608282081449209,-0.18093558376823607
0.5464505381572381,0.29485953919367464,0.5605115638040054,0.8653662790578291,-0.3509039509379848,0.9597871955217343,0.7467737633047916,0.17356726644153098
1.1477946055273072,0.18167919226591261,-0.3605635873415217,0.7997059884140648,0.8442910783772278,0.4077021609200358,1.1469978808566426,0.525092576160835
-0.36211854092700907,0.4890550243185695,0.24971926621966067,1.0067370285229131,0.356602424910004,0.7901348807801853,1.0176467740822506,0.2182500113380494
-2.274329294249931,0.49767870436103845,0.4089057084785109,1.1221265639636422,-1.6841668159879393,0.8406505831234051,0.5676539652571059,-0.7980587240669249
-1.4293759869320757,0.4538375634388251,0.06467925898245375,0.9614756131505524,-2.2570839079740184,0.4688050893860442,0.3239442082155269,-1.0900463194778571
-0.6967597663413057,0.46715197279987597,-0.17985101748510632,0.8209428298171706,-1.3209283530788856,-0.1453044723791746,0.28361030151083677,-1.672806599025631
0.20584804205334872,0.5331892734568906,-0.29048634679987306,0.7353845303068484,-0.3288924704240665,-0.10046338579382559,0.10574554371321347,-1.911220769911543
-0.8932486454263644,0.4294073709736889,-0.4604309739186241,0.6204967057242868,-0.4190529565062982,0.05351425567887587,-0.041216670579232804,-2.031560132452688
-0.7041749360555879,0.4690990776294084,-0.36264972478942936,0.2659481434993217,-0.9778844935045856,-0.18717434430234356,0.04821098962927967,-1.334561647442958
-1.4575946523087113,0.5263487029043584,-0.26653141345729653,-0.17732111101473455,-1.3263319629185293,-0.5419414174355618,-0.6750876199304511,-1.2029838642982875
-0.32163663844702595,0.3697199725274043,-0.4295339151688161,-0.1572425013366545,-1.092085588491184,-0.5842524237805138,-1.1758873484329335,-0.9698337351552304
-1.1262149121184466,0.7546769976986684,-0.3429612345905954,0.3642180270000213,-0.8866653564166329,-0.026451338114431084,-1.5643432732465108,-1.3481099084291936
-2.2294945524576133,0.7394624056575623,-0.09575479825165768,0.44880717513715696,-2.0718686435400158,0.2073499054304766,-1.6302746555047338,-1.7177223045398806
0.17033281460176486,0.40665995291492735,-0.24063848188941622,-0.06577848497874603,-1.2822531691266217,0.14658654435443183,-1.3967220189118839,-1.6044596478322752
-0.8587760072555274,0.28172412291725196,-0.39048021425417667,-0.10858310703390822,-0.456660537906437,0.18935081252795094,-1.635330075308967,-1.4347264813387701
-0.23220776560849662,0.2383909173939288,-0.5295711659292451,-0.24103588120505412,-0.6998425469335458,-0.3282064843413055,-1.7305961930757554,-1.3661417937597722
-0.052356729950017944,0.014570306124837782,-0.5609673223472522,-0.13485709627753364,-0.19706011748838886,-0.23650307670653953,-1.5875283002017373,-0.9931469094950838
-1.638985636817483,-0.4393618090172979,-0.5592366257840163,-0.0817918869537399,-1.0540206294346846,-0.054442908898692875,-1.7915963983294123,-0.8180823588162073
-0.3295612872886721,-0.3729342750903122,-0.6009000121553011,0.027825393834909687,-1.2372286633755143,0.019951152094410455,-1.5490476236031403,-0.933186327950719
-0.014994486868629258,-0.26010896244921833,-0.34136781843853475,-0.32285780213270343,-0.2531863304141534,0.0543980404482897,-1.4545424682470236,-0.7123084532889536
-1.3868068804056484,-0.39008881550114444,-0.8954079104966958,-0.2915788973176234,-0.868370944049502,0.0905730842689469,-1.523931700910533,-1.005189422857213
0.5865119191326005,-0.5619207545544133,-1.1009142278043453,-0.2470174223818949,-0.5154348127547319,0.10259437624399152,-0.8991609852517084,-0.8275192392648124
0.07585341001732841,-0.5515520607542578,-0.8438953472671376,-0.3674994783188309,0.36375694463524305,0.00495359237102572,-0.8728181747056314,-0.369588307360234
0.47000866895339066,-0.4733080894539378,-0.4508658264796166,-0.2993306322340592,0.2955383522357501,0.35985204574440854,-0.5965138896617356,-0.09890382422802761
0.3271600696396493,-0.4612027029603903,-0.3604595535167143,-0.3097464781111752,0.45703113778715876,-0.29963734580893614,-0.4885671482700998,0.11977703900834107
-0.1642149701343017,-0.40721861022199984,-0.23086824507786405,-0.34390855378171464,0.08282596063453852,-0.41058138961578144,-0.5055424033845504,0.5369283629899855
-0.20108151656185744,-0.432248686868469,-0.44464314144105394,-0.494858665129238,-0.22980982791073745,-0.33398670959992405,-0.22074446637442002,0.3795795067216769
1.1293256451326912,-0.8285517383274126,-0.6341248273652007,-0.5429165793481076,0.5691232257327087,-0.36394140435741207,0.0574582785655739,0.7654273027815683
0.5008342226344284,-0.717282117325725,-0.4926303337236291,-0.7297507959348429,0.975948093119276,-0.15636062489762664,0.1498507575334708,0.7431370720386541
0.7248419698570973,-0.6937569740152997,-0.5870504684180402,-1.016893621079977,0.7621987406631264,-0.23959000704178737,0.5766897613724461,0.8515886320964958
0.3847137695394977,-0.6965163513300164,-0.5772471505978006,-0.9554743452222803,0.710863360201588,-0.31351160447891496,0.4798159095487053,0.9690317743653554
1.6749074163058464,-0.7045411256251755,-0.6379933430601008,-0.9092613175772042,1.2856813420820756,-0.3151210124209291,0.7270787712651705,1.584044811232427
-0.916022821651154,-0.6986714283527777,-0.8662180055367723,-0.8284705477218133,0.5082965374962539,-0.4319377529631242,0.3872660189625315,1.076110645165092
1.3790092535496994,-0.7117962878493018,-0.7344359875579034,-0.9104918229605814,0.3136741713530379,-0.5098917131560673,0.5809689104338792,1.3528210961910916
1.1090950840215217,-0.4111575122828413,-0.18602978011852214,-0.5954887353749141,1.5462901153283573,-0.11191570026723507,0.7941758230510065,1.5991103023111688
-0.413284120924356,-0.31312874215078373,-0.06062575283054963,-0.5278825940338139,0.47308124548014424,-0.20933414834915326,0.7121946057243863,1.3605558793084755
-0.05543550771384337,-0.7672726382430374,-0.08450184020616781,-0.7192552586078027,-0.24863024583386745,-0.5868956931508986,0.46125301355666565,0.6566920558222559
0.19344881291111768,-1.1028664836209257,-0.624210736726881,-1.1899379295676988,0.02184983271442304,-0.9541965254139054,0.5663498309681922,0.8449800046021012
0.6473209824499111,-0.7587703383217328,-0.13383282831311177,-0.7376843673706851,0.44956712757138617,-0.6785016604408759,0.6017584403395039,0.6574612482721554
1.5109700428387551,-0.8208275890492082,-0.3661146366327329,-0.9214677750312159,1.2610777930004116,-0.8302458378307825,1.1378811350815698,0.7243131662241409
0.08750554419719582,-0.7043297181394662,-0.2495201650047053,-0.9184492247828907,0.9795729978271484,-0.7467142811342433,0.7052182795795283,0.9474439773994574
