cyclostationary_mean_tg_1,cyclostationary_mean_rr_8w_1,cyclostationary_mean_rr_4w_0,cyclostationary_mean_tg_5,cyclostationary_mean_rr_4w_1,cyclostationary_mean_rr_8w_0,cyclostationary_mean_tg_6
-0.27520477070591853,0.6323091378358202,-0.2756694849214806,0.049688747644846536,-0.5095975571530581,-0.5680267985555868,0.15044244988663985
-0.2249866232377163,0.6601593994578172,0.13342544252324418,0.11089914016167546,-0.3212001871524398,-0.2998552319896591,0.08591430873854176
-0.5916558978254118,-0.07781390859312394,0.7594780798325486,-0.37463580275170316,0.0036854902010357185,-0.24545335427595813,-0.18680512550375025
-1.5855115100113886,0.20014365183145147,0.8382381048183776,-1.3224502383410144,0.20174767407587865,0.17182113480691424,-1.362640192641667
0.5081905310822694,0.11544888910042496,0.4554406432129786,0.541402760268012,0.19609212049683078,0.026710703212115525,0.3969941308889534
0.24814733451271356,0.3792944360439571,0.1849118989226705,0.13850612868517545,-0.08017010928034224,0.20685050146640271,0.0389685017088391
-0.22071936484208637,0.5249827568734718,0.010876805941934665,-0.052792548770231436,-0.22567092594473342,0.2645113182147357,-0.22111235539226354
0.13211390228156628,0.32787576085365655,-0.5086993646202916,-0.018110084396872145,-0.5075527552316449,0.01857560177361821,0.10296081005757594
0.2771099271010461,0.09509336573834472,-0.4559557145758209,0.580005705938964,-0.1893293094203789,0.13596167332084086,0.40606849511959464
-0.7029442640608495,-0.011734220432696556,-0.40663559777657066,-1.0393565478611155,-0.2299768900810615,-0.014401305283547827,-1.2062685319932105
-1.2488115385900467,-0.10959203733338106,-0.46425129244178037,-1.7101561486853183,-0.2578918503234969,-0.1984575060389265,-1.7870329972761123
-1.5484364573333476,-0.044782836102238856,0.17300220970173621,-1.5579840457546992,0.4479037970292267,-0.04782485078735925,-1.4773174833167675
-0.031579171939084785,-0.2889596904620063,0.020506289630157517,0.027502169687218834,0.312573202143138,-0.395475911508873,0.2267215595604287
0.9682326572228893,-0.08977704240147455,-0.08420212561850712,0.8035614070953223,-0.023891369793401545,-0.18652258065103577,0.5085687788668162
1.3137931404011183,-0.06960413760788836,-0.026278909433406404,1.7614957254686634,0.00816298881730269,-0.1767489777402499,1.5354420544769636
0.7891447572576794,0.2312254576448929,0.8025859627271875,0.4233493014643273,0.7080883981880629,0.40461663520355695,0.24844393283506355
0.3300602662252277,-0.4331770315467291,-0.514884066923181,0.7124772194378169,-0.7613473293174791,-0.055542168026349446,1.1166220125816724
-0.5236572726043811,-0.4014334948827719,-0.3537457063886137,-0.35800470893821595,-0.5789163415092176,-0.3976322158592153,-0.46589836592081557
-0.1835671108530189,-0.47065791214838437,-0.8689395891090074,0.4397562107827489,-1.1129614650170923,-0.6170119772567833,-0.04809490320361298
-1.0008692136942163,-0.40145147661628805,-0.9343527067780275,-0.9399766739615387,-1.2281174312603365,-0.5894118893248826,-0.9182668037951286
0.10763574963599858,-1.1559661669970878,-2.208213126512355,0.799099192585337,-2.477433805133749,-1.4049405926733007,1.1406461944160484
-1.2331098101470244,-1.2277217950191703,-1.5874144024776344,-0.157059099209293,-1.7963885337291432,-1.3350092331478274,-0.008058843503965987
-2.273682082779904,-1.6213496241952634,-1.7681083905083592,-1.541926500352406,-1.9783390488560746,-1.6417516749611207,-1.14855574157814
-0.8531558366350019,-1.5301974379976055,-1.5071856389551104,-0.7854314731662781,-1.6943130002636484,-1.6551016193810857,-1.034969795954441
-0.872649428048849,-1.9607602218194187,-1.4889783045284035,-0.08605664254254103,-1.67036551476402,-2.2359785448434404,-0.14672552327730912
-0.27717969672325615,-1.4737163097915882,-0.971445947493085,0.37310073727976545,-1.109143956905094,-1.756461894598256,0.10854084263176203
-0.8455807251884396,-1.480318738839456,-0.6518333268802199,-0.14034619571721074,-0.7283230919864692,-1.5234667339547894,0.008438036335750614
1.339010132974145,-1.3400927116199834,-0.3601720733537967,2.017519941747993,-0.37818714633932504,-1.2652713542664076,2.460938367147629
0.5456506389499588,-1.0210136669682708,0.5276854392020317,1.1118846638010766,0.6276786115872354,-0.6368006190344723,1.4384633934611821
1.3397871348457708,-0.35533433224086275,1.4787060346424028,1.3180703055946879,1.3786647188730803,0.17620959574728298,1.7749091677578206
0.614312840600852,-0.014667534864164023,1.5077370810941284,0.09723682977891424,1.421662283052459,0.2599941686626275,-0.12968246857486015
0.2837595787575887,0.5297176697683138,1.481705027855959,0.25368592463913814,1.240571335610024,0.5861151526739179,0.4731850915902965
1.2624347020061433,0.7219791632027011,1.747530675451583,1.2400717305512652,1.4405814381787374,0.757511696177741,1.174428652466851
0.8753638376334258,0.9565568484831829,0.745252964795362,0.667021354937249,0.33280379080010886,0.7450254642774063,0.6271757379316762
0.21913939901207521,1.0547100973001018,-0.19885164284862078,-0.4693666070786842,-0.3379712907847968,0.7463128918997064,-0.4044008352239111
-0.08641313208054058,1.084807227150642,-0.2514730613947734,0.13968648109625553,-0.3953570382972621,0.5649352906283743,0.09501998851867093
-1.5882654480352452,1.230455468872764,-9.054228848016712e-05,-0.8491339357426948,0.017255172672080547,0.8088493459338224,-0.420878262281986
-0.7489518070373091,0.7336355512834541,-0.5774431574565356,-0.6362297002073759,-0.5014648878630582,0.04906895761980532,-0.9831909905799467
0.09700149324899433,-0.016038689183201546,-1.090640500234921,-0.18615880460809953,-0.9105536143891163,-0.7824675528927849,0.10991677123430255
-1.7171979773313748,0.5781046941187523,0.515850299819865,-1.5038694436492284,0.5902861863322589,0.5686468425875748,-1.4848636503084962
-0.8064196823625954,1.1991882705739927,1.6088651281223887,-0.4503071379150775,1.7012732886693311,1.1470014155680868,-0.15588486248268776
0.3346742552873865,1.3216641699614657,1.4563033916204358,0.5498216919486834,1.316088008767449,1.2099449580692563,0.2512406726086554
-0.7494388825592022,0.9733037201135283,1.8455951277152625,-0.5771445235780639,1.5974693541022664,1.4026983901787866,-0.6393744214033106
-0.5728645320545537,1.6842212148009823,3.52120149343067,-0.25884479161379464,2.792854473773862,2.1256240996691003,-0.22403744048413826
-0.09969775575047035,1.430748223955478,1.7855003887411194,0.07283379696808735,1.2265227590424013,2.0669850972107757,-0.057338397836623776
1.4074334197167364,1.2497379001821172,0.7536506314939047,1.4353252571844286,0.2259130965077219,1.821266739148238,1.6011616267058453
-1.046169445699407,1.5291592031129613,0.5964494176813734,-0.7805830670588059,0.17089153779752825,2.0580618503051613,-0.5854265646372917
-0.7847288705294193,2.0858143987158417,0.7669174340798738,-0.5823433567212671,0.33370287309526186,2.6606896345777766,-0.5869807829182125
-1.0352096939459883,1.6944171553560232,0.6357773561072813,-0.7812354216541448,0.5489359259297172,1.8299104355249962,-0.8601304167495394
-0.41370475545544066,0.7489640293991404,0.7963943405700064,-0.1826563343472059,0.686768268184079,1.0882796947408264,-0.11022496275884783
-0.6058963249692508,0.7238333477003235,0.9715553152285857,-0.4077194720757975,0.7592803232056737,0.9989571123415071,-0.500184139594073
-1.7038855251497853,1.655482941122586,1.9912513391996602,-1.698070099705203,1.75658447084698,1.647377072782729,-1.5361015269807008
-0.07192378694133632,0.8785390040305078,1.446711404254605,-0.09944585311460363,1.3879273995555652,0.7649046394165032,-0.33058550969568284
-0.6880890132012699,1.5719111960212173,1.1478175551570953,-0.4616796874527943,0.9782913176967305,1.1515275765985666,-0.4683216343814622
-0.5004387383450518,2.014123414846505,1.6409733268650555,-0.42739291174553007,1.3769938047990602,1.4038668036840354,-0.395502853827365
-0.8941921398356104,2.2117816013348808,1.8417617528349852,-0.7927649677175919,1.5176913154855771,1.5385199111440515,-0.9479899368331646
-0.15927872654906844,1.9621302543513934,0.47027917426658855,0.14124896166947157,0.22993771852331835,1.1908960138510776,0.46683804530465345
-1.465387030599587,1.665055030845708,0.9051208956397465,-1.822435423996155,0.7240189806408067,0.7997456495842544,-1.93706915294096
-0.6744339712224517,1.6670022009409378,0.30268305380102933,-0.2887644650074241,0.26905146119848233,0.8060201805083591,-0.1391050354261808
0.11955206751631224,1.6980770985576723,0.3177407469101561,-0.16530538914742582,0.37419328502913873,0.9217700264711551,-0.2804855450603102
0.4772407365554475,1.2669880813222492,0.1699142078988843,0.05671985228125635,0.4078827214184822,0.26289876843579074,-0.06371870983444712
0.1076892482027251,1.3182939795156732,-0.032988000055102266,-0.17461386709570387,0.12613610850629944,0.14834589360497713,0.010509691479141828
-0.2502006246442719,0.5620408946450383,-0.9587792346815802,-0.7634204931134461,-0.9873062322032677,-0.5837724701255519,-0.642161463465639
-0.5058719025884587,1.080299563055825,0.26411900069146294,-0.6896654031912887,0.05837786335914381,-0.0504296336465442,-0.18678143846610262
0.9164911461344902,1.4922943990392918,1.4619105022233436,0.12142737563266306,1.4221425610931724,1.0975240839432434,0.026277142847114594
1.5761255473735707,2.09949779128627,2.779359993897279,0.9339699537378781,2.7658440684518864,2.4484890454469546,1.032410140109749
0.5450217451969663,1.9244367755920253,3.1632046681019292,0.05855739116326687,3.2270388126701115,2.2694305161602633,0.13248109700982216
0.04018579966932301,1.893433464973802,3.8282341308159573,0.09397486809981792,3.9476730952369987,2.2337233689821296,0.6750457705969435
1.3060298478795596,1.584391645692014,2.6987426244521315,1.2207947012785412,2.986380538424742,2.04877590984528,1.739933120736845
1.6693394697796677,1.721264382919848,1.5180714558494344,1.388776026612251,1.5940484154914951,2.246455264875129,1.6177747381832195
0.10232058820713882,1.8411960338588484,-0.08266738510340932,-1.0922098662425688,-0.13516451289304995,2.5214819420667123,-1.3231271271776592
-0.2833662493531651,1.982804229661364,-0.05357901385407728,-0.7258777520064843,-0.14336249574763593,2.934595642144412,-0.4530710651377715
0.5538814223290618,1.1296845428685107,0.13616082310815256,0.21456285292929222,0.0737151166768866,2.2151534396095776,0.3491835256544659
-0.8670515288955242,0.7127560733561894,0.0696335383604483,-1.7054819007247324,-0.07017647115303673,0.9112099723951279,-1.921465090801504
-1.0703157426464842,0.19539413485557836,-0.5602122853283377,-1.2485066233172675,-0.7086687147530039,-0.32988893372366807,-1.0740926069753214
-1.6986710052595249,0.25194236352493216,-0.5012296117175931,-1.4193856578236157,-0.6105193025173321,-0.2743694656565252,-1.5204322036080724
-0.620652468966359,0.25386010492034283,-0.4721985652658675,0.38331552481562337,-0.5675217383379538,-0.23925408220938005,0.2449371128785656
0.3722988252740081,0.1474137121699423,-0.6611289387046217,0.9376432764926953,-0.8186275995330992,-0.3662709963798807,0.8970222488568892
0.7956616059939383,-0.3846537102848123,-0.7590487867968245,0.6233857917942589,-0.8966833105452688,-0.7485604326710821,0.8515983217622838
-0.7407232087261122,-0.5753026368653756,-0.6859434406822672,-0.13526084824713758,-0.8058083809233468,-0.7563891153700368,0.09447983356920245
0.7156016655408555,-0.5062204557769778,-0.7520617795103334,1.0270591908732016,-0.8757228140330351,-0.7685077584746042,0.8408609263804975
-1.3305073325074126,-0.7252652316122854,-0.9649941752709452,-1.4629513359901347,-1.0967320499223185,-0.9911590028756057,-1.1888699601657986
-1.0439071690645925,-0.9774368291177093,-1.0047674893305132,-0.6739793190789511,-0.9370327767132094,-1.0618134475572472,-0.4761849148208106
0.45882663218609726,-1.0615281894273598,-1.170431788740646,0.375141587609039,-0.9997236030381156,-1.1583570142032706,0.48600754445269495
0.31569477411861246,-1.1451925972524992,-1.4191448042657904,0.46579021835750645,-1.2370855749191594,-1.3382128060299425,0.5805000014987897
2.0114768391924462,-1.387354061152959,-1.947356279854959,1.6291290154634028,-1.6889637489269422,-1.7268341076949445,1.833278931567644
-0.29254866040731237,-1.5770337937492056,-2.10405605746013,-0.6378466721630576,-1.7910335171058094,-1.913963856579579,-0.38777068140834015
0.03276250482465771,-1.5873130095029018,-2.2052555832409384,-0.21015231660832479,-1.9925172315719368,-1.9829419062767712,-0.17228946331104575
1.0586447484021901,-1.5455191530254189,-2.00021497992459,1.0372307047949125,-1.8420358602799287,-2.0313046612122516,0.952845331566046
2.2380293061124092,-1.6358715355566589,-1.861444970789428,1.9818900907291068,-1.7325532503728511,-2.156317166550345,1.601291068044382
1.745344486153046,-1.477091357334741,-1.3507126525354216,1.1829244958217786,-1.3055359337005947,-2.0941415376084778,1.266670019493214
1.5560602142399285,-1.586154879593298,-1.0030838195727843,1.4965910754033813,-0.929465237342517,-2.073538828582716,1.446684887292334
-0.45559692578296296,-1.467788991876744,-0.6397275752070266,-0.5336882281266475,-0.6640191919001766,-1.8375778613310507,-0.7096597806324099
1.1861025466007153,-1.6109485848186058,-0.9140153114827932,1.104627465025027,-0.7501952637131184,-1.852878036513729,0.8963624136518786
1.1745363814485805,-1.2832265984534514,-0.6815035622714443,1.080389039756437,-0.5837348197804506,-1.3670985225777015,1.3854861815676884
0.4841642047958672,-0.9298733470888005,-0.24250246240685372,0.27503499127964537,-0.21419899594741013,-0.8897345418887375,0.6386513047643525
1.3034952619156017,-0.8916038397514363,-0.4356339943666847,1.2752307552972937,-0.3410102902048396,-0.9212814879995401,1.1792314947013343
2.854735649604314,-0.9445527272196246,-0.7995451605364078,2.7187368929457985,-0.6504900907360138,-1.0097829236158464,2.2220779943906543
0.9802451788063502,-0.6170674439264364,-0.42008028569605577,0.5408022198292983,-0.612896050475542,-0.8187699534137611,0.709438230487612
1.100835678640498,-0.6526296481106578,-0.5123795985320868,0.8217781016234476,-0.6907427322842357,-0.7453453201413341,0.9545047492813105
-0.5881622042656814,-0.7450492943111225,-1.0805588068975505,-0.6782287777919438,-1.1738717279678175,-0.86478335522294,-0.5813740845835528
0.13616904497426482,-0.483129104981009,-0.3882836035389286,-0.21625999624893327,-0.771714969343589,-0.7209692799734969,-0.05907217589695634
1.146699320533449,-0.25256755541854486,-0.15647589847186302,1.5394309427594162,-0.6773986206102999,-0.5245471614923882,1.624335724339904
-0.19389237398510628,-0.3546259929118655,-0.3543389050995923,0.06666199914269001,-0.6674813992134779,-0.6937072590492513,0.20578214262648506
-0.29259558407352504,-0.2277214608175402,-0.28369744548655146,-0.7900430755333989,-0.5946200786866706,-0.8509420972541587,-0.8263768542419369
-0.27873823269306675,-0.17577708909414222,-0.09623558004123871,-0.17124198789229161,-0.4314906248589808,-0.7024884143045003,-0.014643027375706486
-1.8434003635743939,0.21128902852447418,-0.3618507324514468,-1.8233147193680275,-0.5723544866786473,-0.3990412308441606,-1.9655298374599783
-2.046596380004425,-0.0887017126004976,-0.35467883481878737,-1.9518080413753907,-0.15915943494874837,-0.32031653043188446,-2.057311412923416
-0.3570774471244046,-0.17669781021898368,-0.016367163617485803,0.2653668031614064,0.182462486845495,-0.179607978033253,0.3006972713821551
-0.046931639502603185,-0.1021590097910174,-0.23351542483839588,0.281922284451058,-0.015944100621201343,-0.1815297237373939,0.8043604620094017
1.2076746474551492,-0.33736476231825147,0.5139562209857281,1.6852595573010163,0.9368618923450994,0.04327568336836238,1.8947596420043904
0.6783038647700388,0.11067236615397852,1.531080822855127,0.4968909627369229,2.0892695546036752,0.7393349679502614,0.5807020343822848
0.2820338809956507,0.06995673070395635,1.3885887795969614,0.8227046060446337,1.662015588094681,0.7343241743346036,1.199186452407761
0.549875779728692,-0.3078658686040063,0.9270845145707509,0.1745306546258619,1.1349727434069214,0.48647766212981086,0.47884875099548924
-0.3485672233634556,-0.19676202592635528,1.4960387418227428,-0.12987248566287896,1.7699824431792506,0.8217743980878818,-0.02477091803752347
-0.4982152762112803,-0.4913749368005801,1.1087107017416566,-0.5481722579014785,1.4626686724227917,0.9551453751596996,-0.23700197026346714
0.8243598770051733,0.45876644516344145,-0.0837844458024129,0.7886714094815346,0.13007383480545548,0.9425495845708328,0.9380088959517262
0.4935001077221872,0.8541572509148816,0.2540292447539972,-0.3326176869574956,0.3981204415636662,0.9192245551247742,-0.36646726913828587
-0.73144207010011,0.936946256879663,0.45999925020867205,-0.9636577344800685,0.5920138229954617,1.0182773811824193,-0.8011305085372687
0.7401723383223502,0.830090515808493,0.024515510083746396,1.5340775132170776,0.09591066161006126,0.5342418794313072,1.7098847709357
1.1291416994227237,0.31570443749493693,-0.4367499310271706,1.3933415480614533,-0.6131558682883685,-0.22874139700808213,1.4006823469360294
-0.2721506920284468,0.7095640759087216,-0.031079234282520848,0.16405619564321694,0.0025962321266924946,0.2541779340369467,0.2675126018309074
-2.3055430336865146,0.721215481407489,-0.2990570470094869,-2.1088786259068577,-0.17873988202537,0.40423080923323457,-2.052956059329779
-1.3732972799632641,0.6062377498558239,-0.2677897596045349,-1.5759171818185609,-0.19421837202179879,0.07104957409460352,-1.4545257688580209
-0.9826255990101351,0.5581230680947357,-0.1965451363573468,-0.5058521056002929,-0.01446521396263522,-0.12916592494240034,-0.3046825873335707
0.2889464316059263,-0.3526609120989941,-0.12343979024278949,0.2507224510990151,0.07640971565928666,-0.254790833117032,0.18469001031521706
-0.583602831678085,-0.7035616844046376,-0.5821159952614865,-0.507098376746649,-0.5693233386974305,-0.4055621744480166,-0.6639745413888842
-0.5091144598326494,-0.6350778241076575,-0.3098015509141119,-0.7526848256260237,-0.41811079114029154,-0.2653176102832892,-0.9412535844435007
-1.306471152149032,-0.5330785687685334,-0.09188522303081803,-1.1933389297812955,-0.25536957991623477,-0.12096468625734887,-1.1383730648838188
-0.3603293445228968,-0.826927429615147,-0.49198523425387464,-0.378795002200228,-0.6236104760712347,-0.27094962170250947,-0.356374513870148
-0.985835819391245,-1.0226025149611961,0.5007697623552335,-0.8970230984100322,0.6566749633893364,-0.11606822657055564,-0.8931963310258174
-2.0192470906169677,-0.8723316693316572,1.0887538742989487,-1.776933600641931,1.1297207262105986,0.29000932596505197,-1.9425291569836272
0.5721062205304239,-1.127959639197592,0.4768224386547797,0.5564901376900179,0.6646522351224999,0.01798849571708724,0.4768948149976603
-0.8424280799327335,-1.3071949557685674,0.2628527250801469,-0.6704958649089485,0.4600800312496004,-0.1934796338066578,-0.29173656539017473
-0.21776687672025993,-1.383596400282374,0.43047995584818316,-0.3163917939553109,0.5643598808637212,-0.268917831346661,-0.14437636829277128
0.3590167760451942,-1.542840420732152,-0.6467141838922513,0.27866759473396996,-0.7974740138929328,-0.36565869168471116,0.10945129839487909
-1.4068387515384626,-1.6242867259388083,-1.2010365610629261,-1.3892314459694206,-1.1530920627652104,-0.4721549123617746,-1.348256504236547
-0.08679741568791349,-1.6745980800481066,-0.8749210676125202,-0.15547812596138993,-0.8067265820864061,-0.6380277214543418,0.023158865736364394
0.03135733576904156,-1.348906433797258,-0.9118676450296964,-0.08076465311822406,-0.7067839560339612,-0.4729812877793979,0.12196623623459582
-1.1872345280580447,-1.448989095841876,-0.7622515497887826,-1.29269747111226,-0.5188414989032534,-1.0335396113077744,-1.3171423828332631
0.6699741493879026,-1.405499062305722,-0.7055784862654598,0.6041495697782854,-0.39871196164846867,-1.4382604051896946,0.6628348946365763
-0.11465223766314141,-1.1666097223615695,-0.626614275679803,-0.048587235542692585,-0.38683681787241003,-1.1153243994931679,0.2912321695866282
0.5895296017685638,-0.772399659090121,-0.0735958069669007,0.6707754626246543,0.15111183192356697,-0.6041623800991442,0.6655332542321588
0.05422107818212511,-0.6896199194890357,-0.0968064448805344,0.01399824821774861,0.09330258791435682,-0.527587815388349,0.3117549885670422
-0.3800254841383568,-0.2200120090535434,0.20309590852246728,-0.29236949472354334,0.16146574987978182,-0.19396646483603033,-0.27836056209096255
-0.29697889875504346,-0.3506307001571993,0.00963977658018646,-0.48386617024142314,-0.10386397136249263,-0.3515184581340469,-0.5497622688528615
1.0577962454702707,-0.5858624339547408,-0.45565654235748115,1.1103898375427637,-0.5034634292332429,-0.5388485201580931,1.0655221252520632
0.47460946538912935,-0.6033912327499851,-0.8287232364309226,0.6096164478864492,-0.766245248007367,-0.36666763285177906,0.5984242892767179
0.4854308884597468,-0.5638371431830099,-0.8498947391268409,0.22932209832346584,-0.7864184948485031,-0.4214645652113023,0.2060781857757224
0.3853078527875664,-0.71466803280734,-1.114583974045618,0.16157673944206047,-0.8988161763831525,-0.4073937832755938,0.36452543669110293
1.708508536746318,-0.5087009014807616,-0.7397721638237217,1.2973807613403676,-0.658607665926036,-0.3322988158897459,1.130186291529729
-0.757240034952943,-0.6531245377455923,-0.31957395350980383,-0.9320439653007595,-0.3125068526000601,-0.6698079520858857,-1.1879903938667444
1.386053458664338,-0.1836714680696556,0.2995029488097982,1.202685948604191,-0.2625905367625308,-0.11758076053452744,1.060688284471792
1.3327417638390118,0.2865990003556755,1.4533962494810928,1.2064428781063932,0.7751045603426457,0.32682083206931206,0.698798072930594
-0.2509127899182217,0.3233470102377493,1.4701661189686142,-0.5805105953400225,0.7864390130175534,0.5040310018376838,-0.7610824493989258
-0.4108541997415845,0.47030355840974847,1.0787366201475266,-0.7367074886044042,0.4875348587016341,0.5170121840559876,-0.2768978340457601
0.08553891641773852,0.18270594760983644,0.4814962552888162,0.6608894190462495,-0.16979364205358233,-0.0022520698783746163,0.9298625723114957
0.7667825533605007,0.4355329617747604,0.3999988816548945,0.8731019744867459,0.2953120147877811,0.523401685493002,0.5961471886060096
1.8740191232437986,0.21626123864231206,-0.9120471309142755,2.8530030023925486,-0.9198415308490453,0.35428233836126455,1.8925526365311407
0.030883713507322063,0.30108818478668836,-0.8050292654567132,-0.40445535245146313,-0.8411200077410265,0.35066579778823803,-0.6520016308900409
-0.07428094435813733,0.08865864667055416,-0.5129097672826589,-0.5499857481321115,-0.5621567112289566,0.32638477330332094,-0.4193762439792036
0.6812699568630585,-0.4052090147646417,0.01800036228453296,0.6573468276343404,0.03523447532188886,-0.21478673558339248,0.5546197909438442
0.5235374740439138,-1.2668101397634215,-0.681276233313029,1.405767999280187,-0.8638615316279589,-0.9221854240104119,1.4345528577500701
0.4948802030663769,-0.8337064162771984,-0.3521663139467435,0.5660552265156913,-0.5161018670530271,-0.8568593453284996,0.3366268812138165
-1.9250437256464537,-0.8296729698023048,-0.5656299785661567,-2.474529234341012,-0.7439257099058092,-0.7058707330871434,-2.79396558645582
-0.8055627340131286,-0.5428656598434686,-0.6026764610862037,-1.196243965557179,-0.7633490516784562,-0.3343122444666433,-1.4264567552122003
0.16734453433797675,-0.787502027643955,-0.7010989232947876,-0.09011222661608422,-0.8528057467504288,-0.849326861027571,-0.42750216964213206
-1.496215514791463,-0.5109461577588337,-0.6402945340057422,-2.066608601009053,-0.748722971363454,-0.6664512958497932,-2.2189792238694133
-2.7670253456763714,-0.8294057968636149,-0.6858226919420036,-2.753779686997219,-0.7800625906805518,-0.7650207288085806,-2.8913948240661185
-1.140733656444043,-0.7437871005663929,-0.7231333697157578,-1.65785809251408,-0.816341590469603,-0.8742949580228628,-1.9425530542864262
1.1950784190194266,-0.7437326995503465,-0.8294695672266558,1.2660779430189337,-0.8937673860686677,-0.9499737664106704,1.1868893350481156
0.9970950519016174,-0.5084972497431237,-0.26773050981101965,1.3193203548670303,-0.3825213241138933,-0.6522454104763638,1.4782737356618978
0.08117961885070599,-0.7861252539948799,-0.07277610450472907,-0.0056266578151331036,-0.18002975989247874,-0.5988386798259914,-0.010605324397577552
-0.6442733749115825,-0.5843675139375603,0.22797483322498374,-0.5894055534669007,0.20810758019129683,-0.2743661621648602,-0.4549942967037275
-0.7707095608163168,0.14992720065003345,1.0835955286734764,-0.718071649088122,0.8863160151784618,0.18059445201128171,-0.9141915010348535
0.46354362465457194,0.2882544974299175,1.3231720852042685,0.500514570195865,1.1608700811248214,0.28290111757845193,0.36532969323663206
1.7140713590177121,-0.09721221599117624,0.3914258187351578,1.4374255172133932,0.2845693611084116,-0.0432609245573848,0.9895265190487585
-0.5843026428718591,-0.09873677214427418,0.08360735004185509,-0.6275874514640561,0.03600179216087907,-0.12914520134887936,-0.5775463427230079
-0.5078081641111,0.09232693718709933,0.24331675026666885,-0.4544816209473247,0.19125132982148568,0.3525687627474151,-0.358894535364939
1.7998386439805105,-0.22284702746092033,-0.8959001578334211,1.7034442168891526,-0.597490677108543,0.17820243986855155,1.4266728199155378
0.4934616916036182,-0.5962851782143621,-1.2652015165605637,0.28142586565464023,-0.9608674728292042,-0.24955967201562185,0.25797354001453054
-0.7009243542623913,-0.6461644684543795,-0.6469167369340034,-0.4636315585841446,-0.4119488866464596,-0.32425527473257393,-0.38772930872707706
1.5681959691547491,-0.8692425283137183,-0.7273964285076662,1.5656878626745114,-0.487090586271542,-0.6926247678170688,1.1429794029598561
0.7287540239778041,-1.369207705555805,-0.9536642528798136,0.3767373277341355,-0.9183795148336008,-0.9108715253951538,0.47481299906287255
-1.14236551042837,-1.2951205834989512,-0.2653376908626418,-1.3020949828048285,-0.19393429490557879,-0.760303259123268,-1.2615249598517
0.7587385841840468,-0.8465144172162912,-0.05727816234752625,0.6386575577130297,0.09082816004010234,-0.45735292282214146,0.6471100699352448
0.1789868741408143,-0.9201844707536672,-0.267741022380858,-0.033472425403200966,0.03642024349961684,-0.4386830845175615,-0.10364075797427544
