cyclostationary_mean_tg_1w_1,cyclostationary_mean_rr_4w_2,cyclostationary_mean_tg_1w_0,cyclostationary_mean_rr_24w_0,cyclostationary_mean_rr_1w_2
1.4203671277320218,-0.6951699144360698,1.4007256919675644,-1.8651548429359577,-0.8288910809219769
0.9944362770498093,-0.5925797345988665,1.139224567509295,-1.7567073299373646,0.06823256474193146
1.0840584232240198,-0.6191951588487217,1.149227366081227,-1.789399439509249,-0.1284230316875437
2.523223337537521,-0.8359974875077743,2.3092733598056436,-1.9246655207642913,-0.7688902030463443
2.307960469538375,-0.24822389729303898,2.1099671350858458,-1.9432938501023873,-0.16622773248203399
1.2415766150146121,-0.2153050441705691,1.2659461654612778,-1.9130490981951305,0.21656044354515877
0.3025511359559388,-0.6242074629807076,0.36273209392638556,-1.9911324324820034,-0.5643169546371187
-0.29046602728348636,-0.11104442986806282,-0.24837354341898477,-1.8171259280923302,0.04837404729873073
0.7826172159808262,0.06635425563306871,0.8561027164283,-1.793658290874433,0.39448735969745147
0.6018533490085408,-0.3225306230383793,0.6694499155302641,-1.7996635236210563,-0.522792959720472
-0.300646609152805,0.007868211543955258,-0.3054561871453018,-1.702192759351211,0.12065023514169623
-0.34780715635828696,0.18815367326737215,-0.24652876194282672,-1.6848547299563577,0.29865275270901076
-1.2792154587792552,0.1486519714360546,-1.213587100369228,-1.5162847661049736,0.2859794391835536
-2.364920756694027,-0.022296810267376205,-2.4356526525573203,-1.506286030766881,0.03991991176560861
-1.4405720138859188,0.03533850506681488,-1.4183608911148242,-1.386280488086936,-0.7147071135334404
-0.20828885530966793,-0.4444570985196229,0.042093318356554624,-1.3534647124673056,-0.5940969565056721
0.7489259721148706,-0.3416168390917139,1.0887123922039563,-0.960628298772663,-0.3398576006411322
1.17371911261957,-0.07158334761023841,1.3284804609813983,-0.4405910076232384,0.9129641096930025
0.6010173763639152,-0.08777843017631053,0.7606391157466561,-0.42561170671765874,0.4667811383713931
0.5027057892172254,-0.1716747234696003,0.6866965158458619,-0.4860540275593601,-0.8813423410221012
0.11165885653691766,0.06161358233482206,0.22453593725513044,-0.28817614634860433,-0.34063499348908255
-0.495051345884973,-0.060446393899785504,-0.2931794497139388,-0.18726986439483376,-0.1517682438224424
0.20420848140301184,0.4742873716060848,0.39958709884418514,-0.004377976106368938,1.6127149337822766
0.7687097397177896,1.1499618163026968,0.779979806486646,0.0752153237282736,2.510147319411582
-0.179237048330443,1.32557786160473,-0.19337805462583516,0.17694274839057006,0.5529293107612706
0.018094084909959642,1.1171847786824778,0.07861861243436707,0.1357672229150867,-0.396491552859255
1.159464818027893,1.0670943688831793,1.1628285141033563,-0.015179976470715142,-0.5879006898372541
0.5277867556676709,0.2624801350371201,0.4684657207750644,0.22305041779553453,0.16906045906802972
-1.5625550730085633,-0.3635346771262743,-1.6460976051164569,0.2740778848977822,0.09616381816033988
-2.255545574640347,-0.4130499770583534,-2.29514262625982,0.21731285877671572,-0.5865766754281359
-1.43238960585981,-0.4513142532302194,-1.3135789040192922,0.21637266157892324,-0.5448085213163336
-0.4061053221425557,-0.47069914705318217,-0.3456969959065846,0.2692949100595808,-0.6843476993322966
-0.18676526541814376,-0.8560234424733404,-0.3128522592198606,0.10371850148548835,-0.5121865662843702
-0.6818566624719069,-0.6029470253217439,-0.8594008687005007,0.17357493243225577,-0.12386018031484687
-1.118790805510886,-0.501936142946954,-1.2344240522286913,0.2721846396857594,0.013262313183027433
-1.014172747159177,-0.9039198112664457,-1.0090513251657292,0.057261035091061965,-1.0501172731438075
-0.8210432572151575,-0.6950505281626471,-0.8249070596404335,0.31316424848358115,-1.0105038873245693
-1.8197029207366284,-0.6089190040532025,-1.8540722169568749,0.36463108155475443,-0.015487464260200428
-0.8716334825685589,-1.1198596112164108,-0.9387816091769761,0.21460358989358863,-0.8400592521817971
-0.1585276663915398,-1.5579280165744822,-0.1314282641371813,0.10312630621536774,-1.5889298895097013
-0.63569353797855,-1.267010509900717,-0.5009563149369686,0.09092781354985605,-1.2990290963539395
0.0745299233678244,-1.5999626113268395,-0.017036642956153997,-0.16512373671672645,-1.0798991668909208
-0.6483301872627304,-1.675110652494001,-0.7878914447566059,-0.5501631387682264,-0.7034025328581034
-0.9151838384367301,-1.2821335566406231,-0.9466593620581668,-0.5085999536325205,-0.3062253622342012
-0.0489402091659574,-0.9628903247269279,-0.10862787571716528,-0.4412326796074171,-0.38884651216339455
-0.7125557270810342,-0.7874136378163639,-0.7916301313419061,-0.5761334453729912,-0.46618950832666983
-0.32441096177239004,-0.41240464572476976,-0.45314138836795914,-0.6589063742259558,-0.15086202824838818
0.33967352730471595,-0.4670760545772795,0.3808925831777161,-0.8193253532283752,-0.16133593007167674
0.30014243923460554,-0.27250725997550346,0.4133331368967497,-0.7857327250654264,-0.07061493073024892
0.40150781915156974,-0.32865967816452674,0.5077217123220703,-0.8059116345557971,-0.15492183407831675
-0.1798584098427026,0.1493426270963515,-0.017053654010685617,-0.669467322541223,0.24547077573906412
-0.39930186810549934,-0.17454141471901846,-0.3220914922285928,-0.7116992272621239,0.10870796560782989
0.4657291591484311,-0.45710189465305234,0.48330085981642795,-1.0155228807704004,-1.1827964621586573
0.9362666374946605,-0.7235422383359438,0.9167482746426128,-0.9554677098830031,-0.9945038934144972
0.5902076458172536,-0.6111218831314656,0.6192223962745592,-0.965897805911306,-0.41389681516729143
0.523218227246382,-1.1175471375972323,0.6335289904510691,-0.9813725732067572,-0.41922986707293636
1.2555041629526291,-0.6930050681905393,1.2854729559357212,-0.899774108882673,-0.030760612349283213
0.5677272462650979,-0.37021851339023654,0.45323173112931553,-0.8854043215666453,0.07633087755321591
0.3815282326601345,0.26789382265429273,0.2843235575044982,-0.707243981939329,0.6254541865098091
1.6582168252460832,1.3643998470275758,1.496421480351675,-0.3642157801047275,2.5081455390661924
0.6492601209907801,1.3100418602217143,0.41708426125146025,-0.22836572256382934,1.3362861776122748
-0.42671016671183426,0.9424994862708004,-0.3802886058052611,-0.5665919893445117,-0.7408875858373499
-0.19994770269391834,0.4726742367605278,0.05612170447996115,-0.9238107210195265,-1.3363884962376578
0.5376399377548419,0.2806687304195185,0.6295761845046033,-0.5550694372478321,-0.4934306500470395
1.648129261121662,-1.2124311708512616,1.3328987275307862,-0.6064965192871218,-0.33350223488568664
1.1900039996221985,-0.7237731500612588,0.8927258910767668,-0.45804169727477984,-0.3559474364139425
-0.032911523188888604,-0.9087493919102543,0.09418548551209861,-0.4314722326538107,-0.22832500116876384
0.356949830226344,-0.5635924527718276,0.49734435826694073,-0.46055923930668397,-1.0656218735540617
0.7502907132687318,-1.0609194450263193,0.8574494279751803,-0.4773459084816056,-0.7484297631080166
0.6413786368699708,-0.19302067755457153,0.6363660345139062,-0.36918084785633776,0.29620979495763544
-0.8843019263768438,-0.672121844285703,-1.0934930469907223,-0.40050920228416254,0.3030800636827252
-1.6857812596076591,-0.43200085097745794,-1.9019774617744083,-0.42866074494764317,-0.6335384138088177
-0.40600158996792696,-0.27509641511072164,-0.5900606496055614,-0.4625659378711523,-0.3964400462244077
-0.8309258828713517,-0.1455844681985887,-0.9490943543536972,-0.6116695395073507,-0.26322805964052326
-2.611996102378875,-0.7172699724259722,-2.681835046137578,-0.5865572601234892,-0.45276850318022926
-2.405299739083238,-0.7885518723577536,-2.6019301821792293,-0.7651830063751548,-0.785307551666357
-0.0043854216024278225,-0.8526436333727552,-0.2985822877723044,-0.7341946318405538,-0.8622822809005349
1.3379323553289784,-0.6595485743302374,1.2848406819637315,-0.4701831159248068,-0.18222610266249073
0.666874250883886,-0.574771795079328,0.7247558732109947,-0.4386351061776559,0.20117073477157882
-0.3376642941543111,-0.315170672345894,-0.29830403115846127,-0.3045275191933531,0.12804909688239471
-0.8398638754699667,0.8483054438977266,-0.7962879341308599,0.0017750944768632523,1.6155744370993195
-0.18015263564202458,1.2044667521382564,-0.25830897820559745,0.0004028227744666733,1.6991971071342211
1.30665712819792,0.44643572702778295,1.030069454830879,-0.20050195877265733,-0.8585690610656147
0.6714121052048867,0.2603547932698973,0.4727249077693058,-0.482845116099126,-1.3873336791130122
-0.667018722279691,0.17246961721722315,-0.6086702518741125,-0.7391755266544373,-0.33347824475422017
0.7797398021496983,-1.3866653298333014,0.7067478513284142,-0.8990514439014587,-1.161506856095957
1.385036111652527,-1.926987709564402,1.2594245780106925,-0.9144529019256691,-1.8383450131642853
-0.12195881452995987,-1.3610679409208737,-0.10965919938843881,-0.676173044787515,-0.8149170048013544
0.5349202300359918,-1.4165127939164943,0.44694011852688353,-0.9577423301361137,-0.5289442331549027
1.3878471561415662,-1.2367318983391176,1.3134952100774309,-0.7465727509481919,-0.12418761683478413
-0.2653766265265936,-0.32471071379839056,-0.2781692389091402,-0.7078655711840712,0.6780591282356601
-0.2504021081786774,0.0910403533707622,-0.375955510690329,-0.6650084052556281,0.39737836735710813
0.5478475513406621,-0.12899754506078265,0.38101998963043343,-0.6815719296164965,-0.48549897771904127
0.2937854273465323,0.42780360849195137,0.0718414600899953,-0.45205586330682673,0.04186621392477705
-0.44079280872454807,0.08894834733493887,-0.6395511315119435,-0.575687478152423,0.2451017838560748
-0.9902866229247859,-0.3244400135320768,-1.1267807788950375,-0.592323936015029,-0.5889784916737985
-1.2061741537244814,0.2260542600874393,-1.2167929211733488,-0.29562270071489616,0.6311986861564297
-0.35859615169265374,0.10404499467208898,-0.4019992555099721,-0.35510024950413527,0.23828071304871154
0.0880651959439403,0.9108441049855291,-0.06363277797214915,0.06765759377629299,1.1905817024691394
-0.5367026608503632,0.8441832894048946,-0.454036348839784,0.04074679543528721,1.4874133044636297
-0.009725102007864837,0.8645233261328752,0.03537771984195494,0.06910394734661601,-0.6670299647719687
-0.5970674857993358,0.4113413899991233,-0.6910436260153027,0.23604084331197547,-0.09784564267382283
-1.1495812935117806,0.7033783867520923,-1.221377448602676,0.12723683509874242,-0.0331188800741479
-0.7369852263863467,-0.37468723049012637,-0.7196278341909502,0.10622728032074619,-0.13206590460372983
0.13180986694746621,-0.4205727635753076,0.2874544883257469,-0.129649213480451,-0.40395036065428463
0.9775349834613564,-0.9174358937263206,1.0317038081304266,-0.6174534294650543,-1.5817914920674994
0.8229764833203416,-1.3222757537983558,0.7213100767433644,-0.7470137221570384,-1.6194440593452586
-0.49570430282736466,-1.494425503230844,-0.47578929505794576,-0.6542573611080132,-1.007301988056572
-2.4251319730699943,-1.5753301540081652,-2.441462603936573,-0.6274473890798488,-0.5578479250901901
-2.441474060952458,-1.4535445035707697,-2.807952078565598,-0.8139341147517561,-0.33462020726867203
-0.9550335453201342,-1.006670255459107,-1.1433552292553661,-0.6880394716315112,-0.6226521902104192
-0.6236171402182372,-0.8262460709241605,-0.5227000280863096,-0.5654507720661703,-0.5616179501399045
-1.238383325469945,-0.41666616790415195,-1.5530893531928334,-0.5681405784329774,-0.012766820101901551
-1.2419200641841563,-0.595061726251458,-1.5370706751045498,-0.5381780874652194,-0.16787667232084752
-1.2327372580481248,-0.5228966951846756,-1.1402276745649949,-0.6404729822561914,-0.5139014290706112
-1.5123152266827662,-0.4775357057509738,-1.2812902197256157,-0.7548308042464384,-0.42665746312477976
-0.2171519954182325,-0.30662689508546914,-0.26455501860757363,-0.6197195241723354,-0.20008012919075183
-0.2527495341244659,-0.5834591797361606,-0.3486829371517525,-0.5970021118122888,-0.1929487646121903
-0.9927019918267712,0.27695203281751835,-0.6588481913388493,-0.5559680345477188,0.8144411784386624
-0.5134234469593162,0.2549419553599818,-0.35319537892915587,-0.46520269485225063,0.8976613065257586
-1.271833039156478,0.8284873168785925,-1.3221971238326855,-0.34423271394223265,0.5045916561109147
-1.8007190910672584,0.8808030189334204,-1.790524388673318,-0.6157419298599404,0.861162116750513
-1.5096394583008055,0.8566636740554725,-1.42286890382505,-0.569717121394141,-0.14153284528135596
-0.539348999206512,0.553427076137179,-0.2973238346507252,-0.8831750368806768,0.26435283338170384
0.030757392844690975,0.9095228947770356,0.322260732340258,-0.7822683291306096,0.99006960116069
-0.33866499964974506,0.3429807588764672,-0.16370419932610042,-0.7601540518818342,0.1505114192210073
0.3810252129067286,0.1107934926816914,0.3912741148937015,-0.9596542476693615,-0.4879545805489057
0.5796410161247307,-0.4089932140713033,0.5633685946519031,-1.2029840196847756,-1.4096924853467114
-0.017813701788539728,-0.3739033099592092,-0.050449154753715766,-1.2193386976037204,-0.55331478692878
0.5128452599087837,-0.5653506300387207,0.36260491442172865,-1.0610335837673546,0.7238223987686655
0.7662061731259003,-0.8216395540269019,0.6649950451143903,-1.0080362140862957,-0.604557073229752
-0.11779881323174375,-1.2776340618238307,-0.2375859856502305,-1.0925570913119955,-1.6867417491421082
-0.6134735616094008,-1.0915534025352795,-0.8497451041823373,-1.116090073562096,-1.8636432924576964
0.24647899991965624,-1.6946495497086176,-0.09331483429266693,-1.1655474469105447,-1.2552896158307525
0.916300275934506,-1.5883470646121822,0.6127504138414027,-1.0524260373743854,-0.11098178414457666
1.0639820549959373,-1.0531718897859912,0.8897147531916394,-0.9278536880108772,0.4761568175235223
0.8887588512134981,-0.4422291649913248,0.849846327811301,-0.9105984034847446,0.2405320224133412
1.2936384714307783,-0.30366592292315286,1.1306271176116303,-1.0447262079747406,-0.6024192372664045
1.9857797758219842,0.016942760678550373,1.721784262958299,-0.952772328262385,-0.48099628231390396
1.0141703053626536,-0.12229166107067947,0.8656544126608605,-0.9152341171547784,0.19378446971230617
-0.6688727570608455,-0.4755803109987117,-0.7420723011271354,-0.9562131454481743,-0.3524910398252056
-1.2680218007133734,-0.09337320481967024,-1.2316813445003132,-0.8075694931093511,0.2911134394627075
-1.1867170840572248,0.36685824702639236,-1.1445775447547042,-0.7608342453512613,0.8184845603374445
-0.34325843805601175,-0.032876495347678586,-0.36629978454637907,-1.0863991904819497,-0.3753901102971019
0.3684148401308314,1.1334701050760483,0.33520708161844776,-0.5562612106573965,1.4881839846708766
0.42681630178914753,1.3109216537511863,0.35958493006914494,-0.6035113509835317,1.912274858913173
0.7669021571081392,1.707374799991056,0.5729298722903594,-0.293563161049514,1.2581036750950547
0.5644778592025861,1.7315089923565323,0.43182067607313634,-0.18317267581493604,1.5246867977386864
0.434930998877032,1.971131858292163,0.28705583998386885,-0.2928238464712542,0.06471930061768964
0.8522834049159389,0.9285131237308557,0.6420877569404996,-0.249674987638888,0.1312558471314399
1.3334451932474474,0.5640015194006763,1.2968162755883763,-0.39647598921263116,-0.46140304702476764
0.31124286473689267,-1.22119522050287,0.3098968887160581,-0.6163648043383864,-2.3629613977833595
0.01752367573166298,-1.4726898996120337,-0.06156614442993883,-0.36610386828283004,-1.9058455953717164
1.2090924044483369,-1.3735101336615014,1.0057270342768658,-0.34865110533598703,-0.1930087492551106
1.5047638909311,-2.020042444765713,1.5029426894867892,-0.5795507934277431,-0.7908846894596027
1.5338143280194483,-0.9174631341865351,1.6538889183256646,-0.005087666927595668,0.3052822591430015
1.391510047556875,-0.4096336634721711,1.3177280623822503,0.04507780299304781,0.3464764890916274
0.8027520193438752,-0.38702902268346867,0.8497586274329718,0.1857387138222752,-1.013829246306345
0.7401970398269064,-0.30647722559120166,0.8871983755852317,0.3027892897253674,-0.018113028456106326
1.8659362823728476,0.04928175875603226,2.0309219409029287,0.2152006693299779,-0.05342134873360222
2.7959499049005454,-0.7165914656389464,2.8265137583818807,0.15503514223808576,-0.3824663539141478
1.785610843235231,-0.22411975420543703,1.5901659357723712,0.21957704844500012,-0.11036607501578931
0.7508139370015234,-0.25923808515474783,0.6900186884304628,0.30706671238839794,-0.24120585637471256
1.242303996021256,-0.09199743945985421,1.2128906347637765,0.2887132865715329,0.2052314836690166
1.9494017179278886,-0.039928498209023514,1.7506063237593563,0.2598352421328087,0.31574929774273963
2.33686892194688,0.5501807921074608,2.1218185613123093,0.3962869752301512,0.7010869782684894
2.4754503617558368,0.4062182256093267,2.3411676189837727,0.1038099819260729,0.6431250187629539
1.94769538116808,0.3788970306967555,1.8841074152600237,0.028346612354751416,-0.5303084907169154
-0.3149469223827535,0.252071839747007,-0.4815225793527511,0.23877952883614073,-0.055148987994977826
-1.2440980917083708,0.25661972135949523,-1.4621891615555653,-0.3411912329006028,0.10889327828859735
0.3366415291344517,-0.47723885337301036,0.13336798885421353,-0.41915374082179163,-0.530053498468745
2.2733318470356187,-0.717057386589465,1.9422433677847029,-0.8430486179829682,-0.9996073008577483
3.343654709738825,-0.8052077536516391,2.9236895390261264,-1.0190060745949512,-1.0824103385064767
1.7922669212263573,-0.8361760044250681,1.4499580184672871,-0.8766336238631683,-0.2556774468767701
0.9492975621262977,-1.0029908058308317,0.7118578592938457,-1.0524090858673216,-0.22398471737053305
1.0543515136813164,-0.7738708417098435,0.9216737150844093,-0.9348209470106482,-0.42226124949736826
0.4355945089515896,0.06060409666356052,0.37200219698411185,-0.3025064161553893,0.796514176436117
