cyclostationary_mean_tg_0,cyclostationary_mean_rr_4w_0,cyclostationary_mean_tg_2
-0.41099816860682287,0.6116048021172569,-0.4470708802983353
0.8039301003663613,1.6913360150065186,0.6473745581924074
-0.9112675375488886,0.8322712871440743,-0.5409144914223982
0.5388836763157595,0.8590411521902709,0.45367697673459373
-0.6897090296233283,0.6472030185750082,0.012919717628763695
1.3923433979712379,0.765863996957508,1.2721454876843887
1.6922011762911304,0.08968197948461586,1.348271728704844
-0.7121626681216622,0.37599514640975246,-0.412267403347548
0.14276341300822737,0.6079078083641147,-0.8264023170557365
0.69993931729344,1.0665727172391914,0.8424921246029733
1.0333616846706897,0.9481384612663498,0.8958963488387296
-0.07358815745986826,1.4470651363679539,-0.16010015534531205
-0.36541678940452776,1.7087816049973603,-0.16135686155071535
-1.2203049910882995,1.1232950944599982,-1.1816715672196696
-1.689471929410917,0.7057489438374974,-1.8076302429911586
-0.23905383705096914,0.4896616864439086,-0.3345389487631734
0.5735833384383726,-0.5169240047586109,0.5166548301499969
-0.47484121615773633,-1.028681284838454,-0.6720399461141151
0.532505606521469,-1.2507612229412366,0.052750604823456816
0.10849519346174184,-1.3650034697269255,-0.027627087319279257
-1.0954743270779106,-0.5342116340002985,-1.0050389972144567
-1.2643142701523546,0.405805469240839,-1.069122191976414
-0.17743061611311836,0.6950640729889636,-0.42122789019141554
-0.05723918824870291,1.0929701076686558,-0.23808691026197648
-0.47346100131725405,1.697221401756942,-0.5997239484062058
-1.5426684602047094,1.3537546877147901,-1.6089609519390629
0.3986117940670294,0.7365364240025238,-0.027358459676961704
0.12390766582032867,0.672465334839867,0.11345453521728177
-0.20324047145554866,0.478764356591149,-0.536634876800054
0.16246617655701298,-0.12363018737641208,-0.0764887368638846
0.2966511191730457,-0.37653001586973944,-0.39494074581883004
-1.0456518090188627,-0.10419758734925383,-1.2872243632660836
-1.536732093420295,-0.20630662890378543,-1.7645718475910583
-1.6142717190564995,0.26570359742778143,-1.639936179536458
-0.033731007520774396,0.1256717616436958,-0.7359063731021181
0.833091706769424,-0.0024366143669733646,0.8059285144359988
1.3203088056378125,-0.1279348414294604,0.19151837132197996
0.5166586094399197,0.37375177213600214,0.4898134467400901
0.37659397386377924,-0.5575620081283864,-0.6330596998573035
-0.6463428117009469,-0.5278735735398055,-1.033300273645749
-0.3593228501329685,-0.955335021370324,-0.864040400262831
-1.0828659851531446,-0.8433047741266798,-1.5083774909772338
0.35908382312358383,-1.9047869937331299,-1.1709891132514758
-0.996988194711898,-1.56226130531395,-2.0891763218578028
-2.041032767526573,-1.7196019260719921,-2.2401364020460823
-1.0716379758478372,-1.3606811737771607,-0.7706769367896348
-0.8235154522172681,-1.5675511535839792,-1.6726859908501255
-0.3134459029289058,-1.2081515513322967,-1.0565400316858269
-0.5799477728395861,-1.0274432069635193,-1.3049341332058804
1.4938494280128483,-0.7381027770099103,0.3145533608565304
0.6942911640389247,-0.2438573591484446,-0.031205917001885946
1.4695932910740845,0.17999914763463098,1.160298459595616
0.18311512950302933,0.4724388179878983,0.538944760254497
0.2663245343413713,0.8641404182398474,0.10496752468691295
1.1947129586466103,0.9422161130810918,1.0219227335857324
0.855726620727548,0.5258601700421406,0.8664138197175074
-0.2476718985276301,0.3833497227239933,0.1498658947417701
0.2134455909231682,0.08351304303379617,0.07364437968072772
-1.0687996950623657,-0.0654276730584043,-1.715080551546566
-0.7553416023072183,-0.28076104658823414,-0.8853165539286765
-0.0013192414589897443,-0.8001966588879273,-0.013156850019004055
-1.5820925106460677,1.4436899080854833,-1.2666134638132538
-0.47590828728605306,2.0048771360816704,-0.7090942583644021
0.5831197353957734,2.101586345496217,0.3726559522211713
-0.8127142225965944,2.6746146084823406,-0.39174225425763065
-0.32134942349179174,3.729548203044433,-0.48759861389722214
-0.03882956007641108,1.1985554889417163,-0.3800141265856046
1.4405571668450798,0.855495617008996,1.4603318625204047
-0.887217171353724,0.622938955436994,-0.6605378498335887
-0.7647423283353686,0.44982401132783123,-0.6867461506016728
-0.7956602312712867,0.46852013233163364,-1.2962372628077756
-0.3093251447921626,0.4575380971733038,-0.6251894580902857
-0.4577489013650012,0.7581831851381394,-0.7042039071509073
-1.5634520879866607,1.7198667246715078,-1.6021145977236173
-0.030273858001769245,1.0768625432726868,-0.4907655105186951
-0.43123394420232725,0.4864602182904869,-0.6853434216405234
-0.4739710112015566,1.1416389447996962,-0.5193806412481861
-0.6164254622963593,0.8738750661644402,-0.6837625974000229
0.040546707939035746,-0.37929440706276535,-0.13722736693103604
-1.59802311228336,0.25857415360344577,-1.4527628409354658
-0.5209451020297995,0.042073439538039166,-1.1427062866158029
-0.020437117880057944,-0.26243461421423714,-0.15534997480620996
0.1802477815324497,-0.050499656900421616,0.4366976180248533
-0.13002414312126392,-0.19698891086470316,-0.42465707608077147
-0.44373106329194306,-0.52885618416276,-0.6719034742975752
-0.31726824941706794,1.1790206745688685,-0.8415749984191745
0.5664246923940756,2.4945930923810344,1.1714225625666423
1.2108159874584343,3.8741313278790908,1.936722974886834
0.24788639227358528,4.113958018017482,1.210424696920672
0.115362889223964,4.11392104369738,0.13429169934790458
0.9351542511084927,2.6114261710009883,1.4184999214343406
1.5754395346090488,1.4534330293759772,1.9517285418833281
-0.590832201983894,-0.28880951159594737,-0.11470705529656952
-0.4906800403067276,-0.26897989216638035,-0.1220176092295989
0.30616326249636205,0.07153416193801106,-0.20812757086510195
-1.1274571437284997,0.31569266456184897,-0.14002921652696693
-1.113357937230115,0.029143120365752898,-0.5427561737378314
-1.72615170924496,-0.008317191942642702,-1.1506554022285456
-0.42792749380395856,-0.029275080935890964,-0.7512793091481231
0.5278752306098317,-0.4242090936754111,0.501366785626834
0.8115670688292316,-0.8349508850601247,1.1438145998230367
-0.4985601687239371,-1.0332837886081723,-0.511180512702796
0.774643585995673,-1.097720137715783,0.5144906504871324
-1.3493763707472783,-1.0658662835895782,-0.8563759998100634
-0.9473083953614521,-1.0440230721232953,-0.7021181895559134
0.36022171591779456,-1.123734339293687,0.9961026546062083
0.3621329843910085,-1.031330485195396,0.8673309545972467
1.969846199100898,-1.462797053006911,2.034643274514644
-0.5697306619949136,-1.608579670471686,0.21473880931175904
-0.08050260703238327,-1.5666747453106558,0.27728775392594573
1.0753455448063576,-1.5041447169019146,1.1517676775155625
2.0644978693490224,-1.9231838173114826,2.2688079532546173
1.582593239553587,-1.4406630207981106,1.811927283068568
1.5303559324582179,-1.2631062099295114,1.5572160954065053
-0.629942543578523,-0.981964747464081,-0.2868481152448034
0.9986989747991643,-1.320105474732123,0.8842278852203318
1.0499559972625234,-0.7748365038950169,1.0564780031821868
0.23422471944628728,-0.31370719717754125,0.488744584776809
1.198300834934916,-0.5974716994250551,1.0976580982163013
2.660016507778209,-1.1128345354260256,2.426685626327355
0.7814092132227074,-0.6398998599773023,0.9682917257793593
