cyclostationary_mean_tg_1,cyclostationary_mean_rr_4w_0,cyclostationary_mean_tg_0
0.18321904240503623,-0.09060379220352861,0.41238495826143223
-1.6652625463316812,0.5984470934086241,-1.308455596998117
-0.45663526728906406,0.15334953209938945,-0.6323015085457885
0.24452921866786848,0.22813182077475325,0.3461814844205528
0.5309604627449788,0.4325870483421323,0.7859882116729318
0.03581735698358259,0.3161613433357665,0.29866890814353625
-0.7004900592832659,-0.8191224577131558,-0.5000318955515044
-0.4483982815469615,-0.17112493664031253,-0.22938545579285363
0.9586750195816138,1.1033595777525467,1.570763444916823
1.8867974221182184,2.6971740222076166,2.6248989935910596
0.20807677850312745,3.382542802300398,1.0103805371078114
-0.18662412449220273,3.975225396814786,-0.05873087501301649
0.5585433559121692,3.6287826949821236,1.2381439633329172
1.5263930278512687,2.3466293519114,1.7592521228549833
-0.09272975530730734,0.5626906107647778,-0.009768171091336634
-0.28771570756761816,0.28727241058773967,-0.4549804177389191
0.5676775365559553,0.19872476584263457,0.17047619576298303
-0.9437802962889471,-0.02652993523026549,-0.7061232424103155
-1.1203115783184798,-0.6625503807579795,-1.0243884300820747
-1.6000015676738157,-0.7693351247112151,-1.3530789013431719
-0.4854878204584144,-0.8732174753731083,-0.7711402754698344
0.545409507009749,-0.9624822038414065,0.4408354300089536
0.9636225759977333,-1.0002080594131857,1.0260141079879916
-0.6253050568751277,-0.9579654930385277,-0.9728063296102419
0.5730777092894196,-1.1301763215401188,0.3479374665930536
-1.7952669289474168,-0.8921148011251787,-1.8542895912272483
-1.0486486081065685,-0.6107128460873015,-1.1296733379214354
0.27438138390311373,-0.7538403476580164,0.4145825448639184
0.5222977697626755,-0.9300658045555608,0.6519394501923969
1.9877435274408104,-0.8717192992517535,2.2732368963118272
-0.5289717948960488,-1.1221287741574544,0.036608670398539905
-0.4728241989088343,-1.3523692873335784,-0.24327815174279474
0.7146322915719191,-1.0474157967641884,1.1993387956524566
1.574185112862965,-0.8799342630099172,1.9625285652417603
1.1074071743779288,-0.8360120681919657,1.6447770500326475
0.6182533474701254,-0.5790293690066383,1.1092966054322215
-0.7357038418933781,-0.028132266515090872,-0.4549077163021241
0.8937296426876676,-0.28949621504539474,0.6409266659314762
1.0256245827066974,-0.17594409879226844,0.7716434907622882
0.553341590646781,0.2645909418144604,0.44006973135208616
1.1051729480795285,0.0782202991628905,1.1827472172015197
2.454269891860524,-0.7545862156828992,2.440214531657783
0.97680829539565,-0.5345629197312872,1.2513686944861147
0.8524200194307908,-0.383800014581868,1.1735358665451157
-0.8029488018798405,-0.8713628800210919,-0.47223289038733907
-0.06732662380628061,-0.9158966922733892,0.11982408759706997
1.0411709122600628,-0.8207336551673355,0.9009989791493861
-0.31776498664185066,-1.0099981125971156,-0.23823872359671458
-0.45723364702956737,-0.5370369471654076,-0.007217274295756041
-0.3974610337178849,-0.4591677709482448,-0.23550415757224397
-1.8178133262161111,0.08460188398620976,-1.7072206792457043
-1.787189052427752,0.8919962898482947,-1.649680454649024
-0.04089672584974639,1.4013918365987401,-0.20593434230388835
-0.24409845407478506,0.718769470203482,-0.1669699420350751
1.3156265043149886,0.9117582233289552,1.5776119940777107
1.0214841360788902,0.7733802276895915,1.6448319386923194
0.5048123773661746,0.09815263170564628,0.42534097136870463
0.31052802866684726,-0.4141721159561504,0.3965136554947596
-0.2169858433136285,-0.12488038138719383,-0.3498740721985706
0.06376308752313273,0.3421777840044771,0.34167323337733235
0.2901558155175444,0.06638103848893527,0.3996044763041504
0.27500445906123566,0.5031453295103834,0.95847812203116
-1.2260054323202232,0.5064747451318431,-0.819972103510758
0.9402120976195935,0.2263256149717873,0.37585830034641454
0.6439752273433218,-0.5724624781902161,0.38234431214175607
-0.25852994945563207,0.19455185845158435,-0.7498719457064729
-2.1638325366690427,0.03574342340189174,-2.326297814973236
-1.706339415442818,0.4150875331896209,-1.8361158316187878
-0.8183937160352955,1.0809585609122978,-0.9068181975167842
0.29526683293497513,1.4459651682887853,0.43941020260899366
-0.6392042230631285,0.5186550448038999,-0.590912081343636
-0.5354206802762465,0.24676759199533096,-0.2733605816088532
-1.314588248489579,-7.700973398748029e-05,-1.35000316738568
-0.4843262346838486,-0.5536764762054854,-0.37406818962128463
-0.7499421765727139,-0.10770536857343274,-0.8091627505743854
-2.0795443099463324,0.7066855443692738,-1.8659100725677433
-0.04763354524827145,0.48242139591638383,-0.025551276385509268
-1.1663078325618226,0.5698738729377479,-1.007742871137905
-0.40404069786225555,0.4708245809538225,-0.441691708949118
0.09268407337994902,-0.09765357622319702,-0.018101997192468376
-1.5569101387645994,-0.41861446747199205,-1.4753518721242804
-0.15051904653841866,-0.2864978885182293,-0.27856348072208975
-0.16021264183785724,-0.34139828026975066,-0.07960201654844323
-1.3997447814090656,-0.07048822792675671,-1.1471559849290303
0.6605934518990112,-0.17527349119172253,0.8388605542259248
-0.5220971877879148,-0.057672865099202386,-0.49085770719847976
0.43853310083650066,0.15817468641101365,0.5359181741942334
0.09952224247689749,-0.017379742359789414,0.2659958799591536
-0.13713137657324861,-0.2681063427868028,0.029800626069523637
-0.12988546755593672,-0.40797199783339866,0.11681690900615155
0.8821099978094518,-1.0318046569558765,0.8536581530620846
0.19136393872289223,-0.5207328656893948,0.2628905667926996
0.27899390311508204,-0.5666289442200599,0.43622487674715904
0.4299738946724599,-0.6763347835705736,0.5737216559909445
1.6700305444744004,-0.3492931831056554,2.0462203327545048
-0.7075566050318818,0.03915458589359708,-0.4075489473419574
1.1272758647003864,-0.176387365778117,1.3366215118151166
1.8645847806578757,0.8467688606383166,2.264608629000605
-0.10423179455878842,1.407338532605653,0.11644578204540197
-0.09455053140170896,0.9588941240897334,-0.3197993340965854
-0.09920271591511887,0.19763491634566774,-0.5405173824523514
1.5265649567923412,0.7855601767551267,1.9098315956437024
1.698879521577831,-0.18452655130955195,1.5231938750265817
0.1411295503153456,-0.4948660852513853,0.6996805766849323
0.11482385161933117,-0.2219453292954706,0.6320432235675377
0.8284959697292605,0.2319478801425447,0.42848527291111904
0.5059049796581695,-0.8958804716994045,-0.012691043032541512
-0.15017017827203696,-0.6944690038768303,-0.17074971323547752
-1.6353057034912184,-0.9745037856065211,-1.0403672674419404
-1.0928064502563308,-1.0028343566579374,-0.3833212693535953
0.0694788913026175,-1.1325129633156883,0.17667918934127919
-1.2187932708668094,-0.8581156428142105,-0.8099203132201236
-2.7314028582864442,-0.8824171348479881,-2.338718909942106
-1.3426487430128358,-0.9613946057857061,-1.0491978015958945
0.8256104401503573,-0.9919960982651883,0.5587409195698434
0.7842091126977894,-0.8528425617922526,0.8648427124580936
0.05137644125637921,-0.9538846257400461,0.3133580013711406
-0.6377034560110194,-0.5564488701414017,-0.6231084986002445
-0.5592532526360621,0.04001816593235327,-0.5037603145774262
0.07943898596426228,0.16465983319502905,-0.022803745546143228
0.9882080636847157,-0.03629651447296988,1.2507855906087566
-0.8745161334880303,-0.0170183651303072,-0.7974989672550298
-0.42970080670487676,0.09272564527409456,-0.3652511789484618
1.6130297082238385,-0.4195161954382632,1.6407261249483607
0.1360298976341989,-0.643555233210146,0.3045736934975598
-0.7912148027475073,-0.46087033636002506,-0.7706387511527241
1.2822448933362363,-0.6852265548803704,1.4209666593038868
0.6746576083545334,-1.0261793270683832,0.81247352417973
-1.485404655966898,-0.3676357979331663,-1.474966929896985
0.4043015905602977,-0.29323510601338876,0.38568932505358827
-0.17778054843068417,-0.2300671072484485,-0.09741252639322477
0.5682689193156072,0.14043300048568985,0.5968684805992297
-1.4170658278909969,-0.046606835390342036,-1.6584428819118218
-0.996637104974962,-0.5582375102449395,-1.0653702575133583
-1.7270382320792343,0.5796903256124478,-1.7580449460384653
0.37699225377800666,0.5621813811203935,0.43827545546900065
-0.49425819272340904,1.0560971322459298,-0.35071220033809525
-0.1199243278934586,1.1703350416600427,-0.07629584015789793
-0.07953377912612883,0.9740269441779764,0.16551955074994384
-1.2242969666740493,1.5315820419030768,-0.9061607812949303
-0.73231707924003,1.8284982552625024,-0.7356840891498577
-0.7631492177473876,1.242384221377522,-0.8360657067814269
0.7103822243740604,0.703973322215275,0.8482094548431123
0.46122498106845616,1.333050735077331,0.6809225658073131
0.41225896494579334,-0.5109269547853477,0.33695485327969527
-1.2582885568757731,-1.0987597980396868,-0.7008241148042716
-2.5986232224855015,-1.1329816118393332,-2.3594860798501225
-1.143878107198809,-0.6668157492635547,-1.2656305742205347
-0.3543729025200989,-1.171881357099506,-0.35499223849175027
-0.5798742033251101,-0.8567323416213879,-0.3233275054336551
-1.5795852808191373,-0.4206043561168297,-1.317616277380839
-0.9159333334104961,-0.6322648620820744,-0.5945985372457451
-1.0394136145973945,-0.6463739087699352,-1.0504649473359378
-1.2655499909062122,-0.5949258613056327,-1.433765968049254
0.9813567166348192,-0.1946354693310592,-0.1681884526795836
-1.1246830434072066,-0.3900142240877215,-1.081322551349647
-0.11599782887615126,0.08950266952558752,-0.4701098214040677
-0.23215614050905217,0.6471405021082032,0.22058883771034885
-1.3436189479586529,0.6176311822763483,-0.9935702911531746
-1.1445306714689039,0.06089694118672408,-0.9334394957281845
-1.193796608595802,0.12936440764829843,-1.3500118225247426
0.4969692243647037,-0.18014192750249197,0.3884326373888804
-0.18527896907685334,-0.7874975623443017,-0.2685860977986382
-0.43028252189943206,-0.6966376313256962,-0.6360218633411192
0.87873100063727,-0.8083602931926055,0.6961038679274629
-0.38717114481192455,-0.823271239693549,-0.5267856451597985
-0.2983203032989575,-0.9431762876549097,-0.4921057164796425
0.9632090157328658,-1.0000398448223697,0.8389520956113071
0.3718341584326582,-1.2717020869558628,0.4428970639029567
-1.253357197593937,-1.1527658893131862,-1.3559101904048965
-1.106833268402467,-1.2751586813190932,-1.237720990978844
0.6311133116207419,-1.3773723293069373,0.23366742685824035
1.0808634654007674,-1.2281484971225223,0.8881860162789416
0.6041290924164203,-0.8356778243732556,0.4871751684340449
0.2080511875956568,-0.4604055879151273,0.12946788758167138
1.1940209018149124,-0.5435015735683518,0.8286121729675751
1.1612656743377108,-0.12703112845884462,1.276062192633419
-0.6778439180657662,0.2686549460010971,-0.5953079808770221
-1.5288350649640876,0.459658570814428,-1.5004789412816661
-1.0700994532446788,0.6830117608068349,-1.192683848828996
-1.382959668327866,0.9909547356073265,-1.464955079940283
0.29697020726614126,0.5582203196233128,-0.2509917450808936
0.043192308853074034,0.9924372173553468,-0.3597313629915477
0.6858659422547407,1.2288090866320516,0.48197315565271737
0.9018692308517952,0.7779319653862404,0.8264318279883144
0.24243361049109008,0.710735791577357,0.24399238139792145
0.5224033257789571,0.8587675752411301,0.21028385215593998
0.9270301533322917,0.014756001992179297,0.9192209282094199
0.9150521966252245,-1.0153884024465787,0.5144190932657825
-0.8133702056247369,-1.5616450845992038,-1.8074036053104037
0.5508054142915535,-1.6936668585319483,0.05553520423714969
1.123387005118481,-1.5342385335653048,1.1758556293372973
1.0409889592119468,-2.093225148375284,1.0333091619718833
1.624016882166778,-1.275073048132632,2.0131025240182048
1.1297296488991635,-0.7748355793406047,0.8690304616640869
0.5533246493618964,-0.6203532505932182,-0.16057671029450474
1.1078215079923355,-0.7170292598071109,1.0881954283074555
2.005379204485916,-0.3691162232994779,2.001273535943023
2.2226594177123187,-0.7573325200785019,2.2678207503135943
0.6951415624794495,-0.3703085696369682,1.153423336555886
0.6251410023987274,-0.3963418559987969,-0.18340467230832225
1.2353177392952,-0.21077308696189037,1.2341489003643067
1.836428179389732,-0.03579363159840432,1.5144469177180044
1.7219001335980209,-0.044782015560530804,1.9134816026798627
1.9264754516981137,-0.49511042480854045,2.140249236944523
1.1156954349591228,-0.6090282923274236,0.7206372222272853
-1.4431468452148,0.2797623802817718,-1.5098360472891574
-0.5094794388293336,0.36661060495052045,-0.5653454132397355
1.1530763966713085,0.17513080940677478,1.0346178731065752
2.3995995667193077,0.053624237948765856,2.2451713553963186
2.3518349245875263,-0.16184421081777767,2.3306370226983097
0.08134192548362106,-0.8022885044428097,0.017665799786080634
1.4604476641971138,-1.0504124831892347,1.3178032103458666
0.4173074104585158,-0.9995847540646973,0.18951190962354575
0.5936339048604476,-0.39808378535203875,0.5891616645410611
-0.6694600317611703,0.6664691435315743,-1.176178987561217
0.4358294368923721,0.7988912445765983,0.20526870024627805
0.3586595652170222,0.9030438906050815,0.24012348959131322
-0.9349213556586191,1.0491119906331459,-1.0320404100019502
-0.6370421609377158,0.7059272984866539,-0.8607661900763507
-0.2822888625792644,-0.15421387565016817,-0.39303121387006507
1.240224244145751,-0.7309219342365098,0.8967432842130965
0.254629236584609,-0.7704190285857688,0.005185257389618735
-0.7456815687318334,-0.3274883512321865,-0.9491302274649959
-0.12101613104624855,-0.6188564985825616,-0.11177582250205675
-1.5486231465563007,-0.16507155050168357,-1.8608955732413837
0.24817422864990576,-0.1614020144295132,0.028028659228564453
-0.8567606184258849,-0.08553350170345857,-1.1424546774630475
0.8354893511237325,-0.6301333529462334,0.7088497358316195
-0.4211277987298262,-0.20982450689407559,-0.7567499338657611
-0.37162633190609684,-0.4397669414301232,-0.7158044400323337
0.2079267198633022,-0.5234841699450615,-0.21588065241322174
-0.8487745995907457,-0.598310450202208,-1.2162350089256677
-1.1222213921157072,-0.4383666020902204,-1.2716886511702443
-0.03941599475132918,-0.6639882083996266,-0.499766873582551
-0.34811770495101924,-1.0400957257979389,-0.18681620496162027
-1.6827379089267391,-1.2272069134003352,-2.0575856224547286
0.2531769226282326,0.23409342084795914,0.27158985466442465
0.035485230351231356,-0.29767805551036514,-0.28410200871832536
0.028608535013155956,-0.3705214404496549,-0.22523430193339253
-0.1395364243897274,-0.03500145357060993,-0.6584921218940691
-0.07682855288417814,0.22147222491184088,-0.791443858654099
-0.23622065568494527,-0.987872962096243,-0.26406614210557183
1.131776233337605,0.1433829776715788,1.7958982868853481
1.1815003358889606,0.27973980030462975,1.2021648424351024
1.9578640851226106,0.03376875814063389,1.5199342715177673
0.6328883774518486,0.30310551834559146,1.1146938299936797
0.2630342986365076,0.1382731818714335,-0.1936317262644216
0.8025289633135257,-0.5884514223736842,-0.010954636932845641
1.808204016816347,-0.8215735786097934,1.7062579027919955
-0.30818037074818105,-0.6289458772706126,-0.2898369516799354
0.009991003459542621,-0.9124472911680019,0.24317142827765542
-1.55152588852583,-0.9103417737110076,-1.325684412741646
0.3879685305171785,-0.9840414943109158,0.3613054455241209
-0.8205122305692306,-0.45802599160257057,-0.9274529017466455
-1.064619369184805,0.13206119283567624,-1.2807461921467393
-0.5703983337376374,-0.07902881082879984,-0.7795232829328791
-0.09787770706137533,-0.40705678612246193,-0.15386389343463047
0.45364384293541365,-0.37638799954209484,0.4379991180201871
-0.9146095822634165,0.4812581965118725,-1.1338075573784376
0.4824261354052746,0.22730564837468045,0.14774277260057223
-0.46105126209974034,1.2237369867849714,-1.0102176248371149
-2.149956794056662,2.344665379304065,-2.3286198518958052
-0.13064515072195187,2.7457491160453946,-0.4265189380454633
1.0135460872336715,1.750300056566392,0.9069459297312615
-0.05884306152763007,1.4062761840042806,-0.07383828149730155
-0.41318131260343177,0.8872326766054655,-0.44168790918358924
-0.6660554271839972,0.08563696875074593,-0.8445812238743171
0.5195850838335192,-0.027990656876729355,0.42548595427830127
0.5700136064097202,-0.3942287829025483,0.39718319027567633
-0.6102505485138507,-0.4095242708014594,-0.6536150801696378
-0.11969758032614068,-0.8087046720046343,-0.28890919694333833
0.7016725955231807,-0.9370610925043958,0.7236192661890767
0.9286054751933353,-1.1575697388284971,0.9372641940127859
-1.0676728175439363,-0.6151328363574858,-1.1939609311460664
-1.3255660748489462,-0.8824963386002301,-1.2951814436168063
-0.8950954576785898,-0.7552124939215704,-0.9765115005645676
1.1204709939482513,-0.7073891110155669,0.7988428588968665
1.2437990871824187,-0.9926965411590727,1.1098763676184298
0.5202963773973512,-1.2375780628327262,0.5748614384004822
0.5311092732775433,-0.12344638109268136,0.7183246967809405
0.4046276693351528,0.3751282246613636,0.7337815602935559
0.053037786141286423,0.2878748579967555,0.293966547962709
-1.4421870698015238,1.407356744726609,-1.5738760567148475
-0.3880487625280881,1.3491278269322855,-0.528260683734374
1.1546645150745465,1.6355550546308364,1.5328717144352855
1.3129070727598333,1.2850720215666964,0.5475857645495179
-0.9636823356728569,1.4601104697804084,-1.0372437182508507
-1.2930723944917173,0.6036351296741841,-1.8544929120207545
-0.05961149743881204,0.6966483767020494,-1.0395819620892677
0.2591019673920561,0.185074047313751,0.2084118783179395
-0.2562222505260357,0.6812787240181235,-0.21496189498587706
0.9378463630525159,1.6108442550359627,1.2440823629295847
-0.6550387785385638,1.7059642899662075,-0.5015141319626323
-0.10166680961608843,1.4409498329782335,-0.4180043443936893
0.46255363258807913,1.3796341469019384,0.34617347997392456
-0.5005125701734718,0.717785446755163,-0.5450636147433503
-0.373069522640118,-0.32622622872343743,-0.4162930647720972
-0.39959872722048345,0.43757117060869505,-0.35765649709436675
0.9997832344835952,0.5486506207437,0.7802091237449473
1.2435570518104184,-0.0887428624757993,1.2572354857818426
0.09591863489395362,0.3977773859156487,-0.012229381208307473
-0.8895437762817491,1.4384945096012778,-1.2012617761878555
0.22942480624297817,0.5849988921909128,0.007228634502240046
0.6927411485376087,0.3496752667835061,0.4617228124678662
2.302345335896102,0.15329167943744001,2.254084975695513
-0.08655751012641306,-0.4017973396494704,-0.3149529055646613
-0.2049135560188631,-1.241982158163286,-0.1573846936546326
0.7742707074938523,-1.3616864898506869,0.5191965449027494
-1.7576169152720038,-0.7390824817341031,-2.024655873496532
0.14818091547040277,-0.2885795326020623,0.07011185087686836
-0.8191550337661573,0.11711978739996118,-0.7730634585996362
0.04071534807305494,0.11431740499944577,0.12672808984020908
0.5050776371622413,0.31276829548399937,0.46372311442736985
0.32351194655205157,-0.09287870240733029,0.374452217453851
0.5476779578229259,-0.3561429348391969,0.6002518068424928
1.5350763233475075,-0.7066686846806228,1.4710342464768136
1.1959845354869525,-0.819360581323955,1.2143542142785502
0.6430810688525693,-0.8812227564697189,0.7082676053470389
0.5364237770726012,-0.9296007505767805,0.6498161242952152
0.8394513452705882,-0.24796335250088014,0.8032203808398326
1.4127700084049148,-0.37958300719752336,1.4147169426613955
1.3946697298628703,-0.4693333954832227,1.7134127272958435
-1.0278355224213311,-0.3194942011319192,-0.5315621324048309
-1.0309932179034431,-0.08208942808826943,-1.046692291673402
0.3369290629314608,-0.9701844661821513,0.07777892021545567
-0.6155205073727743,-0.3572147304145666,-0.07232567547313228
1.1213917425018916,-0.5415073173280694,1.1628543248383276
1.4781769903572826,-0.7569422941141575,1.6640952907497004
0.36453211352457476,-0.3388584975574934,0.8088723485000314
0.7638331461252429,0.04581609064656156,0.6929118678318258
-1.9955222830419106,-0.2768999126665439,-1.1076611269879906
-0.10853639436848407,0.2834590674862465,-0.5962069828849494
