cyclostationary_mean_tg_1w_0,cyclostationary_mean_rr_1w_1,cyclostat_level_Maggiore_16w,cyclostationary_mean_tg_16w_1,cyclostationary_mean_tg_16w_2
-0.4502060047351244,-0.15624823392797701,0.2187463760504202,-0.757671708310252,-0.6740062632646291
-1.6291113537523758,-0.6739131213393671,0.1974734348739495,-0.9852232822120862,-0.8678972698558777
-1.983650393915583,0.49334097037605484,0.1789789495798319,-1.2797528988461058,-1.188764238135462
-1.0173881470120878,0.5296760576558078,0.1526594117647058,-1.212125182745744,-1.1176300111044428
0.48740883849510963,-0.3378135640016519,0.1318461764705882,-1.1813024215491232,-1.0800850360525518
1.3341754472136511,-0.2169718722152006,0.1275564705882353,-0.9559005179158107,-0.9272249209199716
1.1375445372075987,0.49237754003151585,0.1089409243697479,-0.7245124866551821,-0.6692868614657149
0.5644635112087982,-0.32681351863927915,0.0880475420168067,-0.43578505225004033,-0.4379069498879556
-0.14034082584612553,-1.49435346331407,0.0703673949579831,-0.5057326505135427,-0.5238611095751982
-0.6149387148840166,-1.1224693503220524,0.0330274527310924,-0.5331620933645465,-0.5877663502801206
-0.8675848453993381,-0.9344628002306031,0.0108572846638655,-0.6031532686559707,-0.6833185847429872
-0.3748704877100886,-1.2823758486977836,-0.0778890388655462,-0.2761586815581806,-0.40964187583525963
-0.29176005669593763,-1.477539309920093,-0.1558055829831932,-0.43757786624036743,-0.6476012567330415
-1.8196109447085391,-1.0062765922616304,-0.2598812132352941,-0.7273287295359502,-1.00180714823167
-1.94569893040906,-0.7177133233522631,-0.3510094812091503,-0.8826004570256848,-1.1283468044276272
-1.1603025020128606,-0.458718778667963,-0.4314616870915032,-0.9782621493884939,-1.2423355192896781
-0.6121110496008034,-0.57422243111687,-0.4825436198646124,-1.055509116369229,-1.305858255061282
-0.4734750211483103,-0.20178778649940182,-0.5226594286881419,-0.8985733343964913,-1.2645333996080064
0.651098540181274,-0.12960673811481555,-0.550599722805789,-0.3441869080181576,-0.8213064594089875
1.4302970973047884,0.7985895823952385,-0.5657522963352006,0.03562912560196874,-0.4912370256706087
1.3809866348890807,1.440530631964161,-0.58464672910831,0.28925946082106846,-0.27334826249475186
1.008518805724725,0.2649338686938311,-0.5797055526377218,0.1591551102204858,-0.31988881630957083
0.2587568644187597,0.32796973980794814,-0.580732023225957,-0.006522676886652888,-0.44131218502013847
0.9115631827078563,0.4530695819743285,-0.5766753005368814,0.11747055171123505,-0.33190322600043515
1.2609931709066184,0.044299850077107156,-0.5689789770074697,0.15559635286015985,-0.22832939090123672
0.3367196046163062,0.06826703264817505,-0.5666730946545284,0.13728307297089393,-0.0909573485305281
-0.04293698805645573,-0.3242620162982476,-0.5592438667133521,0.21350397197774448,-0.00091571131284184
-0.47764242672431745,-0.022507162671347735,-0.5706251692343605,0.25419432016251525,0.0009055574305762889
-1.0895484300070215,-0.1705154727444675,-0.549540610410831,0.013450190990117267,-0.14148234860905132
-0.47926427542510625,-1.417194338577811,-0.5378464927637722,0.09784993492573267,0.06149785902907886
-0.989920976052697,3.5190903104349407,-0.4370670809990663,0.1562433146749513,0.14480938403627733
-1.2501344393084968,5.768562532026921,-0.3390481880252101,0.3083897093853528,0.24202598553858287
0.09868793043107228,1.910451722872995,-0.2742459821428571,0.4912093245571721,0.41942652881452336
-0.1358235868829017,1.0970412462694334,-0.217174343487395,0.380059895664074,0.3361148221220003
-0.6743238619004616,2.2624743487622108,-0.1480144170168067,0.3978512863525829,0.367878378921981
-0.16569522354963104,1.3434676715385276,-0.0821151523109244,0.1017535346277292,0.14438361739219094
0.8965377069450007,-0.22885065074896596,-0.0392997111344538,0.16597436645441885,0.270237332255374
0.3704493603408028,0.30949093405675904,0.0117690913865545,-0.20610627667237388,-0.08872033437202065
-0.9672155397302861,0.45951080199210287,0.0330043855042016,-0.29456050026528,-0.26040811103019984
-0.8833828101574144,1.2157231601406544,0.0548573266806722,-0.42502247481164596,-0.4373883139151446
-0.5904281970930798,0.3827688108335896,0.0673520745798319,-0.6452719153614952,-0.6774162742366646
-0.39754737404718266,0.3157945211681708,0.0784458245798319,-0.8053192980078172,-0.8901583124715837
-1.1860466929175122,2.8308347291603053,0.1085928834033613,-0.9163625635261677,-1.1594652090892645
-0.9326296918775211,1.1233608928246392,0.144651706932773,-0.9669024318367179,-1.1672384108798066
-0.23065538680968242,-0.8872271867669239,0.1791002363445378,-0.9093485756261204,-1.061629998301091
-0.5057708232931,0.8141908016887829,0.2306714679621848,-0.8326741183720018,-1.021261871354977
-0.6163243947853982,0.8039890271833136,0.2982964679621848,-0.8740591876914636,-1.1345401186829667
-0.29366829731176053,-0.6133546425397789,0.2903617620798319,-0.6370045909799097,-0.8823747145432869
-0.9208739949717787,-0.7783870844153002,0.2686898870798319,-0.86059047536216,-1.0242181357838198
-1.2548266328205315,-0.5404092021675474,0.2619207694327731,-1.0298455398478887,-1.1692043773221403
-0.2645207071469502,-0.3623122213342127,0.2334722400210084,-0.9049714366900048,-1.045302894415521
0.1362137586882387,0.16233383057375939,0.1818325341386554,-0.8963346313413798,-0.9065767298755083
0.07648962351872632,-0.7427401616673608,0.1484590047268907,-0.9452794616390342,-0.8499825545861689
-0.3004841895664262,-1.910004840529426,0.1199288576680672,-1.247395322287079,-1.0849080064577468
-0.41988481665627364,0.7735615677305135,0.0946534375,-1.173529959963098,-0.9716577577909886
0.1534668897226242,4.339905437400815,0.2039742095588235,-1.0327120161856778,-0.7541229573713512
1.025979263711012,4.706307172956052,0.3124484742647059,-0.8136213320490823,-0.44187737613825445
0.8215058844750787,1.7532555340379445,0.3584675919117647,-0.7743034259049835,-0.3580029910306372
0.1896112486916712,-0.555115925204697,0.3571716360294118,-0.7049909492063082,-0.2965846635449388
0.6206540503992379,-0.11257107808606882,0.3619216360294117,-0.3799829340222443,0.08870973942102693
1.5087474104184548,0.4212234448713282,0.3765286621732026,-0.15401677009668502,0.3134084240649903
0.5735774921670416,0.2134803360074676,0.4023558680555555,-0.26071774780871004,0.3881217772660404
-0.7175732911276619,-0.4803567889775081,0.4318497624883287,-0.3146574781454245,0.42381368688768234
-0.11586798554166554,-0.27915865416852625,0.442511527194211,-0.20810371304918512,0.604885651497614
-0.5301846479890995,0.08399953256009603,0.4482550566059757,-0.44527782440868063,0.46515007719136586
-1.4495883937281282,-0.046180022565732275,0.4423635124883286,-0.36842944151906376,0.5202218438360893
-1.7853347325183342,-0.33273173361287534,0.4561135124883286,-0.5710787954248475,0.3493780544263802
-1.305529469502107,-0.3725817535781988,0.4835135124883287,-0.5985637470913802,0.2541609490912254
0.11499661118902085,-0.46231840852667966,0.520439983076564,-0.502154286581772,0.2386377558087166
0.8424263647690682,-0.5552290900388174,0.5446694998832866,-0.34596146265131283,0.3153533773020942
0.2215740358041521,-0.5635505873004389,0.5767886175303454,-0.2915835819206422,0.23876962559445683
0.22120234418440812,-0.5876913990764567,0.594506264589169,-0.12335555347713287,0.39396664180503493
-0.34972671653801046,-0.7613206040263254,0.4838251984126984,-0.4013604534499922,0.08653840354061877
-1.4143052970100705,-0.8587647017311175,0.3456072351774043,-0.6665625112132428,-0.23867755533068524
-0.3489602882102081,-0.9387823560610633,0.2534704704715219,-0.6407789740132551,-0.19380346287671293
0.4375203091274384,-0.9296985842411251,0.1997939998832866,-0.6052835019640349,-0.14513002779922238
1.437362790876404,-1.6465479311699442,0.1389042940009337,-0.4480447575872151,0.013308537079662989
0.846199909852298,-1.7877169445115024,0.0883237384453781,-0.7945842807844912,-0.2719728605766076
-0.4270711719511262,-1.046728903235994,0.0272803560924369,-0.6764437754343692,-0.28746228104926624
0.6087393872250457,-1.1651355512944896,-0.0504318287815126,-0.4037964801453664,-0.08776168355857422
1.9324434460449753,-1.4489346042143787,-0.1141177531512604,-0.16166679315856333,0.14283004220244436
2.231173789470575,-1.1386041618064182,-0.1741596649159664,0.2648533615507686,0.5213424652020114
1.921634647325454,-0.6345924587062078,-0.2199508413865546,0.6649021637632369,0.918566341941311
0.5640184686388592,-0.18103274421990642,-0.2666210094537815,0.8315042227432202,1.0801240636305067
0.22582967293807532,-0.8371817445841173,-0.3306945388655462,0.988020996429133,1.3365456452789835
1.2683486378925501,-0.9828248860971274,-0.3960695388655462,1.0449717431334489,1.4539994246579162
0.7868331592802799,0.5307771209067094,-0.4566538350840337,0.9493198754223563,1.3740122746382373
0.891572798823399,-0.2443714077280214,-0.5052914401260504,1.1735548478658204,1.6514459591780242
2.4118055276162194,-1.6557227524510147,-0.5547473224789916,1.432637529852798,1.9428297424905938
2.1308772263172426,-0.7055051669229286,-0.6068502636554622,1.7704652192282944,2.2715007593307477
1.0833665997605406,-0.04546433145264618,-0.6356212710084033,2.0388520737461007,2.5519599619808124
0.1934062942017058,-0.6588836079645604,-0.6395624474789915,1.8964899923982963,2.386817736155176
-0.3731778021602286,-0.5285727722203553,-0.6338500945378152,1.8311249107061498,2.3599782331943735
0.7727946215865193,-0.11829966549978742,-0.643300462184874,1.7349946603408646,2.2295733185241264
0.5641767536572952,-0.43320375525764676,-0.6705758823529411,1.8143619702807685,2.2738826441842916
-0.5706478654217818,-0.22578037822241345,-0.6985950000000001,1.7083028477311752,2.220047668085996
-0.5573393009954347,-0.08374321885610628,-0.7261935294117647,1.5129723390199792,2.0167356632524256
-1.2773804397816004,-0.02842537764494381,-0.7640002521008403,0.9538754153330604,1.424601771434853
-2.296256656088545,0.37869275937592495,-0.7870995168067226,0.4519436780567574,0.9107790339006113
-1.2645574943110232,0.21036771489434195,-0.7852208403361345,0.22731197480146778,0.6260187817568746
-0.039091605295611426,-0.4411864638266836,-0.7793254884453781,0.37190698364725955,0.7011858074816336
0.7946486781716019,-0.14417465189597523,-0.7194368329831933,0.44734230484073817,0.6827522524007484
1.1269184919830124,1.4397277733437126,-0.6538449212184874,0.39324549959195126,0.5791841574406935
0.7205438884917122,0.657147067765396,-0.5847761712184872,0.49562331190925607,0.5642784681745082
0.6380781519046601,-1.0062765922616304,-0.5328223897058824,0.3591124582346703,0.47052224371865087
0.1396962538771388,0.03623973770261167,-0.4531418341503267,-0.056769358318194095,0.006065187296548165
-0.5523372903286282,0.7342832536839274,-0.3703219812091503,-0.24926404161951024,-0.23294271877146291
0.015441921256842678,0.6914497757945263,-0.2770289139822596,-0.2868213514222292,-0.25038272311003906
0.4258589718216232,0.6369471448748967,-0.197880016923436,-0.21260950289127342,-0.11642278543061675
-0.4872063032731146,-0.18410936903444503,-0.1287614875116713,-0.34626153094211565,-0.24429216541546617
0.04065692096295563,-0.5427807230156432,-0.0575170022175536,-0.36068507094620395,-0.29306021024807927
1.2271020590229194,-0.5942342557020068,0.0006473885387488,-0.15479606473590007,-0.11904076015481468
0.5849894943426177,0.46174892479249324,0.0758091532446312,-0.014477724386587268,-0.07417004890298386
-1.4244278900223544,0.5126731001466925,0.1651503297152194,-0.30335689920983877,-0.3493123363945681
-2.1509183045940317,-0.40686081697982596,0.2644276406395893,-0.21769794549183538,-0.26481265836624196
-1.4025319495382562,-0.16462690178147257,0.3402121994631186,-0.03752622415921146,-0.1514396205757781
-0.4301328611011891,-0.1769948064901577,0.382959258286648,-0.004948395049943866,-0.06776257059172863
-0.22831923988752023,-0.327289940238227,0.4155355450513538,-0.13152296359777563,-0.14610847830711007
-0.8705946629907932,-0.058842249951100746,0.4103307131185807,-0.46126903628583565,-0.40507025557086845
-1.2753683659157442,0.31092443371225975,0.399209389589169,-0.7307475273229588,-0.6711554048079128
-1.0813716335664036,-0.4936775368840889,0.3857564484126984,-0.928991773769803,-0.7904380893380961
-0.8185249185227673,-0.6291654873368602,0.3702711542950513,-1.0749769880185511,-1.0222867391124726
-1.7907518947093575,1.1509785235583114,0.3526503413865546,-1.3141629383701177,-1.298595494269289
-1.0076622147956606,0.08158566312542712,0.3247393119747899,-1.1662558914826506,-1.1246660279176612
-0.31773592836960335,-1.5705597448524329,0.279465362394958,-1.4124246759190124,-1.3862889171294455
-0.8413811993295249,-0.5322994478387914,0.2365811712184873,-1.4440150721217897,-1.500219126308272
-0.08547974103146769,-0.6277108133880728,0.2052230829831932,-1.2689443341747597,-1.3352292553452798
-0.6612884102030471,-1.0615297342433057,0.1841341123949579,-1.6260470085573597,-1.6597519568112438
-0.9928642692062928,-0.8562597828353165,0.1839529149159663,-1.820036829216685,-1.838028814223981
-0.18388090550293892,-0.9091108188785934,0.1622470325630252,-1.8494487811699332,-1.823650500201597
-0.8325743542046303,-0.4768863223078395,0.1465999737394957,-1.7167783002052723,-1.694693830946927
-0.37374121188855164,-0.15014580260278781,0.1254182510504201,-1.4175609744219848,-1.4150839434260805
0.37443715080337797,-0.5713871932457982,0.1077620010504201,-1.3119287019785257,-1.2675157428998485
0.3281851187219984,0.42363519687666845,0.089526706932773,-1.2416705519320395,-1.2125075300452968
0.3227189557632423,0.5722787357483853,0.0694825892857142,-1.1708541077790238,-1.1499995901583202
-0.3540451361210913,0.6055393156429284,0.0745928834033613,-1.1045162359922565,-1.123151768389466
-0.6035336151524444,0.5840685822503473,0.0841052914915966,-1.0201897319984494,-1.0040325246856294
0.3642524795890419,-1.1036030550037192,0.078862644432773,-0.766568036059562,-0.7791728796102545
0.9724704627948934,-0.6194104904197376,0.0823397032563025,-0.5800803020428863,-0.5778672759232802
0.42466497284199106,-0.24244454703894353,0.0657192988445378,-0.2901506647385601,-0.23441919522676782
0.3543144940274128,-0.828061976465592,0.0414795929621848,-0.29147076896377705,-0.24160929453933644
1.1284230639144923,0.1009601414826382,0.0154869459033613,0.058433448609417966,0.11932718688971584
0.42974824725682265,0.5801873342909191,-0.0141821717436975,0.023861060796305504,0.07289995760541092
0.31470171029615795,1.5312307172571813,-0.0191954070378151,0.17235130186367428,0.1925550296439897
1.5350592433237773,2.7469421791589173,0.0525906223739495,0.5553238803407899,0.5510597847634732
0.4601541573125207,1.0884656574883729,0.0916975551470588,0.49797758717775,0.5102088039352978
-0.5718822963117676,-0.8772075111837196,0.1155550919117646,0.43920846731979607,0.45444650921367885
-0.039132397395003585,-1.7189474276802705,0.1194337683823529,0.7055179372313064,0.6835871538307222
0.713855175813187,-0.5449387364064326,0.1360117095588235,0.74027578085384,0.6734361878776399
1.7517248221693975,-0.07367601874796977,0.1506716360294117,1.0899380291030827,0.9407505998539815
1.0783223857403803,-0.19129710052553386,0.1816716360294117,0.939433760765017,0.789782702780426
-0.2701440848826459,0.12798065714562923,0.1927819301470588,0.9502848260510067,0.7628733863001842
0.46971701496450413,-0.5558876105600298,0.2046610151143791,1.1769189676103131,0.9526831575259735
1.0948312337111772,-0.6161708235468926,0.2164684599673202,1.448638333935704,1.1222104078580226
0.7111311417112589,-0.12490604500519711,0.2469408864379085,1.303612541406766,1.0336425612883087
-1.1485477454657997,-0.16594182539456853,0.2709858864379085,0.8760861383820082,0.6573242643589019
-1.9074706451301848,-0.621506745455108,0.2922303717320261,0.6799943707444192,0.507138975243694
-0.560231252503565,-0.3974191996033447,0.316182577614379,0.6341722132732178,0.449403563191262
-0.9562250118592874,-0.31456418997299884,0.3497443423202614,0.1704640270696427,-0.003963235723960827
-2.6988705744251287,-0.3725817535781988,0.3867149305555555,-0.15146987008863882,-0.28470286143857176
-2.40197057875539,-0.6439938449254448,0.3893289011437908,-0.5272051422150955,-0.6294432245536172
0.09389189430725844,-0.9165705224034518,0.3027458129084967,-0.5284298675417805,-0.5897013925400978
1.4979224177959267,-0.15277141497032232,0.2322134599673202,-0.23598156132175255,-0.3740523311659478
0.8343477392305957,0.43574689263658606,0.1941279820261437,-0.10550284783368157,-0.2953750990375777
-0.18042755993558857,0.758697213843342,0.1735360702614379,-0.2345094871370014,-0.4219645042421072
-0.714572198077219,1.309228839294145,0.1566482540849673,-0.44451414404266254,-0.6366013582887512
-0.10996430614877747,0.60243092938846,0.1536556070261438,-0.6997849410281021,-0.8237098348440229
1.1522634237411493,-0.9660336715208778,0.1347953129084967,-0.4562213219376136,-0.5398672181480574
0.38339313983319806,-1.3638774680822294,0.1159653496732026,-0.5694819840186435,-0.5959460180318469
-0.7662677335682787,0.11489282646520069,0.0859730294117646,-0.7930561623962019,-0.7892054460444481
0.7548012204525972,-0.3351667773408309,0.0571355294117646,-0.7296218959611865,-0.6411521435081398
1.2062915267337875,-1.4588441734724933,0.0116042794117646,-0.7284462378584534,-0.6584088798067812
-0.23506115342178613,-0.6798419234596067,-0.0289198802521008,-0.47171973652504195,-0.4524290243615909
0.5752027258992526,-0.9236215620678795,-0.0616823802521008,-0.05640709275713864,-0.11092624676315273
1.278090303492616,-0.20462725922913066,-0.0774000273109243,0.0032146849620452436,-0.03249193846153514
-0.4209554903466907,0.415440745374766,-0.1093853214285714,0.07273733529253733,0.031020711702512204
-0.20729683528965967,-0.4435791589680659,-0.1481647331932773,0.6310598752350394,0.5472851999993118
0.49696441217712595,-0.8495962327380331,-0.1858926743697479,0.8071904668617168,0.719831823470512
0.0736514516703454,0.6458382306259274,-0.2151665714285714,0.6423187997547567,0.5509771622525205
-0.5211917792790025,0.1825658678090765,-0.2098335882352941,0.2758251240900181,0.26421809774910326
-1.013942665283746,-1.165199074174349,-0.2210541764705882,0.12053528138505858,0.1567307382521106
-1.1781345679895587,1.2747570898236098,-0.2555835882352941,0.010099153777520837,0.047911333580012816
-0.304267705548746,0.5938129920208263,-0.3070995404411765,0.18551224884630893,0.3045523693653604
0.2432343881360551,-0.0317179802510055,-0.3532465992647059,0.0725223413079353,0.16675879241907135
-0.3007282298622695,0.3253017788538404,-0.3699607169117648,-0.12166856358941233,-0.08736532575518492
0.030131126605989874,-0.8843644223145799,-0.3699634742647059,0.02149302815393509,0.04087564730519777
-0.6382226306870356,0.22082781577790725,-0.3899594826680672,-0.09271949036325781,-0.056336046710664826
-1.0582607982086987,0.3464972464336963,-0.4159197767857143,-0.391335664404843,-0.41028702626414293
-0.48096080260635826,-0.525820114093101,-0.4384447767857143,-0.40133109428446057,-0.5438283461642345
0.4141508864252199,-1.003003987599228,-0.4605419406512605,-0.154290748926655,-0.35445711028124866
1.0810034077005755,-1.52545850015204,-0.5006264994747899,-0.27189594724973304,-0.44446709667756207
0.9795683894161732,-1.2369799284158194,-0.5452919406512604,-0.1995972540671484,-0.43806674249437144
-0.2788857008525806,-1.161832361541785,-0.5895961685924369,-0.2265213908986289,-0.4225083724285292
-2.42608735930993,-0.9768537353903148,-0.6088986896008404,-0.7829962436737732,-0.9040080225832029
-2.379595934562379,-0.8493827252807269,-0.6508803072478991,-0.9193621830448645,-1.0792130633926822
-0.8469630095863411,-1.002155251343325,-0.6937233219537815,-0.9533128475737392,-1.1437565433317933
-0.5452074403855011,-0.6000974175130579,-0.7646004227941177,-0.8801551351281948,-1.0803319851046103
-1.3996551276747384,-0.05416061370544027,-0.8166110437091504,-1.0449770266561869,-1.192091521762445
-1.5269602178171937,-0.20134524376971244,-0.8557764848856209,-1.0392402773567675,-1.1027164619250562
-1.1701516893367372,-0.57422243111687,-0.8708414139822596,-1.2998776117399158,-1.3909823387289242
-1.1751462084342905,-0.40163076653804336,-0.8989719286881419,-1.3918159084954338,-1.4503007754090698
0.16068497620856625,0.2337441346827145,-0.953382811041083,-1.1729308968334764,-1.3075352166816028
-0.017882744450907363,0.08702745650007547,-0.9942706786881416,-1.3519098942567709,-1.5210650928226244
-0.8063583722094132,0.9362436630512257,-1.028808493814192,-1.172524969593086,-1.363050639522056
-0.46169995822324006,1.3321394246302127,-1.040411434990663,-1.2105945701097085,-1.3323415836604307
-1.4303233690729562,0.016093573990068194,-1.0358496702847806,-1.4995379027064575,-1.501845976340664
-2.0390428630743695,-0.10709634692186361,-1.0156642711251167,-1.9242017901190807,-1.8280506113309825
-1.5148924414666565,-0.36446988182011414,-0.9731150064192342,-2.1554610577976545,-2.108557742507925
-0.29624074806793427,-0.01954276161122805,-0.9202208887721756,-2.2053420936247523,-2.1504029805152305
0.12050050209569914,0.6113664811553923,-0.8427916608309991,-2.0169862885720957,-2.0348453298961076
-0.45021215118447716,0.3658928990841938,-0.7780122501167134,-1.6732187998992234,-1.73830970315115
0.2484515687822768,-0.4512866017243771,-0.6828100442343604,-1.3898023043207846,-1.4258461749478888
0.44441861791258125,-1.6806237213560202,-0.5983953383520074,-1.41228092171069,-1.4121367400728297
-0.10826099911240582,-1.6041569960102324,-0.531858573646125,-1.3112952404622316,-1.3353215981356608
0.5723557375212391,-0.20855932549244663,-0.4730823277310923,-0.9000372832491816,-1.0060553006106205
0.6250386140672272,-0.4785802657707651,-0.4016551218487394,-0.7365660347501023,-0.8823559366665185
-0.5075552761489949,-1.491833722412968,-0.3545761302521009,-0.757218317478644,-0.839291187737721
-0.8601780159042429,-1.851648488231641,-0.3304256575630251,-0.7246760543239049,-0.7642611472351972
0.2452612453719369,-1.726021406162425,-0.3225925693277311,-0.8047008782937414,-0.731639798626199
0.9575983146995722,-0.33785591258822506,-0.3203727163865546,-0.5409305091670515,-0.4389486231378614
0.9888898674341539,0.3549097931564503,-0.3152781785714286,-0.42030267225185974,-0.28120176230257693
0.7860097060622709,-0.0976272029641098,-0.3330870021008403,-0.2609733591075024,-0.15847280053146054
1.2393909766900464,-1.1218341215234553,-0.3599105315126051,0.26110347007794427,0.3374349295857743
1.8579222361400773,-1.4491251728539576,-0.3939599012605042,0.716730309801694,0.7865774215903362
0.681509961694134,-0.4040255791087543,-0.4225864768907563,0.7586755625110477,0.9334495917721451
-1.0921199907021693,-0.10239777124157386,-0.4659688298319328,0.4259776455232267,0.6978064658419557
-1.4881049027071835,1.2323661546638982,-0.4710864768907563,0.3187251455655875,0.6105658598078118
-1.411995252638483,1.9105745337740572,-0.4653721901260504,0.18798964412806543,0.4875272711047902
-0.5020754031029918,0.051153968813969726,-0.4799774290966386,0.1561632699353656,0.40792979780162913
0.5712004206421215,0.6071739710846515,-0.5011759585084035,0.28049470896060097,0.4665465156949424
0.7084438685311407,1.1549529384082005,-0.4760812526260504,0.419084787077564,0.5427174756255365
0.9402623842651252,0.9684497631400979,-0.4438899448529412,0.4002436045184757,0.5044862959622833
0.6172706299958456,1.3517679945068626,-0.426144356617647,0.440134938092503,0.512666238664087
0.5530951426474445,0.2553842624215884,-0.4047840625,0.7195684477535519,0.7118951023186467
0.9964062318697828,-0.1465144113041411,-0.3674437263655463,0.9628409583654166,0.908348991427775
1.3161444517089764,-0.7609077053072373,-0.2979716675420168,0.9936875456983859,0.9446115322947134
0.4604905967014301,-1.910004840529426,-0.2334062263655462,0.843391249789643,0.7440202387956907
0.3333648335651909,-0.946299230177795,-0.1719904700630252,0.8758363453113608,0.7530805986771143
1.2349240734847209,0.07411113759526818,-0.0854988734243697,0.9537042494679255,0.8832972263110005
1.460061689957135,-1.0704211728992243,-0.0285319616596638,0.9282719324808316,0.8235689140137756
1.4017783000263537,1.435323520340106,0.0470900971638655,0.8817119441771923,0.752083247967494
1.1772335475931865,1.9065862379985687,0.1012497610294118,1.087619909855839,0.8916582886377254
0.936444676868507,-0.7181558660819524,0.1748232904411765,1.4512033129852746,1.1201472680633282
0.9409059297626354,-0.04507684188550201,0.2040626695261438,1.7353388593237469,1.3926328324975135
1.9604226175699007,-0.1922614719497742,0.2145222283496732,2.28975501277145,1.9149205342687488
2.7839707892245342,-0.4337542868830976,0.2456587173202615,2.5260505804803244,2.208695976477537
1.5217909272610974,0.4002799513815824,0.2833793055555555,2.4343740579996362,2.209365394508199
0.727120423693114,0.25356327319894345,0.2931669526143791,2.4548370449785817,2.2551719338514267
1.3662289556120255,-0.3974191996033447,0.2840519316059757,2.5137072049153484,2.3470685355573444
1.917672643488681,-0.31456418997299884,0.2745666374883286,2.7737330306186245,2.579937972426013
2.0649725122164586,0.22391926259774636,0.2643931080765639,2.859984434755233,2.757772522688933
1.9290313741909955,0.3582489792077423,0.2583784021942111,2.9263092928554912,2.8945401040165666
1.6633374072217542,-0.29584611470767147,0.2421063433706816,2.91483104658324,2.856952483683999
-0.27629461349557843,-0.36169816682890216,0.223343108076564,2.7270882247054367,2.733438905051304
-1.1626364423986937,-0.2303963741588856,0.1956195786647992,2.5211045364958893,2.539026067497217
0.46953043200563477,-0.49183537336815736,0.1426206290849673,2.570745127737302,2.51283211262321
2.407850562921773,-1.1131103126893889,0.1003217908496732,2.745711799541765,2.7570486399843106
3.356280780103686,-1.271853989458799,0.0335085555555555,2.992904113912484,3.0346262428809294
1.8366584544688502,-0.38164435110485057,-0.0328149738562091,2.9189959917083073,2.937650516465571
0.9457827664509789,-0.32529955666928945,-0.1203581723856209,2.9839989846863895,3.093694745689058
1.0144732969149577,-0.42710555879111495,-0.196306375,2.8858718826175505,2.9819647609502247
0.4709730783663737,2.087172374642703,-0.2560997573529411,2.613530053139043,2.7083102131168437
