cyclostationary_mean_tg_1w_1,cyclostat_level_Iseo_4w,cyclostationary_mean_rr_16w_0,cyclostationary_mean_rr_1w_0,cyclostat_level_Iseo
0.11226577146774062,52.34832142857143,0.054685292678380584,-0.26950888950888857,63.62678571428572
-0.04278132885756207,54.49485714285714,-0.336250377477116,-0.3774732190316146,52.72375
-0.020531303265084573,52.73535714285714,-0.47359880731103,-0.36988992226926665,35.7025
0.1437121384363853,46.90310714285714,-0.12947906521489766,0.9211181933740658,22.125
-0.6862788150483883,42.35285714285715,-0.07389646095747332,1.4045578882082597,37.58625
-1.6429124042213148,33.595000000000006,-0.051351720571733046,-0.030237229049749254,19.8375
-1.902452183181659,26.7561875,0.15926972844135454,0.6181075668304872,18.5296875
-1.1367471654196277,22.106044642857142,0.04157906514991865,0.40351697843258616,12.451785714285716
0.21991534885908487,19.944319642857145,0.09839680404626018,-0.4408001039622041,11.316375
0.8908633523683629,13.288539642857142,0.07217534820459892,-0.3368350242860069,4.30735
0.733742912649314,11.049928928571427,0.2530307440523922,0.27426449632286237,8.644446428571428
0.17360004249685143,6.33942392857143,-0.0011818480480351673,-0.4110871698402789,-5.022837499999994
-0.552259367149468,-0.8413157142857145,-0.015641690423825412,-1.149227070387406,-23.45191250000001
-0.8362441089462213,-8.040215714285715,-0.04198010190763545,-0.624793661555137,-24.678125
-1.2204985901794319,-15.983739285714284,-0.033490939062732074,-0.872009799058422,-35.410267857142856
-1.0757362811251177,-29.692683571428567,-0.5720698140500787,-1.4381936255450676,-59.900275
-1.25172414099868,-42.27887857142857,-0.6925427005246633,-1.4839856018171924,-67.9538125
-2.6407005911541916,-53.29981392857143,-0.7515773550615993,-0.89174010631858,-78.55658928571428
-2.3950154259170953,-63.009900039682535,-0.8010454015035027,-0.772795917352007,-73.22855555555556
-1.6377007881761345,-70.91259646825395,-0.8605309391285747,-0.766887018930471,-74.92375
-1.1326043007450306,-72.04682718253967,-1.2411559314318559,-0.6752051208319948,-65.57142857142857
-0.6250369952811947,-69.29387718253967,-1.3573552014891481,-0.39451457281942737,-54.1890625
0.4436837298473398,-65.10780932539683,-1.3150936449757038,-0.2838084856969037,-57.62625
1.0019437661299484,-60.39484821428572,-1.3361642904429587,0.6897050994888432,-49.66375
0.9038529397492243,-53.75134821428571,-0.9993279555523958,1.5146403062201093,-41.70625
0.8433955165135634,-44.6240625,-1.0883618025415671,0.42726078885510105,-19.935
0.2599755046217058,-36.325,-1.0017366582431884,-0.3782830999155843,-12.69375
0.797707647108364,-24.95725,-1.1952976342154629,-0.12402741257023858,-0.7874999999999979
1.1997646611314883,-11.9016875,-1.001017474059465,-0.41384309824680804,15.6140625
0.40235872043701604,-2.0236874999999985,-1.077170892791411,-0.7327304989165057,7.68375
0.20487904378076463,0.8448124999999997,-1.0605849581255544,-0.8382637951487913,-5.592500000000001
-0.38150055578845427,0.5594999999999999,-0.6086931894309717,0.8148764916455346,-14.1203125
-1.3778004592427253,-3.2055,-0.2846062114396185,1.3572840310260819,-19.6125
-0.7676081442108406,-10.8895625,-0.40089258192281163,-0.731784668998647,-22.80625
-0.7341849000089392,-13.6013125,0.259182129723919,1.0855136278986628,-5.875
-0.9392059066089498,-14.4721875,0.6622636217605609,3.0934153082525255,-9.946875000000006
0.02312645312321681,-11.553125,0.6934338670655146,0.8090734994314369,0.4749999999999943
0.05761991185177952,-6.396875000000001,0.8543293724080468,0.027469263857617294,6.168750000000003
-0.28094662671625825,1.1446874999999976,1.0804242279477219,1.0005473836253826,14.901562499999995
-0.12508354447231287,7.309437499999996,0.9970061223541311,0.20663451803626165,24.94874999999999
0.8260560002595605,15.663562499999994,0.7100732865494006,-0.6303791180592663,31.82374999999999
0.4094116630138255,21.729276785714283,0.5689598532967447,-0.02220375640149413,30.80357142857143
-0.7100216628331217,26.69552678571428,0.6318724288268948,0.13679223426884102,31.0
-0.850502981785292,28.202714285714286,1.3024536468059795,2.2808383616209937,22.4375
-0.9673855740680765,34.33271428571428,1.3156426095558944,2.363078520641304,55.59875
-0.5432789297046969,37.02296428571429,1.389942145321736,-0.07909190879673642,45.275
-1.120738999416182,38.7445,2.167543217098209,2.3360827397185164,39.41125
-1.045713066725375,42.5975,2.227031313315114,2.155947192367168,50.265
-0.49278196794174706,44.822500000000005,1.962654908117944,0.06897216009047855,33.5625
-0.6160793094937141,39.614625,2.081851269036606,0.8251703553918596,29.559375
-0.53177694615973,35.789375,2.2988063836839507,0.4630380168501136,26.14875
-0.2000938165986858,29.509625,1.5839031512851045,-0.7230344287705656,8.0125
-1.0295924816192334,20.6750625,1.5277195086436952,0.2769888760610965,6.0921875
-1.3884568898807848,12.0008375,1.5132561603317802,0.5378044758487679,-9.808625
-0.1922209999326851,3.0504324999999994,1.5835928467962925,0.217850855126521,-15.19265
0.4385795852265019,-6.475428214285715,1.495491895392651,0.9134382254130688,-21.48055357142857
0.35374734553200166,-10.259259464285714,1.351912165034617,-0.6187329386073738,-10.90665625
-0.4255068601385974,-15.494764464285714,1.1431582000020177,-1.894635636625988,-20.085337499999994
-0.7912489339620612,-18.810921964285715,1.2507552839242055,-0.3497514065011456,-26.38941250000001
0.2255688787183058,-9.395516964285717,2.037560250388354,3.3915744717294083,31.884375
1.644383776382473,3.77053875,2.206270874369165,5.758627697847008,44.349725
0.969734334581938,12.223607499999998,2.2924978128409466,3.311402640797965,31.358687499999995
-0.3302238597580626,21.804357142857143,2.3227862074424572,0.3227453511496904,27.81841071428572
-0.08331452862263533,32.63338339285714,1.6741305876754395,0.12448243302470195,27.75571875
0.9076777782814108,34.08579728174603,1.9141257218298542,0.7008362107248426,39.14644444444444
0.6030165506057693,33.73110228174603,1.821150387689809,0.6020792200277193,42.57625
-0.40273761654353685,36.13257906746033,1.6262838997001043,-0.19893360604628604,43.36607142857143
-0.03828311948535409,38.29364692460318,1.5970086253572555,-0.34961101215221074,38.62375
-0.4939829301157371,39.28475317460318,1.7047627535436123,-0.46213937301126495,32.71125
-1.5141250200398901,35.42671428571428,1.304248635362205,-0.7713836397436887,19.856250000000003
-1.9459225044635744,28.18503571428571,1.3661142338049954,-0.6740578374899552,6.36785714285714
-1.5538390212043394,20.67482142857143,1.0850183131557303,-0.5734695387722153,5.815000000000001
-0.22237698807917583,13.048821428571426,0.9269161296841519,-0.6428837212748558,0.4937499999999986
0.7618806692313196,5.07407142857143,1.0727926944807484,-0.6478810313368506,-7.162499999999998
0.08138753596635193,-0.0979285714285715,1.2394894023249765,-0.7709560437963505,-6.00375
-0.13373913416944547,-4.64,0.9251073541733408,-0.894471032395673,-16.3425
-0.8210128236998541,-11.2145625,0.17076125629324082,-0.4681667592687218,-27.0578125
-1.8954074886621564,-18.7433125,-0.6001477916708143,0.23586750396133752,-37.15
-0.6450655361400152,-27.9958125,-0.8527935581317376,-0.41042887895784347,-53.425
0.33323664772071304,-40.2313125,-1.0570188445428976,-1.3230757305159306,-67.18125
1.5050958756917887,-49.6628125,-1.1916579475261901,-1.1131669238673338,-63.5
0.9633516736479055,-54.41875,-1.4754564408758424,-0.8107418977461083,-50.837500000000006
-0.6009105480700793,-57.08,-1.5276941469447158,-0.6077929268235812,-50.45625
-0.04839401802146083,-58.4271875,-1.50189504306339,-0.294841244175229,-60.1609375
1.1442498525688893,-56.629151785714285,-1.5754970795502043,-0.49656935904961375,-58.19107142857142
1.460063625648893,-56.56440178571429,-1.583384833009109,-0.7340601639144453,-63.17625000000001
0.9686129163159297,-59.28215178571429,-1.4426110588120407,-0.31448684926774884,-64.42625000000001
-0.10002210464552318,-60.3551875,-1.1827018515531857,0.7444997911514162,-55.82142857142857
0.011800728770458575,-57.723,-1.2268111135882414,0.2184105970462859,-47.0
1.104423683365429,-57.56503571428571,-1.2105034200735596,-0.7231416776110079,-57.401250000000005
0.8753097532410035,-55.112285714285726,-0.9898945756181345,0.21068732898168782,-50.9125
0.9074716917953215,-51.46417857142857,-0.9517853170245967,0.16277144613860414,-46.18571428571428
2.2088173908577398,-53.05514285714285,-1.0020044911981414,-0.9320328494022543,-63.77625
2.2081476593525404,-55.18964285714286,-1.0612424356235894,-0.8476995493183964,-57.6725
1.1816153598407173,-53.60939285714286,-1.1130108957837521,-0.1704500801972106,-49.5
0.03022169396678281,-48.997142857142855,-1.0536641985234263,-0.40506594409860475,-27.85125
-0.5753202701784706,-46.55749999999999,-0.9523090695794605,-0.7397725916720934,-33.9875
0.5799982798494668,-40.671312500000006,-0.9872016678854231,-0.8554037320735769,-34.3453125
0.4736323717613074,-36.94645535714285,-1.0098087282990802,-1.0037216070614299,-39.04821428571428
-0.5014066237488795,-31.670680357142857,-0.7255365683450031,0.3327127149576011,-23.121125
-0.6715089233575583,-30.41396035714285,-0.7733555435891877,0.5422600898748662,-21.56765
-1.4898246028132183,-29.66257107142857,-0.4963773310085953,0.3166799929160451,-30.23055357142857
-2.341686342700311,-28.78557607142857,-0.16251497581292051,1.4789372770018676,-29.960337499999994
-1.2773365965765955,-19.916315714285712,-0.06462561035818688,1.3062723007355272,5.298087499999994
-0.3869352297505041,-12.815215714285715,-0.35318935820055264,0.1143971999842213,12.384375
0.2120014215496621,-6.583739285714286,-0.1863941398057343,-0.21193719843579487,9.589732142857144
1.0063268864055148,1.8948164285714284,-0.03258592580156595,0.43895761366623576,12.162225
0.6837330538487271,11.721121428571426,-0.23036811284161393,0.06313238287349635,19.171187499999995
0.3711272773560187,12.00018607142857,-0.29501086341070326,-0.778145944334562,6.693410714285719
-0.037632021132592945,10.69009996031746,-0.05673737854700477,-0.3040221707125684,5.833944444444441
-0.3416133567216901,12.46240353174603,0.22789355125242028,1.025236082036774,18.45125
0.030359422701726344,14.490672817460318,0.18810956963695943,0.7059375666765982,22.30357142857143
0.23643113044311725,14.243622817460317,0.42892740507848337,0.3237882051328491,17.9359375
-0.7014833151659613,12.354690674603177,0.38884642041186507,-0.027379609672433563,-2.751249999999999
-0.23878414793464317,9.567651785714286,0.44921859506052486,-0.786742482373131,-8.10125
1.0116421548397692,3.486151785714287,0.44268997336173715,-0.8047403701954187,-11.956249999999995
0.24069552368321015,-1.4365624999999986,0.5440694274146336,0.6852631081388607,-2.3099999999999987
-1.5456724664262915,-1.9999999999999996,0.6694585580340084,1.3685637358458411,15.11875
-2.4217016192164644,-0.3447499999999991,0.5546688657136817,0.35318633162176566,5.525000000000002
-1.7754128899864352,4.110812500000001,0.5453353191293393,0.9949138165389375,14.1765625
-0.6144824726408883,8.3388125,0.4719143451301517,0.9529892161649433,9.18375
-0.4569284281619217,10.2698125,0.4471267842007969,-0.2690854657715632,7.344999999999999
-0.9347906986076818,7.197,0.3476915156045191,-0.6882440571971387,-0.2453125000000007
-1.3049790176832445,2.5195,0.18370210193002354,-0.5460101862201149,-17.862499999999997
-1.2919576255708694,-3.0020625,0.23166917700553188,-0.3808478959517022,-13.43125
-0.8755815948744178,-5.6013125,0.6240481146798034,0.7921536614724397,-3.8125
-1.9678072342198056,-6.272187500000001,0.8456493994141058,1.886200669217254,3.9906249999999934
-1.5964692155014757,-4.953125000000002,0.42501142439351075,0.30957173867724963,6.349999999999994
-0.9167055155837819,0.7906249999999986,0.4314180356227967,-0.765854921627779,10.856250000000005
-1.1505936856023105,5.644687499999998,0.22493299099301065,-0.3791058164654648,10.839062499999995
-0.33742370846516034,10.496937499999996,0.3357186308062853,-0.3587513102568697,20.44874999999999
-1.0435553265437023,15.163562499999994,0.5424426053406055,0.3421000719214762,27.32374999999999
-1.227583477866016,20.116776785714283,0.5627355402312261,8.324280495353125e-05,31.11607142857143
-0.373569591305222,23.35802678571428,0.17688454742682522,-0.6237941093121112,27.0625
-1.1870351142236302,24.36521428571428,0.1755065975385644,-0.020666804003937254,15.875
-0.5939032316350813,21.720214285714285,0.05299624214285768,-0.08748706706633311,7.2237499999999955
-0.004297119448240276,18.347964285714284,0.003379447056229171,0.4029316825157666,10.4625
-0.21383966994658954,12.3445,-0.05030162541098842,0.6137887924800493,1.0987500000000026
0.19046534367384133,3.909999999999999,-0.07784222339652766,-0.5465473456676231,-15.110000000000005
-0.10278036190047293,-4.415000000000001,-0.06753562883835681,-0.7388639245637556,-25.75
-0.24375152923796758,-12.335375,-0.13941777783133433,-0.7498482438478435,-32.378125
0.3787199916630997,-21.923125,-0.22281783102888955,-0.9165185526837316,-37.47625
0.6165368965337993,-28.652874999999995,-0.2503850691986729,0.40221708742029405,-32.55
0.25139632376303056,-30.262437500000004,-0.6840420889587316,0.22998437131486762,-23.1578125
0.3746437048808086,-32.1991625,-0.6181071801948174,-1.0089712532835577,-35.433625
1.2056026176011037,-33.8495675,-0.5775199253878563,-0.3862310167171543,-40.63015
0.47014537142141666,-32.887928214285715,-0.4347630193747069,0.2688036401550749,-32.66805357142857
0.07629042148877278,-28.821759464285712,-0.2943749119742573,0.6546256421834287,-12.21915625
1.6194502545926441,-21.90726446428571,-0.0974226559563964,1.555047822818883,11.414662500000006
0.9031637520141468,-11.923421964285714,0.17411489126079874,1.6670262123783888,14.485587499999994
-0.15540359692069722,-1.0580169642857142,0.03140782203240137,-0.17340152724623506,13.696875
-0.04666511589922265,1.8455387499999996,-0.30837646042958283,-1.7522375268143306,-18.150275
0.6570559466289596,0.0861074999999985,0.16803346964098537,0.388781555679439,-21.016312500000005
1.6705772059661361,-7.983142857142859,-0.15191639785905556,0.9400746103392627,-28.93158928571428
0.9349064714986518,-17.791616607142856,-0.1335792338117895,-0.49939395229473676,-34.55678125
-0.20767155790953146,-20.53099160714286,-0.061814736154043176,-0.23905564875514387,0.0
0.49276891182020494,-21.88414771825397,-0.07053747103756733,-0.5124576138124146,-24.91605555555556
0.986794714353492,-23.128135218253966,-0.06341481382394157,-0.766887018930471,-27.23625
0.203902985295811,-21.479629861111118,0.01079269879006173,-0.6413818614280332,-20.6890625
-1.160308609244364,-22.18102361111111,-0.35093434545690155,-0.6403908621101156,-38.06375
-1.6428892163530522,-29.68877361111111,-0.2723989899508765,-0.7856253219706307,-37.53875
-0.4485625614027825,-32.2343125,-0.2933393862756995,-0.8011609781038965,-37.64375
-0.5755137140199591,-35.475991071428574,-0.3094792188582164,-0.5163689500397887,-43.44464285714286
-2.3944122934187835,-37.16267857142857,-0.42623017380984335,-0.20478544023543127,-29.1225
-2.357738624299001,-35.36367857142857,-0.7153609426283378,-0.8059083005274822,-29.06875
-0.10918010881472989,-33.02061607142857,-1.1321324650350495,-0.9682999531675417,-25.8234375
1.0466208275941193,-31.905116071428573,-1.3573177625629538,-0.6167178621034366,-32.06625
0.5045093562310277,-29.459687499999998,-1.2135299184579773,-0.4584584411787692,-31.2175
-0.3803527515516596,-29.909250000000004,-0.7855271236386538,0.30419456457721034,-31.3703125
-0.7687250262791447,-29.7005,-1.0740037117159196,0.8994097511826259,-28.025
-0.20420911030589603,-29.9458125,-0.9736759028539552,0.2676153592409669,-27.05
0.7763442343130269,-27.8188125,-1.141623431321961,-0.7446870764766329,-21.43125
0.2209983010340793,-28.3646875,-1.1183947600292028,-0.7666881857245488,-33.946875000000006
-0.657524555116757,-26.345625,-0.8482372732848739,0.5384085327821458,-21.27500000000001
0.8144188818849634,-21.931875,-0.8442234949355996,0.22699627150406776,-5.956249999999997
1.205318173928475,-16.504062500000003,-0.9470458647445905,-0.9838501386080679,0.0890624999999971
-0.21876241297603988,-17.068526785714287,-0.8927242894150982,-0.8027703763656971,-24.25357142857142
0.4487118762324521,-19.076901785714288,-0.9597985668486692,-0.8278021519028289,-43.98875000000001
1.272118891534817,-25.18215178571429,-0.7935136622922198,-0.4420748821990077,-51.80125000000001
-0.46603886230804165,-31.578401785714288,-0.605599842779278,0.7532062145098917,-37.9375
-0.6538232384755029,-36.52121428571429,-0.6602443148968522,0.2863816904988269,-24.625
0.1848715658426476,-39.33825,-0.540049415205231,-0.5524990707808165,-38.338750000000005
0.3318384896809449,-41.123000000000005,-0.415289073838123,-0.09208015428090206,-52.9125
-0.3029870404538992,-42.287392857142855,-0.398390426321872,-0.10675976537280533,-57.62321428571428
-1.2421586655767067,-48.11764285714285,-0.4072048953750145,-0.4287430628451429,-67.08875
-1.5466819712874953,-52.77714285714286,-0.1062328527635934,1.3450489362985596,-47.9225
-0.7223037181531277,-48.82251785714286,-0.2804973096203537,1.358829084697864,-18.565625
-0.005594081028029608,-37.19776785714286,0.020367134454540182,0.7373622331569708,5.21125
-0.3762676666527112,-20.783125,0.18378496485997045,0.9338819026560393,24.45
-0.10276971045523296,-1.1844375,0.06979064957737999,-0.5861008850945131,30.9046875
-0.7719034213039629,13.865419642857145,0.578876467833327,1.93869755098368,27.32678571428572
-1.1440570456097523,26.429319642857145,0.7963070596027437,2.818765729251227,44.253875
-0.9122555324737558,32.16103964285715,0.9237081395147189,0.2544529822602897,33.86985
-0.13552148098034092,29.87720839285715,0.74002424458257,-0.9994780697852212,13.03084375
0.6778149369764308,22.904203392857145,1.040263873841197,-0.40288423654681943,-3.9603374999999934
0.5266115814825081,14.885963750000002,0.8340110857283288,-0.11104791104922938,-12.764412500000006
-0.41369966208821846,2.79956375,0.45337470716315137,-1.353385039467857,-16.178125
-2.1264340486046884,-8.706459821428572,0.5249827941779951,-0.8251253399461311,-23.660267857142856
-2.093301692879308,-19.06768357142857,0.5355686841214586,-0.27033280225031975,-38.775275
-0.7477225982111129,-26.991378571428573,0.41131110160483414,-0.5027620768814075,-43.578812500000005
-0.4001680594230684,-35.57485232142857,0.4382627608077905,-0.46187455012645173,-55.68178125
-1.2068752571456554,-42.38493843253968,0.511337177062095,-0.06954937598133268,-50.22855555555556
-1.3944597472836053,-47.52513486111111,-0.06214224983195157,-0.4430814755440613,-49.36125
-1.0698790686667938,-49.359365575396815,-0.0497847890552358,-0.6582674733876797,-47.94642857142857
-1.365002030174779,-49.23141557539682,-0.3864392430532845,-0.43641583450734633,-42.9390625
-0.027964194684155164,-47.720309325396826,-0.21945457791922876,0.31741765920450093,-48.12625
0.06517065871826754,-46.84484821428571,-0.14714723872530555,0.2761440541410309,-45.85125
-0.7093111108555519,-46.53652678571429,-0.7560204832082377,0.028927881915026328,-47.81964285714286
-0.26985539539512204,-41.74674107142857,-0.6218755722290094,1.1259294934925048,-23.9975
-1.033988403687444,-36.92267857142857,-0.6914340296757289,0.48498593901050396,-18.81875
-1.4964115871484556,-31.96742857142857,-0.5334978819381736,-0.6924252900011739,-23.35
-1.4693893653169845,-26.286866071428573,-0.7332439590076084,-0.5621313987157953,-17.4484375
-0.48242348463964063,-21.1236875,-0.6103896904938088,-0.39397082446622084,-22.00375
0.1768524268402439,-17.1551875,-0.4856200965174473,-0.4750987348992197,-4.155000000000001
-0.4010745059684579,-12.0589375,-0.4960093377722281,-0.43022173378204853,6.662500000000001
0.2850796660613328,-2.6239375,-0.6116371152366954,-0.7321564864368301,23.825000000000003
0.3219993737602456,7.592000000000001,-0.5732735531025356,-0.7692352031627524,33.63125
-0.3820956606654432,16.30525,-0.6549465811939921,-0.6125549477506891,21.5625
0.4321951853165022,19.334375,-0.764864623060431,-0.7719205223261364,10.990624999999994
0.834773756527653,21.771875,-0.802437319891158,-0.9886890314239701,18.849999999999994
-0.4378639903834192,19.828125,-0.8530067220829655,-0.9701510807025421,14.106250000000005
-1.2915488842149871,12.163660714285715,-0.8931124415419679,-0.7495717780351149,-4.691071428571419
-0.10309193686112046,1.3159107142857125,-1.2149954138574288,-0.9773468978279114,-32.67625000000001
1.2036217934329378,-9.504964285714289,-1.157710247757425,-0.6656693506484556,-43.11375000000001
1.1786556403862225,-24.26425,-1.2346941454373552,-0.021454898927345107,-54.94642857142857
0.5959642983956649,-37.6955,-1.3775882313689245,0.3432075861838088,-53.05
0.9558244266871735,-47.23228571428572,-1.4448455895105146,-0.26833318098060555,-52.375
1.5705481368572343,-51.13978571428572,-1.3041009657986602,-0.4362097823422581,-52.213750000000005
0.3436080102731463,-45.029178571428574,-1.0942541492947464,0.6733741317708181,-12.560714285714289
-1.2879170975658718,-34.95764285714286,-0.9298491303794834,0.947864743040107,-4.588749999999997
-1.558861652468782,-21.58214285714286,-0.6754651945395324,1.0176316124188602,13.827499999999995
-1.51777387744672,-6.569642857142858,-0.6380895867631228,0.6041794350046251,22.6875
-0.6008436113480601,6.734982142857144,-0.6484886693646242,-0.6274204099598575,14.309375
0.2947832988914294,7.926875,-0.21665559185769423,0.7395598709602534,-6.60125
0.4794770197054028,9.072125,0.11722477421078972,2.128734767438457,1.1374999999999993
0.9629706786071405,6.159482142857144,0.18978654096084482,0.7060475765900937,-0.735714285714284
0.6833379409977448,4.910257142857143,0.3187606242953285,-0.25582098512034956,16.441375
0.5112865839630651,7.334852142857143,0.3191540058230915,-0.5241083363820658,26.43235
0.9559206876408781,12.308991428571428,0.3978055428219546,-0.48409569127662166,18.269446428571428
1.292370838044127,19.437660178571427,0.2861532771683631,-1.100597020856938,36.78084375
0.4090546994784537,24.505235535714288,0.023110210502105783,-2.0135282177231257,24.60216250000001
0.19810201003598724,23.814078035714285,-0.09526949460683391,-1.413335575240741,12.985587499999994
1.2655273212764075,21.83305446428572,-0.19292177904745095,-0.444665001749495,16.527232142857144
1.34006168873015,16.964110178571428,-0.33726640505715844,-1.1414834659841318,-6.075274999999998
1.544835989906306,11.054678928571429,-0.26020015033951105,-0.6649883854122149,7.233687499999995
1.7665875539736873,9.535428571428572,-0.47195431239683794,0.2227128873885162,17.00591071428572
1.1062407794096092,10.861954821428572,-0.6107369060219507,-0.29383092768621805,19.61821875
1.082024802954533,12.453297281746032,-0.8612307537892221,-0.3605035504301182,24.483944444444447
1.9799600733363898,17.166102281746028,-0.9884129024681932,-0.7317638556033687,17.488749999999996
2.6214113652983313,20.71905228174603,-0.8893834625764743,-0.7310969102852566,24.9984375
1.8299350125746006,19.81762013888889,-1.1333096640935274,0.21526942808335023,12.49875
0.9642302953496854,17.858726388888886,-1.3975551644622626,0.3112937878318967,9.823749999999997
1.3864535959138966,13.2431875,-1.347844503291031,-0.07153805619100481,1.40625
2.02220755206073,7.544008928571428,-1.356820770553815,-0.1108407155790018,-11.00714285714286
2.34083287321839,0.8698214285714279,-1.3316458667234805,-0.4604544909265486,-8.372499999999999
2.415905531077328,-4.771178571428573,-1.3814289909500919,-0.5804497624724695,-15.70625
1.9522818773259067,-8.613116071428573,-1.2067593120175808,-0.6606808386710857,-9.3859375
-0.11166230894989199,-11.762616071428573,-0.4635029495207079,1.2797455386434766,-14.34125
-1.0786047180577114,-12.5971875,-0.37039849077499937,1.5942419417454214,-15.18
0.4985878562351433,-14.03425,-0.515227445802228,-0.6296511019134857,-15.5578125
2.356834828492848,-13.2255,-0.35757783409942867,-1.0967365191717209,-11.662499999999998
3.1362526827334105,-12.8758125,-0.6702588203979343,-1.223257395179921,-7.637499999999996
1.598954299897972,-11.4938125,-0.4768335915633675,-0.21901787782235485,-7.431249999999999
1.0048321612557747,-12.1646875,-0.5743686706924899,0.036031618462554996,-18.53437500000001
1.2453000350481835,-11.010625,-0.6461460253895106,-0.97456422088634,-9.787500000000009
0.6803309784077988,-11.906875000000005,-0.3693221344025705,-0.015992122165277154,-16.143749999999997
-0.028390999293804942,-8.696562500000002,0.009891082083964026,1.6038315518901776,8.4140625
-0.16761543537800422,-2.3435267857142863,0.08285824347777769,1.844142936330899,24.333928571428583
0.5400335176544673,6.035598214285713,0.044509888095569404,0.440012013865271,23.361249999999984
-0.2231555950548989,9.955348214285712,-0.04630002442729782,-0.5401561890551095,9.811249999999989
-0.8237152691375129,11.56409821428571,-0.013958699783122334,-0.3226257859363178,-8.100000000000001
-0.3461891156956353,6.036285714285711,-0.04453063524738832,-0.44823295956424614,-19.225
0.8678278588297118,-3.675750000000007,-0.03203582461756565,-0.6232942228784619,-24.226250000000004
1.3002541829194394,-16.100500000000004,-0.030598678212808178,-0.592069050075378,-38.7625
-0.011999423992099167,-26.03739285714285,-0.3476255611739136,0.13295408109360615,-39.87321428571428
-0.4691585902565312,-31.00014285714285,-0.4961185553486652,-0.09987726401434043,-32.91375
-0.9587079905588846,-31.65714285714285,-0.21796679621213738,-0.1740012638584759,-22.510000000000005
-0.6696540816326437,-27.220017857142857,-0.14948262726199266,0.14789285087905463,-2.0406250000000004
-0.17233246337787103,-20.005267857142854,-0.011223700333044675,-0.4757840024526317,-2.68875
0.21288484743762856,-15.250625000000005,-0.2704841809611085,-0.6390464731165475,-16.1
0.40741498373817675,-11.2769375,-0.09870981661352811,-0.26348050676403195,-13.0453125
-0.43511935810067104,-9.062080357142856,0.046842875541724026,0.17280729094512276,-11.435714285714283
0.008923777531116261,-12.630680357142856,-0.20453704919673907,-0.36966948489024215,-19.883625
-0.15140871096290082,-18.53146035714285,-0.6137312522166202,-0.7464476877709909,-32.19265
-1.0751252724809868,-24.79779160714286,-0.8531965751443923,-0.4831395594756311,-47.43165625
-0.6053749103933981,-32.97079660714286,-0.8326697094127808,-0.3370194357096675,-53.9103375
0.0377520909145596,-42.239036250000005,-0.9390688327087813,-0.8390498856837252,-57.77691250000001
-0.9246772874250333,-48.23543625,-1.1169727704063253,-1.3393123882388418,-49.865625
-0.703577086923779,-39.39145982142857,-0.41558648516604774,1.408708168385815,12.027232142857144
0.3264228379439291,-25.91518357142857,-0.6366008284816909,1.065383721786137,19.949724999999997
0.3528256743493354,-13.176378571428575,-0.6381630491302078,-1.403622456908505,9.783687499999992
0.29649002515083445,-3.144852321428574,-0.7892752291936386,-0.40546699054292973,-7.61928125
