date,y,x,year,week,cyclostationary_mean_HS,cyclostationary_mean_HS_1w,cyclostationary_mean_HS_4w,cyclostationary_mean_HS_8w,cyclostationary_mean_HS_12w,cyclostationary_mean_HS_16w,cyclostationary_mean_HS_24w,cyclostationary_mean_HS_46w
2003-06-12,46.5,8.75,2003,24,-0.0036898453,-0.007040814649999999,-0.03533168126,-0.031940531333333334,-0.020011460584615386,-0.0030988996823529424,0.039520875575999995,0.022740915219361703
2003-06-12,46.5,9.0,2003,24,-0.0011171235,-0.0014037735,-0.02357568386,-0.015541333033333335,0.001899187669230766,0.021513701158823534,0.058074977988,0.03069885875180851
2003-06-12,46.25,8.0,2003,24,-0.001492646,-0.004354675,-0.051424894,-0.07184230255555556,-0.04832678669230769,-0.020263116352941174,0.03316390048000001,0.019735984787478726
2003-06-12,46.25,8.25,2003,24,-0.0010845131,-0.00182260605,-0.03147948161999999,-0.07940214090000002,-0.06086602950000001,-0.032304721088235296,0.02270551486,0.011842869295914892
2003-06-12,46.25,8.5,2003,24,-0.0004206101,-0.00087792475,-0.013481567299999997,-0.03829079738888888,-0.021506057499999995,0.011388765147058822,0.03329952866,0.016857583551057445
2003-06-12,46.25,8.75,2003,24,-0.00036390623,-0.000725177915,-0.0031446582259999994,-0.012003070681111111,-0.00012128624076923096,0.03220094228647059,0.036093087994799995,0.018309295769355315
2003-06-12,46.25,9.0,2003,24,-8.469158e-05,-0.00010642674,-0.001804633982,-0.004083878192222222,0.0021041753669230755,0.02984010175117647,0.0344886350708,0.017422918735474465
2003-06-12,46.0,8.0,2003,24,-0.008028931,0.0044893295,0.005067389,-0.0029807593888888893,0.006495024884615384,0.02583573126470588,0.05519033746000001,0.03241558779574469
2003-06-12,46.0,8.25,2003,24,-0.00043067668,-0.00028380619,-0.005974951086,-0.028147171603333337,-0.006052317417692311,0.02817062315117647,0.0398129403828,0.01963526358664894
2003-06-12,46.0,8.5,2003,24,-0.00010855993,-0.000126401585,-0.005742191134,-0.01744493085222222,-0.01039890535923077,0.00039085178411764663,0.0107654846932,0.005308011942231914
2003-06-20,46.5,8.5,2003,25,-0.004725953,-0.0059148238,-0.02657016392,-0.03641895728888889,-0.03661334946153845,-0.027505387941176473,0.017341979800000004,0.01593512951702128
2003-06-20,46.5,8.75,2003,25,-0.001232793,-0.00246131915,-0.020934031859999997,-0.026282340777777777,-0.02223292950769231,-0.009464304564705884,0.034580620096,0.02270613447468085
2003-06-20,46.5,9.0,2003,25,-0.0002085964,-0.00066285995,-0.007306878139999999,-0.012388359299999999,-0.002830973592307692,0.013698770194117648,0.054420699332,0.030725187432659572
2003-06-20,46.25,8.0,2003,25,-0.0008438031,-0.00116822455,-0.019090214619999997,-0.06396379178888888,-0.04980824946923076,-0.027788428299999998,0.028119219156000002,0.019367974955563833
2003-06-20,46.25,8.25,2003,25,-0.0009697974,-0.00102715525,-0.007940999099999999,-0.0657921883888889,-0.061204689338461536,-0.039436629170588246,0.017992446964,0.011765998198042554
2003-06-20,46.25,8.5,2003,25,-0.00017564495,-0.000298127525,-0.004222181090000001,-0.029064811827777776,-0.02617890157307692,0.0022487030911764704,0.032104847262000004,0.0168574577044617
2003-06-20,46.25,8.75,2003,25,-0.00015052159,-0.00025721391,-0.0020525579439999997,-0.006866478635555556,-0.006458100593846155,0.022893292781176466,0.036806714531200005,0.018304411062674462
2003-06-20,46.25,9.0,2003,25,-3.7252903e-05,-6.09722415e-05,-0.0005729490826,-0.0021535871814444447,-0.0033400202410000007,0.021876826286294115,0.03520198627467999,0.017424459832517017
2003-06-20,46.0,8.0,2003,25,-0.0123505,-0.0101897155,0.004468842000000001,3.597727777777794e-05,0.0015541654230769235,0.017360624794117645,0.05138714926000001,0.03031736354042553
2003-06-20,46.0,8.25,2003,25,-2.9246012e-05,-0.000229961346,-0.0013048796884,-0.018937013382444447,-0.013094974034,0.01875652573870588,0.03946331374232,0.019637554856606385
2003-06-20,46.0,8.5,2003,25,-2.0086765e-05,-6.43233475e-05,-0.001225604087,-0.013639644492777776,-0.011765600341153846,-0.0024573684373529418,0.010046265222600001,0.005310653569359572
2003-06-28,46.5,8.5,2003,26,-0.0005335266,-0.0026297397999999997,-0.012507575239999999,-0.031536695133333334,-0.03659040209230769,-0.027569096858823527,0.011789115936,0.015727227568085107
2003-06-28,46.5,8.75,2003,26,-0.00027708572,-0.00075493936,-0.008921362204000001,-0.024310203413333332,-0.024131221563076923,-0.011383399607058822,0.029248505467199995,0.022664801959361696
2003-06-28,46.5,9.0,2003,26,-0.00017389384,-0.00019124512,-0.0015691837080000002,-0.014373691948888887,-0.006989559656923076,0.009391572321176472,0.0497010815784,0.030725925785
2003-06-28,46.25,8.0,2003,26,-0.0001541051,-0.0004989541000000001,-0.00604948164,-0.05851440202222222,-0.051497084938461536,-0.031073106835294118,0.022784082151999997,0.01929698863003192
2003-06-28,46.25,8.25,2003,26,-9.949641e-05,-0.000534646905,-0.001651522382,-0.05133503576777778,-0.061347645454615386,-0.04323341072411765,0.013268540307600002,0.01172632588931915
2003-06-28,46.25,8.5,2003,26,-3.2663345e-05,-0.0001041541475,-0.001165227559,-0.021775608310555555,-0.02916422775346154,-0.005672492987941177,0.0317051808482,0.016853796246057446
2003-06-28,46.25,8.75,2003,26,-2.434037e-05,-8.743098000000001e-05,-0.0009356248779999998,-0.004281041787777777,-0.010248925545384615,0.013506033347647061,0.0385255867564,0.01830039214927021
2003-06-28,46.25,9.0,2003,26,-1.3167208e-05,-2.52100555e-05,-0.0001328630642,-0.0013696406490000003,-0.006176154949307693,0.01358401645052941,0.03636700250636,0.017424972294112762
2003-06-28,46.0,8.0,2003,26,-0.0023269763,-0.00733873815,0.0031582171400000004,0.0007888274666666665,-0.001631213061538462,0.012851754423529411,0.047573930208000006,0.02777205851276596
2003-06-28,46.0,8.25,2003,26,-7.9328365e-06,-1.858942425e-05,-0.00023641785569999998,-0.014189041253166668,-0.0164602319445,0.009808357336558821,0.04028624534886,0.019638008328425535
2003-06-28,46.0,8.5,2003,26,-5.191023e-06,-1.2638894e-05,-0.0001597032316,-0.010506803495333332,-0.012447219419846155,-0.0047544497916470595,0.00951084466168,0.005310970500040425
2003-07-06,46.5,8.5,2003,27,4.9842725e-05,-0.00024184193749999999,-0.005954971695,-0.02841881771944444,-0.03483993880576922,-0.028076211522058823,0.006604035245000001,0.01573903602606383
2003-07-06,46.5,8.75,2003,27,-6.144577e-05,-0.000169265745,-0.003130590758,-0.02361755531,-0.024493482037692308,-0.013440881417058825,0.0240465000364,0.022669390043404253
2003-07-06,46.5,9.0,2003,27,0.0,-8.694692e-05,-0.0006380074480000001,-0.015755057726666667,-0.010308397887692309,0.005303669968235294,0.0447601963784,0.03072962565393617
2003-07-06,46.25,8.0,2003,27,6.662475e-06,-7.37213125e-05,-0.0019401191449999998,-0.04638677730277777,-0.05251909928653845,-0.03455959980735294,0.017112773451,0.019300409216734045
2003-07-06,46.25,8.25,2003,27,2.7550592e-05,-3.5972909e-05,-0.0009373910636000001,-0.03558454125755556,-0.06028902010138461,-0.044963829218705884,0.00770898073128,0.011728879371276599
2003-07-06,46.25,8.5,2003,27,-6.67572e-06,-1.96695325e-05,-0.000394166703,-0.014751200057222223,-0.030641092193461544,-0.010803853324411763,0.0305816207794,0.016854349174248932
2003-07-06,46.25,8.75,2003,27,-6.67572e-06,-1.5508045e-05,-0.00032637870199999996,-0.002747824867777778,-0.011878234523846152,0.0071220577170588205,0.0397008929276,0.018300767992887233
