date,y,x,year,week,cyclostationary_mean_HS,cyclostationary_mean_HS_1w,cyclostationary_mean_HS_4w,cyclostationary_mean_HS_8w,cyclostationary_mean_HS_12w,cyclostationary_mean_HS_16w,cyclostationary_mean_HS_24w,cyclostationary_mean_HS_46w
2008-02-02,45.5,7.25,2008,5,0.050566435,0.0708848975,0.0204814222,-0.001751764888888889,-0.013555969830769234,-0.010710098982352942,-0.007311933530228,-0.05588044654052554
2008-02-02,45.5,7.75,2008,5,0.01698374,0.0279661565,0.01054846864,0.0050784154777777785,0.00023986165615384614,0.0002021923694117648,0.000128286240332,-0.017465116579504253
2008-02-10,45.75,7.0,2008,6,0.10392174,0.100585185,0.0861617212,0.06169995522222222,0.03369667738461538,0.02498073412352941,0.0168687253584,-0.027863952710514246
2008-02-10,45.75,7.25,2008,6,0.07872887,0.07890082000000001,0.0663376862,0.04290695866666667,0.019621772000000003,0.01438482785882353,0.0096866260112,-0.03989824217440425
2008-02-10,45.75,7.5,2008,6,0.04338403,0.045263982999999994,0.032354604599999996,0.010303585522222223,-0.0057328581769230755,-0.005245672629411765,-0.00365779460288,-0.04647780966976596
2008-02-10,45.75,7.75,2008,6,0.0355594,0.0362690235,0.030561023399999998,0.013072213088888888,-0.00358735663076923,-0.0034657387000000006,-0.00240208961004,-0.04099781775312766
2008-02-10,45.5,7.25,2008,6,0.047272727,0.048919581000000004,0.0356233384,0.007855570000000001,-0.009611658384615387,-0.007847337852941175,-0.005417043293428001,-0.05175863468946171
2008-02-10,45.5,7.75,2008,6,0.018092372,0.017538056,0.01475157744,0.007733627777777776,0.0016620543076923074,0.0012732458776470589,0.000853327968612,-0.015739019643334042
2008-02-18,45.75,7.0,2008,8,0.13321026,0.118566,0.10700985599999999,0.07952360122222223,0.04535606646153846,0.032636332005882354,0.022197135758400002,-0.021699658455195104
2008-02-18,45.75,7.25,2008,8,0.11485572,0.096792295,0.0873716048,0.059320081777777776,0.02994778253846154,0.020984881735294118,0.0142808548112,-0.033784035791425526
