cyclostationary_mean_tg_1w_1,cyclostationary_mean_rr_4w_2,cyclostationary_mean_HS_8w_1,cyclostationary_mean_rr_24w_0,cyclostationary_mean_tg_1w_0
-1.8958245263780982,-1.5687218415143633,-0.6742501168261319,-0.7519502595752182,-1.7609376907302023
-1.835450741376874,-1.3504407269321617,-0.8191021723532015,-0.8421047981309843,-1.702600699720312
-0.9026881070745951,-1.4982406979152847,-0.9759321861816019,-0.9711751409355069,-1.1950949438201477
-0.3831860390950367,-1.2194384576030421,-1.1250808475258078,-1.0780621020945425,-0.9200718187845707
-0.41499426751344365,-1.0037154979144127,-1.2008026422006095,-1.0652314326921808,-0.7348280425675837
0.5840755198998814,-0.5396113786239722,-1.3262047581659004,-1.207668242241857,0.5967925052004
1.4140997495507346,-0.16314909464310928,-1.485596536170028,-1.0274367586014066,1.4701881973304731
1.291592088649092,0.45908196483580194,-1.542687517551192,-0.7271425066645423,1.4109228354585561
1.1877782763576938,0.9292756168398907,-1.392513705914648,-0.6709964952582188,1.246807147798151
0.5175030935318514,1.2943607046788153,-1.2167794965897953,-0.5644238223925825,0.5901326661024122
0.9857709358768455,1.5904129744775493,-1.0555510977857678,-0.4281091842773848,1.0450672218807031
1.3390505318459063,1.3168719953816006,-0.8536619891288166,-0.5154903196632508,1.245458584671661
0.5955193102118159,0.7815879533533319,-0.6332959793436399,-0.5186712947823269,0.6234470103666111
0.04149199006067464,0.5594057332489263,-0.456732400168944,-0.4897158459411515,0.0829735800600199
-0.8740730519047486,0.46004169443479886,-0.20476808327441048,-0.569028831991189,-0.8264180979383603
-1.3102315696781508,-0.15124492513605423,0.12305509977569727,-0.5926263770330145,-1.310195592602459
-0.40045136425745714,-0.9346964111348226,0.34380439653941497,-0.8989625360785712,-0.3372518344116682
-0.9737379984869686,0.2463576543094487,0.3983460983887636,-0.3261224973627477,-0.7733773877375999
-1.4399317148722202,1.457669471302441,0.5620344279607847,-0.1408131760248275,-1.322522530083191
-0.1661708456194872,1.7142999710132627,0.6676660365774869,0.29802139777458475,-0.2364333400272504
-0.18555952530473085,1.6569502450458162,0.7175311712433298,0.3087897054889055,-0.24728452586754185
-0.7344010502864569,3.2100533139704712,0.7108467641640943,0.768586116396569,-0.668049715411204
-0.3075299556102322,1.7769653195515576,0.6801632280234656,0.7103420981053805,-0.38422185459928687
0.8588351789412424,0.5305305543079438,0.6170708998123475,0.9283532496154422,0.7917142472579703
0.2636722987638206,0.14610088389856085,0.48264033849480426,1.0293307094184547,0.41203538852008303
-1.0459164701179346,0.6534507684735106,0.41322056622444775,1.2423663796907747,-0.9116671410184859
-1.0381682723799996,0.2670973943280757,0.34094388408041204,1.523849668460199,-1.050290803207676
-0.8149394180356919,0.4906398133160653,0.16142249969811928,1.5445198269746707,-0.7980544285331143
-0.542377345603031,0.9717544375655742,0.04658686181340102,1.68828408607383,-0.5735172790541048
-1.3829526771688094,1.8438149589254644,-0.03226037039472433,2.051138083416309,-1.343185583189847
-1.0895749443923783,1.491716354454727,-0.04902523260773316,1.946565235651991,-1.0714397502128095
-0.4415887068080597,1.6008154976223499,-0.05194280945783707,1.8846650514725998,-0.547637989085529
-0.7165572437678399,2.335010705643788,-0.05179825562720718,1.8239625700398645,-0.7345758778663003
-0.8468446901348006,2.267724509541874,-0.05229901847950242,1.9276693183059548,-0.8856583200648326
-0.5783217088174591,1.091311485726274,-0.05267417135254339,1.7554701196007136,-0.5588015441117922
-0.9745018773892469,1.3868775284718622,-0.05086170099680811,1.7090559011627464,-0.8496013049875718
-1.2861125431559859,0.6247242286789946,-0.053982508613479044,1.6963809077754755,-1.228908310867183
-0.30514499442069176,0.52107711266419,-0.05066338031039143,1.8990680594385068,-0.4556304230860234
0.2955139590280329,0.49623909950557477,-0.0622822445567001,2.020792807072909,0.04539467497701646
0.34226213886245843,0.572001173346577,-0.0749483112788813,1.753298354808563,0.16707706743447714
-0.10153253238539571,0.02357268704896769,-0.11520880540076495,1.625874113317035,-0.1958417649230354
-0.5061684475675171,1.4875891177397496,-0.16321195783114106,2.333367519730828,-0.43704712608278007
0.12844563233423675,1.9622720980912685,-0.12329332723565803,2.349129850322517,0.219339809132236
1.301383722587955,2.2677363213920283,-0.017052112021395963,2.409186616726793,1.412868669076856
1.0750541174796737,2.2437013854934773,0.08781651753414581,2.2424983864064636,1.4628678572272353
0.22031600790034722,2.521478970542307,0.20580400589416964,2.2134516664822916,0.6537501405504188
0.7503937954599472,1.2423222913200669,0.3905760057165344,1.8819599978672479,1.1571098741408532
1.7061887715879251,0.82294552917472,0.615228330462612,2.1620574517633013,2.0871182035470155
0.9073186648506553,0.2041228926711852,0.8512709964097713,2.1476552398331883,0.9067254082662937
-0.32410381917326603,0.1123113191407871,1.1081488655465315,2.0701435985950996,-0.28307753808988534
0.03649847570616034,0.4068459059114739,1.3810359245352672,2.027803178381269,0.21214764111579448
-0.3667809780195315,0.7257050756652335,1.5654672112671986,1.800980467886158,-0.26140696890151627
-1.381047626375324,0.09847866742455913,1.6081150242204956,1.7871346995318091,-1.1141725421150377
-1.7467695695103231,-0.017382312174897364,1.685942097591353,1.6771685973570558,-1.478842270894813
-1.282288362061917,0.055879901293002604,1.7191036583439752,1.2448484810746694,-1.3110188225674193
0.05964103596861435,-0.16126788150131074,1.630497640523486,1.299167334204802,-0.15808833711985187
0.777353311889845,-0.7393320014388994,1.464077652761992,1.0368959081479263,0.7457383284534739
0.12883646667590587,-0.8896487355059146,1.330112339307515,0.8039206282248714,0.14659613081913905
0.17018595407619944,-0.9645482518433246,1.188967947999579,0.6354600431576939,-0.07753115925741381
-0.34655541810193363,-0.985285946988431,0.9884003127539214,0.6414215190294321,-0.4042713490197401
-1.4518582120718289,-0.8728581114701043,0.8622589886510132,0.5545197765727244,-1.2956831516573943
-0.3040583515653797,-0.8651774464328676,0.7673655822706611,0.49002334150061777,-0.32804433619073453
0.49184283394575135,-0.8335807664230692,0.5989036592170277,0.2111274596048791,0.48789991536969074
1.4017114776929744,-1.2039333818690499,0.382754625340855,-0.10502771885333854,1.40139324559558
0.958616533307157,-1.380155431679488,0.22251786832846218,-0.1144122742072164,1.037238217997348
-0.24872221297214944,-1.6174499489479581,0.14248296159414744,0.035064958803793025,-0.14354808022384596
0.6151990034547945,-1.5870626465959916,0.047840626337478744,-0.46935916755486795,0.5828285288413654
1.9582458939621201,-1.669819025021626,-0.02871315666936542,-1.1266837775924803,1.8029295042535156
2.317374152851668,-1.118354038941917,-0.053446113375011005,-1.621463057861592,2.2817475832757763
1.9476915403249397,-0.8893383387583043,-0.15129885211313118,-1.604041792775175,1.9646803078429138
0.6677292235384226,-0.6940140672880417,-0.20481174741628,-1.531855708981651,0.615606524438806
0.4318725638922631,-0.923012468124289,-0.22085799764478198,-1.6820963899105348,0.369918631188191
1.4416236162584692,-0.6951699144360698,-0.15273720526458257,-1.8651548429359572,1.3968658599917296
0.9658844899651555,-0.5925797345988665,-0.09198555855715358,-1.7567073299373646,1.1301187459096864
1.0383719009503083,-0.6191951588487217,-0.060250240443372044,-1.789399439509249,1.1547530260579966
2.5368374318475,-0.8359974875077743,-0.056641785434938176,-1.9246655207642913,2.3311045708548415
2.2819416841874003,-0.24822389729303898,-0.05571451652087153,-1.9432938501023873,2.1414890780536777
1.1690380686277548,-0.2153050441705691,-0.05535596392568809,-1.9130490981951305,1.2842663109000692
0.25569980043712726,-0.6242074629807076,-0.05571181841207267,-1.9911324324820037,0.36920116285787985
-0.34834105848242203,-0.11104442986806282,-0.05540929205171682,-1.8171259280923306,-0.23649029956846077
0.7750929856816837,0.06635425563306871,-0.057800903085731735,-1.7936582908744325,0.8494391545654226
0.6577096565388917,-0.3225306230383793,-0.06461952070412336,-1.7996635236210565,0.6449200328808153
-0.351107927165042,0.007868211543955258,-0.05957400326189298,-1.702192759351211,-0.290085334521931
-0.43910669557278936,0.18815367326737215,-0.06029662769836852,-1.6848547299563572,-0.23199180667147648
-1.3146617095669648,0.1486519714360546,-0.05749102259957416,-1.5162847661049736,-1.2111183459809374
-2.3893726347226534,-0.022296810267376205,-0.018189186617113936,-1.5062860307668813,-2.4199491146688774
-1.4054140237592603,0.03533850506681488,0.07546537810476195,-1.386280488086936,-1.4313464720036322
-0.15356731379238972,-0.4444570985196229,0.18170917566344114,-1.3534647124673058,-0.004164292358226177
0.7808664623922916,-0.3416168390917139,0.3254257529195214,-0.9606282987726629,1.038341818491202
1.1335878884384212,-0.07158334761023841,0.5340903514178765,-0.44059100762323844,1.3215649674046182
0.5892754506927764,-0.08777843017631053,0.7685589822841794,-0.42561170671765886,0.7448160219661419
0.5361951695743105,-0.1716747234696003,0.9462989090940307,-0.48605402755936006,0.6546748856308464
0.11269186347346782,0.06161358233482206,1.1490062539871904,-0.28817614634860433,0.21061006341118482
-0.5425005532562508,-0.060446393899785504,1.3738996977518345,-0.18726986439483376,-0.30363577295334426
0.17433848796898385,0.4742873716060848,1.5529879095935706,-0.004377976106368933,0.38476191895263806
0.6831205283082822,1.1499618163026968,1.7293542725250561,0.07521532372827364,0.8037061190138811
-0.3423471279741297,1.32557786160473,1.8646721326411795,0.17694274839057006,-0.14386325466013827
0.052275337051562426,1.1171847786824778,1.961675860355779,0.1357672229150867,0.06129528520888258
1.301904279917016,1.0670943688831793,1.9549063251408598,-0.015179976470715138,1.1206730533336438
0.6506009882404084,0.2624801350371201,1.9455354154331006,0.22305041779553456,0.4396278809563005
-1.502426464549698,-0.3635346771262743,2.0135795888633745,0.2740778848977821,-1.6536387882034467
-2.247883359341609,-0.4130499770583534,2.059494160853058,0.21731285877671572,-2.2926094934795134
-1.4035473832998808,-0.4513142532302194,2.1885242177976094,0.21637266157892318,-1.3363718815434718
-0.42436203782091253,-0.47069914705318217,2.2599111961099965,0.2692949100595808,-0.3476365496500283
-0.2327092926140833,-0.8560234424733404,2.256558269152051,0.10371850148548836,-0.28416851061739534
-0.7279141315060891,-0.6029470253217439,2.2065795573947815,0.17357493243225577,-0.8244735166801342
-1.1684321003765934,-0.501936142946954,2.1909711355904866,0.2721846396857594,-1.2059182808538347
-1.0503895382250887,-0.9039198112664457,2.1775638937373127,0.057261035091061965,-0.9990541614732054
-0.845872788170872,-0.6950505281626471,2.140904467460005,0.31316424848358104,-0.8171631175158807
-1.823025678631118,-0.6089190040532025,2.178850576004785,0.3646310815547544,-1.8489502866508738
-0.8843597360667576,-1.1198596112164108,2.1855345652040006,0.21460358989358863,-0.9269474161471775
-0.17246976192745714,-1.5579280165744822,1.9413558638651425,0.10312630621536774,-0.13061240537286947
-0.6690761130306164,-1.267010509900717,1.6528212843772583,0.090927813549856,-0.5074331560646572
0.05761302407493897,-1.5999626113268395,1.3857947310866603,-0.16512373671672645,-0.0010271041243108717
-0.6611635973273742,-1.675110652494001,1.1946584802893145,-0.5501631387682265,-0.7672863279711564
-0.9503513076285506,-1.2821335566406231,0.9692619784148869,-0.5085999536325204,-0.9325528854786665
-0.08304598058509717,-0.9628903247269279,0.7830790170318165,-0.4412326796074172,-0.09142767261399581
-0.7739978341566318,-0.7874136378163639,0.6015601918105107,-0.5761334453729912,-0.7640777753055051
-0.3619631294662331,-0.41240464572476976,0.3126752900972187,-0.6589063742259558,-0.42659828773064334
0.3553088590499323,-0.4670760545772795,0.05816131950366694,-0.8193253532283752,0.37133509988841135
0.3426252833206231,-0.27250725997550346,-0.05438908496546586,-0.7857327250654261,0.387220322533003
0.39857514410915756,-0.32865967816452674,-0.05563153161416591,-0.8059116345557971,0.4957623713484067
-0.22896651287411138,0.1493426270963515,-0.05527297901898248,-0.6694673225412229,-0.022308749515688547
-0.46696474776270863,-0.17454141471901846,-0.05521926582215468,-0.7116992272621239,-0.3115777625211063
0.4299021730228533,-0.45710189465305234,-0.05573793632676489,-1.0155228807704004,0.4916811504967528
0.9726147623681439,-0.7235422383359438,-0.055885662026509596,-0.9554677098830029,0.9084501783859767
0.5775392787112593,-0.6111218831314656,-0.058353551131222606,-0.9658978059113064,0.6194337581297448
0.48824660676905957,-1.1175471375972323,-0.06150846883606347,-0.9813725732067569,0.6304659250317877
1.2117004810945475,-0.6930050681905393,-0.0687131794860531,-0.899774108882673,1.294695042844441
0.49214560076496894,-0.37021851339023654,-0.06613521191530713,-0.8854043215666453,0.4892033962922926
0.3184339765674864,0.26789382265429273,-0.07061936390372495,-0.7072439819393289,0.3145483002573339
1.5824489431409274,1.3643998470275758,-0.04974983825885311,-0.3642157801047275,1.5381563322490632
0.5599834149726964,1.3100418602217143,-0.05422322969407974,-0.22836572256382934,0.47127279608736833
-0.49476749394042907,0.9424994862708004,-0.07699835402403779,-0.5665919893445118,-0.36594337069250077
-0.11275087224577797,0.4726742367605278,-0.13100007508581057,-0.9238107210195265,-0.0003409156551343252
0.6269555728137587,0.2806687304195185,-0.1300287244052057,-0.5550694372478323,0.5923017099658117
1.7671472190909443,-1.2124311708512616,-0.1802823059293967,-0.6064965192871218,1.3360592180421365
1.2550104201327672,-0.7237731500612588,-0.17790881413451676,-0.4580416972747798,0.9095506774757035
-0.20534394594438468,-0.9087493919102543,-0.09341563824827472,-0.4314722326538107,0.12938672906272836
0.3033286368654969,-0.5635924527718276,-0.052919242062668265,-0.4605592393066839,0.4961167477643584
0.9184196165660771,-1.0609194450263193,-0.07892839687230879,-0.4773459084816056,0.7952373183372489
0.7877022788833183,-0.19302067755457153,-0.02059083576326795,-0.36918084785633776,0.594083039725381
-0.9708958569884851,-0.672121844285703,0.024295483789363775,-0.40050920228416254,-1.0428648631166695
-1.8819004826463972,-0.43200085097745794,0.07441196841784728,-0.42866074494764317,-1.8184015961394804
-0.5366050203885767,-0.27509641511072164,0.05778804881655919,-0.4625659378711524,-0.5295663093535875
-0.9620559277677221,-0.1455844681985887,0.13656824972610027,-0.6116695395073507,-0.8963979739465475
-2.7449122943458826,-0.7172699724259722,0.14319530683584258,-0.5865572601234892,-2.634448013900508
-2.5148609984516495,-0.7885518723577536,0.035875096020954345,-0.7651830063751547,-2.5460861388872473
-0.004791534939137108,-0.8526436333727552,0.004657138472904165,-0.7341946318405538,-0.2629567362220769
1.4239083458127217,-0.6595485743302374,0.0017476458843803666,-0.4701831159248068,1.2660484384349924
0.6725769198752907,-0.574771795079328,-0.05703241410252907,-0.438635106177656,0.7160986882257593
-0.3782900834679816,-0.315170672345894,-0.0807168672793886,-0.3045275191933531,-0.29114684879016034
-0.8955517987150462,0.8483054438977266,0.07263255309372152,0.0017750944768632575,-0.7852247771344354
-0.17610111708963916,1.2044667521382564,0.2204813568646582,0.0004028227744666658,-0.25006383023052053
1.3373941655614294,0.44643572702778295,0.2078290915164812,-0.20050195877265733,1.054441594113459
0.6584772184599195,0.2603547932698973,0.2137363486706091,-0.482845116099126,0.5004956570229869
-0.6685461142429062,0.17246961721722315,0.2523990210013103,-0.7391755266544373,-0.6152646247959124
0.791474769670347,-1.3866653298333014,0.2285683481718962,-0.8990514439014587,0.7121176652576892
1.3435952862228309,-1.926987709564402,0.23232075971982255,-0.9144529019256691,1.2867310395244458
-0.13780840055494312,-1.3610679409208737,0.24131731897354602,-0.676173044787515,-0.1064980673809549
0.5625037906480387,-1.4165127939164943,0.24332859822145378,-0.9577423301361137,0.44947357111583114
1.3245475664383017,-1.2367318983391176,0.09435310674965322,-0.7465727509481916,1.3410220488257831
-0.35986871737636866,-0.32471071379839056,-0.03519675604596216,-0.7078655711840712,-0.24892934526907134
-0.2734687059904332,0.0910403533707622,-0.047765361707563216,-0.665008405255628,-0.35404161447685634
0.540586583194904,-0.12899754506078265,-0.05557763260247767,-0.6815719296164965,0.4032825653278383
0.23041554512523996,0.42780360849195137,-0.07355414863260397,-0.45205586330682684,0.11720173196168035
-0.47641413798940824,0.08894834733493887,-0.05437306604638145,-0.575687478152423,-0.6051223236323853
-1.0029066322649425,-0.3244400135320768,-0.050452967711552596,-0.592323936015029,-1.1066083780230644
-1.2256901837367091,0.2260542600874393,-0.05474529983577467,-0.29562270071489616,-1.20979113009835
-0.35228552680204334,0.10404499467208898,-0.054682912812481256,-0.35510024950413527,-0.398610615793061
0.08880571701089408,0.9108441049855291,-0.055404859057386034,0.06765759377629299,-0.045541451088107573
-0.5697241747025217,0.8441832894048946,-0.055662347713445276,0.04074679543528721,-0.4543345979533593
-0.05819661572449032,0.8645233261328752,-0.058168982480478706,0.06910394734661603,0.04414144363909106
-0.6626942996153797,0.4113413899991233,-0.0552972864528336,0.2360408433119755,-0.6604662326293628
-1.1795066612764857,0.7033783867520923,-0.04635959953768715,0.12723683509874242,-1.2039411669192923
-0.695366934283086,-0.37468723049012637,-0.051190096383754935,0.10622728032074619,-0.7339211567965225
0.15194345535635806,-0.4205727635753076,-0.06955074548055278,-0.129649213480451,0.26276856845334823
0.9854184780655423,-0.9174358937263206,-0.11412610490194289,-0.6174534294650542,1.0228555119070701
0.9174505975492255,-1.3222757537983558,-0.19010477165227396,-0.7470137221570384,0.7058894716424647
-0.4870172383600143,-1.494425503230844,-0.30377600882942624,-0.6542573611080134,-0.4807390390291678
-2.5242110164370133,-1.5753301540081652,-0.3908183082467923,-0.6274473890798485,-2.41045125646579
-2.4041118053649373,-1.4535445035707697,-0.5115583944125912,-0.8139341147517561,-2.7746729789396642
-0.8524907912492675,-1.006670255459107,-0.670025169181629,-0.6880394716315112,-1.1506823849736092
-0.5940149262446212,-0.8262460709241605,-0.8848397849657597,-0.5654507720661704,-0.5435561905427745
-1.2843933364702613,-0.41666616790415195,-1.108096696805178,-0.5681405784329775,-1.501621898346874
-1.344354117447291,-0.595061726251458,-1.363728693201823,-0.5381780874652194,-1.471425275416342
-1.2716397484938522,-0.5228966951846756,-1.6100471762117459,-0.6404729822561914,-1.1399901701995558
-1.4551574540582466,-0.4775357057509738,-1.771255777565552,-0.7548308042464383,-1.3259256884034933
-0.019030260940582185,-0.30662689508546914,-1.8410419044861077,-0.6197195241723356,-0.31690412763851616
-0.1024983285483523,-0.5834591797361606,-1.9654169654619027,-0.5970021118122888,-0.38114391428283734
-0.9467472016777987,0.27695203281751835,-2.0866584329319373,-0.5559680345477187,-0.7126103988551938
-0.48945044669094206,0.2549419553599818,-2.1215164568707956,-0.46520269485225063,-0.3795598182528366
-1.384889741561646,0.8284873168785925,-2.0895270272298676,-0.3442327139422326,-1.2829813904943865
-1.9580186282171752,0.8808030189334204,-2.0630369175772505,-0.6157419298599404,-1.7456497470389905
-1.5805802999952283,0.8566636740554725,-1.977027829282247,-0.5697171213941408,-1.4125482067996205
-0.5157811874455218,0.553427076137179,-1.9051149145120063,-0.8831750368806768,-0.33344157519947254
0.03296820399128639,0.9095228947770356,-1.9042918339890382,-0.7822683291306094,0.2864312984443771
-0.34381618799996727,0.3429807588764672,-1.8884371882180964,-0.7601540518818342,-0.18331032691768206
0.37998953077105774,0.1107934926816914,-1.9030779256823092,-0.9596542476693614,0.39034074045228073
0.559545635506058,-0.4089932140713033,-1.9233385352499464,-1.2029840196847759,0.5712225329420278
-0.04978766746150862,-0.3739033099592092,-1.9680952524768078,-1.2193386976037206,-0.037138713595151904
0.49883743965852156,-0.5653506300387207,-1.9437855066411494,-1.0610335837673546,0.38484311032972585
0.7017058436016482,-0.8216395540269019,-1.8359482441101465,-1.0080362140862955,0.6961154502521981
-0.2674853674632067,-1.2776340618238307,-1.6807794365865347,-1.0925570913119955,-0.17925526791119123
-0.7177638826480938,-1.0915534025352795,-1.4611994873505199,-1.116090073562096,-0.7906617204639174
0.2822146879066618,-1.6946495497086176,-1.2252519851622936,-1.1655474469105445,-0.06277948698737096
0.9482870924140874,-1.5883470646121822,-1.057305622113792,-1.052426037374385,0.6400102958155205
0.997909951642323,-1.0531718897859912,-0.8311621848447703,-0.9278536880108773,0.9301129750820106
0.8192727249678794,-0.4422291649913248,-0.5665646054089598,-0.9105984034847446,0.8749092900525236
1.2751133091238336,-0.30366592292315286,-0.331268422378985,-1.0447262079747404,1.155730690645287
1.9562011009273323,0.016942760678550373,-0.1815316521095754,-0.952772328262385,1.7623154019799345
0.9104905299215924,-0.12229166107067947,-0.08729303094214433,-0.9152341171547784,0.9139676442369051
-0.7889852226557142,-0.4755803109987117,-0.05437067255752894,-0.9562131454481743,-0.6980324955482248
-1.3404264582209642,-0.09337320481967024,-0.05496969413247013,-0.8075694931093511,-1.2148452068427678
-1.2374310075456016,0.36685824702639236,-0.05461114153728669,-0.7608342453512615,-1.1347989253722084
-0.3317448843510826,-0.032876495347678586,-0.0544665877066564,-1.0863991904819497,-0.36689359467657273
0.45356366521771224,1.1334701050760483,-0.05496735055895177,-0.5562612106573965,0.3142575002927531
0.47976391495535775,1.3109216537511863,-0.05534250343199219,-0.6035113509835317,0.3521799331418077
0.7602166015397134,1.707374799991056,-0.05928407661400951,-0.29356316104951397,0.5982998798487679
0.5228910708740503,1.7315089923565323,-0.06255708794897155,-0.18317267581493604,0.4600202568229854
0.43402311259927273,1.971131858292163,-0.06766079119889265,-0.29282384647125415,0.3051689465179042
0.8611358811790805,0.9285131237308557,-0.07460594840209273,-0.24967498763888796,0.6648615058948903
1.333716654124584,0.5640015194006763,-0.0931244022450588,-0.3964759892126313,1.3011574409108275
0.40921601050948947,-1.22119522050287,-0.1396464987865828,-0.6163648043383864,0.28134306723350117
0.15219897444761585,-1.4726898996120337,-0.21305901894187856,-0.36610386828283004,-0.09149461575821446
1.2122470661399318,-1.3735101336615014,-0.28308905949903285,-0.34865110533598703,1.0293464884569206
1.4423512595116872,-2.020042444765713,-0.4283910193627815,-0.5795507934277431,1.5214558471461028
1.4352664649374536,-0.9174631341865351,-0.568734166283966,-0.005087666927595659,1.6682818759161884
1.3153535828662843,-0.4096336634721711,-0.7631474340655187,0.04507780299304782,1.3489545071402225
0.913457497171788,-0.38702902268346867,-0.9247289494511914,0.1857387138222752,0.8116372588174857
0.8603253246214643,-0.30647722559120166,-1.1088749605073551,0.3027892897253674,0.8342468205539255
1.912654592296567,0.04928175875603226,-1.339518280640429,0.2152006693299779,1.9973165809302769
2.857484352044597,-0.7165914656389464,-1.5145061591387645,0.15503514223808576,2.8047890587988076
1.7656612321960918,-0.22411975420543703,-1.689906623568897,0.21957704844500014,1.6196014140466024
0.7915733648786447,-0.25923808515474783,-1.898788257920375,0.30706671238839794,0.68540931715609
1.3110817967499826,-0.09199743945985421,-2.0535323292554324,0.28871328657153283,1.1962815126329833
1.9622299426068674,-0.039928498209023514,-2.1895737193201463,0.2598352421328087,1.770838874442755
2.3115592585892175,0.5501807921074608,-2.3191877336894153,0.3962869752301512,2.1551912647868305
2.359344606140389,0.4062182256093267,-2.4811920602861974,0.10380998192607288,2.3914051542401005
1.8906546199575853,0.3788970306967555,-2.5593667300849523,0.028346612354751416,1.9085006687416586
-0.4038011046838735,0.252071839747007,-2.581269371542925,0.23877952883614073,-0.4353751535267335
-1.3579466632392931,0.25661972135949523,-2.5454257813855605,-0.3411912329006028,-1.4024984166425305
0.31046896991117834,-0.47723885337301036,-2.4615407093251074,-0.4191537408217917,0.16557226969485683
2.283518102909427,-0.717057386589465,-2.3263258428651334,-0.8430486179829682,1.9792166954554213
3.356625585534533,-0.8052077536516391,-2.3217804570098517,-1.0190060745949512,2.9705731822409858
1.7764935374037993,-0.8361760044250681,-2.314353265510701,-0.8766336238631683,1.4958943950930974
0.9030711783148907,-1.0029908058308317,-2.145696201627212,-1.0524090858673218,0.7540634876493815
1.0084984414010232,-0.7738708417098435,-1.9114490337428653,-0.9348209470106482,0.951126246445501
0.3927550641340715,0.06060409666356052,-1.6714949512767587,-0.3025064161553893,0.39223352018532137
