cyclostationary_mean_tg_0,cyclostationary_mean_HS_0,cyclostationary_mean_rr_4w_0,cyclostationary_mean_tg_2,cyclostationary_mean_rr_1w_0
-1.0828659851531446,-0.5301504756967146,-0.8433047741266798,-1.5083774909772338,-0.7753853560885361
0.35908382312358383,-1.2187629000321512,-1.9047869937331299,-1.1709891132514758,-1.047413550504072
-0.996988194711898,-1.7538656224911457,-1.56226130531395,-2.0891763218578028,-1.4843733601057136
-2.041032767526573,-2.008862873308676,-1.7196019260719921,-2.2401364020460823,-1.1558622523059428
-1.0716379758478372,-2.172831307144548,-1.3606811737771607,-0.7706769367896348,-0.7341890518533907
-0.8235154522172681,-2.188334188885255,-1.5675511535839792,-1.6726859908501255,-0.5230785483734882
-0.3134459029289058,-2.6052309099468838,-1.2081515513322967,-1.0565400316858269,-0.8058422977913914
-0.5799477728395861,-2.08571352705968,-1.0274432069635193,-1.3049341332058804,-0.5831231132916005
1.4938494280128483,-2.522324467081134,-0.7381027770099103,0.3145533608565304,-0.36075769061733937
0.6942911640389247,-2.4752090295791076,-0.2438573591484446,-0.031205917001885946,0.5864667778955036
1.4695932910740845,-2.177915724619193,0.17999914763463098,1.160298459595616,1.0144934271651007
0.18311512950302933,-1.6725325557457738,0.4724388179878983,0.538944760254497,0.4155886863614025
0.2663245343413713,-1.125936102299545,0.8641404182398474,0.10496752468691295,0.6014619547909881
1.1947129586466103,-1.2554056563079419,0.9422161130810918,1.0219227335857324,0.445019171629121
0.855726620727548,-0.8732565537467724,0.5258601700421406,0.8664138197175074,0.02638964299188065
-0.2476718985276301,-0.7922221153244785,0.3833497227239933,0.1498658947417701,0.0978578940657256
0.2134455909231682,-0.4546267551346435,0.08351304303379617,0.07364437968072772,-0.33072769495354976
-1.0687996950623657,-0.3422464320035897,-0.0654276730584043,-1.715080551546566,-0.1797857221618225
-0.7553416023072183,0.11305692152443428,-0.28076104658823414,-0.8853165539286765,-0.17758989899008057
-0.0013192414589897443,-0.06528548264585739,-0.8001966588879273,-0.013156850019004055,-1.2192525979944808
-1.5820925106460677,0.06644291228339455,1.4436899080854833,-1.2666134638132538,3.0068666139735836
-0.47590828728605306,0.2754520673455723,2.0048771360816704,-0.7090942583644021,4.403021804637795
0.5831197353957734,0.1382677484623628,2.101586345496217,0.3726559522211713,0.9318172189908581
-0.8127142225965944,0.4016405663170674,2.6746146084823406,-0.39174225425763065,0.961707210611078
-0.32134942349179174,0.2227015784064372,3.729548203044433,-0.48759861389722214,1.5249920922639115
-0.03882956007641108,0.2476427111966218,1.1985554889417163,-0.3800141265856046,0.49557650166011485
1.4405571668450798,0.07926859076217835,0.855495617008996,1.4603318625204047,-0.45635687278872855
-0.887217171353724,0.05156791285857923,0.622938955436994,-0.6605378498335887,-0.03608031766656629
-0.7647423283353686,0.05178614234284296,0.44982401132783123,-0.6867461506016728,0.2721857200468825
-0.7956602312712867,0.04745529448034686,0.46852013233163364,-1.2962372628077756,1.2686705542634216
-0.3093251447921626,0.047837910842104626,0.4575380971733038,-0.6251894580902857,0.5148744839588593
-0.4577489013650012,0.0511224632624871,0.7581831851381394,-0.7042039071509073,0.035566664548305114
-1.5634520879866607,0.060379724242793496,1.7198667246715078,-1.6021145977236173,2.1007560230707045
-0.030273858001769245,0.06702108965548546,1.0768625432726868,-0.4907655105186951,0.8102892571441064
-0.43123394420232725,0.04701624947038042,0.4864602182904869,-0.6853434216405234,-0.8210379498647025
-0.4739710112015566,0.05204844189549525,1.1416389447996962,-0.5193806412481861,0.62125340295186
-0.6164254622963593,0.05426655420853172,0.8738750661644402,-0.6837625974000229,0.6902750410024472
0.040546707939035746,0.04073395488202347,-0.37929440706276535,-0.13722736693103604,-0.46899685353904336
-1.59802311228336,0.12119504531834581,0.25857415360344577,-1.4527628409354658,-0.21856884304712187
-0.5209451020297995,0.051934667513670284,0.042073439538039166,-1.1427062866158029,-0.09659645572077412
-0.020437117880057944,0.04017677165236417,-0.26243461421423714,-0.15534997480620996,-0.25693444328488874
0.1802477815324497,-0.016686858672915025,-0.050499656900421616,0.4366976180248533,0.5423271721639564
-0.13002414312126392,-0.03786927107640801,-0.19698891086470316,-0.42465707608077147,-0.3481620325105728
-0.44373106329194306,-0.17057544801494776,-0.52885618416276,-0.6719034742975752,-1.0087266286129775
-0.31726824941706794,-0.16502204839877008,1.1790206745688685,-0.8415749984191745,2.2619828981729344
0.5664246923940756,0.5934887492139563,2.4945930923810344,1.1714225625666423,4.8707454264165095
1.2108159874584343,1.0382072203057204,3.8741313278790908,1.936722974886834,5.085256050490705
0.24788639227358528,0.9862746208985652,4.113958018017482,1.210424696920672,2.3707404870423527
0.115362889223964,1.0790596166123523,4.11392104369738,0.13429169934790458,-0.6355504184577598
0.9351542511084927,1.593069212723455,2.6114261710009883,1.4184999214343406,-0.3216113284760999
1.5754395346090488,1.9884494509965087,1.4534330293759772,1.9517285418833281,0.3597070473913648
-0.590832201983894,1.960376746986302,-0.28880951159594737,-0.11470705529656952,0.19312387615375928
-0.4906800403067276,1.7522462239906724,-0.26897989216638035,-0.1220176092295989,-0.5340624585347628
0.30616326249636205,2.030381195324323,0.07153416193801106,-0.20812757086510195,-0.019520356677889022
-1.1274571437284997,1.9917166606228967,0.31569266456184897,-0.14002921652696693,0.6906982890183935
-1.113357937230115,1.3863466100035402,0.029143120365752898,-0.5427561737378314,0.3087949091263156
-1.72615170924496,1.1016331582818368,-0.008317191942642702,-1.1506554022285456,-0.3540340758670724
-0.42792749380395856,1.070118255115972,-0.029275080935890964,-0.7512793091481231,-0.6392914697086125
0.5278752306098317,0.7449884439881275,-0.4242090936754111,0.501366785626834,-0.7324676641542855
0.8115670688292316,0.5018217568237088,-0.8349508850601247,1.1438145998230367,-0.695138877360333
-0.4985601687239371,0.272344771793972,-1.0332837886081723,-0.511180512702796,-0.7481312416465178
0.774643585995673,-0.46777378577968914,-1.097720137715783,0.5144906504871324,-0.8094773005318595
-1.3493763707472783,-0.8939920576987642,-1.0658662835895782,-0.8563759998100634,-0.6862923787003067
-0.9473083953614521,-0.536887622345158,-1.0440230721232953,-0.7021181895559134,-0.6340924248622131
0.36022171591779456,-0.585308001146317,-1.123734339293687,0.9961026546062083,-0.7900041661792954
0.3621329843910085,-0.7725386556937902,-1.031330485195396,0.8673309545972467,-0.7162784872882454
1.969846199100898,-0.8175898058638275,-1.462797053006911,2.034643274514644,-1.371755958450867
-0.5697306619949136,-0.3528443177059523,-1.608579670471686,0.21473880931175904,-1.6625878302134653
-0.08050260703238327,-0.05796396180373087,-1.5666747453106558,0.27728775392594573,-0.8083760579446108
1.0753455448063576,0.016349050864415224,-1.5041447169019146,1.1517676775155625,-0.6096336056196839
2.0644978693490224,0.017073138415802772,-1.9231838173114826,2.2688079532546173,-1.3278702906112412
1.582593239553587,0.021618560935247593,-1.4406630207981106,1.811927283068568,-1.2718875141766874
1.5303559324582179,0.046728583020855634,-1.2631062099295114,1.5572160954065053,-0.5460856879948006
-0.629942543578523,0.0520165150784851,-0.981964747464081,-0.2868481152448034,-0.03414399371022622
0.9986989747991643,0.04714884869299751,-1.320105474732123,0.8842278852203318,-0.7115251998051144
1.0499559972625234,0.047837910842104626,-0.7748365038950169,1.0564780031821868,-0.9741891672667724
0.23422471944628728,0.0511224632624871,-0.31370719717754125,0.488744584776809,0.43450132713883227
1.198300834934916,0.05044236291279557,-0.5974716994250551,1.0976580982163013,-0.252583554424572
2.660016507778209,0.04759941813176299,-1.1128345354260256,2.426685626327355,-1.3906915389567525
0.7814092132227074,0.04774376325782816,-0.6398998599773023,0.9682917257793593,-0.7829311811468032
0.9787714755739415,0.04701624947038042,-0.4415148241805977,1.2216662973321446,0.16509225676484812
-0.6744555417803613,0.04981066646989401,-1.0077852269565075,-0.4724082346237529,-0.18410578220720436
0.07412004279238653,0.04336653407727047,-0.6218767770006062,0.10050289202681154,-0.5533546879050031
1.153328533284037,0.02073442863366962,-0.3334705304150297,0.783426196339233,-0.24892828437230838
-0.2884893103065761,0.002914653716992596,-0.4883579450352585,-0.4839124059976065,-0.5581720429054626
-0.6120962898657027,0.07280203250163968,-0.4518110914285101,-0.00508201232380469,-0.029313697446650407
-0.23906132482684542,0.05268854389675197,-0.34183689078663165,-0.030008305640245724,0.06755999182930969
-1.810256204017803,0.0541008730956787,-0.20887746294619394,-1.5738994221116205,-0.1434830761951981
-1.9051195967487462,0.4291346203143519,0.15390836503772787,-2.122899279291372,0.5942878722614312
-0.17283591391789307,1.1728339334527191,0.32788901288186806,-0.6910363484831031,0.3489087706529507
0.060635841386278456,1.306444569905532,-0.0787157516331489,-0.20308604131275096,-0.4361929995959528
1.1953918928698852,1.693150603455498,0.2476850751159811,1.2211440360393402,-0.08598918435439308
0.6815528607023676,1.7771729133090532,0.5502349502259046,1.4342910799101005,0.9058978565238014
0.5191442307926736,1.6025232247126062,-0.02047556787140016,0.530269705660212,0.12905765029009097
0.5108507057650742,1.4850936146839024,-0.16910441101510051,0.5929789538071188,-0.8640826995798857
-0.29606982575069596,1.3062775413111682,0.49005061774453645,-0.49114815860668104,0.43792076637422184
-0.5783118445017987,1.2710659542363394,0.5214020278680668,-0.06623552600405562,1.0887892041938125
0.6279666068340117,1.0779308986502225,0.4378236352127794,0.31520236752653075,0.8440110556098295
0.10498151986397236,1.6233124519619186,1.02656658259588,0.8490725787601512,1.0212023308546812
-0.8160930807109708,1.0465520428990287,1.10970681028638,-0.5199130067300519,0.2901963799778806
0.8460112716272931,0.9892176410077897,0.4369927610060647,0.4967383368591383,-0.5652461018939988
1.0597435898584566,0.7839478425814942,0.12137352810099633,0.621148595776184,-0.579704852496739
-0.20463880741187027,0.9738736457032473,0.29827640161664093,-0.8013009676817149,0.5959037401636773
-2.197043681890042,0.9668488914435877,-0.186649106119457,-2.340559473103142,0.46129540247927
-1.3843349250156682,0.7062766108925954,-0.17732761910368203,-1.871544608883227,-0.535610095494054
-0.9813724158010213,1.2550824211847416,0.030020760570072278,-1.3044572067480924,-0.20224125095716872
0.24012976757830204,0.7248214959798239,0.15189972975850335,0.0685278911763775,-0.023522022929777738
-0.6466098905320182,0.9244825494054435,-0.507562796779347,-0.8323359611810683,-0.3092893395394265
-0.7822129046625811,0.7406100775849918,-0.14636441931322078,-0.505952623909909,-0.028155450422025483
-1.2930614028755945,1.5941813680812162,0.013780639460239967,-1.4968942356498984,0.3539625348559604
-0.48789412722807585,1.432335822115162,-0.2937666621359832,-0.5458324286265328,-0.4505548036034614
-0.8861146992714403,1.0642776323255712,-0.21097450293129386,-1.1272625961356442,-0.41770544856878655
-2.0835995349012535,1.7917917962813361,0.5359055976471544,-2.1427317749639636,1.083070999207761
0.37878739911532017,1.5935179130533987,-0.15266387200878834,-0.10235766170240687,0.06932603970390394
-0.9502852978363264,0.6678844899703246,-0.4968477362800362,-1.1023767798489428,-1.4000246691538425
-0.41897671813361403,0.08172997355183015,-0.2358532158763715,-0.3862770234743723,-0.5871894029373481
0.2610733433556421,0.04764978901862901,-0.5584910781263743,-0.07043734136255536,-0.500989908494951
-1.3862213091833973,0.04729772014583566,-1.284667624850951,-1.5422329937309187,-0.6775797377260443
-0.25602783771420423,0.05208026201857155,-0.9560282641569502,-0.4434922521849038,-0.6057091852351578
-0.05479227469956182,0.04930544146406884,-0.885388445933827,-0.4011627703831485,-0.7215830507406188
-1.292154731901226,0.05454385987464317,-0.7102412507991285,-1.3716781427378972,-0.17185570996898664
0.6962078935675532,0.047931988947658224,-0.6471845081965644,0.5181929597836159,-0.10360798583346689
-0.10870113840134113,0.0511224632624871,-0.6836586731586791,-0.5423344723722929,-0.638111358837937
0.5902467483767287,0.04759941813176299,-0.17700093430519578,0.37346620776719897,0.1809413169671818
-0.0652142658084327,0.04774376325782816,-0.09243546148861023,0.20078418082874286,0.272322780218774
-0.4483687241312498,0.04711357355385699,0.22602817518776366,-0.04084498993254956,0.5088674378342273
-0.45899746969029376,0.05127299282178459,0.24335109968258914,-0.09182185676266383,0.46700591740194175
1.0775095338695035,0.04879133445803218,0.021716413922982652,0.77109617439034,-0.9786942803569872
0.4536617194733037,0.040423785107328664,-0.1316416287043768,0.239230315476391,-0.45030801785121466
0.2137749543739829,0.02361105347676278,-0.10899173798904006,0.4687342699560205,0.05942622122418089
0.38803277604834846,0.020459083385728525,-0.8385652331959544,0.33917161006760976,-0.6840817384207676
1.5096189547168761,0.012622142053410943,-0.42581865670210933,2.05204634542834,-0.07714438085792233
-0.7445533712102859,0.23288656406157474,-0.024693356535139453,-0.726336022359528,0.39229816225109476
1.2869705000559388,0.19177282846128005,0.3347816471418707,1.204450038505857,0.8390635026633413
1.2810082997411905,0.04782430001758319,1.0331082212089735,1.8555127438241368,1.8404037201626378
-0.41495156217739104,-0.26100347251950246,1.1177126001944517,0.09876844137497079,0.6265740006947312
-0.43081929399532237,-0.3768907087735665,0.5998464807391859,-0.4323896740160926,-0.803576551502518
0.3573287192954625,-0.7175302185478719,-0.10822638853083964,-0.1294996919722154,-1.6763591688130317
0.824484444844899,-0.5930999809721621,-0.3230840987411264,1.2179471843251521,-0.7340394179634683
2.0088622909305984,-0.9164650685768847,-1.2951418654827431,1.059952388142338,-0.17623381515710654
-0.24940010005563254,-0.9160728943437463,-0.9718931534413113,0.19320147275023153,-0.46436654174968783
-0.07266164970136658,-0.14077276589622675,-0.8663426740782493,0.20299526906162058,-0.08072868509098638
0.854579240926965,-0.6005859669535857,-0.3169343381602023,0.35762165913975896,-0.5729833645490603
0.8417651627479358,-0.732041495082753,-0.8583504322427374,0.36264230699103306,-0.7101334904906189
0.2645619746398019,-0.27644514661677716,-0.1760792565492907,0.21142402790840772,0.08815509789698618
-2.0371406400714593,-0.7851335436626123,-0.4533714675644634,-1.1164403038233075,0.24217471035711888
-0.8846503463975396,-0.9572770658239882,-0.4428612145094501,-0.08314227382676667,-0.5289280106776381
0.1054666872534554,-1.063841144093618,-0.3019158277825052,0.3127606244182916,-0.3061949661131962
-1.5671665317044154,-1.1722632071278527,-0.17258864128740567,-1.0917815530019244,-0.2420488174950715
-2.740706490971189,-1.1619759551322775,-0.6475401335185151,-2.5353411230944376,-0.5135329894609777
-1.1001826186279409,-1.2245208436688169,-0.7783652827949773,-1.0726575626881398,-0.8055596691095336
1.2397274510650695,-1.027037528424202,-0.898341224687571,0.5402746703419403,-0.9595308850366083
1.1293348481390157,-0.9749476351351912,-0.7662126575711238,0.8186783882541905,-0.3015824370101989
0.22140191438401968,-0.706533348311604,-0.6638378691280762,0.20466057100860696,0.13834532323925794
-0.5217232043967248,-0.5313952452192388,-0.18365235563039523,-0.8014849186640293,0.47146079130345625
-0.6499557721267532,0.6084787952045946,0.39414679086963256,-0.7786358067956274,0.9885732043246025
0.43970546108071235,0.7239281699000739,0.5289574048080976,-0.08078822254347205,0.24778489065444162
1.4066482448867361,0.013278828337054037,0.09023269987789477,1.2723707669659188,-0.8031012803304325
-0.7677915266304491,0.18789501748538273,-0.06832689311149885,-0.9473835096516515,-0.8547154484506982
-0.4691451123603405,0.4005882813537234,-0.008639231255848381,-0.6075036573493204,0.311330080572368
1.7013224942812095,0.30415520613720043,-0.693411061752436,1.4564937220814975,-0.06642763741336817
0.2987051499507566,-0.005829727138815216,-0.8279467250744731,0.44716620113189426,-1.1374885206198846
-0.6746040456131037,0.031639518661343256,-0.7390763089466109,-1.0057147817441252,-0.8909129564108674
1.5863809446496506,0.023092035217480187,-0.8615993212852047,1.4987415773578916,-0.9218842051932356
0.5523918143701266,0.0467684521691808,-1.0244643955702517,0.9920039621508581,-0.1703448491007985
-1.1928604484126082,0.05077303897658944,-0.5637699769225897,-1.5017807476578597,0.4393006652612202
0.806160278586075,0.04781658687885093,-0.4445107603200988,0.216529422786731,-0.15126612119749322
-0.03281220664811712,0.047837910842104626,-0.47323841431362845,-0.2273964129146072,-0.7312468574052672
0.18492048909757985,0.0511224632624871,0.40373505038096863,0.3715918138590036,0.5189007581844397
-1.0200774627290288,0.05124730929309635,-0.20490181212969413,-1.4939163111012588,0.2871378596286474
-0.6371991777848628,0.05006054789610741,-0.35119869189371444,-0.850206680365624,-0.8346065548189473
-1.298917159596886,0.04929671561524922,0.32462636271539047,-1.6551419984754099,0.7453529726290195
0.7675592007315174,0.04989776568003486,0.2515674153148948,0.4627306378289141,0.2868155911077951
-0.3939847528443904,0.048860846182296885,0.13410386062835952,-0.4973494411235125,0.18654022127933073
-0.11533571166575143,0.04058563046258903,0.3111036382965258,-0.26286452055709236,0.37486589955132893
0.1633358989747615,0.02082141287874373,0.1373055802543066,0.1098518571858981,-0.8387838794513003
-1.1912126485962582,0.09460880601433307,0.0765853367231509,-1.186549451140221,0.345138318999151
-0.5502391685593225,0.0945556690535862,0.19930557975536634,-1.037735494858367,0.3891644304580553
-0.2997307463152068,0.04561350006069511,-0.4130755973044149,-0.7725127052706394,-0.6431280650483514
0.9168877538269292,-0.07499328376593786,-0.6630927114861648,0.8079488624810152,-1.0780209496442703
0.8139636350069086,-0.3199249398207604,-0.8545996828797016,0.667116817061648,-1.586410631108372
0.688559814174538,-0.6084792589052089,-1.731084595727689,0.21061322291121046,-1.4723721412930089
-1.181276399403744,-0.868482709978471,-1.915027821807858,-0.8213686539896734,-1.4071358905225666
-2.709669579118648,-0.40304735805337766,-1.964078042152012,-2.7164976379352197,-1.0320342564073788
-1.217416076105976,-0.62413336012463,-1.660401704562816,-2.206299045806615,-0.64793546727943
-0.2803986139979922,-0.9725973217977647,-1.2992970649361701,-0.7857610744526186,-0.45076899774293283
-0.6521547490355428,-1.023121098000345,-1.011942893532673,-0.6518486080951844,-0.3624082105752395
-1.5825514945323866,-0.6296966344221435,-0.6027156469752001,-0.9887534647543191,-0.22683449626885072
-0.8224984703852809,-0.195381963766153,-0.6592493678583606,-0.3539527921387825,-0.4366554203654836
-1.0556239060003347,-0.6966602038421231,-0.559407094444473,-0.9585302175435698,-0.5733206711265956
-0.8957369822780687,-0.37497799461207665,-0.6355772553919735,-0.9658774580848399,-0.42145593034640605
1.0452850642383438,-0.28654846419921165,-0.41969181077899803,-0.08971894345134737,-0.14336630271871922
-1.125900788416072,-0.11119151910545884,-0.57830901813333,-0.860331586067276,-0.13383229063019195
-0.19529594934742125,0.1319733126277215,0.26156830025106265,-0.6509316728845196,0.719372611408674
-0.5545992647740635,0.8968128688817124,0.36374194520542286,-0.08613893154237753,1.0151951483065167
-1.6557943800366333,0.9196527632040105,0.522018710077857,-0.806528367324334,0.02252152152171283
-1.5133880963925146,0.10336132478015117,0.4290329008187705,-0.7523373560674094,-0.00704834436154837
-0.8923457057665464,0.9792661087322032,0.34719265273460015,-1.0762752092592214,-0.41929762684282756
0.37945446133435057,0.42550691856490225,-0.07077747191308294,0.26743773912912294,-0.1259251328398562
-0.18951444270604556,-0.3390368987329663,-0.0916443162782823,-0.1750847291555524,0.28262045178763134
-0.541079571017111,-0.9445112817178015,0.10638380823879148,-0.6455737994406725,0.32627199062591355
0.933185535178896,-1.5042086355321076,-0.18319314919050916,0.6461381933310569,-0.1690259917729406
-0.21012930621378473,-1.715342096357329,-0.3847708803121608,-0.2437338974350899,-1.2493860166778972
0.04181362368772376,-1.4000774272240688,-0.8111569177172306,-0.3105402032861048,-1.1803507390377688
0.8866550205059093,-0.9940468275140403,-0.7093337501748188,0.5409824779002873,-0.2634909073608135
0.16687082193399033,-0.6295499443739746,-1.3156616262751213,0.37633254523656523,-0.5304258380556983
-0.9075652763719331,-0.2569414910377885,-1.2717559658145865,-0.6994441548935799,-1.1200682230972279
-0.4535519034031646,0.01961253239055026,-1.4479635123815477,-0.9436765466605535,-1.4734398377379387
0.8031670466339048,0.06450171653368407,-1.4867722488987303,-0.09525932686957908,-1.554573809342688
0.7260697827098433,0.04686805128702621,-1.3854512821138192,0.43903955068498196,-0.1635844573919728
0.9197832475066825,0.0515296812526074,-0.9568804029922644,0.6186988629277909,0.3647601418331935
0.39256039506654555,0.04930544146406884,-0.6806629139476995,0.10318798505802321,0.0653154386142943
1.6132811504738287,0.047085826047472586,-0.5528004559120103,0.8775583372349199,-0.7937223373140712
1.4145786946178613,0.04823948916033094,-0.3589836686027217,1.290803213380657,-1.0056703543205563
-0.2579353722202778,0.05206306133864549,-0.5567476654242841,-0.2772415597914163,-0.16706420614824458
-1.4572058374838364,0.053024381257242396,-0.7027051546315634,-1.2902855587394313,-0.21542486280598017
-0.9071159730171963,0.05340026879146935,0.04178074459754331,-0.9554438759128896,1.07842696923612
-1.343389100821127,0.06482995176976515,0.5626495618582101,-1.180905022154912,1.3469336129517229
0.5411678029069756,0.06124807836746327,0.36041509308864805,-0.14478506303017077,-0.468666929252215
0.3323657884597405,0.05024051379787549,0.8803443996157495,-0.2628187286359035,0.357435822449028
0.7656293674934661,0.04271447456477829,1.0208671217565801,0.6241324800621461,0.8908196907684408
0.7426746801303196,0.010415751584543605,0.4525866385903938,0.6553199462445901,0.3487288322199929
0.27913685385780435,0.017655699563010194,0.6994812906573165,0.4300963787676418,0.7984215656802325
0.645224485473351,0.017182064162129414,0.8460212144530735,0.3914806705167057,0.1962461055612229
0.9887245979436118,-0.05262183272561724,0.4152426664761296,0.9003295560820167,-0.11856465432666673
1.1609944788763578,-0.07918441384522999,-0.032022332809311105,0.7440381961135151,-0.5829134168694694
-0.4698498240194281,-0.3203989898528695,-0.8984711616320635,-1.0303732974103064,-1.863079044753709
0.9043178384963024,-0.5651158002808851,-1.226145178189579,0.37035871645934065,-1.2226708664424077
1.0661322733189327,-0.5515385889134661,-1.1590659964912997,1.3522770551832894,-0.25165998851890214
1.3086277144473284,-1.4443406869553732,-1.9025463994298488,1.4772157558440306,-1.26313856461005
1.0124475577461356,-1.254940863266289,-0.2898684546422254,2.063605375645481,0.879757064175359
0.9408227927908851,-1.2011386752548143,0.04729864831459487,1.2261247152885197,1.4230217239008005
0.47340647913672973,-1.4832881270352223,-0.03835351887626925,-0.05102237611155057,-0.7995782010717453
0.9383614192795136,-1.6892814303977934,0.07747415017057793,1.1572395102845445,-0.1941689880669145
2.178297283709198,-1.8429837025973208,0.5776069563621216,2.2281385161718235,-0.2118599381818743
2.3047100603876913,-1.6913336688436909,-0.6876616764420522,2.446587444931661,-0.4076838946498707
0.25116170544177063,-1.7320187269660439,-0.012824722492443678,1.4985608669516224,0.43151248562336997
0.9000052515843447,-1.8485306088749256,-0.0533870892539463,0.012291557560105077,0.2803032278997564
1.2029604001331824,-1.6938075666985888,-0.1484483336773452,1.437518268884206,-0.4209373390808453
1.851617895045105,-1.2162456152013923,-0.15292410040775833,1.5173526815398373,-0.3840527350333497
1.4895571732146864,-0.5127423234431518,0.2888381237518462,1.9559992026603077,0.34380893799459034
1.7135077233735894,0.18512517322690678,-0.07479474815492403,2.2063418611860506,0.5818206905576344
0.9733343560317627,0.5288819930692771,-0.0774234816327309,0.4976722656095456,-0.33690485046189905
-1.462121535385477,0.4230830310270879,0.07594001030798615,-1.3998356451974068,-0.16776511186739262
-0.432707868826067,0.6918789298456365,0.13811066246015286,-0.48260169719977497,-0.020631494107784327
1.1480126005481333,0.5689663928675912,-0.5191729873776828,0.8705212606388854,-0.6790432368437667
2.713612601056421,0.28217005842678033,-0.9106174340271112,2.1623211365025155,-1.2126398959651097
2.7162414294803634,-1.1051261468659457,-1.0506429984572432,2.3968061080578735,-1.2371459691436153
0.23715473457552763,-1.4920210377822924,-1.105134893596361,0.039850889793929575,-0.49941449470352356
1.2830250230820959,-1.0011205125568217,-1.279595276714235,1.209309940989562,-0.41082176510889523
0.36883650733618123,-0.5222702944008961,-1.0065779728316495,0.15484231276532126,-0.4970353634689647
0.3916948059167854,-0.18786122579429312,0.21601248148110147,0.4612572700709001,1.3332885972776731
-0.7359802317239628,0.27469254811992244,0.8046161738834762,-1.1079675783402123,1.8252014880321021
