cyclostationary_mean_tg_1,cyclostationary_mean_rr_12w_2,cyclostationary_mean_HS_8w_0,cyclostationary_mean_rr_12w_3,cyclostationary_mean_rr_24w_0
1.506169734017483,-2.353710886162948,-1.8772229396898001,-2.05586885412833,-1.3975319346809405
0.5556350407038991,-2.0922905920032364,-2.1918463606496936,-1.5548306012252862,-1.1639649029974648
1.4834504536637387,-1.5179849219924282,-2.413714963965125,-1.069274499008386,-0.9874885406987393
0.6801792156501729,-1.5457446154787207,-2.4511508408322005,-1.0849895969665149,-0.9819781349407607
0.5645710459259258,-1.3966845475783642,-2.4217145359264722,-0.9846150934808967,-0.921553137072281
1.3738202507444977,-1.0678339783539281,-2.3389262127014674,-0.8867762286304529,-0.8010543229607926
1.0145603413287652,-0.6762384739872761,-2.200977614231338,-0.5094904981149501,-0.942018496103649
0.4013450209635554,-0.6558833860377796,-2.0556899989404784,-0.4711527334177397,-0.923663513034785
0.32015012034713786,-0.570219580917387,-1.9478596670846324,-0.28971662175067425,-0.9526676774852532
-1.34479037207573,-0.17067872588353886,-1.8071688407981081,-0.04193348880057607,-1.0310690088995278
-0.8930733633125708,-0.1592706820436712,-1.5110556924250602,-0.06430855431780899,-1.029831219046824
0.2569132895582974,-0.35848726520320917,-1.2955173399828688,-0.14780726595430693,-1.2976959202694633
-1.1658890590892674,-0.11644228713494442,-1.1424053660782383,0.48514331708582475,-0.8355622873866481
-0.5741031035923196,0.37333227836120214,-0.9828167945050671,0.9465608267155918,-0.6098073502609345
0.48258276434405173,0.01675729999719674,-0.8142379939975567,0.49198519574669497,-0.2188502787373263
-0.4534493965549252,-0.17043802282603462,-0.6909323468474641,0.3685534601122213,-0.24388706093415624
-0.46696406125482637,-0.08465070318703544,-0.484826964688021,0.5974329977371234,0.04887560533431965
-0.2739502849721925,-0.06054103987999421,-0.29945478568901074,0.6493938827221518,0.07507144207690136
1.4229002577774117,-0.22646694894069386,-0.10643849524319055,0.6667032293638143,0.32382278136594167
-0.572917804743169,-0.17530108544779252,-0.06733797823806653,0.7064129069535106,0.41395650643452514
-0.41961817767735277,-0.07402751877522723,0.030754495761758097,0.7177368730384518,0.5904163807868551
-1.1130419868156096,0.710092536148705,0.08955380421535468,1.0400580799372179,0.9160799784594382
-0.36455855969690315,0.3535719969022113,0.10863130682797367,0.8808252288579401,0.9696807638837288
-0.6149437632832703,0.6683431753124527,0.10642002114541384,1.025975128808824,1.1180991513685983
-1.4020285113191857,1.8245421330745042,0.1104483943206435,1.4350679312500305,1.3220903603680212
-0.4769093923601645,1.347364341592617,0.11147495850570129,0.7112679121362021,1.2950023466629528
-0.8842021535221242,1.1170689127086686,0.11149103089067115,0.41750826414056474,1.1845585322939909
-0.5729429370874408,0.9961627005174402,0.1117169440162659,0.5641943022841409,1.1460742235051091
-0.7823726601681401,1.184286926965911,0.11165265742365756,0.5378525641311743,1.2050122861691894
0.13876167503469986,0.9702126168481625,0.11164631519458519,0.26924566311501547,1.1005003958712838
-1.2923571994914773,1.024629360868894,0.11490255971109316,0.3413734149652827,1.0923897720359974
-0.7284037326767212,0.9454547117342568,0.11434927923341232,0.29129733111799766,1.1104033261746078
-0.0778800747254244,1.2830180333093155,0.11779594960780138,0.9031679546237475,1.4289590409029915
0.5415576133456887,1.3763920630342252,0.1108469635090084,1.1938927190715865,1.6335642877932357
0.17771353202596404,0.27600731289499797,0.07785751340143475,0.641196261044508,1.2766062338204611
-0.3745459952982425,-0.19138954238950742,0.023775233844735694,0.2782836130210958,1.0509151621695567
-0.2117818209108003,-0.19190209099244973,-0.018733141679182566,0.7827837352524727,1.789012599804863
0.9814075185945137,0.0026298966018390136,0.0005198243823658381,1.5396905642705034,1.964949910686942
1.6403799786453277,1.2619260006753783,0.12260573077925496,1.884142183098248,1.9924520162704957
0.7743827462628368,1.088101412587741,0.23855710851877854,1.6778686370280984,1.8922746510191353
-0.24508722973181724,1.185812819694443,0.3936895168131216,1.3664317777183383,1.8688842834362134
1.0025401298676464,1.2381373795813746,0.5710243294733073,1.444905195168547,1.6995097050760122
1.9097086800091123,1.9708840101337184,0.7464943513094223,1.6019702722851132,1.94375104412984
-0.175788846031776,1.9075339851622537,0.9651371067367571,1.4173153447340188,1.8941588307453565
-0.24504016634504142,1.9257568143100572,1.1433204301483648,1.3471850778428667,1.8121367439287293
0.5433808692422879,1.7422730635504695,1.3377701127756387,0.7595768475351731,1.8564234604765992
-0.4385554992524566,1.564597207367811,1.4801247933015542,0.4086799330920288,1.5642206514763257
-0.6684624042456931,1.8535846478991307,1.496904661804271,0.5951084938853426,1.5073538250132037
-1.64227697313493,2.2753895621008007,1.4887732285856543,0.9348982196398169,1.3950699258407395
-0.7671590257435,2.036574240108354,1.4733065739504931,0.3736266743989293,1.0821092200144153
0.4452722582057077,0.8406009723864405,1.4655520152866475,-0.6778093876369325,1.0835580803646423
0.8792912169147895,-0.488006416154219,1.3546495583528573,-1.1019102770643576,0.7984466403994879
-0.9085138845775836,-0.6192038699416964,1.3324935510959912,-1.0816372953897553,0.6339980316174624
0.3756203865361412,-0.7708711846377856,1.3836330600521878,-0.9731829071340256,0.5354595599019075
-1.4740314620176493,-0.874671890468953,1.271950727485,-1.0748449369732547,0.5313605125489679
-1.2420311759043847,-1.244907961160907,1.2410162154873106,-0.9410341623657917,0.5550449117488576
0.2682838233400942,-1.3640334681651798,1.214489577340642,-0.8673045822027506,0.5310697093727927
0.41094934519567344,-1.4929645227881523,1.105385997820069,-0.9103381798686072,0.1404805562330501
2.07905471793593,-1.8238787923168422,0.9051758931970819,-1.1817990639480298,-0.18771269661100384
-0.2131374716242645,-1.9071265557566963,0.7259063108163976,-1.2425624250240748,-0.09222086806808455
-0.27091104781369235,-1.6672379612338133,0.661365533523848,-1.0993579632448558,0.21639280049701465
1.0273188600080179,-1.6593580358195748,0.49667235785539243,-1.1377866834929489,-0.3678775515130509
2.034460667392392,-1.6667324599841224,0.3131241006798438,-1.1218745151745733,-1.0182523263811687
1.853542344298083,-1.5774003588633894,0.2725342015381579,-1.0793073173613008,-1.3872126238009566
1.3620807069015441,-1.4196466322212409,0.1416994404153971,-0.9449381767331392,-1.3463091365699749
-0.32761949062791945,-0.9031224835701798,0.029393666570040344,-0.8966635181019547,-1.2330035823704562
0.9358157387138121,-0.8303793686597576,0.027421057053197233,-0.8561529263558715,-1.3115736805612241
1.2155511431912565,-0.8867409410670634,0.08851868849468236,-0.7942728332384293,-1.5298744645878883
0.6765432322957651,-0.9291984548330348,0.09476134650463848,-0.9886498985616903,-1.4335114176478636
1.2112510575005873,-0.6996851433178916,0.1016835449936578,-0.9629903270403467,-1.3799995789320592
2.7278706080999116,-0.6456059493652777,0.10289383183941007,-0.8631666099461874,-1.5010893476356044
1.1395136780247024,-0.47725293240074773,0.1111930575452154,-0.6656626949070131,-1.5081019333420647
1.2426496433066565,-0.38067790908651017,0.11151805156918114,-0.5499758244302322,-1.4623450743329824
-0.5711727489250987,-0.5805319258609324,0.11167967810216754,-0.6803707127934203,-1.5259804817106433
0.27293947801549917,-0.29565157737744663,0.11169449202976518,-0.6635540420523744,-1.409178860820501
1.171792346886447,-0.33088033996364064,0.11114171007769606,-0.7060555497455645,-1.401500902483695
-0.3458627876687045,-0.3655989929814045,0.10892033558660479,-0.7974961969000017,-1.3576928593307325
0.08713139008578617,-0.15239551629874293,0.10876047706141485,-0.847572280747287,-1.3103616790484394
-0.07786700203944671,-0.6828970968970558,0.10559022030210473,-0.9843062656984081,-1.3069279750161926
-1.9163427573230418,-0.5011731818746458,0.11071882455755717,-0.7815860498160903,-1.1184170779451155
-2.0879381191588378,-0.10930820594887185,0.13161143459625335,-0.32291236597129525,-1.001141957340668
-0.6414446666895197,-0.08061475547295176,0.24272485121245316,-0.2873740110068193,-0.9186838131376954
-0.24116422215467806,-0.13754404039154916,0.3236592634658702,-0.40633881847570275,-0.8635531735992596
0.9927133198989406,0.45363850270364314,0.40418750064828535,-0.12929174764621174,-0.48807507516627097
0.8339057355823823,0.8971258425460337,0.5395640475388704,0.4601183289680961,0.0898328765233441
0.32567235641643466,0.8872392394330921,0.7651573756140185,0.41570523878051346,0.03664115976287625
0.6028280040777438,0.8161379123050264,0.935202830988899,0.3282716889510913,-0.053130051461110966
-0.3809511124531984,0.7002773659486038,1.0749033170617681,0.6016739687332516,0.1403067353642086
-0.29543684912068846,1.3573062967756038,1.2746797427090597,1.1374425881237609,0.2917506187456753
0.4816000721125254,1.3624724773358488,1.4029765633823497,1.1552511796780478,0.2948281707866565
0.5184279096683838,1.3018354404749077,1.5465351465713095,1.2522956993841134,0.3159667098683769
-1.083944613348757,1.2604427546408143,1.6711323680835743,1.223973151456361,0.31023375599624275
0.6148553549666468,1.081353906719155,1.8010901830980284,0.9597871955217343,0.2948595391936745
0.9103937155477411,0.5760717578983784,1.8042750315205345,0.4077021609200358,0.18167919226591253
-0.5006703844793418,0.7643475454770022,1.7073645757796514,0.7901348807801853,0.48905502431856945
-2.430167277038463,0.847390335100137,1.6911476782644053,0.8406505831234051,0.49767870436103845
-1.801544231216291,0.34385447287808324,1.6756960958216904,0.4688050893860442,0.4538375634388252
-1.028153990806058,0.12889938482487048,1.7006256911826185,-0.1453044723791746,0.46715197279987597
0.07894801447804813,0.21364576832296245,1.705349857915902,-0.10046338579382559,0.5331892734568906
-0.9638606683686678,0.31276629047742194,1.6620707805863226,0.05351425567887587,0.4294073709736891
-0.45968474419779115,0.19296867672440352,1.5992814669649273,-0.18717434430234356,0.4690990776294083
-1.4926544481140365,-0.3763915621531033,1.6599757540572604,-0.5419414174355618,0.5263487029043579
-0.49167438794049034,-0.46366134326975467,1.7881014594850069,-0.5842524237805138,0.36971997252740413
-1.089193983577461,0.006799926090154414,1.850577827191705,-0.026451338114431084,0.7546769976986681
-2.182144164258305,0.39012240213482396,1.8841386208110766,0.2073499054304766,0.7394624056575622
-0.0541645068137078,0.2715633546532769,1.8297991453691216,0.14658654435443183,0.40665995291492724
-0.9974649948845614,0.27024454693772254,1.6177656639660591,0.18935081252795094,0.2817241229172521
-0.3038209416275892,-0.1444928806305341,1.464309845967142,-0.3282064843413055,0.23839091739392887
-0.028030779120714187,-0.2813143403285704,1.252591929467596,-0.23650307670653953,0.014570306124837763
-1.6891937981770289,-0.20116537970370388,1.1097292145585431,-0.054442908898692875,-0.43936180901729766
-0.40943444632119763,-0.4212159497441927,0.8385340613417439,0.019951152094410455,-0.3729342750903122
-0.17195145889250255,-0.45673639143223194,0.5723929344605733,0.0543980404482897,-0.26010896244921844
-1.2263506329894163,-0.21219647358523597,0.3834559773040052,0.0905730842689469,-0.3900888155011447
0.6139273307946607,-0.22370664629068393,0.1962053633707774,0.10259437624399152,-0.5619207545544133
-0.10703283781696697,-0.18949407545508382,0.12946619194189282,0.00495359237102572,-0.551552060754258
0.46926100668349374,-0.07901753007812122,0.11166504808128024,0.35985204574440854,-0.4733080894539379
0.37275694782130275,-0.7782952311923611,0.11120726863492603,-0.29963734580893614,-0.46120270296039023
0.029213571805495216,-1.0759485893664846,0.11153226265889178,-0.41058138961578144,-0.40721861022199995
-0.013599494799075929,-1.1724092274677387,0.1117169440162659,-0.33398670959992405,-0.432248686868469
1.0457348940689033,-1.1310558420037233,0.11165265742365756,-0.36394140435741207,-0.8285517383274126
0.4559683124289407,-0.7492435517548263,0.1116596204815411,-0.15636062489762664,-0.7172821173257247
0.6829082471059609,-0.7977475077808488,0.11109821203477682,-0.23959000704178737,-0.6937569740152995
0.43920801796155257,-0.9089141177562983,0.11033792752725811,-0.31351160447891496,-0.6965163513300164
1.9473076527323274,-0.9734534970261902,0.10705179781816761,-0.3151210124209291,-0.7045411256251755
-0.597760765046281,-0.9050555923826377,0.10713070302516496,-0.4319377529631242,-0.6986714283527773
1.3424534547287958,-1.2213892760536176,0.07603584021811284,-0.5098917131560673,-0.7117962878493018
1.4624382367684157,-0.76159494507417,0.044550898982053555,-0.11191570026723507,-0.41115751228284125
-0.33926627612384364,-0.5669085960105194,0.0014719867521717732,-0.20933414834915326,-0.31312874215078373
-0.1115113384696477,-0.7868629789498701,-0.103166616532869,-0.5868956931508986,-0.7672726382430379
0.00459283878471483,-1.2000095265332675,-0.2710135268221785,-0.9541965254139054,-1.1028664836209259
0.7031227895903231,-0.4866998478818048,-0.448578261418441,-0.6785016604408759,-0.7587703383217325
1.7666610683612292,-0.43272214943056936,-0.6483678192440784,-0.8302458378307825,-0.8208275890492078
0.26851354821967804,-0.2537302810780376,-0.8296174771411641,-0.7467142811342433,-0.7043297181394664
0.10517604257137327,-0.48507520530569664,-0.9448925841906713,-1.3534282302135396,-0.8472685206967853
0.670917628396844,-0.4576236392317348,-1.064042302041772,-1.3836456854513568,-0.9092049302157151
0.5345940586166734,-0.5273213953851218,-1.2019139475901393,-1.4630448282861088,-0.975622928044796
0.062074847628088,-0.4593778582459788,-1.3366807776146705,-1.4882041442775953,-0.9552534322570988
-1.6539540896389835,-0.664594704534723,-1.465560569599626,-1.5457390886059075,-1.0501120795300116
-1.0536370182979353,-0.593510558832138,-1.538377028675094,-1.560322295264158,-1.0726842628860498
0.15125602917329192,-1.1667220627065882,-1.658910002949055,-2.051709658909894,-1.1514922643211654
-1.4201298939408324,-1.3752213323931626,-1.7829072160846486,-2.0024420688482363,-1.3083216032474454
-3.120290604585869,-1.069698581133678,-1.8617689066426448,-1.8525523740791119,-1.2522605847112314
-1.4381419073655655,-0.7189889627361757,-1.955669276035814,-1.5594156873889211,-1.339698694569224
0.7486130505478045,-1.4632015576471005,-1.9893849749259722,-1.867305280214242,-1.2955747167643954
0.8235050893492123,-1.149981446369642,-2.0776900544107817,-1.521406373292123,-1.0810440414057625
0.06470811907505127,-1.0604473102059633,-2.170175432897106,-1.489980219844793,-1.1078291409294456
-0.6558007100501075,-0.9045080377759476,-2.212114370765171,-0.872952921912589,-0.9654680858059532
-0.8860174081795916,-0.42740573027507806,-2.1153681263296806,-0.5476554472654821,-0.7721640686079546
0.35840540131014714,-0.23130109199007767,-1.9541172908817497,-0.3171235504662044,-0.6636366639175704
1.3992746739841706,-0.33190405087172403,-1.78438139370505,-0.48903459472134947,-0.8223866276267958
-0.6641121512963484,-0.13109698984548676,-1.5890608825615142,-0.3708479625211324,-0.8362390709830329
-0.5650590738934792,0.12221072683574001,-1.4002032076203383,0.0004982863036038553,-1.0851524537342825
1.6410874603880279,0.2828486690176471,-1.2238393891423371,0.04326255447712297,-1.137383140194306
0.5751797072257554,0.13479995593567584,-0.962581345270758,-0.008172809547248003,-1.1107947988890847
-0.87521566043373,0.033251178178332653,-0.6436632289692229,0.07204998633161154,-0.8326659856546365
1.5085527046231832,0.09307765845387174,-0.3653439484200236,0.15435970679462144,-1.0852916446978027
0.9281135100908497,0.1908786936032276,-0.22066342441133102,0.23377906197401396,-0.9207831092231952
-1.2565128632552285,0.46057089999582446,-0.08303598389474465,0.1771794438939493,-0.7979367269670398
0.44051057628669293,0.26522353225002837,0.07184158573998035,0.13386944241513182,-0.5898934686298497
0.018841758587426014,0.04205449736350211,0.13989743178120775,-0.009466399604251524,-0.5592186422870842
0.5019462222378044,-0.33053222091221374,0.16013632807571113,-0.22118565662921608,-0.452945370743932
-1.2492898655969473,-0.3233355445891381,0.1677471983862114,-0.24610747757117485,-0.4114211473160765
-0.7075564655365262,-0.11697241511779694,0.1641567513654215,-0.10581864650637383,-0.3553001167264303
-1.5018700550706132,0.21656887202797726,0.11555534656443413,0.09006929157877797,-0.1736809354848602
0.659739476502544,0.11549660862700968,0.11275768574590579,-0.23943235075359015,-0.14251073260259514
-0.7391280183052601,0.6243854560879405,0.11195005769451433,0.26027239271178554,0.4181635715453225
-0.0047135053266549294,0.6971374069615986,0.11171774872551372,0.4548465283952932,0.3945065563485528
-0.009820504296003533,0.6309179086031813,0.11108330741238594,0.3198533316263505,0.42707507387466437
-1.2035593298566047,0.9637182702334108,0.1196984164734685,0.3187365995849529,0.502197487437745
-1.0119330002540976,1.2786085038013075,0.12350380478658263,0.3047900817828837,0.4167642131486371
-0.7129931696059101,0.9819356165811044,0.12022330422789941,0.38276425432046757,0.4683777610253134
0.8132300330879046,0.5797349615309095,0.0870797393398074,0.15667907334213957,0.18378333057920118
0.6035929301941124,0.6337889080964607,0.032725902530404284,-0.06605085842583551,-0.18046496273154564
0.11132458743723339,0.36637376308298825,-0.02291260612044808,-0.14179156688062428,-0.3315329195472981
-1.132530736278448,0.09306790670670669,-0.14761780448565817,-0.40310686456765793,-0.28008072583442856
-2.6789533886086914,-0.04632819683703807,-0.23969567456545518,-0.3991993130399983,-0.29585760809433
-1.621941948147334,-0.38336318399604363,-0.28882502324508613,-0.2866995082225393,-0.36010215418597896
-0.612591928965719,-0.5236661273725302,-0.3822958777569055,-0.31803369550175375,-0.3327254801105383
-0.6481340121953475,-1.0399336860543211,-0.5326628364323825,-0.7641615770280783,-0.23106285596048248
-1.6737915766420473,-0.8945593325665732,-0.7155880600284682,-0.9503273773410633,-0.2981950400278724
-0.4861415226527601,-0.938807497470551,-0.8930873527056343,-0.9897414493903895,-0.3335612509559503
-0.9481097858468354,-1.2536992382446481,-1.1254806430426216,-1.0485275378519598,-0.384565108202066
-0.9395211504627824,-1.6118204855997484,-1.280408415058112,-1.010735506460048,-0.518181338730406
0.5094034184563513,-1.4594693162977326,-1.3170607686943523,-1.0087092189098197,-0.4228929987258087
-1.0147180941093152,-1.1031377231129578,-1.3657615516600181,-0.8440897779838004,-0.43914213340266867
0.09866995083869588,-0.7630743024887116,-1.5667836667484505,-0.41686650239990375,-0.24943108257458296
-0.3309874685133594,-0.21746659552053216,-1.6345062155610581,-0.21508161276583337,-0.25067637959657235
-0.8490433179894087,-0.1021240842274491,-1.5718537852100838,-0.032331698697123566,-0.20130294438367066
-0.8340748520100884,-0.18301086412834403,-1.5107665312943348,-0.13103767313265308,-0.41940972214998334
-1.138129222983062,-0.14049147299865242,-1.3282057996965622,-0.3354379559451248,-0.369892086868655
0.46489448446204035,-0.08279385624304872,-1.083750569099312,-0.23206697236652624,-0.8573408125913384
0.13505587332780147,-0.17389981485638537,-1.0124756132172814,-0.25266739402430755,-0.8540561449364783
-0.18633669296552027,-0.3064546458493111,-1.0605921351040173,-0.25976192699318623,-0.87731026733851
0.9277067439980342,-0.3485964466339184,-1.1133427266291775,-0.3247698804437738,-0.9998641326522804
-0.011557660516711669,-0.34485638146389275,-1.0251523862982497,-0.3533516516915436,-1.1693189637834709
-0.3448159916345187,-0.1273618443968719,-0.9799567309633724,-0.531871122026959,-1.247637761279955
0.6848727894739699,-0.33654206018773375,-0.9720809123420703,-0.7316246710246408,-1.074229669515015
0.579332471200754,-0.41978982362758765,-0.872831903673509,-0.7923880321006858,-1.0125254364608478
-0.667654342414326,-0.8854218119881044,-0.8231087737442165,-1.0157344403802016,-1.0339654435071917
-0.9950503077365377,-1.1960264394411195,-0.7714841785918923,-1.1826378762506178,-0.9761236800777161
0.05176493620185424,-1.1713524445209393,-0.6325237784130985,-1.2267816369458635,-0.9758244232983789
0.8155892889142019,-1.013598717878791,-0.4232113310579,-1.0685669827278592,-0.9854026259175165
0.9047416003497935,-1.114176964877317,-0.22964872357969354,-1.109064941758542,-0.8894761140589762
0.3606526131585319,-0.9380785477236087,-0.0671254698712061,-0.7935300295728842,-0.7960117524808027
1.2434780470189553,-0.9002114504769215,0.040401496776498805,-0.7530194378268008,-0.8037604565944076
1.2897738587804333,-0.7349351264966023,0.11641369718717243,-0.5771669863667233,-0.6599493789440225
-0.1095645099993547,-0.49865967584266985,0.14228315875763053,-0.3527948015966929,-0.5903627041205844
-1.392492029220071,-0.3368345043085088,0.12064215479582548,-0.28115214601780214,-0.6317733900763883
-0.9813583721230633,-0.03419491329480568,0.1113094561926428,0.06809594641127852,-0.4882595936656768
-1.1865575586428856,-0.12454733429155561,0.11163445021660856,0.08938611432992292,-0.4773009229888326
0.24465786551070987,-0.22100797239280925,0.11186036334220328,0.16598079434578047,-0.8054703826515687
-0.15485884043218254,0.7330990762647255,0.11179607674959496,0.997354954106237,-0.322283666506746
0.5727910696021082,0.718233784748993,0.11206110387556074,0.9677287099491603,-0.3579843743650844
0.6959313272816345,0.8191086919596775,0.1099188866205283,1.5844275572809532,0.0036432452938499923
0.30318654211413654,0.7613754943264676,0.10915860211300991,1.534351473433668,0.006425100915631623
0.13393881045392675,0.6753241600939237,0.10587247240391855,1.3976174884825467,-0.09203703611613528
0.692102664132076,0.6862826508433345,0.10167941065245385,1.5178107011969675,0.08241663514951114
1.1995221222842445,0.2972748407176172,0.06868384762863859,1.2151308402027818,-0.07773641845215995
-0.771816230821367,-0.31051755913456947,0.014079453411001655,0.7380487634764875,-0.31473895684602365
0.7705191756522483,-0.2879350719568224,-0.04229157105746819,0.7095392513608083,-0.16974039750650968
1.186069803798404,-0.401793735765605,-0.15921220131698763,0.8651909802783737,-0.13855235140494646
1.143234256826287,-1.3566028472215566,-0.33667023043880845,0.38588849327519814,-0.3251587234712845
1.5714582902966983,-0.7111733106275504,-0.5401214134196712,0.8465667363997323,0.2497999343086093
0.9786917820301625,-0.48696990104871124,-0.776955873625571,0.6984355156143479,0.21903216432363637
0.4385934353374764,-1.3790870450255923,-0.9712557248854288,-0.11115580032684783,0.28803909765492536
1.2148856308236058,-1.4363252772367048,-1.1877593606601422,-0.15424851910077803,0.2897221250276605
2.3226452515136695,-1.6072121488924471,-1.407542770979629,-0.8538482979763206,0.21809298614105418
2.328029333755655,-1.5514740906910804,-1.6465171019945208,-0.825449953756165,0.18290802350440113
0.7606374641068218,-1.3033641554440216,-1.8953802478838189,-0.6008655393674074,0.15148647097546672
0.4649173283272161,-1.4406639423934882,-2.0114541070201937,-1.150475067059238,0.16087868457681553
1.2233957410066874,-0.8865373253351135,-2.044981874910659,-0.8816710956828331,0.09212197568740299
1.7218227495784435,-0.44413013553463115,-2.0190813487031867,-0.5303199087938895,0.028186648473505816
2.039595652930673,-0.568105253558874,-1.9513604521101648,-0.5951712165735117,0.04459300502294839
2.1658761971259683,-0.6072149440231895,-1.9637133352677303,-0.7028438924002632,-0.25169957424615164
0.9520146139268537,-0.22710998201011456,-1.941338570530382,-0.49753489625998754,-0.273284760766947
-1.7645635967945072,-0.28132420698092936,-1.8935188752487637,-0.8660160452319076,-0.11155293989874632
-0.8171488175246217,-0.27293439209482734,-1.619721458612574,-0.6390566803478698,-0.6349090285867871
0.9423058392788637,-0.4980729487242,-1.3529789535155767,-0.7681771803814631,-0.7124068850464221
2.53275245944101,-0.6015787457351196,-1.2518169707141193,-0.8229627405300264,-1.1027451853035233
2.3372101205159663,-0.7126514385792612,-1.2688983563216214,-0.7795819958449669,-1.217610993206029
-0.19688137725223057,-0.3593523306600841,-1.25637778139771,-0.5887521970061451,-0.9795976699092154
1.3583351850341874,-0.590729417241619,-1.1549411537284622,-0.7400921275032378,-1.1950566290547473
0.26375937788460085,-0.7529847929690545,-0.9708403457592496,-0.8008554885792829,-1.0790782136024502
