cyclostationary_mean_tg_3,cyclostationary_mean_HS_24w_0,cyclostationary_mean_HS_1w_0,cyclostationary_mean_rr_4w_0,cyclostationary_mean_HS_4w_0,cyclostationary_mean_HS_0,cyclostationary_mean_tg_0
-0.5741543295221002,2.4925621380944416,-0.01302514953161542,0.2064209049734155,-0.024876750959165313,-0.01196635055832397,-0.8174936608919379
0.14735315785087766,2.357673889963037,-0.015967338243700422,0.43742210307048346,-0.02715093006264117,-0.013753788755126112,-0.10538696789886565
0.33193563413128785,2.2363402892723134,-0.016797775663108576,0.5492422794399745,-0.027629710544596068,-0.013609655769773821,0.032574938139270294
0.22389586769063927,2.1001019067620503,-0.01703585202575861,0.8562029111776033,-0.027299088144718143,-0.014226510971397741,-0.08345853108540262
-0.941011081607927,1.940548840891139,-0.016588335909424625,0.8740462407922588,-0.02829390789430118,-0.012724162951255783,-1.3798372280844067
0.6073249147351938,1.801278603257282,-0.01655442287450561,0.6776529149096056,-0.02875023765829218,-0.014158125019099434,0.22052219461650777
0.9611770058383037,1.660289334656081,-0.017182572686340634,0.5373592666972984,-0.028793939961820263,-0.013967376905189496,0.5329151988515034
0.20328663002287148,1.5246164924695969,-0.016773854349647656,0.6653919568145044,-0.02873990745871718,-0.013349348063147656,-0.23784600148324375
0.9111947957079825,1.3865608860443337,-0.016378633600400424,0.4458096181527313,-0.02852457197423378,-0.013184620252818665,0.5502001852306019
0.320666067900773,1.245729424772841,-0.01759639520067748,0.43341805343789586,-0.029158399812138386,-0.015756497160980983,-0.07416812962675579
-0.42729368941540186,1.0832295259481257,-0.017071691459226178,0.4174115298583935,-0.02874110734380404,-0.012144785811407812,-0.8445478899666782
-1.0212112935408737,0.933862152224416,-0.016847856678161934,0.30857972114453874,-0.02902336185772176,-0.01531471649279133,-1.3003511116108577
-0.8566422603396286,0.778146774564064,-0.017804499894487187,0.6615886449314717,-0.029168214912612962,-0.01403799089495956,-1.3459773494234393
-0.03981283715581614,0.6457299080800318,-0.02175301960369963,0.45264047535785873,-0.0312386252540413,-0.02312832439949317,-0.3184720866771051
1.4309640560496584,0.4900570372561055,-0.024917622680203227,-0.013135578677235426,-0.03218302160073989,-0.020300566903422943,1.1605549875131178
1.1234760304402338,0.36728894039372983,-0.022135040070146054,-0.18747844579992853,-0.03332090506072284,-0.017624220146212382,1.0841296576271124
1.2454260094370413,0.2557149795102968,-0.030218491810181578,0.4094265472865438,-0.03771576336474426,-0.03625923432846377,0.938139717446877
0.24808747372157702,0.12302828828286565,-0.09316113494219479,-0.5618024174363273,-0.06450852450407847,-0.14200433946503208,-0.1557833930067701
-0.46521973550021195,-0.0019164100621537259,-0.2023728553770992,-0.4741804524564575,-0.11242827464470904,-0.25212826807576155,-0.6049129232546582
-0.2768966562176129,-0.10391341704191155,-0.37751001981339183,-0.914339362266966,-0.21041401566012202,-0.48807174695532746,-0.5152820789592419
-0.842204102244104,-0.1294323715628272,-0.3407641864535464,-0.8953128619156737,-0.24423800181369337,-0.17956497039587707,-1.2021266925999725
-0.46935837582356305,-0.167996565073221,-0.4463485858693765,-2.0576986548230467,-0.3827837781688488,-0.6964348983273573,-0.8386790248468609
-1.368660378149199,-0.2255458954699774,-0.8828885408287425,-1.6301335615704295,-0.571780953053097,-1.0414952551157677,-1.67234015625142
-1.7550455328629055,-0.2906061959297224,-1.1280958845301627,-1.7131226582962689,-0.7669430150840238,-1.180619720353841,-2.218186933932999
-0.8946940716969614,-0.3452807060756968,-1.100995170844144,-1.4496623744874626,-0.8721377316477936,-0.9880433045780653,-0.6295549732057281
-1.2251903917417797,-0.41613629988217704,-1.147947096025011,-1.5561354384307577,-1.1023007832786813,-1.2729741800384502,-1.483715559282518
-0.5952090217105649,-0.48381231928263035,-1.2759556760911575,-1.0369302436135635,-1.2160164103344344,-1.241685392621094,-0.8640920412156703
-0.5472222100937555,-0.5357889776548195,-1.1176532794714236,-0.8995090294509293,-1.1983121582628449,-0.9616162105996733,-0.8689049810933813
0.9511197780295035,-0.5846285273975335,-0.9567053117445744,-0.7500666888431848,-1.1426854916089344,-0.9248518025830557,0.722907407874145
0.7463300293474627,-0.6243601133146602,-0.8576030317935354,-0.06580868657125767,-1.0940875966331025,-0.7672336897914279,0.43792080997328614
1.3796833426532056,-0.6540905524395711,-0.6927692079875051,0.45141792881804105,-0.9496222956379314,-0.60018915640037,1.098398426346355
0.7044026319466261,-0.6613462952069122,-0.4072991651697988,0.506027300589951,-0.7295281130403107,-0.2042520039152546,0.4862590948209517
0.4734740737753569,-0.6964128269762542,-0.44419218815465633,0.7888104752709447,-0.6679896581720601,-0.6717807780229998,0.4866928412474398
1.0810425630702687,-0.7354448312178636,-0.7140781505752397,0.911553736161288,-0.6288744540795471,-0.73538439827269,1.262395521482121
1.0300241400481687,-0.7600649423665844,-0.5988770853716646,0.2788559447976334,-0.5635295629519819,-0.44205624559580364,1.2080326500540728
0.14633946835250022,-0.8244003164016476,-0.8103771589140498,-0.06255607056042091,-0.6826583798256715,-1.1513370443770377,0.23425763542180958
0.4977295328908821,-0.9010852309769539,-1.285608857682813,-0.18723149386398633,-0.9332072615494115,-1.3810143473844416,0.5944501698387431
-1.250408120971417,-0.9612699944932662,-1.26141489974281,-0.011624980560353293,-1.0250379410278057,-1.1048188290208005,-1.3144272124684193
-0.7099966965652219,-1.0024542175110946,-0.9513743913905165,-0.13873449131917154,-1.0329418207461578,-0.7695076163207311,-0.7031521068039902
0.20333497132657588,-1.0373145844436948,-0.7254414522092564,-0.4872090096668703,-1.077042398147619,-0.6586481186138297,0.22429531619388174
-0.8050428524804463,-1.0547467757918545,-0.506941664498629,1.202443424673186,-0.905262823559858,-0.33786764071692776,-0.9317384674418011
-0.2914176642789376,-1.057955123728955,-0.2215467460773469,1.7627565084046792,-0.634705473467846,-0.09430992876147277,-0.4216978124284185
0.7031906990892479,-1.0534927954016202,-0.082308309490052,1.3821827284646273,-0.41642291110725516,-0.06257320131093949,0.6321592017989281
-0.06373517678155888,-1.0408036385177548,-0.04564899272105828,1.947891342276116,-0.2599118787160617,-0.021894566061568334,-0.1861470043137138
0.06376907388595844,-1.0147442678190786,-0.02244764233832849,2.9321256992676523,-0.12581013720191733,-0.016664097749777083,-0.1405822088138971
0.07181298557759551,-1.005775293571369,-0.018896540035740043,1.1443104102812032,-0.05836493217227758,-0.014857085917528616,-0.0626641173511627
1.950537788797128,-0.9677526191876824,-0.017428738501653555,0.7275384566734596,-0.041485364605791476,-0.013753788755126112,1.824375509237127
-0.4559488631514137,-0.910320815628707,-0.016797775663108576,0.880568711016492,-0.031299197852460256,-0.013609655769773821,-0.6993519619483292
-0.09591627252770202,-0.8451924551366528,-0.01717367512814624,0.44092989423246565,-0.029768662525676583,-0.014498489587351036,-0.3325506023355309
-0.9318241702737627,-0.7908506231439603,-0.01748484759314988,0.7775608769295309,-0.029265549460667718,-0.014226510971397741,-0.9949050597505756
-0.28658272502207804,-0.7200909925452537,-0.017110504608270422,0.7173277454329532,-0.029035575978624883,-0.0137573955809293,-0.48766436005865504
-0.35122404382688605,-0.6524359251534196,-0.017076591573351403,0.9679725581545447,-0.029119421582282024,-0.014158125019099434,-0.41778780481015404
-1.33441752243976,-0.6004357553161824,-0.01677545311468215,1.82422733794484,-0.029026446435297993,-0.013161048285376243,-1.4480489899477043
-0.06341015804056531,-0.5515338897600711,-0.016204744431145,1.5486404258186783,-0.028721507012200363,-0.013028301540376094,-0.18368074009507349
-0.44370948500162477,-0.5119681684658884,-0.017517533000970965,0.7639025052033672,-0.029043716367407355,-0.015756497160980983,-0.620996802684708
0.03955601482398122,-0.482210745653662,-0.01783274547129945,1.290471693838453,-0.029021923469895565,-0.01365277174285543,-0.17224308416554854
-0.053267351933894334,-0.4749390383789117,-0.01677305233372036,1.0617015316231047,-0.02891856269621843,-0.013662313828539137,-0.19225299862867606
0.3208214469637627,-0.44002341976014153,-0.018039783012777002,-0.3194918431892882,-0.029542467079654546,-0.016158883895383943,0.13740833910126313
-1.2475808687620211,-0.40094041777830147,-0.01729852579062747,0.22586397441206235,-0.029369409561489444,-0.012194130137145907,-1.6061660267586946
-0.6134430969960474,-0.3762749388002173,-0.01673161655014011,-0.11757684686215109,-0.029215041108771687,-0.015040066867171516,-0.5503424433595298
0.38695423909235294,-0.312182192968948,-0.01902357134959647,-0.1770768745223883,-0.029855572867325975,-0.016731161610477902,0.26164259438867016
0.7978849275095192,-0.2365468898960752,-0.02866567026741648,0.18066177070842787,-0.03414390709881686,-0.03407690807815199,0.6979101229027953
0.2984881989847669,-0.17743886122476105,-0.03741198766146148,0.053822534654192775,-0.03787125474640197,-0.034029454013097975,0.22874906351270885
-0.34214346151605535,-0.14248921592837632,-0.08874349069406975,-0.6855226850652422,-0.06370728575778824,-0.13551202592290862,-0.4836047927073038
-0.22810930574797003,-0.12041501593211668,-0.19786072334154897,0.8033607623673049,-0.11291661069459669,-0.24953875816599674,-0.18810092081986415
1.600723502577769,-0.11364998294768346,-0.2308094155068726,2.385942404077752,-0.15178991284915574,-0.2001613307128731,1.4872756077744886
2.349484400408762,-0.11900480321338384,-0.1924329906470075,4.382639300447905,-0.18168161407505792,-0.17294509774111103,2.5293839448154554
1.412361344037989,-0.12572785512116813,-0.17251615988411922,4.827605446468357,-0.2091382178335516,-0.1602230428081875,1.10067163802045
0.08891092432727737,-0.14162128770056545,-0.23028516941328303,5.204753916695914,-0.2418601805457308,-0.2868890679570793,0.03152312147244287
1.7034694097534138,-0.1594985672855284,-0.3122756104642633,3.9341674330733083,-0.2579273687974049,-0.3223915416272859,1.4691039052066246
2.1585600683749595,-0.18729868278240375,-0.4207142544259693,2.431024743727488,-0.3215194915618806,-0.5013207871231707,1.9148688710801327
0.17857997469792888,-0.23595696560541274,-0.6930027792627591,0.0022698044385812363,-0.4664155591416788,-0.8595074373077971,-0.009258645284400716
-0.24031102153706305,-0.29415605231627817,-0.9654683515431132,-0.08412982605525758,-0.6510589029100446,-1.0391570263282612,-0.08757195217884285
0.0547300351033277,-0.33937131227752354,-0.937527672170239,0.03378132922484089,-0.7601089347351301,-0.8046001629745839,0.29099706390348906
-0.45549132687676064,-0.390806222260665,-0.8724647129903395,-0.02447605888043114,-0.8842862186852319,-0.9102330511995579,-0.4376899393340719
-0.742413953106783,-0.4337682674258326,-0.8507788210444562,-0.5586123787305304,-0.9395123425309181,-0.7617574066494807,-0.944610266416752
-1.1389450108251558,-0.4373117872303992,-0.418993158584342,-0.5628375966475052,-0.7708590947702262,-0.05773162457151609,-1.3625115980114162
-0.9287656396289741,-0.4403180687795782,-0.056880337704891266,-0.5943912284894194,-0.5626071794868229,-0.046618470858716766,-0.82488079952928
0.49770315160850864,-0.435913561318603,0.02351542767403903,-0.8541604121288681,-0.37298004627443365,0.10186029179340565,0.536228590347542
1.015243963516144,-0.44969645343604486,-0.05730854541506907,-0.9441355840768655,-0.22631320461761367,-0.20437074176237927,0.9582851693451842
-0.9886140740393479,-0.4246843896967389,0.14073824394410467,-0.9337060209056863,0.03561630461645454,0.49410533471410967,-0.9669273671306465
0.2650601403064907,-0.38109777219516966,0.665231028690959,-1.024900915412843,0.22044798659235304,0.8316557675825738,0.33202590687771
-1.6316167251282037,-0.37129897901317493,0.5132814608415514,-0.9755076872054016,0.270433763122746,0.1924780813201075,-1.6698258604754068
-1.012710169864198,-0.3373610551067669,0.4066933518877778,-0.8345173665454645,0.3800222257474237,0.6190448040414871,-1.0668142595120822
0.4553229257613214,-0.34588385842468006,0.2355117950672722,-0.9495064432949734,0.3944084467075516,-0.14615157679008536,0.4669625696215531
0.6363755037597087,-0.3595351752187223,-0.20544979314409048,-0.901368334138397,0.24033706217481446,-0.2525361835355358,0.6229057781064814
2.159892084488837,-0.3699544712812829,-0.2429425159044339,-1.0749960304308361,0.022377241171954665,-0.22115242593586087,2.317428901878588
0.06382261934836575,-0.3683564306206228,-0.11640305757140405,-1.1413860676975565,-0.017337235346979753,-0.002868181050466653,0.12737537313903127
-0.06136413064845992,-0.36082316664529707,-0.0035927583587566964,-1.1158368340375227,-0.1460754949343679,0.001738881855010575,0.0785733955349701
1.3382862942598044,-0.34734803378780305,-0.005722859182988692,-0.8217327712854714,-0.1160489433621293,-0.007138812824510224,1.2829154887545393
2.215890436568305,-0.3365310860912474,-0.01406754186660587,-1.0729397747019,-0.06581493390703497,-0.014806525916442518,2.2429266097229466
1.8315033381582446,-0.32678527293975673,-0.01802169762849744,-0.815446204597113,-0.022538828134255163,-0.014978607973087652,1.8397053783720392
1.2631437297812793,-0.31745007541581594,-0.017490081121462008,-0.7370002941619092,-0.024734286269498782,-0.013753788755126112,1.5195281146208022
-0.3966284155697508,-0.3011159220802187,-0.016725639336695377,-0.2558662917368362,-0.027867369916363623,-0.013466811485432365,-0.3594534659514545
0.9665761639673929,-0.283112434158649,-0.016963715699345593,-0.7506296101530129,-0.02932534606447473,-0.014226510971397741,0.9627372454358744
1.11564148322765,-0.25525202097181504,-0.017110504608270422,-0.38438221002168194,-0.029107192595137443,-0.0137573955809293,1.0292148930103358
0.6593857972188301,-0.2066146901574252,-0.017076591573351403,0.08648338381987998,-0.028935664838133014,-0.014158125019099434,0.6630696030131238
1.473469486615609,-0.1484343924519266,-0.017182572686340634,-0.19369276674598257,-0.028979367141661296,-0.013967376905189496,1.5249190780764437
2.6190860280325845,-0.10315809709651266,-0.016773854349647656,-0.9940578904546962,-0.028954978794795503,-0.013349348063147656,2.881108669061918
1.2489209541618187,-0.05166896377936407,-0.016378633600400424,-0.531299182356428,-0.028739643310312292,-0.013184620252818665,1.4283819765828776
1.3454470993854555,-0.008817345034895634,-0.01759639520067748,-0.28891454544139533,-0.029158399812138386,-0.015756497160980983,1.3134748107593393
-0.2993457979555733,-0.005241371988121334,-0.01777927640935777,-0.9199868564530235,-0.029031132942972823,-0.013546769013716169,-0.30102384830173573
0.20894189886307443,-0.0023958074582583317,-0.017981467611621314,-0.6708846575915407,-0.029487892624620038,-0.016158883895383943,0.35948475664218105
0.9407544668183601,-0.006974340466453478,-0.019374757408130727,-0.4581405997058558,-0.030102099629664366,-0.01630459310912408,1.253764222756991
-0.20649651507308778,0.0063333811306207155,-0.0237045365177857,-0.6922665311973474,-0.03250289593825657,-0.024728387492898938,-0.07920250273661263
0.10150272633872957,-0.018771591203805248,-0.02319363559058497,-0.3924200265721866,-0.03240736644769788,-0.015288200637525815,0.08789108258763358
0.040594936463250526,-0.06246020503666822,-0.018560470256116568,-0.26383777487761806,-0.03282684697432365,-0.015558025635042435,-0.032242369605620234
-1.6100315881982348,-0.07051314731944405,-0.004520760499581798,0.07531148660031174,-0.026710968751551885,0.012293825161765155,-1.693523448779308
-1.6850412483599186,-0.09957271816671533,0.037219416953660496,0.7018998275108173,-0.008907761399425689,0.06644841976231373,-1.551471837223332
-0.2653939828405086,-0.0753961520041222,0.16765116977484976,1.0077663284339122,0.052779141139827145,0.27028043550444775,0.015357298112069208
-0.02928179253052956,-0.034450015074573646,0.37366205395545066,0.3957642785770608,0.1553868188024116,0.4738624552417526,-0.02389871286043369
1.6662909109584214,0.015254222184306785,0.5841243496122914,0.7224395861393422,0.3019465597128382,0.6865783208459072,1.5622115097794733
1.7134582636153939,0.049561972500088834,0.6665772822141144,0.602210409091578,0.4317929668518076,0.6380082243120359,1.7060090298993604
0.6365055964577829,0.07713061043445683,0.5879065194185216,-0.03405295141211637,0.5272861240052501,0.532221459544024,0.5057461892148634
0.575789588463755,0.10094278212362039,0.49739651118219025,-0.2947671795442701,0.5653000015144617,0.4598906895957459,0.631160076368504
-0.35320479179228836,0.1368975303990418,0.567863910198098,0.10222633222148636,0.6048514628208383,0.6716076477768708,-0.2623819476037083
0.18939684667655401,0.22656309623880877,1.1431499431003898,0.23630823514968616,0.7962470369081606,1.594103358706169,0.3684367160340288
0.3149007650554627,0.3389384926477807,1.8091768697676673,0.17999965356399167,1.081139208844656,1.9840814356539824,0.4296334346933408
0.9841659672262808,0.4816131641762767,2.2833486892126547,0.4982708296506738,1.5030602064124783,2.5299441674448713,1.0670329902025932
-0.7227341414441667,0.6011158661642514,2.358271879779784,0.4802201024544702,1.8561238779036042,2.1332530189779417,-0.7921933246792507
0.3796721224856851,0.7121312603459389,2.091244888993669,0.038146294077175645,2.136600905956364,2.0047184297898633,0.5462653618789339
0.65513885703115,0.8158189618637719,1.959451534824895,-0.5176955226018464,2.1939044808566304,1.8742056584799587,0.8646986277462917
-0.6961396904193355,0.9400607536610508,2.0726439603097115,0.0189882813858782,2.24332111688062,2.2276198481268,-0.5905812983507192
-2.1505582425919494,1.0691085154645723,2.287098368917159,-0.19760160877287744,2.193664496797941,2.2961764714963513,-2.1604253146274845
-1.817213006185549,1.1810527807062285,2.164910341717543,-0.039135586836578515,2.16314724611988,1.9851880395034518,-1.8451572803270684
-0.9385729475884926,1.33799023025243,2.3959181508283156,0.3231572421558096,2.3232293155616364,2.7504236529167767,-1.022398272488221
0.36711194904062233,1.4467266269282442,2.3555692656703817,0.6255780862529432,2.332443779696702,1.9044274423381284,0.4404176750749811
-0.48002672573012634,1.5587941049608662,1.95134985804547,-0.11271759816500791,2.2773273224729076,1.9522713082421,-0.48025955171662726
-0.24910036148909634,1.6703076119696827,1.978928561866656,-0.023752911325639628,2.2076187721328373,1.9591695778172409,-0.28345450856730436
-1.2717393904254968,1.8003125551185077,2.1644720393038854,-0.017151100917190937,2.2771571985875365,2.321380664411958,-1.3640285902430238
-0.33101464978862605,1.9245751536666635,2.3132137246500197,-0.4268960083790461,2.1691930209741423,2.25618321250499,-0.2965295019968053
-0.8955229663538046,1.996608710529292,1.7991539838119686,-0.18244103621877972,2.0409287716102384,1.3067347082353618,-0.873197194922574
-1.6931257371173387,2.054996727800773,1.2094972891346814,0.4960605431626155,1.8568453492255348,1.0907564867119897,-1.9064603740683541
0.08094705630273259,2.0717354243548964,0.7454421989680214,0.03001048991326262,1.5255053169272033,0.38940739679884634,0.03566244893456824
-0.8593060203493565,2.0584221655072943,0.20891763202924846,-0.0692536852015412,1.0450211612489249,0.029850522653723538,-0.9197829401606515
-0.3209708422640436,2.0315774988661928,0.00800492224463991,-0.013574515358678726,0.5717619588949079,-0.008065484443419224,-0.29882639230025604
0.04815373808266146,1.99337711491981,-0.014462452689347514,-0.4959319675236561,0.2957386372743892,-0.014662703620020345,0.05837746841332026
-1.3955459694832384,1.9585692690067134,-0.017286886990508666,-0.8853109390677796,0.06518584541690928,-0.013666804891259826,-1.428364151130398
-0.10224585614828346,1.9302164004561977,-0.016714379281736885,-0.6798620255104225,-0.018749975602085855,-0.013531324386249367,-0.325446672085572
0.11944683765495773,1.906026954741938,-0.01713416178545252,-0.7342561658035842,-0.027923314698381246,-0.014498489587351036,-0.0020481306988324216
-1.015851028028803,1.8701991492109953,-0.016563715019023643,-0.46999627256851495,-0.028813918136867855,-0.012401436631622825,-1.266812250256177
0.8130614357421909,1.7806002331605695,-0.016189372034144365,-0.509138492361925,-0.028623879083249173,-0.0137573955809293,0.8790454205278683
-0.42547189154784915,1.668203884742978,-0.017076591573351403,-0.5880212229177496,-0.028725684557979615,-0.014158125019099434,-0.50470761986732
0.5250809392985887,1.5255353941566356,-0.016870480084231244,-0.19205738024014418,-0.02868781588625025,-0.013349348063147656,0.4334107012028407
0.26968788072824673,1.4060869155026652,-0.016378633600400424,-0.19047248981345996,-0.028415152119313388,-0.013184620252818665,0.3050370140290093
-0.039407716746853255,1.2949610949002799,-0.01759639520067748,-0.2700136263355289,-0.029114934667449067,-0.015756497160980983,0.02871675407359775
0.2569409677110066,1.1913008728820318,-0.01782788003182232,-0.2532157719326988,-0.029091153877156075,-0.013643123625107282,0.28807766511158384
0.883349667671807,1.0670750455921612,-0.01676818689424323,-0.6193165398993787,-0.02898779310347857,-0.013662313828539137,1.140195885752056
0.29063727032828923,0.9378799325007294,-0.018005595467841917,-0.5616182186248094,-0.029558710706052514,-0.01609117974189011,0.32578856698505804
0.5683562104000702,0.8257724411592043,-0.019314242085914306,-0.5784344076249278,-0.030196206421423958,-0.016252401375064972,0.5249201227149317
0.6626733732703264,0.6685872010282826,-0.021511232663669895,-0.883336031369485,-0.031168934832657477,-0.02043806617015578,0.7316815710070855
2.209563613669737,0.5596342248088293,-0.022204381501268168,-0.5362943957409264,-0.03199691505941689,-0.017624220146212382,2.215620607963636
-0.427355622896638,0.45138197950378534,0.015237503701753889,-0.08732310725642742,-0.01794565925019707,0.053591420850354336,-0.5210163310477116
1.4471053879767661,0.3394599384642592,0.0119481526334092,0.055242876446557385,-0.01961557434329592,-0.024138560427427586,1.3518576007218925
2.185242663392465,0.2034366798130082,-0.0824909189054293,0.9525858958635385,-0.044093233996415786,-0.13304767305627094,2.239445821675511
0.13349472792097658,0.0672927887867696,-0.1873265272982531,1.180348965112655,-0.08821609925616104,-0.23133372946469258,0.07429409617692517
-0.35954281202579946,-0.029184066757452467,-0.35084156249044945,0.6474129340303116,-0.1801429666941095,-0.45608838875462704,-0.2294548405228197
-0.26084361544171736,-0.12922935054793594,-0.6043442768476808,-0.15249098211210685,-0.34495921524611967,-0.7318790351986572,-0.2644663029290186
1.6238571966075173,-0.18191904974913742,-0.662503800194594,0.009579393212049927,-0.4596838754095714,-0.57090015800423,1.6417878147213252
1.093442371640128,-0.22688600764276473,-0.6811976982420821,-0.9102750073207078,-0.5935789140152118,-0.7682732014740982,1.2792538727259022
0.6277313975078334,-0.26197256036402333,-0.7090202304028399,-0.8166193198233497,-0.6769886095891036,-0.6251942810823297,0.6218258711447833
0.7287767227107627,-0.2730967688111376,-0.4276081197005115,-0.6162251774960038,-0.6261230500497234,-0.21291481816663435,0.7660677936019541
0.2715547486286855,-0.3081524006722461,-0.4296041027389916,-0.10699922450043377,-0.6051321600038628,-0.6291229796004456,0.515053375895793
0.15573220084282868,-0.35658985645888663,-0.7553212685550882,-0.8556405178718662,-0.6660918416355265,-0.8550198135227997,0.03966740862047929
0.02870544517535671,-0.3885581690152021,-0.7203679298210707,-0.49545690186481645,-0.6230603035085123,-0.559339435534535,-0.071892678826849
-1.1699662204873633,-0.43965879445752815,-0.7408745954728013,-0.7765723367039711,-0.6807023166567255,-0.8952399905145053,-1.2031807769900524
-0.45734027434803776,-0.5078437060017086,-1.061466450714619,-0.722226885009549,-0.8882154821147694,-1.1917673079074445,-0.4278549244791068
0.0456621301389638,-0.593398740264177,-1.3724982871027616,-0.7600458854130892,-1.0742082974707985,-1.5093036602397356,0.25621543397362484
-1.1181480927409402,-0.6687903654034886,-1.4450532336777147,-0.5813293429688418,-1.175301592608019,-1.3357728920038305,-1.0155622551417387
-2.501769256141271,-0.7563405909219878,-1.470934318140822,-0.7703651881143795,-1.3853266227163936,-1.5612061449022738,-2.490925023375972
-1.3036147646326077,-0.8534787257052264,-1.6726374570886868,-0.8484887203174954,-1.5610641234249198,-1.7345100927010741,-1.0206611399216061
0.5368602211891711,-0.9234029026721967,-1.5132628240263455,-0.9112432354983347,-1.5715239254899482,-1.2464067759798125,0.6715977849818016
0.8325980629195445,-1.0048994600584178,-1.376572130633242,-0.7153141798796053,-1.560935222835587,-1.4651428039166539,0.7909909681102495
0.2098293607245307,-1.0862967027801198,-1.4891498634883802,-0.6408118511956402,-1.5878756442861857,-1.4695651045539093,0.4146648045432695
-0.801812639183192,-1.1553859274755873,-1.3907675648350748,-0.3444094436322237,-1.5253114771922713,-1.2721578575481005,-0.7702736074244426
-0.6258889440218384,-1.188814520489746,-0.9655752440869473,0.25323319641689546,-1.2919551299449217,-0.6305538886460361,-0.46348293815245006
-0.030557961207933235,-1.2394920835757834,-0.798977632602214,0.38114774338867974,-1.22638484535106,-0.9430784314007999,0.03963625842249921
1.222319319730199,-1.2839828646753408,-0.8666559105189542,0.09652737483632497,-1.0779339108478276,-0.7646188628226139,1.344689983050583
-0.8209832865101109,-1.290961061859149,-0.46683852353487243,-0.04317996590975993,-0.8010497523810957,-0.15275502151374806,-0.748749800182054
-0.5475636031870313,-1.287061995864229,-0.11274344915397345,0.1160428167132138,-0.5482611168617286,-0.06441268987748856,-0.41405644367911654
1.4548766505009711,-1.275600455966373,-0.047373987261143065,-0.5463098237095119,-0.42132435659185447,-0.023478260508210363,1.702544463821436
0.31657071272988246,-1.2512224863034813,-0.023384179029567433,-0.7467078706391748,-0.22771102416236108,-0.016939165982131677,0.48324380944292367
-0.8864642420701595,-1.2112368975638572,-0.019004714045745493,-0.8225625049595259,-0.07122003221776747,-0.014799876801455291,-0.7585638593787672
1.3825612076995635,-1.1803113884839824,-0.01801182815471885,-1.0030811268204494,-0.042482541570111984,-0.014965939667626531,1.5858769460130038
0.7515804042611396,-1.1376203012659771,-0.017483682615414945,-1.191405371867518,-0.03195020940692544,-0.013753788755126112,0.8704291104451517
-1.46781057371017,-1.1028171513859781,-0.016782238380501645,-0.5736276142367327,-0.029903481227497305,-0.013577807909470009,-1.4600031783366099
