cyclostationary_mean_tg_1w_1,cyclostationary_mean_rr_1w_0,cyclostationary_mean_HS_1w_0,cyclostationary_mean_tg_8w_0,cyclostationary_mean_rr_8w_0
0.05761991185177952,0.027469263857617294,-0.0616855857799512,-0.7045858957540857,1.1117835048636622
-0.28094662671625825,1.0005473836253826,-0.046888139641662524,-0.6824783995389129,1.5167931081624921
-0.12508354447231287,0.20663451803626165,-0.0441058065225336,-0.8151141221254137,1.5495926514743434
0.8260560002595605,-0.6303791180592663,-0.04366642420560239,-0.2457201077465955,0.9358197785569692
0.4094116630138255,-0.02220375640149413,-0.04292098876712503,-0.21517497782097114,1.0083527361509739
-0.7100216628331217,0.13679223426884102,-0.0428769962177459,-0.22627545418631936,1.3087622167885422
-0.850502981785292,2.2808383616209937,-0.04294549525783961,-0.20185009410624768,1.4844644139613505
-0.9673855740680765,2.363078520641304,-0.04306403424206687,-0.22037480966525333,1.0072172099288121
-0.5432789297046969,-0.07909190879673642,-0.044490614846038126,-0.40221252079966086,1.1296529961083377
-1.120738999416182,2.3360827397185164,-0.044129581372845395,-0.5709208765264808,1.939799661282142
-1.045713066725375,2.155947192367168,-0.04256006103535705,-0.558574216069412,1.5895594411537768
-0.49278196794174706,0.06897216009047855,-0.043573325815547646,-0.5923813726082016,1.874384204844598
-0.6160793094937141,0.8251703553918596,-0.04366095105133776,-0.9442563715139838,2.1805623014815225
-0.53177694615973,0.4630380168501136,-0.04275519914567117,-0.8225028076996761,2.057588507155866
-0.2000938165986858,-0.7230344287705656,-0.04341200667169217,-0.718209430436356,1.808532803660979
-1.0295924816192334,0.2769888760610965,-0.0400772484127309,-0.8769982035482508,1.2400231864060012
-1.3884568898807848,0.5378044758487679,-0.044728395417007266,-0.8870542517153645,1.074851473772168
-0.1922209999326851,0.217850855126521,-0.05093863308324676,-0.7660144839427669,1.3638236659535063
0.4385795852265019,0.9134382254130688,-0.057186029096662205,-0.39643353676279247,0.5110713700493857
0.35374734553200166,-0.6187329386073738,-0.07043490768589208,-0.3685497360871238,0.2452698626230983
-0.4255068601385974,-1.894635636625988,-0.11684505597246769,-0.4272622084857444,-0.29175486142642365
-0.7912489339620612,-0.3497514065011456,-0.19912971199035012,-0.476921100192295,-0.22736820282214057
0.2255688787183058,3.3915744717294083,-0.17914310367834657,-0.19864905029118116,0.9238907061317595
1.644383776382473,5.758627697847008,-0.12883478944231128,0.17513582786000514,2.428701100236248
0.969734334581938,3.311402640797965,-0.10020326550882593,0.5873480361742603,2.157756384074254
-0.3302238597580626,0.3227453511496904,-0.10411491224749439,0.6559574383670461,2.3410946637169916
-0.08331452862263533,0.12448243302470195,-0.2139700324035342,0.7455506783776025,2.1179398319317935
0.9076777782814108,0.7008362107248426,-0.4046841359694935,0.9538635859495009,2.2465279985501168
0.6030165506057693,0.6020792200277193,-0.7412361747511216,0.9160506025415819,2.6013885377399455
-0.40273761654353685,-0.19893360604628604,-1.0029208866447994,0.9884459740066789,2.928773434268404
-0.03828311948535409,-0.34961101215221074,-1.0130800055513707,1.173009399924591,2.603624528586984
-0.4939829301157371,-0.46213937301126495,-1.0886835971694797,0.7595797826294518,1.3469777571018844
-1.5141250200398901,-0.7713836397436887,-1.186525194836104,0.10847036701776447,-0.06776278762845198
-1.9459225044635744,-0.6740578374899552,-0.7494611752949144,-0.29062197782412585,-0.265008417659337
-1.5538390212043394,-0.5734695387722153,-0.3739714657602426,-0.3684572194057747,-0.42270575230505364
-0.22237698807917583,-0.6428837212748558,-0.29153816980705716,-0.40259248766840805,-0.5721329790952749
0.7618806692313196,-0.6478810313368506,-0.4147230698148333,-0.5271314508936054,-0.9724436728080245
0.08138753596635193,-0.7709560437963505,-0.12201783234409763,-0.647624372548579,-1.1266170450319044
-0.13373913416944547,-0.894471032395673,0.7212097274616718,-0.46961968581204067,-1.2511405782100986
-0.8210128236998541,-0.4681667592687218,0.7123765885128652,-0.9463685562092679,-1.1798482204422363
-1.8954074886621564,0.23586750396133752,0.6056668950054553,-0.9768111403260699,-0.9770335688698535
-0.6450655361400152,-0.41042887895784347,0.5032373615566985,-0.6858744588048657,-1.0352702666745148
0.33323664772071304,-1.3230757305159306,0.19234813378772436,-0.25118280995060066,-1.2368853026882483
1.5050958756917887,-1.1131669238673338,0.14677760709325138,0.2865519848888176,-1.2485410213087509
0.9633516736479055,-0.8107418977461083,0.035805918835384164,0.08975359670374439,-1.2923859397496578
-0.6009105480700793,-0.6077929268235812,-0.04266624604937935,-0.20050228365140485,-1.2238937211476484
-0.04839401802146083,-0.294841244175229,-0.04722988764472007,0.1134806880569808,-1.1000423976915223
1.1442498525688893,-0.49656935904961375,-0.04521846505060268,0.34813275438525465,-1.0653108337538502
1.460063625648893,-0.7340601639144453,-0.044624698691384856,0.9820430927599744,-1.2124053679262243
0.9686129163159297,-0.31448684926774884,-0.04369753084286447,1.3571719192239575,-1.2737123189821717
-0.10002210464552318,0.7444997911514162,-0.04292098876712503,1.1536930320399295,-0.7248082044861839
0.011800728770458575,0.2184105970462859,-0.04275226964148976,1.2126445638844907,-0.657646149339528
1.104423683365429,-0.7231416776110079,-0.04306403424206687,0.987713751354202,-0.5849137954222214
0.8753097532410035,0.21068732898168782,-0.044490614846038126,1.1829165080297246,-0.25164967055782017
0.9074716917953215,0.16277144613860414,-0.044570526173488834,1.5024045879353611,-0.27865279012264016
2.2088173908577398,-0.9320328494022543,-0.043026177656808905,1.840200702488533,-0.5173635765736895
2.2081476593525404,-0.8476995493183964,-0.04256006103535705,1.7094150316500463,-0.417559970028093
1.1816153598407173,-0.1704500801972106,-0.043573325815547646,1.6446654743382774,-0.2724025239917589
0.03022169396678281,-0.40506594409860475,-0.04370601051087941,1.3375756633624947,-0.4543154744696336
-0.5753202701784706,-0.7397725916720934,-0.04341200667169217,1.4737351851466562,-0.8934580339462775
0.5799982798494668,-0.8554037320735769,-0.04500696943495765,1.5136947531041165,-0.8874360069425127
0.4736323717613074,-1.0037216070614299,-0.052117783948736285,1.2484083683048428,-0.995591339330253
-0.5014066237488795,0.3327127149576011,-0.052877297917617874,1.062926656586124,-0.8279053888482587
-0.6715089233575583,0.5422600898748662,-0.04790087666330087,0.7553136864556709,-0.829195672171154
-1.4898246028132183,0.3166799929160451,-0.008878587707852563,-0.12882498654797656,-0.3152985907145935
-2.341686342700311,1.4789372770018676,0.0763214276932808,-0.7123471856785425,0.10233907250465443
-1.2773365965765955,1.3062723007355272,0.14377558441691785,-0.9182681333772051,0.24587371833441288
-0.3869352297505041,0.1143971999842213,0.32393866094670587,-0.8097142664431769,0.2814825367221335
0.2120014215496621,-0.21193719843579487,0.4681068963343187,-0.5165159664659567,0.44663439752982964
1.0063268864055148,0.43895761366623576,0.4934537572831732,-0.490662544901525,0.7978648980848632
0.6837330538487271,0.06313238287349635,0.5095771920169053,-0.3228492664043737,0.8758734433103328
0.3711272773560187,-0.778145944334562,0.44280247962757846,-0.18006753959853597,0.3350018826201856
-0.037632021132592945,-0.3040221707125684,0.5041470750567925,-0.15502828451581488,0.5162602365639575
-0.3416133567216901,1.025236082036774,1.0924691204672912,0.24369440011518712,0.6259299202986354
0.030359422701726344,0.7059375666765982,1.7728144632316403,0.6769754943975705,0.22513334908720187
0.23643113044311725,0.3237882051328491,2.242911867201968,0.7736318316182291,0.2529598955999366
-0.7014833151659613,-0.027379609672433563,2.4235613832771916,0.5791559926152217,0.18435164806285873
-0.23878414793464317,-0.786742482373131,2.2890009643775113,0.4684173798421218,0.03530408240336899
1.0116421548397692,-0.8047403701954187,2.2302780430813876,0.3538413333660841,-0.3106112585411888
0.24069552368321015,0.6852631081388607,2.4138079275679294,0.17629211881898685,0.29065088866059535
-1.5456724664262915,1.3685637358458411,2.69654215988343,-0.3494815086153611,0.5639031163837461
-2.4217016192164644,0.35318633162176566,2.5543357643082683,-0.6598350341938927,0.5594837608127426
-1.7754128899864352,0.9949138165389375,2.646394179323909,-0.855044935866463,0.5510717530129068
-0.6144824726408883,0.9529892161649433,2.405446686725865,-0.8519460612311007,0.6497498876447736
-0.4569284281619217,-0.2690854657715632,1.7672894098593188,-1.0662217970622587,0.3038438091976691
-0.9347906986076818,-0.6882440571971387,1.60513323439496,-0.928521436009426,0.38534567812897963
-1.3049790176832445,-0.5460101862201149,1.428038056333966,-1.3823009770152141,0.40410868638381725
-1.2919576255708694,-0.3808478959517022,1.0503033649267657,-1.6041509498331412,0.5640356840506208
-0.8755815948744178,0.7921536614724397,0.5497734827128724,-1.691899104785287,0.442347122318109
-1.9678072342198056,1.886200669217254,0.3915587413868019,-1.6554326270059145,0.770270843532082
-1.5964692155014757,0.30957173867724963,0.31684294136948665,-1.3050679757669377,0.4327295686960843
-0.9167055155837819,-0.765854921627779,0.08443162692656228,-1.3722242187285294,0.0503158024513503
-1.1505936856023105,-0.3791058164654648,-0.028936229120391527,-1.5272104157517874,-0.11161471066283199
-0.33742370846516034,-0.3587513102568697,-0.04456173051265723,-1.3832615296778097,0.012898663774700775
-1.0435553265437023,0.3421000719214762,-0.04369753084286447,-1.6038504116514998,0.3081340002011983
-1.227583477866016,8.324280495353125e-05,-0.04292098876712503,-1.36666602189105,0.23461702650535127
-0.373569591305222,-0.6237941093121112,-0.0428769962177459,-1.2997903937266069,0.1984811094722108
-1.1870351142236302,-0.020666804003937254,-0.04294549525783961,-1.4203942449864777,-0.08930294462754312
-0.5939032316350813,-0.08748706706633311,-0.04306403424206687,-0.8526469340330363,-0.6008301151987377
-0.004297119448240276,0.4029316825157666,-0.044490614846038126,-0.9489308072091641,-0.06694294529375615
-0.21383966994658954,0.6137887924800493,-0.044129581372845395,-0.6149448239928834,-0.05210443153911497
0.19046534367384133,-0.5465473456676231,-0.04256006103535705,-0.5000652621476733,-0.14160914225787047
-0.10278036190047293,-0.7388639245637556,-0.043573325815547646,-0.5342363540245825,-0.2050314937633143
-0.24375152923796758,-0.7498482438478435,-0.04366095105133776,-0.2300514620673644,-0.5924676652144992
0.3787199916630997,-0.9165185526837316,-0.04275519914567117,-0.006938459482980812,-0.5842575426747113
0.6165368965337993,0.40221708742029405,-0.04341200667169217,0.06792331916210327,-0.17508763408776995
0.25139632376303056,0.22998437131486762,-0.04500696943495765,0.41423326883394684,-0.4843101822330895
0.3746437048808086,-1.0089712532835577,-0.05059481610587621,0.36340805275154847,-0.5498213090231028
1.2056026176011037,-0.3862310167171543,-0.05305279217847848,0.8324991875889977,-0.7946529183706071
0.47014537142141666,0.2688036401550749,-0.04639578477804343,0.5982830159642365,-0.6678463848224598
0.07629042148877278,0.6546256421834287,-0.058382888634565325,0.8145605371843204,-0.2897770196626527
1.6194502545926441,1.555047822818883,-0.11019678719236398,1.2405413226583126,0.282026926222475
0.9031637520141468,1.6670262123783888,-0.1737546187003738,1.242764591824276,0.7037972829616608
-0.15540359692069722,-0.17340152724623506,-0.30049658190417816,1.025499119056005,0.5827968485216629
-0.04666511589922265,-1.7522375268143306,-0.5275845051572103,0.9415789431110884,-0.17196492890624943
0.6570559466289596,0.388781555679439,-0.5664247810402063,1.2094022067712369,0.6485218387950621
1.6705772059661361,0.9400746103392627,-0.6732163627651817,1.4681670169491816,0.6243841872191459
0.9349064714986518,-0.49939395229473676,-0.7936761060265056,1.1560884583408813,0.603164370945383
-0.20767155790953146,-0.23905564875514387,-0.45441116843399953,1.3396806001811676,0.404748401265495
0.49276891182020494,-0.5124576138124146,-0.3918085295673296,1.2530947322603314,0.11604204051919358
0.986794714353492,-0.766887018930471,-0.7269213638234735,0.9381403505682792,-0.553892739139946
0.203902985295811,-0.6413818614280332,-0.7939635224999786,0.9224512699019183,-0.8281714037024933
-1.160308609244364,-0.6403908621101156,-0.9134411916122078,0.6374144255862656,-0.7340318054720706
-1.6428892163530522,-0.7856253219706307,-1.2471029591304545,0.47958571727661836,-0.42848421508596707
-0.4485625614027825,-0.8011609781038965,-1.5154500014724326,0.1639482969659256,-1.2167042405603739
-0.5755137140199591,-0.5163689500397887,-1.458877269735205,-0.4261139447463207,-1.0251415454472048
-2.3944122934187835,-0.20478544023543127,-1.4534569579030883,-1.029508890038629,-1.0989347798447666
-2.357738624299001,-0.8059083005274822,-1.721928874026671,-1.3437021470101902,-1.2501220102923942
-0.10918010881472989,-0.9682999531675417,-1.591038591262833,-1.3388499950982176,-1.2791431137997806
1.0466208275941193,-0.6167178621034366,-1.4791681663353233,-1.2565404667243838,-1.1883673262486592
0.5045093562310277,-0.4584584411787692,-1.6354453052085467,-1.201607108137092,-1.2070273060302046
-0.3803527515516596,0.30419456457721034,-1.5004800559167153,-1.0117916726727807,-0.8103739196489554
-0.7687250262791447,0.8994097511826259,-1.082386711728513,-0.92785505863099,-0.525310528843887
-0.20420911030589603,0.2676153592409669,-0.8840370434243603,-0.9312564960100026,-0.37745955306443546
0.7763442343130269,-0.7446870764766329,-0.7604435768974382,-0.47582947961142774,-0.61642207299805
0.2209983010340793,-0.7666881857245488,-0.35296513173924104,-0.10145642962762258,-0.6046796042331618
-0.657524555116757,0.5384085327821458,-0.08967972542868453,0.08281491817232127,-0.07622335851989372
0.8144188818849634,0.22699627150406776,-0.05841409770874932,0.25929556882447874,-0.12607397130851627
1.205318173928475,-0.9838501386080679,-0.045600810732804184,0.12403557021672376,-0.23012185881576808
-0.21876241297603988,-0.8027703763656971,-0.04323742818944726,-0.06307863933776606,-0.2707586673515818
0.4487118762324521,-0.8278021519028289,-0.044624698691384856,0.3404523624577978,-0.6912340277112402
1.272118891534817,-0.4420748821990077,-0.04369753084286447,0.6012522396450156,-0.815044184430788
-0.46603886230804165,0.7532062145098917,-0.043114214383474875,0.27847490523637347,-0.49406398644904637
-0.6538232384755029,0.2863816904988269,-0.04294549525783961,0.14511399625912585,-0.40615868941277544
0.1848715658426476,-0.5524990707808165,-0.04306403424206687,0.2906159971229745,-0.4179006280684613
0.3318384896809449,-0.09208015428090206,-0.044490614846038126,0.4960632968037812,-0.6575949613820985
-0.3029870404538992,-0.10675976537280533,-0.044570526173488834,-0.1484534385250451,-0.5535964011312281
-1.2421586655767067,-0.4287430628451429,-0.04272411581192265,-0.39395356432254763,-0.4334235299049301
-1.5466819712874953,1.3450489362985596,-0.042257999190470796,-0.5886760723605596,0.31784166777851014
-0.7223037181531277,1.358829084697864,-0.042622514450339405,-0.7807383673561693,0.45003145876196954
-0.005594081028029608,0.7373622331569708,-0.04275519914567117,-1.0230667587982722,0.7914721888375853
-0.3762676666527112,0.9338819026560393,-0.04236591382150811,-0.7347302147773858,0.5158415468289591
-0.10276971045523296,-0.5861008850945131,-0.04381395672934242,-0.8244754018477561,0.4469072652194035
-0.7719034213039629,1.93869755098368,-0.012802539353822938,-1.031937298321016,1.5405490387133696
-1.1440570456097523,2.818765729251227,0.023471108285046786,-1.303715462327889,1.6228861313199876
-0.9122555324737558,0.2544529822602897,-0.008592200096029462,-1.1537777853820992,1.6847404716120293
-0.13552148098034092,-0.9994780697852212,-0.05948895412357085,-0.7844654229096218,1.3914452127931882
0.6778149369764308,-0.40288423654681943,-0.1164251229544124,-0.31710712918934747,0.9706160909919536
0.5266115814825081,-0.11104791104922938,-0.20798700408961973,-0.31268224341301576,0.7958812209976177
-0.41369966208821846,-1.353385039467857,-0.3529637557389006,-0.45955744101737483,0.1257559192855768
-2.1264340486046884,-0.8251253399461311,-0.29040881047567746,-0.9718277080908648,0.08538340584898929
-2.093301692879308,-0.27033280225031975,-0.051774305163687695,-1.2111366704825086,0.25228001463615807
-0.7477225982111129,-0.5027620768814075,-0.23043006162052054,-1.0374334506928407,-0.9067559476212815
-0.4001680594230684,-0.46187455012645173,-0.5824353442156909,-0.9943309559812006,-1.0709897686567091
-1.2068752571456554,-0.06954937598133268,-0.6814390315788953,-1.1591799381905152,-1.0310373034684328
-1.3944597472836053,-0.4430814755440613,-0.8517075289741037,-1.4953251481045928,-0.844155010939748
-1.0698790686667938,-0.6582674733876797,-1.0446336379023942,-1.81783134582841,-1.1266039689348804
-1.365002030174779,-0.43641583450734633,-1.0834908269746315,-2.17456261010185,-0.9694428070571806
-0.027964194684155164,0.31741765920450093,-0.8279016090737744,-1.7728839542148473,-0.44664278088883363
0.06517065871826754,0.2761440541410309,-0.5762651079807348,-1.471989881758578,-0.5188228806819828
-0.7093111108555519,0.028927881915026328,-0.3960302642759934,-1.2655374095959055,-0.32315637139285885
-0.26985539539512204,1.1259294934925048,0.36252635624230944,-1.2290810921904154,0.135418358466544
-1.033988403687444,0.48498593901050396,1.3020684839194105,-1.3867254549439716,0.05390849759224359
-1.4964115871484556,-0.6924252900011739,1.5829021637490777,-1.2958788088002562,-0.1127712207167046
-1.4693893653169845,-0.5621313987157953,2.388046222424731,-1.3712852252144978,0.009998637731611375
-0.48242348463964063,-0.39397082446622084,3.1368828315025112,-1.0557828139345256,7.703114495980892e-05
0.1768524268402439,-0.4750987348992197,2.537105409374486,-0.8275508933916533,0.00020381458016515428
-0.4010745059684579,-0.43022173378204853,1.2047278040879865,-1.08450161224064,-0.29710759259679054
0.2850796660613328,-0.7321564864368301,-0.29444272682487005,-0.6771489002761353,-0.404241981299274
0.3219993737602456,-0.7692352031627524,-0.7553836850250445,-0.7238131491743803,-0.6248294896405269
-0.3820956606654432,-0.6125549477506891,-0.4306101769010618,-0.7625813807797571,-1.1052502743754107
0.4321951853165022,-0.7719205223261364,-0.1865850039147876,-0.30156142892650645,-1.1245937808794157
0.834773756527653,-0.9886890314239701,-0.09296478250962506,0.009104372680031224,-1.2226916768361784
-0.4378639903834192,-0.9701510807025421,-0.05771424390994159,-0.004646569728988872,-1.2947531315481882
-1.2915488842149871,-0.7495717780351149,-0.0431127724520807,-0.34269129714057284,-1.382955056984691
-0.10309193686112046,-0.9773468978279114,-0.044624698691384856,-0.18524159835470919,-1.5115076631600635
1.2036217934329378,-0.6656693506484556,-0.04369753084286447,0.12882833717510253,-1.4886621021521216
1.1786556403862225,-0.021454898927345107,-0.04292098876712503,0.07509001694902208,-1.2369746102955927
0.5959642983956649,0.3432075861838088,-0.0428769962177459,0.20020421162204022,-1.0390015413394287
0.9558244266871735,-0.26833318098060555,-0.04294549525783961,0.5051870758732249,-1.1030021193625288
1.5705481368572343,-0.4362097823422581,-0.04306403424206687,0.5578281491691456,-0.9041988316883841
0.3436080102731463,0.6733741317708181,-0.04338721113000163,0.3403169752938944,-0.41970150075718765
-1.2879170975658718,0.947864743040107,-0.043026177656808905,0.2876756677658276,-0.11851127394755932
-1.558861652468782,1.0176316124188602,-0.04256006103535705,0.2960258167063546,0.31704995211031883
-1.51777387744672,0.6041794350046251,-0.043461605618640875,-0.11215765331638763,0.5372780166012855
-0.6008436113480601,-0.6274204099598575,-0.04354923085443098,-0.28970848562703055,0.33320187480841923
0.2947832988914294,0.7395598709602534,-0.04275519914567117,-0.4171985067604155,0.8482744520667305
0.4794770197054028,2.128734767438457,-0.04341200667169217,-0.32128686603193507,1.0548646346806687
0.9629706786071405,0.7060475765900937,-0.05113456925195017,-0.37185160307847054,1.238189898077509
0.6833379409977448,-0.25582098512034956,-0.056110142448600984,-0.5692066170195835,1.1226039482056895
0.5112865839630651,-0.5241083363820658,-0.052440518704210015,-0.335091711144327,0.7467204004736497
0.9559206876408781,-0.48409569127662166,-0.05871502106977054,0.17692434403900434,0.54143177381841
1.292370838044127,-1.100597020856938,-0.07026869636577188,0.5780431102653533,-0.1221524766612062
0.4090546994784537,-2.0135282177231257,-0.11709551170397907,0.6565740979532735,-0.5324754858655483
0.19810201003598724,-1.413335575240741,-0.21341033738832876,0.7099077646959882,-0.4395799067216683
1.2655273212764075,-0.444665001749495,-0.23917893211680813,0.9503316880701973,-1.0076017518845044
1.34006168873015,-1.1414834659841318,-0.43992771323146684,1.0377369804903587,-1.7644054301017416
1.544835989906306,-0.6649883854122149,-0.7662722202794795,1.2067893160104397,-1.5519136997837277
1.7665875539736873,0.2227128873885162,-0.9420961085856638,1.3812616585922415,-1.5667686031028945
1.1062407794096092,-0.29383092768621805,-0.8938097891562957,1.3734004176347405,-1.4694969331732757
1.082024802954533,-0.3605035504301182,-0.7870147428705674,1.4088112347778858,-1.5177460018926854
1.9799600733363898,-0.7317638556033687,-0.9731732332127232,1.6564190587433634,-1.3181414818534856
2.6214113652983313,-0.7310969102852566,-1.1553217952620294,2.3367314690626486,-0.9932121581517348
1.8299350125746006,0.21526942808335023,-1.1755636908048408,2.4069348060987465,-0.6507922717166312
0.9642302953496854,0.3112937878318967,-1.4167657728893572,2.270892579150261,-0.6826855835735511
1.3864535959138966,-0.07153805619100481,-1.7715714976554484,2.304720136009405,-0.21440174969189357
2.02220755206073,-0.1108407155790018,-1.7009718150503574,2.3202359711031026,-0.4595082223876484
2.34083287321839,-0.4604544909265486,-1.6687612806049916,2.4593330852543134,-0.4883395833840137
2.415905531077328,-0.5804497624724695,-1.8873669191923106,2.7783751949500397,-0.5645653359251716
1.9522818773259067,-0.6606808386710857,-1.676456824730644,2.7635941222946334,-0.6080022029179847
-0.11166230894989199,1.2797455386434766,-1.4817736610281145,2.0376490103763443,0.2394273105100066
-1.0786047180577114,1.5942419417454214,-1.6108415671594807,1.4618572749949958,0.3231237805410824
0.4985878562351433,-0.6296511019134857,-1.4955903072644898,1.5352676471028912,-0.10603154049719986
2.356834828492848,-1.0967365191717209,-1.1104109143237886,1.9297727251533132,-0.24820107372116676
3.1362526827334105,-1.223257395179921,-0.9100000225473008,2.1615166811638136,-0.5709566617934771
1.598954299897972,-0.21901787782235485,-0.7532071315045523,1.8058188390857441,-0.2916627725526073
1.0048321612557747,0.036031618462554996,-0.34024023433738093,1.7386136426993768,-0.37402165556686373
