cyclostationary_mean_tg_1w_3,cyclostationary_mean_rr_8w_2,cyclostationary_mean_tg_4w_0,cyclostat_inflow_Iseo_24w,cyclostationary_mean_rr_16w_0
-0.6425060114095096,2.3130986274797434,-0.31865265843942703,44.968898174603176,3.1800778752405834
0.15550149948519854,1.2368616274100086,0.5590712445812229,50.54543817460317,4.3529081729284
-0.19398641702434716,0.6246867979611276,-0.14418009727882825,53.25760246031746,2.8652690642906213
-0.5367109336129354,0.21910558915392508,0.09418427285746203,54.98828996031745,2.694869739012721
-0.4666182502953985,0.0375236963000911,-0.09731478684741417,56.75290996031745,1.8739037865299897
0.19094601474026865,-0.13810703006555974,0.4066861405377521,57.69494121031746,1.6176064647784747
1.4508954560668261,-0.2559608713050138,0.5221910975976175,57.4335108531746,1.2452770932316033
0.15000074891525086,-0.32720874950794865,0.6072084632107392,57.5910908531746,0.9579144467270353
-0.8259434265168698,-0.06480720740016696,0.42131637922643206,59.5805358531746,1.4963959732133005
-0.09440415943572011,0.13971274750961965,0.8065316058357539,62.339357281746025,1.6614525941783649
0.7999497546756419,-0.06647570845048509,0.7507364295287763,64.44834728174602,1.4341618276997898
0.30157922975831875,0.38355191641808656,0.36981447197480827,67.06854728174602,1.8276214713580998
-0.25011829632656024,0.5749092519309192,0.6050738287707214,67.59030228174602,1.7626161313382487
-0.8202281971402956,0.8546313599150814,0.24249380351090413,67.57006210317459,1.6040039574647844
-1.8747473142000153,0.6947423130286796,-0.39073687216342556,67.5845821031746,1.507400231266838
-0.8131226404407672,0.6320808291389534,-0.6544765092738681,60.7430921031746,1.3191278999895084
0.434626994036874,0.8019198833641344,-0.4963995859470462,59.72527781746032,1.2640739681429622
0.014705246743251516,0.4666049948647119,-0.6031772086456285,60.03563906746032,1.0678034153283862
0.015207127150756984,0.010793233021704,-0.10589715998886924,57.32065406746032,0.6850024293069117
0.5714238478552583,0.2110731619649116,0.41451758980075937,50.32316156746032,0.6127703576725164
-0.1607310995649128,-0.308255265309742,0.07935712001995979,47.72486960317461,0.47945785039773936
-1.1764497388658794,-0.5593437423658638,-0.40765050935450065,48.08727960317459,0.5278930368272493
-0.4380622896531534,-0.7305355383028079,-0.30066385134211054,47.66997460317461,0.4898305086312923
0.6004869877931732,-0.5770370298478398,-0.3355012907503134,47.55903888888889,0.42651749067804373
0.6810982164436838,-0.5595267392552535,-0.4348667713075614,47.23856763888889,0.3796315280423626
-0.5353549228990411,-0.19728738685352887,-0.6560357605285848,47.75637875,0.27081350811959604
-0.7446509122453098,0.0057075939780100605,-0.29432276247676065,44.07138125,0.08991293043841604
0.41269186799118085,-0.11059709572302014,-0.18169681799501575,43.31538125000001,0.05750453908166891
0.36194113578321996,-0.18904654654048805,-0.33141063825772166,42.18117125,-0.33548741065583865
0.4254470487852563,-0.19930872504352,-0.23648868130415393,41.52671125,-0.47099853103928385
0.6076379635341052,0.5754462820180823,0.2368989222617164,41.60809428571429,-0.12398593043056912
-0.27953974203554566,0.681787807741227,-0.1575431586321079,41.48711214285714,-0.08024681186843938
-1.3206627651613887,0.5939528890084571,-0.7658059647122315,40.81173714285714,-0.05680289129027405
-1.654891397727494,0.9550547901565242,-1.1375551571526246,39.65729089285715,0.1589251083738648
-0.8347925697502669,0.33341555295770225,-1.3102139572570395,37.50478375,0.03858045646398683
0.5787867791227386,0.12213188948909891,-1.0606916621476485,36.05157375,0.10086869348940619
1.1969853516621891,0.056360654537847964,-0.410323420617557,33.61338874999999,0.07924098035395821
0.9897723300202738,0.20213621583732894,0.2825476500091355,32.57394946428571,0.2583928207902669
0.42811541746769627,-0.09275190886226954,0.7479507323891229,30.412525892857143,0.00043295116224009684
-0.305040010503385,-0.68887563860128,0.6464805004995547,28.020155892857144,-0.015136724119988048
-0.613374742909489,-0.656833242086568,0.21836409829426365,25.09861214285713,-0.05028263613608891
-1.0099750740825886,-0.6326238300725969,-0.49632838630709275,23.100733571428563,-0.04095859900862844
-0.7902192477198259,-1.188893508498948,-0.7852070174579883,17.97263357142857,-0.5801531749783668
-0.9493940632375849,-1.1971343488119888,-1.3183664551647742,13.983313571428573,-0.6986578062036902
-2.483959925652953,-1.368229131147441,-1.8967326621206255,10.536051071428568,-0.7545636806958484
-2.2691202899754113,-1.3008790995034163,-2.131716416296349,7.070175674603172,-0.8045568553531346
-1.6316847908505177,-1.5812231576998834,-2.1582839188855005,4.101770674603173,-0.8650958425807642
-1.2490505625809056,-1.2067720520911702,-2.2865172909819367,1.1225042460317445,-1.241265503238108
-0.6693622905912431,-1.3683236197373878,-1.9670052285359623,-0.5106975396825415,-1.351753922737297
0.42190688683588173,-1.5760071483232256,-0.8713543821199577,-2.1555825396825417,-1.312046143620476
1.0207190985363848,-1.3875095877288954,-0.3170788923079318,-4.529452539682541,-1.3281179484809569
1.0241002938408479,-0.834971610576374,0.4796492316044401,-5.831258789682542,-0.9892012840820179
1.1013757462282987,-0.8397917247217376,0.7561402182356233,-6.993142361111113,-1.0805754255353424
0.4910826101730888,-0.8416230225690798,1.0332089360662007,-7.524842361111113,-0.987199771550826
0.9660724218880574,-0.8423466377199349,1.0502760733098897,-8.001576646825397,-1.18034979500236
1.4279008047163992,-0.7764199152156076,1.1334587875660664,-8.897490932539684,-0.9870280808960848
0.6749060871323763,-0.8981319835893893,0.6934178531752372,-9.996300932539684,-1.0594277846480165
0.43689012393879395,-0.9769641729990447,0.7550849142509226,-10.763895932539684,-1.0317817807007394
-0.3370780976532124,-0.2930222693406727,0.28035160671935516,-11.902489682539684,-0.5861888030631265
-1.4560544043043586,-0.24471348265798426,-0.3957365774669255,-13.050543253968256,-0.2635057955122297
-0.7958028459856664,-0.7290572104904831,-0.7273436502081096,-14.687398253968256,-0.380924436977557
-0.7564697038024555,-0.34884349695314465,-0.9625968608572514,-11.429516825396824,0.29458337618867175
-0.9704741337741937,0.7880814911403484,-1.2046229038546774,-10.50897753968254,0.6874125971137452
0.08045158012650627,0.7132859978201723,-0.638557033236135,-8.99815253968254,0.7194409148199524
0.10794019329577599,0.8609991732426039,-0.4471371993017639,-6.578987539682541,0.8867287343328129
-0.24116317532988862,1.1570594348807777,-0.41760376281292017,-4.011481289682539,1.1165142267596055
-0.01070948252994533,1.2376259085362835,-0.18460649791849223,-3.489034146825398,1.034026865601812
0.9854083171254455,0.5272032785309266,0.41478256257996005,-1.7513691468253976,0.7389986348075414
0.5521358949393501,0.5353209248596069,-0.03633857599692931,-0.469104861111112,0.5948429246462469
-0.5255620729164872,0.7441407086410022,0.0029607268381815865,0.3545326388888881,0.6578314897753966
-0.7107506443979502,1.4990818172082887,-0.22509058439487556,1.4388537499999996,1.316002455315976
-0.8294305995846073,0.7525860748892433,-0.288935043578143,2.1429187499999998,1.3231046546937484
-0.28856299159432136,0.8854561692833964,-0.8790986115521886,2.475877678571428,1.3983688216136048
-0.907619479360278,1.8069471722992512,-0.9854652727361093,3.2520301785714274,2.173210195880207
-0.8998780560811046,1.5530359981257449,-0.9129792845453986,4.004025178571428,2.232855645966069
-0.3492806801102153,2.0575536379408366,-0.7660559591632617,4.329059464285713,1.9722663566568774
-0.5079798573332794,2.5313242121641504,-0.6779104630679242,5.184253214285714,2.0900852561099477
-0.47173041573334096,2.5341265762938243,-0.6596068019210091,5.687833214285714,2.3052385127814006
-0.1458033746237162,2.2228404950351854,-0.19919118810966213,5.272438214285715,1.574586499326451
-1.016945635297947,1.9083489780669736,-0.6926237647536044,5.44007125,1.5190961508735537
-1.342365497111902,1.6480867353793536,-0.7303154487103034,4.88182625,1.5030749043425895
-0.12617477889728412,1.9732112088617786,-0.5919316653151122,4.55310125,1.5644791014794468
0.5015706238171194,1.5511462263268185,-0.32285908849129336,4.824911964285715,1.4640437842468068
0.5316506456264516,1.2519881742081256,-0.37767795768606127,4.5512557142857135,1.3226409040016436
-0.09487348953022046,0.45815604044216895,-0.08592811068538761,3.310885714285713,1.1162119952985736
-0.5085475953508196,-0.14047103890136886,-0.06011853672381358,6.182790714285713,1.2363302094108712
0.39514245504898604,0.1600983617760159,0.19476018308819662,7.519875535714285,2.0412628765798337
1.6836739309119284,0.7365555075100992,0.6641028092958133,14.256080535714286,2.243670956595205
0.9637215659487601,0.4800010449342975,0.7671314524908666,16.05115053571428,2.3254832401186567
-0.16202498151599903,0.92463697278077,0.9368964964314983,15.855930535714284,2.347392096306015
0.09475409233727604,0.8482770354650268,1.2977074856999746,15.255749285714282,1.6949067640269706
1.0368756608755476,0.5539630186537092,1.4659484677831425,16.002248174603174,1.9334362278270185
0.7393229042425555,1.203590015406255,0.7801160520771717,16.335188174603175,1.8358351431322781
-0.2946577222946206,1.5780411210149676,0.5510167313404921,16.36885246031746,1.6458239197372664
-0.01062217703924786,1.5993907581104367,0.7527556483713899,17.09538996031746,1.622301540850853
-0.4731131732160613,1.1010531505010759,0.23217525125698538,17.021109960317464,1.7279073757145695
