cyclostationary_mean_tg_1,cyclostationary_mean_HS_4w_1,cyclostationary_mean_tg_24w_2,cyclostationary_mean_HS_0,cyclostationary_mean_tg_2,cyclostationary_mean_tg_16w_5,cyclostationary_mean_tg_3
-0.2276287104962081,0.17046967092403445,-1.1465284317316096,0.03716005209917292,-0.23023026775679944,-1.1527414197833687,-0.22905756425826443
0.7567260948993006,0.16000233034220518,-1.1654144103560025,0.010686613546533962,0.842804610035999,-1.092674374534256,0.786911891398743
0.9692592408286288,0.13092129043059964,-1.045372592259232,0.0004409167326225698,1.0266501965652621,-1.0084747035605774,0.9742613930000247
0.5510728635109958,0.06947270092665464,-0.9581194766162071,-0.02127881877725272,0.6972664333343147,-0.7764655149594085,0.5842094891489352
-0.030106212978046304,-0.09891422623050881,-0.8432666605677442,-0.2631476415737086,0.37398676473279324,-0.578157129946225,0.16706554177933458
-0.7149706187574576,-0.30290682583971945,-0.7379355950768477,-0.5126551115617062,-0.609422943486468,-0.615523630212346,-0.7737457727548553
-0.6073977070678622,-0.5800265251499314,-0.7130131610042453,-0.7695574311862967,-0.2367260737650166,-0.625886949547964,-0.4470371163770215
-1.1319363858289828,-0.7591437284745651,-0.8427059157012672,-0.44984946984191465,-0.78023364236861,-0.6542763801097813,-1.0033686652870781
0.02557273305602039,-1.0715054190209206,-0.7366912994020905,-1.1226463249606315,0.4221052507916011,-0.35720166957868615,0.26709741682664384
-1.5185567207820523,-1.397535196858087,-0.8909163780033071,-1.6222314038984753,-1.1945674686373733,-0.5205844853092139,-1.398720895744298
-2.2768328270042644,-1.7564383831378545,-1.1435657817751874,-1.846073002863464,-2.198968584153945,-0.7961755014123697,-2.270117760618724
-0.7057527661296596,-2.058114612955396,-1.0960397502953423,-1.9756947509095966,-0.6502180328677426,-0.8423760896351072,-0.7931914434645239
-1.463629259707197,-2.347247862607212,-1.0984747487974484,-2.0853574020591195,-1.2143448780016768,-1.0053175687483185,-1.3215620428550645
-0.7855271979835639,-2.574573684751491,-1.1295989049314494,-2.4869054797008814,-0.6303719178629674,-1.0969986309465392,-0.7050964059687967
-1.0861953436063572,-2.590334342277427,-1.2108464976153681,-1.9368648611043973,-0.9788139119358799,-1.1114365623107214,-1.080237882842643
0.7162214298093931,-2.5605484367600533,-1.0664573345392827,-2.4137282040025414,0.9076332893666318,-0.8227588467402468,0.851121816908898
0.09238345402686052,-2.439093431297788,-0.8412058928718509,-2.406560800699377,0.36361399758368257,-0.5422232259430833,0.2979628888845614
0.9026563773996984,-2.31854405711853,-0.7354643008897247,-2.1500155186330705,1.165846039598484,-0.3651663306860361,1.1062192510192994
0.3946988111356225,-1.9996480659525973,-0.6898096189995896,-1.6394495321630327,0.4369505766791988,-0.41663862822100006,0.3907709616483032
0.008214417056116773,-1.5624515745128034,-0.653050117759721,-1.244215506038984,0.08678826475136317,-0.5358362929478686,0.07946199316520115
1.198940940138643,-1.0928136475361574,-0.5404261129531387,-1.3927679664627524,1.2123722501323382,-0.47050817573063863,1.2613595211453839
0.9210716711127174,-0.6088180296223388,-0.43837340729954616,-0.9882480659587104,1.1272771914246957,-0.37497237766986524,0.9633131773873638
0.2351948528214838,-0.11423432440733827,-0.33002345407410877,-0.9968908137024388,0.23363095634096137,-0.2680523581470331,0.2353927449557899
0.34589889514239913,0.3156042657281191,-0.15248900690602218,-0.6394346650984644,0.4315299693303092,-0.18330101640170887,0.39638097526504695
-1.8812371739081963,0.5310080954345389,-0.12553022063469477,-0.4662361279166553,-1.5750361062615128,-0.28410156423574356,-1.6993044450252517
-0.4907008358463235,0.894635300690586,-0.14134759073836345,-0.0527842119997744,-0.3906088628003328,-0.38717375085337036,-0.35274076359104545
0.1804266017787295,1.2172628042416322,-0.20402922185798733,-0.22218271668179934,0.2072506672430299,-0.2093886501777511,0.23899313494969662
-1.6740253171287072,1.3945697895706257,-0.45218905375203494,-0.07969192082249682,-1.4895408595051491,-0.11941572414655166,-1.663250638690223
-0.827691321484986,1.5187144738924718,-0.5956878187491791,0.15693101756766795,-0.7577245145847796,-0.1330501965407479,-0.7935568295777664
0.36802500729592713,1.4203820932225806,-0.5640046777765303,0.14236852399314426,0.6952347093946575,0.10913157476309318,0.5975171187489403
-0.7605046879383527,1.2905523365079037,-0.5721272062096483,0.3512987763181471,-0.6917804839477897,0.10134345458951677,-0.7586847354041044
-0.08089013090975852,1.0096254039435493,-0.5783792650669708,0.2357291472096339,-0.30011818061306367,0.18741880618679002,-0.4081680545987366
0.5999613655990027,0.7383343223363482,-0.4839188794628609,0.2798134449360733,0.17753770844170855,0.0948246864252833,0.09623856287691161
2.1502261889433614,0.430067602998615,-0.34914496842278375,0.07613332409090923,1.7886314406362893,0.27555203121634503,1.6777856184803093
-0.3446056280819042,0.3463163475429814,-0.2902858097439521,0.03675061442019438,-0.5977710914592277,0.05188189799936967,-0.7252955741388228
-0.2581439666489049,0.16462102764630157,-0.12909493211089113,0.038080037945769966,-0.564590282376184,-0.07513817536134379,-0.7655201292786765
-0.43843095761500084,0.10520304101838343,-0.12569235830952064,0.0353588600528766,-0.6157179862595414,-0.16423328789017824,-0.8102487366534807
0.191465164004401,0.06637965002234752,-0.005862183559246748,0.03471075035625864,0.0006608368745572011,-0.317908169161803,-0.0651239654020112
-0.12260315932022904,0.06731291958915778,0.0227622930499146,0.03653298779536143,-0.3401369854851136,-0.5040124650738362,-0.447326751710689
-1.0826437351979497,0.0708465119463456,-0.010330630214159304,0.04584834885596705,-1.314356198940001,-0.700335401125272,-1.4227428047259254
0.5710218805332541,0.0742116259970622,-0.06647287793329561,0.05607145518911681,0.3383847510339108,-0.7121485112487741,0.2494200069617554
-0.21477515390458432,0.07561180968561518,-0.12850783082766734,0.0342456424896326,-0.26538301794948027,-0.5460522108827793,-0.367891365098824
-0.010519296721104588,0.07767164050184226,-0.2600527508110576,0.03860850950018835,-0.16794012799943203,-0.5178123255362908,-0.32087196503111315
-0.2430026843652461,0.07616926256234614,-0.34145315791127234,0.042044871469998454,-0.3884004672137482,-0.5933555748326317,-0.5485075135815506
0.37652029131649717,0.06363815066294824,-0.3298871350297479,0.03010967513359531,0.20406076250685282,-0.37856513435606187,0.08901995917625434
-0.8379869035608524,0.1272189612076874,-0.5394495126222814,0.06883174786708447,-0.9124638934233769,-0.39818990260606396,-1.0022101239524046
-0.07748140329939145,0.15332418822619928,-0.6717028438070435,0.023397759889814185,-0.21369183858615381,-0.5134641979682248,-0.31097980440428774
0.5051619972541289,0.15455006400703078,-0.6536436382555558,0.025618967989497914,0.4167404110080289,-0.3728764185220889,0.31539893597139246
1.0356020612051278,0.16247224395006224,-0.6156691018035957,-0.048960003379231995,0.8165688704673719,-0.23125296914731688,0.7358625498576533
0.7077302280973383,0.1613812512204586,-0.4255332953832842,-0.05658205406753982,0.3528263197486082,-0.20902205159044387,0.3330087642584253
0.37853286941459513,0.09049766816410408,-0.3751674590005494,-0.20704775982268223,0.12007034773302461,-0.4206367356157164,0.07722066127543016
0.16827356932835144,0.18390252957759884,-0.36875523761074286,-0.2887701285749559,0.2722667255931307,-0.31029449011530147,0.11068468213464358
1.477829153370016,0.6587971277980947,-0.08046897123900314,0.25356147669738843,1.4335080460977832,-0.056886360062518876,1.4422541651412526
1.9391711788889896,1.162818293473822,0.18016980997172788,0.6688945851406107,1.884995562802831,0.2602657716594161,1.7772560465731226
0.9256887620436469,1.691238731271743,0.1894090760626601,0.5693571921719103,0.7889152963181056,0.36023587109186717,0.7804953547759372
0.38515890972494216,2.181908678020661,0.3094350050193034,0.688183079321101,0.5252100605420653,0.4699832111779404,0.3341093785263644
1.3109080487142268,2.5656022411676487,0.4721893104843383,1.3186890305310466,1.3501123366405041,0.8079035124784322,1.2595116477165802
2.0087782811928863,2.5735483142165707,0.6511075795333654,1.8623174423312694,1.991661069634875,1.0175797102845692,1.9212709036747164
0.037243712909204245,2.4405587807898783,0.47171982306082066,1.9441364764360334,-0.030252239932404192,1.0474000899556084,-0.028687840426539237
0.14616990987165837,2.2759370730683113,0.5331873429829633,1.7308933571760234,0.025472495895228927,1.0719295791460537,0.04297373382966975
0.8090408785242931,2.1585360864144,0.6438420526511239,2.101432296691309,0.5573817493342879,1.1918780819385357,0.5631084411091477
-0.37054624931223173,1.9519833769790578,0.6686989256870775,2.1302188304732677,-0.3636842822649009,1.1198740128233666,-0.5284825722045453
-0.7283973314646446,1.4721514203231527,0.5836526209380646,1.7031343580193536,-0.8616574107162516,1.1263175274361859,-0.8346850469586644
-1.3700668308424924,1.1281212763172939,0.4647090602068988,1.3446178035647345,-1.5461529688321192,0.9573286050333878,-1.5864045919613514
-0.44009245718077344,0.7844294907453156,0.538079780342001,1.3203546469001268,-0.5704213390058129,0.8321321572080729,-0.5994343170968562
0.8721941912577014,0.4037498388558568,0.5683848195241554,0.936047449459476,0.6456595745297483,0.8104566448096071,0.6000525419005907
1.3472185500354015,0.10842009515571013,0.7154500609142916,0.6054190350513573,1.2257698500242857,0.9211674063854814,1.2135696910901155
-0.5476408750192762,0.021351204517837438,0.6616174097144099,0.4012341283658102,-0.713770750303904,0.8154157972661858,-0.768830883938915
1.0096455189715896,-0.21257885953337377,0.7848290379321002,-0.3948226717160053,0.8608911468198678,0.8900678860852536,0.8341358185713046
-0.661741398025014,-0.4872892093511796,0.6736705202977468,-0.8105249057847476,-0.9230195781867303,0.5912020844488823,-0.8314411312215791
-0.7659178290297872,-0.6412254525999563,0.6693976127346908,-0.4340428464263352,-0.9557885995674681,0.23092061470779124,-0.9872649407351208
1.0662140680696401,-0.7429838728423873,0.7596069591215266,-0.54131659050782,0.700976537919778,0.21976781206173576,0.7719132370429356
0.6859715237101971,-0.8432031744228577,0.7841861877673771,-0.6643833392126518,0.6659589683054259,0.23761824365211948,0.45181717812915817
2.8379339226037574,-0.9148992314302892,0.9615164277065469,-0.6663143460757344,2.6145905740614626,0.39798525916431876,2.616806541059607
0.27111916775710077,-0.9148708895029158,0.9336868676665769,-0.1960790035274897,0.07065136205100561,0.15435386681744606,-0.014829903692564378
0.5144492491266883,-0.8708390246386759,0.9645476356358942,0.019929808153505018,0.43297992602857244,0.2131031261925463,0.3290117966538024
1.6756741532608956,-0.8313418082505128,1.0659019182460474,0.050349464203069155,1.2999380350538203,0.3747367777964432,1.3211865956679063
2.8090373017774204,-0.6727071159101577,1.1868074700001425,0.01324834642502162,2.659417435344952,0.641326727302585,2.5621581463030743
2.434167075424259,-0.41723813802599496,1.214470927413704,0.009266945951194719,2.1654863400278366,0.9620879175034334,2.2047258649153494
1.9441553373939293,-0.15398789558778134,1.3285466911754447,0.03146310350230287,1.9455747536562464,1.3181141666925653,1.8855120797872087
-0.2582076506617458,-0.03132381779419623,1.2405069359829937,0.03684309627906829,-0.3674599695071762,1.4676014990268866,-0.4086083003059115
1.677151948943474,0.0282160039280192,1.2452681192666468,0.03493768650793205,1.3983878641632463,1.7172950458839231,1.5524804612789846
1.0490234669112442,0.05057508259543298,1.1600867323817206,0.03471075035625864,1.1279731706398617,1.778464301043975,1.209271502738477
0.4646695790897669,0.06731093552320234,1.2042744310759712,0.03653298779536143,0.4177843798307787,1.6759918229913398,0.5345949564915572
1.25711097886729,0.06759632607719941,1.3178708512583492,0.03601900933162443,1.1772716983807936,1.915822628083707,1.2832443669573612
2.7772442830594,0.06487210531579354,1.5477309257973138,0.03277327219036194,2.888024300500893,2.172913089810202,2.889811459461487
1.0590536989336086,0.06921345645585233,1.695560943280061,0.032037483456264004,1.1352229541311747,2.4339489877322693,1.0510147564221228
1.1640898641117283,0.06901486752849055,1.8902150491435552,0.0342456424896326,1.1120178471321793,2.6961978257909283,1.231474947417489
-0.4805971222706818,0.06781330736167493,2.0045244565996616,0.035689549664607696,-0.387124505319277,2.558199786982558,-0.3688177525737417
0.3315699922533066,0.06093098389818345,2.0982740989655255,0.03305823419572709,0.3801435039438783,2.5219513394803044,0.38276811458263693
1.1608419794568676,0.041677246572570506,2.136701666580798,0.01533766459447157,1.0352919384869086,2.321657335760521,1.1088259690223146
-0.23054756108472693,0.01066446521991094,1.9981999725971558,0.0040931148552235085,-0.17855381103071585,2.2900519757989066,-0.24243871667373962
-0.1323557943635462,0.0304815302133399,2.040410280024969,0.0478210038192811,-0.28578368562377654,2.198895029124558,-0.1351132298009004
-0.28059258117515,0.0508783205328423,1.9345657264148173,0.03004540176783599,-0.21230880296627233,2.0071048464594323,-0.27592056124579417
-1.6561619515269712,0.04645210782161695,1.8733252940833756,0.047459251359779686,-1.5439606343043464,1.4740128752809067,-1.5440309426456802
-1.6763379449026872,0.13730762222781823,1.8046375679956013,0.40630670585978684,-1.6522407236874708,0.9898309596657354,-1.627283277362473
-0.42308555990557095,0.4728401712588006,1.6706171688700262,1.0261379691075656,-0.6579094954763735,0.6596449694204779,-0.5857724412041333
-0.34820377480738696,0.7539427470212858,1.5802683402777031,1.1819899009266694,-0.2501236736569642,0.6745261045953577,-0.23994785280419212
0.9299396699007447,1.1751261543265081,1.4278611064201803,1.4882885404300066,1.0692731236673931,0.6327862413597193,0.9891486491505754
0.6361962761741674,1.716709381413167,1.502415225267139,1.502335307600807,0.8265851713389711,0.5945628124949756,0.7373493445704841
0.18079809185363208,2.1534137978388763,1.4706344027499538,1.355036429231588,0.1107415494066633,0.5556222116270927,0.14520921390790373
0.6180831866887477,2.316430798362089,1.416311974916853,1.2229633890295815,0.7491413730217608,0.5013247310566635,0.7463763124698124
-0.4920929030500786,2.3962544552808875,1.1058175453904617,1.084897909291719,-0.4888088532171359,0.07305903322312687,-0.449104667066592
-0.5587855772663483,2.2063317180500577,0.8037527691534356,1.2232330365983468,-0.897268347225584,-0.1847109737307994,-0.6454952470065356
0.3458192901263489,1.8819100506889184,0.6524495127519635,1.0592976808539485,0.4114509689727667,-0.27356012596790646,0.39725567397272554
0.6435155151499232,1.5184879181845166,0.7370616626361358,1.7978673749157932,0.49045620954770597,-0.16226125505864927,0.6013269373687313
-0.9113296583487273,1.1693224378333982,0.538342640498336,1.1016522903398624,-0.6165031935792153,-0.28866062807423964,-0.7017290610202872
0.34982607593422455,0.9347475518786726,0.4491149496334011,0.9921731399127934,0.2232581891918507,-0.39164652772501946,0.3298227755880736
0.9312611131671831,0.8239689542019686,0.5130140800040779,0.7525831066015158,1.0656830308824947,-0.23384662020354402,1.0106395909087629
-0.6665952628498375,0.812874066813997,0.3177442724051304,0.9509196225439891,-0.8026464037995712,-0.29939755583090094,-0.7510873778055744
-2.2649864212823765,0.8456603603337246,-0.1839111797522525,0.9880020111989865,-2.1984594882465545,-0.5512904301642306,-2.1895991378589383
-1.5173414175370143,0.8263555803575459,-0.4299368459009506,0.760583067531623,-1.3593289481743636,-0.5278745803714808,-1.4550144191960677
-1.1939274653280536,0.7598934911002251,-0.6838911294166523,1.5074867518611057,-1.4629254543518384,-0.503864736757117,-1.3758397043845025
0.46228142860825167,0.6163199513103697,-0.6081971725466169,0.9065967177853439,0.38036657420514924,-0.37218573300283536,0.40297574901626415
-0.8560837772096701,0.46055380796394607,-0.74646319880389,1.0770421887514219,-1.0217906284723863,-0.47005212789274475,-0.9168835546537264
-0.5951916046067837,0.31211183528430486,-0.9216695691605128,0.822322361115319,-0.7411950082245844,-0.6996641231008567,-0.6836112569172825
-1.4288194149962872,0.5178373947420034,-1.050618888102356,1.4757772512651317,-1.4860221492038572,-0.9929597473921363,-1.5672396447289307
-0.2498119749689514,0.6912990207469722,-1.0718355835799573,1.312531585456753,-0.5009081841884856,-1.0705320134957808,-0.4421712427713944
-1.1544699123723485,0.9728397900377039,-1.1629446121925346,0.8721299742554764,-1.136099414736627,-1.3096270249459703,-1.2248585976498951
-2.417297351992361,1.5351724427960547,-1.2661110194559355,1.4158146290113465,-2.5900057950454216,-1.5761106010110153,-2.60319839433726
0.4007161338873384,2.1949602179436973,-1.0932331659177346,1.1789679211928783,0.10063646657107882,-1.44955166783378,0.330531268173508
-1.1066803677366905,2.364075487706599,-1.1530138311673939,0.39178269032847335,-1.2640493936181223,-1.6620464223392755,-1.1684028784112712
-0.3996286151760188,2.182662539592976,-1.171535484031081,0.03331048888249107,-0.43792206521595317,-1.779787676229,-0.37184778375673266
0.253785685800665,1.9337377726430216,-1.2604897985733998,0.014139506365828232,0.16733001328593894,-1.680378300627011,0.31033700152451366
-1.5070935984707787,1.333021709867732,-1.5122395592312678,0.03163756821851926,-1.7260055976846287,-1.9275930068167875,-1.515849424679755
-0.37496167420250043,0.6464133347661556,-1.5665123493906108,0.03714614520787509,-0.4395518165447989,-2.118493896198021,-0.3608184702506432
0.04541649455705725,0.1717509465991673,-1.6400167827510927,0.03536604864768149,0.003850741610735199,-2.016210174421715,0.016958688159583266
-1.2825625478146572,0.10855533036568157,-1.7460338190885354,0.037147246163504934,-1.5637576738516423,-1.9357143361364377,-1.4582788322029192
0.7571384080593574,0.07672037276283736,-1.5922892280847705,0.03472882068530274,0.6616090982106382,-1.6794095667520015,0.6313331579367657
-0.259205366862912,0.07686589242334514,-1.6470979907188903,0.03653298779536143,-0.14427683468378455,-1.5121724112302442,-0.06819409993889365
0.45909314565771575,0.07445811053529724,-1.6619438254606778,0.03277327219036194,0.3399283972419086,-1.5173009690499308,0.5066919340387738
-0.09330851341363998,0.07521316160744715,-1.6045765983722133,0.032037483456264004,-0.03483410309891499,-1.392130548768714,-0.09848995584059789
-0.5084115231095823,0.0668501570917778,-1.6872496375952395,0.0342456424896326,-0.614996577034589,-1.3761254763417348,-0.6998713845494211
-0.22417915980068562,0.07022305307946725,-1.8208080294155722,0.036537437864331584,-0.2885185270269604,-1.2242524932643484,-0.32660674463774536
1.0307837124643875,0.06781777550209317,-1.6371222849834013,0.03513062585355077,1.059816283011063,-1.0263141520302992,0.9858646300595975
0.16811435929625007,0.06077368695005669,-1.3831216687350882,0.029683191693389947,0.3769535992077003,-0.8344217263821616,0.2846396635358193
0.3902654240878867,0.04426109540238713,-1.1962188574347756,0.01609194240491422,0.5357528568014341,-0.43799846548800225,0.4665306530795081
0.4537494038110423,0.03387587714631202,-1.0026043560094682,0.00829705592921454,0.5002088413704819,-0.3873228371289119,0.35998940957167935
1.4543722086404645,0.016572002835525033,-0.889471527157379,0.0001733858255170955,1.5274652401452078,-0.03328995832799239,1.4113790385722125
-0.8161167521512414,0.07716451805839257,-0.8639553476964968,0.17562994073819316,-0.7630719548879726,-0.07452698072797816,-0.7093019110136605
1.1992646672039156,0.11537085999335213,-0.6526780869882952,0.14671816937417884,1.4010290160566983,0.08193646898567503,1.386296618676539
1.2944681840918155,0.16424354926565268,-0.37038546338781225,0.029853006345309036,1.3762548328399207,0.47537957608059656,1.3261282200531088
-0.06523447775315785,0.08635187579876501,-0.3352183473266789,-0.21018435789501935,-0.14433483295171579,0.5128203680106324,-0.12571567720541701
-0.06799411830957572,-0.012957509513773263,-0.2364501176070978,-0.3400342408799742,-0.13464912220732067,0.49525517064144015,-0.11314550372421348
0.03724813541009583,-0.2650155008707332,0.030921210058407686,-0.6615024006491936,0.12097824369639806,0.7089212212129699,0.0032975549215627817
0.4791046220002603,-0.459581154986594,0.07237602554041071,-0.5418709655756349,0.5209632984791538,0.6910838662630991,0.4121950644833361
1.5328509611305605,-0.7280931327757848,0.3519695975747015,-0.8982480632717146,1.570860833061213,0.9086056082978347,1.5441478755257583
-0.031763222004451856,-0.8060209768318889,0.40310205807926847,-0.9432651498777102,0.08053025164166103,0.875707528118807,-0.10855188733223414
0.05860439221609237,-0.6950335006480345,0.3969575809230238,-0.17877256971046418,0.1050287200155081,0.8934455823297817,-0.0759273633478377
0.7449159763642171,-0.4877017652286897,0.6459509179964247,-0.763889105340977,0.7986366983043041,1.0727291339844254,0.6615309834178437
0.2742543806969362,-0.259126498388904,0.7173382187697739,-0.9816652805051713,0.2842723670547464,1.1453731411947032,0.1503647228471994
0.388991743831078,0.1640965392765287,0.7711814301366328,-0.5546738779696226,0.5497884376406167,1.0806890359490495,0.5255004070143723
-1.6503826273617042,0.38487636835219646,0.7585827109261523,-1.099817681603956,-1.6915010896712004,0.8183579848000109,-1.5918942955164181
-0.7634235385268712,0.4146897977373489,0.652240509447211,-1.2751674905353114,-0.4166367008854557,0.6975715082508032,-0.6336201983261356
0.27393596063273423,0.40699757700458256,0.6829173545083461,-1.3763360328225391,0.1667678762275349,0.6552829730692524,0.21605401652316827
-1.260318048714183,0.3576264734115356,0.5186728774807736,-1.4921232040163952,-1.3254115610886017,0.29346785858298685,-1.256336165712965
-2.612301065156514,0.10987285705071784,0.2575190681264368,-1.3947671772633787,-2.6827762553028833,0.05000202404922555,-2.6085187726203363
-0.661953678067815,-0.055638622455260876,0.25349269646159744,-1.4182646700758998,-0.6558215578308747,-0.21085733922591543,-0.7826665410318394
1.5643863408222756,-0.2236218063146569,0.4194268002054846,-1.1030508662554097,1.3939532273691764,-0.20861274645553834,1.438662687003766
0.644417705331829,-0.23219555908100786,0.3712293181086873,-1.1392057184737252,0.5711228774285935,-0.11787506956764066,0.6731475882620477
0.0796997214694785,-0.16727744442749753,0.3298616240042441,-0.8480422857247651,-0.04248987446574128,-0.10618700481904485,0.00450436881184673
-0.63021781166901,-0.01522108715118591,0.2105290971227599,-0.6397778116641104,-0.6742070087648464,-0.20703609968098421,-0.5995011560200103
-0.7478209553809703,0.4558786205934955,0.07813100364902183,0.37774777400702725,-0.8422279909595313,-0.37992236390439177,-0.8292399026857001
0.24251443198961586,0.9654040102087578,-0.051012798367980575,0.4571455579307819,0.21802496086242915,-0.5514953059147306,0.22519758121066602
1.6754618732180926,1.0664193129778121,0.17807796800671127,-0.06152384702993813,1.559770275382501,-0.36389120106485057,1.6554836977878495
-0.6151989986408127,1.2192684467528734,-0.04370137876008531,0.06431345316346342,-0.8476798281449992,-0.48471813347064535,-0.820956332142787
-0.4673500311381725,1.516231616223121,-0.23274508791219498,0.21233379683919698,-0.5405343854006988,-0.6545580434022177,-0.5921310507602056
1.9802960146808632,1.4169836303079355,-0.04241479841672456,0.17797459753190892,1.7854995341680435,-0.4641654266919266,1.8436308105387733
0.4176495496092639,1.0370172402734295,0.0033688055119208385,-0.015343360412029737,0.3295690143084731,-0.4920946789577656,0.40234746313861397
-0.8243479108108648,0.918330071496248,-0.0913987929498274,0.027497535742589452,-0.8399080602423113,-0.3840916872739803,-0.8506729173771536
1.6174726807566797,0.6696624803933537,0.009192957603197431,0.010670583011932515,1.540902992684185,-0.1358273920776376,1.5968392266123368
0.7380862742179337,0.2808223317392838,-0.08611074044644877,0.031517923581249996,0.6045388025670164,-0.08030724561923579,0.5633267815914518
-0.9078801076532046,0.022759017688502362,-0.21051755956245324,0.0367975375497167,-1.1808798774057734,-0.06197706478002845,-1.0261340025134063
0.8919811406318987,0.03186812288068117,-0.13568755635322108,0.035850257260680085,0.8637598303798143,0.3878111487579708,0.9184687158790917
0.1757033708263991,0.04906598980937757,-0.20438364257318556,0.03471075035625864,0.10209980748501753,0.4839342640094807,0.004967785345715616
0.3771040614342009,0.06574516075438992,-0.2095889248789161,0.03653298779536143,0.23149394323798358,0.3365057669949404,0.1548251069856918
-0.7399665937973186,0.06748599163159673,-0.3487987660597559,0.03613595883996399,-0.8617154089841824,0.1547865464472687,-0.9246457815960355
