cyclostationary_mean_HS_0,cyclostationary_mean_HS_1,cyclostationary_mean_rr_1w_0,cyclostationary_mean_tg_1,cyclostationary_mean_rr_4w_3,cyclostationary_mean_tg_12w_2
-0.9205902600853613,-0.9173351452862465,-1.4968141005377642,-1.3628674342956892,-0.682180250363002,-0.215131313568747
-1.0703150267497537,-1.0531519379693137,-0.8812677372426826,-2.518507388103386,-1.3076739590720874,-0.33242540079745714
-0.8548267954529973,-0.8610008636182659,-0.7589457085272534,-1.5452375754569292,-1.6094143377462249,-0.30917341527278597
-1.1855136780299165,-1.210244415131267,-0.7652054735454387,-1.0421906420800169,-1.6621341649119803,-0.1889014570917646
-1.0713008896353877,-1.1434423782317567,-0.677494075188741,-0.29246063311969706,-1.236696025888935,-0.27187137583257853
-0.7952153020131256,-0.8731888015326079,-0.38882712170939965,-0.2353174851790586,-1.191732420630295,-0.4394265819517483
-0.6656554996185915,-0.8026446819597801,-0.2785626867751314,1.6107572962407861,-0.7877882299859945,-0.42799362924063517
-0.5130583583965835,-0.6886146707947326,0.7204001517159803,0.5791014992779397,-0.4685120452609877,-0.31675517448273555
-0.2724269160943702,-0.3978102414442096,1.5478144731007173,1.2118596818195098,0.20594203361861715,-0.18284587074760875
0.396619499956348,0.3534807733741125,0.4527804248585213,-0.11651159160058305,0.019306755037166314,-0.31748048318517835
-0.06384476256253624,0.024971349825260992,-0.2880179390426304,-0.022096665497675996,-0.17471120165386672,-0.44250164176616846
-0.1773359055509855,0.01472733823617735,-0.04871344806388601,0.8926643069768391,-0.3392416801423968,-0.11393330052334491
0.1144914374385511,0.4364468503642635,-0.39927532771038093,0.5768248259590331,-0.719858598656787,-0.24972946450312722
-0.9650935852213183,-0.6427972554021366,-0.7099433465884288,-0.7377680511293062,-1.3719346370730534,-0.28808957692455156
-1.3934506552676842,-1.3894620591429672,-0.8154174689583154,0.19867277682242168,-1.4334310141114093,0.017743852006755892
-0.9159668221052444,-0.9105453393300418,0.7860692296414107,-1.004224590228414,-0.04585415582976852,0.16691251217185157
-0.47273249104027665,-0.5200417062026372,1.3097260501545134,-1.2682023867323857,0.33858293976217313,0.023568857792031925
-0.2888586198264752,-0.3348186719811145,-0.7420863943787785,-0.5136021851028543,0.14074307662415572,-0.08541835262042789
-0.1144213540055269,-0.10193931772131959,1.1682186671632528,-1.1585753926658935,0.6874469061167985,-0.3341592655169618
0.003120604347364209,-0.0017460508809798167,3.08918663872584,-0.34996264498216045,2.2031700393855633,-0.714896517511992
-0.0721154007833226,-0.06937388693695909,0.7241388455806554,0.5055813046004193,0.9940814002863951,-0.8294757216171771
-0.04753849138089543,-0.04678423472994127,0.05278147883877828,-0.5789422845317371,0.8059778870563064,-1.2562330101552592
-0.04208827004091301,-0.04097702299327086,1.0840483701480679,-0.2169716247399552,1.259211028063401,-1.2094817343398345
-0.04186931459196802,-0.04146809060709121,0.2800898289078535,-0.3125804485423608,0.7037565892396537,-1.340267406892814
-0.040866012178194806,-0.04046479882392494,-0.6224849144149033,1.305420624519493,-0.5927689683932402,-1.2797999089432146
-0.04038365346036722,-0.04001056219881383,0.021415660195844326,-0.9272948192299001,-0.2036141529880073,-1.464491378263809
-0.040781454165210805,-0.04037565892230562,0.19934891782534075,-0.3260544722109608,-0.32681443139668176,-1.3324193650930063
-0.0405247411441281,-0.040139923799082045,2.246627530412688,-0.8529005336845531,1.2049053691275617,-1.402652732546387
-0.0410253444312655,-0.04059978689852647,2.2834308116041617,-0.4062448696976939,1.6764352387360566,-1.2740388347017846
-0.04346053613240734,-0.042836585333069506,-0.11456453786596953,-0.3386661012944463,1.6784586009726956,-1.0647306371042198
-0.04028239459048942,-0.03991729651197052,2.298298869753206,-1.2616335195684636,3.1545151875561754,-1.150101191247011
-0.040230523433864906,-0.039869783803823194,2.148137992849652,-0.1171834888890544,3.004111927966024,-0.964634121990967
-0.04223714524196914,-0.04196326161777291,0.07897375930560434,-0.4293209589948287,1.3973478702651088,-0.971316154436832
-0.04041084950053319,-0.04003542159613512,0.7925375631196765,-0.28065887270064166,1.6844404898415277,-1.100665442952758
-0.04051321420376766,-0.04011095263826471,0.43311794569362333,-0.3259028400987039,1.8391671730142414,-1.0571570027750743
-0.041762658562163296,-0.04127683413401935,-0.7366383544472935,0.2534432617145346,-0.3830379610337453,-0.9856106071391848
-0.03361328212723132,-0.03384455449504446,0.22790893984626084,-1.802685268235837,0.9274263142293271,-1.2279070069155518
-0.05079030994576141,-0.05061345003839724,0.47653692037712236,-0.261811047515488,0.7431689186182849,-1.4671871188255052
-0.046390194318792405,-0.04558704059515307,0.1834229491151045,0.3031113839792014,0.6330080857346161,-1.2979690995093534
-0.06250522437365477,-0.06356570562981509,0.9129699252953998,0.4050154226061352,1.2579727995493555,-1.2273578954457303
-0.07213322470883923,-0.07215494075131479,-0.585453004570872,-0.09399917785820486,1.2134588303433014,-1.2350160403963784
-0.1589585412038539,-0.15034906260973294,-1.8697947880327734,-0.8244518137120271,-0.47060112353608136,-1.3932727059222534
-0.24094237237588784,-0.22822435023131715,-0.2750378637608862,-0.585436802881514,-0.46039784388123606,-1.4675483498399433
-0.11621897245736278,-0.11417857142709065,3.5770017776730816,0.536168146721896,-0.10383645418021814,-1.2580201280979748
-0.11503732374015657,-0.15552189814024217,5.9692037304194265,1.3375973543432191,-0.42392486608226915,-1.0294912004642616
-0.054139531820329906,-0.06321735421690028,3.365394671405122,-0.3315412499598506,0.7221974319604729,-0.9608151413688074
-0.15225293307436674,-0.13372312206957443,0.25211863558810466,-0.3242460927343656,1.576628909256543,-0.8987628633434609
-0.2568098899994573,-0.29430120534338317,0.061557378761397205,0.03627453951022571,2.044227922143773,-0.7984144769252794
-0.5081014505619689,-0.5308903474554693,0.6836075721639064,1.387499143278114,1.6905545793959067,-0.5996964980517706
-0.9244760909350553,-0.9554403381095571,0.5777131670461882,-0.2651609276557058,1.5904356183533341,-0.431423692971067
-1.0133469533463328,-1.0588651634814514,-0.22849698349080505,-0.20593721364524323,0.9797624135331107,-0.4171115078646233
-0.9114775446823068,-1.008580976164295,-0.3149556056710943,0.628879290062289,0.4860082251886567,-0.3333380562039894
-1.134845957593335,-1.2358977095208108,-0.4251926932836464,-1.1597339448427069,0.03167347585272541,-0.6602133383431878
-1.123594639987115,-1.1827541551333025,-0.7677026805737086,-1.1521329583311928,-0.6191401228774328,-0.6955470809293175
-0.273616460770959,-0.37146589284137554,-0.6669102775021442,-1.6354533876932937,-1.004703037970274,-0.6791496481297754
-0.32444355789307094,-0.49941326613808956,-0.5630327646331261,-0.13591223141717698,-1.1913383165517246,-0.49346765501946716
-0.10237279921003453,-0.21724612011164454,-0.6715989202531277,0.7106412168537457,-0.8670469604709465,-0.3404909759022987
-0.6273278760046692,-0.6828441685069832,-0.6679823095810558,0.9747540662738388,-0.9844694156038853,-0.3555371777646989
0.43575153504521846,0.4003546659568779,-0.7526424612871352,-0.2366044502512377,-0.9762549107970185,-0.3366524639365023
0.9748834956010347,1.0443180115062012,-0.885989755981215,0.8314808016414234,-1.1713969576195178,-0.17558484005423586
0.23618854819335983,0.5652117171017162,-0.4762995256731123,-1.7460656589914894,-0.37206511198120423,-0.4898500699626088
0.6396493611467148,0.9583465175005532,0.20325511190534828,-0.9612961478941122,-0.25965609883460333,-0.8538263452213863
0.09531993485394757,0.3016005743427711,-0.42168138266617317,0.1474953182031878,-0.3722916593769304,-0.6265627541036611
0.21631751737922678,0.1540167807367119,-1.3004067884290484,0.5399062893058159,-0.6046497363981194,-0.5362531620174411
0.12375075165738234,0.09313317548454834,-1.0879221580067646,2.0550389953129518,-0.5256711637613175,-0.2896117894875366
-0.033697008022130215,-0.034089327618676266,-0.7737891580933467,-0.7052415799311169,-1.3885400423689558,-0.09956371079473962
-0.046814825288436224,-0.046118284309139244,-0.5776219547857786,-0.48577724250571797,-1.6252734240556972,0.019328203763563496
-0.04318810713810431,-0.04261640454196535,-0.2720784070613874,0.4428943941589026,-1.6094669874378522,0.38335904026569745
-0.0427801290015067,-0.04221134056661852,-0.4821356574474932,1.2813649663372337,-1.3498021670692044,0.6298234445888898
-0.04193341556093733,-0.04152680545879602,-0.7191535330434553,0.8332298540251633,-1.4675359087000879,0.7723712164840996
-0.040866012178194806,-0.04046479882392494,-0.2513244791739638,0.4736455043985445,-1.1177017660935358,0.8290223926837241
-0.04038365346036722,-0.04001056219881383,0.8035299856095051,-0.9177104643843349,-0.7867921131925724,0.6966919252753699
-0.0405247411441281,-0.040139923799082045,0.2036644024327481,0.9443477789130956,-0.6078023768745234,0.6586004676717763
-0.0410253444312655,-0.04059978689852647,-0.7569514898643588,1.1672568308521045,-0.5408066050391493,1.1423019025640266
-0.04346053613240734,-0.042836585333069506,0.22713964218218521,0.5802741537800141,-0.07557164016686371,1.351359237053551
-0.0411897883982562,-0.04075085057704756,0.17313416036215498,0.9619291299052576,-0.23114571436175932,1.5004235191878783
-0.04028239459048942,-0.03991729651197052,-0.9508418928575456,2.338391857058137,-0.8818676565119674,1.8506224874422015
-0.040230523433864906,-0.039869783803823194,-0.8360625678992104,0.7312220692616376,-0.9003373220566704,1.669213825800676
-0.04223714524196914,-0.04196326161777291,-0.09569433329294112,0.6686044531999457,-0.9872969346268808,1.9660381984360173
-0.04051321420376766,-0.04011095263826471,-0.34163955424970055,-1.0523853758661657,-1.3667378819268143,1.8491763179647631
-0.041762658562163296,-0.04127683413401935,-0.739249832565286,-0.19720061722237817,-1.571771921906214,1.7204930324519796
-0.04375978620078369,-0.04316168061232471,-0.8513342684533636,1.0565089283690003,-1.58266694933427,1.7059216221338942
-0.05572870684979126,-0.0553864809728853,-0.9881673653698508,-0.3484434637645427,-1.6283050086717896,1.357092022476415
-0.044253700959402675,-0.04566749301364021,0.3996426265688915,-0.8027934573714297,-1.2586107874963828,1.030630160367039
-0.046123669464440596,-0.04534291036087866,0.6096763027583366,-0.5855532602753615,-1.1410828408280291,1.126320380633678
0.031539289957288795,0.03261237499051005,0.33002171187164364,-1.9389653544765628,-0.757970442221784,0.7108377578952763
0.1292477261332071,0.11567421138736415,1.451036857040603,-2.040536273575877,0.06558986917320449,0.20232756287172185
0.130767174747153,0.19974539703681687,1.25195828425512,-0.06919344432325866,0.4064139970336981,0.24610347175325006
0.40029460208359546,0.5560441537496142,0.08230464354953346,-0.3322908480228901,-0.027847961293116195,0.1522836346311444
0.3732642143343094,0.5265070817985451,-0.25790810492926064,1.1514663670823395,0.16156122585890617,0.05722851909831232
0.4666095527822981,0.5897910233429889,0.42726719057681445,0.6127147429781082,-0.07444524420948712,0.015053023933818901
0.4023452166963649,0.5610888002530127,0.07091005678079104,0.6164891086639941,-0.6203552931323716,0.07694451102931814
0.30851812567278547,0.48426037240419484,-0.7804205774180231,0.2747754918865872,-1.077685118174142,0.21500475244891648
0.5273531117105651,0.6782841212382528,-0.29903435201371403,-0.1764573823681866,-0.7611759245419747,0.20916788552378027
1.4676916878692656,1.6479607882449763,1.03542372779322,-0.2126139627660794,-0.24757914347515553,-0.08348616964246273
1.8751376254841203,2.01670268143175,0.7329051676705146,0.22815467753154917,-0.1337387888944879,0.03903163606536193
2.3959135039919293,2.5758243332521835,0.31800059782498186,-0.29081640585850715,0.4577574382829255,0.02870888604515055
2.1355827326159917,2.46960579070097,-0.04583692419794099,-1.5178548625850017,0.6069828051370285,-0.18603883029223803
2.0061168751575527,2.4344519266413736,-0.785548099839008,1.4222262221874362,0.4192943405708654,0.5437829765615636
1.9435358783693806,2.4298679699853567,-0.8064791495954315,0.9434131148165892,-0.3826315592169847,1.1009647659438864
2.3889627956608908,2.7762178713161036,0.6652248947734052,0.04659924290054108,0.6350833290542456,1.0830247919055438
2.6474832980694223,2.842104050110897,1.326392541894249,-2.1174065301919613,0.683419204707284,0.6273405554767443
2.2700819104192,2.333474228500877,0.29771638855394833,-1.5868922443332558,1.3646541411337787,0.08663560922532632
3.0568224263756645,2.796026770026234,0.9871705700696352,-0.7049852544387865,1.9930205246232777,-0.028552417304592386
1.923982907553531,1.7281193700036526,0.9578649543368827,0.20592295831334467,2.4191717403092055,-0.17673778897528908
1.8359225837684787,1.4972539910861145,-0.28233302558181983,-0.7430560526435893,1.2349341399626013,-0.2666993290913598
1.6531921125654123,1.358622924318066,-0.6619316031760769,-0.7449376068231955,0.29541960808331147,-0.46032116922399335
1.510945413755839,1.1229833012716077,-0.5276245592383808,-1.3042694655306422,-0.1782737026858972,-0.6767685869033286
0.9100245569823854,0.6103782718273386,-0.36209371550792124,-0.5818904307412932,-0.8459832407767062,-0.8300251296154951
0.3536066008309433,0.30423793720115605,0.7549831561765811,-0.8207246076164997,-0.1385345224844244,-0.8561472737635041
0.4628811883053804,0.43296818382825375,1.8652315987629595,-2.209915125906454,0.44239525745720865,-0.9224196135606173
0.1907828054629499,0.1720756464779393,0.344159311950406,-0.09035754861466821,0.5143197321767028,-1.3569761946136827
-0.011085299187117915,-0.010680757374765005,-0.7758217878901902,-1.3108040434562818,0.5586780581337846,-1.8185892218015336
-0.04263481476492839,-0.0421080571509823,-0.39311572952872026,-0.4559007536843956,0.6731104335170242,-1.991573271634654
-0.04193341556093733,-0.04152680545879602,-0.38445891501490315,0.10272833438536601,-0.16426581027839793,-1.6610080481906893
-0.040866012178194806,-0.04046479882392494,0.35240008211653884,-1.6111155275206728,-0.42707808301515066,-1.7380129403901794
-0.04038365346036722,-0.04001056219881383,0.011498119967120702,-0.1486016887964668,-0.3148990760031421,-1.812031078961507
-0.040781454165210805,-0.04037565892230562,-0.6502142235840372,-0.2651162324154147,-0.31197644166133043,-1.9115673924391694
-0.0405247411441281,-0.040139923799082045,-0.024218826666995333,-1.540772696173592,-0.1057837241618041,-2.0444732437421353
-0.0410253444312655,-0.04059978689852647,-0.08766605155178646,0.5680654354047808,-0.2994903943548926,-1.8299497029481013
-0.04346053613240734,-0.042836585333069506,0.364594105021815,-0.4879465701636366,0.18229463599143853,-1.6300550990004743
-0.04028239459048942,-0.03991729651197052,0.5589252795482845,0.40952122439830174,0.513353014663642,-1.441752980095079
-0.040230523433864906,-0.039869783803823194,-0.5823238506524003,0.037450040537683534,0.2714488183721572,-1.2762155910889028
-0.04223714524196914,-0.04196326161777291,-0.7461132778007641,-0.23948750890077736,0.009995830009761805,-1.0016771141366307
-0.04041084950053319,-0.04003542159613512,-0.7393053263979068,-0.3604403537292921,-0.2444981757541424,-1.0664033543529852
-0.04051321420376766,-0.04011095263826471,-0.9165029446760433,0.9422593769147839,-1.0789708082715164,-0.6178559657779847
-0.041762658562163296,-0.04127683413401935,0.3311946492545148,0.2653721419201065,0.31434755652776597,-0.4474244332427502
-0.04375978620078369,-0.04316168061232471,0.1727780154638218,0.2623729605667165,0.17068883772641005,-0.344640539671403
-0.052166793300293,-0.05293577896558511,-1.0104958105359323,0.25083361399748233,0.12739234460120538,-0.03521839108499127
-0.04881253555829607,-0.047813570971971205,-0.3854894170457064,1.3903008895225573,0.5588181370578594,0.2590053673303323
-0.03981517859357079,-0.039002794622533636,0.310405995607536,-1.051528284126878,0.6421962255322758,0.035335760895904934
-0.07195947822626055,-0.07199579193551268,0.7214447482264723,0.9485226831538747,-1.133416546131431,0.4609573452923859
-0.14463028992024346,-0.13876213551420818,1.6415271375892972,1.5475734886062975,-0.25545027237348744,0.6195401921644124
-0.20495138672061308,-0.18994224618141042,1.6588031745887843,-0.41537662087952315,0.7068573486330668,0.5319498256968107
-0.3966943172833194,-0.38711165523352753,-0.24353558075952067,-0.16749627046517765,0.3783982122186992,0.350856314541367
-0.6458487685167066,-0.6456629995201467,-1.7812922902469512,0.19014341544929414,0.07067479176277451,0.40188387722625624
-0.4735013848484681,-0.4636575228405843,0.3634880690655683,1.1644964767384942,1.19454010520249,0.6492486013705268
-0.8766458500097859,-0.8364924696284922,0.9428628873629614,2.040453080817453,0.2980887937271053,1.213104785942549
-0.7018306960251968,-0.7109482452649968,-0.48593609701459084,-0.29065362488605284,-0.4510273516844717,0.9113824742133944
-0.18841502615052694,-0.1852208135985933,-0.26336352357377346,-0.26605331051281345,-0.12605289467764885,0.7772291275256464
-0.5692790466983749,-0.5963342676259907,-0.5377546958756185,1.1704358946729372,0.238492417239166,0.9669189997946698
-0.8221592021212892,-0.8746285626176907,-0.7665870343346213,1.049711453842072,-0.8927918910682245,1.3115295920039254
-0.6789800584308654,-0.7513569391711292,-0.6246634073619668,-0.04488871630358981,-0.6926538881058767,1.1164808567461264
-1.0626950014316265,-1.1058220743370826,-0.6224803443996819,-1.9864342715664138,-0.9490277184434788,0.9705140519805552
-1.363779054954463,-1.3839303072980267,-0.7821547343097168,-1.3665275031531483,-1.1451814463842975,0.5219536161517082
-1.6327214313219585,-1.5952726658858143,-0.7982624668048596,0.020296401043403182,-1.2667734112202589,0.2591350721894633
-1.2744801126807457,-1.2498422518738983,-0.5311410559811643,-1.4672246208674125,-0.8362468908687779,0.0981942307132568
-1.5741537893726487,-1.6324839573497998,-0.21703923362761388,-2.9020365938108417,-0.7857665971187889,-0.3220014752542392
-1.7918323711225028,-1.7925094357441897,-0.8004670599045945,-1.4810823741732277,-0.9288719177015768,-0.6878948566643155
-1.321985345729494,-1.3678524999270392,-0.9653230771936884,1.0573491971428977,-0.9484310859890853,-0.6955197904233559
-1.5586969536149946,-1.583958331654715,-0.6135399056062943,0.9208765592820177,-0.8487156444808851,-0.9279769134192518
-1.64006382451986,-1.6667941068966814,-0.44797320839971566,-0.016207766195635083,-1.2540625458875276,-0.8184993634849771
-1.2937541212326742,-1.31601648657754,0.29674347232963155,-0.5322391706758228,-0.6773005462794841,-0.7656683639057816
-0.7651143199946988,-0.8910319623406523,0.8835904848071885,-0.5156572758431939,-0.13458983080769524,-1.1025063511647388
-0.8853367542063257,-0.9413055990139191,0.26398138998319975,0.27583540257365113,-0.07305886638067892,-1.4036761116935137
-0.572655418362315,-0.5954587067594221,-0.7417974555214863,0.9603234958791025,-0.23122699472511146,-1.2769433906307168
-0.1134840696657,-0.1042807907529607,-0.7662624475833906,-0.7732657691880452,-0.06081493079486466,-1.0304469612299014
-0.0664846393225902,-0.06208706010779268,0.5098473999163642,-0.3418368133206907,0.03831252510610708,-0.8002002934373709
-0.04753849138089543,-0.04678423472994127,0.19835331894138547,1.6881066354840955,-0.44077468892470556,-0.4833684907803791
-0.038940576398054746,-0.03904252181483649,-0.9890042571631908,0.0953105750629252,-0.6969980641216345,-0.19439198202774793
-0.0427801290015067,-0.04221134056661852,-0.8099905553358945,-0.7327522784559829,-0.6030241291310762,0.1840323476945704
-0.04193341556093733,-0.04152680545879602,-0.8320999467689225,1.2323605248434044,-0.8888543090213867,0.7344177039370783
-0.040866012178194806,-0.04046479882392494,-0.4354579445762508,0.663280345117112,-1.5257464838156969,0.6400119265058856
-0.040781454165210805,-0.04037565892230562,0.753287212065398,-1.441949936000701,-0.9565072412413101,0.12381808508098317
-0.0405247411441281,-0.040139923799082045,0.2502088959438675,0.45912627514210086,-0.6513945921727751,0.209884295076567
-0.0410253444312655,-0.04059978689852647,-0.5840418178447472,-0.16085804421792874,-0.584398820337401,0.19771832392210217
-0.04346053613240734,-0.042836585333069506,-0.09783276963258335,0.603839246689688,-0.16862382124961994,0.3825208135117871
-0.0411897883982562,-0.04075085057704756,-0.15258480977984326,-1.207402828548145,0.07395482912074461,0.09338655159901707
-0.039659940720900656,-0.039347144023275674,-0.4538697303363487,-0.8269047230241596,-0.5356478960204369,-0.19153522649245197
-0.040230523433864906,-0.039869783803823194,1.3131506141183775,-1.49034154479688,0.781301514616478,-0.2514399133556916
-0.04041084950053319,-0.04003542159613512,1.3202123472551732,0.4217501420686472,0.6974443908091137,-0.13077772367327414
-0.04051321420376766,-0.04011095263826471,0.7232177423551143,-0.43433417920957307,0.9881859798892145,-0.46941030139305895
-0.039610216440256106,-0.039299069431126134,0.9011599282458044,-0.036150114173725635,0.7534759604391118,-0.4409459379568838
-0.043457836931238475,-0.04288355734404815,-0.5841848658674677,-0.14821019710225367,0.7425809330110568,-0.32940911622580454
0.021845240912401663,0.02168763041384786,1.901077082973407,-1.3183062272221966,1.562492274902363,-0.7697456307326777
0.03226595311820182,0.02460805253093449,2.712140069750061,-0.587889381054052,2.398953682267715,-0.9578870311929696
-0.04174456303262446,-0.041317850086177166,0.180806042154097,-0.47216634923324474,2.172734866733763,-0.6329368713587589
-0.0720235784169543,-0.07205450743529145,-1.0184745986343073,0.8424657973219594,1.6583512225749177,-0.4293404056608068
-0.15738469820305026,-0.15047576106676108,-0.4654421446646608,0.5253598617851875,2.914686234584319,-0.24294081358896477
-0.25955357315455535,-0.24603195770251995,-0.16852394114310304,0.687240914962707,0.5005902682479203,-0.1399695140078288
-0.4471046549148659,-0.4331642177777761,-1.3643106004451981,-1.5210838096188946,-0.4035413650316854,-0.27576889037965663
-0.11498421280046013,-0.14363530165070307,-0.8495752012666137,-2.665093689998304,-0.5776629263957702,-0.6669705737105268
0.06511499786059576,-0.003221649159294071,-0.2883466544510667,-1.091443337303795,0.08629964459015196,-0.6693715155252835
-0.46065757392878115,-0.5033549944721338,-0.5060014435394615,-0.03950796404946958,-1.033346007432983,-0.6266287119255666
-0.6576921132710412,-0.6702109260208091,-0.4583399184183372,-0.5731338297108013,-0.7413298730807433,-0.6331373345066775
-0.6438385534810647,-0.7110817096140524,-0.09034596391123567,-1.726427649143614,-0.19977783512908098,-1.0498648431790916
-0.9912422999576115,-1.008934241273891,-0.46581180856436455,-1.0824376985021547,-0.41571554938370114,-1.2156474019461752
-1.0389754262426614,-1.0776616540299435,-0.6621209966242643,-0.9763468175897299,-0.5145530476764023,-1.1095821833382413
-1.049122498174368,-1.1044914489050104,-0.4313254985155795,-1.129747792868252,-0.469589442417762,-1.1711284519581133
-0.521028593569118,-0.5864780868186467,0.31165191619513194,1.4954213423869114,0.08023416953205693,-0.831407021599175
-0.5901414307785011,-0.569900886624044,0.26573440577698393,-1.2235792734662507,-0.3324971393536007,-1.3005755948778852
-0.22710279324517663,-0.16872492724237076,0.037905488831005994,0.08181821223117215,-0.028093531752605615,-1.411134465627502
0.9926789786833442,0.8422081143957678,1.102939049284536,-0.5663229353708129,0.7744705053560307,-1.7194541212639212
1.675222193004409,1.638499815893207,0.45534828060257876,-1.590661693591213,0.8277523775875194,-1.6270297472463517
1.3929228957115432,1.5509236389439365,-0.6810794510613963,-1.3081239084962815,0.09443229257718912,-1.3213593365033767
3.2062804850786906,3.2864462321287102,-0.5648434565387573,-1.0236612654360555,0.30238896689840067,-1.1753413410350257
2.8476151619089123,3.052884917429277,-0.3811339755895407,0.572124847715784,0.05003937923144698,-1.1330498538069844
1.8347687548651546,2.2900317578632396,-0.4485939876579883,-0.1571555907371437,-0.8275464332512308,-1.0491840631725398
