cyclostationary_mean_rr_24w_9,cyclostationary_mean_tg_1w_0,cyclostationary_mean_tg_4w_0,cyclostationary_mean_HS_12w_0,cyclostationary_mean_rr_1w_1
0.10984013982902491,0.2724722684667268,-0.7125090421046348,0.06694769069271303,0.3637342497311259
-0.14239069432232865,-0.12042679046338647,-0.33396503846807507,0.02539263929539939,-1.0956052178971347
0.23218789426800468,-0.3763630569097282,-0.20097713034995998,-0.010541132647615746,1.6540091370393533
0.6676162600660688,0.24905535897216136,0.08409010534034421,0.022771207922205668,3.5646346164261566
1.1213562765285097,1.5339343698154055,0.5400184630525224,0.12762299882094486,2.011899292758421
1.1452025581629235,1.7079819862302228,0.8262037241320295,0.23440465850726608,0.6362896423738027
1.2210329581363983,0.6669396291205733,0.9938681807063346,0.3652181493138791,-0.5828820607332179
1.2889562181007672,0.7947698623417836,1.5351557032304184,0.5249247851347236,-0.3060912129378061
1.6655541990720595,1.8723785891274596,1.928863119027139,0.6793883929321128,0.9598440018059515
1.6101330970612904,1.0756452784961197,1.3193846795883513,0.8457335875094631,0.9199818787648214
1.5823253160523776,-0.0550700302570274,1.0059724351530088,0.9686296335024565,-0.3697684678550573
1.565210342354495,0.32932938436137005,1.1201713605154056,1.1085281368463336,-0.01751829841237819
1.0528393872263642,-0.02068303057501759,0.41772712931693545,1.2581881384965117,0.7656378651783331
0.9969321351979565,-0.8292268686345199,-0.44339474561421843,1.4093277436241745,0.24077196019594949
0.9316259828285408,-1.46522925952359,-0.9113688847168037,1.5667782105425863,-0.2772637701285325
0.42935822229773984,-1.404882364091371,-1.0531673032218514,1.7287162608221263,-0.46131273064953315
0.42417262210959755,-0.2211743154271424,-1.093595956991769,1.8504815473901806,-0.498903413158042
0.27256673910908447,0.6625336572792722,-0.5530694492911113,1.8231876678512442,-0.47338259165448376
0.21002790222468706,-0.00975132588567812,-0.47030346757782493,1.8711598807861658,-0.6949180333266621
0.14234709399988435,-0.34515093449484596,0.18346315757190465,1.8964915037468972,-0.6450566595158292
0.2826013740885423,-0.5933191379469525,-0.05452566423742247,1.7977720010065081,-0.8100721215525251
0.4064886035833766,-1.4481566967224637,-0.5270646904384745,1.7634194035903665,-0.40661098622172276
0.32887911615219095,-0.537809936618242,-0.6911049383710548,1.689150380741359,-0.09924832339743704
-0.07065517334357654,0.420040785168628,-0.33912960987236185,1.5797613416412104,-0.5427478904491478
-0.21504172858216047,1.5469800822424948,0.2379796162977787,1.4010104892466966,-1.2775929064291258
-0.0555284285639838,1.2238742183803628,0.5715587578141389,1.2526934795597975,-1.602177783246314
0.2579074462695285,-0.1751283633753579,0.8558322411250409,1.1191251563860583,-1.1514516256377365
0.031280513047126986,0.45610106592362915,1.04097635508225,1.0022109437972533,-0.8829392848922964
-0.829772193193295,1.7906366807081244,1.525845357792496,0.8718837111300437,-0.7752948192453026
-1.5414210267054043,2.4429001547320888,1.4411117612172333,0.7166355742869522,-0.37716089417918247
-1.5489563519787979,2.068101325393536,1.9637291269005674,0.638875957845629,-0.29342097597788463
-1.3235033810212125,0.6241699841987852,1.8727033424251172,0.48412852315199195,-0.4572307982782055
-1.442584581303215,0.359731107187472,1.9030254239096855,0.32796148780330214,-0.6480097462693357
-1.8089671792115685,1.3768293183006848,1.6998520811541804,0.26701923038863873,-0.7558076489216693
-1.6782738494697973,1.281462685475081,1.3491638054681654,0.14694432957850856,-0.08066099549012476
-1.6081224019245863,1.2553936145950921,1.2836380080333019,0.05244251676924235,0.05355551899785703
-1.7181605886092621,2.33841271218121,2.251445092050847,0.03949062234377941,-0.4755658957120481
-1.7103011633241094,2.2869458043931483,2.285357623629643,0.07576732519828529,-0.1730888775434412
-1.665534849199913,1.4557135740190348,2.2278270355365306,0.07996405744863043,0.2309549406908134
-1.7099116200407454,0.44271069804724117,1.7965294723743204,0.08619125431996322,-0.42017601443477126
-1.4901531139906186,-0.060656867191872514,1.5073006159349855,0.08724894470285804,-0.05058598286211362
-1.4967161392287356,0.912701817639789,1.0711903168916872,0.09112244399647002,0.2731345399894688
-1.3838807201348795,0.5255198118243447,0.6695045832006442,0.08964286008943681,-0.353421693482479
-1.2298272587763333,-0.10629461785699314,0.2617401599398225,0.08981602369890884,0.11048984287290735
-1.240117434149678,0.024501951950848748,0.43662416494222644,0.0872217630535617,0.14676257967968212
-1.1398895055132419,-1.1560254219529444,-0.2895184426386157,0.09101887352011159,0.2175271421364787
-1.0621366661537786,-2.3575911576402655,-1.3335378843477106,0.10694809829042556,0.1308102956720346
-0.8146551437131994,-1.5912440092870073,-1.439086890297719,0.20172527013856792,-0.5559358651538238
-0.6636245382335583,-0.3493342825038226,-1.348535759743765,0.2764448905179845,-0.5495958758715069
-0.1578259573823456,0.7802861813207972,-0.9130562416004125,0.3575434370105986,-0.2700806598198546
0.3242167158761938,1.2230178705886718,-0.0717077018209555,0.47454348145825925,0.34991973705226587
0.28905186460035437,0.6639334244568834,0.7448175089570657,0.6529834751236706,-0.011429139720490738
0.20558710879433692,0.5748219338407982,1.0944622338531727,0.789705864087879,-0.8494136503735363
0.35052837366843126,0.22205371088035059,0.9685228159732743,0.9113833189710685,-0.4214432490240423
0.7772122718415394,-0.22654538361190713,0.5028765039606129,1.074951503548676,-0.23347681264629885
0.7306391001517873,0.3310389354678218,0.5166112279465718,1.2009765376308932,1.2260585445115333
0.589542160032556,0.7542125438408397,0.4997670107933546,1.4107811109545774,2.102242266869524
0.5422360237008262,-0.18760977081298189,0.0016059687712407845,1.581180404891664,0.42252022956498986
0.4948363969810892,-0.42750083381641146,0.23062452643321898,1.7449642212316123,-0.3854823045451897
0.3418611914308945,0.6769107300701814,0.6167680856627178,1.8543100774512644,-0.5253099716069299
0.6214597784982726,0.20502697837563894,0.24721542532262053,1.8757706053045258,0.16037791297620824
0.6773109362938761,-1.7897240055445356,-0.6448300394930878,1.9106222173927676,0.06851379569631191
0.6877955716742763,-2.352096686740866,-0.8203403460598742,1.909856623512725,-0.5888285718353872
0.8070238635000766,-1.4538490708766136,-1.222989774397027,1.9584925914021136,-0.5856576424973953
0.8899810011252839,-0.40431513537492203,-1.517771354824802,1.9015069808567528,-0.7191635280934895
0.6597889677735345,-0.4212436417200998,-1.680746743072784,1.924912429467602,-0.46904097266571465
0.7472149459454942,-0.9480726222548553,-1.1611174935530502,1.91292925627375,-0.483089040697598
0.7371366821182995,-1.3042136292981492,-1.162832679569497,1.949198078251229,-0.5342048524736595
0.5386690537637182,-1.121697919585141,-1.0330262478141108,2.0214981131767784,-1.2345814787746248
1.1871931772932505,-0.8991007853941948,-1.4659046965070244,1.9527135852390813,-1.1102363599083582
1.2735658304269937,-2.0618235859915384,-1.9010376292742446,1.930161345681074,-0.33328733519458953
0.9406403260402114,-1.2812793985727888,-1.6154844627308005,1.8210860176419816,-1.0842794449047324
0.7311906934410309,-0.4671148572278926,-1.4165540877427696,1.7162976016924172,-1.8170799684858943
0.6585922908070402,-0.7090845155934563,-1.3834148603034673,1.6008080425700173,-1.7250061138742936
0.2878561571638098,-0.18942383213515843,-1.0323352395563006,1.4910663003971418,-1.2427982178371373
-0.04685812998018032,-1.0310612252144646,-0.8368983993480857,1.410568143297485,-0.5693259141551608
-7.429328278498654e-05,-1.2400717047853016,-1.0021181151117706,1.2449402566163754,-0.18279125406689675
0.10721181338751087,-0.29352085053631033,-0.7332529219081774,1.1234629699407532,-0.4089785757745606
0.01774151206445678,-0.8585233434806475,-1.1068670153518128,0.9633809462535388,-0.413404679156673
-0.37822767730196305,-0.49085423404904116,-0.9024544806399739,0.853647771249013,-0.19531358153598075
-0.3196628051771323,0.3393327119808785,-0.3471232028035508,0.6542602197309981,-0.31409165681424545
-0.4488415906331838,0.2913129448857724,-0.0843547950672116,0.45758524433548264,-0.047589366639342524
-0.4425839673292237,0.4854655018499411,0.03280198504601139,0.3165937404215407,-0.12129173657533192
-0.4063252785136982,0.12535099796259458,0.43009567581508545,0.1713345087602019,0.2115556721271532
-0.4804631562035437,-0.16718056554950136,0.1786119690865432,0.11285083157414408,-0.008800328869681667
-0.8813312419015499,0.6010208224919998,0.522160339526235,0.09231929086794594,-1.3022510089798118
-0.5013239781142551,0.954363611798823,0.5271116566330846,0.09154944138732447,-1.0722642905033228
-0.5333612642766208,0.7676094531182123,0.6570645658878519,0.09126115936852414,-0.4287091999709694
-0.6675012729895972,0.7405554942914853,0.8327056774239904,0.0907169797540853,-0.3474825671842112
-0.7375193409145844,1.3536014595898875,1.4439943383251528,0.08799730670245157,-0.07689832814176237
-0.6821792639067544,0.6303625385306997,0.7837280978573693,0.08850675126621903,-0.0007322083938523626
-0.7921301928959567,0.4022212032262806,1.0752858884220082,0.06646339435141138,0.4265758219976917
-0.5006832573217778,1.6428933287137704,1.2035692794217336,0.044487003261045,1.9403884232187967
-0.35248852694502686,0.5726156627373362,0.9473531239539903,0.008856583014634437,0.9607760366537039
-1.0935432038317214,-0.22846345266796947,0.3789278727793955,-0.07102679836948672,-0.8143447024727702
-1.5809896215170869,-0.08278557851594756,0.7215611606484644,-0.19480037867662398,-1.110828296645885
-0.9956400695104023,0.3702468577146847,0.4805969506446565,-0.3292030557647576,-0.2730248863553649
-1.0615223996785004,1.2235073537380319,0.5919149284241294,-0.47736548181691774,-0.28169596503678107
-0.9481441130649478,0.9936971295045491,0.7597338854122682,-0.6033754239502334,-0.2809040250663698
-0.8853435030941298,0.36287662942584986,0.8270756319601147,-0.67219573198037,-0.3325861292855405
-0.9400478454635096,0.5190795164721815,0.9847456140461288,-0.7750280611206797,-1.1254232782025493
-1.0123545580869173,0.4697736523652835,0.921416686652254,-0.8895913748425737,-0.7162932541967599
-1.0147853081751088,0.1846250669054447,0.49116738359279455,-1.0010644053641382,0.27934617668370276
-1.1253719718027615,-0.9888526313121705,-0.15880041309622753,-1.1560329289571545,0.3311863714093134
-1.1727715985224985,-1.580121527118411,-0.5195498721358521,-1.2964394643109847,-0.5123260387081806
-1.2624662767767705,-0.4116591915130145,-0.681238796735725,-1.4770615637991498,-0.4279589951843795
-1.2370805200865023,-0.7768665007989081,-1.3650474059256752,-1.65511192656214,-0.2955533412352728
-1.175601240932855,-2.7558351621043906,-2.413676439509293,-1.7508196806090564,-0.4356678787235276
-1.261771331559249,-2.7810100874705412,-2.34068687598121,-1.7619236233105546,-0.8113747384497444
-1.1805032536107078,-0.5851480277228327,-1.8091448812842301,-1.7397988022911093,-0.8573043653259443
-0.9843541868787097,0.8955619095924208,-1.5240599515581408,-1.764331685915903,-0.19314367156302661
-1.27247909733236,0.6292018342337936,-0.9672568482214069,-1.828408835080408,0.22581458450926686
-1.0157108630163818,-0.2868789755317438,-0.16317829105922846,-1.949194321181194,0.022365168583485327
-0.6969148726037799,-0.9204140622650343,0.06549415815305636,-1.9278768745652881,1.3334583905393487
-0.6074944328209962,-0.38973783301908055,-0.05691865987813461,-1.8989356191435185,1.6490711181138074
-0.7553650631859886,0.9777174276073171,0.022925098746943474,-1.896691791041092,-0.7391882405735841
-0.6575678846377444,0.5025167605221679,-0.1617775387516199,-1.794996848895512,-1.3363661457582616
-0.6206142506046977,-0.6296023269887892,-0.12813884623342442,-1.653591780172706,-0.3456264688453464
-0.745392755131869,0.6010769046672619,0.6676333050575057,-1.4584228876425707,-1.2924342138414535
-0.6718220524626016,1.3454988298445787,0.7706662237940742,-1.2430474015896729,-2.0723010751684896
-0.3737310666473657,-0.10020610560328166,0.093094720003621,-1.0424259040982105,-1.159263275519091
-0.8642626671369743,0.33355051894289844,0.689997736228771,-0.906431482337074,-0.5118164731336803
-0.7109543587969167,1.3964260926785415,1.11637107630941,-0.7933043229172935,-0.12519165801233276
-0.4609355072258174,-0.1768502045368912,0.24241684917756828,-0.6203929348684398,0.44811439118653507
-0.5013171221524682,-0.5129352089436366,0.15254929097002526,-0.4301891340810371,0.7292868932107964
-0.4684085055738733,0.2095702505925934,0.41268875510389763,-0.2405844908518914,-0.11564077113330447
-0.36534470183454737,0.15499340566417918,0.02666813212634101,-0.1586108166034688,-0.24409900390741726
-0.30668259970618894,-0.5577101899109487,-0.6053418250580671,-0.07227937420182157,0.12826671685281857
-0.11725237552565346,-1.1471664132967982,-0.45815916371925536,0.039669501268949914,-0.3185904471663504
0.2587036381146549,-1.2949439935234055,-1.0151143383396637,0.09245485397985839,0.7311986806268518
0.35836439173051265,-0.449522320918742,-0.8051946662238559,0.11352159910703519,0.14466009581297462
0.8434049900978219,-0.1318750297979936,-1.1451334659761065,0.12090632148963959,1.790597771309637
0.7939984363821931,-0.5659576613003512,-0.794635113770775,0.11917550887502204,2.218044098164996
0.8302166126962487,-0.07952151615484408,-0.5927309676998336,0.0936782052591476,-0.6549806742927418
1.0661614212567183,-0.7785583761355916,-0.5634980448132733,0.10040159180743455,0.025502637263937884
1.111479328670158,-1.3080506142629618,-1.067794408640196,0.1034103280591861,0.0556601648809659
1.0869287527794222,-0.9371017443592187,-0.9132455196830982,0.10048066921635529,-0.06328915104823421
0.6062074103380536,0.07712291949860885,-0.6521242223530587,0.0764142738422574,-0.3703934878390902
0.296255610630949,0.9013175973275701,-0.35023745926694616,0.03481124644192908,-1.6953180813669018
0.1435546435522429,0.5114554028108382,0.12495178853470527,-0.011735608178799267,-1.656312227950987
0.11900406766150741,-0.586779754433511,0.045894088897414496,-0.1108244744334682,-0.9262714636544545
0.057141477917029886,-2.3172883559128548,-0.7507345087141757,-0.1847154142788179,-0.40025560620408596
-0.2870278038007726,-2.7761148478828948,-1.5763586893602177,-0.23371090669686218,0.06934850420272654
-0.27317252829808003,-1.3541044022118054,-1.9343763017176414,-0.3048317344653743,-0.24332604510408298
-0.16870699200789696,-0.7663907951657614,-2.2695907786518514,-0.4130345563530599,-0.4503743700529168
-0.12893618094956133,-1.5801080478162637,-2.511254517537864,-0.5495765702166329,0.00441295917111958
-0.16749784965633505,-1.2700228662894009,-1.7408805976625294,-0.7059866924832336,-0.1768792833905684
-0.21407102134608702,-0.8423471588657738,-1.5110878638021443,-0.9271362920326205,-0.3837045969090621
-0.5293393077845442,-1.2198400835938945,-1.7177679240535642,-1.0829717573656534,-0.2749138801298335
-0.3502615859026914,-0.43210870501183696,-1.2794808051363964,-1.2045227036361457,-0.22442493006714087
-0.3976612126224287,-0.3709052731597184,-0.9441695149040124,-1.2941384800502895,-0.21659396763576932
-0.1563687538679376,-0.5048338452791211,-0.758386515712211,-1.4280356566094847,0.5153356276185633
0.004690253898627625,-0.23104067854780322,-0.5720919191238774,-1.4923693530739692,0.5474978294425756
-0.15069077096962324,-0.9005936227548164,-0.6797020381338127,-1.448182554203033,0.3015026440556166
-0.5626705009169317,-1.2023426420383079,-1.1664905879942364,-1.4616758992099637,0.47137369909817595
-0.5509218754906723,-1.1960046834515405,-1.2101573624723378,-1.423363793031712,-0.2968925964510535
-1.0232290830113775,-0.38365463205704703,-1.055073057262489,-1.3843931525870166,0.11154453958746884
-1.0172332327938383,0.376173832082851,-0.8197877392989045,-1.383784936840053,0.787399683253913
-0.9691043810476436,-0.0008268595439218705,-0.45035605683522467,-1.3857895928560002,0.07007134834647456
-1.2412175043818983,0.4906904338066539,0.1777710144176262,-1.3619502227202345,-0.45924694295993085
-1.491379084612022,0.6438519687619909,0.5229740132172982,-1.2689295165704695,-1.1359298085861897
-1.5433971364993233,-0.05002031403888498,0.2975544338392782,-1.2029683266754048,-0.09340345008789415
-1.1826738234116823,0.22508289127922887,0.41494002024577553,-1.1403461905148502,0.938313812697594
-1.2909980196495563,0.7142756231036881,0.637512831668738,-1.05216237262899,-0.6736031381299636
-1.2098919917068949,-0.007301456380866182,0.0835866444308357,-0.8645524467080872,-1.8200488063203
-1.0415220355981534,-0.9580184441443063,-0.23467343883538236,-0.7487556236770885,-2.036012702721897
-1.0245535301748154,-0.5269608762466498,-0.1400952714259169,-0.6940240659985712,-1.2153527724939037
-1.006322904513378,0.5000010300253679,-0.09447891908449076,-0.6068496118837459,0.01575889969749098
-0.9123014911021251,1.0561782203617225,0.02628219413103496,-0.5961580999880143,0.5367739362759945
-0.8539067714834676,0.9313672055593174,0.432105189816915,-0.5640372541473755,0.42082767960668066
-0.9005958712543489,1.12886444236958,1.144377962065566,-0.4562410680525394,-0.3281774385533795
-0.7350617902484974,1.693041735586735,1.5436519162209794,-0.31768114840529854,-0.32644360257465443
-0.6381720917331781,0.9330368132903833,1.2794528637551952,-0.18464345471900998,0.3081438792237846
-0.5382931938786366,-0.7369848749667383,0.5301656217626268,-0.06434672096423963,-0.2692703936059621
-0.35288928907495193,-1.3028493942249288,0.08123634003110465,0.021667827142552165,0.4063073307024946
-0.31663060025942646,-1.1934032351862869,-0.7006430980192636,0.08330377979581215,0.7883007276624575
-0.7217556149580351,-0.6077948181274904,-1.0867614725602304,0.10875315967780388,-0.6709750570992605
-0.17252451618486458,0.02168479070318774,-1.0501811677001849,0.09659856205062997,0.8303195404085093
-0.09644203842446596,0.23430360698395303,-0.4688864370092994,0.09193989087658387,1.493684456837549
0.08234773306232392,0.6199786058654212,-0.015453509966458197,0.09070219074023032,1.3875454683923123
0.016835901839292004,0.5093245906252638,0.42806775159561394,0.09020263737616128,1.5082294423655782
-0.0665512915707492,0.13067434296750652,0.3697941133033654,0.08748296432452776,0.01733331498855061
0.13317534067566467,0.3906786570416357,0.5911410586674773,0.08407131050584124,0.27967522200945355
-0.13890661919592068,1.2576688474327298,0.9237184253567531,0.060062627689135645,-0.4013139682068026
-0.3759857777975462,0.14737346542215524,0.42952781710019317,0.018295724209851507,-2.5062012475409836
-0.20372662154769805,-0.3196653974024563,0.5620210871583471,-0.02924006436546681,-1.989658213553102
-0.17297763293207377,1.0759166646134548,0.9011593153680904,-0.11992674392545291,-0.18133805115736734
-0.5481233965429851,1.5269028613022486,1.1420820328447032,-0.25313605480453644,-0.6293286778504366
-0.027836921896896828,1.722742613212028,1.0878583504240895,-0.40490019519960607,0.3040708957332841
-0.013504499154670505,1.5872618106707037,1.7702802236210546,-0.5859325494381702,0.30689915780623606
-0.0038382163039616867,1.0276337968195157,1.7877735200462457,-0.7308056491098827,-0.8569435898693222
-0.006032124075868133,1.0371210480425168,1.7967546437392228,-0.8934823916549091,-0.11429602793567513
-0.09710422738011536,2.039907512140228,2.066759049330372,-1.079619651029347,-0.22865658517122872
-0.12055286323087071,2.6656808903515747,2.3838172242541806,-1.2933644868334793,-0.4234352564186663
-0.12429871144369924,1.5790102440605163,2.1282958400793737,-1.524345132747145,-0.16906161644416345
-0.08942679671695007,0.46753822361301717,2.0887123770183575,-1.7142710090007767,-0.24286090813315395
-0.0945313719021524,0.9136289166592059,2.0862329651337266,-1.871356391589491,0.32034237683832956
-0.19103215040336102,1.6990913349768728,1.904536221325179,-1.9848506839188444,0.433472477219785
-0.31361674715862603,2.1968884797137123,1.768617094234016,-2.09163780848261,0.5109322189334586
-0.68511638563725,2.626043400048071,2.407535920447764,-2.181643329233199,0.4109033584507146
-0.7227524995027508,2.098876718857492,2.579755929231581,-2.216729298158066,-0.49404344367615866
-0.2701343676963976,-0.32526302748751246,1.6591892459474507,-2.247610188182858,0.014030342121438203
-1.0374660763056973,-1.4058371038677782,0.8596986123855654,-2.126164279325204,0.17857813518209711
-1.2073755074702937,0.08324039484630155,0.5151950717939603,-2.043803542542246,-0.5145382353504937
-1.4003770644727105,2.0549838438185994,0.5966955475984717,-2.0011611258682236,-0.5700177022900264
-1.5385932541028082,3.0628091736703875,1.0379089422235737,-1.9885992680113103,-0.48128234181647744
-1.2491719436021225,1.3750808741614307,1.5464349850158847,-1.9053561809089694,0.41437266211645474
-1.43909455049283,0.7097705940107636,2.2130763484468114,-1.7275759916144335,0.2739586795980307
-1.2528429995045451,1.0239417348737894,2.0660414431863074,-1.5596209160503762,-0.6251009316491564
-0.7415440674922326,0.5161113217952318,1.4131160839061523,-1.3864456711920639,0.13684288516242543
