cyclostationary_mean_HS_1w_1
2.5634907904572954
1.8485474667134256
1.5393903418283832
1.2635269084588228
1.0165869035176112
1.3530609022617146
1.5305262710492087
1.9180552460334623
2.6708169076653405
2.3449201534189688
1.815392173810335
2.053869338798399
1.8287836960477077
1.3000460773829792
0.5196072825791477
-0.221762088856991
-0.45409982752896466
-0.2449929540661196
-0.07658157330551855
-0.0736583002932358
-0.06686070506988034
-0.05637227672294612
-0.04603495673242365
-0.04577344483381789
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.046046986532286276
-0.054009810035590154
-0.0537091428089464
-0.04624739327280868
-0.0725986470233873
-0.07224847829422036
-0.06395534257286367
-0.07939683498292656
-0.11638740157806658
-0.21012303743094607
-0.35953412280226127
-0.407428751407968
-0.6954130463526539
-1.1276617417556838
-1.1572491900684427
-1.3573491232646668
-1.9243542387690575
-2.21634933154308
-2.319880038347586
-2.6750514436437105
-2.7181529230746984
-2.4003019313790945
-1.774231032766995
-1.7215541559811114
-1.9185916001937946
-1.5649335170496512
-1.8295854976246235
-1.8334562569453015
-1.3083714467586847
-0.9191688540796138
-0.649012527219695
-0.4790197686128013
-0.2778280485954992
-0.13459297648871676
-0.07690053312602693
-0.0736583002932358
-0.05675777144978826
-0.04603495673242365
-0.04577344483381789
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.046046986532286276
-0.046046986532286276
-0.0537091428089464
-0.0537091428089464
-0.04624739327280868
-0.04639829851080791
-0.06395534257286367
-0.07939683498292656
-0.11107262471023088
-0.14544614820315094
-0.19727208541457672
-0.2668097194773837
-0.44463976666659316
-0.7312782937008308
-0.5514332800969933
-0.32983047489368905
-0.25353269220682806
-0.15102570789802022
-0.03534005125396748
0.09085951191604866
0.2290879548805838
0.5497375279194133
0.7165126202024338
0.34371585859245485
-0.245886207279309
-0.35030211972197167
-0.17006452013466872
-0.22115049904496367
-0.7067019885605038
-0.8151342503128584
-0.6467632800482707
-0.6508954129379902
-0.5078186598675123
-0.24576462882381542
-0.07690053312602693
-0.0736583002932358
-0.06686070506988034
-0.05637227672294612
-0.04603495673242365
-0.04577344483381789
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.046046986532286276
-0.054009810035590154
-0.0537091428089464
-0.04624739327280868
-0.0725986470233873
-0.0704376156108503
-0.0621444798894936
-0.04391009812977638
0.11995076387410421
0.45009077728487545
0.7399065169918254
0.8715445362785939
1.068336418974509
1.4654319703980432
1.5837796576770544
1.4295069358850296
1.9232764167602838
2.2873692028939794
2.6143712472123872
3.498601751255335
3.2042429638137526
2.289976637930368
2.9839136675135323
4.828583502545797
4.052450730051359
2.822992720016469
2.6528142129507257
2.5515582148646723
2.9081300052473797
3.1455904345608707
3.5293988301967514
2.7883836590883635
1.7882840414817458
0.8637685280298049
0.08152937744420025
-0.0736583002932358
-0.05675777144978826
-0.04603495673242365
-0.04577344483381789
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.046046986532286276
-0.046046986532286276
-0.0537091428089464
-0.0537091428089464
-0.04624739327280868
-0.04639829851080791
-0.06395534257286367
-0.031059144387200463
-0.048361211554466044
-0.136155189126492
-0.19111927236645526
-0.23867962106828916
-0.5050773229868339
-0.570553943870944
-0.5019329427632565
-0.5862424774157778
-0.36669192468919115
-0.16691890653647387
-0.5028166630006349
-0.7728583550710038
-0.6506817948739352
-0.6033841834443396
-0.7992420761780089
-0.8573946614817063
-0.6968511576840043
-0.8028499773919879
-0.5420365494384604
-0.4569412628135977
-0.7532457742084396
-0.8511800243449857
-0.5259826737654991
-0.25706766205598053
-0.5049666213589897
-0.4147453470380287
-0.15295882622774176
-0.07690053312602693
-0.0736583002932358
-0.007246282588518272
0.003242145758415961
-0.04603495673242365
-0.04577344483381789
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.0537091428089464
-0.0537091428089464
-0.04624739327280868
-0.07164177101432709
-0.07129160228516014
-0.06395534257286367
-0.11353834509139067
-0.15052891168653074
-0.21268499555504836
-0.3422074623698585
-0.23079761705517796
0.08356660997305658
-0.05711260419924683
-0.5770807568363207
-0.6005083923332836
-0.8928930036216818
-1.3409309739854332
-1.3435163998879662
0.7834494392310626
1.1214831519289195
-0.8096350826476467
0.13685565334838898
0.7322986412637554
-0.04104585879314171
0.0031399027758257075
-0.048180149746476233
-0.845599776756795
-0.8874339616283811
-0.5336255086291912
-0.49255809608861895
-0.42819215104106895
-0.2830754395371408
-0.1406737713352915
0.08855676442412816
0.12585007658138733
-0.022706692125337484
-0.04603495673242365
-0.04577344483381789
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.046046986532286276
-0.046046986532286276
-0.0537091428089464
-0.0537091428089464
-0.07209757305622112
-0.07224847829422036
-0.06395534257286367
-0.07939683498292656
-0.11107262471023088
-0.15052891168653074
-0.21268499555504836
-0.34381220442222193
-0.7293152861042074
-1.0392072743916652
-1.097346662846072
-1.035573074420467
-1.043171749467475
-1.7521061826366826
-2.394424197980246
-2.410346511681951
-2.1909449651071964
-1.8519192446439998
-1.620014783823177
-1.9148003758412082
-2.4968606192796523
-2.009833416474851
0.20704863310760255
0.9892672332038935
0.2041619841571694
-0.2564933738418847
-0.7111826598204496
-0.6728829864901695
-0.374330185105451
-0.11263626440298431
-0.04591008538682181
0.05716624707809625
0.040638694796209664
-0.05637227672294612
-0.04603495673242365
-0.04577344483381789
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
0.04184473405208045
0.04184473405208045
-0.046093058364424684
0.16195952579972067
0.16215535962052088
0.12390108552324809
0.44622403139447453
0.2750238460068797
-0.06407078462291989
-0.27081213657376546
-0.11172309128370968
0.13568036128410677
0.28638542836852354
0.4126997790973719
0.08865863650535927
0.0873085271853667
0.4334058945651745
0.5252939939580675
0.05427885033497341
0.1426192585993358
0.41206965327909023
-0.1776891521499935
-0.7949274487288396
-0.9596882909729622
-0.6136954971876458
-0.3542262447190154
-0.059541290544477474
0.2713330148943143
0.2328838952295419
0.46668472344203554
0.5426772308110543
0.03536889596697612
-0.15296911441894798
-0.07690053312602693
-0.07327280556639365
-0.05460257002377614
-0.043966869240586556
-0.04547506404115077
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.046046986532286276
-0.046046986532286276
-0.0537091428089464
-0.0537091428089464
-0.07209757305622112
-0.07224847829422036
-0.06395534257286367
-0.07939683498292656
-0.0947851484058651
-0.07937023588302478
-0.1523194790311814
-0.29439417261813483
-0.0740298947416068
0.27193969019624803
1.148349485871064
1.7210435913470403
1.7256271013638493
2.9207223369941997
4.317878295241928
2.8928474668587287
1.6825008077133166
2.1683092827807933
1.2584338740463197
-0.004834075474386648
-0.7304463311783905
-0.6496388294903885
-0.7467718953678015
-1.2263336603803348
-1.2433038246301857
-0.9354331379354979
-0.688917287843637
-0.5477688456175773
-0.3217534334797239
-0.15502691664981455
-0.07690053312602693
-0.0736583002932358
-0.06686070506988034
-0.05637227672294612
-0.04603495673242365
-0.04577344483381789
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.04574631930564252
-0.0537091428089464
-0.0537091428089464
-0.04624739327280868
-0.0725986470233873
-0.07224847829422036
-0.05676333676568955
-0.07868952615301618
-0.11650321191427901
-0.1823221827180152
-0.31176233968767647
-0.4076345411251909
-0.4142766042727452
-0.47216028974671986
-0.599191814576073
-0.2889894457148005
