cyclostationary_mean_tg_1w_2,cyclostationary_mean_rr_1w_3,cyclostationary_mean_rr_24w_0,cyclostationary_mean_HS_8w_0,cyclostationary_mean_HS_1
-0.9403066415280006,-0.35319207290786003,1.6975952187945595,-0.0458546022597771,-0.04184324756402421
-1.2427999241097258,0.03326181876429001,1.6892754478371728,-0.04935805695773418,-0.04116966322128581
-0.33477387870690517,0.21521906615588152,1.8959306825466045,-0.04973543132431327,-0.07561596625624918
0.27350966580377073,0.3553992579608196,2.0180724857340646,-0.06453904989403715,-0.07087290811318922
0.4262696253754485,-0.9831046833960416,1.7455155631593724,-0.08481764622736351,-0.13654749505079833
-0.019490050059681973,-2.2519945343267964,1.6103029340566044,-0.12232150023761756,-0.1369937958482654
-0.536398484687086,0.5373389117208411,2.3177895802550634,-0.17029905592917394,-0.23623983461638318
0.06510794952925797,5.2384354611105595,2.3394771247852524,-0.1456436608496054,-0.27075634411238797
1.2567333484481973,6.61776966002922,2.4080428707048687,-0.09667877978051995,-0.5783135992842064
0.9551545711189516,2.957023642325483,2.2459614947958815,-0.061831095313019765,-0.8221340307927236
0.0859536582981011,-0.5251535311038241,2.216785133623471,-0.00010592717656685013,-0.23236384651411587
0.6656337334556833,-0.2734121215142843,1.8868086549824121,0.10764117405505445,-0.395859016895948
1.594199817378573,0.5807717235230154,2.167284194927789,0.2627363100757766,-0.0855974806944385
0.9828277506083589,0.3242018394915199,2.1531682289847818,0.4252664692235374,-0.1986766476535297
-0.2617820782441562,-0.4980208931431507,2.0765436978979834,0.6136258947397815,0.13693537419591065
-0.02841787626833832,-0.12034426877641792,2.033318479745026,0.8170168961425143,0.04408075108387365
-0.41637280216648226,-0.11350816548754385,1.7983457649039651,0.9591276189623882,0.4028315183876733
-1.4873436396103727,-0.5592916925092298,1.7822730601834729,1.0401473882717012,0.6608820640353226
-1.833936119312339,-0.5120234690248219,1.6739679886419507,1.155965432841076,0.7236399788914063
-1.3145597732501624,-0.40061668422844465,1.2417966569604608,1.1991766627008609,-0.05622954739114355
0.07467643051341807,-0.5396259221100097,1.2957964277694058,1.14932479124414,-0.4105181766990971
0.8062901533734514,-0.5888470386986739,1.031787315961636,1.0324685718971731,-0.25708392956694065
0.21193940957102775,-0.5304557303661985,0.7993915262532097,0.9438476983752301,-0.06381324578311677
0.29888555798907374,-0.5003921237091798,0.6305324255329879,0.8174711848231717,-0.3553528858192673
-0.35832050983786523,-0.7140570048855973,0.6361182844191605,0.6181248646536838,-0.9978197794592444
-1.4936950665008795,-0.64188401849005,0.5505104122802476,0.47579149454721215,-0.5639331149500815
-0.2418451120919548,-0.7021715293361682,0.48497972682834517,0.3469183329927394,-0.6739414890941705
0.5289249696360148,-0.9791734841641496,0.2012496142936232,0.18421118552999227,-0.571881683125347
1.4424816421465685,-1.6828268691055501,-0.11551473716943259,0.03328876823054616,-0.39871913869358644
0.9368779957361144,-2.024162870040722,-0.12206348766637748,-0.052988534584559266,-0.067794717157645
-0.2714825987538115,-1.1590781412059221,0.03548074605363779,-0.08833426754976059,-0.07389227256162306
0.6031878071250176,-0.7092285304436419,-0.4661678694489676,-0.14224887450217233,-0.061557960160879256
1.8880651813645781,-0.9669165875038008,-1.1251569033553204,-0.17056592432480178,-0.06081642275167989
2.2617721154290944,-1.0634665278633915,-1.6272555743573633,-0.1311317882435259,-0.04138242612265734
1.933452202319817,-0.6624490189472863,-1.6099639145484874,-0.156492082688242,-0.040931560650892394
0.697700296397755,-0.09598686329189673,-1.5369677103123855,-0.15692576696568306,-0.04087938200229943
0.46178299619652263,-0.5323480231839365,-1.6872771483401245,-0.14722896472933653,-0.04087938200229943
1.4562307901561724,-0.4774813057092931,-1.8704940730628004,-0.09773949072817661,-0.04087938200229943
0.9243094364250538,0.7850572442247353,-1.7587372244622217,-0.06898004332139478,-0.04087938200229943
0.9919928470838911,0.036389575487823976,-1.7919813092608585,-0.058969440115294494,-0.04087938200229943
2.544284084617608,-1.1261585016907265,-1.9267754482704258,-0.06242772277692307,-0.04087938200229943
2.2674595864513636,-0.8209480909123726,-1.9421826315221382,-0.05924551149014595,-0.04087938200229943
1.0897885354877215,-0.34882103288672134,-1.9122667174025758,-0.05518157343926243,-0.041457745286547075
0.177012073759693,-0.48433109293383264,-1.9908971062118253,-0.05527540664924475,-0.056196664183878156
-0.3975640598915176,-0.1720558616561962,-1.816539625149495,-0.05509749931903816,-0.04087938200229943
0.7110317785838293,0.1947127111372116,-1.7934860698723882,-0.0576244512303979,-0.04184324756402421
0.6795352154909055,-0.4652635060079883,-1.8003042436985564,-0.06487171811433654,-0.09156863680852817
-0.34715101828840567,-0.3748713366978552,-1.7075900469036671,-0.06337987901099738,-0.03768628892550221
-0.4974355499437832,-0.13421000530143465,-1.690622860686279,-0.0672026502247047,-0.07561596625624918
-1.3416419067421455,-0.01639327406976471,-1.521789913157556,-0.06951318566221687,-0.0026106438726720142
-2.4459859221669245,0.2197523585570535,-1.5094713639552146,-0.040043926223781716,0.2395866827524572
-1.4546845273745714,0.3137043059881588,-1.3863295225679895,0.04400722290774387,0.6324464740886659
-0.1864085553348132,-0.23222608162518182,-1.3514977119447453,0.1474643195418031,0.7970760536913518
0.7069798939418852,0.6287417374222662,-0.9525328252134857,0.28520231768282645,0.8856652835226475
1.0373192350881442,2.4324734267654495,-0.42622948358971496,0.4800406373868016,1.1756247929729389
0.5649815315221228,0.9471076233030009,-0.40958400199916783,0.7147774790836307,1.6495180314430558
0.5871952399289211,-0.9109232259927013,-0.47225748804889583,0.9013754306689036,1.4032783282845915
0.13984683084831906,0.19518839080558228,-0.27440458249789346,1.1061113682354926,1.352759122793608
-0.6147678265837974,1.2047630995639564,-0.17018330707143312,1.3633291023257477,2.353092984867126
0.19574865781199632,0.32383628292445693,0.0027965600084552,1.5746802446532198,2.0531277725788346
0.7114519499012012,-0.11479250059214499,0.0776626202341984,1.808648357900619,2.9821139074958842
-0.4220728006579626,-0.232695245133712,0.17879986940335024,2.025898917893101,3.754033002785913
0.0837939226059446,-0.46573266951651854,0.13852485868445094,2.1606776138317216,2.4158855328497144
1.4466572981843278,-0.5592916925092298,-0.014432459200586714,2.1992049248893597,1.995350884959205
0.7868830991689197,0.5134897667038943,0.22442258824260922,2.2648172203361536,3.750742357688467
-1.4845825853960382,0.6344557579865725,0.2760965145240656,2.4290216134206792,5.543756595987708
-2.22193990234041,-0.3791895958242844,0.22030296524905382,2.472214648230414,2.257773854526774
-1.3698715564139523,-0.0993922084246444,0.221604464750291,2.574721591122357,3.178771956771098
-0.4939679464658893,-0.19187801989159317,0.27508895273097933,2.603719506337929,1.9304185875308102
-0.30016799775555186,-0.5003921237091798,0.10828045706007712,2.594365330592235,2.9839959838240704
-0.7363118383729012,-0.25840149570525717,0.17612055623168693,2.523059608443184,2.616319854715312
-1.1685020097069285,0.18093103307413982,0.2755939795641614,2.5637391277410715,3.4407747132840942
-1.0708203212729288,-0.4005189418308342,0.06388759930887965,2.618428314094408,3.3546134382883457
-0.8749097445497465,0.6569501933726386,0.32754403226323237,2.5406488446294286,2.0153584056152614
-1.773718078106344,2.038148014005739,0.38033513730402646,2.4355997160944107,1.430822455578058
-0.8437298758785028,-0.00481861934473683,0.22851634064740994,2.3614531504445764,0.23696095715807677
-0.2320711806127176,-1.2205776577824095,0.1179867891562783,2.0799852386984363,-0.07389227256162306
-0.6744587118853502,-0.8741590521714951,0.10546048410776071,1.8095973652566335,-0.061557960160879256
0.08746697657891549,-0.8990442666031125,-0.15549308391757544,1.496934088359526,-0.04138242612265734
-0.701380243222035,-0.6065403675141157,-0.546005967325512,1.247687390754841,-0.040931560650892394
-0.9604455504838998,-0.5404606421856029,-0.5050725127636301,0.9343702603472108,-0.04087938200229943
-0.04023779401928714,-0.7600291641776908,-0.43633370147633527,0.6488027419056874,-0.04087938200229943
-0.7926954718024739,-0.5603277619239004,-0.5719199342761457,0.4336790438781991,-0.04087938200229943
-0.4165281427847116,-0.550162552572415,-0.6604553261522004,0.18624805066876857,-0.04087938200229943
0.3320633074502536,-0.41977419416009054,-0.8092702012566886,0.016368414460391605,-0.04087938200229943
0.32639838587256703,0.9739737503261903,-0.7705666732073381,-0.05957781533815444,-0.04087938200229943
0.34167438182973514,0.8059936657928912,-0.7904623189525863,-0.05900825887783216,-0.04087938200229943
-0.27456310343305257,0.2382198071615696,-0.6566852840974603,-0.05501006861395523,-0.041457745286547075
-0.48924133233218503,-0.13585989697309894,-0.7013145989191873,-0.05432330581929359,-0.04087938200229943
0.3761700210520216,-1.3339392905309957,-1.006768111672447,-0.05535061064232448,-0.056196664183878156
0.9746698626574753,-0.5913707474049755,-0.9465903495492033,-0.055835528604670524,-0.04087938200229943
0.6375832265936091,-0.205034146609958,-0.9586841698156578,-0.05846965043723601,-0.04184324756402421
0.559376741796654,-0.5398018584257085,-0.973732750042516,-0.06306130446760233,-0.04116966322128581
1.2710622677329346,-0.1034602470131908,-0.8937626056071626,-0.07170909854226415,-0.07561596625624918
0.4777324688985295,0.07306056822330814,-0.8782998329733204,-0.0692433940184587,0.022109442500682648
0.26719081033321535,0.9429483584766848,-0.700935118747397,-0.07603840235416888,-0.10889821155726268
1.5093146881952926,2.273810799188362,-0.3577011232319441,-0.053789432398942905,-0.1467709964235199
0.523768663308337,1.1858792683456203,-0.22045442873978255,-0.042784850626705506,-0.21462708680973858
-0.45440619869425103,-0.866789275391668,-0.568083994792337,-0.040449418214714636,-0.23825805266908523
0.057551380100552545,-1.8272321389511952,-0.9253368202457712,-0.07927096642523615,-0.7270695352851647
0.7477071974490124,-0.17945170307538613,-0.5549673310208082,-0.07288591090518287,-0.3642088385884315
1.8401200511962394,0.3665894592552465,-0.60831139221778,-0.10844485120363313,-0.5950702215853155
1.3212964170756982,-0.4551152386720886,-0.461663592518726,-0.10707365414755372,-0.5263866053484813
-0.284181443744677,-0.1019589237858945,-0.4349895522321464,-0.049518695450866665,-0.17274291923591806
0.3283050666866403,-0.4328521269603671,-0.46311822388530355,-0.012560203378693721,-0.14210335581504696
1.0921048645450286,-0.5116324994343802,-0.4793311928517065,-0.05279399369612214,-0.8188756280402788
0.9256774360630095,-0.2888971237597139,-0.3776140818160066,-0.03590699291328536,-0.6615553814083082
-0.9648755141466634,-0.33053538514176056,-0.4085310017940527,-0.032590662862422584,-0.583856875240262
-1.9695409625450422,-0.5328230512363233,-0.4336274315526509,-0.008501295721522723,-0.5705737264110342
-0.5733570243564614,-0.5592916925092298,-0.47174242939286365,-0.052861797233369534,-0.9606089920297706
-0.9790666312700681,-0.5120234690248219,-0.6223973715197267,-0.01360800061232717,-0.6824360021873943
-2.883134215265695,-0.3195491396503473,-0.5955353036689977,-0.021011976238430874,-0.6517876111378738
-2.6801816975490373,-0.5619893826832779,-0.7716776252876592,-0.11202040224026191,-0.8863352637631174
0.05380566680615089,-0.8429010334156769,-0.7375476713331287,-0.1274149557085708,-0.15008706847841677
1.5507680838179498,-0.01017490273378875,-0.4703031926102881,-0.1282052630132899,-0.7226460250132528
0.6904917400637602,0.6317580678125243,-0.43862377303443534,-0.17038044417977113,-0.7200582364725941
-0.41672106581057694,0.58302370836396,-0.3016526684982129,-0.20225657187717314,-0.9110322857360211
-0.9483843536759272,1.0996704736532137,0.0019901971152445144,-0.09420285494891323,-0.09450882156203655
-0.14689942293386515,0.661999565633194,0.0025473265678132703,0.00844776308902112,-0.3937475417619525
1.4196230196247346,-0.8953105070143937,-0.20009343340969643,-0.0033664493050980793,-0.5713671006119755
0.7249072034830901,-1.147857313960244,-0.479249453271049,0.018011777015904284,-0.22019795636898265
-0.6248173623857001,0.44524602469228636,-0.7344348526438453,0.08301242737409278,-0.067794717157645
0.8277376817632407,-0.0017690565392910927,-0.8946076348651748,0.07953358186840287,-0.07389227256162306
1.317251046717744,-1.343791724210128,-0.9076138857569133,0.090148921389819,-0.061557960160879256
-0.17745141484820098,-0.6873733303379478,-0.6689560289551345,0.10828487850366159,0.05385784208164256
0.5326857158934705,-0.5519023672498806,-0.9528940827391335,0.13152868059303452,-0.04138242612265734
1.2914043722394528,-0.07820361147065362,-0.7423906425081531,0.03821963409273463,-0.040931560650892394
-0.37835193310792564,0.6978905740357466,-0.7004862552601181,-0.023613976981289544,-0.04087938200229943
-0.30399388685291084,0.02391764555273209,-0.658735873028272,-0.010619142808088601,-0.04087938200229943
0.5508430297694087,-0.6759570182970487,-0.6756986612581,-0.017502734455727847,-0.04087938200229943
0.20845476873500488,0.4747642287706387,-0.4500792281062035,-0.05085989669843785,-0.04087938200229943
-0.5461273172771602,0.5060222475264567,-0.5668517958375695,-0.061504868701196494,-0.04087938200229943
-1.050037249850146,-0.8913421656714099,-0.5856352635812574,-0.05393147440763253,-0.04087938200229943
-1.2509051966899185,0.5292458411986968,-0.2900394312508121,-0.05831171317356021,-0.04087938200229943
-0.3573759386592769,0.7527827045337687,-0.3459937544642105,-0.054420551507429554,-0.04087938200229943
0.025766685215751275,1.0924961816686074,0.0790583040306829,-0.05475091005301719,-0.056196664183878156
-0.6802514136489994,1.2592056150329707,0.05183276224868727,-0.05546756319373615,-0.04087938200229943
-0.1492119937504088,-0.5181225946357132,0.0796666651661631,-0.0581727229213569,-0.04184324756402421
-0.754682119225444,0.30627588376976556,0.24637521504088553,-0.05603432300384526,-0.08972799073148316
-1.2475227800026665,0.673415877674093,0.13657926725251837,-0.04300887342912925,-0.04116966322128581
-0.7733154769314398,-0.014006404720117846,0.11497816706907614,-0.0434981519560593,-0.07561596625624918
-0.0011097472317694859,-0.7913125959568876,-0.123352008760879,-0.06262052289921023,-0.13654749505079833
0.8579514320088518,-1.6817262897084564,-0.6096736204438465,-0.10479480065601769,-0.1467709964235199
0.8838457108701485,-1.4082821581534952,-0.7391793868599299,-0.17606131953390458,-0.2561108980975863
-0.5124484690474982,-1.2218092119923012,-0.6459561411853444,-0.27869046283037024,-0.3959203304799281
-2.5967718031401676,-1.0345406427145585,-0.6199286695050913,-0.34436084247651244,-0.04180299113679347
-2.4384095593368635,-0.6620704300605419,-0.8088516852816501,-0.4265939624975326,0.20879049491859025
-0.8609952339465433,-0.7161747568338237,-0.6850680030225924,-0.5530601451042344,-0.31241343725130555
-0.6298293522680549,-0.3799773995490246,-0.5615261309622952,-0.7457806796753498,-0.791419909854501
-1.33120226554898,-0.18238136853976292,-0.5666987879705208,-0.9185370247654483,-0.35747882186083024
-1.431300753343368,-0.4389512525712584,-0.5355477606443837,-1.1342314290116233,-1.3538507605191425
-1.3932480645130128,-0.4980208931431507,-0.6393479637498573,-1.3366117708865919,-1.219324374167239
-1.5371485978579316,-0.26854129203336413,-0.7515650007524841,-1.479730872527226,-1.358824084126307
0.08131849468964458,0.35714102748623755,-0.6120987350715822,-1.4131661715331838,2.8721057491862365
-0.02763290504751154,0.19119398482323577,-0.5893425918460118,-1.5204368325163087,-0.708582651281354
-0.9489380678150998,0.5281315778659379,-0.547119750710525,-1.6316793484269665,-0.8425920477357332
-0.4858451354287992,1.1117123370388196,-0.45513110634244414,-1.5884136361934829,1.1120863211611975
-1.5014220095108688,0.16761851851959814,-0.33485375919953214,-1.4993954865137478,0.3028017017499277
-2.119470215173566,-0.4854160335473085,-0.6085232438184527,-1.4661212251486413,-0.37551866292874875
-1.7274406046395119,-0.6724558856146429,-0.5625138698253966,-1.3215581072560827,0.387797404352028
-0.5957210623938041,-0.2785364296130075,-0.8806499882385388,-1.2329278825444172,-0.47423788303093783
0.010107348700695564,0.08105785119579416,-0.7824051297764708,-1.23156235153036,-1.1461184784976213
-0.3435005137600158,-0.13794376489015334,-0.7612859050697843,-1.3393292127739578,-0.5547100942068536
0.43352328059860695,-0.7664664784843144,-0.9636121323959158,-1.3364905659143773,-0.4655327653309477
0.6245872300330333,-1.6752361945071232,-1.2096088784242716,-1.3271064976460742,-0.4757128457948734
0.002173451899322712,-1.593373026812477,-1.2300523394355778,-1.4181271141068428,-0.3417184747381391
0.4763156121306471,-0.631490091928156,-1.0710733130829089,-1.4356285824265935,-0.19656643266061843
0.6363480181293014,-0.8546301211289296,-1.018188138516225,-1.3781413693474212,-0.067794717157645
-0.32450887043455584,-1.5616204315247502,-1.1034038410822502,-1.3182706733315588,0.24438127883957111
-0.8204112446872022,-1.4383281711789435,-1.125528864642938,-1.1634820811104734,0.003942674178627009
0.23924979355205395,-1.1221706118682206,-1.1748695103177575,-0.9545658978105028,-0.04138242612265734
0.9460170350756854,-0.4583824412162135,-1.0630299797051666,-0.81059338648047,-0.040931560650892394
0.9470670875450397,0.11926144472580999,-0.936319678597171,-0.6399754223815107,-0.04087938200229943
0.7562311380502719,0.042259983888306825,-0.9198844137703499,-0.4533925315109855,-0.04087938200229943
1.2602811277290482,-0.7420308790817048,-1.052989019455355,-0.28120530120282616,-0.04087938200229943
1.9567558005480636,-0.7458428325885119,-0.9617459698918359,-0.17307873935614546,-0.04087938200229943
0.9197494376318692,-0.3953776917165251,-0.9249793222050213,-0.09033663620332728,-0.04087938200229943
-0.7558847562698006,-0.39095973534453327,-0.9695491820368533,-0.05985019255973305,-0.04087938200229943
-1.3601823106265876,1.1386501418202561,-0.824856180366351,-0.058178385741429944,-0.04087938200229943
-1.269880554305403,1.0572815506575188,-0.7821419230013869,-0.05381542926895124,-0.041457745286547075
-0.2835853867595684,-0.7620367930246092,-1.1082133776096712,-0.05289654325846411,-0.04087938200229943
0.5123185564485274,1.455902415984216,-0.5763450764553466,-0.05355375672944575,-0.056196664183878156
0.5002997024864919,2.139766875105407,-0.6213713033914813,-0.05369068518185114,-0.04087938200229943
0.7442871983541244,1.0333424826347704,-0.3053655517097677,-0.057982499810279746,-0.09156863680852817
0.4901624744001052,1.165412010285994,-0.19604853074168924,-0.06256563853785371,-0.04116966322128581
0.4126099234960189,0.03631138156973566,-0.30385469342040794,-0.06934459510840542,-0.07561596625624918
0.8084300956642528,0.04231080993506431,-0.25724861670882104,-0.0785522232438101,-0.07087290811318922
1.3714270895227703,-0.7091522913735057,-0.40476348471336276,-0.09965749069290308,-0.13654749505079833
0.6261406362153272,-2.2519945343267964,-0.6229499565148012,-0.1451226230746135,-0.1467709964235199
0.347133852912344,-1.2070110129940808,-0.37020405636732523,-0.21623933152506042,-0.2561108980975863
1.2763283146909097,0.2173048889208882,-0.3490129067002856,-0.2870202336133063,-0.3990072112621323
1.357984864508862,-0.9863406083729311,-0.579867456948081,-0.43864615216205627,-0.9976643786615043
1.2944510527518225,1.0169934375944636,-0.0011718999555501747,-0.5788326793659548,-0.9951152410884888
1.2955259096102165,1.6496930096465106,0.05080103075390211,-0.7540704097865231,-1.109501268987037
0.9694599387615702,-0.4858649969603324,0.19180640943052382,-0.8998421381044526,-0.8762876060302576
0.9686331257935751,-0.01745084681190972,0.30823649403435066,-1.0685729195853555,-1.1241180754317424
2.0290217594446673,-0.2740207308434052,0.22142658868748527,-1.30978423167454,-2.239993426784014
2.9937020316120404,-0.3252377471912748,0.16107390722092166,-1.5144699562234711,-2.3596805976007715
1.8666557364811933,0.4326177069210178,0.22391167634241535,-1.703672589729322,-2.270621579204
0.7992903046765291,0.266670664258016,0.31291868582211285,-1.9013732811995112,-1.9376399233894281
1.3072841922126415,-0.4251109290696204,0.2909683593379448,-2.0193735224602216,-1.6184719208581642
1.9574423058608836,-0.37784270558521255,0.26385283685170347,-2.1256996405064443,-1.4915486513568916
2.366824966747463,-0.3083674093637132,0.39577318803994377,-2.25681807573341,-2.1855212965137625
2.4852220782705,-0.3271730466639615,0.10279070136833168,-2.44072669251837,-2.6111993621538345
1.9158160311631003,-0.6192664276829946,0.03117784890358775,-2.5121915816432625,-1.2486760817013425
-0.5301547940318027,0.13239215842079619,0.24494378650090032,-2.398302134466586,1.6531935259519992
-1.4613716904399607,0.40812346207984207,-0.3388691241264258,-2.2697943446512903,0.25599911553028104
0.28659360519821503,-0.6441711905941343,-0.4168238015542229,-2.124147283370352,0.14296557265155196
2.321330209557,-1.1226984208153168,-0.8442748494896425,-1.9852059265923487,-0.6301172355354006
3.406577350914937,-1.2948032345277762,-1.0210661382994235,-1.9531138564857025,-0.7316744461036697
1.7381389353286651,-0.22161125724468841,-0.8764198511035166,-1.9171172192764372,-0.5564440084924079
