cyclostationary_mean_HS_1,cyclostationary_mean_HS_24w_1,cyclostationary_mean_tg_24w_1,cyclostationary_mean_HS_8w_0,cyclostationary_mean_tg_16w_1
-0.0793278826503951,1.220546271824255,0.11419662912214718,-0.10008106184699708,-0.38106701237208873
-0.08073539120246845,1.119754574505608,0.08209581265504029,-0.09856497756077355,-0.5127949542411477
-0.07901847541841134,1.024162821129366,0.182815721786501,-0.1022892125170914,-0.6079318011465793
-0.07895495990522458,0.9282497831258628,0.07156384445533752,-0.09810365463157411,-0.5588099261368885
-0.07635487132816607,0.8140028054618927,-0.2536969090694153,-0.09483975133673521,-0.4806499618305382
-0.0765934983002177,0.7131207973990206,-0.300829630433781,-0.09306995376057874,-0.5481028868381165
-0.07076237285749533,0.6559105671875116,-0.5422691167260222,-0.08707071290125976,-0.8743711332563429
-0.09150338124772021,0.5810386147824653,-0.626434162576999,-0.08892066074520891,-0.832306218305763
-0.08597359282575998,0.48953064177561884,-0.7110191515772767,-0.09314227275112438,-0.757327873209908
-0.09384983214993788,0.40171467042066283,-0.5407627700180065,-0.09999920477850335,-0.6487229550936415
-0.1458594016581615,0.29780924161324024,-0.4272649941984915,-0.11182735125921954,-0.3822344513806053
-0.30916721675650816,0.15513827933440613,-0.1283349917567557,-0.15041055620984073,-0.18866471387364406
-0.43296201618581803,0.03455586565349954,0.05447358688284481,-0.20943900632396134,-0.20448065182690492
-0.5135203766037322,-0.08658448072010298,0.07746705241623304,-0.2747597576526764,-0.1514317284713206
-0.25881349787018476,-0.14515677637785995,-0.01828218667141658,-0.3038811213598326,-0.1181797255508072
-0.70927529374109,-0.20616129047501816,0.2035881925012894,-0.3899473166527835,0.15679205489714915
-1.0366258941532442,-0.24541053906458526,0.09563389881600383,-0.5076425050420914,-0.08577795840939716
-1.1620334340164884,-0.27624015420895587,-0.04873226405810183,-0.6474667609890706,-0.43935793445573024
-1.1776624660382884,-0.31713643941600955,0.0080173713770402,-0.7786377846299529,-0.5133336736534101
-1.4273424223695137,-0.33330971314926033,0.09925159867188107,-0.9077340160584642,-0.680225187714358
-1.6531725982793368,-0.36567616155087357,0.05918120643535592,-1.037300901020126,-0.7968691372315754
-1.052320231616112,-0.3614913504197664,0.08271023237750494,-1.074149283532133,-0.8620032655011779
-1.5157185226212297,-0.36236475507520743,0.4270117033194978,-1.1511236950343047,-0.5298135210274613
-1.594238935715999,-0.3615949744604332,0.6581664861975328,-1.272587287690015,-0.2512053613525797
-1.2090063144741514,-0.33828549135042096,0.8008890160967229,-1.2947420292220866,-0.042269343195240505
-0.3421272443707341,-0.2953787652078187,0.7691993385910559,-1.18032133406037,-0.0782808936020574
-0.22796166621528777,-0.2520292257808163,0.8687535234146759,-1.012132895937739,-0.19213634933066692
0.1088875599401317,-0.20394089459232653,0.9684778948508193,-0.8265422474850427,-0.15183103556436742
0.7598511065467005,-0.13405228226084143,0.9859041235544281,-0.573462441979357,-0.09041477531076167
0.4080238917287318,-0.051829787742349365,1.0859022553980273,-0.31275826671308554,0.0380628926564402
0.4054682291506324,0.02509551252524823,1.2931187837151228,-0.1285844877752495,0.024048057957643094
0.5861303434755238,0.11082546476684886,1.3783549503836205,0.12421668863823683,-0.18707340602363925
1.0230130902532741,0.22565919077042845,1.2823049984454873,0.43660664241890956,-0.33931286470312827
0.5165369109173792,0.3386022528580824,1.2372088684618312,0.6506490141898821,-0.10124560953274146
0.3174366174032807,0.46559593615348466,0.921686584941201,0.753752080171906,-0.014040764182087863
1.0084981193171123,0.6345870802129076,0.8141598757758131,0.9261882669981369,0.0006334029580754156
0.2771904737032983,0.7651853274868393,0.6845003519696518,0.9952535414723404,0.18146305638692983
-0.12233399308621608,0.8760951862602769,0.6641900872745105,0.9736323294816627,0.17698924455307408
-0.0913738142701429,0.9420914012889934,0.6551579041711157,0.9385269810838477,0.19457412320268336
-0.07923719371818748,0.9474081939262138,0.6981776578119353,0.8944027716046035,-0.024774523144525162
-0.0798213664857029,0.954357042617699,0.6991458416154073,0.7901571940955354,0.07489724445518141
-0.07821358797576054,0.9791457512993315,0.6391857507708625,0.6265911452920541,-0.23645722376492176
-0.07878712433832141,1.0148665543655933,0.6796143230253884,0.5150280399151586,-0.4704175676682618
-0.07821358797576054,1.0537155072586877,0.6650782766331393,0.4150155617257244,-0.692939792586437
-0.07924739757821782,1.0703150415407856,0.722370283263878,0.218129547254392,-0.9209594646015645
-0.07821358797576054,1.1027889807139182,0.6792182591592012,0.10170525825677242,-1.1691579255783107
-0.06670991939510161,1.0994153609863602,0.43493319290353794,0.014312523698013621,-1.4766746584023642
-0.0709003917776289,1.1018773149960128,0.11099555930923773,-0.038843704369985535,-1.4903437456014206
-0.07895495990522458,1.100039109128771,-0.044251093939178573,-0.08306958240379043,-1.3566665053062734
-0.07821358797576054,1.076672776173628,-0.32976093927087696,-0.0913422351359057,-1.338446416133884
-0.07838256221840478,1.0335706973054242,-0.442234854488842,-0.09109213904752485,-1.5345526661568334
-0.07963503458798599,0.9900818165553262,-0.4823910875570132,-0.09201742714076197,-1.3312241900069186
-0.04356057129980548,0.9481656819255021,-0.7932353156926513,-0.08523205182940849,-1.3767181284611891
-0.08563686452366645,0.8792421786119001,-0.8929240550854695,-0.08621572053716531,-1.4941077545180976
-0.09384983214993788,0.7903824481613108,-0.9169993559668895,-0.08701312945577398,-1.4129857423114636
-0.14396714042710304,0.7098227831962038,-0.9723002872069935,-0.10217049390843722,-1.2562037243301465
-0.15753509649916828,0.626333263158013,-0.8434310638489335,-0.11537656551259161,-1.2043484029870841
-0.26933077489273227,0.5164176978670445,-0.7923813094701201,-0.14272924305405593,-1.3905151855309004
-0.28711467154824905,0.4356938107911507,-0.832904660560426,-0.16583403994612453,-1.319205969805283
0.23576996807787648,0.3698313515379577,-0.6611630706498446,-0.10176907280821282,-1.04749667884616
0.8224914285733076,0.2764094120263104,-0.561978218738387,0.028844686121750774,-0.6434349048053423
0.8431313559921463,0.22298515483162346,-0.5708181217012296,0.155479829183751,-0.46752179319301707
0.9694758923060314,0.18917528736821712,-0.5133017651680755,0.28717483619877726,-0.3721204985875254
1.5117826218709947,0.24083757614962154,-0.346705766241263,0.49483447411998227,0.05440784283962689
1.8182580479017043,0.3384078803456533,-0.16663146934117914,0.7439280119732217,0.29868247172629103
1.9635753039449906,0.43210783878402076,-0.5365730609693459,0.9976251545008772,0.4365778315182763
1.9184511170545993,0.511886687748181,-0.524689774520522,1.258002988804947,0.4799522573927405
2.133455112301731,0.6087561222772073,-0.40600350806600893,1.5401516167367788,0.723304068265785
2.1263943260852733,0.689539886515653,-0.47822359662394565,1.7227356279045487,0.6684910285975695
1.6811376225623964,0.7119903259185569,-0.6113956591531985,1.7620701026734864,0.6994555314231963
2.030091981331803,0.7514957731512941,-0.786813288200123,1.8373899057276837,0.5660941027083133
1.676471921840453,0.7692224440565776,-0.6406716602508957,1.8786336381366937,0.43381135671176313
1.3753415327747853,0.7703063946303378,-0.5421166676911395,1.813055026834857,0.4007345778819056
1.3849492925990454,0.7793243865099541,-0.3797889556510835,1.7135564831628283,0.46689617618114937
1.5555431930800732,0.7877251821227284,-0.3236448157773355,1.6146477381645965,0.3515272246889155
1.1186773329937134,0.7734060561370666,-0.09342983842428929,1.4785050285419992,0.43892093572805807
0.551440013352211,0.7471103584120145,-0.25544226086886485,1.2626933016973,0.13454252636319086
1.0671368788426228,0.741666923300946,-0.13253330657604573,1.1236739937617277,-0.28305411804762415
0.36141855778494997,0.702714135029609,-0.06429794360903615,0.9972808929189023,-0.3590542428743769
-0.1904427538779313,0.6322200314935776,0.028626106346511786,0.7773454393481528,-0.314966522933264
-1.2301416974183847,0.5282427530184561,0.24729401755697816,0.4875500526947162,-0.25282363627054283
-0.7071655933310736,0.46061594761756486,0.14732661731251692,0.26866204568261814,-0.5144703761146682
-0.23852360700140907,0.42738084868515114,0.15829281470220125,0.10385823874198956,-0.5176062255309222
-0.09063081581456413,0.38714600826975876,0.27180786666393425,-0.046933190596670324,-0.3631165938792828
-0.08360897000142173,0.3299663536020148,0.46017180478553926,-0.14753821476090018,-0.16838714874796704
-0.0802034579674246,0.26006481882164667,0.5329601510662746,-0.1966785649409233,0.17580727054233217
-0.0798213664857029,0.1966635603724813,0.6813784091029912,-0.30572782245745034,0.5176389788326136
-0.07821358797576054,0.13432386247094621,0.599307255683489,-0.3484327179248917,0.7071520281440469
-0.07821358797576054,0.029966171326772605,0.5943461788821116,-0.3372741926909316,1.008885685614653
-0.07924739757821782,-0.0822318648705614,0.5358959231973764,-0.21943387675377474,1.1282570200600581
-0.07821358797576054,-0.175834748179125,0.764950575037025,-0.14182948744243493,1.1149385047444604
-0.0793278826503951,-0.25572299604929244,0.982846458642121,-0.11387062899693004,1.429620684410191
-0.08073539120246845,-0.3528873788620759,1.2218461051379372,-0.10915293213499826,1.7601169464969835
-0.07901847541841134,-0.43346377971699124,1.418831917985257,-0.10597735906287678,2.060426792260249
-0.07895495990522458,-0.4558884673002793,1.6519043526495005,-0.10037348661180334,2.4097379034402726
-0.07838256221840478,-0.49570398773923996,1.7684215496135065,-0.09939313099116184,2.29685227254099
-0.07821857905078734,-0.5146998750553133,1.8211179362974816,-0.09938928517831438,2.305110009337126
-0.08727670717619017,-0.518997373124244,1.8500068853627922,-0.10198240201764701,2.176963120909927
-0.10124654562525591,-0.5295864460752839,1.7368611109409713,-0.10615773535090786,2.1597685225328336
-0.045976111183054835,-0.526400612030624,1.6375482106997723,-0.10014316610305778,2.1494839260646925
-0.07502598042582684,-0.49127304731662286,1.5000031246715657,-0.09327014574927592,2.0040689601853208
-0.04687954303182655,-0.4520178080909049,1.3687681495885162,-0.08885920372820763,1.457286978752154
0.20021508540998775,-0.419938523058485,1.1839931638959669,-0.0567632376948486,0.907724729723129
0.6574671580528143,-0.33027130847353275,1.1223659253273763,0.025365629488979347,0.5999451298375554
0.7269799029291881,-0.20740153444583156,1.129028037670227,0.11590334440541492,0.6380465043089956
1.1875852272875582,-0.029323475050525707,1.0914778026797658,0.2646139457637688,0.6179649452346028
1.7871086113383576,0.10792654698585191,1.1837663176279156,0.4765706170451929,0.5618794743609458
2.0835730540574793,0.21824037778837208,1.2716694887513316,0.717912836958798,0.4680773736173043
1.938466789547347,0.31126152492290576,1.2312301189079193,0.9258663373537281,0.3744432328993769
2.049813641175907,0.39778554382718956,0.996153319512874,1.1522733208213078,-0.053497539637629
2.1026808059118536,0.4835374751766355,0.8281050448808533,1.3872228883157671,-0.22180420625565556
2.028784644387433,0.5529402652348593,0.7946265806594178,1.5812829985111336,-0.28484925267351474
2.605209398752951,0.6314881661690975,0.8436325175788054,1.7698468509127667,-0.12541635954168073
2.2859566730332275,0.6850183564354876,0.5874152850200138,1.8984470499529256,-0.26376484029665376
1.9748849352306512,0.7230547874440996,0.6316800006594246,1.9478085355635617,-0.37989579701192994
1.8969512886070858,0.7683167155131354,0.7728584753478731,1.9307384371798881,-0.2040389698763067
2.1342871656411493,0.8190575239476168,0.6239987620424589,1.8909468640920726,-0.3092161015103481
1.8905434339890066,0.8713770739328219,0.033300880925649645,1.827923265461457,-0.6420664154468969
1.3973459969671946,0.9263622538065681,-0.22454230240266726,1.7311869606262085,-0.5985770084271701
2.240559566506892,1.012455384294767,-0.412059709555586,1.719144309903476,-0.480819986994866
1.8096633667485673,1.0900926777772877,-0.28890074955086076,1.6790343530449587,-0.36047944623086686
1.8915495737651222,1.1694653005493023,-0.3372847453503971,1.599415872887396,-0.47470477137780415
1.8879737708085909,1.2651907094090684,-0.6048651943363847,1.5764222606106526,-0.7045770067403803
2.49867801744743,1.3819571207212644,-0.719800129236667,1.6389935965206408,-1.0057612720524092
2.151379137792713,1.49209072388494,-0.6533679636136704,1.677457394357638,-1.0461252824872695
1.8885016794845302,1.5740959364919531,-0.6966614361327579,1.6933710368292512,-1.2937809109553788
2.7805132123842897,1.7116092179374929,-0.6696177950081166,1.8699522257754384,-1.530738557870783
2.3223436243920723,1.8374125352448878,-0.36023115831375385,2.032776925764135,-1.4297765768820616
1.0662186726740381,1.8739339339980559,-0.4135010630843435,1.9635820343881396,-1.6630628677885901
-0.024899226808105517,1.8402758240896568,-0.5333489009278951,1.7982910403554233,-1.7703652023011818
-0.0802034579674246,1.7651315645180532,-0.6705085130328605,1.6105582687770377,-1.6516692815762
-0.0798213664857029,1.687273545930874,-0.8696736392370668,1.413844132532301,-1.8607661125241168
-0.07821358797576054,1.6056059777235225,-0.9516662102041188,1.1532554209972252,-2.033612524220136
-0.07878712433832141,1.522800194633291,-1.0513903416938424,0.9225411884552001,-1.9396997100552895
-0.07821358797576054,1.436974835150727,-1.206435412263589,0.7096056950814909,-1.7362610152927564
-0.07924739757821782,1.3525806971443193,-1.1437985991341288,0.38177865048201487,-1.4489882624615786
-0.07821358797576054,1.2832931428271424,-1.273595875256967,0.0826139297682215,-1.2609659477187956
-0.08073539120246845,1.2042459313061888,-1.1760508725499603,-0.07550903764857882,-1.2115104480197305
-0.07901847541841134,1.1509231044233295,-1.0764422844900285,-0.09626416298606902,-1.0561572516826916
-0.07895495990522458,1.1129124252343332,-1.322966355388831,-0.0996056308355826,-1.0087158703345318
-0.07821358797576054,1.0676834711470966,-1.5732598645678433,-0.09884316518721575,-0.7996270800261445
-0.07838256221840478,1.016747309987014,-1.4701005309318376,-0.09918470371505328,-0.6071855060961548
-0.07963503458798599,0.9642884186787131,-1.117235326127364,-0.09978212930544457,-0.40456460622477963
-0.0875585340812967,0.9075566061065815,-0.8778020318501983,-0.10265592357506145,0.006593496083303574
-0.08597359282575998,0.8194968026424323,-0.7182082693161551,-0.10683749235739068,0.008253578890646165
-0.09384983214993788,0.7374818453568966,-0.6277859376471884,-0.11393110337291279,0.38399266407411586
0.006191787943645264,0.661795722216085,-0.7178281111289813,-0.11003811937093122,0.3131120144353863
-0.05447423269966745,0.5753082800959348,-0.5016603816251387,-0.10890775749906052,0.5096666847397523
-0.11799329669707971,0.4643851526085736,-0.2818335153644792,-0.09002983481718277,0.8770898931181855
-0.4330535113500788,0.32806253660817114,-0.31849672842793064,-0.10021106501356533,0.8836558793574497
-0.5463696889285876,0.2004139241407035,-0.3001510850306528,-0.12305929863819905,0.8677354130903137
-0.7329780371350949,0.023420928612645275,0.04709217516035147,-0.16552004151583186,0.9647090822450392
-0.45104781618032,-0.16732589392143304,0.03688637720339123,-0.17954201373132417,0.9853976477527874
-0.5748229349383913,-0.29706814485661004,0.2644863538736345,-0.21531784276187071,1.1362552331888034
-0.20005324627588913,-0.32712017109755365,0.2583263294139972,-0.1956490218220659,1.1209906357029287
0.4920579937809207,-0.29008604759681983,0.25039819977422717,-0.10724561945473352,1.13096906935824
0.12366849626569246,-0.278124972132874,0.6239167003669228,-0.05760180811674315,1.2652139788041241
-0.2648643156370427,-0.2767045914693153,0.8772886021374207,-0.057778538764560516,1.2799203085024031
0.38645452081576515,-0.23313148601176248,0.9470356275485131,0.04745759768354788,1.1827683536288933
0.1729782798902608,-0.19172110320899788,0.8342967561109534,0.1360989330646532,0.9151103079708484
-0.10078240017491447,-0.15811559490201302,0.6015817216388473,0.21474651806410047,0.6836444178536524
-0.13610891858857718,-0.11718212473654514,0.5679850238191066,0.2674594401920311,0.65154680336519
0.22895710919410497,-0.05236856239707577,0.26991799790451476,0.3899808340337866,0.2265346791488867
-0.06301597100498774,-0.00828733053914435,-0.042870709872794455,0.4241843990674431,-0.06864097087091116
-0.30844708533731796,0.014628261373737914,-0.17134150220094974,0.3534808757193921,-0.43088786292495945
0.19185247345116807,0.050633403410194046,0.018264158642580342,0.36354506854095786,-0.47702319700933987
-0.2274375954237553,0.07481697416193624,0.052996264462903876,0.3685210433571634,-0.332271274635732
-0.30049393573071786,0.08512139358285647,0.0021774123695056493,0.29158003644539393,-0.2999398630901997
-0.24148227507500183,0.10931641608305383,-0.1062465764323342,0.25050316876370726,-0.32014398006633416
1.4494590634717963,0.2144970947276717,-0.25002187124793934,0.4101632941459381,-0.49628222958546714
1.2353570017633635,0.3230882636656144,-0.29057761510490404,0.5455821543488681,-0.6327953141020027
0.11061443905632759,0.3641726381946413,-0.025722477553820088,0.5075053910369676,-0.44952340919286793
0.04423592550816377,0.4275201093564512,-0.17676994848435204,0.5107397143552549,-0.579283249909556
-0.08633350133560974,0.48936280321329956,-0.31100225118386415,0.545350133905185,-0.7405426052359068
-0.25107039721232866,0.5161224282504782,-0.030281136523242238,0.4968377285569187,-0.5106205179082515
-0.0938663368950721,0.5314749202128127,0.048163346735769406,0.4641986208839456,-0.46738599916158946
-0.04174118074755789,0.5590629524540172,-0.10283913424106964,0.4459942148948854,-0.34235281746640306
-0.07412404581251994,0.5902930066011526,0.03348582424298439,0.4162599539737208,-0.03159137733708955
-0.071900927628449,0.632372424749025,-0.09545118397863958,0.22070776092011882,0.037823463715529484
-0.07739262937680425,0.6470495488904524,-0.18360809844088338,0.04954304192346959,0.0590909552693551
-0.07821358797576054,0.6109813356383881,-0.08603797057512222,0.005240174548072883,0.5283432966841604
-0.07924739757821782,0.5988597685713848,-0.270031792240935,-0.0450801812035187,0.7075048266661436
-0.07821358797576054,0.5974058956180113,-0.5118545929386401,-0.1003456232332494,0.611523712610182
-0.0793278826503951,0.5539742233670966,-0.6644785118465729,-0.11213462066095987,0.3408634158542083
-0.08073539120246845,0.5121858282622361,-0.4900916372464106,-0.10382897698003853,0.25026334517525106
-0.07901847541841134,0.47861417282207014,-0.45202473762773937,-0.10411467517112002,0.14362838374355444
-0.07821358797576054,0.4376238528114715,-0.33222009013973314,-0.09891879820667539,0.31443568925505555
-0.07838256221840478,0.3730048494271104,-0.13238329853454806,-0.0986378274930321,0.15414244769363397
-0.07963503458798599,0.3284568881299013,0.17442894379419102,-0.09944863267321682,-0.09931459153498443
-0.0875585340812967,0.30368614488478235,0.37583636929045344,-0.10220753778436545,0.0036055944343802884
-0.03030664628145129,0.2674508338448192,0.10786720710455876,-0.09544558620903834,-0.08284303220475507
-0.039058536390817654,0.24152342108124006,-0.12090878388344688,-0.08563910686596302,-0.45655649473768606
-0.08999575586222984,0.22727645688572787,-0.14900411016561455,-0.08766332174548894,-0.6584006688305736
-0.1633034029893722,0.19989914252292748,0.01900097411086092,-0.10441835767546555,-0.48879141860887215
-0.30916721675650816,0.0833199105862869,0.16625724546665882,-0.14629453858457525,-0.5863893197208668
-0.48947016650706326,-0.04801402892488747,0.15635585645791636,-0.21750610950122,-0.6985240785903012
-0.7976752502822793,-0.13804443796147664,-0.0774389369028203,-0.3277126071134334,-0.7071918880024084
-0.530813208273616,-0.23549384660949174,-0.3437042395624558,-0.40564886361721786,-1.1822449941776239
-0.7204349098010533,-0.3414656461099595,-0.463901476307918,-0.5132230910475558,-1.436186481937856
-1.0185962807864595,-0.40544813889229603,-0.6788112867065059,-0.6599082463823407,-1.5037198133407232
-1.3656717034594685,-0.47084757544033257,-0.7145459071257351,-0.854603661429216,-1.4568686149339811
-1.480890120768494,-0.564593743885055,-0.9256898507542833,-1.0573030725423056,-1.5657809328845427
-1.9757229877968538,-0.6718152625234417,-1.281103286535926,-1.2863630814258953,-1.4464578422763108
-2.148240251724174,-0.7960665012185845,-1.4949392767197702,-1.5144920904511596,-1.732548621096746
-1.5315983066586396,-0.8775241559506204,-1.4131367433171174,-1.6403060388272053,-1.7758363317664456
-1.2312268976132827,-0.9892333047106683,-1.3938588942362593,-1.7370097992392743,-1.765328452923696
-1.880337344761281,-1.1154136136769135,-1.4933100866735791,-1.9003327875763847,-1.9393037704095668
-1.7311867176631464,-1.2187269806401415,-1.420016053313335,-2.010846575041525,-1.840741611064842
-1.571899777300232,-1.3191650132411752,-1.3889339478284628,-2.0744308014187367,-1.7657521327757935
-1.6941542034439843,-1.4193184284411064,-1.4782889793652065,-2.0909957351954924,-1.8716473553708348
-1.8808444674552725,-1.4866258499684606,-1.514382079735461,-2.0907660702357336,-2.1105395801568823
-1.4324706649201782,-1.5429945869383375,-1.7268246410735282,-2.0092776515941813,-2.3938014145867736
-2.079337791874649,-1.6188892701112947,-1.6459490391475762,-1.9679105478793086,-2.362261696779467
-2.403813264210673,-1.697894127379144,-1.6775265878455776,-2.034653055304213,-2.2101730000911437
-1.6771633365192362,-1.7313810242791154,-1.76074900418678,-2.0133648019541304,-1.8551449942061027
-2.272833668843949,-1.806707985296699,-1.544662256599585,-2.0230768893523345,-1.4793556550255778
-2.284685055892489,-1.9356699248822828,-1.4914139470067673,-2.083031044198622,-1.4228701623353601
-1.920519196221679,-2.0718019188702983,-1.5305503478046274,-2.1387954355044667,-1.314734817567579
-1.2120978992308318,-2.1646751733884173,-1.5150774029305512,-2.1046821281930477,-1.0404686032382795
-0.7216192809290258,-2.216679858166287,-1.595564706948476,-2.021323048215904,-0.8735251342757604
-0.25256737784162797,-2.2203858223615742,-1.794035188267663,-1.9156618000330112,-0.7332111501134951
-0.07830549684860881,-2.174940285924587,-1.7394695728307168,-1.6908780512617227,-0.6272113992045784
-0.0802034579674246,-2.149635599863361,-1.33359684466559,-1.432825121751399,-0.575912119010473
-0.0798213664857029,-2.1097032462550582,-1.1280413454388387,-1.2481319307431338,-0.33260236686727185
-0.07821358797576054,-2.0578264670600914,-1.0235001696005142,-0.9964563817197394,-0.13548287256154026
-0.07878712433832141,-1.9828906418233145,-0.9661595738197871,-0.7157376247743152,0.005129975986905263
-0.07821358797576054,-1.8898401753116634,-0.5420057801447606,-0.456392863579271,0.4398576667969991
-0.07362915675886386,-1.7816577262323863,-0.21272250946797838,-0.28890827518819345,0.8418462237863742
-0.06929923070149631,-1.6576656512764716,-0.1195981642385894,-0.16671573088187489,1.0765042477965256
-0.08073539120246845,-1.5754458902564288,-0.22367114001112834,-0.1073615411030755,0.921204861893257
-0.07901847541841134,-1.4634105329082283,-0.4528869251003108,-0.10334476169113667,0.8121898711610188
-0.07895495990522458,-1.3365965366307366,-0.5117489011551184,-0.09703249987246423,0.7418198021323715
-0.07821358797576054,-1.2329428005701515,-0.45263210200259396,-0.09538253789402004,0.6423168879627709
-0.07838256221840478,-1.1327001206947191,-0.3315973599653095,-0.09543099351289656,0.6211588728086842
-0.07963503458798599,-1.0327751584640683,-0.05397515331505741,-0.09581306056309274,0.693143502254726
-0.08439182289086637,-0.9664829608296533,0.18652710226185237,-0.09654245673182742,0.7079543602668799
-0.08597359282575998,-0.9121758306080823,0.3158930147086825,-0.10099398968054304,0.645136554692321
-0.09343624207628101,-0.8406588112381417,0.33908955797150925,-0.10780987145223557,0.7190943570787441
-0.09997283284672094,-0.7682624752121117,0.5312531676222052,-0.11843367632818735,0.8854608173784577
-0.1587465876535139,-0.7387384202685867,0.7975217095585069,-0.13679903470317484,1.0116116479681556
-0.30916721675650816,-0.6778404964805897,0.7341332181258079,-0.1816330563678401,0.7791870662148271
-0.4434664593229088,-0.574142713188627,0.8897642655385766,-0.2505058812790128,0.7043817804220623
-0.45575570292766443,-0.4501584568044691,1.0114298774711374,-0.31143976659936434,0.7881073517081405
-1.1048214156950158,-0.4073248594595776,1.0549099683181435,-0.45338002324518645,0.7314485213850026
-1.053553819773719,-0.3996824521340813,1.152253554463232,-0.5854774573174805,0.6869516222323101
-1.306376512185,-0.4477061209695038,1.4064587901493333,-0.7533396584229624,0.763843364642374
-1.129617679817313,-0.5287910914362837,1.537012437373657,-0.8996176616450754,0.8732006392142483
-1.415107277583358,-0.6166739589750115,1.6158323444924079,-1.0695099326741644,1.119863338040983
-2.1513561533164562,-0.7153104022363473,1.8979571457082494,-1.293314235483311,1.496919479979279
-1.7200161713083921,-0.794040373006217,2.1039816202122963,-1.444104652826804,1.7461873460133628
-2.013556882983254,-0.8920271273786949,2.046467432425628,-1.6030289332631267,1.8071613710928822
-2.2469138256826846,-1.0086343778088576,2.0216379614896876,-1.804054717916923,1.802851588305415
-2.280842074775086,-1.1219121011542794,1.9524254167284671,-1.9327890172276099,1.8846007703953003
-1.937791610346518,-1.2136192623426079,2.2482577570354736,-2.0353562440404915,2.0723905251024797
-2.332624346346887,-1.3260146462399813,2.5668584746767773,-2.1435393318706986,2.3643882051251066
-2.308174873459598,-1.415276460621058,2.8352595404181242,-2.260171913934202,2.592141731971829
-1.4873354331383843,-1.4806901254452216,3.098249934368542,-2.2823990255382975,2.584768465523868
-1.5989984343328476,-1.5397246789602757,2.718851731335374,-2.270122750928843,2.5147728428929725
-1.3310367002777659,-1.5886553572315394,2.626715490076645,-2.254193238829566,2.3644209243428818
-1.1943541929008241,-1.6203691484893763,2.6569973281082904,-2.186596474407173,2.327363224882287
-1.2135175173214103,-1.6552485359040203,2.87403426351748,-2.0748295095582185,2.5143905104833744
-2.290680261179137,-1.8140405526938188,3.12619035677938,-2.121228045707329,2.670829193156809
-2.2063993985111217,-1.9773813327701937,3.058116957645664,-2.1948808394405495,2.535280985383736
-1.2425059486359888,-2.0723255286231628,3.013658965165189,-2.101179456082032,2.768967700138802
-0.7013643393708132,-2.127704955607424,2.8194448103266083,-1.9498473274535446,2.7046462949723464
-0.21354348058325318,-2.1420516786063004,2.8159206434308697,-1.797531969315564,2.488795326820191
-0.021835729224668615,-2.1213403856228905,2.6165269682619035,-1.5691310919809793,2.0224864779836795
