cyclostationary_mean_tg_1,cyclostationary_mean_HS_4w_1,cyclostationary_mean_tg_24w_2,cyclostationary_mean_HS_0,cyclostationary_mean_tg_2
-1.0861953436063572,-2.590334342277427,-1.2108464976153681,-1.9368648611043973,-0.9788139119358799
0.7162214298093931,-2.5605484367600533,-1.0664573345392827,-2.4137282040025414,0.9076332893666318
0.09238345402686052,-2.439093431297788,-0.8412058928718509,-2.406560800699377,0.36361399758368257
0.9026563773996984,-2.31854405711853,-0.7354643008897247,-2.1500155186330705,1.165846039598484
0.3946988111356225,-1.9996480659525973,-0.6898096189995896,-1.6394495321630327,0.4369505766791988
0.008214417056116773,-1.5624515745128034,-0.653050117759721,-1.244215506038984,0.08678826475136317
1.198940940138643,-1.0928136475361574,-0.5404261129531387,-1.3927679664627524,1.2123722501323382
0.9210716711127174,-0.6088180296223388,-0.43837340729954616,-0.9882480659587104,1.1272771914246957
0.2351948528214838,-0.11423432440733827,-0.33002345407410877,-0.9968908137024388,0.23363095634096137
0.34589889514239913,0.3156042657281191,-0.15248900690602218,-0.6394346650984644,0.4315299693303092
-1.8812371739081963,0.5310080954345389,-0.12553022063469477,-0.4662361279166553,-1.5750361062615128
-0.4907008358463235,0.894635300690586,-0.14134759073836345,-0.0527842119997744,-0.3906088628003328
0.1804266017787295,1.2172628042416322,-0.20402922185798733,-0.22218271668179934,0.2072506672430299
-1.6740253171287072,1.3945697895706257,-0.45218905375203494,-0.07969192082249682,-1.4895408595051491
-0.827691321484986,1.5187144738924718,-0.5956878187491791,0.15693101756766795,-0.7577245145847796
0.36802500729592713,1.4203820932225806,-0.5640046777765303,0.14236852399314426,0.6952347093946575
-0.7605046879383527,1.2905523365079037,-0.5721272062096483,0.3512987763181471,-0.6917804839477897
-0.08089013090975852,1.0096254039435493,-0.5783792650669708,0.2357291472096339,-0.30011818061306367
0.5999613655990027,0.7383343223363482,-0.4839188794628609,0.2798134449360733,0.17753770844170855
2.1502261889433614,0.430067602998615,-0.34914496842278375,0.07613332409090923,1.7886314406362893
-0.3446056280819042,0.3463163475429814,-0.2902858097439521,0.03675061442019438,-0.5977710914592277
-0.2581439666489049,0.16462102764630157,-0.12909493211089113,0.038080037945769966,-0.564590282376184
-0.43843095761500084,0.10520304101838343,-0.12569235830952064,0.0353588600528766,-0.6157179862595414
0.191465164004401,0.06637965002234752,-0.005862183559246748,0.03471075035625864,0.0006608368745572011
-0.12260315932022904,0.06731291958915778,0.0227622930499146,0.03653298779536143,-0.3401369854851136
-1.0826437351979497,0.0708465119463456,-0.010330630214159304,0.04584834885596705,-1.314356198940001
0.5710218805332541,0.0742116259970622,-0.06647287793329561,0.05607145518911681,0.3383847510339108
-0.21477515390458432,0.07561180968561518,-0.12850783082766734,0.0342456424896326,-0.26538301794948027
-0.010519296721104588,0.07767164050184226,-0.2600527508110576,0.03860850950018835,-0.16794012799943203
-0.2430026843652461,0.07616926256234614,-0.34145315791127234,0.042044871469998454,-0.3884004672137482
0.37652029131649717,0.06363815066294824,-0.3298871350297479,0.03010967513359531,0.20406076250685282
-0.8379869035608524,0.1272189612076874,-0.5394495126222814,0.06883174786708447,-0.9124638934233769
-0.07748140329939145,0.15332418822619928,-0.6717028438070435,0.023397759889814185,-0.21369183858615381
0.5051619972541289,0.15455006400703078,-0.6536436382555558,0.025618967989497914,0.4167404110080289
1.0356020612051278,0.16247224395006224,-0.6156691018035957,-0.048960003379231995,0.8165688704673719
0.7077302280973383,0.1613812512204586,-0.4255332953832842,-0.05658205406753982,0.3528263197486082
0.37853286941459513,0.09049766816410408,-0.3751674590005494,-0.20704775982268223,0.12007034773302461
0.16827356932835144,0.18390252957759884,-0.36875523761074286,-0.2887701285749559,0.2722667255931307
1.477829153370016,0.6587971277980947,-0.08046897123900314,0.25356147669738843,1.4335080460977832
1.9391711788889896,1.162818293473822,0.18016980997172788,0.6688945851406107,1.884995562802831
0.9256887620436469,1.691238731271743,0.1894090760626601,0.5693571921719103,0.7889152963181056
0.38515890972494216,2.181908678020661,0.3094350050193034,0.688183079321101,0.5252100605420653
1.3109080487142268,2.5656022411676487,0.4721893104843383,1.3186890305310466,1.3501123366405041
2.0087782811928863,2.5735483142165707,0.6511075795333654,1.8623174423312694,1.991661069634875
0.037243712909204245,2.4405587807898783,0.47171982306082066,1.9441364764360334,-0.030252239932404192
0.14616990987165837,2.2759370730683113,0.5331873429829633,1.7308933571760234,0.025472495895228927
0.8090408785242931,2.1585360864144,0.6438420526511239,2.101432296691309,0.5573817493342879
-0.37054624931223173,1.9519833769790578,0.6686989256870775,2.1302188304732677,-0.3636842822649009
-0.7283973314646446,1.4721514203231527,0.5836526209380646,1.7031343580193536,-0.8616574107162516
-1.3700668308424924,1.1281212763172939,0.4647090602068988,1.3446178035647345,-1.5461529688321192
-0.44009245718077344,0.7844294907453156,0.538079780342001,1.3203546469001268,-0.5704213390058129
0.8721941912577014,0.4037498388558568,0.5683848195241554,0.936047449459476,0.6456595745297483
1.3472185500354015,0.10842009515571013,0.7154500609142916,0.6054190350513573,1.2257698500242857
-0.5476408750192762,0.021351204517837438,0.6616174097144099,0.4012341283658102,-0.713770750303904
1.0096455189715896,-0.21257885953337377,0.7848290379321002,-0.3948226717160053,0.8608911468198678
-0.661741398025014,-0.4872892093511796,0.6736705202977468,-0.8105249057847476,-0.9230195781867303
-0.7659178290297872,-0.6412254525999563,0.6693976127346908,-0.4340428464263352,-0.9557885995674681
1.0662140680696401,-0.7429838728423873,0.7596069591215266,-0.54131659050782,0.700976537919778
0.6859715237101971,-0.8432031744228577,0.7841861877673771,-0.6643833392126518,0.6659589683054259
2.8379339226037574,-0.9148992314302892,0.9615164277065469,-0.6663143460757344,2.6145905740614626
0.27111916775710077,-0.9148708895029158,0.9336868676665769,-0.1960790035274897,0.07065136205100561
0.5144492491266883,-0.8708390246386759,0.9645476356358942,0.019929808153505018,0.43297992602857244
1.6756741532608956,-0.8313418082505128,1.0659019182460474,0.050349464203069155,1.2999380350538203
2.8090373017774204,-0.6727071159101577,1.1868074700001425,0.01324834642502162,2.659417435344952
2.434167075424259,-0.41723813802599496,1.214470927413704,0.009266945951194719,2.1654863400278366
1.9441553373939293,-0.15398789558778134,1.3285466911754447,0.03146310350230287,1.9455747536562464
-0.2582076506617458,-0.03132381779419623,1.2405069359829937,0.03684309627906829,-0.3674599695071762
1.677151948943474,0.0282160039280192,1.2452681192666468,0.03493768650793205,1.3983878641632463
1.0490234669112442,0.05057508259543298,1.1600867323817206,0.03471075035625864,1.1279731706398617
0.4646695790897669,0.06731093552320234,1.2042744310759712,0.03653298779536143,0.4177843798307787
1.25711097886729,0.06759632607719941,1.3178708512583492,0.03601900933162443,1.1772716983807936
2.7772442830594,0.06487210531579354,1.5477309257973138,0.03277327219036194,2.888024300500893
1.0590536989336086,0.06921345645585233,1.695560943280061,0.032037483456264004,1.1352229541311747
1.1640898641117283,0.06901486752849055,1.8902150491435552,0.0342456424896326,1.1120178471321793
-0.4805971222706818,0.06781330736167493,2.0045244565996616,0.035689549664607696,-0.387124505319277
0.3315699922533066,0.06093098389818345,2.0982740989655255,0.03305823419572709,0.3801435039438783
1.1608419794568676,0.041677246572570506,2.136701666580798,0.01533766459447157,1.0352919384869086
-0.23054756108472693,0.01066446521991094,1.9981999725971558,0.0040931148552235085,-0.17855381103071585
-0.1323557943635462,0.0304815302133399,2.040410280024969,0.0478210038192811,-0.28578368562377654
-0.28059258117515,0.0508783205328423,1.9345657264148173,0.03004540176783599,-0.21230880296627233
-1.6561619515269712,0.04645210782161695,1.8733252940833756,0.047459251359779686,-1.5439606343043464
-1.6763379449026872,0.13730762222781823,1.8046375679956013,0.40630670585978684,-1.6522407236874708
-0.42308555990557095,0.4728401712588006,1.6706171688700262,1.0261379691075656,-0.6579094954763735
-0.34820377480738696,0.7539427470212858,1.5802683402777031,1.1819899009266694,-0.2501236736569642
0.9299396699007447,1.1751261543265081,1.4278611064201803,1.4882885404300066,1.0692731236673931
0.6361962761741674,1.716709381413167,1.502415225267139,1.502335307600807,0.8265851713389711
0.18079809185363208,2.1534137978388763,1.4706344027499538,1.355036429231588,0.1107415494066633
0.6180831866887477,2.316430798362089,1.416311974916853,1.2229633890295815,0.7491413730217608
-0.4920929030500786,2.3962544552808875,1.1058175453904617,1.084897909291719,-0.4888088532171359
-0.5587855772663483,2.2063317180500577,0.8037527691534356,1.2232330365983468,-0.897268347225584
0.3458192901263489,1.8819100506889184,0.6524495127519635,1.0592976808539485,0.4114509689727667
0.6435155151499232,1.5184879181845166,0.7370616626361358,1.7978673749157932,0.49045620954770597
-0.9113296583487273,1.1693224378333982,0.538342640498336,1.1016522903398624,-0.6165031935792153
0.34982607593422455,0.9347475518786726,0.4491149496334011,0.9921731399127934,0.2232581891918507
0.9312611131671831,0.8239689542019686,0.5130140800040779,0.7525831066015158,1.0656830308824947
-0.6665952628498375,0.812874066813997,0.3177442724051304,0.9509196225439891,-0.8026464037995712
-2.2649864212823765,0.8456603603337246,-0.1839111797522525,0.9880020111989865,-2.1984594882465545
-1.5173414175370143,0.8263555803575459,-0.4299368459009506,0.760583067531623,-1.3593289481743636
-1.1939274653280536,0.7598934911002251,-0.6838911294166523,1.5074867518611057,-1.4629254543518384
0.46228142860825167,0.6163199513103697,-0.6081971725466169,0.9065967177853439,0.38036657420514924
-0.8560837772096701,0.46055380796394607,-0.74646319880389,1.0770421887514219,-1.0217906284723863
-0.5951916046067837,0.31211183528430486,-0.9216695691605128,0.822322361115319,-0.7411950082245844
-1.4288194149962872,0.5178373947420034,-1.050618888102356,1.4757772512651317,-1.4860221492038572
-0.2498119749689514,0.6912990207469722,-1.0718355835799573,1.312531585456753,-0.5009081841884856
-1.1544699123723485,0.9728397900377039,-1.1629446121925346,0.8721299742554764,-1.136099414736627
-2.417297351992361,1.5351724427960547,-1.2661110194559355,1.4158146290113465,-2.5900057950454216
0.4007161338873384,2.1949602179436973,-1.0932331659177346,1.1789679211928783,0.10063646657107882
-1.1066803677366905,2.364075487706599,-1.1530138311673939,0.39178269032847335,-1.2640493936181223
-0.3996286151760188,2.182662539592976,-1.171535484031081,0.03331048888249107,-0.43792206521595317
0.253785685800665,1.9337377726430216,-1.2604897985733998,0.014139506365828232,0.16733001328593894
-1.5070935984707787,1.333021709867732,-1.5122395592312678,0.03163756821851926,-1.7260055976846287
-0.37496167420250043,0.6464133347661556,-1.5665123493906108,0.03714614520787509,-0.4395518165447989
0.04541649455705725,0.1717509465991673,-1.6400167827510927,0.03536604864768149,0.003850741610735199
-1.2825625478146572,0.10855533036568157,-1.7460338190885354,0.037147246163504934,-1.5637576738516423
0.7571384080593574,0.07672037276283736,-1.5922892280847705,0.03472882068530274,0.6616090982106382
-0.259205366862912,0.07686589242334514,-1.6470979907188903,0.03653298779536143,-0.14427683468378455
0.45909314565771575,0.07445811053529724,-1.6619438254606778,0.03277327219036194,0.3399283972419086
-0.09330851341363998,0.07521316160744715,-1.6045765983722133,0.032037483456264004,-0.03483410309891499
-0.5084115231095823,0.0668501570917778,-1.6872496375952395,0.0342456424896326,-0.614996577034589
-0.22417915980068562,0.07022305307946725,-1.8208080294155722,0.036537437864331584,-0.2885185270269604
1.0307837124643875,0.06781777550209317,-1.6371222849834013,0.03513062585355077,1.059816283011063
0.16811435929625007,0.06077368695005669,-1.3831216687350882,0.029683191693389947,0.3769535992077003
0.3902654240878867,0.04426109540238713,-1.1962188574347756,0.01609194240491422,0.5357528568014341
0.4537494038110423,0.03387587714631202,-1.0026043560094682,0.00829705592921454,0.5002088413704819
1.4543722086404645,0.016572002835525033,-0.889471527157379,0.0001733858255170955,1.5274652401452078
-0.8161167521512414,0.07716451805839257,-0.8639553476964968,0.17562994073819316,-0.7630719548879726
1.1992646672039156,0.11537085999335213,-0.6526780869882952,0.14671816937417884,1.4010290160566983
1.2944681840918155,0.16424354926565268,-0.37038546338781225,0.029853006345309036,1.3762548328399207
-0.06523447775315785,0.08635187579876501,-0.3352183473266789,-0.21018435789501935,-0.14433483295171579
-0.06799411830957572,-0.012957509513773263,-0.2364501176070978,-0.3400342408799742,-0.13464912220732067
0.03724813541009583,-0.2650155008707332,0.030921210058407686,-0.6615024006491936,0.12097824369639806
0.4791046220002603,-0.459581154986594,0.07237602554041071,-0.5418709655756349,0.5209632984791538
1.5328509611305605,-0.7280931327757848,0.3519695975747015,-0.8982480632717146,1.570860833061213
-0.031763222004451856,-0.8060209768318889,0.40310205807926847,-0.9432651498777102,0.08053025164166103
0.05860439221609237,-0.6950335006480345,0.3969575809230238,-0.17877256971046418,0.1050287200155081
0.7449159763642171,-0.4877017652286897,0.6459509179964247,-0.763889105340977,0.7986366983043041
0.2742543806969362,-0.259126498388904,0.7173382187697739,-0.9816652805051713,0.2842723670547464
0.388991743831078,0.1640965392765287,0.7711814301366328,-0.5546738779696226,0.5497884376406167
-1.6503826273617042,0.38487636835219646,0.7585827109261523,-1.099817681603956,-1.6915010896712004
-0.7634235385268712,0.4146897977373489,0.652240509447211,-1.2751674905353114,-0.4166367008854557
0.27393596063273423,0.40699757700458256,0.6829173545083461,-1.3763360328225391,0.1667678762275349
-1.260318048714183,0.3576264734115356,0.5186728774807736,-1.4921232040163952,-1.3254115610886017
-2.612301065156514,0.10987285705071784,0.2575190681264368,-1.3947671772633787,-2.6827762553028833
-0.661953678067815,-0.055638622455260876,0.25349269646159744,-1.4182646700758998,-0.6558215578308747
1.5643863408222756,-0.2236218063146569,0.4194268002054846,-1.1030508662554097,1.3939532273691764
0.644417705331829,-0.23219555908100786,0.3712293181086873,-1.1392057184737252,0.5711228774285935
0.0796997214694785,-0.16727744442749753,0.3298616240042441,-0.8480422857247651,-0.04248987446574128
-0.63021781166901,-0.01522108715118591,0.2105290971227599,-0.6397778116641104,-0.6742070087648464
-0.7478209553809703,0.4558786205934955,0.07813100364902183,0.37774777400702725,-0.8422279909595313
0.24251443198961586,0.9654040102087578,-0.051012798367980575,0.4571455579307819,0.21802496086242915
1.6754618732180926,1.0664193129778121,0.17807796800671127,-0.06152384702993813,1.559770275382501
-0.6151989986408127,1.2192684467528734,-0.04370137876008531,0.06431345316346342,-0.8476798281449992
-0.4673500311381725,1.516231616223121,-0.23274508791219498,0.21233379683919698,-0.5405343854006988
1.9802960146808632,1.4169836303079355,-0.04241479841672456,0.17797459753190892,1.7854995341680435
0.4176495496092639,1.0370172402734295,0.0033688055119208385,-0.015343360412029737,0.3295690143084731
-0.8243479108108648,0.918330071496248,-0.0913987929498274,0.027497535742589452,-0.8399080602423113
1.6174726807566797,0.6696624803933537,0.009192957603197431,0.010670583011932515,1.540902992684185
0.7380862742179337,0.2808223317392838,-0.08611074044644877,0.031517923581249996,0.6045388025670164
-0.9078801076532046,0.022759017688502362,-0.21051755956245324,0.0367975375497167,-1.1808798774057734
0.8919811406318987,0.03186812288068117,-0.13568755635322108,0.035850257260680085,0.8637598303798143
0.1757033708263991,0.04906598980937757,-0.20438364257318556,0.03471075035625864,0.10209980748501753
0.3771040614342009,0.06574516075438992,-0.2095889248789161,0.03653298779536143,0.23149394323798358
-0.7399665937973186,0.06748599163159673,-0.3487987660597559,0.03613595883996399,-0.8617154089841824
-0.45684216901950464,0.07042250584032299,-0.23465040115004832,0.03337730829242314,-0.5341055004708628
-1.442985025544764,0.0760546061450421,-0.3459290406837649,0.0332893620795649,-1.5449350052055792
0.7431279252344669,0.07744853177129216,-0.3000367550366482,0.036104156163603796,0.6320879798340098
-0.6749925714660383,0.0750432541939181,-0.23014956998307298,0.03522620447441475,-0.6167976463240928
-0.1261057800264517,0.06583829631881977,0.021657611582732238,0.029824152776985254,-0.12960327289736576
0.11822854923792837,0.042474871098398474,0.09286701754321533,0.015472825896057904,0.06619887963603295
-1.1359750136432794,0.0720483057749429,-0.16283246556751751,0.0635131073703617,-1.1986853456604396
-0.8801653151420797,0.08563785223111249,-0.30548404116893424,0.08584880050148896,-0.8752780808694705
-0.9618523085354534,0.07267377261308795,-0.3888657995982026,0.04420970639532426,-0.8879306260887722
0.6446830553853308,0.022795847966964485,-0.26517456379697474,-0.06207201232843043,0.5799475369644815
0.6972713536808554,-0.09408517663903665,-0.10621413032050292,-0.286606508017677,0.7695349520188649
0.3399019839332608,-0.3612111293482297,-0.09702634504358326,-0.5479556356022105,0.31118356337450226
-0.8210575701474433,-0.6758080994091883,-0.34593608079508276,-0.7991457298850623,-0.9640243536136002
-2.507882553256777,-0.9049936080059108,-0.5378628475339922,-0.3007284495795849,-2.793701511844162
-1.3807294804923695,-1.2409600206524571,-0.6410605392920625,-0.4447378165421972,-1.586896752053302
-0.6703387397584694,-1.6119879358783082,-0.8843188256830549,-0.7454173956328215,-0.6809928061127157
-0.7089365585408288,-1.8250824825646457,-0.9908663784090023,-0.8730060362044653,-0.7507589226063253
-1.5761540116259858,-1.984670484273653,-1.0548363498998161,-0.389587612390243,-1.4885249975353203
-0.6101573476242803,-1.9789478635070272,-1.277620672557254,-0.10520692381466934,-0.7179957010523805
-1.209928073554207,-1.9205824563755713,-1.4644742910797324,-0.6043826723926353,-1.2900442173045772
-1.2765044019777874,-1.733754867276795,-1.4403297893077671,-0.22123148331759934,-0.9360691884710947
0.5194909001432215,-1.7049757928174476,-1.513961873575549,0.025555042235122838,0.11717489574172421
-1.3816360931751672,-1.6037898330826126,-1.6521420984761348,0.15913775301524835,-1.2989643509122897
-0.6409379538304796,-1.6738450497422757,-1.726474673820056,0.42023626373803036,-0.522193548518982
-0.7121293320307318,-1.493994737725568,-1.6988783174674944,1.289621873058364,-0.5819049960560538
-1.4984962567373221,-1.3335987851675242,-1.7968955873129258,1.316948980041696,-1.5279415127019391
-1.268655347395207,-1.1797387356524318,-1.785322700322866,0.44210740391515024,-1.4275929095285729
-1.3579668684028139,-1.0289555037441074,-1.9726899829673823,1.4536362638622475,-1.2677032844977452
0.0945062544548744,-1.01297028230749,-1.9014634167355617,0.8789951892489583,0.10539678594660581
-0.30967494703893833,-1.213879189239758,-1.9030021210654977,0.021493731548450468,-0.14520480697067278
-0.5802789315999873,-1.4688656692102635,-1.9650365019508254,-0.6867290636640497,-0.5627923360703389
0.9833187113557041,-1.6521631196234914,-1.7638393606290967,-1.300106969670739,0.8413323463116098
-0.480401171461942,-2.121775400338247,-1.704957629593352,-1.3159066528528298,-0.27825283360326136
-0.16614710309986033,-2.5054761631584626,-1.615483402830201,-1.0137279162775978,0.019284080707043672
0.6877759040740096,-2.691425938744426,-1.5986034159244744,-0.6824467699113798,0.7511004256274133
0.18121856963071967,-2.6867102463793056,-1.644564782663899,-0.4390168461469217,0.3035144077919995
-0.7663423891153904,-2.450173410158046,-1.7512215891173621,-0.18256405584352672,-0.7702521404577685
-0.40228211571103667,-1.7869490097092706,-1.6889584046142003,0.010644160536613132,-0.3327132071900096
0.3121626975710423,-1.0584445292570348,-1.3620678638331074,0.01174885714251027,0.520771458054461
0.6365102737374769,-0.5162114754269336,-1.1446157654886022,0.03146310350230287,0.6179364024589641
0.7131858251973332,-0.10410257265030091,-1.0006874216989743,0.03675061442019438,0.7783538117279606
0.1084636672690648,0.10861214821746877,-0.9127358830125102,0.03536604864768149,0.1410166452663891
1.310544315025504,0.12055322709014397,-0.6295865658660208,0.03490558559250981,1.3824383404823564
1.4348955147134383,0.06538659471349458,-0.42789617674507685,0.03510988301085888,1.3270232261773687
-0.11650010808968869,0.06739967903986017,-0.2932841442646174,0.03688079854431835,0.07484062155767782
-1.5140498521810382,0.0724337898515215,-0.34084889635671134,0.034808444565860894,-1.4183470933394038
-1.156937667869915,0.07728380105010965,-0.46129640086818047,0.03702940264414929,-1.1040901706657797
-1.3134305154230856,0.09717133448325299,-0.480796761207154,0.04229175451260179,-1.4966862461141874
0.3204783600169349,0.11583104021167442,-0.4029463302390301,0.03890582765130722,0.2671628780152468
-0.2634346384848782,0.11228480224434556,-0.35032501819279777,0.03704557765768837,-0.04835662233717368
0.3706825901394594,0.09865530340492508,-0.15584766312408052,0.032611856377426224,0.44394159866743826
0.655615477589601,0.06391398523256979,0.057567767392782805,0.014157855265031402,0.7363108673051338
0.25410002355635175,0.030181469323623453,0.20726341437479462,0.008238542566048413,0.25012031005412705
0.3959969852435232,-0.0007997946077232726,0.23796973990207365,0.005383883695487823,0.4167404110080289
0.6468111628144146,-0.04137488444573784,0.3414450320495509,-0.04998669228929392,0.903972260238649
1.0445655860124154,-0.08917073697620587,0.5049881379870698,-0.07066522576003283,1.095436142330846
-0.5000411577295839,-0.18660593652558213,0.35520228957879624,-0.2950336833347901,-0.6774058363114749
0.5278759618338759,-0.35010124282822946,0.469209412255187,-0.537935309433665,0.8777106445197146
1.168701648041588,-0.5243343982463674,0.599317445518578,-0.49160647996927515,1.3385010834008162
0.7406911272431428,-0.9708661589660045,0.6221148659905441,-1.2843126754432534,0.9822525224644575
0.8503824168598599,-1.2799911527345709,0.6892414473935566,-1.184640170894713,0.9841374661721991
0.8153974864726229,-1.53629859115947,0.8594783302839394,-1.1286794810496934,0.955847199926095
-0.07554598083223481,-1.8463908233992774,0.8677673133490315,-1.3596392501319006,-0.24866791713190833
0.580292803171753,-2.2024020960045347,0.9078189466439703,-1.5692857503226365,0.9268708686986594
1.7815488246080793,-2.119050546788087,1.0518451039802221,-1.8673962517798894,2.078274790681252
2.232537775539594,-2.07404560658804,1.198497354840168,-1.7178001699828898,2.2653192047571435
0.26905351964830265,-1.9037380664457357,1.2379884192714121,-1.8771707756647704,0.5414322256533979
0.3982789957036378,-1.6733948736065576,1.1814884458959312,-1.9989915218833643,0.8095626797013666
1.0824575736524604,-1.4854332330148592,1.1757225947265066,-1.731297268046039,1.2685609721034155
1.4326135042533237,-1.3818871432697601,1.3224028740296365,-1.2119169194221293,1.5620902060997217
1.7029276449097785,-1.2410681056063997,1.6384598715111456,-0.5093133778585992,1.786280280082492
1.9778547941886482,-0.9661430797286623,1.9480082860791839,0.07258620285545449,2.034544096661649
0.9987130967673192,-0.6038894096358717,2.1837051849097957,0.4253897130226045,0.8931381837892306
-1.2650943496772136,-0.16293205300903638,2.05619204867682,0.24114455836591345,-1.025743433502112
-0.7159789489607645,0.2754401828831556,1.988941825318786,0.45861406811962757,-0.7302333355857176
0.9739824717809591,0.563052886259396,2.0364071358385125,0.2998092125013086,0.9252112259548017
2.6929201183650697,0.6145890195757582,2.2318855067352557,0.016752262986235854,2.7183436755623496
2.6132048799846395,0.13830020070339902,2.4878916746952777,-1.0658535644446911,2.8458684825258636
-0.08226995118796851,-0.4649426576659057,2.452381353207393,-1.2911268968038132,0.05668716369542838
1.464773930737732,-1.114057640589314,2.5143825575681342,-0.7487451498653668,1.532627085991023
0.4036349844758573,-1.5619563358357536,2.4651598592606567,-0.3684275728138126,0.5963476625731396
0.20154846603746573,-1.8518567456762722,2.554348389506385,-0.13024077472119844,0.2269120800714737
-1.277618872202494,-1.299492012422824,2.339776356701369,0.14941963425879412,-1.2979203820895413
0.5731977509719687,-0.7869594866559495,2.2583228407613998,0.025095685127686708,0.5126115478971597
-0.39886930579215363,-0.28784095886980593,2.129438862852727,0.010517388622195898,-0.3245532970327083
-1.3897558048123202,0.0527569309987666,1.9046850690540835,0.03174571282433199,-1.2947304773533632
