cyclostationary_mean_HS_0,cyclostationary_mean_HS_1w_1,cyclostationary_mean_HS_1,cyclostationary_mean_HS_1w_0
-1.7735970214891579,-1.9946482184508727,-2.2179860987763074,-1.6834937996023829
-1.8869684542312564,-2.3503664754715845,-2.3855005494341075,-1.8617292288780112
-2.6012886009109097,-2.7990695288876344,-3.09674388557426,-2.28255895918695
-2.02362231531615,-3.007539809218187,-2.793776982504332,-2.352105983822703
-2.3843802424817335,-2.9952217478066165,-3.072619707454091,-2.2419183692827565
-2.416132799677559,-3.12179522345221,-3.041663477768526,-2.4414407529397084
-2.2686409908612464,-2.986572652034232,-2.8077944813279605,-2.382611000029795
-1.3918092424766657,-2.4870435032219835,-2.0633658577514487,-1.8618495923483653
-1.040973148531648,-2.0462914764025406,-1.9446082991393634,-1.237769076523361
-0.911428902218201,-1.9632424777947746,-1.900719417847066,-0.9936185763973643
-0.4140270830789519,-1.9565605349481967,-1.9315221182839706,-0.6748576559436955
-1.1353307934804868,-2.2374270593305465,-2.4507795154390806,-0.7886675815756031
-1.040738272312272,-2.328172599610938,-2.1092417694686065,-1.107237715522114
-1.0864858324569568,-2.2048796754014943,-2.209317781712748,-1.0824022504078044
0.10617526801658181,-1.543314123383106,-0.8136056558128437,-0.49930386862854426
-0.5084961505285659,-0.9443394740280664,-1.0362621646223436,-0.20548042149201218
-0.3097764914753568,-0.7707832132908696,-0.4737062180683618,-0.41697054851118787
0.07953902905266225,-0.3797665030846859,-0.2704795913907758,-0.11822708729071625
0.1571872723051247,-0.09130038318386419,0.09123722762554232,0.1190833675444469
0.06367177851180254,0.1090978477926472,0.12198822132067014,0.1112690800288888
0.09092779579913393,0.1345238548163933,0.14103252429043314,0.07766890512620794
0.10263127070378761,0.14518579117947875,0.14286897871707663,0.09746243622590998
0.09834092993407538,0.14787418023350948,0.14629757162449122,0.10122809221689111
0.10073027675129606,0.15002851123308625,0.14708810565816954,0.10026460506279039
0.10039698985975665,0.15043216630171818,0.14708810565816954,0.10130956960782506
0.10048006121633872,0.15043216630171818,0.14708810565816954,0.10118244008731986
0.10046724831769072,0.15043216630171818,0.14708810565816954,0.10121843151263384
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10134556103313902
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.100637837838027,0.15034632907810055,0.14691999864825098,0.10143204341039495
0.10065705813159545,0.15034632907810055,0.14708810565816954,0.10139482156250045
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10144181230888179
0.09996854681714655,0.15040654352355143,0.14703792499712434,0.10109111203028587
0.10031479444095076,0.15040654352355143,0.14708810565816954,0.10088027656653892
0.1283112832766425,0.1628509422468082,0.17140952709973048,0.11528990442404043
0.0944149142158961,0.16206995191908474,0.14555858334563798,0.11229038875551434
0.1300443694942967,0.1630305576167935,0.1732908152489362,0.11316194743325486
0.037579022503568316,0.14101937915475354,0.10245102184619824,0.08427428369238925
-0.1707384840893027,-0.008958311626629164,-0.12043141957149585,-0.0686214158942552
-0.3725600646477716,-0.18178555901547355,-0.23602068735561968,-0.27709438578908296
-0.3085489481027132,-0.16165471599971803,-0.08100638129679628,-0.34710760297548937
0.4806865161195494,-0.10887399847840921,-0.132652844945087,0.08653329418337871
1.2947516771215706,0.3229713200218046,0.764736551440579,0.901419060606456
1.3169562469321512,0.723544634207201,0.6518457590737484,1.3264885019691852
1.5895331621812212,0.8300943777655001,0.9734077787040198,1.476390875422887
1.9179297101809567,0.9900477841444417,0.9651048294327391,1.7819247791997745
1.8589305579499023,0.893252527639198,0.783840124257464,1.9188109507172517
2.022590977563423,0.8489736334409479,0.8783872937010708,1.9719533850969104
1.4939400031606442,0.6646565222212144,0.42286621179722944,1.786410173746284
1.723343565510874,0.5473200339001763,0.6485908793405191,1.6342895483706332
1.7417009719398555,0.7629028840343802,0.8450721825684361,1.7602318601521236
1.549592128800086,0.7741398846340501,0.6705978652570095,1.6719791814519778
1.4201652651315113,0.47082559858963213,0.25104950168988405,1.5085489614646557
1.5353814643218553,0.48847369801958296,0.705160600407095,1.5013070490151181
1.8659164407126554,0.8090657952870575,0.8789097306651011,1.7279219368653176
0.9846217753097128,0.35227872022035733,-0.1894292537683119,1.447909601373781
1.8602331588823322,0.23821383711552482,0.655520557211831,1.4451734293195182
1.8761146010792977,0.7993943120953253,0.9096087590847431,1.8985662690165896
0.7947075512830929,0.3428626663322372,-0.23856905412409313,1.356763880093624
1.4671817192859624,0.20121724718900005,0.6322047742249262,1.1487736561230384
1.1772662350339322,0.7107553679782851,0.7593305320389728,1.3432037936403043
0.2504967604253554,0.3387020241624163,-0.09643919307889905,0.7245536184813106
-0.3111131032704078,-0.3174718716053294,-0.5257463490064499,-0.03201293201276642
0.05274081747046731,-0.2224690882580326,0.08961801111959102,-0.13233489400417597
0.028621701671726466,0.10729174307323415,0.12007029099003215,0.04048108477379994
0.08881926461221591,0.13354453923190887,0.14103252429043314,0.058812412319329134
0.05167050629733112,0.09361258284079933,0.04186596999508031,0.07048031493596532
0.09878672458690471,0.09455029596388523,0.14286897871707663,0.07554267803434507
0.09834092993407538,0.14787418023350948,0.14629757162449122,0.09927691417608478
0.10073027675129606,0.15002851123308625,0.14708810565816954,0.10026460506279039
0.10048006121633872,0.15043216630171818,0.14708810565816954,0.10135190463627111
0.10046724831769072,0.15043216630171818,0.14708810565816954,0.10121843151263384
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10134556103313902
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.100637837838027,0.15034632907810055,0.14691999864825098,0.10143204341039495
0.10065705813159545,0.15034632907810055,0.14708810565816954,0.10139482156250045
0.09996854681714655,0.15040654352355143,0.14703792499712434,0.10105389018239137
0.10091476081787115,0.15040654352355143,0.14708810565816954,0.10118472801046553
0.09560415309790522,0.1484650631335483,0.14323565309894568,0.09896785192533677
0.08196238251200277,0.13950852345531278,0.12954726450477444,0.08933338699650656
0.10039318568446803,0.13989205826204268,0.14398678281682042,0.09176047644739589
0.07120317278229522,0.13917837392138727,0.12814955689638613,0.08629254291348451
0.14371762025602333,0.16121698981041238,0.18714807885723908,0.1083194170170356
0.2819204321097113,0.24799665352658357,0.2981022787370918,0.21541632259930546
1.1790657382211127,0.5224976956612116,0.7247417645331232,0.7417216930472007
0.9511929061944638,0.5944749296408577,0.43906533737967385,1.081926133889973
1.0242070536261316,0.3715770804059215,0.2882098105281272,1.0031450355724931
1.4323141173895186,0.557363768186788,0.8029173266360429,1.2477022374059152
2.1307435678889783,1.2163578221969171,1.5788098008919096,1.8102638016835264
1.6554904407863558,1.4268541217836028,1.2151615958597666,1.9237545979663904
1.4859085061897215,0.9983542427393403,0.7396187089539161,1.5959051279572898
1.9571674314912266,1.130102339949002,1.4731822744296856,1.749211800045193
1.5165106143951577,1.2562219447130563,0.9866163255525483,1.7647604609810934
2.4876471802268108,1.340397303891147,1.6380346233743117,2.034443171946681
2.0097489612742967,1.542474784016093,1.3823728461386706,2.285243682209428
2.006593477186133,1.4772385013780274,1.5102733101549937,2.040772664766656
1.526482296506566,1.126449834948329,0.695374463135153,1.7950418651217184
1.4235725814446343,0.6702344649700187,0.6168031058111397,1.4986018040532403
1.3454725841796091,1.0444160545984116,1.4281864711191956,1.4067945185891504
1.01295786576004,1.38859101722583,1.2908489499995495,1.198232136845847
1.9833365944022638,1.692593624011126,2.0235571865302875,1.5224741584707893
1.4810286819003782,1.6298092859973536,1.1678896220018418,1.7603881232067176
1.9194885325759161,1.4648174822774462,1.7004307197659314,1.7279716601734028
1.347959677152322,1.459644607307967,1.1577588592959567,1.6602903327545224
2.366651503367974,1.7520194129549305,2.2730290900461934,1.887621342702407
2.336709480094707,2.2892415250479936,2.209875867744502,2.390291830445532
1.7042286602888848,1.9357206871091135,1.5806799144187291,2.0533951339922254
1.756475667515331,1.5438243634363824,1.4423706247490118,1.7580596837497693
0.7712879370237541,0.9699269738929372,0.4567365936749228,1.2833615002070218
0.3365118750184992,0.29474638806544107,0.12007029099003215,0.5615588744331955
0.10941295090149247,0.13354453923190887,0.14103252429043314,0.22550072889819459
0.09878672458690471,0.14518579117947875,0.14286897871707663,0.10489150410989677
0.09885440647318217,0.14787418023350948,0.14629757162449122,0.09953747656719064
0.10073027675129606,0.15002851123308625,0.14708810565816954,0.10052516745389627
0.10039698985975665,0.15043216630171818,0.14708810565816954,0.10130956960782506
0.10048006121633872,0.15043216630171818,0.14708810565816954,0.10118244008731986
0.10046724831769072,0.15043216630171818,0.14708810565816954,0.10121843151263384
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10134556103313902
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.100637837838027,0.15034632907810055,0.14691999864825098,0.10143204341039495
0.10065705813159545,0.15034632907810055,0.14708810565816954,0.10139482156250045
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10144181230888179
0.09996854681714655,0.15040654352355143,0.14703792499712434,0.10109111203028587
0.10048049077154203,0.15040654352355143,0.14708810565816954,0.10096435875687898
0.0954967237338045,0.1484650631335483,0.14323565309894568,0.09869296790845887
0.09265280013761973,0.1468814947721083,0.14398678281682042,0.09471417305056437
0.06976015823800115,0.13917837392138727,0.12814955689638613,0.08163244940581943
0.10638869475245354,0.13620633242306301,0.13816621932955248,0.08859881411063902
-0.15009161878401875,0.012156878892304383,-0.11479379374114612,-0.023179502138685693
-0.14888849722578734,-0.12260783727600977,-0.1257623249870668,-0.15298393332988114
-0.304460918864689,-0.11605666562176359,-0.10196372035521602,-0.23145265329613793
-0.8080140854728564,-0.36244267112520495,-0.6082944121788978,-0.5664654256589168
-1.30728563013524,-0.9027264010539638,-1.160076722129041,-1.0762451325276354
-1.4279703414163147,-1.1905871228382736,-1.172052222283858,-1.3914228735384504
-1.5847015869541425,-1.3175670371368482,-1.4087592029084728,-1.5324410637757815
-1.3332040915859122,-1.4919412931083282,-1.513553654211838,-1.4842661457059614
-0.681017561031994,-1.339780409867296,-1.1107613177233022,-1.0249887960759612
-1.073848092635,-1.175111614445021,-1.1910597796587052,-0.893157265701833
-1.209707211052424,-1.3162222405424313,-1.3871179427540121,-1.161874804747617
-1.1966774897599315,-1.5340330650091079,-1.6176291033835872,-1.2244086988964777
-1.6549291239786386,-1.8825555960455493,-2.069678236674778,-1.4508061462404
-1.7461521850331176,-2.1101244210636927,-2.063308880899452,-1.7301089152802418
-2.2018682997066588,-2.3675925285980974,-2.5739139503065362,-2.008191998459254
-2.327343637947172,-2.823052912757283,-2.95530049118778,-2.3037458296724624
-1.8955554931204666,-2.6940570525853054,-2.3212833614843142,-2.1479393818797727
-1.4327875313071061,-2.1619474665569225,-1.9131960557657428,-1.6930520425678184
-1.1767411351485122,-1.8999864069234331,-1.8082484729578847,-1.327538094894355
-1.864171273526425,-2.0699981468857107,-2.246153763990637,-1.5467298181998785
-2.0624990058613717,-2.2512557727398845,-2.163230568406598,-1.9970081446856194
-2.0567340778167535,-2.2792300744659006,-2.3009397416763693,-2.094901076172418
-0.8325874243611968,-1.947617158297277,-1.5137867322940013,-1.4696215647525195
-0.8809269539342415,-1.4155342789186716,-1.258887609612361,-0.871962288998811
-1.1740728565130725,-1.2081165249186983,-1.1075716083719203,-1.045516025628035
-0.5023681382753776,-0.7305951279428535,-0.32369084025569345,-0.8528419596486136
-0.14162358347396126,-0.09956705364326573,0.12825870247001,-0.3278883784151869
0.01519490857343946,0.13177098037322987,0.12937070507332643,-0.06492770927610823
0.11986299163471699,0.166580976753329,0.1964319746252565,0.0677951781570611
0.38476033317353575,0.4923050390739532,0.7672815771580452,0.25565868019681365
0.11330751039637413,0.4891402848279442,0.19023399487938744,0.25231750155558663
0.11028979335593148,0.1720592602366935,0.14629757162449122,0.11273730541662588
0.10318268286191473,0.15002851123308625,0.14708810565816954,0.1075879823150117
0.1012957969753871,0.15043216630171818,0.14708810565816954,0.10301296853068342
0.10046724831769072,0.15043216630171818,0.14708810565816954,0.10163237459221044
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10134556103313902
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.100637837838027,0.15034632907810055,0.14691999864825098,0.10143204341039495
0.10073027675129606,0.15034632907810055,0.14708810565816954,0.10143204341039495
0.09996854681714655,0.15040654352355143,0.14703792499712434,0.10109111203028587
0.10031479444095076,0.15040654352355143,0.14708810565816954,0.10088027656653892
0.09540295051276922,0.1484650631335483,0.14323565309894568,0.09856130073061938
0.18976765468464352,0.16557233767357787,0.1805916679773727,0.14403870556084575
0.14460844251373944,0.17071081488433087,0.15329904987517876,0.16904590404606618
0.06983026041392446,0.1439333163254124,0.12814955689638613,0.10807387123453183
-0.17247829590036418,0.004163633144245399,-0.12043141957149585,-0.053111727637197
-0.37308890960635954,-0.18471382638543699,-0.24175552186050991,-0.27824742795305546
-0.42943926580672764,-0.20611125511477824,-0.1623369893468992,-0.40881940456030014
-1.0271053634480638,-0.42254039125371434,-0.6656188925777492,-0.7412602142910818
-0.7408405370878673,-0.5623284289099639,-0.4361034049227129,-0.8995329241117552
-0.4584977696132922,-0.20360614293272644,0.036917004382527624,-0.6103918712739638
-0.7095045621797318,-0.14550821267769812,-0.3223221230264427,-0.5944483548452277
-1.131884505976601,-0.6694558890915079,-0.989202824796372,-0.9368273208544664
-1.4540175914314886,-1.1781337308101318,-1.3185369046703341,-1.3153070626754322
-1.6839803953385601,-1.4176630324621802,-1.458306472276664,-1.5960298396216217
-2.3259836839523764,-1.788122547790423,-2.0440594552963396,-2.039370423261083
-1.6273406805330273,-1.8433112912058802,-1.566390287732582,-2.0106552398476034
-1.3137619111891203,-1.3062670068127797,-0.9922907116408703,-1.496030359814112
-1.1927174155857694,-0.8790580439508735,-0.7297273770465604,-1.2749605589268058
-1.895000111672207,-1.4014560157305203,-2.0153755380397844,-1.570579185464001
-1.1602901824464045,-1.5793221001553628,-1.0780673437698665,-1.5541832820988222
-0.5235655378369155,-0.8884473505707373,-0.6623391339468419,-0.85696184329656
-0.892362577994418,-0.8162676842476266,-0.9367078336283143,-0.7208124890567029
-0.021281874231425947,-0.6289160883360035,-0.295422366782107,-0.4654270694436618
-0.26543616953401,-0.2327141246789377,-0.16077025518385143,-0.14661974484162554
-1.122525914111204,-0.504397999106678,-0.827498799922498,-0.7065821168911284
-1.4737707075849897,-1.3627290075269571,-1.841759612303479,-1.3210267728596787
-1.4118586828939605,-1.7455887046761807,-1.5773063565228076,-1.4680550599912188
-1.270093137085507,-1.3707759546611291,-1.1077115148828434,-1.3641718738359319
-0.8832409136061491,-0.8379770324298998,-0.5338518978473933,-1.094957740310314
-0.6043331611734559,-0.43488896729744464,-0.318287923258594,-0.7564036025222431
-0.19172135754007677,-0.11649745633768405,0.08969861596385865,-0.4050664984477067
0.23685648931473952,0.251732805176006,0.4028687686254807,0.022354025960011695
0.1565051482089693,0.3404518783815361,0.2634495539691059,0.1991521186304176
0.09878672458690471,0.2076932259153843,0.14286897871707663,0.12885633246265804
0.09834092993407538,0.14787418023350948,0.14629757162449122,0.09927691417608478
0.10073027675129606,0.15002851123308625,0.14708810565816954,0.10026460506279039
0.10039698985975665,0.15043216630171818,0.14708810565816954,0.10130956960782506
0.10224811881973343,0.15043216630171818,0.14708810565816954,0.10208153575987025
0.10046724831769072,0.15043216630171818,0.14708810565816954,0.10211752718518421
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10134556103313902
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.100637837838027,0.15034632907810055,0.14691999864825098,0.10143204341039495
0.10065705813159545,0.15034632907810055,0.14708810565816954,0.10139482156250045
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10144181230888179
0.09996854681714655,0.15040654352355143,0.14703792499712434,0.10109111203028587
0.1036942710740907,0.15040654352355143,0.14708810565816954,0.10259518356842282
0.08474553458966474,0.14147562662348268,0.12954726450477444,0.09485456033744202
0.09265280013761973,0.13989205826204268,0.14398678281682042,0.08924494066800367
0.06976015823800115,0.13917837392138727,0.12814955689638613,0.08163244940581943
0.0616783310296186,0.1280546573450321,0.1222016568071209,0.06587877085827452
-0.17083771359674588,0.0011495724389326291,-0.12038637504452485,-0.05643298146641111
-0.3749916602993886,-0.18581055577551478,-0.24394844455368406,-0.27837911795238024
-0.44070051472520866,-0.20501451557008077,-0.1579961686003136,-0.41550732022028963
-0.9307682418260204,-0.4199707545872461,-0.66492723535765,-0.6980712469825696
-1.4148357371822937,-0.9397772166496183,-1.1760056799857013,-1.1933139956356522
-1.6249288285141954,-1.3393243049694252,-1.4474160380980348,-1.5462449838840238
-1.9579053230462007,-1.5422078181866632,-1.573340767623855,-1.8223809656360404
-1.5476775588618155,-1.5223533229910753,-1.4085322103120723,-1.7830754474498758
-1.7465243786903377,-1.5250919223745192,-1.5787041488507036,-1.6755921977548853
-2.031674233243032,-1.7231086716327466,-1.796336035140827,-1.9216829477460136
-2.336739934094841,-2.0328891554738684,-2.1853904869554976,-2.221853788274778
-2.5560371579058465,-2.1560604273394595,-2.0375595201108188,-2.4884661871822065
-2.0987433076424296,-1.6460261721414966,-1.1865192515656104,-2.367331585385779
-1.9578027162152236,-1.0765180052570296,-0.9222122264281258,-2.063084271233169
-1.6659108587348919,-0.8482278062109282,-0.7394267066539426,-1.8430244976767134
-1.6547320399315493,-0.6459879740264232,-0.5261377491544925,-1.688963571350902
-1.953557601439178,-0.7326576225929031,-0.9091639704791057,-1.835298149791218
-1.8138640923028895,-0.9253927205955599,-0.9035977795012415,-1.9161849980111658
-1.9781356667437389,-0.8408710076491775,-0.7436333086312005,-1.9284974835686848
-0.5806026065869806,0.13177041242535076,1.0012616038829725,-1.3012972319047436
-0.6143983385869571,0.8249591053527204,0.613934813521526,-0.6078740223671801
-1.2642776234706516,0.12222685713244016,-0.37499699399425873,-0.9555000942393534
-1.8947109068966475,-0.9409369757640946,-1.4682072394176837,-1.6062128575000834
-1.3977952036542436,-1.2452795896803772,-0.971033592803395,-1.6738129323759359
-0.5393770406889979,-0.6295259849490371,-0.2622910532292806,-0.9849045526376603
-0.1912889114822408,-0.08794601781720776,0.08961801111959102,-0.37181580072684306
0.01146059282243993,0.10769000624190457,0.12085026531380713,-0.09205826616348325
0.09980937731894342,0.13576101102047672,0.14459337588391796,0.05568880861588828
0.05167050629733112,0.09543079146069679,0.04186596999508031,0.07606378389777146
0.09878672458690471,0.09455029596388523,0.14286897871707663,0.07554267803434507
0.09834092993407538,0.14787418023350948,0.14629757162449122,0.09927691417608478
0.10039698985975665,0.15002851123308625,0.14708810565816954,0.10009514051383914
0.10074226200421552,0.15043216630171818,0.14708810565816954,0.10131549322419318
0.10046724831769072,0.15043216630171818,0.14708810565816954,0.10135148464950716
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10134556103313902
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.1008062654247251,0.15057874988195144,0.14737518073280084,0.10151751156984501
0.10073027675129606,0.15057874988195144,0.14708810565816954,0.10151751156984501
0.1091093060821525,0.15071401686967595,0.1476400929455764,0.10574617757628832
0.10031479444095076,0.15071401686967595,0.14708810565816954,0.10553534211254137
0.09540295051276922,0.14968890395040418,0.1456324713051639,0.09856130073061938
0.13283982670994116,0.1898252027689394,0.22569261893598686,0.11509751061034301
0.1012322738178896,0.18898489675881538,0.14398678281682042,0.11806768934499998
0.07643129880168538,0.13967226822096201,0.12911681900503946,0.08939784372324987
0.09318513769137493,0.12259050624898075,0.11053318531881252,0.08531909658897432
0.16304473794274593,0.05999501674391747,0.006527339387657445,0.12940380899150802
-0.33018705924893194,-0.08202154156334368,-0.16759765314248712,-0.08577076290683384
-1.0726674508124407,-0.43847815824436787,-0.6915713813127325,-0.7139527822123258
0.04569828597410934,-0.031919954926202324,0.6286219941999979,-0.5229163069838478
-0.21930039213527586,0.40089735422512884,0.15607513631639086,-0.08913866825469124
-0.4827617437688725,-0.06476256350414375,-0.2833447855866974,-0.35783139902826494
-0.6519439088471148,-0.49075940048712396,-0.6782138991606783,-0.5777945983836015
-0.8872511396717577,-0.760903255756959,-0.8124051843664516,-0.7834310942766248
-0.5985082694182499,-0.6624721407932062,-0.4854425148808356,-0.7562775426553368
-0.41637933550079465,-0.27130445677882087,-0.046326938064357656,-0.5168274742165764
0.7111337074391662,0.5260771330959252,1.0761810930201603,0.1488689959461365
0.043553968626459424,0.7293312442359577,0.3517339431870722,0.3825029409247832
0.17859049512534805,0.4329077206373656,0.49565355355003937,0.11175665954242778
-0.3843918016184753,0.050078426419485324,-0.3980140711113604,-0.1058886272472202
-0.350008181535277,-0.22819221160450487,-0.04932265764163873,-0.37473145259789864
-0.5664384691121116,-0.17051764775347775,-0.2850619267066908,-0.46731776519022894
-1.1523925312071785,-0.5276446145449195,-0.7487342184819061,-0.875244731381456
-0.49485314402493563,-0.5873781290837253,-0.4020464014816218,-0.8388271062185355
-0.33800280150479434,-0.24966995322095226,-0.08735318497782425,-0.42472701722422834
0.008898642172686412,0.19626113273136184,0.4712826547227605,-0.16851420643093096
0.014326961726646756,0.3734943243914272,0.25974729955113973,0.010599019191588649
0.4025455193250863,0.6351023891353499,0.9836262241116334,0.21064641768364592
0.5464405712684084,1.148109872297399,1.2644414220497213,0.48113777213981057
0.11551741557896969,0.8148047903041009,0.33086838359530646,0.3351690899750052
-0.046984486250283064,0.010976438574734555,-0.30980777896068556,0.03347115769566093
0.1776051277438494,-0.11220856233667562,0.08961801111959102,0.06517379806182791
0.08558482145563354,0.10729174307323415,0.12007029099003215,0.1327496765752616
0.055283960304787036,0.08290904401631534,0.04186596999508031,0.0706532325907897
0.09878672458690471,0.09455029596388523,0.14286897871707663,0.07737631627217305
0.09849479081084503,0.14787418023350948,0.14629757162449122,0.0993549904948558
0.10073027675129606,0.15002851123308625,0.14708810565816954,0.10034268138156141
0.10039698985975665,0.15043216630171818,0.14708810565816954,0.10130956960782506
0.10048006121633872,0.15043216630171818,0.14708810565816954,0.10118244008731986
0.10046724831769072,0.15043216630171818,0.14708810565816954,0.10121843151263384
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10134556103313902
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10147903415677628
0.100637837838027,0.15034632907810055,0.14691999864825098,0.10143204341039495
0.10065705813159545,0.15034632907810055,0.14708810565816954,0.10139482156250045
0.10073027675129606,0.15043216630171818,0.14708810565816954,0.10144181230888179
0.09996854681714655,0.15040654352355143,0.14703792499712434,0.10109111203028587
0.10041038848106143,0.15040654352355143,0.14708810565816954,0.10092878552414394
0.08769946541687439,0.14643272648541536,0.13925544471537205,0.09468939953180386
0.09322727468090136,0.14484915812397536,0.14398678281682042,0.09103769358307098
0.06976015823800115,0.13917837392138727,0.12814955689638613,0.08192396508224525
0.03197692083975216,0.11770708972914522,0.1019365715850517,0.05079667192784211
-0.1471547205364464,-0.0033330016388319443,-0.1089001399901674,-0.05948689743079815
0.1471312113309574,0.0005001327213751268,0.10944353335237332,-0.0010317411538120665
0.2907197509400269,0.06856534414685017,0.024401459129384583,0.22146805694999822
-0.44566193533437093,-0.3221724308420714,-0.6557927621297636,-0.0799775131651532
-0.5911442632598495,-0.6257755183322395,-0.5701868219102563,-0.5282746139820838
-0.15215085464735129,-0.23100758397462978,0.11733635668020488,-0.3788817631825203
0.47035429030624104,0.7436326105114089,1.3385870402473847,0.16103335983154568
1.3962888589912028,1.9132631262390472,2.4079869674732257,0.9484295850723052
1.443597837632662,2.472735858207571,2.434280541719061,1.4433577084172162
1.6231826942324818,2.6127859865979475,2.6822666718972163,1.5588487965126072
1.7925251607092805,2.7862180563363697,2.7739367589051076,1.7362620846945234
1.4495424551811449,2.771271471618763,2.652994689888992,1.6479754041354635
1.9120778207205187,2.993371485585883,3.208906200801395,1.7088316365804634
1.514029105393162,3.0291832751057823,2.7231299133072313,1.7416491913443748
1.0790188032973314,2.4128756444789277,2.00190498841122,1.3180368637626505
1.1151538326242536,2.171117972464239,2.2496621372721375,1.1152549325378218
1.1999687047733616,2.17297525240503,2.0055423588231394,1.1765686804289122
1.332016059835115,1.9375231727220719,1.7885434823756152,1.2864244953680948
