cyclostat_inflow_Como_24w,cyclostat_level_Como_24w
-15.558950595238093,-0.1533461964285714
-14.482800595238096,-0.1485836964285714
-14.25480773809524,-0.1441936964285714
-20.37805773809524,-0.1625124464285714
-32.803157738095244,-0.2013849464285714
-34.68425773809524,-0.2316849464285714
-36.08869523809524,-0.2451161964285714
-38.90405952380952,-0.2622311964285714
-43.01585952380952,-0.2886461964285714
-45.115388095238096,-0.3040140535714286
-49.0567005952381,-0.3210265535714285
-53.7867005952381,-0.3528265535714285
-57.03748392857144,-0.3687215535714286
-58.42200892857143,-0.3808771785714285
-62.3846875,-0.398196375
-64.83198750000001,-0.407791375
-66.7453375,-0.410543875
-67.40090000000001,-0.403312625
-66.51429285714286,-0.3911879821428571
-66.73989285714286,-0.3818999821428571
-66.56328035714286,-0.3742447321428572
-65.27783392857143,-0.3706273214285713
-66.05003392857144,-0.3626423214285714
-68.17138392857143,-0.3647523214285714
-71.79269642857143,-0.3744523214285714
-76.24549642857143,-0.3890180357142856
-80.92179642857143,-0.4020205357142857
-84.43758392857143,-0.4183186607142857
-81.92461071428572,-0.4046967857142857
-84.33406071428571,-0.4101042857142857
-83.73976071428571,-0.4221792857142857
-80.99626071428571,-0.4403324107142856
-75.52921309523809,-0.4415324107142857
-72.82371309523809,-0.4326349107142856
-70.7446130952381,-0.4224241964285714
-66.7781755952381,-0.4063335714285713
-63.14632559523809,-0.3866135714285714
-60.122075595238094,-0.3685310714285714
-58.49980773809524,-0.3568100892857143
-55.01832916666668,-0.3374145178571428
-52.25892916666667,-0.3189885178571428
-51.02280773809523,-0.304791375
-49.30405773809523,-0.300382
-49.553207738095246,-0.295477
-49.008657738095245,-0.289237
-47.74672023809524,-0.2817825357142857
-49.39949166666666,-0.2706743214285714
-50.447541666666666,-0.2645868214285714
-52.729263095238096,-0.2567789642857143
-50.023513095238094,-0.2459727142857143
-47.567613095238094,-0.2181202142857143
-46.7297130952381,-0.1963952142857142
-48.33948988095238,-0.1836670892857142
-50.7418755952381,-0.1951870892857142
-46.7691255952381,-0.1910770892857142
-45.07039702380953,-0.1870256607142857
-44.83370952380952,-0.1764131607142857
-46.51204285714286,-0.1728881607142857
-46.50089285714285,-0.1684856607142857
-45.69432142857142,-0.1587499464285714
-46.91052142857143,-0.1551405714285714
-44.19542142857144,-0.1482505714285714
-44.66172142857143,-0.1417487857142857
-46.34398928571429,-0.1344291428571428
-46.33528928571429,-0.1393786428571428
-46.40028928571429,-0.1351996428571428
-45.56328928571429,-0.1340925
-42.5580142857143,-0.1236068749999999
-45.61296428571429,-0.119569375
-44.903107142857145,-0.130859375
-47.73954464285715,-0.1319232142857143
-52.13664464285714,-0.1479757142857143
-55.272994642857135,-0.1667007142857142
-50.5121375,-0.1713935714285714
-54.9733,-0.1934816964285714
-47.7112,-0.2046091964285714
-43.78317142857143,-0.2020113392857143
-37.86583214285714,-0.1846238392857142
-34.74989880952381,-0.1568538392857142
-34.04589880952381,-0.1308763392857143
-32.504077380952374,-0.1019571428571428
-30.452539880952383,-0.0775371428571428
-27.42123988095239,-0.0481746428571428
-26.44385238095238,-0.0225733928571428
-26.09278095238095,-0.0099269642857142
-24.604280952380957,0.0103150357142857
-26.51628095238096,0.0291310357142857
-25.440155952380955,0.049213625
-24.38643095238095,0.071648625
-24.938680952380945,0.097426125
-26.219755952380947,0.114243
-27.35332738095238,0.1286394285714285
-31.503927380952373,0.1385794285714285
-30.58022738095238,0.1531644285714285
-35.089272023809514,0.1686375535714285
-38.20223452380952,0.1708881785714285
-35.732034523809524,0.1827381785714286
-32.521409523809524,0.2076588035714285
-32.888909523809524,0.2250088035714285
-26.03815952380953,0.2621238035714286
-31.89345952380953,0.2759038035714286
-28.728575595238095,0.2855109464285714
-29.6672005952381,0.2945734464285714
-31.129483928571435,0.2966284464285714
-31.541008928571436,0.2910728214285714
-31.539187500000008,0.271978625
-33.0184875,0.251958625
-30.57733750000001,0.236481125
-29.3084,0.231487375
-30.961792857142864,0.2228120178571428
-31.345392857142865,0.2023250178571428
-30.39928035714286,0.1853802678571428
-30.653833928571437,0.1653726785714285
-31.096033928571437,0.1444326785714286
-33.794383928571435,0.1193226785714285
-35.19919642857143,0.0900976785714285
-39.43799642857143,0.0577319642857142
-44.48679642857143,0.0200044642857142
-46.99508392857143,-0.0250436607142857
-42.21111071428572,-0.0322717857142857
-42.202060714285714,-0.0548042857142857
-42.77776071428571,-0.0753042857142857
-42.48126071428572,-0.1063574107142857
-43.1632130952381,-0.1355074107142857
-45.733213095238106,-0.1640099107142857
-43.0296130952381,-0.1809491964285714
-44.9901755952381,-0.1929835714285714
-43.5663255952381,-0.2092885714285714
-41.7015755952381,-0.2188060714285714
-40.72180773809524,-0.2258600892857142
-40.94182916666667,-0.2199145178571428
-40.66442916666667,-0.2144135178571428
-43.19530773809524,-0.211941375
-43.09955773809524,-0.214582
-42.13470773809524,-0.2093519999999999
-42.83515773809524,-0.198262
-41.54772023809524,-0.1924825357142857
-39.60699166666668,-0.1712743214285714
-38.91754166666667,-0.1484868214285714
-39.6837630952381,-0.1250539642857142
-36.093513095238094,-0.1022477142857142
-21.0791130952381,-0.0661702142857142
-9.0337130952381,-0.0346452142857142
-1.6414898809523857,-0.0002170892857142
1.300624404761902,0.0098629107142857
10.478874404761903,0.0422479107142857
15.247102976190474,0.0768243392857142
22.911790476190472,0.1193618392857143
40.194457142857146,0.1697868392857142
44.63460714285715,0.2053643392857142
44.44817857142856,0.2296500535714285
45.41197857142857,0.2416344285714285
49.10607857142857,0.2593244285714286
49.56577857142858,0.2704262142857143
53.49251071428571,0.2818208571428571
59.97421071428571,0.2993463571428572
65.48171071428573,0.3272753571428571
67.59321071428572,0.3462825
67.2364857142857,0.354543125
65.88853571428572,0.356380625
64.26789285714284,0.347055625
66.34695535714286,0.3455667857142857
75.47885535714285,0.3473142857142857
78.12450535714287,0.3495392857142858
83.9858625,0.3648464285714285
82.30069999999999,0.3655083035714285
72.7838,0.3652058035714285
70.22332857142857,0.3715786607142857
69.11966785714286,0.3851661607142858
66.4371011904762,0.3974361607142856
63.51560119047619,0.4001636607142858
63.54292261904762,0.4018328571428571
59.095960119047625,0.3932778571428572
45.06926011904761,0.3717153571428571
46.22514761904762,0.3694916071428571
45.71271904761904,0.3626880357142857
45.162219047619054,0.3601550357142857
43.351219047619054,0.3562210357142856
43.589844047619046,0.358078625
39.89906904761904,0.358713625
35.37631904761904,0.343541125
32.46924404761904,0.3241579999999999
32.456172619047614,0.3070794285714285
34.27757261904762,0.3043194285714286
43.99077261904762,0.3186044285714285
47.30872797619048,0.3294125535714285
44.40526547619047,0.3339131785714286
37.31396547619047,0.3197881785714285
36.24409047619048,0.3032088035714286
38.30859047619048,0.2800088035714286
41.65984047619048,0.2789238035714286
42.01604047619048,0.2727788035714285
39.6569244047619,0.2700609464285715
37.09579940476191,0.2649984464285714
38.65201607142856,0.2591784464285714
38.04049107142857,0.2572478214285714
38.5578125,0.254228625
37.8645125,0.253508625
35.9601625,0.247356125
31.2986,0.232962375
31.417207142857148,0.2234120178571428
30.822107142857146,0.2095750178571428
29.540719642857145,0.1971052678571428
28.64016607142857,0.1775726785714285
28.80846607142857,0.1634076785714285
24.32461607142857,0.1528976785714285
20.99680357142857,0.1378726785714285
15.050503571428573,0.1240819642857142
8.647703571428572,0.1055044642857143
-2.891083928571427,0.0694813392857142
-4.443110714285714,0.0616532142857143
-5.948060714285716,0.0438707142857143
-11.333260714285714,0.0341957142857142
-11.909260714285717,0.0252925892857142
-10.383546428571432,0.0378925892857142
