cyclostationary_mean_tg_3,cyclostationary_mean_rr_4w_2,cyclostationary_mean_rr_16w_0,cyclostationary_mean_rr_8w_2,cyclostationary_mean_HS_1w_0
-1.0021705780734618,-1.220438890672602,-1.241265503238108,-1.2067720520911702,-1.1456837271336087
-0.919186925098771,-1.1689531633117103,-1.351753922737297,-1.3683236197373878,-0.9478870039757632
0.8416521822810696,-0.8102108424056212,-1.312046143620476,-1.5760071483232256,-0.7423126694672413
0.3727017205605722,-0.6466890312683599,-1.3281179484809569,-1.3875095877288954,-0.5993202249862936
1.1341860677011346,-0.06680883474245572,-0.9892012840820179,-0.834971610576374,-0.400038521416648
0.4537458627030136,-0.24916151652023436,-1.0805754255353424,-0.8397917247217376,0.060971081922606966
0.3119082311334402,-0.4446741277484478,-0.987199771550826,-0.8416230225690798,0.166677046930335
1.364332077808627,-0.5480467477862061,-1.18034979500236,-0.8423466377199349,-0.12419400307679873
0.9296154358721784,-0.7488854687414083,-0.9870280808960848,-0.7764199152156076,-0.033816184084492246
0.24236410075652187,-1.3105851945646105,-1.0594277846480165,-0.8981319835893893,-0.4330386693825499
0.780385236248206,-1.3647339767889968,-1.0317817807007394,-0.9769641729990447,-1.197238632736346
-1.281356309714404,-0.02721467159893717,-0.5861888030631265,-0.2930222693406727,-1.17234200656311
-0.8479400121924685,0.20628914859534528,-0.2635057955122297,-0.24471348265798426,-0.705737359895931
0.20489873198195158,0.0007900816290280371,-0.380924436977557,-0.7290572104904831,-0.38792935684441004
-1.0843659673308914,0.5348162289957508,0.29458337618867175,-0.34884349695314465,-0.20634323419708883
-0.5582053351255851,2.0745057825727593,0.6874125971137452,0.7880814911403484,-0.05837302135338623
0.3910211686998722,0.8882172660730646,0.7194409148199524,0.7132859978201723,-0.03693306814932636
-0.3847333266625516,0.8292545000569771,0.8867287343328129,0.8609991732426039,-0.06260625499537745
-0.0024794144564281133,1.3813945417548146,1.1165142267596055,1.1570594348807777,-0.04738900472830148
-0.027128229851293203,0.8995710980583859,1.034026865601812,1.2376259085362835,-0.044515960255771786
1.7446585232540508,-0.39955583284962914,0.7389986348075414,0.5272032785309266,-0.043896540306944815
-0.6945317656793237,-0.04771336570204009,0.5948429246462469,0.5353209248596069,-0.043143631963967304
-0.3111440494963159,-0.16599738588891608,0.6578314897753966,0.7441407086410022,-0.043100779369868225
-1.1467160491775679,1.0229712563387825,1.316002455315976,1.4990818172082887,-0.043172280260573015
-0.4818625340154928,1.3822275999428821,1.3231046546937484,0.7525860748892433,-0.043295879789548866
-0.34526615013392564,1.3995374565555956,1.3983688216136048,0.8854561692833964,-0.044783691843678135
-1.4804406592962458,2.6441963800728954,2.173210195880207,1.8069471722992512,-0.044407177225616205
-0.28047735145492164,2.535898815624124,2.232855645966069,1.5530359981257449,-0.042770260531137215
-0.5666062826876294,1.696655853344826,1.9722663566568774,2.0575536379408366,-0.04376089563805019
-0.5725128615005334,2.1391668031621447,2.0900852561099477,2.5313242121641504,-0.04385228188836191
-0.6222133457179463,2.3053687400274097,2.3052385127814006,2.5341265762938243,-0.04297862232106798
-0.09075415265657018,0.4275907148381803,1.574586499326451,2.2228404950351854,-0.043663696662023
-1.7604154852800744,1.5300954283248593,1.5190961508735537,1.9083489780669736,-0.040166925887112355
-0.6836588762599881,0.7978116747167826,1.5030749043425895,1.6480867353793536,-0.04474198940572223
0.07353944266027095,0.602964827204443,1.5644791014794468,1.9732112088617786,-0.051217115921384664
0.47550534686448226,1.2412273803531089,1.4640437842468068,1.5511462263268185,-0.0571540396400019
-0.19214862258921214,1.1502396725170503,1.3226409040016436,1.2519881742081256,-0.07020017912761546
-0.8736146502330842,-0.37314720545330987,1.1162119952985736,0.45815604044216895,-0.11908111530117031
-0.6412969694314088,-0.41357101261199386,1.2363302094108712,-0.14047103890136886,-0.20463078268224763
0.9859816907229128,-0.28241556058489503,2.0412628765798337,0.1600983617760159,-0.1829710803449985
1.9739478814678988,-0.7350424201961818,2.243670956595205,0.7365555075100992,-0.11916449651205564
0.12299489231857699,0.42826871267361927,2.3254832401186567,0.4800010449342975,-0.08770366887861233
-0.29028565569938164,1.4636014710778265,2.347392096306015,0.92463697278077,-0.10656392049368085
0.3589826924402931,2.01416587198143,1.6949067640269706,0.8482770354650268,-0.20927388597745647
1.1914120200728011,1.8033748370171427,1.9334362278270185,0.5539630186537092,-0.38961199401149293
-0.742367495370655,1.816819565390479,1.8358351431322781,1.203590015406255,-0.7279741159759144
-0.5294283103789948,1.1940419934384523,1.6458239197372664,1.5780411210149676,-0.9840241304824726
0.16045195483690644,0.5494783945230286,1.622301540850853,1.5993907581104367,-0.9774366835121611
-1.2082529485382607,0.07836179704700788,1.7279073757145695,1.1010531505010759,-1.039010357356923
-1.4718353778306759,-0.49844564386717205,1.3374078065806636,0.7197328838776782,-1.146507772040623
-1.8644015071598756,-0.9427319635934869,1.4004355065770626,0.24300804614591526,-0.7100509922383473
-0.9466640207436613,-1.1250846453712655,1.123225371435082,-0.23570357698626623,-0.30505452015605455
0.21391517313144642,-0.6442496047299411,0.9641975721505449,-0.2632093251254539,-0.21827108163914713
0.857143765483156,-0.8258921385441209,1.1096019998421096,-0.7411242406673002,-0.3717678146509066
-1.0184799122024648,-0.8285722642721252,1.2757156416834765,-1.1337422727658217,-0.09905535539484452
0.39019469620390346,-1.0074407826034988,0.9500816630579915,-1.299445358079174,0.7129187100473643
-1.8140822068525153,-0.21717925186153722,0.16630458357864958,-0.7728568581339603,0.6117835086516205
-1.3208774769085962,-0.28641867831239154,-0.6351759213172278,-0.5187901964073782,0.4418924269555272
0.18365963477397518,-0.2579700826071775,-0.8784410249701514,-0.5726367320957821,0.37050255749543337
0.43830037922306403,-0.4705535583449702,-1.0732282071658894,-0.802913798201699,0.15596502249432462
2.240865134203431,-0.42055470328286293,-1.2017056867912521,-0.8058214154442247,0.17037328741669389
-0.111415965055805,-1.282172447674866,-1.4828421029460108,-1.219813005800226,0.04367008569974664
-0.3675103043470497,-1.564012420728023,-1.5292988320990302,-1.035948974287568,-0.042769710816237046
0.6294273353261256,-1.6409508070726972,-1.496053027472245,-1.141824037351484,-0.04757964193474429
1.921154008988771,-1.4072677428010647,-1.572792493478506,-1.0830497422886638,-0.045534924986043855
1.2901360286239931,-1.4887452720188366,-1.5771913576822298,-1.696735193118586,-0.044899068170368296
0.967246929771567,-1.2309752179241866,-1.4350389942556934,-1.8816098937262398,-0.04392902561150275
-0.6630552076544409,-0.7991386796847083,-1.1716871029692153,-1.4151149409287926,-0.043143631963967304
0.8511545394206567,-0.5963880219044333,-1.2185174224577067,-1.2299890681200158,-0.042970681481989945
0.8092702423259285,-0.5282582016467016,-1.1941096780652818,-1.1585114399708667,-0.043295879789548866
0.4452111844154909,-0.23890704820932993,-0.971709702164048,-0.96577863764236,-0.044783691843678135
1.124683710561547,-0.30570534103531427,-0.9344655502253375,-0.9999858993191336,-0.04486702931012057
2.7873054910208896,-0.970012912166246,-0.9861818999832954,-0.9450270295971845,-0.04325640005478351
1.075390232899938,-0.9151130119034381,-1.033283027553156,-0.8851643216628305,-0.042770260531137215
0.9644610114283707,-0.9912541888755155,-1.0787140145645617,-0.809947815891248,-0.04376089563805019
-0.7053589706893351,-1.17657549399151,-1.0198376855763,-0.9276638541509702,-0.043904158616811156
-0.0010756571517153218,-1.348564453925523,-0.9187221105236171,-1.3849371989928954,-0.043663696662023
1.0142727994794105,-1.3655328932480448,-0.9522991385205546,-1.4839229673974335,-0.04530900533345382
-0.2601768612021673,-1.6598004556641754,-0.9752393013492457,-1.6779714336365854,-0.052386766237686254
-0.500738501322933,-1.3863371558258692,-0.6810683058367328,-1.613886640607161,-0.052637074019571385
-0.5868743785410448,-1.37899668408675,-0.7350217683161601,-1.679657875558412,-0.04776940088185577
-1.8876120942866281,-1.0458929049113261,-0.45264370269939785,-1.4381019815639646,-0.009358774133543536
-1.9301579846909445,-0.05247101564085998,-0.12308107933201254,-0.8795189274280623,0.07951653131569361
-0.4055197329053996,0.3447680014970538,-0.023630079240399282,-0.7418968942002792,0.12980357236778092
-0.6650528622803766,0.020950772614841247,-0.31351060944361436,-0.7748482948714371,0.2671656194054849
0.6327693575246515,0.31914634095462596,-0.14560244269345654,-0.5111880511200507,0.39005908438816744
0.7089465872603427,0.02519316695988022,0.015877481473980704,-0.4636995609513478,0.4236663980501995
-0.26957123701062236,-0.6923806227002918,-0.1883753000636736,-0.2017030340178774,0.43840416619585204
-0.03134642364562833,-1.04506278670548,-0.25012623239216064,-0.5027854107250692,0.35828606127126544
-0.7690430372882991,-0.7944795665693631,-0.008545083265242955,-0.36531049264365834,0.4216379825757113
-0.14490679021910502,-0.26868157589625774,0.2740408928413928,0.033359593443830375,1.0090878574986013
0.19868980544188025,-0.07310608698376732,0.22968303713578503,-0.4781573783758929,1.6921226245605856
0.4622182440687296,0.43487162822778835,0.4639609282693598,-0.13857256245737687,2.162529997162076
-1.1775987098812268,0.6080877936437676,0.42163644399171296,-0.09141199155125161,2.2945192441554108
0.7284462159738709,0.47379130254690616,0.4804044389293185,-0.2569595893115281,2.0969767981215135
0.5943334027083325,-0.36462713697657884,0.47110111943211147,-0.23976525740051358,1.9996506476762517
-0.6467458735254379,0.6955571963044018,0.5602934608092713,0.49429148067243245,2.1936705903742753
-2.3517212545571184,0.9223607021786743,0.6765613468921335,1.2398888504625927,2.550419430359453
-1.9799037380048703,1.6294444455977097,0.5486600456132792,1.6068932983370543,2.490172575666164
-1.3236310008524543,1.951008320364658,0.5444443744799378,1.298250505480711,2.6976188352831407
0.10220433294760956,2.3511152427401814,0.46762946319300125,1.4587483459403112,2.5222216190464994
-0.9644850935085075,1.1691627258259194,0.44030276688246267,1.0087673673376623,1.9034898922169676
-0.6173791045857429,0.006961199149240943,0.3471000926356392,0.8187137351544692,1.7662576227502502
-1.6128797619292443,-0.5236098052407431,0.173722029477882,0.9080712358492858,1.6015645999772208
-0.7613722096498298,-0.8975470923230807,0.22811835967080066,0.9248638915815202,1.2249396476734864
-0.8545277040171244,-0.3561975440817486,0.6121513018616008,0.7218437935298688,0.6384195931547687
-2.5608271022936036,0.14601021892556926,0.8362672055440161,0.4648228682948381,0.41181477350707646
-0.16427282664475926,0.3072274633540376,0.4155078876344542,-0.10768828242239367,0.3292983830865134
-1.3420958084759695,0.28976396896073786,0.42091204500851104,-0.25586792050405394,0.08910005310776636
-0.5862804812198215,0.4171467599312197,0.2197998066131345,-0.43015750692151705,-0.029192113207550302
0.011475096028280124,-0.24287943838070897,0.3290097066536236,-0.26749360524175453,-0.044825425333017276
-1.8062535603454695,-0.5045245787190331,0.538780098931919,0.10645395990661141,-0.04392902561150275
-0.39580141310354877,-0.32600259893720424,0.5584515262526734,0.030763815127196538,-0.043143631963967304
-0.3242097905632484,-0.26364273088371043,0.17325809566010136,0.18827270639343127,-0.043100779369868225
-1.6301484686540706,-0.07309774122778476,0.1787962836720161,-0.23180562363645485,-0.043172280260573015
0.648324068274169,-0.2679787304691437,0.0637544004932832,-0.5575520473311851,-0.043295879789548866
-0.6671584982374447,0.19117631224501463,0.005691972581853069,0.02514353811254069,-0.044783691843678135
0.14624410353685113,0.49111652293767843,-0.05033310889153455,0.17184006414947342,-0.044407177225616205
0.020034693084525986,0.2998204152433311,-0.07948461232497481,0.1060688291982225,-0.042770260531137215
-0.1865119971041383,-0.03166675306303537,-0.07394176472749878,-0.08382094302519032,-0.04376089563805019
-0.1086790536244294,-0.32881929158128487,-0.14118527575895667,-0.4344453752121196,-0.04385228188836191
0.8393679618148215,-1.0707190631676078,-0.22805073538942203,-0.49663680826831547,-0.04297862232106798
0.042278847297651655,0.2615936283470298,-0.26560405669342635,0.5398432205379246,-0.043663696662023
0.3021899113315889,0.11179679227547024,-0.7033256330391013,0.235613882072745,-0.04530900533345382
0.38001122605256266,0.13870559600192012,-0.6375977224430781,0.20111956645183066,-0.05058164771412884
1.7370458394092687,0.6737577023256689,-0.5966367906399656,-0.09632812258302328,-0.053142297020573465
-0.795434920555316,0.7237070518806984,-0.44726784696414085,-0.3336738920634063,-0.04688270419410266
1.0621625198363085,-1.0516628571155644,-0.2938769530098092,-0.4070640171153933,-0.05861318961802594
1.7822941702815598,-0.30479546395695384,-0.09498563239807738,0.04424817415320846,-0.1117317441183622
-0.15311337138511252,1.2586055204238606,0.16316475168761446,1.3133375823615088,-0.17912983061606086
0.014959570521337825,0.8942108466023777,0.02078419032563281,1.2803861816903508,-0.3068716858274724
-0.24663420258940275,0.6075810734822416,-0.31973213545268403,-0.09126022506782155,-0.5303111432450164
1.1884466865948005,1.8148326115997002,0.154862391047487,0.7861560369414211,-0.5692356871665023
1.6505707900613198,1.0144328841017722,-0.1584849036464001,0.6578203317019359,-0.6861998080517028
0.15586980858161514,-0.34885147689259544,-0.13713737994091715,0.5968536621407409,-0.8019133039994851
-0.09796190650961004,-0.10906557855878778,-0.06612607598363804,0.6969099025453036,-0.45312937329276487
0.9009962299941647,0.23108135479887992,-0.0761343489670323,0.8074854739445244,-0.38595440281611265
0.31714532569332626,-0.9497615559222592,-0.07234103847398766,0.33426508644748004,-0.707125406925013
-0.3799281574271927,-0.7568626837267346,0.0031729394088293667,-0.7543032726393013,-0.7627200544591164
-1.5927329374169463,-0.9669316211222667,-0.3436192875239078,-0.7071427017331762,-0.8846195955007415
-0.9778207879032695,-1.0904307904168191,-0.2659206533828512,-0.49279015252148467,-1.231664333212695
0.36984021528558303,-1.2009817089808557,-0.2866295900116226,-1.30552359245101,-1.5205442437476613
-1.1950792261401968,-0.7542542556296711,-0.3064933978310782,-0.9049531029370341,-1.4752890255644229
-2.6790625067546667,-0.6832394592698207,-0.4292312457291761,-0.9885898577367453,-1.4456079190764046
-1.188276402278901,-0.8590693637184891,-0.7280285899806491,-1.2326275722899103,-1.7077934359172129
0.8114298689485617,-0.8621762610592322,-1.1503273738665265,-1.2587734023687307,-1.5799986642723418
0.4407258060454063,-0.7574465072929624,-1.360709699996398,-1.1707794079085825,-1.4618495136004002
-0.042162553647317615,-1.1853106553610617,-1.2124624895903438,-1.2051421571384322,-1.6230463944428164
-0.8389028054023712,-0.6098688836076478,-0.7853699817705002,-0.7384163651275724,-1.4887777751259716
-0.5678156735963046,-0.0883539728399958,-1.070812218430755,-0.5305295066646346,-1.0453679236942242
0.05003273749852909,-0.03338578911914998,-0.9727979332163065,-0.44070554331058925,-0.8383887973575788
0.9603361245791402,-0.17273525611084697,-1.1408650603536936,-0.7633422159437949,-0.7408538281528748
-0.7630999109479357,0.0023606011639094437,-1.115842640887624,-0.7247813027808863,-0.3496917297583015
-0.5877216166776174,-0.017066042647992108,-0.8481288626503516,-0.14847266759429242,-0.09317280064032764
1.6309541815724,-0.4404917659436007,-0.8434242079310021,-0.23507923465775998,-0.05975267877201904
0.4013707639760311,-0.7224853767773436,-0.9461920721823408,-0.41621027341057804,-0.04579380596161391
-0.6587359544091744,-0.6694462007460804,-0.8898287552813248,-0.40190541852756356,-0.0433823470776544
1.2746946982721639,-0.9394902064231178,-0.9559149825008977,-0.9557281614231318,-0.044899068170368296
0.5057887111803598,-1.438471576038125,-0.7862653228920353,-1.094423058767141,-0.04392902561150275
-1.5886171874495802,-0.9196197201339673,-0.5920787033651265,-0.8560127975772363,-0.043345230742550374
0.27744972711807514,-0.6338705191081169,-0.6489887428596546,-0.7393014481220065,-0.043172280260573015
-0.13562039574178134,-0.5657406988503852,-0.5290267847955274,-0.7999415938217413,-0.043295879789548866
0.6417911977407027,-0.16653853229386975,-0.4041337502891413,-1.060455008710485,-0.044783691843678135
-1.1511308243696057,0.06936374436400865,-0.39326228664975865,-0.7371963858649743,-0.04486702931012057
-0.88357385146592,-0.47446278631766386,-0.4013410949665511,-0.6822375161430253,-0.04294095079010022
-1.8180775161043878,0.6960351805106699,-0.10227094410919882,0.2174134659561203,-0.04245481126645392
0.5089741604487436,0.6039378664814888,-0.2741487958624582,0.2814504166615208,-0.04283535934230701
-0.5064033680792265,0.9532248252119937,0.028066563443924927,0.61527023253521,-0.04297862232106798
-0.1281696838936951,0.7958826670272,0.18990370911018992,0.46475828115740625,-0.04257287480709976
0.08779297836965098,0.7789142277046782,0.07769689740965535,0.30762016790235325,-0.04406516061257487
-1.2834619456714718,1.8712105642146288,0.5752190406182286,1.9248462074483628,-0.012920557325782069
-0.5761634611184071,2.8880878213212573,0.7809553324235792,2.4216528606889725,0.025454999574376816
-0.9212385703902721,2.6342269951993007,0.9031408874646887,2.4123236075043986,-0.00677125505404342
0.7871880601095015,2.06233596326388,0.7198584874321854,2.2421484609529525,-0.059623454460666754
0.5107600055405371,3.409722228140476,1.0056082462115852,2.2089458880806716,-0.11822795093763017
0.28458895435712633,0.858071826435598,0.7970744940805858,2.1029033768826735,-0.21326503213550266
-0.874698616672521,-0.16879188640913434,0.41186324096520804,1.6355197529164907,-0.3600902858192758
-2.3675999093000315,-0.2929124351718355,0.48512728482144185,1.6494669864274303,-0.2868249393453884
-0.934961197888256,0.32057033556913334,0.49384445837227825,1.9210130405790002,-0.02724054165966203
-0.18226833079066426,-0.8095550366940449,0.36993251218040696,0.33068634771518046,-0.20242204974566816
-0.33290768678590543,-0.4396345240308113,0.40267753323480243,-0.2286418506173869,-0.5687286675597155
-1.354625796015365,0.05506205859229142,0.46826288126602733,-0.17155399747639385,-0.6615617402208425
-0.4863977499230228,-0.2393608486908762,-0.10063924755565155,0.03679932364577263,-0.8305994252058627
-0.8608230156221011,-0.339162528387639,-0.09263965016754268,-0.7056166644921722,-1.030848218010781
-1.3402601258467317,-0.41705688314485007,-0.4297707498029042,-0.5627236032151045,-1.060180939452872
1.0916829545164601,-0.004636746198567379,-0.2637421970061562,-0.11362770760688945,-0.7976941022839557
-0.9433747432722658,-0.4074579360311135,-0.1925347347960227,-0.2518094960257472,-0.5650901338818757
-0.16644906577987412,-0.12184530192133985,-0.7834987855949197,-0.2731760772776411,-0.4161334286325518
-0.29337696739703606,0.4989349788830657,-0.6430107943512822,0.21116765055485787,0.3860136198231243
-1.2007482460246093,0.540212329267229,-0.709575045621017,0.1237991944813166,1.3500802718587819
-0.9607759347841347,-0.12462102449059735,-0.5521283514209193,-0.23952139444333836,1.5529172297267095
-1.3028445946096072,0.08220956990746714,-0.7411334217095673,-0.026503446728884557,2.328832098311539
0.46448169889437435,-0.1632523908757757,-0.6165595156084402,-0.1499258781865051,3.066045935564404
-0.260716767857825,-0.8618604500658049,-0.49001149959437756,-0.10048083630825957,2.3709866099854686
-0.5108015307587808,-0.9481878118907482,-0.49622080803137897,-0.5372932152234512,0.9355349164119657
0.8054701300957176,-0.7317719270705547,-0.6131791421198257,-0.46674970845085995,-0.43659021114016233
-0.49174282581404055,-0.8225377136679886,-0.5753005195108127,-0.5174386507537155,-0.7376582965995725
-0.35802954347368915,-0.7083865497788818,-0.6588239158661783,-0.9958272053033942,-0.4257711110647811
0.903375972407183,-0.7603161196170225,-0.7646753827115272,-1.0116869357171712,-0.1885108048807122
0.5299931418663361,-0.8449876075845366,-0.8018770580460263,-1.0420129888575413,-0.09495436192084097
-1.0582128889307998,-0.8697745028524458,-0.8538572865916317,-1.1337506451725252,-0.05835923052334866
-0.8339356641703148,-0.7020020464522992,-0.90012974156256,-0.8949098030664092,-0.04318826704013155
0.6861424529389767,-0.9323887267871326,-1.218689247806775,-1.0452423457291247,-0.044899068170368296
1.1507612020298463,-0.8229815561452378,-1.1609502181809408,-0.923962054329655,-0.04392902561150275
0.8810778275284915,-0.46625682174790906,-1.2408965181445322,-0.8559817000666207,-0.043143631963967304
0.26671804405483535,-0.10851978508516215,-1.3815575320379594,-0.633479011614516,-0.043100779369868225
1.382098744595096,-0.41973871595930495,-1.4505912666571872,-0.6926707309544409,-0.043172280260573015
1.2707284609171359,0.09819131326133547,-1.3122273919275969,-0.443735158479375,-0.043295879789548866
-0.8215178110901722,0.45615027116270673,-1.1004873638242183,-0.012328962178834113,-0.043632914672845434
-1.617630940499037,1.0368208487154047,-0.947292320487679,0.47986090679351195,-0.04325640005478351
-1.3293000207368673,1.304457862496591,-0.6958881332677661,0.7723329941299262,-0.042770260531137215
-1.5215931752161507,1.3781988759186212,-0.6619572046369436,0.9262262017580879,-0.04364463251827673
0.312988044444756,0.746611030793201,-0.6676456376137986,0.6559888345115765,-0.04373601876858845
-0.046132944130467694,1.314268488330246,-0.24148713111524944,1.2351835578948858,-0.04297862232106798
0.59994843192718,1.3283690224151588,0.08990296477022261,1.4866069312191716,-0.043663696662023
0.8955473259001352,0.9096036451306657,0.15933772281842945,1.703727358218637,-0.05137465517876121
0.25529278859547966,0.8950131772343282,0.2894695625945199,1.4845138295431453,-0.056008705210123653
0.47679572377150586,1.1200413131996039,0.2932269791618129,1.1211394180039642,-0.052503704671259456
0.9434964359891554,0.09345073418702524,0.3779430111939712,0.5742179303487801,-0.05874752900294319
1.0164324261020445,-1.1448697773378678,0.26719014226857135,-0.22949723150232296,-0.07002578437624307
-0.7049478110054099,-1.8671209838736653,0.00417822622901235,-0.5700831480510299,-0.11892723310790446
0.6890330301108099,-1.9563674635297466,-0.11455459771422515,-0.409309018170194,-0.21892260133188088
1.3905823394067367,-1.362794726580708,-0.2165127187804677,-0.7545260716843718,-0.2407436202663215
0.8912730648761735,-1.644542232451105,-0.3615362276980257,-1.5087314051767806,-0.43828033649532194
1.8060999006679734,-1.1867187171686935,-0.2756863416867446,-1.6982707323767219,-0.7654229088459275
1.2716642991202771,-0.7323757614835132,-0.48566342906562593,-1.7103017479151768,-0.9383335260104919
0.341165772803567,-0.5919218095580463,-0.615188568956641,-1.6087839245116977,-0.8890507999974567
1.2080411450670787,-1.0893685084536426,-0.8622510724958447,-1.5832600446451819,-0.7748345329054842
1.9105718385378676,-0.9026032927145461,-0.9896203658538555,-1.3389890987624034,-0.9575314345261501
2.2195604175711514,-0.943880643098709,-0.891487041765682,-1.051408889057388,-1.142384220059405
0.7792929635525278,-0.7633410768081201,-1.1262146178676724,-0.8744162113325991,-1.1876578109086555
0.7474509302530453,-0.6168508671920662,-1.3896155954412135,-1.08614361235652,-1.4472213432122454
1.4531089291985326,-0.0634134397915004,-1.3444713496297003,-0.4754532903534838,-1.7943045975476046
1.9680179066999175,0.13187725019808844,-1.355163645609623,-0.4151241197599012,-1.725269297825474
2.1000292371365092,0.1443048395610622,-1.3304781128113417,-0.4371687995071551,-1.6822179533600454
2.106665935872987,-0.13893494438187992,-1.3798507341302964,-0.5570341541736313,-1.9005602796068681
1.1986509223867432,-0.3715084024603903,-1.207228375885524,-0.5831799842524522,-1.6781204687640594
-1.2696984790803034,0.6901457322548652,-0.4783842785852827,0.6404950978765791,-1.4672694213899107
-0.40206433030918576,0.960445800899546,-0.3889914451103966,0.9191287929892078,-1.599002117982512
1.4113741447161408,0.5887277262034537,-0.5223245068144323,0.5101486860746637,-1.4886238807416314
2.7348473297314984,0.6024868429981748,-0.3622029753857077,0.2972862259132861,-1.0817950615148697
2.680403973200532,0.3474310563605484,-0.6814824271748441,-0.29532468118430155,-0.8670964035395148
0.16451371413870564,-0.9929561540671205,-0.4889629980787817,-0.14761150576187015,-0.7341524591793187
1.688508231065582,-1.41349690126061,-0.5876408128564523,-0.1723340267009929,-0.3352178194867114
