cyclostationary_mean_tg_1w_3,cyclostationary_mean_rr_4w_1,cyclostationary_mean_tg_1w_2,cyclostationary_mean_tg_16w_2,cyclostationary_mean_tg_16w_0
-0.015684943412327457,1.6959059850718208,-0.13074568359675748,1.0305419151177504,-0.44380647541654544
0.5799095628914749,2.23132035410264,0.6066478776025197,2.3469196213553247,0.7941419968734756
0.34563293318963745,1.346615132618882,0.5425784807829446,1.6654199797077769,0.1708972157163022
0.19142362780242725,1.4372094087042853,0.3271766061061234,1.9080806302350826,0.45615718046974685
0.385959301450411,0.9712369286029661,0.5744655214206074,1.6962176605357768,0.3373531226775205
0.9797560919084921,0.8703521530231949,1.1153906759513306,2.1349150220920188,0.8212906907762408
2.1620268634765796,0.18587359463892766,2.0377843738291674,2.5655267275821547,1.214042614374559
1.0633936923837817,0.2190518956752602,0.9134417728003701,2.329380474030412,0.9817831713037396
-0.29330023374189396,0.720348037937131,-0.40277928676635855,2.0569620862634586,0.7418322194189167
0.470272234703832,1.418587970227855,0.4328026677454248,2.107635697580965,0.893012498279188
1.5310434261734884,1.0504294339700018,1.3674425316616707,2.210677982384683,1.0413987024051434
0.8419504830550083,1.7492584449397497,0.7645332834804062,2.0707801146956553,0.9515119032732829
0.13911305936882726,1.960839521330287,0.12218668743213776,1.9639908785278741,0.8775454423214686
-0.42563724317254475,0.7500399687231927,-0.5043830499659204,1.7303445832556494,0.6552420651439697
-1.5079766284749847,0.18326219466545995,-1.4933983221880691,1.413074767006817,0.36939636746476884
-0.8793129114750334,0.18170845624090384,-1.1867155106835956,1.3455660575413642,0.3153839228930414
0.5116140239940845,-0.7295874402299847,0.2187427580313623,1.3946230384431164,0.3773431405974992
0.17170089773103012,-0.9327733024183548,0.09293135528199184,1.2976181335805614,0.32709240665495004
0.020787246561937093,-0.7835797022831587,-0.22255859311286516,1.1830626247529485,0.22787864989038378
0.5895629619049416,-0.9098543280082143,0.23969457362279614,1.247997792137144,0.3190730552481189
-0.04130567008713729,-0.7638500307447396,-0.33416742636478347,1.0153483585132161,0.13893425903059936
-0.7070813938047043,-0.4165660534830227,-1.0010340489697835,0.8994430974213034,0.02438243403601235
-0.36942988940017335,-0.1350811676541101,-0.7030908599905652,0.6588991358197014,-0.20693951560334262
