cyclostationary_mean_tg_3,cyclostationary_mean_HS_24w_0,cyclostationary_mean_HS_1w_0,cyclostationary_mean_rr_4w_0,cyclostationary_mean_HS_4w_0
-1.2475808687620211,-0.40094041777830147,-0.01729852579062747,0.22586397441206235,-0.029369409561489444
-0.6134430969960474,-0.3762749388002173,-0.01673161655014011,-0.11757684686215109,-0.029215041108771687
0.38695423909235294,-0.312182192968948,-0.01902357134959647,-0.1770768745223883,-0.029855572867325975
0.7978849275095192,-0.2365468898960752,-0.02866567026741648,0.18066177070842787,-0.03414390709881686
0.2984881989847669,-0.17743886122476105,-0.03741198766146148,0.053822534654192775,-0.03787125474640197
-0.34214346151605535,-0.14248921592837632,-0.08874349069406975,-0.6855226850652422,-0.06370728575778824
-0.22810930574797003,-0.12041501593211668,-0.19786072334154897,0.8033607623673049,-0.11291661069459669
1.600723502577769,-0.11364998294768346,-0.2308094155068726,2.385942404077752,-0.15178991284915574
2.349484400408762,-0.11900480321338384,-0.1924329906470075,4.382639300447905,-0.18168161407505792
1.412361344037989,-0.12572785512116813,-0.17251615988411922,4.827605446468357,-0.2091382178335516
0.08891092432727737,-0.14162128770056545,-0.23028516941328303,5.204753916695914,-0.2418601805457308
1.7034694097534138,-0.1594985672855284,-0.3122756104642633,3.9341674330733083,-0.2579273687974049
2.1585600683749595,-0.18729868278240375,-0.4207142544259693,2.431024743727488,-0.3215194915618806
0.17857997469792888,-0.23595696560541274,-0.6930027792627591,0.0022698044385812363,-0.4664155591416788
-0.24031102153706305,-0.29415605231627817,-0.9654683515431132,-0.08412982605525758,-0.6510589029100446
0.0547300351033277,-0.33937131227752354,-0.937527672170239,0.03378132922484089,-0.7601089347351301
-0.45549132687676064,-0.390806222260665,-0.8724647129903395,-0.02447605888043114,-0.8842862186852319
-0.742413953106783,-0.4337682674258326,-0.8507788210444562,-0.5586123787305304,-0.9395123425309181
-1.1389450108251558,-0.4373117872303992,-0.418993158584342,-0.5628375966475052,-0.7708590947702262
-0.9287656396289741,-0.4403180687795782,-0.056880337704891266,-0.5943912284894194,-0.5626071794868229
0.49770315160850864,-0.435913561318603,0.02351542767403903,-0.8541604121288681,-0.37298004627443365
1.015243963516144,-0.44969645343604486,-0.05730854541506907,-0.9441355840768655,-0.22631320461761367
-0.9886140740393479,-0.4246843896967389,0.14073824394410467,-0.9337060209056863,0.03561630461645454
0.2650601403064907,-0.38109777219516966,0.665231028690959,-1.024900915412843,0.22044798659235304
-1.6316167251282037,-0.37129897901317493,0.5132814608415514,-0.9755076872054016,0.270433763122746
-1.012710169864198,-0.3373610551067669,0.4066933518877778,-0.8345173665454645,0.3800222257474237
0.4553229257613214,-0.34588385842468006,0.2355117950672722,-0.9495064432949734,0.3944084467075516
0.6363755037597087,-0.3595351752187223,-0.20544979314409048,-0.901368334138397,0.24033706217481446
2.159892084488837,-0.3699544712812829,-0.2429425159044339,-1.0749960304308361,0.022377241171954665
0.06382261934836575,-0.3683564306206228,-0.11640305757140405,-1.1413860676975565,-0.017337235346979753
-0.06136413064845992,-0.36082316664529707,-0.0035927583587566964,-1.1158368340375227,-0.1460754949343679
1.3382862942598044,-0.34734803378780305,-0.005722859182988692,-0.8217327712854714,-0.1160489433621293
2.215890436568305,-0.3365310860912474,-0.01406754186660587,-1.0729397747019,-0.06581493390703497
1.8315033381582446,-0.32678527293975673,-0.01802169762849744,-0.815446204597113,-0.022538828134255163
1.2631437297812793,-0.31745007541581594,-0.017490081121462008,-0.7370002941619092,-0.024734286269498782
-0.3966284155697508,-0.3011159220802187,-0.016725639336695377,-0.2558662917368362,-0.027867369916363623
0.9665761639673929,-0.283112434158649,-0.016963715699345593,-0.7506296101530129,-0.02932534606447473
1.11564148322765,-0.25525202097181504,-0.017110504608270422,-0.38438221002168194,-0.029107192595137443
0.6593857972188301,-0.2066146901574252,-0.017076591573351403,0.08648338381987998,-0.028935664838133014
1.473469486615609,-0.1484343924519266,-0.017182572686340634,-0.19369276674598257,-0.028979367141661296
2.6190860280325845,-0.10315809709651266,-0.016773854349647656,-0.9940578904546962,-0.028954978794795503
1.2489209541618187,-0.05166896377936407,-0.016378633600400424,-0.531299182356428,-0.028739643310312292
1.3454470993854555,-0.008817345034895634,-0.01759639520067748,-0.28891454544139533,-0.029158399812138386
-0.2993457979555733,-0.005241371988121334,-0.01777927640935777,-0.9199868564530235,-0.029031132942972823
0.20894189886307443,-0.0023958074582583317,-0.017981467611621314,-0.6708846575915407,-0.029487892624620038
0.9407544668183601,-0.006974340466453478,-0.019374757408130727,-0.4581405997058558,-0.030102099629664366
-0.20649651507308778,0.0063333811306207155,-0.0237045365177857,-0.6922665311973474,-0.03250289593825657
0.10150272633872957,-0.018771591203805248,-0.02319363559058497,-0.3924200265721866,-0.03240736644769788
0.040594936463250526,-0.06246020503666822,-0.018560470256116568,-0.26383777487761806,-0.03282684697432365
-1.6100315881982348,-0.07051314731944405,-0.004520760499581798,0.07531148660031174,-0.026710968751551885
-1.6850412483599186,-0.09957271816671533,0.037219416953660496,0.7018998275108173,-0.008907761399425689
-0.2653939828405086,-0.0753961520041222,0.16765116977484976,1.0077663284339122,0.052779141139827145
-0.02928179253052956,-0.034450015074573646,0.37366205395545066,0.3957642785770608,0.1553868188024116
1.6662909109584214,0.015254222184306785,0.5841243496122914,0.7224395861393422,0.3019465597128382
1.7134582636153939,0.049561972500088834,0.6665772822141144,0.602210409091578,0.4317929668518076
0.6365055964577829,0.07713061043445683,0.5879065194185216,-0.03405295141211637,0.5272861240052501
0.575789588463755,0.10094278212362039,0.49739651118219025,-0.2947671795442701,0.5653000015144617
-0.35320479179228836,0.1368975303990418,0.567863910198098,0.10222633222148636,0.6048514628208383
0.18939684667655401,0.22656309623880877,1.1431499431003898,0.23630823514968616,0.7962470369081606
0.3149007650554627,0.3389384926477807,1.8091768697676673,0.17999965356399167,1.081139208844656
0.9841659672262808,0.4816131641762767,2.2833486892126547,0.4982708296506738,1.5030602064124783
-0.7227341414441667,0.6011158661642514,2.358271879779784,0.4802201024544702,1.8561238779036042
0.3796721224856851,0.7121312603459389,2.091244888993669,0.038146294077175645,2.136600905956364
0.65513885703115,0.8158189618637719,1.959451534824895,-0.5176955226018464,2.1939044808566304
-0.6961396904193355,0.9400607536610508,2.0726439603097115,0.0189882813858782,2.24332111688062
-2.1505582425919494,1.0691085154645723,2.287098368917159,-0.19760160877287744,2.193664496797941
-1.817213006185549,1.1810527807062285,2.164910341717543,-0.039135586836578515,2.16314724611988
-0.9385729475884926,1.33799023025243,2.3959181508283156,0.3231572421558096,2.3232293155616364
0.36711194904062233,1.4467266269282442,2.3555692656703817,0.6255780862529432,2.332443779696702
-0.48002672573012634,1.5587941049608662,1.95134985804547,-0.11271759816500791,2.2773273224729076
-0.24910036148909634,1.6703076119696827,1.978928561866656,-0.023752911325639628,2.2076187721328373
-1.2717393904254968,1.8003125551185077,2.1644720393038854,-0.017151100917190937,2.2771571985875365
-0.33101464978862605,1.9245751536666635,2.3132137246500197,-0.4268960083790461,2.1691930209741423
-0.8955229663538046,1.996608710529292,1.7991539838119686,-0.18244103621877972,2.0409287716102384
-1.6931257371173387,2.054996727800773,1.2094972891346814,0.4960605431626155,1.8568453492255348
0.08094705630273259,2.0717354243548964,0.7454421989680214,0.03001048991326262,1.5255053169272033
-0.8593060203493565,2.0584221655072943,0.20891763202924846,-0.0692536852015412,1.0450211612489249
-0.3209708422640436,2.0315774988661928,0.00800492224463991,-0.013574515358678726,0.5717619588949079
0.04815373808266146,1.99337711491981,-0.014462452689347514,-0.4959319675236561,0.2957386372743892
-1.3955459694832384,1.9585692690067134,-0.017286886990508666,-0.8853109390677796,0.06518584541690928
-0.10224585614828346,1.9302164004561977,-0.016714379281736885,-0.6798620255104225,-0.018749975602085855
0.11944683765495773,1.906026954741938,-0.01713416178545252,-0.7342561658035842,-0.027923314698381246
-1.015851028028803,1.8701991492109953,-0.016563715019023643,-0.46999627256851495,-0.028813918136867855
0.8130614357421909,1.7806002331605695,-0.016189372034144365,-0.509138492361925,-0.028623879083249173
-0.42547189154784915,1.668203884742978,-0.017076591573351403,-0.5880212229177496,-0.028725684557979615
0.5250809392985887,1.5255353941566356,-0.016870480084231244,-0.19205738024014418,-0.02868781588625025
0.26968788072824673,1.4060869155026652,-0.016378633600400424,-0.19047248981345996,-0.028415152119313388
-0.039407716746853255,1.2949610949002799,-0.01759639520067748,-0.2700136263355289,-0.029114934667449067
0.2569409677110066,1.1913008728820318,-0.01782788003182232,-0.2532157719326988,-0.029091153877156075
0.883349667671807,1.0670750455921612,-0.01676818689424323,-0.6193165398993787,-0.02898779310347857
0.29063727032828923,0.9378799325007294,-0.018005595467841917,-0.5616182186248094,-0.029558710706052514
0.5683562104000702,0.8257724411592043,-0.019314242085914306,-0.5784344076249278,-0.030196206421423958
0.6626733732703264,0.6685872010282826,-0.021511232663669895,-0.883336031369485,-0.031168934832657477
2.209563613669737,0.5596342248088293,-0.022204381501268168,-0.5362943957409264,-0.03199691505941689
-0.427355622896638,0.45138197950378534,0.015237503701753889,-0.08732310725642742,-0.01794565925019707
1.4471053879767661,0.3394599384642592,0.0119481526334092,0.055242876446557385,-0.01961557434329592
2.185242663392465,0.2034366798130082,-0.0824909189054293,0.9525858958635385,-0.044093233996415786
0.13349472792097658,0.0672927887867696,-0.1873265272982531,1.180348965112655,-0.08821609925616104
-0.35954281202579946,-0.029184066757452467,-0.35084156249044945,0.6474129340303116,-0.1801429666941095
-0.26084361544171736,-0.12922935054793594,-0.6043442768476808,-0.15249098211210685,-0.34495921524611967
1.6238571966075173,-0.18191904974913742,-0.662503800194594,0.009579393212049927,-0.4596838754095714
1.093442371640128,-0.22688600764276473,-0.6811976982420821,-0.9102750073207078,-0.5935789140152118
0.6277313975078334,-0.26197256036402333,-0.7090202304028399,-0.8166193198233497,-0.6769886095891036
0.7287767227107627,-0.2730967688111376,-0.4276081197005115,-0.6162251774960038,-0.6261230500497234
0.2715547486286855,-0.3081524006722461,-0.4296041027389916,-0.10699922450043377,-0.6051321600038628
0.15573220084282868,-0.35658985645888663,-0.7553212685550882,-0.8556405178718662,-0.6660918416355265
0.02870544517535671,-0.3885581690152021,-0.7203679298210707,-0.49545690186481645,-0.6230603035085123
-1.1699662204873633,-0.43965879445752815,-0.7408745954728013,-0.7765723367039711,-0.6807023166567255
-0.45734027434803776,-0.5078437060017086,-1.061466450714619,-0.722226885009549,-0.8882154821147694
0.0456621301389638,-0.593398740264177,-1.3724982871027616,-0.7600458854130892,-1.0742082974707985
-1.1181480927409402,-0.6687903654034886,-1.4450532336777147,-0.5813293429688418,-1.175301592608019
-2.501769256141271,-0.7563405909219878,-1.470934318140822,-0.7703651881143795,-1.3853266227163936
-1.3036147646326077,-0.8534787257052264,-1.6726374570886868,-0.8484887203174954,-1.5610641234249198
0.5368602211891711,-0.9234029026721967,-1.5132628240263455,-0.9112432354983347,-1.5715239254899482
0.8325980629195445,-1.0048994600584178,-1.376572130633242,-0.7153141798796053,-1.560935222835587
0.2098293607245307,-1.0862967027801198,-1.4891498634883802,-0.6408118511956402,-1.5878756442861857
-0.801812639183192,-1.1553859274755873,-1.3907675648350748,-0.3444094436322237,-1.5253114771922713
-0.6258889440218384,-1.188814520489746,-0.9655752440869473,0.25323319641689546,-1.2919551299449217
-0.030557961207933235,-1.2394920835757834,-0.798977632602214,0.38114774338867974,-1.22638484535106
1.222319319730199,-1.2839828646753408,-0.8666559105189542,0.09652737483632497,-1.0779339108478276
-0.8209832865101109,-1.290961061859149,-0.46683852353487243,-0.04317996590975993,-0.8010497523810957
-0.5475636031870313,-1.287061995864229,-0.11274344915397345,0.1160428167132138,-0.5482611168617286
1.4548766505009711,-1.275600455966373,-0.047373987261143065,-0.5463098237095119,-0.42132435659185447
0.31657071272988246,-1.2512224863034813,-0.023384179029567433,-0.7467078706391748,-0.22771102416236108
-0.8864642420701595,-1.2112368975638572,-0.019004714045745493,-0.8225625049595259,-0.07122003221776747
1.3825612076995635,-1.1803113884839824,-0.01801182815471885,-1.0030811268204494,-0.042482541570111984
0.7515804042611396,-1.1376203012659771,-0.017483682615414945,-1.191405371867518,-0.03195020940692544
-1.46781057371017,-1.1028171513859781,-0.016782238380501645,-0.5736276142367327,-0.029903481227497305
0.3106572841327331,-1.0916655942109181,-0.017010561208938024,-0.40703469319643265,-0.02934117817989456
-0.17770145862425007,-1.0566140401712398,-0.017100751074056588,-0.25571294606782163,-0.02912464155798189
0.4902932582813531,-1.0082098842933134,-0.017076591573351403,0.0876067904986249,-0.0289557449517992
-1.6551941807156931,-0.9762130329444998,-0.017182572686340634,-0.413460368813881,-0.028999447255327104
-0.9766679345078731,-0.9251481671351555,-0.0166411347441389,-0.8386433730444389,-0.028896396452579236
-1.6404607144472607,-0.8569134138043439,-0.016057797990463165,0.015374666854162266,-0.02860769752357063
0.49033425147483184,-0.7713313958545591,-0.016343739719455873,0.0012613522775017818,-0.028585904626059012
-0.5181932370979109,-0.6959563028095103,-0.01677305233372036,0.6336048446613886,-0.02848254385238189
-0.25423361672964134,-0.6085301848488232,-0.01770084175823571,0.9055963888774229,-0.02879995363314967
0.06699117813710055,-0.5114126919394766,-0.018990817662229025,0.8531864862761838,-0.029450245348018825
-1.0232425830747593,-0.4393815225427997,0.0018329221728642683,1.0794597035150044,-0.021427349038841765
-0.9455689123872468,-0.3569090691216899,0.012461587820668104,1.235867807477741,-0.017586732558101965
-0.9255973465791493,-0.2754887876987458,-0.008462456664989801,0.4689461890978163,-0.018007752819702898
0.8324750885358586,-0.20745262964476097,-0.02899400819729309,0.024347635615975593,-0.022241349237774932
0.6627150774951089,-0.18070166384056635,-0.09254205679632109,0.13915395104152703,-0.04842975396082031
0.21463838853435516,-0.1445858417366597,-0.21627039212877625,-1.2208254302209882,-0.11249775944061205
-0.8836238822533328,-0.13032452239037234,-0.39413885389372244,-1.5802335122632345,-0.2167407845356091
-2.675474854128136,-0.119772152160264,-0.2365221618198379,-1.631538549124422,-0.2065308367313051
-1.891042588331919,-0.09165698918283596,0.21879551048926665,-1.2284102811287285,-0.1121843023347868
-0.7979175496335936,-0.08642426407749122,0.22485507540351815,-1.2150964358358056,-0.07237700832720215
-0.4072066332290218,-0.09086835985339936,-0.031891806769643316,-0.8928893393830518,-0.0345343152270714
-1.4995099798620253,-0.08777671081416916,-0.04666427901563319,-0.4860877889884582,0.07281280644156317
-0.9427120389067224,-0.11340271352236109,-0.24450439009013047,-0.5765172712188832,-0.036449756058701835
-1.242774538887563,-0.1530655083916502,-0.6256217308980906,-0.5700969744306201,-0.27775696774113773
-1.3662122376483865,-0.20124941944635114,-0.8199216860699476,-0.5848247294278179,-0.47173989358089596
-0.4605748433618512,-0.20421277237261284,-0.5075795288262802,-0.2759247585218377,-0.4740136940854427
-1.237001170127608,-0.19453014514730219,-0.015335576519582237,-0.40106423008085895,-0.45486677827480054
-0.5710700947912518,-0.14937964272714546,0.40460940924641337,0.2534612156709398,-0.20014072421024215
0.08671146614001794,-0.026930486311533053,1.3820397999000675,0.5712315814243002,0.3866408888995874
-0.9475171771900741,0.1229687867758624,2.2931492416351795,0.5907194455363216,1.1039337250782448
-0.8616729589882172,0.23441616389145592,2.2028609830218016,0.21681050039801755,1.5212318906154993
-1.291552856569828,0.4414141030025639,2.7232418334452633,0.22596688571932738,2.246952302777501
0.40615469984707425,0.6233884221411037,3.34764792413358,-0.194071150616872,2.7487824062316077
-0.37561594996778125,0.7275101481043815,2.4425404125077037,-0.5036130118207817,2.6875580096546523
-0.7161472513081585,0.726901407538255,0.8545707335171481,-0.38006677359410423,2.143905928907482
0.591575581059542,0.6742417561278141,-0.5038650594105764,-0.5550621601202245,1.5539597851754403
-0.4566079407450508,0.632176312159638,-0.866122794697804,-0.6471362774748534,0.644308733623796
-0.5956700198022584,0.6103606057792715,-0.6040331744654989,-0.8698261515866205,-0.0972625514710702
0.7038486832742692,0.604084640334337,-0.2913389592184802,-0.8067574234580966,-0.5000182535955151
0.38662112885517586,0.6083195993137431,-0.11309159850897552,-1.2285866475189755,-0.5036945812067869
-1.1936369598963545,0.6228185626377293,-0.04603154496019131,-1.2073155176161325,-0.3118455128385337
-1.1251150984222567,0.6493030012274198,-0.02007999591413049,-1.4692690378845852,-0.15426027963536446
-0.026720980792398374,0.64620648314288,-0.01805568715945705,-1.5362949483528825,-0.07004640563228266
0.6597889532147737,0.6207957413441472,-0.017490081121462008,-1.4421764821080878,-0.04129253425242619
0.43093458407680013,0.6160779468132318,-0.016797775663108576,-1.0003659179924593,-0.030351256288404595
0.11352597417667583,0.6206448646392316,-0.01717367512814624,-0.5956290732676787,-0.029426149457771143
0.7904066235258281,0.6175843112399553,-0.01748484759314988,-0.5434234117199379,-0.029290712180447674
1.0196489577532342,0.6432762943685476,-0.017110504608270422,-0.07879391683569555,-0.029035575978624883
-0.5390122821855177,0.6829628659246169,-0.016649279280497403,-0.010854091068549671,-0.028943626350020676
-1.5283701064612176,0.7311761158540879,-0.016287010841617374,-0.06375679366000594,-0.02882559842101359
-1.205559662246205,0.7341967797878458,-0.016182865714387967,0.14748403416402783,-0.028536699426711973
-1.4778240782786183,0.7244334412917925,-0.01726884491709935,0.50346638258818,-0.028741061458148854
-0.21972202379036873,0.6793155321375662,-0.017490603563512463,0.00935141567711066,-0.028697038925287223
-0.3755298714144658,0.5568823402293624,-0.01671884977325891,0.4622158854576022,-0.028769473383871064
0.44210771748139427,0.4068182685312038,-0.018039783012777002,0.7016064032457647,-0.029418430549330625
0.6549859871629814,0.2947329801529763,-0.023655273140186443,0.34688873780644736,-0.0318452403919469
0.18192297930879542,0.08746442618833405,-0.024921362776467636,0.5262354770431171,-0.032567640149711315
0.07582328627867817,-0.09468984995811265,-0.02101337800137528,0.6961387994931655,-0.0332950300694037
0.7230783130578964,-0.19993322403956662,-0.029602108339239725,0.21226463972128032,-0.03790283245959906
0.5041696155100076,-0.20035758504419002,-0.03887626376415639,-0.539814147616794,-0.04191039137593946
-1.7077013651067587,-0.15688621854958842,-0.09270685414770523,-1.1526221747574734,-0.06647264931220373
0.010666251524309318,-0.13065457366081798,-0.21745520474506483,-1.4049329687109868,-0.1216322708912283
1.3464021447559094,-0.11865502246291038,-0.24405119687736937,-1.3398516243704015,-0.15877820312784957
1.1834705758328072,-0.1515574785960628,-0.4751569859789214,-2.137781844506121,-0.30623998597759083
1.915292585417955,-0.20196610160071862,-0.864177613173853,-0.9433811463928905,-0.5011738110713281
0.7730136832028601,-0.2643748726063063,-1.0640375887522298,-0.4414323795600062,-0.709451554143327
-0.26903502584255334,-0.3164464760268739,-1.0528842816711828,-0.34244604106850024,-0.8481791578936005
1.2595230637954935,-0.36545677123093995,-0.9286566186300539,-0.3213390594345226,-0.9940329801535787
2.0694443674143264,-0.4318960047349401,-1.0544038183908928,0.15039764687689153,-1.0893588679815422
2.414273671606444,-0.49625833259289476,-1.1879642872718077,-0.5781240944388989,-1.1294333821769322
1.1973274139949073,-0.5589061026804574,-1.1503881191626706,-0.10580132609515144,-1.1263928449024845
-0.42294608082046453,-0.6421279770938612,-1.3144300327434415,-0.15634439239167727,-1.239552884298791
1.1148315419736412,-0.7351758342296553,-1.5907923684043566,-0.1341807646190767,-1.402464123280243
1.2350723493694054,-0.8154849065725703,-1.5661887825623786,-0.026520455261440777,-1.4528268679488143
1.7287327273870554,-0.9074508296741227,-1.5538976827031625,0.051410858003032904,-1.555024602328033
1.9386890986687497,-1.00779371485311,-1.7350579462079878,-0.37797668289318276,-1.695795238887868
0.41299333912468444,-1.0786267628915127,-1.5475774383398366,-0.41982430324831016,-1.6514670612298568
-1.617119122995838,-1.1600868680000471,-1.3880836320203205,0.03600501716425352,-1.6106635032029761
-0.7267627233403158,-1.2381142164764878,-1.4636445116985135,0.10450399669957275,-1.6070380532399107
0.7676380425256795,-1.3102835999422475,-1.3917342209386034,-0.17833234748491825,-1.5404155168589126
2.033402234125719,-1.3486612433413445,-1.042520878237144,-0.43218782440144193,-1.316475552841845
2.189315774720717,-1.4005292513336405,-0.8592503099652193,-0.6246251157317563,-1.2518537003539494
-0.1022432017997126,-1.4407230791423715,-0.8743812136181713,-0.839805994693165,-1.1010825669708648
