cyclostationary_mean_tg_1w_5,cyclostationary_mean_rr_1w_1,cyclostationary_mean_tg_3,cyclostationary_mean_rr_8w_1,cyclostationary_mean_tg_1w_4
-0.8178087718086213,0.9830629408986182,-0.0023544575838269056,1.2024590159913515,0.48896013168312297
-0.15647241416025728,1.2217304200796362,0.9983696938262183,2.256408810142539,1.2141677668791544
-0.41078633267374753,0.6019203284150278,-0.4022190824321455,1.3754215861593193,0.9775632505073312
-0.5979133241528624,0.26304753422330635,0.7301950973766144,1.423247550228505,0.6974492125982106
-0.3591360729928557,0.1361256650368394,-0.08160765131410862,1.0062374269560905,0.8562991467619553
0.17553849059717733,-0.07611654874963286,1.7078229378809202,1.1160232774228098,1.3403471309280526
1.3017959314855594,-0.022862578391883454,1.8961469394069752,0.8700633435547593,2.568576412743125
0.3152200781987753,-0.22489368806288243,-0.10406134849148918,0.7374819183517785,1.5564569473436058
-0.8615243630919568,0.9014970829703226,-0.34721428666187915,1.0291559685009743,0.13220139696318658
-0.003266057133088787,1.6729509791545847,1.1501393847494874,1.1342475013174855,0.6863666415191523
1.0710192031120112,0.5950187406511709,1.399489249423215,0.8142226156833356,1.624135265543212
0.4470653140761156,0.48892801041773404,0.01603303583967214,1.0318019526848006,1.048573853418137
-0.3453657604471571,0.5945696497887513,0.23089083158719623,0.9055720603288939,0.33292481109513106
-1.030256183126546,-0.648237949777367,-0.9166902346143467,0.7123399589258061,-0.18227182374389034
-1.802373331015332,-1.1532905285256887,-1.56314224137341,0.3643509373340271,-1.2217430549724255
-1.211595940658194,-0.5402986560717404,0.11253229876880741,0.53466020315423,-0.7515661735759822
-0.09388701578090379,-0.6873136917414768,0.751848412513864,0.13050239900006394,0.6974236453880328
-0.278788406067575,-0.9430652104764201,-0.4438592390558435,-0.31801608290944194,0.430158618153928
-0.6532853163776419,-0.5609439449831608,0.5054808943095216,-0.8114769991098789,0.30556339375835706
-0.08101895293021387,-0.6771820888728933,0.4947895257162323,-0.9655587006568864,0.8595955179278463
-0.21907957994033697,-0.3080022684922811,-0.5669713176649275,-0.8679713775739542,0.012071315702756998
-0.9954495555665841,0.02049271069761928,-0.6153171298904304,-0.7825927067026128,-0.694065551130981
-0.8929535390496376,0.1550451615850407,0.0025161424900417223,-0.3948726121827449,-0.2636521023998286
-0.4557441189150219,0.13125360657065305,0.23188944531995864,-0.21002701425455206,0.2864914828529895
-0.5439775869724146,0.09619356384128488,-0.1892957690106409,-0.03942854658844409,0.2534593543965757
-1.2438131772681968,0.4991697298490174,-1.3268332749314455,0.5552575502766506,-0.580925734471127
-0.8510461920605157,0.1273231285247932,0.5100587925781482,0.41240896091098006,-0.09353889522222794
0.13098702215098623,-0.4541933499845813,0.47977638889590146,0.6423433196691821,0.9356693898034837
-0.20441638941027931,-0.5304277661214554,-0.12042404915923528,0.6063742487813024,0.5356642805024652
-0.19646094896146848,-0.6073481572345247,0.5184744248928012,0.3109537816284904,0.5327087320069883
-0.1444016909036977,0.5566460933819765,0.07965263903432898,0.3342069005307793,0.6077640626992786
-0.9602348115433169,0.637200373414488,-0.7597327471601881,0.08344659475682764,-0.1633066903368549
-2.8261810272925874,-0.5048527530072014,-1.0730616720092956,-0.08422835441718626,-0.8875379106591831
-3.2543709831291756,0.5362787976340985,-1.4652980133918665,-0.025830746569813268,-1.3633097687828462
-1.3746956669271182,0.2056126181652928,-0.25659645092538763,-0.37114275776520783,-0.8499261739526762
0.14876200161325895,-0.48370180257821177,1.1271101340328404,-0.11085154313207124,0.7824019860907722
0.6930744165725623,-0.08241829411098997,1.1513640566972974,-0.1558802086632495,1.6577706221412989
0.747726621286389,0.8447491230255195,0.9112020461102323,0.4090114242127755,1.48891087397718
0.4563907128746827,-0.3254995425481403,-0.023067639624487924,-0.06803748207664698,0.7292818574747357
-0.6024722061120417,-1.7990111135923723,-0.5950102389580066,-0.40328337397840197,-0.15321786075988342
-1.1448472888873658,-1.1439093177262265,-0.3983880210991284,-0.5706997327935581,-0.42803556375017043
-1.1451069528509872,-1.092055222928406,-1.0713461811392642,-0.5466797586440484,-0.7630259814959035
-0.8111826546244881,-1.5637569785215526,-0.34888727716884915,-1.322117093476495,-0.6793977897788763
-1.3092932007963656,-1.5645188509863592,-1.5316618388162688,-1.3012351977709185,-1.0265354117058834
-2.31933177306713,-0.9681056683180674,-2.077783814553207,-1.5564179184557352,-2.2510620606769627
-1.630842852376561,-0.829172195788175,-0.1975010704665665,-1.5838007245452617,-1.4737456372580193
-1.2926018381719444,-0.5997268945640541,-1.2685187405721743,-2.1227712697274743,-1.333441503150346
-0.9856211483638485,-0.6272107869183096,-0.6255582575736839,-1.7183345018988307,-1.9838420782095425
-0.5054597979407086,-0.038510667272271704,-0.7434903429604646,-1.4827719822121628,-1.5809234215840045
0.29369867362104946,0.1051180028711268,0.7906969801166339,-1.2480081981741598,-0.44223018895861815
0.6569354462757505,1.1739837409974716,0.2646921164988864,-0.712595528572581,0.5109187074294259
0.7527907358315974,1.9637927159196777,1.1734596441716139,-0.01885245236258866,0.7926324469567217
1.1204762180604528,0.4239551568647113,0.6130471144180186,0.05579176368389324,0.9415786671674318
0.5327538763306742,-0.18955469834873528,0.19076100468519125,0.4168079291849944,0.3384127737643889
0.857142132518606,0.2520388203961145,1.2741902612039022,0.5240092216294407,0.6466835654125465
1.2280560255898838,-0.19077940230826967,1.1611531464903162,0.469871788806702,1.1905089529055166
0.7124708219440711,-0.6428113103629816,0.377067257222835,0.4686899638527255,0.7044735604347305
0.4174951808418183,-0.5696762342445643,0.4550069078399724,0.30754657255517115,0.24968199037636424
-0.7274191686735375,0.3592204996200045,-1.602309300189669,0.5187578123778891,-0.8306339658301751
-1.5335937094472116,0.16330160039082245,-0.712310603743125,-0.12271777887837948,-1.2694159915474765
-0.4383621611451978,-1.5170288021133764,0.08586481710998797,-0.7804086110831385,-0.2813286310350745
-0.5396345187892831,1.7055150618678125,-1.2538101281565048,0.9542478659625213,-0.8153278700129443
-1.1004040212524047,4.131795479690356,-0.6314169305156543,1.2728924786146623,-1.2810719228101568
-0.22127782078207514,1.5043937467938857,0.573908756696146,1.4579579527810933,-0.0912921883877915
-0.041190707623954916,0.19730548559939382,-0.4238330695477078,1.8680247850044163,-0.05893689858340016
-0.48552230763356574,0.8994359044321387,-0.49028219357368663,2.5558204241563542,-0.7696973870931928
-0.3404880901775724,0.5718942671701023,-0.1944286923606635,2.538166191776197,-0.5408130535949754
0.6736338131632817,-0.32044546934685486,1.500779416812591,2.4579981357226695,0.6683151213170349
0.4241413246403341,-0.18706657697948137,-0.8557233691020442,2.7342411737415775,0.1948968326587205
-0.5813591932503348,0.06289147704164622,-0.616011983848764,3.2901944051417655,-1.1475355234855078
-1.0070927012426012,1.4769781595889004,-1.2578267336770972,2.0134128065638985,-1.2243962182838044
-1.1061193402718463,1.144614615893373,-0.5697527682862448,1.3990387398124493,-1.036363089732275
-0.6540458186674978,-0.11204816877555046,-0.6156699499994448,1.3420742697879402,-0.802647655489346
-1.3278783065325575,1.803807358176298,-1.5904805386038603,1.8056216513630003,-1.3633734975276397
-1.2772266854700647,1.2356973545834327,-0.15075226342028544,0.9018667731936574,-1.04234091532755
-1.0040285612502176,-0.13394087913043473,-0.7602650878149355,1.112139279515178,-0.6161818878634543
-1.12624887102876,0.8195253568547098,-0.4225190514799032,1.3249812784561175,-0.7404502090414044
-0.9863884341497121,0.6505647647034591,-0.6290345547813898,1.3155322004406584,-0.6357922768122055
-0.4588348805731844,-0.41819794313169345,-0.16931187694994662,0.9315896481004958,-0.5054383774806975
-0.7642242299921569,-0.42657712693911237,-1.7153069786712112,0.46584581410292986,-0.9983483577997291
-1.291622002990234,-0.03483241530423502,-0.7360258005176987,0.5018597548015199,-1.3992900462421212
-0.519883412939007,0.34028515530835635,-0.1194775741825516,0.4436340047929471,-0.6109895846608261
0.3236145091536051,0.44518886154141246,0.5078866750322765,-0.22421741180448057,0.18036404169530254
0.5840552674017027,-1.1354501250364322,0.1364672226427782,-0.28112789560375817,0.21300455582036915
-0.06217214973594349,-2.3962601420065472,-0.28963145448273625,-0.8696549395017281,-0.2788338996995335
-0.3226314570993359,0.03649081116307554,-0.4378285705265135,-0.18661072944685728,-0.48596619272097646
0.617236108341161,4.461555938827358,1.208459075365822,1.0556550495206198,0.5381989699012684
1.5838777737196468,6.2067168996127196,2.0038395556214974,2.7165243703100312,1.909953227777744
1.2864759618189805,2.974617020343516,0.7945140003663989,2.6701867037369427,1.6006188942354247
0.24113737450969208,-0.3783075453578395,0.10708101204895108,2.6616034963987296,0.5934080983294161
0.3616040982375854,-0.14955550102946652,1.3254541560618078,2.5831598236042734,0.9320043418015915
1.7095632278726969,0.5868985592706951,1.782483511889345,2.7438066369295466,1.9143303758912675
1.0387423593628773,0.20854862015658437,-0.3545700366882715,3.013966048277889,0.9095227552567109
-0.24033952681318707,-0.5931019574743785,0.0070764529830931195,3.4184028161065316,-0.29425007632336564
0.09812263970042588,-0.16894805861812506,0.21196203801385805,2.505488397113137,0.017206327366200008
0.05791012831417922,-0.1352923855264218,-0.40716971103042426,1.215075246625973,-0.30340002896892254
-0.5383320890248455,-0.591920210779112,-0.7760522170642331,-0.3463184463195463,-1.1147141880466926
-1.2201600508128656,-0.5659447912019824,-1.4772749364978621,-0.2789773509936608,-1.8200911788506433
-1.3170489102709346,-0.4498513955320603,-0.7102870700041565,-0.2394867615795635,-1.8526645981593584
-0.1917945816015416,-0.5994288228805257,0.4639318304498491,-0.37416007962216297,-0.6330240505965754
0.8360547841487421,-0.7215432104129456,0.9634818411019237,-0.6696125110560984,0.5025915496433275
-0.09307696705126561,-0.6283625278183687,-0.9557186325427051,-0.6669021995877583,-0.5035376134499463
-0.3906236944009718,-0.5696762342445643,0.41424023921210634,-0.6754301974597952,-0.7782482844641052
-0.6960906588812067,-0.7199059174551757,-1.4151661468930379,-0.913858810168571,-0.6158868944708185
-1.7385111027599827,-0.38321396923880024,-1.2179021824195324,-1.0173821504528675,-1.5091892105157936
-0.6308842020042976,-0.5445654952869353,0.39776046554155975,-1.0899652063520184,-0.4909036237977907
0.3034389461263692,-1.1067341510882982,0.4032505392661321,-1.1774954455135265,0.5266127159024682
1.325433573710275,-1.6142247502297906,2.1722143875517763,-1.6455330509241353,1.495167413882557
1.0779310372047815,-1.7871674681259548,-0.22747264580851526,-1.7736210401072392,1.040111648088856
-0.22131552384278053,-1.0328695597103952,0.02505691975432944,-1.858935495241526,-0.22692456762175556
0.5111002666475767,-0.5972569694778757,1.0691795124621357,-1.9372558069491022,0.6274269521664918
1.9110768283154502,-0.7574442227873543,2.2805167840448983,-2.1437767208277885,2.008173109562763
2.321812899897004,-0.8569717584934375,1.8108207780674326,-2.0896233637194577,2.46253481031648
1.874923175556819,-0.5361882517282793,1.401984819266323,-2.108420623805232,1.9662037043818126
0.6729699891598048,-0.10763756448081478,-0.5744056139764478,-1.8782258014743611,0.5081469768861406
0.39159305500748776,-0.43236012645909716,1.0642410390563701,-2.0606237285309064,0.23428231819460404
1.07044537680119,-0.6171046503823655,0.8940822185267207,-1.5129861426383324,1.0122310106614747
0.7672387530070165,0.2614698593103435,0.436747388642223,-1.0012915001293277,0.6702993366634296
0.9184627221308546,0.13387201873367136,1.1472455418898166,-1.0989406689055088,0.7295031913438005
2.2686271993321974,-0.7831414211120679,2.653225322895114,-1.2140385116128014,1.8580831538836728
2.1343388803898367,-0.7715477682371703,1.040228570553521,-0.9136175323646508,1.8593664971390162
