cyclostationary_mean_tg_1w_1,cyclostat_level_Iseo_4w,cyclostationary_mean_HS_8w_0,cyclostationary_mean_rr_1w_0,cyclostationary_mean_rr_16w_0
-0.04278132885756207,54.49485714285714,-0.06656975471412832,-0.3774732190316146,-0.336250377477116
-0.020531303265084573,52.73535714285714,-0.06685598160349339,-0.36988992226926665,-0.47359880731103
0.1437121384363853,46.90310714285714,-0.06696519599291992,0.9211181933740658,-0.12947906521489766
-0.6862788150483883,42.35285714285715,-0.06692126209049562,1.4045578882082597,-0.07389646095747332
-1.6429124042213148,33.595000000000006,-0.06693020562940927,-0.030237229049749254,-0.051351720571733046
-1.902452183181659,26.7561875,-0.06690090284846782,0.6181075668304872,0.15926972844135454
-1.1367471654196277,22.106044642857142,-0.06874833840473665,0.40351697843258616,0.04157906514991865
0.21991534885908487,19.944319642857145,-0.06991757540131163,-0.4408001039622041,0.09839680404626018
0.8908633523683629,13.288539642857142,-0.0708305863419158,-0.3368350242860069,0.07217534820459892
0.733742912649314,11.049928928571427,-0.07396929151729094,0.27426449632286237,0.2530307440523922
0.17360004249685143,6.33942392857143,-0.08840804614873479,-0.4110871698402789,-0.0011818480480351673
-0.552259367149468,-0.8413157142857145,-0.11079161541253237,-1.149227070387406,-0.015641690423825412
-0.8362441089462213,-8.040215714285715,-0.15836776004785777,-0.624793661555137,-0.04198010190763545
-1.2204985901794319,-15.983739285714284,-0.17773298539712878,-0.872009799058422,-0.033490939062732074
-1.0757362811251177,-29.692683571428567,-0.2499524404502199,-1.4381936255450676,-0.5720698140500787
-1.25172414099868,-42.27887857142857,-0.35733962851535434,-1.4839856018171924,-0.6925427005246633
-2.6407005911541916,-53.29981392857143,-0.4828257671334487,-0.89174010631858,-0.7515773550615993
-2.3950154259170953,-63.009900039682535,-0.5834959185986188,-0.772795917352007,-0.8010454015035027
-1.6377007881761345,-70.91259646825395,-0.7243223378273547,-0.766887018930471,-0.8605309391285747
-1.1326043007450306,-72.04682718253967,-0.8426025858829386,-0.6752051208319948,-1.2411559314318559
-0.6250369952811947,-69.29387718253967,-0.918716037049587,-0.39451457281942737,-1.3573552014891481
0.4436837298473398,-65.10780932539683,-0.9574205966986697,-0.2838084856969037,-1.3150936449757038
1.0019437661299484,-60.39484821428572,-1.0077660461504399,0.6897050994888432,-1.3361642904429587
0.9038529397492243,-53.75134821428571,-0.9722360221785598,1.5146403062201093,-0.9993279555523958
0.8433955165135634,-44.6240625,-0.8113337061599832,0.42726078885510105,-1.0883618025415671
0.2599755046217058,-36.325,-0.6817264354274497,-0.3782830999155843,-1.0017366582431884
0.797707647108364,-24.95725,-0.5851511225226405,-0.12402741257023858,-1.1952976342154629
1.1997646611314883,-11.9016875,-0.4019339937251005,-0.41384309824680804,-1.001017474059465
0.40235872043701604,-2.0236874999999985,-0.3641890399993075,-0.7327304989165057,-1.077170892791411
0.20487904378076463,0.8448124999999997,-0.4334776703797988,-0.8382637951487913,-1.0605849581255544
-0.38150055578845427,0.5594999999999999,-0.45574305935533194,0.8148764916455346,-0.6086931894309717
-1.3778004592427253,-3.2055,-0.44275028224523416,1.3572840310260819,-0.2846062114396185
-0.7676081442108406,-10.8895625,-0.4398524367494412,-0.731784668998647,-0.40089258192281163
-0.7341849000089392,-13.6013125,-0.4999375961564939,1.0855136278986628,0.259182129723919
-0.9392059066089498,-14.4721875,-0.4974389349934095,3.0934153082525255,0.6622636217605609
0.02312645312321681,-11.553125,-0.4961332862854798,0.8090734994314369,0.6934338670655146
0.05761991185177952,-6.396875000000001,-0.5362633404303083,0.027469263857617294,0.8543293724080468
-0.28094662671625825,1.1446874999999976,-0.44147360286629245,1.0005473836253826,1.0804242279477219
-0.12508354447231287,7.309437499999996,-0.27363429208010054,0.20663451803626165,0.9970061223541311
0.8260560002595605,15.663562499999994,-0.16513213272258392,-0.6303791180592663,0.7100732865494006
0.4094116630138255,21.729276785714283,-0.10840529149272703,-0.02220375640149413,0.5689598532967447
-0.7100216628331217,26.69552678571428,-0.07467362462072902,0.13679223426884102,0.6318724288268948
-0.850502981785292,28.202714285714286,-0.06623753160268925,2.2808383616209937,1.3024536468059795
-0.9673855740680765,34.33271428571428,-0.07139762614000594,2.363078520641304,1.3156426095558944
-0.5432789297046969,37.02296428571429,-0.06796627170157385,-0.07909190879673642,1.389942145321736
-1.120738999416182,38.7445,-0.06708822195017439,2.3360827397185164,2.167543217098209
-1.045713066725375,42.5975,-0.06690391055295644,2.155947192367168,2.227031313315114
-0.49278196794174706,44.822500000000005,-0.06695757052821037,0.06897216009047855,1.962654908117944
-0.6160793094937141,39.614625,-0.06690257744314537,0.8251703553918596,2.081851269036606
-0.53177694615973,35.789375,-0.06691687295328112,0.4630380168501136,2.2988063836839507
-0.2000938165986858,29.509625,-0.067033902148569,-0.7230344287705656,1.5839031512851045
-1.0295924816192334,20.6750625,-0.06621282415172702,0.2769888760610965,1.5277195086436952
-1.3884568898807848,12.0008375,-0.0674425214187711,0.5378044758487679,1.5132561603317802
-0.1922209999326851,3.0504324999999994,-0.06779566149737534,0.217850855126521,1.5835928467962925
0.4385795852265019,-6.475428214285715,-0.0706476485307698,0.9134382254130688,1.495491895392651
0.35374734553200166,-10.259259464285714,-0.07463838557051075,-0.6187329386073738,1.351912165034617
-0.4255068601385974,-15.494764464285714,-0.08863354612614646,-1.894635636625988,1.1431582000020177
-0.7912489339620612,-18.810921964285715,-0.11280080168861298,-0.3497514065011456,1.2507552839242055
0.2255688787183058,-9.395516964285717,-0.12211252884564461,3.3915744717294083,2.037560250388354
1.644383776382473,3.77053875,-0.13377270585114714,5.758627697847008,2.206270874369165
0.969734334581938,12.223607499999998,-0.13687540178155194,3.311402640797965,2.2924978128409466
-0.3302238597580626,21.804357142857143,-0.14835001353408434,0.3227453511496904,2.3227862074424572
-0.08331452862263533,32.63338339285714,-0.17689702621030903,0.12448243302470195,1.6741305876754395
0.9076777782814108,34.08579728174603,-0.23365648256470384,0.7008362107248426,1.9141257218298542
0.6030165506057693,33.73110228174603,-0.34156610613320204,0.6020792200277193,1.821150387689809
-0.40273761654353685,36.13257906746033,-0.4511724684548636,-0.19893360604628604,1.6262838997001043
-0.03828311948535409,38.29364692460318,-0.5413823822503838,-0.34961101215221074,1.5970086253572555
-0.4939829301157371,39.28475317460318,-0.6744571591700316,-0.46213937301126495,1.7047627535436123
-1.5141250200398901,35.42671428571428,-0.8010280945402459,-0.7713836397436887,1.304248635362205
-1.9459225044635744,28.18503571428571,-0.8338415920458728,-0.6740578374899552,1.3661142338049954
-1.5538390212043394,20.67482142857143,-0.8672905586643853,-0.5734695387722153,1.0850183131557303
-0.22237698807917583,13.048821428571426,-0.8529011231037191,-0.6428837212748558,0.9269161296841519
0.7618806692313196,5.07407142857143,-0.8697623650921309,-0.6478810313368506,1.0727926944807484
0.08138753596635193,-0.0979285714285715,-0.7009005156080095,-0.7709560437963505,1.2394894023249765
-0.13373913416944547,-4.64,-0.44652245567680293,-0.894471032395673,0.9251073541733408
-0.8210128236998541,-11.2145625,-0.2773058188920774,-0.4681667592687218,0.17076125629324082
-1.8954074886621564,-18.7433125,-0.030542819571659,0.23586750396133752,-0.6001477916708143
-0.6450655361400152,-27.9958125,0.13753665825521819,-0.41042887895784347,-0.8527935581317376
0.33323664772071304,-40.2313125,0.20066907720604507,-1.3230757305159306,-1.0570188445428976
1.5050958756917887,-49.6628125,0.2653802070568988,-1.1131669238673338,-1.1916579475261901
0.9633516736479055,-54.41875,0.2810417471301414,-0.8107418977461083,-1.4754564408758424
-0.6009105480700793,-57.08,0.35672277648858003,-0.6077929268235812,-1.5276941469447158
-0.04839401802146083,-58.4271875,0.29940665097565056,-0.294841244175229,-1.50189504306339
1.1442498525688893,-56.629151785714285,0.1685809430569143,-0.49656935904961375,-1.5754970795502043
1.460063625648893,-56.56440178571429,0.11355409192870669,-0.7340601639144453,-1.583384833009109
0.9686129163159297,-59.28215178571429,0.009133662782541647,-0.31448684926774884,-1.4426110588120407
-0.10002210464552318,-60.3551875,-0.02055024347997761,0.7444997911514162,-1.1827018515531857
0.011800728770458575,-57.723,-0.04858754699161637,0.2184105970462859,-1.2268111135882414
1.104423683365429,-57.56503571428571,-0.06714540120437973,-0.7231416776110079,-1.2105034200735596
0.8753097532410035,-55.112285714285726,-0.06829622408345802,0.21068732898168782,-0.9898945756181345
0.9074716917953215,-51.46417857142857,-0.06761280433250912,0.16277144613860414,-0.9517853170245967
2.2088173908577398,-53.05514285714285,-0.0672643464725158,-0.9320328494022543,-1.0020044911981414
2.2081476593525404,-55.18964285714286,-0.06696025861401023,-0.8476995493183964,-1.0612424356235894
1.1816153598407173,-53.60939285714286,-0.06700628302813733,-0.1704500801972106,-1.1130108957837521
0.03022169396678281,-48.997142857142855,-0.06696234912571304,-0.40506594409860475,-1.0536641985234263
-0.5753202701784706,-46.55749999999999,-0.06712680831435236,-0.7397725916720934,-0.9523090695794605
0.5799982798494668,-40.671312500000006,-0.06751580124566695,-0.8554037320735769,-0.9872016678854231
0.4736323717613074,-36.94645535714285,-0.069349276182051,-1.0037216070614299,-1.0098087282990802
-0.5014066237488795,-31.670680357142857,-0.06957467351792626,0.3327127149576011,-0.7255365683450031
-0.6715089233575583,-30.41396035714285,-0.07016691210200637,0.5422600898748662,-0.7733555435891877
-1.4898246028132183,-29.66257107142857,-0.06119219417044994,0.3166799929160451,-0.4963773310085953
-2.341686342700311,-28.78557607142857,-0.04098527997619443,1.4789372770018676,-0.16251497581292051
-1.2773365965765955,-19.916315714285712,-0.015198839193663629,1.3062723007355272,-0.06462561035818688
-0.3869352297505041,-12.815215714285715,0.049277842684391684,0.1143971999842213,-0.35318935820055264
0.2120014215496621,-6.583739285714286,0.11038764780129395,-0.21193719843579487,-0.1863941398057343
1.0063268864055148,1.8948164285714284,0.18147566721702194,0.43895761366623576,-0.03258592580156595
0.6837330538487271,11.721121428571426,0.24828930290063106,0.06313238287349635,-0.23036811284161393
0.3711272773560187,12.00018607142857,0.30317589942227613,-0.778145944334562,-0.29501086341070326
-0.037632021132592945,10.69009996031746,0.38382599802384965,-0.3040221707125684,-0.05673737854700477
-0.3416133567216901,12.46240353174603,0.5735525460444015,1.025236082036774,0.22789355125242028
0.030359422701726344,14.490672817460318,0.800296776216936,0.7059375666765982,0.18810956963695943
0.23643113044311725,14.243622817460317,1.0888578648654885,0.3237882051328491,0.42892740507848337
-0.7014833151659613,12.354690674603177,1.3157230780756857,-0.027379609672433563,0.38884642041186507
-0.23878414793464317,9.567651785714286,1.5358741873346866,-0.786742482373131,0.44921859506052486
1.0116421548397692,3.486151785714287,1.7421148784417486,-0.8047403701954187,0.44268997336173715
0.24069552368321015,-1.4365624999999986,2.0033570557017693,0.6852631081388607,0.5440694274146336
-1.5456724664262915,-1.9999999999999996,2.2953703234248124,1.3685637358458411,0.6694585580340084
-2.4217016192164644,-0.3447499999999991,2.5066241514255445,0.35318633162176566,0.5546688657136817
-1.7754128899864352,4.110812500000001,2.676785403116181,0.9949138165389375,0.5453353191293393
-0.6144824726408883,8.3388125,2.6618671090205015,0.9529892161649433,0.4719143451301517
-0.4569284281619217,10.2698125,2.5599733515493814,-0.2690854657715632,0.4471267842007969
-0.9347906986076818,7.197,2.460884738281221,-0.6882440571971387,0.3476915156045191
-1.3049790176832445,2.5195,2.3485294716071734,-0.5460101862201149,0.18370210193002354
-1.2919576255708694,-3.0020625,2.171120472725267,-0.3808478959517022,0.23166917700553188
-0.8755815948744178,-5.6013125,1.8908708976651292,0.7921536614724397,0.6240481146798034
-1.9678072342198056,-6.272187500000001,1.605257779732435,1.886200669217254,0.8456493994141058
-1.5964692155014757,-4.953125000000002,1.3415996330772266,0.30957173867724963,0.42501142439351075
-0.9167055155837819,0.7906249999999986,0.976370084388626,-0.765854921627779,0.4314180356227967
-1.1505936856023105,5.644687499999998,0.7440486005654532,-0.3791058164654648,0.22493299099301065
-0.33742370846516034,10.496937499999996,0.5316408530196179,-0.3587513102568697,0.3357186308062853
-1.0435553265437023,15.163562499999994,0.33934363729710093,0.3421000719214762,0.5424426053406055
-1.227583477866016,20.116776785714283,0.17060244878388364,8.324280495353125e-05,0.5627355402312261
-0.373569591305222,23.35802678571428,0.07104111414183573,-0.6237941093121112,0.17688454742682522
-1.1870351142236302,24.36521428571428,0.025128064238107463,-0.020666804003937254,0.1755065975385644
-0.5939032316350813,21.720214285714285,-0.03564282299438004,-0.08748706706633311,0.05299624214285768
-0.004297119448240276,18.347964285714284,-0.06356721071199992,0.4029316825157666,0.003379447056229171
-0.21383966994658954,12.3445,-0.06720017966614597,0.6137887924800493,-0.05030162541098842
0.19046534367384133,3.909999999999999,-0.06691154611408326,-0.5465473456676231,-0.07784222339652766
-0.10278036190047293,-4.415000000000001,-0.06695757052821037,-0.7388639245637556,-0.06753562883835681
-0.24375152923796758,-12.335375,-0.06690257744314537,-0.7498482438478435,-0.13941777783133433
0.3787199916630997,-21.923125,-0.06691687295328112,-0.9165185526837316,-0.22281783102888955
0.6165368965337993,-28.652874999999995,-0.067033902148569,0.40221708742029405,-0.2503850691986729
0.25139632376303056,-30.262437500000004,-0.06742289507988358,0.22998437131486762,-0.6840420889587316
0.3746437048808086,-32.1991625,-0.06888259382008878,-1.0089712532835577,-0.6181071801948174
1.2056026176011037,-33.8495675,-0.06952475840609033,-0.3862310167171543,-0.5775199253878563
0.47014537142141666,-32.887928214285715,-0.06943883603647152,0.2688036401550749,-0.4347630193747069
0.07629042148877278,-28.821759464285712,-0.07340887670018317,0.6546256421834287,-0.2943749119742573
1.6194502545926441,-21.90726446428571,-0.08579293183355047,1.555047822818883,-0.0974226559563964
0.9031637520141468,-11.923421964285714,-0.10534235140179828,1.6670262123783888,0.17411489126079874
-0.15540359692069722,-1.0580169642857142,-0.1490605911690679,-0.17340152724623506,0.03140782203240137
-0.04666511589922265,1.8455387499999996,-0.22419439238591232,-1.7522375268143306,-0.30837646042958283
0.6570559466289596,0.0861074999999985,-0.2770554517964764,0.388781555679439,0.16803346964098537
1.6705772059661361,-7.983142857142859,-0.37702951931313433,0.9400746103392627,-0.15191639785905556
0.9349064714986518,-17.791616607142856,-0.45885847749886144,-0.49939395229473676,-0.1335792338117895
-0.20767155790953146,-20.53099160714286,-0.47718795978435125,-0.23905564875514387,-0.061814736154043176
0.49276891182020494,-21.88414771825397,-0.5407080889728229,-0.5124576138124146,-0.07053747103756733
0.986794714353492,-23.128135218253966,-0.6285847429473415,-0.766887018930471,-0.06341481382394157
0.203902985295811,-21.479629861111118,-0.6929642970544656,-0.6413818614280332,0.01079269879006173
-1.160308609244364,-22.18102361111111,-0.779057359557456,-0.6403908621101156,-0.35093434545690155
-1.6428892163530522,-29.68877361111111,-0.8695936549694087,-0.7856253219706307,-0.2723989899508765
-0.4485625614027825,-32.2343125,-1.0120196172103801,-0.8011609781038965,-0.2933393862756995
-0.5755137140199591,-35.475991071428574,-1.0624535944450555,-0.5163689500397887,-0.3094792188582164
-2.3944122934187835,-37.16267857142857,-1.1739842718462228,-0.20478544023543127,-0.42623017380984335
-2.357738624299001,-35.36367857142857,-1.3736021644873617,-0.8059083005274822,-0.7153609426283378
-0.10918010881472989,-33.02061607142857,-1.4683678077563016,-0.9682999531675417,-1.1321324650350495
1.0466208275941193,-31.905116071428573,-1.5582600002535762,-0.6167178621034366,-1.3573177625629538
0.5045093562310277,-29.459687499999998,-1.6749262890393481,-0.4584584411787692,-1.2135299184579773
-0.3803527515516596,-29.909250000000004,-1.702359326916291,0.30419456457721034,-0.7855271236386538
-0.7687250262791447,-29.7005,-1.634498207694985,0.8994097511826259,-1.0740037117159196
-0.20420911030589603,-29.9458125,-1.5473762586599793,0.2676153592409669,-0.9736759028539552
0.7763442343130269,-27.8188125,-1.4630592011402341,-0.7446870764766329,-1.141623431321961
0.2209983010340793,-28.3646875,-1.2772307491667327,-0.7666881857245488,-1.1183947600292028
-0.657524555116757,-26.345625,-1.0623765497620288,0.5384085327821458,-0.8482372732848739
0.8144188818849634,-21.931875,-0.9010049651693596,0.22699627150406776,-0.8442234949355996
1.205318173928475,-16.504062500000003,-0.7104655323719082,-0.9838501386080679,-0.9470458647445905
-0.21876241297603988,-17.068526785714287,-0.5101528488911871,-0.8027703763656971,-0.8927242894150982
0.4487118762324521,-19.076901785714288,-0.3530848332628125,-0.8278021519028289,-0.9597985668486692
1.272118891534817,-25.18215178571429,-0.2551696260792419,-0.4420748821990077,-0.7935136622922198
-0.46603886230804165,-31.578401785714288,-0.14664617646387595,0.7532062145098917,-0.605599842779278
-0.6538232384755029,-36.52121428571429,-0.07903577744870519,0.2863816904988269,-0.6602443148968522
0.1848715658426476,-39.33825,-0.0705719675056791,-0.5524990707808165,-0.540049415205231
0.3318384896809449,-41.123000000000005,-0.06794379697478939,-0.09208015428090206,-0.415289073838123
-0.3029870404538992,-42.287392857142855,-0.06717398349020232,-0.10675976537280533,-0.398390426321872
-1.2421586655767067,-48.11764285714285,-0.06723763114238945,-0.4287430628451429,-0.4072048953750145
-1.5466819712874953,-52.77714285714286,-0.06693354328388389,1.3450489362985596,-0.1062328527635934
-0.7223037181531277,-48.82251785714286,-0.06674615958241528,1.358829084697864,-0.2804973096203537
-0.005594081028029608,-37.19776785714286,-0.066702225679991,0.7373622331569708,0.020367134454540182
-0.3762676666527112,-20.783125,-0.06656247624980693,0.9338819026560393,0.18378496485997045
-0.10276971045523296,-1.1844375,-0.06691540552881232,-0.5861008850945131,0.06979064957737999
-0.7719034213039629,13.865419642857145,-0.05913403750969072,1.93869755098368,0.578876467833327
-1.1440570456097523,26.429319642857145,-0.050233048342445984,2.818765729251227,0.7963070596027437
-0.9122555324737558,32.16103964285715,-0.050302792366199015,0.2544529822602897,0.9237081395147189
-0.13552148098034092,29.87720839285715,-0.05434843512942083,-0.9994780697852212,0.74002424458257
0.6778149369764308,22.904203392857145,-0.0685086064121236,-0.40288423654681943,1.040263873841197
0.5266115814825081,14.885963750000002,-0.09494008037610446,-0.11104791104922938,0.8340110857283288
-0.41369966208821846,2.79956375,-0.1446554934396035,-1.353385039467857,0.45337470716315137
-2.1264340486046884,-8.706459821428572,-0.1558296652044536,-0.8251253399461311,0.5249827941779951
-2.093301692879308,-19.06768357142857,-0.14661622495118032,-0.27033280225031975,0.5355686841214586
-0.7477225982111129,-26.991378571428573,-0.20925954357904175,-0.5027620768814075,0.41131110160483414
-0.4001680594230684,-35.57485232142857,-0.2953548379770826,-0.46187455012645173,0.4382627608077905
-1.2068752571456554,-42.38493843253968,-0.3744321112014375,-0.06954937598133268,0.511337177062095
-1.3944597472836053,-47.52513486111111,-0.48983115398252697,-0.4430814755440613,-0.06214224983195157
-1.0698790686667938,-49.359365575396815,-0.6022891686380152,-0.6582674733876797,-0.0497847890552358
-1.365002030174779,-49.23141557539682,-0.7047539686636284,-0.43641583450734633,-0.3864392430532845
-0.027964194684155164,-47.720309325396826,-0.718885019226297,0.31741765920450093,-0.21945457791922876
0.06517065871826754,-46.84484821428571,-0.7749268548996979,0.2761440541410309,-0.14714723872530555
-0.7093111108555519,-46.53652678571429,-0.8033795893272426,0.028927881915026328,-0.7560204832082377
-0.26985539539512204,-41.74674107142857,-0.6293690984853335,1.1259294934925048,-0.6218755722290094
-1.033988403687444,-36.92267857142857,-0.34078842961956185,0.48498593901050396,-0.6914340296757289
-1.4964115871484556,-31.96742857142857,-0.0735143910112464,-0.6924252900011739,-0.5334978819381736
-1.4693893653169845,-26.286866071428573,0.4545147869404208,-0.5621313987157953,-0.7332439590076084
-0.48242348463964063,-21.1236875,0.9529700818397405,-0.39397082446622084,-0.6103896904938088
0.1768524268402439,-17.1551875,1.3433349823024403,-0.4750987348992197,-0.4856200965174473
-0.4010745059684579,-12.0589375,1.452012146054517,-0.43022173378204853,-0.4960093377722281
0.2850796660613328,-2.6239375,1.4125567833792898,-0.7321564864368301,-0.6116371152366954
0.3219993737602456,7.592000000000001,1.3637893614459826,-0.7692352031627524,-0.5732735531025356
-0.3820956606654432,16.30525,1.217865845591677,-0.6125549477506891,-0.6549465811939921
0.4321951853165022,19.334375,0.9983741404801132,-0.7719205223261364,-0.764864623060431
0.834773756527653,21.771875,0.8064732891441931,-0.9886890314239701,-0.802437319891158
-0.4378639903834192,19.828125,0.3979830257272473,-0.9701510807025421,-0.8530067220829655
-1.2915488842149871,12.163660714285715,0.025841828907614287,-0.7495717780351149,-0.8931124415419679
-0.10309193686112046,1.3159107142857125,-0.23581418126695863,-0.9773468978279114,-1.2149954138574288
1.2036217934329378,-9.504964285714289,-0.28068881529529155,-0.6656693506484556,-1.157710247757425
1.1786556403862225,-24.26425,-0.1741097646186471,-0.021454898927345107,-1.2346941454373552
0.5959642983956649,-37.6955,-0.10578073516454067,0.3432075861838088,-1.3775882313689245
0.9558244266871735,-47.23228571428572,-0.0789460465000268,-0.26833318098060555,-1.4448455895105146
1.5705481368572343,-51.13978571428572,-0.07055024327980712,-0.4362097823422581,-1.3041009657986602
0.3436080102731463,-45.029178571428574,-0.06677641330409673,0.6733741317708181,-1.0942541492947464
-1.2879170975658718,-34.95764285714286,-0.06694478761798536,0.947864743040107,-0.9298491303794834
-1.558861652468782,-21.58214285714286,-0.0666406997594798,1.0176316124188602,-0.6754651945395324
-1.51777387744672,-6.569642857142858,-0.06665930077199142,0.6041794350046251,-0.6380895867631228
-0.6008436113480601,6.734982142857144,-0.0666043076869264,-0.6274204099598575,-0.6484886693646242
0.2947832988914294,7.926875,-0.06661860319706217,0.7395598709602534,-0.21665559185769423
0.4794770197054028,9.072125,-0.06673563239235006,2.128734767438457,0.11722477421078972
0.9629706786071405,6.159482142857144,-0.06862882037211226,0.7060475765900937,0.18978654096084482
0.6833379409977448,4.910257142857143,-0.06993822776676653,-0.25582098512034956,0.3187606242953285
0.5112865839630651,7.334852142857143,-0.07085123870737148,-0.5241083363820658,0.3191540058230915
0.9559206876408781,12.308991428571428,-0.0737895146716267,-0.48409569127662166,0.3978055428219546
1.292370838044127,19.437660178571427,-0.07765316409632071,-1.100597020856938,0.2861532771683631
0.4090546994784537,24.505235535714288,-0.09186442513570026,-2.0135282177231257,0.023110210502105783
0.19810201003598724,23.814078035714285,-0.1193485507469548,-1.413335575240741,-0.09526949460683391
1.2655273212764075,21.83305446428572,-0.14008136802361584,-0.444665001749495,-0.19292177904745095
1.34006168873015,16.964110178571428,-0.2166841320303238,-1.1414834659841318,-0.33726640505715844
1.544835989906306,11.054678928571429,-0.31563075747925606,-0.6649883854122149,-0.26020015033951105
1.7665875539736873,9.535428571428572,-0.4341733653441362,0.2227128873885162,-0.47195431239683794
1.1062407794096092,10.861954821428572,-0.5221679767330414,-0.29383092768621805,-0.6107369060219507
1.082024802954533,12.453297281746032,-0.61295671446375,-0.3605035504301182,-0.8612307537892221
1.9799600733363898,17.166102281746028,-0.7438134651520107,-0.7317638556033687,-0.9884129024681932
2.6214113652983313,20.71905228174603,-0.8678202685870351,-0.7310969102852566,-0.8893834625764743
1.8299350125746006,19.81762013888889,-0.9799972091602857,0.21526942808335023,-1.1333096640935274
0.9642302953496854,17.858726388888886,-1.1568817610039197,0.3112937878318967,-1.3975551644622626
1.3864535959138966,13.2431875,-1.3068771882493921,-0.07153805619100481,-1.347844503291031
2.02220755206073,7.544008928571428,-1.386321280776838,-0.1108407155790018,-1.356820770553815
2.34083287321839,0.8698214285714279,-1.4852513891007568,-0.4604544909265486,-1.3316458667234805
2.415905531077328,-4.771178571428573,-1.630210842615515,-0.5804497624724695,-1.3814289909500919
1.9522818773259067,-8.613116071428573,-1.7035843137711342,-0.6606808386710857,-1.2067593120175808
-0.11166230894989199,-11.762616071428573,-1.7550597120768132,1.2797455386434766,-0.4635029495207079
-1.0786047180577114,-12.5971875,-1.8154031691955153,1.5942419417454214,-0.37039849077499937
0.4985878562351433,-14.03425,-1.8336236707032256,-0.6296511019134857,-0.515227445802228
2.356834828492848,-13.2255,-1.7402162850842835,-1.0967365191717209,-0.35757783409942867
3.1362526827334105,-12.8758125,-1.6221462216721234,-1.223257395179921,-0.6702588203979343
1.598954299897972,-11.4938125,-1.5075744902530732,-0.21901787782235485,-0.4768335915633675
1.0048321612557747,-12.1646875,-1.2960312145618107,0.036031618462554996,-0.5743686706924899
1.2453000350481835,-11.010625,-1.0659699176106168,-0.97456422088634,-0.6461460253895106
0.6803309784077988,-11.906875000000005,-0.8992544120113093,-0.015992122165277154,-0.3693221344025705
-0.028390999293804942,-8.696562500000002,-0.7129882969967105,1.6038315518901776,0.009891082083964026
-0.16761543537800422,-2.3435267857142863,-0.5145033696700452,1.844142936330899,0.08285824347777769
0.5400335176544673,6.035598214285713,-0.3568091856792993,0.440012013865271,0.044509888095569404
-0.2231555950548989,9.955348214285712,-0.2526431360803701,-0.5401561890551095,-0.04630002442729782
-0.8237152691375129,11.56409821428571,-0.1439748714234726,-0.3226257859363178,-0.013958699783122334
-0.3461891156956353,6.036285714285711,-0.07808719246543912,-0.44823295956424614,-0.04453063524738832
0.8678278588297118,-3.675750000000007,-0.0708483445732477,-0.6232942228784619,-0.03203582461756565
1.3002541829194394,-16.100500000000004,-0.06731341203477657,-0.592069050075378,-0.030598678212808178
