Date,Year,Week,anomalia_adda,anomalia_dora,anomalia_emiliani1,anomalia_emiliani2,anomalia_garda,anomalia_lambro,anomalia_oglio,anomalia_piemonte_nord,anomalia_piemonte_sud,anomalia_ticino,PC1_SnowDepth_4w,PC2_SnowDepth_4w,PC3_SnowDepth_4w,PC4_SnowDepth_4w,PC1_SnowDepth_8w,PC2_SnowDepth_8w,PC3_SnowDepth_8w,PC4_SnowDepth_8w,PC1_SnowDepth_12w,PC2_SnowDepth_12w,PC3_SnowDepth_12w,PC4_SnowDepth_12w,PC1_SnowDepth_16w,PC2_SnowDepth_16w,PC3_SnowDepth_16w,PC4_SnowDepth_16w,PC1_SnowDepth_24w,PC2_SnowDepth_24w,PC3_SnowDepth_24w,PC4_SnowDepth_24w,PC_AltezzaLaghi_4w,PC_AltezzaLaghi_8w,PC_AltezzaLaghi_12w,PC_AltezzaLaghi_16w,PC_AltezzaLaghi_24w,PC1_Prec_4w,PC2_Prec_4w,PC3_Prec_4w,P4C_Prec_4w,P5C_Prec_4w,PC1_Prec_8w,PC2_Prec_8w,PC3_Prec_8w,P4C_Prec_8w,P5C_Prec_8w,PC1_Prec_12w,PC2_Prec_12w,PC3_Prec_12w,P4C_Prec_12w,P5C_Prec_12w,PC1_Prec_16w,PC2_Prec_16w,PC3_Prec_16w,P4C_Prec_16w,P5C_Prec_16w,PC1_Prec_24w,PC2_Prec_24w,PC3_Prec_24w,P4C_Prec_24w,P5C_Prec_42w,PC1_Temp_4w,PC2_Temp_4w,PC1_Temp_8w,PC2_Temp_8w,PC1_Temp_12w,PC2_Temp_12w,PC1_Temp_16w,PC2_Temp_16w,PC1_Temp_24w,PC2_Temp_24w
2003-11-30,2003,48,-0.0138096138512417,-0.0433566431806545,-0.0228861323809523,-0.0341665166666664,-0.0569742071428571,-0.0742384766666667,-0.0366088038095238,-0.0456178395238095,0.0001345547619047,-0.0617140528571428,26.58350569054074,-6.567155261924986,6.7074058175896605,-6.678202668872599,17.646201666884146,-1.1109049419837793,3.6598108894112533,-1.3421995630340329,13.771743795670933,1.226194504174653,1.4432701301612147,-0.9522662845178566,11.141129774644716,0.48658659653792236,1.6541177701076428,-0.47483227204726286,6.914854008167591,1.6630339593482564,-0.22366215968701506,0.7386291087355501,12.906263166907786,19.6228232140742,26.04705943075289,32.6851735280987,42.960670075628265,-1.526162497379901,-2.9252682882285606,0.18991886874420585,-0.32516816575079194,-0.5861629239854659,-0.9415753162603756,-1.3660904354020726,0.6050568217094848,-0.7693657593248702,-0.43561907467165584,-1.817104338800807,0.7894369710783917,0.32795857591760774,-0.2628130168593686,0.2513319950381427,-2.0965196623520166,0.40896375291152265,0.2825282316289275,-0.24127165289143643,-0.27799150574974374,-2.2285894994017466,0.5436853431410751,0.0057258419986360035,-0.25516204856386704,-0.35504384905874403,3.3899914252742316,0.832462153708643,-4.499948369621743,-0.2728398266329911,-3.2482299704405375,-0.03946607947901849,0.4094385950592559,0.15298638468785167,2.1696281681204868,0.1767376287466605
2003-12-07,2003,49,0.0253243235626606,-0.0285967695721643,-0.0087718052380952,0.0079366233333333,-0.0250668447619047,-0.0136348528571428,0.006413227142857,-0.0156910428571428,0.0171651719047618,-0.0021307480952381,25.66268077787623,-2.0130576584445836,3.3552077925171804,-0.6380223484604638,18.820989954593394,-2.9226988534809397,5.035262139187603,-2.5859477871506003,13.955342942972853,-0.19430055837897084,2.6286115551556737,0.07542250548256028,12.00408283670306,0.2800421573099321,1.6702461340569685,-0.4688930268468045,8.049772782217772,0.5837877084979942,0.5144961222821514,0.18460301859483966,6.712854133448144,16.472460273800333,24.074719082278936,29.533549906962634,40.44279839924392,-0.06330497655349664,-1.7114626863520825,-0.11255487338287065,0.09403366777698918,-0.14016514228113822,0.6946999918358656,-1.9311299186897546,0.7414359008741501,-0.30651247252572883,-0.06768630225360833,0.10065771725097988,1.0252263364574676,0.41631889597247274,-0.2890101666734081,0.24018190951859433,-0.48685487397902083,0.4656383126385111,0.3363705302252471,-0.32839941027519104,-0.24560866372631177,-1.2224701680418133,0.6313801832525537,0.02896373078346484,-0.26538270292572863,-0.37618832724769036,-1.9212177094081035,0.5630590504836943,-3.7519141575225285,-0.28358093344019625,-2.0460824802289164,-0.22369333529004942,-0.13414802040611398,0.38058873138225674,1.8815710935457177,0.2622144740512914
2003-12-14,2003,50,-0.0018492950849546,-0.0407025142966582,-0.0287151161904761,-0.0002424947619047,-0.0404491247619048,-0.02286471,-0.0045386090476189,-0.028290380952381,0.0060737076190476,-0.0265794247619046,26.765744265178522,-2.0133766982666805,1.6938399553117822,3.369424388836303,21.539979329103407,-5.452244601675778,4.119992976929276,-3.3005252814966006,15.621432543490213,-2.6156261526691558,2.473062542716246,1.2021107780010598,12.803099087170843,-1.8412632067660224,2.0496454786812515,0.6775708892576754,10.317103289650463,0.3132605714303527,0.3488881701692388,0.6515699713439896,3.2187349695804857,12.97932257123289,20.30208415188223,25.01504164417119,36.99836118230843,1.3625146584003156,0.9582033972243101,-0.8821536517673625,2.1680086118766058,0.076333547974255,2.0582541752754637,-1.6872661648642877,0.2994102526660645,0.7415704509994346,-0.03622342337399235,0.44706184085386474,0.8199917738507241,0.21009285111532916,0.21392010811409348,0.3396094550939198,-0.03313530910188392,0.32351562498680686,0.20027167869008078,0.10753949669729823,-0.2944398323344753,-0.9655615046577481,0.4376100655675234,0.0335003188217917,0.02486455977942292,-0.42861490362801313,-4.77339536313642,-0.23205642753963002,-2.4221378069500092,-0.33154613501109276,-1.0909625068008413,-0.3479031256032764,-0.47399854102867034,0.5051098351824154,1.9797061777720646,0.33679159940272546
2003-12-21,2003,51,-0.0294460052406632,-0.0526454368711034,-0.0507892347619047,-0.0127466338095238,-0.0540321895238094,-0.0314717909523808,-0.0102415814285714,-0.0408984371428571,-0.0073751914285714,-0.0507490647619048,20.401034853997032,-2.9624798687208904,1.1487281738797608,6.945546853647907,26.088808180775917,-5.693757556850141,4.478149159480341,-0.5849847121397314,17.91798388677945,-2.966726337542351,2.623714638004711,-0.40930674624719976,14.308665168930554,-1.9188316098403468,2.0639548974313273,-0.5995236899038788,12.894897535440316,0.4643990242794332,-0.3684079891545549,1.9772856797846354,-1.4649086949982881,8.285505370870316,15.322751208928095,20.980697557746666,33.14682971234135,3.050695692342253,0.06136273592999291,-0.4938030519420506,1.879697008833386,-0.11089516485877154,2.2823958316162636,-1.8511707182150523,0.35431128926987954,0.4405656125859207,0.01821852687634854,0.8120420313927347,0.9668981147965924,0.3516676481128912,0.06663551149762799,0.2894283454958149,-0.11690850255282795,0.4688149816821903,0.22877279644081047,0.06226524585760909,-0.23169909909598002,-1.1640041161698846,0.3532118892627793,0.0824819433051196,0.04722537372469969,-0.3095872888982381,-6.427270705997823,-0.3231293263400522,-1.3355868770244397,-0.28546945994652734,-1.327107120066165,-0.4376630554185258,-0.7376157982794644,0.3263327219815311,1.793871920455935,0.30148817335105216
2003-12-28,2003,52,-0.0317203324814939,-0.0598797490591825,-0.0258580395238095,-0.0018494838095237,-0.0653963733333332,-0.0152938780952381,-0.0503954911904762,-0.0288189457142856,-0.0172370147619048,-0.0408304504761904,19.571895285740293,-4.313068627271654,0.7378273894881213,10.819015640319975,22.964252120224877,-6.645528832302215,4.445777753576357,1.4598990269395353,18.036859499303368,-3.8540113231350586,3.0691081938670144,-1.7972146028250826,14.923685902409726,-1.6558355581884727,1.478448684958107,-2.3430380948425236,12.03135713318327,-1.3167630394038377,0.8429891576974502,1.5602799843229742,-7.105598889917372,2.8938229648003047,10.702850949388614,17.743365379765955,29.94770334611396,4.2185176551798,0.3965107343400801,0.06214955677344989,1.6861715716971222,-0.10064864393671562,1.361315251779436,-1.2726258024383141,0.1825467425081036,0.6523803079192667,0.22810934152684176,0.786798483205155,0.7773412823286053,0.4132863843064968,-0.0004441607709086043,0.3364686729800309,-0.3093441705911406,0.49442590323421537,0.3066161860333933,0.20277177323512238,-0.2552451033113231,-1.2329860975531037,0.25517829610059173,0.14261983818099863,0.08670398844807131,-0.27646051233545993,-5.040700843457525,-1.035968709836308,0.8223324876631118,-0.09765482935452971,-1.3178458223019787,-0.5203175539668112,-1.1738268883110183,0.2731306357136197,1.9890660441608043,0.2897904150692642
2004-01-04,2004,1,-0.0371170033892941,-0.0648245933864797,0.004083758095238,0.0076407539999999,-0.0759939604761904,0.0016477269999999,-0.1022710978095238,-0.0162222530952381,-0.019955887,-0.0298152228571428,18.27382088558707,0.9981115947357296,-2.1400332901780224,20.07480356934231,21.841946796682222,-1.5257830612312848,-0.47141917484811613,9.807719689359988,18.54368053236846,-2.3162937733054196,0.9528273580132639,-5.440503948254647,14.74132935113239,-0.47102556544660495,-0.6054419436826223,-5.1206202182586615,11.358468402826414,-0.8108954474972205,-1.5252328439098914,3.506478593951282,-10.186756348987366,-1.779823331248839,8.173279414421343,15.902559802745062,27.534675300724775,0.9862524104805939,1.311497057562339,-1.0067223621084789,1.2947845168470413,-0.22860029373610857,0.41866223748723846,-0.17907930775211192,-0.5549621407754678,0.7305745110136733,0.1259299516010323,0.6806641443383994,0.8131352112580854,0.15276521629976983,0.2367870947073137,0.015415778584808384,0.23395805268691736,0.41464415144469674,0.08144321187241646,0.169633066953708,-0.16364298665721635,-0.8205216538517546,0.05990432086150961,-0.009914636291544331,0.06457842366118095,-0.18520391755277452,-1.7931386908990914,-0.6557258829118567,2.1706047654478424,-0.037028939528702925,-1.470354256006094,-0.42928659962943305,-0.7070990443835732,0.3358425134703147,1.850819256890636,0.4106713849166709
2004-01-11,2004,2,-0.0366242959864254,-0.0483622161367798,-0.0217977176190476,-0.0384524785714285,-0.0607676295238095,-0.0148979657142857,-0.0817800799999999,-0.0219266885714286,-0.0102503668095237,-0.0326072466666667,32.66533848226698,1.2235265979389385,-0.5306083457520101,25.57672536488138,29.588961536479257,-1.9666582745704972,-0.2365528375503162,12.932072003743139,24.613154440150613,-5.020835127584061,1.7449892974993113,-5.178613366673841,18.773931549810378,-3.199613676110695,0.6359407403147683,-4.413616586434921,14.49243812300173,-1.9223322749718543,-0.8379064174107297,3.6782119008804255,-12.83017718575338,-5.157015663564898,4.605778770559564,12.234990407435372,24.252399469099792,1.2032923691277597,-1.1408093345733281,-1.3643841780760713,-0.6902392436046684,0.06289786847672711,1.5559146287740537,-0.25459794716784884,-1.1052736229237317,0.7355307263374412,-0.05319944217942251,2.1449295564521913,1.4668201951061508,-0.2552699991882566,0.2652434573236926,0.01641608804679294,0.9768394080311904,0.8755409048227428,-0.24599574010473355,0.03511466527562399,-0.21697014077469295,-0.1384081069928494,0.27537620868356594,-0.15047081046936048,0.04063429619483338,-0.21493655137207682,0.13689356168628877,-0.7320709332021083,2.541623452738558,-0.5430236859976733,-1.3356144491547484,-0.5872128679973925,-0.3398349736778775,0.5483947375821043,1.763871987021528,0.5911436431015429
2004-01-18,2004,3,-0.0391900256641671,-0.0329173940084714,-0.0495325533333333,-0.0940235842857143,-0.0500672576190475,-0.0350106638095238,-0.0693788071428571,-0.0277944942857142,-0.0078687111904762,-0.0368248861904762,34.41073319043271,-9.451495909726518,2.323991482213554,21.161331703838258,26.79969550765542,-7.531938943991878,1.0697993318006918,12.436078769312658,27.45739371206542,-8.549339642030816,3.083546059447951,-5.474090199807575,20.375286663446836,-5.745508679177049,1.489394847091267,-4.816305999860536,15.126925727751711,-3.267446447973791,-0.738928663259438,4.2981617945628425,-13.02203039018382,-7.630749229782609,1.0042497798927992,8.356555750159824,21.160292753790962,1.724531683948001,-0.14200059621224484,-1.1568860903553289,-0.5444655672476751,0.21818759790892567,2.552319098517244,-0.024409206065129856,-0.7764945185615386,0.7226744737622197,-0.05059946171581348,2.37316458987795,1.274562618328971,-0.1516975996184635,0.14354636056308887,0.03446740877016223,1.2597214823779488,0.6967918214298139,-0.06995802270415633,-0.04167886305622785,-0.2095817882313788,-0.4062997416045539,0.3583461869533736,-0.015338234440580443,0.09595252687188162,-0.2495432881141527,1.8950038187866125,-0.4488725915162064,2.7180378620087313,-0.38780323908251263,-1.0625484560292415,-0.41622252031031765,-0.8893910841246336,0.5351587507625888,1.460020473950937,0.4333103355003107
2004-01-25,2004,4,-0.0265524114601711,-0.0245962494723552,-0.0273185814285715,-0.0557822647619046,-0.0549028133333334,-0.0236349866666666,-0.0605422304761904,-0.0143370780952381,0.0092198782857141,-0.0226776576190476,48.83408489979913,-3.9510400968754738,2.605010861936122,17.90048362996365,35.02371094547839,-3.1955739433017323,-0.6281238184016916,14.638762661802586,31.901807852284136,-4.896834445886519,1.241971558486613,-7.495388879323528,25.578896119144137,-3.0431483192249758,0.10459747440223957,-6.350299460928631,16.996377019308177,-2.8180843409623404,-0.5525922048509053,4.094918645668419,-12.054147405931877,-9.968920980356843,-2.5697363803704865,5.093100564214341,18.525146733008555,4.525746209802972,0.7577682520181614,1.2218602263583123,-0.5820117616659535,0.3760398913590302,4.338947167910709,0.7174989589375184,0.6529347490056417,0.5794036427666449,-0.12845758873430868,2.7241053712548844,0.526755811798718,0.5542625553818366,0.18116537122591264,-0.07529739963394513,1.9109957539100078,0.2716520363394558,0.5662537748899732,-0.15984660926751715,-0.27183838780313796,0.19065385938174853,-0.016682430552424854,0.3729858054998533,-0.09959623392176659,-0.22799480435304026,0.7511696040295052,-0.5663319989375748,2.4537561412982485,-0.8180722915955276,0.7804747755288939,-0.32513875887034294,-0.6311507878954777,0.627845250600101,1.5858919018344682,0.4903504309773334
2004-02-01,2004,5,-0.0139147972561752,-0.0162751049362392,-0.0051046015714285,-0.0175409344761904,-0.0597383604761904,-0.0122593235714285,-0.0517056514285714,-0.0008796254285714,0.0263084264761904,-0.0085304195238095,65.98699571197554,4.395082891145399,4.747581921814265,17.117027233362688,41.958392205056064,2.1095329219529475,-0.3675188712153452,17.2077252646213,35.864423927847525,0.04177342156749922,-0.30388364810273166,-10.860415048990486,29.121711494313228,-1.4542613944332776,1.048338983314123,-7.046149034151834,19.48479464266249,-1.351142969697787,-0.5973944261216837,4.976837897249301,-11.795490068168643,-11.771453987976974,-5.907370933219686,2.651143548412236,15.9110986634536,3.332876285384766,0.6293985901171346,2.528186917939928,-0.8405226724381155,0.5327503496859973,2.2508604912324075,1.0532549101927837,0.748488204054828,0.25769144951270323,-0.07473475687975598,1.6362083872266298,-0.15815256635703315,0.4865225902008294,0.1616296169106508,0.012545294848056871,1.5779849171646871,0.34531691053506486,0.6964160037527559,-0.08979969042054646,-0.0803127850134354,0.4830648345981197,-0.09617609669786285,0.41490390769036456,-0.2552649331826259,-0.162445065027048,0.2490575192144757,-0.13189973013883066,0.9314949225009042,-0.40378810115769975,1.5002371459281816,-0.14010331666255568,-0.9629942235486217,0.42570811216235993,0.6997639159247141,0.5045560383260419
2004-02-08,2004,6,-0.0143450552689565,-0.0277632211563735,0.0005387604761905,0.0017852014285714,-0.0692585866666665,-0.0209311585714285,-0.0440300861904761,-0.00988588,0.0126408704761905,-0.0140733142857142,54.744279370230764,17.256439657645952,7.286508328908851,13.4756870106219,43.8458910549191,8.15572096126639,0.5770358352839935,19.488022363749128,37.641151558461246,3.6970512047324315,-0.44879616541818296,-13.12196699902901,31.47613760043887,-0.16309989205339462,1.3175689289936234,-7.281699234759211,20.669263601371394,-0.9124806232904703,-0.10479936761807641,5.05768794160007,-8.361913902198179,-10.807316834541599,-6.171140499366768,1.9658201142067075,14.058375995318912,0.7398769953196626,2.925943609909334,3.4397745145117775,-0.48121718169609395,0.2206893463818395,0.9993086313603255,0.9498030405459764,0.9790457432626017,-0.5207712120774357,-0.026132641906185958,1.3649112106752437,-0.8649368767639821,0.39072524064930975,0.37689382592809384,0.07102575376450623,1.7608360425343785,0.2890996841728685,0.6068066668768944,0.04203618238691081,-0.0682898760302214,0.3682725090427814,-0.17612935542035082,0.3675031973817479,-0.21198707087394084,-0.18618225103932973,1.9504520366029747,0.24641793013983476,-0.9419420683643437,-0.22654863930706481,1.2743637707162085,-0.28543453138764563,-1.296219763963565,0.37958503595393694,-0.06468261479394771,0.5089080822205219
2004-02-15,2004,7,-0.0373185911060364,-0.0841310276440024,-0.100850219090909,-0.1221249431818181,-0.0859421472727271,-0.0366613772727273,-0.0537753236363636,-0.0602790522727272,-0.0948166122727273,-0.0465677045454545,49.60954248749141,37.93043455325715,3.600514425292132,21.751974628981365,42.74300551782604,13.342779805722374,-0.20463269744277282,21.485877054923968,35.03253010943707,6.9993733277408205,-1.5391147313586073,-15.655113923600787,33.393889220771506,2.4232980123872627,0.7507906783100509,-9.544568808698491,21.69830720360809,0.9492792013539908,-1.1215148555574816,6.959685919889719,-2.1898153975525867,-7.918252319869388,-5.931467068611088,0.6290624015310156,12.27944534192748,-0.8598591894444069,2.62124726219175,2.723371291512832,-0.43627042772295294,0.13470109490344792,0.4884931084714775,1.274790066200593,0.744554763766006,-0.4197146031056982,-0.047412194036554646,1.5024219986644065,-0.8792948778059329,0.4112026625012916,0.37380316766374305,0.03791918672637918,1.6642950793954931,0.25419856888005216,0.5069771151039308,-0.010058856750755438,-0.0632773944949825,0.15050210935365785,-0.16791047119961167,0.3358916761849248,-0.1756764927816631,-0.1550046739875019,-1.154263452528659,0.5576561550623066,-0.23674075207259765,0.05804427451585327,2.3881455529372193,-0.07404811752726843,-0.3240481255887815,0.17129283104962775,0.049915608575674904,0.2926975926683746
2004-02-22,2004,8,-0.0607102283435465,-0.1384234635895293,-0.2037599939999999,-0.2450143295,-0.1062738819999999,-0.0476681404999999,-0.0713700575,-0.10764235,-0.197577282,-0.0771288129999999,25.27102472754676,30.385336089791338,7.109906724784928,17.966814725208504,37.830972393029214,12.418584506468349,1.9803214665304014,18.13960751661807,32.43919380867243,7.271743775126802,-1.311436014767841,-16.056948305587582,30.704046087374035,3.181907566244572,0.56315174571697,-10.48876883054147,21.33177539953711,1.7894706553530173,-1.8075461614243586,8.151146514471748,2.6743399984006317,-5.088537322338577,-6.036258479803125,-1.1320480845144663,10.946958339590962,-4.303817748814614,1.2406227419300733,-0.18517133928350038,-0.29647410810892016,-0.08723100170105255,0.2001086555124956,1.0436635729693555,0.5093055353048125,-0.38333232264551387,-0.04143756252765409,1.5350424192291916,-0.8709301594824307,0.4016642951218323,0.3071315483301599,0.0626877273024309,1.079229762546601,0.08194044145547698,0.3253703845432241,0.1144765948992868,0.041984100369931575,-0.09942558320533268,-0.05489752051894921,0.3157969172931596,-0.07250719401063915,-0.17144332899107337,-0.6044391209659927,1.5961077225395504,-0.02675145151630505,0.5186475652955221,1.9588488106789612,-0.00655812408238733,0.9242706946767943,-0.14500549812636254,-0.18775094951548593,0.11689729206721622
2004-02-29,2004,9,-0.0601840576903643,-0.0993085550298594,-0.1352810123809523,-0.1975805619047619,-0.0967995914285714,-0.0478293147619047,-0.0810555376190475,-0.0840626961904762,-0.1260663147619047,-0.0670142938095238,13.344369921996396,25.40995088984198,7.933887743816645,19.40545166301448,40.40746067100836,14.03818933506346,3.100860561691269,18.688119785439362,33.08926843594519,9.087249400626831,-1.2883625538098573,-18.177610913020967,30.711517453869885,5.553270750717688,-0.6498128896653267,-13.20846034764335,21.51653675277128,1.7040093994020433,-1.1852497317673198,8.648552767440108,5.736142385907893,-3.520976602265815,-6.347502294042457,-3.0876039188353754,9.806252622485781,-0.27979224596488406,0.21613983340574036,-0.6736127938118429,-0.14777667721812063,0.15578849574430406,1.6409672713540024,0.505732060276932,0.9412935384246158,-0.47721736056027325,-0.28682756059000014,1.4590104874679484,-0.7689034378209617,0.2939094209046049,0.13774663025005598,0.14020318602567292,1.3076102396484501,-0.18377294904243013,0.1782385373764992,0.12857924927768036,-0.11695197440080106,0.7763017080388608,0.04817869745885458,0.29991235269211736,-0.10999452043367905,-0.22105877840280452,-0.4893245473794869,1.5176565597624623,0.18720129146944522,0.6656203572529303,0.9172854476625083,0.24286902610760386,1.4685979019080622,-0.25592356962912177,-0.1126987178223613,0.06644321730087735
2004-03-07,2004,10,-0.0584449540399025,-0.06256152187591,-0.074745588095238,-0.1585700247619047,-0.0858376157142857,-0.0480472828571429,-0.0905157971428571,-0.0631809347619047,-0.0615822914285714,-0.0569632490476189,18.423294294746523,22.930000733984333,11.665942671125721,24.884697866147597,37.26795189795583,19.281777673535185,5.891619531933405,20.1250580891699,36.06929726163852,12.356226458761643,-0.21353856572652613,-21.68526276884668,33.24880832535431,7.7369801596602565,-0.4213968240488826,-16.318899578702172,23.81237188930081,1.766727674317561,-0.6204742465664878,9.61934686387981,2.570140403201872,-2.9025209946813844,-6.358779001270463,-4.001418966013515,7.9353882429751055,0.8127441565902411,-2.291334539319889,-0.27252348515161273,-0.7946279376282229,0.1473759966119185,0.7666218498672888,0.41061256143142527,1.5643596616689408,-0.6375271155309225,-0.16430669959049027,0.9508101665110623,0.10306597842783899,0.5026949614112297,-0.7011196004406536,0.08987078606597734,1.2455575140945263,-0.10552552023972328,0.20323093628366312,0.05197966259315077,-0.14280708660505623,0.873128204665551,0.42760969588667713,0.23190880801772865,-0.285040736455975,-0.2235437557623979,0.6627347460797721,1.3936334757634479,-1.315604009320851,0.7960045006921912,-0.858189753910836,0.30464655617514574,0.7832584454988735,-0.12153960722037555,-0.5363439907915015,0.10802731733922154
2004-03-14,2004,11,-0.0532480763804172,-0.0602380013207852,-0.0503205999999999,-0.1007525128571427,-0.0686698347619048,-0.0503141423809523,-0.0564942157142857,-0.0599312366666666,-0.0525240490476189,-0.0601550957142857,28.623125939211597,19.255559571065056,15.012158579075374,27.34228410444355,39.76090048025235,27.345159748028706,4.650828664720362,25.502530649396515,38.66808902492366,14.48205956034941,-0.12312655424232632,-23.679652487695144,33.741060831801406,9.306274897242373,-0.7109298444945105,-18.689398700597838,26.73791942882495,2.599283339030442,-0.8122246013862745,11.520017106085534,-2.200288443230149,-2.20168974214217,-6.022880285281534,-5.014274657092961,5.508428344362237,1.8635211334896165,-3.229609251515995,0.20892635086868053,-1.0232891767207102,0.24087411961024094,0.5012641158071774,-0.213109832212134,1.4649191649864328,-0.7549326044498518,-0.17763673175478065,0.9655888239888936,0.18430546440237341,0.5118114768180374,-0.7254936207312068,0.1267174139717536,1.6209116904979808,0.10125789704128473,0.32692327496018886,-0.03550643107886992,-0.14165718569975289,1.0302610667698273,0.5073112815839249,0.2681368946070396,-0.4003181074516666,-0.2159546313647056,6.4309484513771675,0.7756709690126812,-2.6444762579044956,0.6378299661129044,-2.306495234352928,0.27183456301349973,0.18152119598646949,-0.11936919563224012,-1.3217228558699181,0.1372827796251139
2004-03-21,2004,12,-0.048051198720932,-0.0579144807656605,-0.025895619047619,-0.0429349876190476,-0.0515020638095237,-0.0525809938095238,-0.0224726228571428,-0.0566815247619047,-0.0434658085714286,-0.0633469747619047,58.477785437526556,9.875721512863787,20.458069329105967,25.318683692670735,41.614682142205226,20.18150363322691,10.596077125195253,23.725940534281367,44.821802719519276,11.646006109344206,4.063852017972058,-21.70712713356737,38.93078323773661,7.934111984214538,1.3405417402550792,-19.082199899777702,31.12090888240121,1.9597541043780222,0.38094807936757646,12.390790324262769,-6.228507706069353,-1.7837205084139116,-5.479142076927272,-6.099924716942802,3.3598355876504487,4.384737787805647,-4.8124735739121745,0.6452698239684571,-1.7195983513034885,0.6835118170065462,0.06613836692355467,-1.7264473371523423,0.2729387015923569,-1.0965839812665803,-0.3157017614849316,1.6329025807987778,0.8218058213989654,0.47608166783725725,-0.9673426743533622,0.25163549053605705,2.294287274593346,0.45993821895213677,0.39211602363206843,-0.29960567057055215,-0.2527571494315654,1.368238181117653,0.6968318192572992,0.20982076556800872,-0.553053831405917,-0.2744495788661748,10.79091535240463,0.012429285396368903,-5.100312310646132,0.7573611792554051,-3.6175806158854678,0.30818508055628296,-1.226606557495451,0.022640745352277582,-1.9709346557682574,0.14837131328411743
2004-03-28,2004,13,-0.0485800788326868,-0.0611035700733699,-0.0363127599999999,-0.0496280123809523,-0.0525821952380952,-0.0452330214285713,-0.0342377014285714,-0.0561685452380951,-0.0456311547619047,-0.0632691585714285,74.480377389002,2.997148444709094,21.820954859556405,25.11364545415146,43.75901045293046,14.57328589171804,11.6699684309502,24.355110000638344,51.98927111587832,10.678063361370345,5.1360902891271465,-22.072916952311648,43.52923571993117,7.779157355127986,1.6061907180267867,-20.504492973345,34.20375213331313,1.1132402013189149,1.2813454785377534,12.875080481504726,-10.283716338405519,-2.2804164928117725,-5.785829877760115,-7.34715280992326,1.387212513342108,-0.5070171623457612,-3.8318619524940356,0.42240033966301443,-1.537364366880813,0.6473326070442543,-0.3664175991952556,-1.7709388607145684,-0.082981277741617,-0.9390825827225647,-0.4262622526951501,0.9601656857462552,0.8962286866288668,0.6672734158326084,-0.9884901702596123,0.36800277111854696,1.0070313856686017,0.3470506360404292,0.2482544890851891,-0.3706913111426153,-0.2462499574921834,1.004828039642747,0.7765120622731827,0.20714905433637648,-0.43745096983134046,-0.19952709712596045,7.871028396827949,0.24929190662967618,-3.7005191686664034,0.8491038103530076,-2.5044200096932108,0.49336364492764245,-1.2792872958517327,-0.22626333875559654,-1.7283491401246354,-0.004169027170599365
2004-04-04,2004,14,-0.0491089589444417,-0.0642926593810793,-0.0467299771428569,-0.0563210628571427,-0.0536623333333332,-0.0378850504761904,-0.0460028023809523,-0.055655570952381,-0.0477964619047619,-0.0631913333333333,70.82469542422301,-9.522050299189102,21.344711858975458,18.297802294128058,44.352964006987996,7.217283887903523,13.37385749041901,23.64697445148475,48.50469542673177,10.156125770493823,7.242100335687949,-20.865168468882686,44.69880872570013,7.1012807138334955,2.6160880313654156,-21.293064660570785,35.965138974277316,-0.2899152261291681,2.0684312361040487,12.881386381072568,-10.802118338372853,-4.122606687739887,-5.546316974316109,-7.485202021564107,-0.0734674286527816,-1.0306111765024313,-2.220081072065286,-0.31411123324473217,-1.317516611467206,0.9241291641093694,-0.07437389936782565,-2.2084648848580497,-0.23785260206466882,-1.173734615147498,-0.533984500757386,0.18904969326810167,0.45134372065900985,0.8264605808682942,-1.0188144511910977,0.36118524555006004,0.4910171389954998,0.6100949096506437,0.1943839486229085,-0.910041843382721,-0.2229004491603615,1.1937741642623327,0.9030818520811776,0.08698255106898309,-0.4150581985551724,-0.20201343322540907,6.877955583311705,0.2080563689905269,-3.780503169236004,0.7590168832808452,-3.1757815182855555,0.5597630509223677,-2.362463240079124,-0.26445648463422017,-2.124539845156196,-0.012426584017800276
2004-04-11,2004,15,-0.0431206470917141,-0.0554742501368598,-0.0503383628571428,-0.0578053161904762,-0.0480005128571428,-0.0263826957142856,-0.0531419461904763,-0.0531974447619046,-0.0430316214285715,-0.0612466823809523,74.25501710658354,-13.924029146648282,18.76251348518752,16.815132134138228,51.0144927474595,3.3765954010234283,13.739122951397896,24.06717151205556,51.234773765738545,14.0866104356124,5.208659726207739,-23.56260976135848,47.51843088774183,7.791481766495703,2.1575268868199724,-22.206821346739098,39.4354714387002,-0.028052753485890994,1.6496708683359749,14.210081938759497,-9.199585851486422,-5.7065405113752545,-4.544907082567109,-6.832633915949149,-1.4926116441180437,-1.9112433243920555,-1.3041488624220057,-0.7454980758863589,-0.939429704518793,0.7894613364820648,0.010421798510648771,-2.221134210590785,-0.21092162419177105,-1.099667024622748,-0.5345480625756053,-0.2827107530181334,0.5812150686517049,0.6120396237839675,-0.9408478319441216,0.35199640527681214,0.2729015051983027,0.4583641093232032,0.11052444423924271,-0.8092778070568919,-0.237318871286984,1.1576622697692944,0.8822603344186751,0.03231356185443098,-0.41529249177761046,-0.20080616038454976,4.223506896898903,-0.002321677605981852,-5.331932364045295,0.3429776759982497,-3.175096799442142,0.39961113915402446,-2.784648484446092,-0.20299481383527193,-1.9917826428332919,-0.028001763924599878
